chromInfo,chromInfo_filetype,create_time,destination_id,end_epoch,exit_code,galaxy_memory_mb,galaxy_slots,handler,history_id,id,imported,info,input1,input1_filetype,job_runner_external_id,job_runner_name,library_folder_id,memtotal,object_store_id,param_filename,parameters.__current_case__,parameters.__job_resource.__current_case__,parameters.__job_resource.__job_resource__select,parameters.__workflow_invocation_uuid__,parameters.chromInfo,parameters.dbkey,parameters.input1,parameters.input1.values,parameters.input1_chromCol,parameters.input1_column_types,parameters.input1_columns,parameters.input1_dbkey,parameters.input1_endCol,parameters.input1_nameCol,parameters.input1_startCol,parameters.input1_strandCol,processor_count,runner_name,session_id,start_epoch,state,swaptotal,tool_id,tool_version,traceback,update_time,user_id,runtime
,,2017-07-26 05:48:21.445192,slurm_normal,1501048118.0,0.0,,1.0,main_w3_handler1,3200648,16420243,False,,2295092,bed,10485856.roundup,slurm,,132112168.0,corral-repl,,,,,,"""/galaxy-repl/localdata/chrom/hg_g1k_v37.len""","""hg_g1k_v37""",,"[{'src': 'hda', 'id': 30585247}]",,,,,,,,,32.0,,39467768.0,1501048109.0,ok,1023996.0,CONVERTER_bed_to_gff_0,2.0.0,,2017-07-26 05:48:39.329524,,9.0
,,2017-07-28 13:35:06.529933,slurm_normal,1501248919.0,0.0,,1.0,main_w3_handler0,3205186,16444343,False,,29127,bed,10512352.roundup,slurm,,132112168.0,corral-repl,,,,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 30651790}]",,,,,,,,,32.0,,39559226.0,1501248914.0,ok,1023996.0,CONVERTER_bed_to_gff_0,2.0.0,,2017-07-28 13:35:20.457516,102197.0,5.0
,,2017-07-24 03:11:43.562049,slurm_normal,1500865920.0,0.0,,1.0,main_w3_handler0,3172658,16401548,False,,151632,bed,10465651.roundup,slurm,,132112168.0,corral-repl,,,,,,"""/galaxy-repl/localdata/chrom/susScr3.len""","""susScr3""",,"[{'src': 'hda', 'id': 30549347}]",,,,,,,,,32.0,,39155301.0,1500865916.0,ok,1023996.0,CONVERTER_bed_to_gff_0,2.0.0,,2017-07-24 03:12:02.033186,108204.0,4.0
,,2017-07-23 22:27:34.227840,slurm_normal,1500848868.0,0.0,,1.0,main_w4_handler0,2950224,16400502,False,,793795,bed,10464675.roundup,slurm,,132112168.0,corral-repl,,,,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 29977017}]",,,,,,,,,32.0,,39445451.0,1500848863.0,ok,1023996.0,CONVERTER_bed_to_gff_0,2.0.0,,2017-07-23 22:27:50.530121,97788.0,5.0
,,2017-07-24 10:08:51.418172,slurm_normal,1500890945.0,0.0,,1.0,main_w3_handler1,3187698,16403789,False,,74649,bed,10468101.roundup,slurm,,132112168.0,corral-repl,,1,,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 30534789}]",,,,,,,,,32.0,,39210159.0,1500890941.0,ok,1023996.0,CONVERTER_bed_to_gff_0,2.0.0,,2017-07-24 10:09:07.503375,108749.0,4.0
,,2017-07-24 09:23:24.750684,slurm_normal,1500888215.0,0.0,,1.0,main_w4_handler0,3153382,16403158,False,,23364,bed,10467280.roundup,slurm,,132112168.0,corral-repl,,,,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,"[{'src': 'hda', 'id': 30014062}]",,,,,,,,,32.0,,38905297.0,1500888211.0,ok,1023996.0,CONVERTER_bed_to_gff_0,2.0.0,,2017-07-24 09:23:39.906596,29338.0,4.0
,,2017-07-24 09:29:37.049310,slurm_normal,1500889118.0,0.0,,1.0,main_w4_handler0,3191518,16403223,False,,930946,bed,10467442.roundup,slurm,,132112168.0,corral-repl,,,,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 30585638}]",,,,,,,,,32.0,,39285304.0,1500889113.0,ok,1023996.0,CONVERTER_bed_to_gff_0,2.0.0,,2017-07-24 09:38:44.092917,96266.0,5.0
,,2017-07-24 10:11:38.314887,slurm_normal,1500891111.0,0.0,,1.0,main_w3_handler1,3187698,16403799,False,,117147,bed,10468123.roundup,slurm,,132112168.0,corral-repl,,1,,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 30534788}]",,,,,,,,,32.0,,39210159.0,1500891107.0,ok,1023996.0,CONVERTER_bed_to_gff_0,2.0.0,,2017-07-24 10:11:52.997673,108749.0,4.0
,,2017-07-24 11:58:01.183702,slurm_normal,1500897491.0,0.0,,1.0,main_w4_handler0,3135759,16404342,False,,43,bed,10468791.roundup,slurm,,132112168.0,corral-repl,,1,,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 29893008}]",,,,,,,,,32.0,,38364165.0,1500897487.0,ok,1023996.0,CONVERTER_bed_to_gff_0,2.0.0,,2017-07-24 11:58:13.519921,107001.0,4.0
,,2017-09-29 14:11:15.388205,slurm_normal,1506694290.0,0.0,,1.0,main_w3_handler1,3269941,16972897,False,,5568629,bed,11040651.roundup,slurm,,132112168.0,corral-repl,,,,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/mm10.len""","""mm10""",,"[{'src': 'hda', 'id': 31481122}]",,,,,,,,,32.0,,40944825.0,1506694280.0,ok,1023996.0,CONVERTER_bed_to_gff_0,2.0.0,,2017-09-29 14:11:32.833156,112468.0,10.0
,,2017-07-24 23:42:49.310963,slurm_normal,1500939780.0,0.0,,1.0,main_w4_handler1,2740016,16409056,False,,911173,bed,10473952.roundup,slurm,,132112168.0,corral-repl,,,,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,"[{'src': 'hda', 'id': 30597322}]",,,,,,,,,32.0,,39487857.0,1500939776.0,ok,1023996.0,CONVERTER_bed_to_gff_0,2.0.0,,2017-07-24 23:43:02.687865,60070.0,4.0
,,2017-07-25 06:41:06.086012,slurm_normal,1500964879.0,0.0,,1.0,main_w4_handler0,3187698,16410363,False,,88596,bed,10475311.roundup,slurm,,132112168.0,corral-repl,,1,,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 30534771}]",,,,,,,,,32.0,,39210159.0,1500964875.0,ok,1023996.0,CONVERTER_bed_to_gff_0,2.0.0,,2017-07-25 06:41:22.148961,108749.0,4.0
,,2017-07-25 10:25:27.984362,slurm_normal,1500978344.0,0.0,,1.0,main_w3_handler1,3135759,16411604,False,,1838,bed,10476619.roundup,slurm,,132112168.0,corral-repl,,1,,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 30600708}]",,,,,,,,,32.0,,38364165.0,1500978341.0,ok,1023996.0,CONVERTER_bed_to_gff_0,2.0.0,,2017-07-25 10:25:46.970481,107001.0,3.0
,,2017-07-25 11:24:20.775661,slurm_normal,1500981873.0,0.0,,1.0,main_w4_handler0,3184031,16411944,False,,37344747,bed,10476977.roundup,slurm,,132112168.0,corral-repl,,,,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 30600017}]",,,,,,,,,32.0,,39137148.0,1500981869.0,ok,1023996.0,CONVERTER_bed_to_gff_0,2.0.0,,2017-07-25 11:24:35.648958,108651.0,4.0
,,2017-07-25 13:27:04.401296,slurm_normal,1500989236.0,0.0,,1.0,main_w4_handler0,3188621,16413017,False,,465365,bed,10478049.roundup,slurm,,132112168.0,corral-repl,,,,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,"[{'src': 'hda', 'id': 30494240}]",,,,,,,,,32.0,,39491711.0,1500989231.0,ok,1023996.0,CONVERTER_bed_to_gff_0,2.0.0,,2017-07-25 13:27:21.872406,105569.0,5.0
,,2017-07-25 13:27:04.878645,slurm_normal,1500989241.0,0.0,,1.0,main_w4_handler1,3188621,16413018,False,,1846551,bed,10478050.roundup,slurm,,132112168.0,corral-repl,,,,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,"[{'src': 'hda', 'id': 30494272}]",,,,,,,,,32.0,,39491711.0,1500989234.0,ok,1023996.0,CONVERTER_bed_to_gff_0,2.0.0,,2017-07-25 13:27:27.274949,105569.0,7.0
,,2017-10-29 19:04:43.431969,slurm_normal,1509303917.0,0.0,,1.0,main_w4_handler0,3273029,17258104,False,,412363,bed,11316621,slurm,,132112168.0,corral-repl,,,,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""",,"[{'src': 'hda', 'id': 31827753}]",,,,,,,,,32.0,,41003797.0,1509303912.0,ok,1023996.0,CONVERTER_bed_to_gff_0,2.0.0,,2017-10-29 19:05:21.104039,8352.0,5.0
,,2017-10-29 18:41:27.388807,slurm_normal,1509302525.0,0.0,,1.0,main_w3_handler0,3212418,17257731,False,,32231,bed,11316425,slurm,,132112168.0,corral-repl,,,,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/mm9.len""","""mm9""",,"[{'src': 'hda', 'id': 31953385}]",,,,,,,,,32.0,,41607527.0,1509302521.0,ok,1023996.0,CONVERTER_bed_to_gff_0,2.0.0,,2017-10-29 18:42:12.996543,107893.0,4.0
,,2017-07-25 18:26:22.312577,slurm_normal,1501007194.0,0.0,,1.0,main_w3_handler0,3202330,16416227,False,,832581,bed,10481334.roundup,slurm,,132112168.0,corral-repl,,,,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 30607053}]",,,,,,,,,32.0,,39065809.0,1501007190.0,ok,1023996.0,CONVERTER_bed_to_gff_0,2.0.0,,2017-07-25 18:26:36.712897,108456.0,4.0
,,2017-07-26 08:19:35.852355,slurm_normal,1501057185.0,0.0,,1.0,main_w3_handler0,3203024,16421030,False,,52,bed,10486681.roundup,slurm,,132112168.0,corral-repl,,,,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 30616229}]",,,,,,,,,32.0,,39303036.0,1501057182.0,ok,1023996.0,CONVERTER_bed_to_gff_0,2.0.0,,2017-07-26 08:19:47.640872,108986.0,3.0
,,2017-07-26 12:54:15.736177,slurm_normal,1501073673.0,0.0,,1.0,main_w4_handler0,3200911,16423106,False,,1287939,bed,10489028.roundup,slurm,,132112168.0,corral-repl,,1,,,,"""/galaxy-repl/localdata/chrom/xenTro3.len""","""xenTro3""",,"[{'src': 'hda', 'id': 30619730}]",,,,,,,,,32.0,,39474185.0,1501073661.0,ok,1023996.0,CONVERTER_bed_to_gff_0,2.0.0,,2017-07-26 12:54:35.599218,108837.0,12.0
,,2017-07-30 13:10:04.418996,slurm_normal,1501429414.0,0.0,,1.0,main_w4_handler1,3206621,16459906,False,,9622877,bed,10528408.roundup,slurm,,132112168.0,corral-repl,,,,,,"""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""",,"[{'src': 'hda', 'id': 30678591}]",,,,,,,,,32.0,,39595819.0,1501429403.0,ok,1023996.0,CONVERTER_bed_to_gff_0,2.0.0,,2017-07-30 15:43:36.555033,77348.0,11.0
,,2017-07-30 13:10:08.268690,slurm_normal,1501429448.0,0.0,,1.0,main_w4_handler1,3206621,16459916,False,,9569432,bed,10528416.roundup,slurm,,132112168.0,corral-repl,,,,,,"""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""",,"[{'src': 'hda', 'id': 30678617}]",,,,,,,,,32.0,,39595819.0,1501429438.0,ok,1023996.0,CONVERTER_bed_to_gff_0,2.0.0,,2017-07-30 15:44:10.262671,77348.0,10.0
,,2017-07-26 11:08:57.788809,slurm_normal,1501067348.0,0.0,,1.0,main_w4_handler0,3203047,16422148,False,,63484,bed,10487919.roundup,slurm,,132112168.0,corral-repl,,1,,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 30618034}]",,,,,,,,,32.0,,39470955.0,1501067345.0,ok,1023996.0,CONVERTER_bed_to_gff_0,2.0.0,,2017-07-26 11:09:11.836457,109308.0,3.0
,,2017-07-26 17:16:54.753532,slurm_normal,1501089429.0,0.0,,1.0,main_w3_handler1,3197831,16426391,False,,32206292,bed,10493036.roundup,slurm,,132112168.0,corral-repl,,,,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 30545833}]",,,,,,,,,32.0,,39403961.0,1501089424.0,ok,1023996.0,CONVERTER_bed_to_gff_0,2.0.0,,2017-07-26 17:17:13.632378,109193.0,5.0
,,2017-07-26 17:38:10.737297,slurm_normal,1501090726.0,0.0,,1.0,main_w3_handler0,3203251,16426562,False,,410753019,bed,10493248.roundup,slurm,,132112168.0,corral-repl,,,,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 30626940}]",,,,,,,,,32.0,,39521266.0,1501090698.0,ok,1023996.0,CONVERTER_bed_to_gff_0,2.0.0,,2017-07-26 17:38:51.076652,86117.0,28.0
,,2017-07-26 17:47:33.367444,slurm_normal,1501091287.0,0.0,,1.0,main_w3_handler0,3166879,16426695,False,,9074,bed,10493414.roundup,slurm,,132112168.0,corral-repl,,,,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 30597374}]",,,,,,,,,32.0,,39367683.0,1501091282.0,ok,1023996.0,CONVERTER_bed_to_gff_0,2.0.0,,2017-07-26 17:48:14.314050,108185.0,5.0
,,2017-08-01 09:06:20.809789,slurm_normal,1501578397.0,0.0,,1.0,main_w4_handler0,3123707,16475877,False,,5285386,bed,10544493.roundup,slurm,,132112168.0,corral-repl,,,,,,"""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""",,"[{'src': 'hda', 'id': 30692652}]",,,,,,,,,32.0,,38943298.0,1501578388.0,ok,1023996.0,CONVERTER_bed_to_gff_0,2.0.0,,2017-08-01 09:06:38.591949,78577.0,9.0
,,2017-07-27 06:03:49.526949,slurm_normal,1501135453.0,0.0,,1.0,main_w4_handler0,3203978,16430856,False,,404634482,bed,10497991.roundup,slurm,,132112168.0,corral-repl,,,,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 30633628}]",,,,,,,,,32.0,,39541718.0,1501135437.0,ok,1023996.0,CONVERTER_bed_to_gff_0,2.0.0,,2017-07-27 06:04:15.941595,109473.0,16.0
,,2017-10-14 16:38:39.103746,slurm_normal,1507999135.0,0.0,,1.0,main_w3_handler0,3286813,17101683,False,,23385651,bed,11158773.roundup,slurm,,132112168.0,corral-repl,,,,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg38.len""","""hg38""",,"[{'src': 'hda', 'id': 31687958}]",,,,,,,,,32.0,,41273556.0,1507999121.0,ok,1023996.0,CONVERTER_bed_to_gff_0,2.0.0,,2017-10-14 16:38:58.166127,113628.0,14.0
,,2017-07-28 11:10:39.012911,slurm_normal,1501240251.0,0.0,,1.0,main_w3_handler0,3187698,16442039,False,,86874,bed,10510011.roundup,slurm,,132112168.0,corral-repl,,1,,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 30638401}]",,,,,,,,,32.0,,39210159.0,1501240247.0,ok,1023996.0,CONVERTER_bed_to_gff_0,2.0.0,,2017-07-28 11:10:52.898406,108749.0,4.0
,,2017-07-28 13:35:06.179149,slurm_normal,1501248919.0,0.0,,1.0,main_w3_handler1,3205186,16444342,False,,28829,bed,10512351.roundup,slurm,,132112168.0,corral-repl,,,,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 30651433}]",,,,,,,,,32.0,,39559226.0,1501248914.0,ok,1023996.0,CONVERTER_bed_to_gff_0,2.0.0,,2017-07-28 13:35:20.846103,102197.0,5.0
,,2017-07-30 13:10:17.990106,slurm_normal,1501433836.0,0.0,,1.0,main_w4_handler0,3206621,16459938,False,,9460953,bed,10528755.roundup,slurm,,132112168.0,corral-repl,,,,,,"""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""",,"[{'src': 'hda', 'id': 30678672}]",,,,,,,,,32.0,,39595819.0,1501433827.0,ok,1023996.0,CONVERTER_bed_to_gff_0,2.0.0,,2017-07-30 16:57:19.442095,77348.0,9.0
,,2017-07-30 13:10:13.223888,slurm_normal,1501433860.0,0.0,,1.0,main_w4_handler0,3206621,16459928,False,,9805857,bed,10528760.roundup,slurm,,132112168.0,corral-repl,,,,,,"""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""",,"[{'src': 'hda', 'id': 30678647}]",,,,,,,,,32.0,,39595819.0,1501433850.0,ok,1023996.0,CONVERTER_bed_to_gff_0,2.0.0,,2017-07-30 16:57:42.681533,77348.0,10.0
,,2017-07-28 22:07:13.032996,slurm_normal,1501279656.0,0.0,,1.0,main_w4_handler1,3204904,16452503,False,,23385651,bed,10520799.roundup,slurm,,132112168.0,corral-repl,,1,,,,"""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""",,"[{'src': 'hda', 'id': 30665310}]",,,,,,,,,32.0,,39574816.0,1501279641.0,ok,1023996.0,CONVERTER_bed_to_gff_0,2.0.0,,2017-07-28 22:07:38.802101,109546.0,15.0
,,2017-10-16 12:22:52.677124,slurm_normal,1508156579.0,0.0,,1.0,main_w3_handler1,3288829,17111836,False,,33825,bed,11168911.roundup,slurm,,132112168.0,corral-repl,,,,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/Homo_sapiens_nuHg19_mtrCRS.len""","""Homo_sapiens_nuHg19_mtrCRS""",,"[{'src': 'hda', 'id': 31705060}]",,,,,,,,,32.0,,41312922.0,1508156576.0,ok,1023996.0,CONVERTER_bed_to_gff_0,2.0.0,,2017-10-16 12:23:02.856770,,3.0
,,2017-10-01 00:17:16.412339,slurm_normal,1506817043.0,0.0,,1.0,main_w3_handler1,3248332,16978804,False,,261755,bed,11046250.roundup,slurm,,132112168.0,corral-repl,,,,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/mm9.len""","""mm9""",,"[{'src': 'hda', 'id': 31490024}]",,,,,,,,,32.0,,40388323.0,1506817039.0,ok,1023996.0,CONVERTER_bed_to_gff_0,2.0.0,,2017-10-01 00:17:25.198286,111222.0,4.0
,,2017-07-30 04:11:51.832813,slurm_normal,1501387933.0,0.0,,1.0,main_w3_handler0,3204904,16458184,False,,8861754,bed,10526355.roundup,slurm,,132112168.0,corral-repl,,,,,,"""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""",,"[{'src': 'hda', 'id': 30675422}]",,,,,,,,,32.0,,39574816.0,1501387920.0,ok,1023996.0,CONVERTER_bed_to_gff_0,2.0.0,,2017-07-30 04:12:16.378229,109546.0,13.0
,,2017-07-30 05:15:27.986335,slurm_normal,1501391740.0,0.0,,1.0,main_w4_handler1,3200634,16458280,False,,2351142,bed,10526444.roundup,slurm,,132112168.0,corral-repl,,,,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 30597949}]",,,,,,,,,32.0,,38912878.0,1501391734.0,ok,1023996.0,CONVERTER_bed_to_gff_0,2.0.0,,2017-07-30 05:15:41.562768,,6.0
,,2017-07-30 13:10:11.502068,slurm_normal,1501421749.0,0.0,,1.0,main_w3_handler1,3206621,16459924,False,,9649223,bed,10527914.roundup,slurm,,132112168.0,corral-repl,,,,,,"""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""",,"[{'src': 'hda', 'id': 30678637}]",,,,,,,,,32.0,,39595819.0,1501421739.0,ok,1023996.0,CONVERTER_bed_to_gff_0,2.0.0,,2017-07-30 13:35:51.315466,77348.0,10.0
,,2017-07-30 13:10:01.450721,slurm_normal,1501423365.0,0.0,,1.0,main_w4_handler0,3206621,16459898,False,,9857317,bed,10528045.roundup,slurm,,132112168.0,corral-repl,,,,,,"""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""",,"[{'src': 'hda', 'id': 30678571}]",,,,,,,,,32.0,,39595819.0,1501423355.0,ok,1023996.0,CONVERTER_bed_to_gff_0,2.0.0,,2017-07-30 14:02:47.029525,77348.0,10.0
,,2017-07-30 13:10:12.168725,slurm_normal,1501430910.0,0.0,,1.0,main_w4_handler1,3206621,16459926,False,,9714896,bed,10528502.roundup,slurm,,132112168.0,corral-repl,,,,,,"""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""",,"[{'src': 'hda', 'id': 30678642}]",,,,,,,,,32.0,,39595819.0,1501430900.0,ok,1023996.0,CONVERTER_bed_to_gff_0,2.0.0,,2017-07-30 16:08:32.045622,77348.0,10.0
,,2017-07-30 13:10:02.788731,slurm_normal,1501426266.0,0.0,,1.0,main_w3_handler1,3206621,16459902,False,,9632944,bed,10528214.roundup,slurm,,132112168.0,corral-repl,,,,,,"""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""",,"[{'src': 'hda', 'id': 30678581}]",,,,,,,,,32.0,,39595819.0,1501426257.0,ok,1023996.0,CONVERTER_bed_to_gff_0,2.0.0,,2017-07-30 14:51:07.820436,77348.0,9.0
,,2017-07-30 13:10:10.978323,slurm_normal,1501423382.0,0.0,,1.0,main_w4_handler0,3206621,16459922,False,,9529298,bed,10528050.roundup,slurm,,132112168.0,corral-repl,,,,,,"""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""",,"[{'src': 'hda', 'id': 30678632}]",,,,,,,,,32.0,,39595819.0,1501423372.0,ok,1023996.0,CONVERTER_bed_to_gff_0,2.0.0,,2017-07-30 14:03:05.407958,77348.0,10.0
