create_time,destination_id,end_epoch,exit_code,galaxy_slots,handler,history_id,id,imported,infile,infile_filetype,info,job_runner_external_id,job_runner_name,library_folder_id,memtotal,object_store_id,param_filename,parameters.LVL1MAXGAP,parameters.LVL2MAXGAP,parameters.__workflow_invocation_uuid__,parameters.chromInfo,parameters.cutofflink,parameters.cutoffpeak,parameters.dbkey,parameters.infile,parameters.infile.values,parameters.minlen,processor_count,runner_name,session_id,start_epoch,state,swaptotal,tool_id,tool_version,traceback,update_time,user_id,runtime
2016-04-26 15:18:44.144921,slurm_normal,1461683957.0,0,1.0,main_w1_handler2,2685121,12624417,False,8669848,bedgraph,,6827456.roundup,slurm,,132112168.0,corral-repl,,"""30""","""800""",,"""/galaxy-repl/localdata/chrom/hg19.len""","""1.0""","""2.0""","""hg19""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5a123318450736310'}]","""200""",32.0,,29837063.0,1461683935.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/macs2/macs2_bdgbroadcall/2.1.0.20151222.0,2.1.0.20151222.0,,2016-04-26 15:19:22.205213,,22.0
2016-03-11 03:53:17.096990,slurm_normal,1457668501.0,0,1.0,main_w2_handler0,2314123,12102657,False,989410462,bedgraph,,6326762.roundup,slurm,,132112168.0,corral-repl,,"""30""","""800""",,"""/galaxy-repl/localdata/chrom/mm10.len""","""1.0""","""2.0""","""mm10""",23789362,,"""200""",32.0,,28929951.0,1457668424.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/macs2/macs2_bdgbroadcall/2.1.0.20151222.0,2.1.0.20151222.0,,2016-03-11 03:55:03.693285,63860.0,77.0
2016-03-11 03:53:17.795725,slurm_normal,1457668506.0,0,1.0,main_w2_handler0,2314123,12102658,False,1068694218,bedgraph,,6326761.roundup,slurm,,132112168.0,corral-repl,,"""30""","""800""",,"""/galaxy-repl/localdata/chrom/mm10.len""","""1.0""","""2.0""","""mm10""",23789363,,"""200""",32.0,,28929951.0,1457668424.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/macs2/macs2_bdgbroadcall/2.1.0.20151222.0,2.1.0.20151222.0,,2016-03-11 03:55:09.961779,63860.0,82.0
2016-06-17 12:53:25.029786,slurm_normal,1466168132.0,0,1.0,main_w1_handler1,2587929,13192697,False,1294778637,bedgraph,,7377438.roundup,slurm,,132112168.0,corral-repl,,"""30""","""800""",,"""/galaxy-repl/localdata/chrom/mm9.len""","""0.3""","""1.0""","""mm9""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b525cb0e6eb976789d'}]","""200""",32.0,,30911968.0,1466168016.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/macs2/macs2_bdgbroadcall/2.1.0.20151222.0,2.1.0.20151222.0,,2016-06-17 12:55:35.122867,38243.0,116.0
2016-04-29 15:17:53.583001,slurm_normal,1461943331.0,0,1.0,main_w2_handler1,2651597,12689522,False,2612390840,bedgraph,,6888180.roundup,slurm,,132112168.0,corral-repl,,"""30""","""800""",,"""/galaxy-repl/localdata/chrom/hg19.len""","""1.0""","""2.0""","""hg19""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b51fa1158cfd925341'}]","""200""",32.0,,29445865.0,1461943131.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/macs2/macs2_bdgbroadcall/2.1.0.20151222.0,2.1.0.20151222.0,,2016-04-29 15:27:20.973939,81993.0,200.0
2016-04-29 15:17:53.289191,slurm_normal,1461943309.0,0,1.0,main_w1_handler0,2651597,12689521,False,1499255909,bedgraph,,6888170.roundup,slurm,,132112168.0,corral-repl,,"""30""","""800""",,"""/galaxy-repl/localdata/chrom/hg19.len""","""1.0""","""2.0""","""hg19""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5cd0d3309751fe466'}]","""200""",32.0,,29445865.0,1461943111.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/macs2/macs2_bdgbroadcall/2.1.0.20151222.0,2.1.0.20151222.0,,2016-04-29 15:21:50.258872,81993.0,198.0
2016-09-09 07:11:19.659598,slurm_normal,1473405100.0,0,1.0,main_w3_handler0,2815067,13813252,False,37243975,bedgraph,,8034598.roundup,slurm,,132112168.0,corral-repl,,"""30""","""800""",,"""/galaxy-repl/localdata/chrom/hg19.len""","""1.0""","""2.0""","""hg19""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5dd5a5d9c6ea157eb'}]","""200""",32.0,,32059694.0,1473405089.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/macs2/macs2_bdgbroadcall/2.1.0.20151222.0,2.1.0.20151222.0,,2016-09-09 07:11:41.760063,24247.0,11.0
2016-06-20 20:34:24.205525,slurm_normal,1466454882.0,0,1.0,main_w2_handler1,2736972,13215297,False,43810,bedgraph,,7399919.roundup,slurm,,132112168.0,corral-repl,,"""30""","""800""",,"""/galaxy-repl/localdata/chrom/dm3.len""","""1.0""","""2.0""","""dm3""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b57d3c1f19b2e0e62f'}]","""200""",32.0,,30826570.0,1466454876.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/macs2/macs2_bdgbroadcall/2.1.0.20151222.0,2.1.0.20151222.0,,2016-06-20 20:34:43.849856,64016.0,6.0
2016-06-20 22:17:11.565166,slurm_normal,1466461089.0,0,1.0,main_w1_handler1,2737681,13216607,False,366252941,bedgraph,,7401111.roundup,slurm,,132112168.0,corral-repl,,"""30""","""800""",,"""/galaxy-repl/localdata/chrom/hg19.len""","""1.0""","""2.0""","""hg19""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b51be6340a0d2e9191'}]","""200""",32.0,,30792445.0,1466461046.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/macs2/macs2_bdgbroadcall/2.1.0.20151222.0,2.1.0.20151222.0,,2016-06-20 22:18:13.356400,75599.0,43.0
2016-09-09 20:47:12.129154,slurm_normal,1473454295.0,0,1.0,main_w3_handler1,2744620,13818490,False,1040446164,bedgraph,,8039936.roundup,slurm,,132112168.0,corral-repl,,"""30""","""800""",,"""/galaxy-repl/localdata/chrom/hg19.len""","""1.0""","""2.0""","""hg19""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b56475f129a9a35f82'}]","""200""",32.0,,32803486.0,1473454048.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/macs2/macs2_bdgbroadcall/2.1.0.20151222.0,2.1.0.20151222.0,,2016-09-09 20:51:38.579238,86394.0,247.0
2016-06-22 07:07:12.474021,slurm_normal,1466579249.0,0,1.0,main_w2_handler1,2727316,13232869,False,16714193,bedgraph,,7417934.roundup,slurm,,132112168.0,corral-repl,,"""30""","""800""",,"""/galaxy-repl/localdata/chrom/dm3.len""","""1.0""","""2.0""","""dm3""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5b98cbab9d7aaeed8'}]","""200""",32.0,,30755808.0,1466579241.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/macs2/macs2_bdgbroadcall/2.1.0.20151222.0,2.1.0.20151222.0,,2016-06-22 07:07:31.849424,55663.0,8.0
2016-06-23 01:03:18.666443,slurm_normal,1466644125.0,0,1.0,main_w2_handler0,2211498,13242638,False,4679559740,bedgraph,,7428651.roundup,slurm,,132112168.0,corral-repl,,"""30""","""800""",,"""/galaxy-repl/localdata/chrom/mm9.len""","""1.0""","""2.0""","""mm9""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b56aac45373da7bbe3'}]","""200""",32.0,,30743989.0,1466643825.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/macs2/macs2_bdgbroadcall/2.1.0.20151222.0,2.1.0.20151222.0,,2016-06-23 01:08:47.723182,34556.0,300.0
2016-05-04 10:12:32.441869,slurm_normal,1462357032.0,0,1.0,main_w1_handler1,2688408,12767431,False,1939356085,bedgraph,,6971102.roundup,slurm,,132112168.0,corral-repl,,"""30""","""800""",,"""/galaxy-repl/localdata/chrom/hg38.len""","""1.0""","""2.0""","""hg38""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5c1e7fe63f15fa48f'}]","""200""",32.0,,28198923.0,1462356871.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/macs2/macs2_bdgbroadcall/2.1.0.20151222.0,2.1.0.20151222.0,,2016-05-04 10:17:14.261839,70838.0,161.0
2016-05-04 10:12:32.836583,slurm_normal,1462357578.0,0,1.0,main_w1_handler2,2688408,12767432,False,2622192177,bedgraph,,6971247.roundup,slurm,,132112168.0,corral-repl,,"""30""","""800""",,"""/galaxy-repl/localdata/chrom/hg38.len""","""1.0""","""2.0""","""hg38""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b51a31dcd7950162ff'}]","""200""",32.0,,28198923.0,1462357355.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/macs2/macs2_bdgbroadcall/2.1.0.20151222.0,2.1.0.20151222.0,,2016-05-04 10:26:19.446882,70838.0,223.0
2016-06-23 08:14:01.990498,slurm_normal,1466669962.0,0,1.0,main_w1_handler0,2563613,13244566,False,4344016615,bedgraph,,7430508.roundup,slurm,,132112168.0,corral-repl,,"""30""","""800""",,"""/galaxy-repl/localdata/chrom/mm9.len""","""0.3""","""2.0""","""mm9""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5a130a4dec358329b'}]","""145""",32.0,,30743989.0,1466669662.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/macs2/macs2_bdgbroadcall/2.1.0.20151222.0,2.1.0.20151222.0,,2016-06-23 08:19:27.369778,34556.0,300.0
2016-05-04 12:08:12.551993,slurm_normal,1462363764.0,0,1.0,main_w2_handler0,2651597,12768507,False,286000363,bedgraph,,6972612.roundup,slurm,,132112168.0,corral-repl,,"""30""","""800""",,"""/galaxy-repl/localdata/chrom/hg19.len""","""1.0""","""2.0""","""hg19""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5899bad832421d766'}]","""200""",32.0,,29445865.0,1462363725.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/macs2/macs2_bdgbroadcall/2.1.0.20151222.0,2.1.0.20151222.0,,2016-05-04 12:09:36.097091,81993.0,39.0
2016-05-04 12:08:12.000803,slurm_normal,1462363773.0,0,1.0,main_w2_handler1,2651597,12768506,False,314585926,bedgraph,,6972615.roundup,slurm,,132112168.0,corral-repl,,"""30""","""800""",,"""/galaxy-repl/localdata/chrom/hg19.len""","""1.0""","""2.0""","""hg19""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5344b2305a2fe8dc2'}]","""200""",32.0,,29445865.0,1462363740.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/macs2/macs2_bdgbroadcall/2.1.0.20151222.0,2.1.0.20151222.0,,2016-05-04 12:10:23.203580,81993.0,33.0
2016-06-23 07:11:15.372817,slurm_normal,1466666314.0,0,1.0,main_w2_handler0,2563613,13244237,False,4344016615,bedgraph,,7430195.roundup,slurm,,132112168.0,corral-repl,,"""30""","""800""",,"""/galaxy-repl/localdata/chrom/mm9.len""","""1.0""","""2.0""","""mm9""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5a130a4dec358329b'}]","""200""",32.0,,30743989.0,1466665944.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/macs2/macs2_bdgbroadcall/2.1.0.20151222.0,2.1.0.20151222.0,,2016-06-23 07:18:37.431498,34556.0,370.0
2016-06-23 07:26:14.763206,slurm_normal,1466667260.0,0,1.0,main_w1_handler1,2211498,13244328,False,4679559740,bedgraph,,7430265.roundup,slurm,,132112168.0,corral-repl,,"""30""","""300""",,"""/galaxy-repl/localdata/chrom/mm9.len""","""1.0""","""2.0""","""mm9""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b56aac45373da7bbe3'}]","""145""",32.0,,30743989.0,1466666798.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/macs2/macs2_bdgbroadcall/2.1.0.20151222.0,2.1.0.20151222.0,,2016-06-23 07:34:23.220426,34556.0,462.0
2016-06-23 08:06:29.073311,slurm_normal,1466669468.0,0,1.0,main_w2_handler0,2563613,13244539,False,4344016615,bedgraph,,7430476.roundup,slurm,,132112168.0,corral-repl,,"""30""","""800""",,"""/galaxy-repl/localdata/chrom/mm9.len""","""1.0""","""2.0""","""mm9""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5a130a4dec358329b'}]","""145""",32.0,,30743989.0,1466669222.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/macs2/macs2_bdgbroadcall/2.1.0.20151222.0,2.1.0.20151222.0,,2016-06-23 08:11:11.162958,34556.0,246.0
2016-06-23 08:07:04.689568,slurm_normal,1466669526.0,0,1.0,main_w1_handler1,2204799,13244542,False,4160902040,bedgraph,,7430480.roundup,slurm,,132112168.0,corral-repl,,"""30""","""800""",,"""/galaxy-repl/localdata/chrom/mm9.len""","""1.0""","""2.0""","""mm9""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b56fa171adb193ad00'}]","""145""",32.0,,30743989.0,1466669254.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/macs2/macs2_bdgbroadcall/2.1.0.20151222.0,2.1.0.20151222.0,,2016-06-23 08:12:09.609062,34556.0,272.0
2016-05-05 10:14:41.053196,slurm_normal,1462443324.0,0,1.0,main_w2_handler0,2695522,12790736,False,535001,bedgraph,,6989022.roundup,slurm,,132112168.0,corral-repl,,"""30""","""800""",,"""/galaxy-repl/localdata/chrom/?.len""","""1.0""","""2.0""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b59610603d0f038c9f'}]","""200""",32.0,,30051915.0,1462443318.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/macs2/macs2_bdgbroadcall/2.1.0.20151222.0,2.1.0.20151222.0,,2016-05-05 10:15:26.196356,,6.0
2016-05-05 12:13:06.241437,slurm_normal,1462450497.0,0,1.0,main_w2_handler0,2693352,12792442,False,1187425350,bedgraph,,6991616.roundup,slurm,,132112168.0,corral-repl,,"""30""","""800""",,"""/galaxy-repl/localdata/chrom/mm10.len""","""1.0""","""2.0""","""mm10""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b56c755184c98ed2ea'}]","""200""",32.0,,28918391.0,1462450428.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/macs2/macs2_bdgbroadcall/2.1.0.20151222.0,2.1.0.20151222.0,,2016-05-05 12:15:01.941074,67110.0,69.0
2016-05-05 12:13:06.993471,slurm_normal,1462450513.0,0,1.0,main_w2_handler0,2693352,12792444,False,1074782082,bedgraph,,6991617.roundup,slurm,,132112168.0,corral-repl,,"""30""","""800""",,"""/galaxy-repl/localdata/chrom/mm10.len""","""1.0""","""2.0""","""mm10""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5c8655c578db0c3b9'}]","""200""",32.0,,28918391.0,1462450431.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/macs2/macs2_bdgbroadcall/2.1.0.20151222.0,2.1.0.20151222.0,,2016-05-05 12:15:16.718379,67110.0,82.0
2016-06-25 21:55:29.360394,slurm_normal,1466891749.0,0,1.0,main_w1_handler1,2749622,13260343,False,1182437,bed,,7448100.roundup,slurm,,132112168.0,corral-repl,,"""30""","""800""",,"""/galaxy-repl/localdata/chrom/mm9.len""","""1.0""","""2.0""","""mm9""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b566bc2157b0c630f8'}]","""200""",32.0,,30999069.0,1466891741.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/macs2/macs2_bdgbroadcall/2.1.0.20151222.0,2.1.0.20151222.0,,2016-06-25 21:55:51.697448,86442.0,8.0
2016-06-25 18:13:25.732412,slurm_normal,1466878438.0,0,1.0,main_w1_handler0,2749622,13259809,False,189724537,bedgraph,,7447117.roundup,slurm,,132112168.0,corral-repl,,"""30""","""800""",,"""/galaxy-repl/localdata/chrom/mm9.len""","""1.0""","""2.0""","""mm9""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b58aae7dd8d39916d1'}]","""200""",32.0,,30999069.0,1466878419.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/macs2/macs2_bdgbroadcall/2.1.0.20151222.0,2.1.0.20151222.0,,2016-06-25 18:13:59.897992,86442.0,19.0
2016-06-27 23:19:46.851682,slurm_normal,1467069700.0,0,1.0,main_w2_handler0,2738336,13271819,False,646365846,bedgraph,,7460206.roundup,slurm,,132112168.0,corral-repl,,"""30""","""800""",,"""/galaxy-repl/localdata/chrom/hg19.len""","""1.0""","""2.0""","""hg19""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5c56a6fb8f206bd2d'}]","""200""",32.0,,30647447.0,1467069612.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/macs2/macs2_bdgbroadcall/2.1.0.20151222.0,2.1.0.20151222.0,,2016-06-27 23:21:45.224122,85504.0,88.0
2016-06-27 23:19:09.862580,slurm_normal,1467069726.0,0,1.0,main_w1_handler1,2738336,13271818,False,1866594285,bedgraph,,7460204.roundup,slurm,,132112168.0,corral-repl,,"""30""","""800""",,"""/galaxy-repl/localdata/chrom/hg19.len""","""1.0""","""2.0""","""hg19""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b582652dee93b6b434'}]","""200""",32.0,,30647447.0,1467069583.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/macs2/macs2_bdgbroadcall/2.1.0.20151222.0,2.1.0.20151222.0,,2016-06-27 23:22:08.196848,85504.0,143.0
2016-05-10 09:18:04.693615,slurm_normal,1462872990.0,0,1.0,main_w1_handler0,2700441,12842833,False,1604375135,bedgraph,,7043414.roundup,slurm,,132112168.0,corral-repl,,"""30""","""800""","""150e8668169011e69200005056a52a46""","""/galaxy-repl/localdata/chrom/hg19.len""","""1.0""","""2.0""","""hg19""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b59ee6169793a47727'}]","""200""",32.0,,29445865.0,1462872884.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/macs2/macs2_bdgbroadcall/2.1.0.20151222.0,2.1.0.20151222.0,,2016-05-10 09:36:33.970934,81993.0,106.0
2016-05-10 09:18:03.020680,slurm_normal,1462875493.0,0,1.0,main_w2_handler0,2700441,12842831,False,1460564219,bedgraph,,7043690.roundup,slurm,,132112168.0,corral-repl,,"""30""","""800""","""150e8668169011e69200005056a52a46""","""/galaxy-repl/localdata/chrom/hg19.len""","""1.0""","""2.0""","""hg19""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5a46b73528286f803'}]","""200""",32.0,,29445865.0,1462875394.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/macs2/macs2_bdgbroadcall/2.1.0.20151222.0,2.1.0.20151222.0,,2016-05-10 10:18:15.680643,81993.0,99.0
2016-05-10 10:55:58.674899,slurm_normal,1462879058.0,0,1.0,main_w1_handler2,2700548,12843586,False,2001279457,bedgraph,,7043946.roundup,slurm,,132112168.0,corral-repl,,"""30""","""800""","""c00e8164169d11e6bc10005056a52a46""","""/galaxy-repl/localdata/chrom/hg19.len""","""1.0""","""2.0""","""hg19""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b56f433befedd5d0f4'}]","""200""",32.0,,29445865.0,1462878926.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/macs2/macs2_bdgbroadcall/2.1.0.20151222.0,2.1.0.20151222.0,,2016-05-10 11:17:39.874390,81993.0,132.0
2016-05-10 10:55:57.253360,slurm_normal,1462879620.0,0,1.0,main_w2_handler0,2700548,12843584,False,1460564219,bedgraph,,7043988.roundup,slurm,,132112168.0,corral-repl,,"""30""","""800""","""c00e8164169d11e6bc10005056a52a46""","""/galaxy-repl/localdata/chrom/hg19.len""","""1.0""","""2.0""","""hg19""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b57daf186324f37a52'}]","""200""",32.0,,29445865.0,1462879526.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/macs2/macs2_bdgbroadcall/2.1.0.20151222.0,2.1.0.20151222.0,,2016-05-10 11:27:04.631121,81993.0,94.0
2016-05-10 11:40:39.167056,slurm_normal,1462881402.0,0,1.0,main_w2_handler1,2700610,12843902,False,1465324502,bedgraph,,7044204.roundup,slurm,,132112168.0,corral-repl,,"""30""","""800""","""fca50b9c16a311e69347005056a52a46""","""/galaxy-repl/localdata/chrom/hg19.len""","""1.0""","""2.0""","""hg19""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b52d1646e5ca7e06cf'}]","""200""",32.0,,29445865.0,1462881285.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/macs2/macs2_bdgbroadcall/2.1.0.20151222.0,2.1.0.20151222.0,,2016-05-10 11:56:46.333684,81993.0,117.0
2016-05-10 11:40:37.583731,slurm_normal,1462882139.0,0,1.0,main_w1_handler2,2700610,12843899,False,1460564219,bedgraph,,7044277.roundup,slurm,,132112168.0,corral-repl,,"""30""","""800""","""fca50b9c16a311e69347005056a52a46""","""/galaxy-repl/localdata/chrom/hg19.len""","""1.0""","""2.0""","""hg19""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b51042739d6a0d908f'}]","""200""",32.0,,29445865.0,1462882046.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/macs2/macs2_bdgbroadcall/2.1.0.20151222.0,2.1.0.20151222.0,,2016-05-10 12:09:03.155222,81993.0,93.0
2016-05-10 12:36:54.170155,slurm_normal,1462884764.0,0,1.0,main_w2_handler0,2700659,12844254,False,1465324502,bedgraph,,7044551.roundup,slurm,,132112168.0,corral-repl,,"""30""","""800""","""dabb5d1216ab11e6941f005056a51846""","""/galaxy-repl/localdata/chrom/hg19.len""","""1.0""","""2.0""","""hg19""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b54638d90a53c3a2ba'}]","""200""",32.0,,29445865.0,1462884664.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/macs2/macs2_bdgbroadcall/2.1.0.20151222.0,2.1.0.20151222.0,,2016-05-10 12:52:48.576395,81993.0,100.0
2016-05-10 13:40:13.907390,slurm_normal,1462888780.0,0,1.0,main_w2_handler1,2700729,12844737,False,1604375135,bedgraph,,7044967.roundup,slurm,,132112168.0,corral-repl,,"""30""","""800""","""b3bb50d816b411e68597005056a51846""","""/galaxy-repl/localdata/chrom/hg19.len""","""1.0""","""2.0""","""hg19""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b52e44f0184416a153'}]","""200""",32.0,,29445865.0,1462888632.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/macs2/macs2_bdgbroadcall/2.1.0.20151222.0,2.1.0.20151222.0,,2016-05-10 13:59:42.933150,81993.0,148.0
2016-05-10 20:46:33.167768,slurm_normal,1462914754.0,0,1.0,main_w1_handler1,2701197,12848360,False,1460564219,bedgraph,,7048534.roundup,slurm,,132112168.0,corral-repl,,"""30""","""800""","""4250613616f011e6a81b005056a51846""","""/galaxy-repl/localdata/chrom/hg19.len""","""1.0""","""2.0""","""hg19""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b512fc65302bfcfe97'}]","""200""",32.0,,29429769.0,1462914657.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/macs2/macs2_bdgbroadcall/2.1.0.20151222.0,2.1.0.20151222.0,,2016-05-10 21:12:36.899794,81993.0,97.0
2016-05-10 20:46:35.106891,slurm_normal,1462914344.0,0,1.0,main_w2_handler0,2701197,12848362,False,2001279457,bedgraph,,7048484.roundup,slurm,,132112168.0,corral-repl,,"""30""","""800""","""4250613616f011e6a81b005056a51846""","""/galaxy-repl/localdata/chrom/hg19.len""","""1.0""","""2.0""","""hg19""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b54297a20ab8ea2877'}]","""200""",32.0,,29429769.0,1462914212.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/macs2/macs2_bdgbroadcall/2.1.0.20151222.0,2.1.0.20151222.0,,2016-05-10 21:05:45.909741,81993.0,132.0
2016-05-11 14:20:11.174074,slurm_normal,1462976632.0,0,1.0,main_w1_handler0,2702440,12856139,False,2476889996,bedgraph,,7056810.roundup,slurm,,132112168.0,corral-repl,,"""49""","""200""","""77e89550178311e68ce1005056a52a46""","""/galaxy-repl/localdata/chrom/hg19.len""","""0.3""","""2.0""","""hg19""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5c2d1a1deb8ff4444'}]","""50""",32.0,,29445865.0,1462976449.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/macs2/macs2_bdgbroadcall/2.1.0.20151222.0,2.1.0.20151222.0,,2016-05-11 14:23:55.368612,81993.0,183.0
2016-05-10 12:36:52.701233,slurm_normal,1462885216.0,0,1.0,main_w2_handler1,2700659,12844251,False,1460564219,bedgraph,,7044598.roundup,slurm,,132112168.0,corral-repl,,"""30""","""800""","""dabb5d1216ab11e6941f005056a51846""","""/galaxy-repl/localdata/chrom/hg19.len""","""1.0""","""2.0""","""hg19""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b541440187a6b06f0a'}]","""200""",32.0,,29445865.0,1462885118.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/macs2/macs2_bdgbroadcall/2.1.0.20151222.0,2.1.0.20151222.0,,2016-05-10 13:00:18.303513,81993.0,98.0
2016-05-10 13:40:11.457616,slurm_normal,1462889171.0,0,1.0,main_w2_handler0,2700729,12844734,False,1460564219,bedgraph,,7044999.roundup,slurm,,132112168.0,corral-repl,,"""30""","""800""","""b3bb50d816b411e68597005056a51846""","""/galaxy-repl/localdata/chrom/hg19.len""","""1.0""","""2.0""","""hg19""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b50d5c7e6d6695298e'}]","""200""",32.0,,29445865.0,1462888986.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/macs2/macs2_bdgbroadcall/2.1.0.20151222.0,2.1.0.20151222.0,,2016-05-10 14:06:14.647836,81993.0,185.0
2016-05-11 14:20:07.512138,slurm_normal,1462976567.0,0,1.0,main_w2_handler1,2702439,12856138,False,1460564219,bedgraph,,7056809.roundup,slurm,,132112168.0,corral-repl,,"""49""","""200""","""758eb140178311e68ce1005056a52a46""","""/galaxy-repl/localdata/chrom/hg19.len""","""0.3""","""2.0""","""hg19""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5dced870aff09dca0'}]","""50""",32.0,,29445865.0,1462976440.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/macs2/macs2_bdgbroadcall/2.1.0.20151222.0,2.1.0.20151222.0,,2016-05-11 14:22:50.713772,81993.0,127.0
2016-05-11 14:20:15.930743,slurm_normal,1462976529.0,0,1.0,main_w1_handler2,2702441,12856140,False,487060759,bedgraph,,7056812.roundup,slurm,,132112168.0,corral-repl,,"""49""","""200""","""79602632178311e68ce1005056a52a46""","""/galaxy-repl/localdata/chrom/hg19.len""","""0.3""","""2.0""","""hg19""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b59900bfb5dbb06262'}]","""50""",32.0,,29445865.0,1462976465.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/macs2/macs2_bdgbroadcall/2.1.0.20151222.0,2.1.0.20151222.0,,2016-05-11 14:22:13.933142,81993.0,64.0
