chromInfo,chromInfo_filetype,create_time,destination_id,end_epoch,exit_code,galaxy_memory_mb,galaxy_slots,handler,history_id,id,imported,info,input,input_filetype,job_runner_external_id,job_runner_name,library_folder_id,memtotal,object_store_id,param_filename,parameters.__workflow_invocation_uuid__,parameters.casing,parameters.chromInfo,parameters.cols,parameters.dbkey,parameters.delimiter,parameters.input,parameters.input.values,parameters.input_chromCol,parameters.input_column_types,parameters.input_columns,parameters.input_dbkey,parameters.input_endCol,parameters.input_nameCol,parameters.input_startCol,parameters.input_strandCol,parameters.input|__identifier__,processor_count,runner_name,session_id,start_epoch,state,swaptotal,tool_id,tool_version,traceback,update_time,user_id,runtime
,,2015-10-24 05:55:40.513566,slurm_normal,1445666202.0,0.0,,1.0,main_w2_handler1,2402153,10709992,False,,86543195,tabular,4972799.roundup,slurm,,132112168.0,corral-repl,,,"""up""","""/galaxy-repl/localdata/chrom/?.len""","""c1""","""?""","""TAB""",21713467,,,,,,,,,,,32.0,,24532479.0,1445666154.0,ok,1023996.0,ChangeCase,1.0.0,,2015-10-24 05:56:44.332746,,48.0
,,2015-06-23 19:15:18.610275,slurm_normal,1435086972.0,0.0,,1.0,main_w1_handler2,2353348,9719042,False,,367568,tabular,4025339,slurm,,132112168.0,corral-repl,,,"""up""","""/galaxy-repl/localdata/chrom/?.len""","""c1""","""?""","""TAB""",20108979,,,,,,,,,,,32.0,,23527970.0,1435086968.0,ok,1023996.0,ChangeCase,1.0.0,,2015-06-23 19:18:18.904144,48892.0,4.0
,,2015-10-24 05:53:18.830324,slurm_normal,1445666061.0,0.0,,1.0,main_w1_handler2,2402153,10709988,False,,84926549,tabular,4972792.roundup,slurm,,132112168.0,corral-repl,,,"""up""","""/galaxy-repl/localdata/chrom/?.len""","""c1""","""?""","""TAB""",21713530,,,,,,,,,,,32.0,,24532479.0,1445666015.0,ok,1023996.0,ChangeCase,1.0.0,,2015-10-24 05:54:25.595611,,46.0
,,2015-05-19 22:59:07.430345,slurm_normal,1432076375.0,0.0,,1.0,main_w2_handler0,2310299,9499605,False,,7646,interval,3821216.roundup,slurm,,132112168.0,corral-repl,,,"""up""","""/galaxy-repl/localdata/chrom/mm9.len""","""c5""","""mm9""","""TAB""",19759164,,,,,,,,,,,32.0,,23149318.0,1432076372.0,ok,1023996.0,ChangeCase,1.0.0,,2015-05-19 22:59:38.806348,59775.0,3.0
,,2015-05-19 22:59:10.090751,slurm_normal,1432076372.0,0.0,,1.0,main_w1_handler0,2310299,9499606,False,,101685,interval,3821215.roundup,slurm,,132112168.0,corral-repl,,,"""up""","""/galaxy-repl/localdata/chrom/mm9.len""","""c5""","""mm9""","""TAB""",19759172,,,,,,,,,,,32.0,,23149318.0,1432076369.0,ok,1023996.0,ChangeCase,1.0.0,,2015-05-19 22:59:35.058304,59775.0,3.0
,,2015-05-23 15:17:17.626370,slurm_normal,1432588704.0,0.0,,1.0,main_w2_handler1,2317226,9524272,False,,38090,tabular,3845368.roundup,slurm,,132112168.0,corral-repl,,"""cc07b3c8015e11e59b4a005056a51846""","""up""","""/galaxy-repl/localdata/chrom/?.len""","""c2""","""?""","""TAB""",19799019,,,,,,,,,,,32.0,,23240939.0,1432588685.0,ok,1023996.0,ChangeCase,1.0.0,,2015-05-25 21:18:34.623010,13399.0,19.0
,,2015-07-28 20:52:30.714966,slurm_normal,1438116784.0,0.0,,1.0,main_w1_handler1,2227404,10020609,False,,1269,tabular,4302399.roundup,slurm,,132112168.0,corral-repl,,,"""lo""","""/galaxy-repl/localdata/chrom/?.len""","""c1""","""?""","""TAB""",20602119,,,,,,,,,,,32.0,,24144048.0,1438116780.0,ok,1023996.0,ChangeCase,1.0.0,,2015-07-28 20:53:06.886357,50870.0,4.0
,,2015-05-22 10:04:32.704172,slurm_normal,1432289097.0,0.0,,1.0,main_w2_handler0,2316199,9518319,False,,31877,tabular,3838818.roundup,slurm,,132112168.0,corral-repl,,"""f0a823d4006911e5af18005056a52a46""","""up""","""/galaxy-repl/localdata/chrom/?.len""","""c2""","""?""","""TAB""",19789112,,,,,,,,,,,32.0,,23240939.0,1432289094.0,ok,1023996.0,ChangeCase,1.0.0,,2015-05-22 10:04:59.190282,13399.0,3.0
,,2015-05-22 10:04:29.588744,slurm_normal,1432289093.0,0.0,,1.0,main_w2_handler1,2316199,9518315,False,,30131,tabular,3838817.roundup,slurm,,132112168.0,corral-repl,,"""eea4effe006911e5af18005056a52a46""","""up""","""/galaxy-repl/localdata/chrom/?.len""","""c2""","""?""","""TAB""",19789108,,,,,,,,,,,32.0,,23240939.0,1432289090.0,ok,1023996.0,ChangeCase,1.0.0,,2015-05-22 10:04:57.926251,13399.0,3.0
,,2015-05-23 15:17:21.487531,slurm_normal,1432590413.0,0.0,,1.0,main_w2_handler1,2317226,9524277,False,,30542,tabular,3845521.roundup,slurm,,132112168.0,corral-repl,,"""cdad35ae015e11e59b4a005056a51846""","""up""","""/galaxy-repl/localdata/chrom/?.len""","""c2""","""?""","""TAB""",19799023,,,,,,,,,,,32.0,,23240939.0,1432590355.0,ok,1023996.0,ChangeCase,1.0.0,,2015-05-25 21:47:15.821932,13399.0,58.0
,,2015-05-23 14:36:42.958716,slurm_normal,1432587293.0,0.0,,1.0,main_w1_handler0,2316210,9524194,False,,67908,tabular,3845250.roundup,slurm,,132112168.0,corral-repl,,"""2067f942015911e5af28005056a51846""","""up""","""/galaxy-repl/localdata/chrom/?.len""","""c2""","""?""","""TAB""",19798932,,,,,,,,,,,32.0,,23240939.0,1432587194.0,ok,1023996.0,ChangeCase,1.0.0,,2015-05-25 20:55:03.284870,13399.0,99.0
,,2015-05-23 15:11:03.678403,slurm_normal,1432591559.0,0.0,,1.0,main_w1_handler0,2317222,9524256,False,,93465,tabular,3845728.roundup,slurm,,132112168.0,corral-repl,,"""ecd15146015d11e5937a005056a51846""","""up""","""/galaxy-repl/localdata/chrom/?.len""","""c2""","""?""","""TAB""",19798998,,,,,,,,,,,32.0,,23240939.0,1432591554.0,ok,1023996.0,ChangeCase,1.0.0,,2015-05-25 22:06:09.356405,13399.0,5.0
,,2015-07-28 22:15:28.057569,slurm_normal,1438121751.0,0.0,,1.0,main_w1_handler0,2385723,10021172,False,,266032,gff,4302973.roundup,slurm,,132112168.0,corral-repl,,,"""lo""","""/galaxy-repl/localdata/chrom/Arabidopsis_thaliana_TAIR10.len""","""c1""","""Arabidopsis_thaliana_TAIR10""","""TAB""",20505368,,,,,,,,,,,32.0,,24360825.0,1438121746.0,ok,1023996.0,ChangeCase,1.0.0,,2015-07-28 22:15:54.805571,66457.0,5.0
,,2015-05-23 14:36:48.030156,slurm_normal,1432391844.0,0.0,,1.0,main_w1_handler1,2316210,9524198,False,,47789,tabular,3842394.roundup,slurm,,132112168.0,corral-repl,,"""23b54bea015911e5af28005056a51846""","""up""","""/galaxy-repl/localdata/chrom/?.len""","""c2""","""?""","""TAB""",19798936,,,,,,,,,,,32.0,,23240939.0,1432391840.0,ok,1023996.0,ChangeCase,1.0.0,,2015-05-23 14:37:28.258430,13399.0,4.0
,,2015-06-25 18:44:36.208716,slurm_normal,1435257978.0,0.0,,1.0,main_w1_handler0,2353113,9734684,False,,2184,txt,4040360,slurm,,132112168.0,corral-repl,,,"""up""","""/galaxy-repl/localdata/chrom/?.len""","""c1""","""?""","""TAB""",20136707,,,,,,,,,,,32.0,,23527970.0,1435257956.0,ok,1023996.0,ChangeCase,1.0.0,,2015-06-25 18:46:33.738552,48892.0,22.0
,,2015-05-23 15:11:00.182414,slurm_normal,1432393884.0,0.0,,1.0,main_w1_handler1,2317222,9524252,False,,161798,tabular,3842421.roundup,slurm,,132112168.0,corral-repl,,"""eb2f9316015d11e5937a005056a51846""","""up""","""/galaxy-repl/localdata/chrom/?.len""","""c2""","""?""","""TAB""",19798994,,,,,,,,,,,32.0,,23240939.0,1432393881.0,ok,1023996.0,ChangeCase,1.0.0,,2015-05-23 15:11:27.355133,13399.0,3.0
,,2015-05-26 11:35:34.024255,slurm_normal,1432640153.0,0.0,,1.0,main_w2_handler1,2319053,9534903,False,,1596670,tabular,3849078.roundup,slurm,,132112168.0,corral-repl,,,"""up""","""/galaxy-repl/localdata/chrom/hg19.len""","""c2,c3,c4,c7""","""hg19""","""TAB""",19813702,,,,,,,,,,,32.0,,23273024.0,1432640147.0,ok,1023996.0,ChangeCase,1.0.0,,2015-05-26 11:35:55.780152,,6.0
37.0,len,2015-05-26 17:24:53.134606,slurm_normal,1432661113.0,0.0,,1.0,main_w1_handler0,2281774,9537312,False,,2428,txt,3851541.roundup,slurm,,132112168.0,corral-repl,,,"""lo""","""/galaxy-repl/main/files/011/236/dataset_11236897.dat""","""c1""","""?""","""TAB""",19817043,,,,,,,,,,,32.0,,22698155.0,1432661109.0,ok,1023996.0,ChangeCase,1.0.0,,2015-05-26 17:25:18.179632,51090.0,4.0
37.0,len,2015-05-26 17:30:19.592825,slurm_normal,1432661441.0,0.0,,1.0,main_w1_handler0,2281774,9537355,False,,470,fasta,3851574.roundup,slurm,,132112168.0,corral-repl,,,"""lo""","""/galaxy-repl/main/files/011/236/dataset_11236897.dat""","""c1""","""?""","""TAB""",19816987,,,,,,,,,,,32.0,,22698155.0,1432661437.0,ok,1023996.0,ChangeCase,1.0.0,,2015-05-26 17:30:45.292646,51090.0,4.0
,,2015-05-27 14:42:11.447082,slurm_normal,1432737789.0,0.0,,1.0,main_w2_handler0,2317326,9545014,False,,355,tabular,3858866.roundup,slurm,,132112168.0,corral-repl,,"""8b40be3e047e11e58930005056a52a46""","""up""","""/galaxy-repl/localdata/chrom/?.len""","""c2""","""?""","""TAB""",19829116,,,,,,,,,,,32.0,,23240939.0,1432737786.0,ok,1023996.0,ChangeCase,1.0.0,,2015-05-27 14:43:22.467982,13399.0,3.0
,,2015-05-27 14:41:52.013264,slurm_normal,1432737802.0,0.0,,1.0,main_w1_handler0,2317326,9545004,False,,40772,tabular,3858870.roundup,slurm,,132112168.0,corral-repl,,"""825c6e1c047e11e58930005056a52a46""","""up""","""/galaxy-repl/localdata/chrom/?.len""","""c2""","""?""","""TAB""",19829106,,,,,,,,,,,32.0,,23240939.0,1432737799.0,ok,1023996.0,ChangeCase,1.0.0,,2015-05-27 14:43:25.810914,13399.0,3.0
,,2015-05-27 14:41:38.007624,slurm_normal,1432737729.0,0.0,,1.0,main_w1_handler1,2317326,9544994,False,,40736,tabular,3858846.roundup,slurm,,132112168.0,corral-repl,,"""7839f45e047e11e58930005056a52a46""","""up""","""/galaxy-repl/localdata/chrom/?.len""","""c2""","""?""","""TAB""",19829093,,,,,,,,,,,32.0,,23240939.0,1432737726.0,ok,1023996.0,ChangeCase,1.0.0,,2015-05-27 14:42:13.931596,13399.0,3.0
,,2015-05-27 14:41:44.936330,slurm_normal,1432737745.0,0.0,,1.0,main_w2_handler0,2317326,9545000,False,,16299,tabular,3858850.roundup,slurm,,132112168.0,corral-repl,,"""7cb237ee047e11e58930005056a52a46""","""up""","""/galaxy-repl/localdata/chrom/?.len""","""c2""","""?""","""TAB""",19829101,,,,,,,,,,,32.0,,23240939.0,1432737741.0,ok,1023996.0,ChangeCase,1.0.0,,2015-05-27 14:42:30.338837,13399.0,4.0
,,2015-05-27 14:41:57.604288,slurm_normal,1432737753.0,0.0,,1.0,main_w2_handler0,2317326,9545009,False,,10646,tabular,3858851.roundup,slurm,,132112168.0,corral-repl,,"""8545943c047e11e58930005056a52a46""","""up""","""/galaxy-repl/localdata/chrom/?.len""","""c2""","""?""","""TAB""",19829110,,,,,,,,,,,32.0,,23240939.0,1432737750.0,ok,1023996.0,ChangeCase,1.0.0,,2015-05-27 14:42:37.964377,13399.0,3.0
,,2015-05-27 14:42:19.337687,slurm_normal,1432737804.0,0.0,,1.0,main_w2_handler0,2317326,9545018,False,,565,tabular,3858868.roundup,slurm,,132112168.0,corral-repl,,"""920ff072047e11e58930005056a52a46""","""up""","""/galaxy-repl/localdata/chrom/?.len""","""c2""","""?""","""TAB""",19829120,,,,,,,,,,,32.0,,23240939.0,1432737796.0,ok,1023996.0,ChangeCase,1.0.0,,2015-05-27 14:43:31.441481,13399.0,8.0
,,2015-06-03 14:02:38.422893,slurm_normal,1433340237.0,0.0,,1.0,main_w2_handler0,2329345,9590379,False,,16874,tabular,3901996.roundup,slurm,,132112168.0,corral-repl,,"""2e47745e09f911e5887d005056a52a46""","""up""","""/galaxy-repl/localdata/chrom/?.len""","""c2""","""?""","""TAB""",19901114,,,,,,,,,,,32.0,,23240939.0,1433340234.0,ok,1023996.0,ChangeCase,1.0.0,,2015-06-03 14:04:07.789936,13399.0,3.0
,,2015-06-03 13:58:31.276371,slurm_normal,1433339980.0,0.0,,1.0,main_w1_handler0,2329339,9590349,False,,11847,tabular,3901965.roundup,slurm,,132112168.0,corral-repl,,"""9d215a8009f811e58b98005056a52a46""","""up""","""/galaxy-repl/localdata/chrom/?.len""","""c2""","""?""","""TAB""",19901081,,,,,,,,,,,32.0,,23240939.0,1433339977.0,ok,1023996.0,ChangeCase,1.0.0,,2015-06-03 13:59:42.725739,13399.0,3.0
,,2015-06-03 13:54:13.391178,slurm_normal,1433339743.0,0.0,,1.0,main_w2_handler0,2329289,9590325,False,,26968,tabular,3901934.roundup,slurm,,132112168.0,corral-repl,,"""03b42eae09f811e5971e005056a51846""","""up""","""/galaxy-repl/localdata/chrom/?.len""","""c2""","""?""","""TAB""",19901057,,,,,,,,,,,32.0,,23240939.0,1433339740.0,ok,1023996.0,ChangeCase,1.0.0,,2015-06-03 13:55:45.234856,13399.0,3.0
,,2015-06-03 13:54:10.885612,slurm_normal,1433339710.0,0.0,,1.0,main_w2_handler0,2329289,9590321,False,,25523,tabular,3901933.roundup,slurm,,132112168.0,corral-repl,,"""017e1dfc09f811e5971e005056a51846""","""up""","""/galaxy-repl/localdata/chrom/?.len""","""c2""","""?""","""TAB""",19901051,,,,,,,,,,,32.0,,23240939.0,1433339707.0,ok,1023996.0,ChangeCase,1.0.0,,2015-06-03 13:55:15.613375,13399.0,3.0
,,2015-06-03 14:02:48.794210,slurm_normal,1433340238.0,0.0,,1.0,main_w2_handler1,2329345,9590383,False,,25966,tabular,3901997.roundup,slurm,,132112168.0,corral-repl,,"""349b4eca09f911e5887d005056a52a46""","""up""","""/galaxy-repl/localdata/chrom/?.len""","""c2""","""?""","""TAB""",19901118,,,,,,,,,,,32.0,,23240939.0,1433340234.0,ok,1023996.0,ChangeCase,1.0.0,,2015-06-03 14:04:02.978942,13399.0,4.0
,,2015-06-03 14:08:25.262188,slurm_normal,1433340573.0,0.0,,1.0,main_w1_handler0,2329347,9590421,False,,2074,tabular,3902047.roundup,slurm,,132112168.0,corral-repl,,"""fc4ec47409f911e5b62b005056a51846""","""up""","""/galaxy-repl/localdata/chrom/?.len""","""c2""","""?""","""TAB""",19901169,,,,,,,,,,,32.0,,23240939.0,1433340570.0,ok,1023996.0,ChangeCase,1.0.0,,2015-06-03 14:09:38.460566,13399.0,3.0
,,2015-06-03 13:58:34.006116,slurm_normal,1433339980.0,0.0,,1.0,main_w1_handler0,2329339,9590353,False,,12094,tabular,3901966.roundup,slurm,,132112168.0,corral-repl,,"""9ef567a209f811e58b98005056a52a46""","""up""","""/galaxy-repl/localdata/chrom/?.len""","""c2""","""?""","""TAB""",19901085,,,,,,,,,,,32.0,,23240939.0,1433339977.0,ok,1023996.0,ChangeCase,1.0.0,,2015-06-03 13:59:43.374474,13399.0,3.0
,,2015-06-03 14:08:30.773965,slurm_normal,1433340573.0,0.0,,1.0,main_w1_handler0,2329347,9590425,False,,3400,tabular,3902048.roundup,slurm,,132112168.0,corral-repl,,"""022db12009fa11e5b62b005056a51846""","""up""","""/galaxy-repl/localdata/chrom/?.len""","""c2""","""?""","""TAB""",19901174,,,,,,,,,,,32.0,,23240939.0,1433340570.0,ok,1023996.0,ChangeCase,1.0.0,,2015-06-03 14:09:38.740561,13399.0,3.0
,,2015-06-01 08:00:40.443040,slurm_normal,1433145678.0,0.0,,1.0,main_w2_handler1,2245794,9572207,False,,44139005,gff3,3885288.roundup,slurm,,132112168.0,corral-repl,,,"""lo""","""/galaxy-repl/localdata/chrom/Arabidopsis_thaliana_TAIR10.len""","""c1""","""Arabidopsis_thaliana_TAIR10""","""TAB""",19870821,,,,,,,,,,,32.0,,22925761.0,1433145663.0,ok,1023996.0,ChangeCase,1.0.0,,2015-06-01 08:01:21.940157,61278.0,15.0
,,2015-06-02 19:24:08.239305,slurm_normal,1433273085.0,0.0,,1.0,main_w1_handler0,2255986,9583766,False,,1446,tabular,3896249.roundup,slurm,,132112168.0,corral-repl,,,"""up""","""/galaxy-repl/localdata/chrom/?.len""","""c1,c2""","""?""","""TAB""",19891390,,,,,,,,,,,32.0,,21691513.0,1433273082.0,ok,1023996.0,ChangeCase,1.0.0,,2015-06-02 19:24:52.002978,48892.0,3.0
,,2015-07-03 13:27:24.668402,slurm_normal,1435930087.0,0.0,,1.0,main_w1_handler1,2361187,9787206,False,,1055104,bed,4089269.roundup,slurm,,132112168.0,corral-repl,,,"""lo""","""/galaxy-repl/localdata/chrom/Arabidopsis_thaliana_TAIR10.len""","""c1""","""Arabidopsis_thaliana_TAIR10""","""TAB""",20222679,,,,,,,,,,,32.0,,23970756.0,1435930073.0,ok,1023996.0,ChangeCase,1.0.0,,2015-07-03 13:28:09.625985,65515.0,14.0
,,2015-06-08 18:00:06.895580,slurm_normal,1433786428.0,0.0,,1.0,main_w2_handler0,2229029,9614354,False,,764543,tabular,3926016.roundup,slurm,,132112168.0,corral-repl,,,"""up""","""/galaxy-repl/localdata/chrom/?.len""","""c2""","""?""","""TAB""",19943622,,,,,,,,,,,32.0,,23530287.0,1433786425.0,ok,1023996.0,ChangeCase,1.0.0,,2015-06-08 18:00:32.083793,21537.0,3.0
,,2015-06-08 18:00:48.666546,slurm_normal,1433786485.0,0.0,,1.0,main_w2_handler0,2229029,9614360,False,,758509,tabular,3926022.roundup,slurm,,132112168.0,corral-repl,,,"""up""","""/galaxy-repl/localdata/chrom/?.len""","""c2""","""?""","""TAB""",19943625,,,,,,,,,,,32.0,,23530287.0,1433786482.0,ok,1023996.0,ChangeCase,1.0.0,,2015-06-08 18:01:27.756526,21537.0,3.0
,,2015-06-08 18:45:51.200473,slurm_normal,1433789184.0,0.0,,1.0,main_w1_handler1,2229029,9614628,False,,16690748,tabular,3926313.roundup,slurm,,132112168.0,corral-repl,,,"""up""","""/galaxy-repl/localdata/chrom/?.len""","""c2""","""?""","""TAB""",19944231,,,,,,,,,,,32.0,,23530287.0,1433789174.0,ok,1023996.0,ChangeCase,1.0.0,,2015-06-08 18:46:29.180552,21537.0,10.0
,,2015-06-08 18:44:11.608837,slurm_normal,1433789139.0,0.0,,1.0,main_w2_handler1,2229029,9614608,False,,16775661,tabular,3926301.roundup,slurm,,132112168.0,corral-repl,,,"""up""","""/galaxy-repl/localdata/chrom/?.len""","""c2""","""?""","""TAB""",19944106,,,,,,,,,,,32.0,,23530287.0,1433789080.0,ok,1023996.0,ChangeCase,1.0.0,,2015-06-08 18:45:41.665708,21537.0,59.0
,,2015-06-08 18:44:41.966075,slurm_normal,1433789119.0,0.0,,1.0,main_w1_handler0,2229029,9614618,False,,16642322,tabular,3926303.roundup,slurm,,132112168.0,corral-repl,,,"""up""","""/galaxy-repl/localdata/chrom/?.len""","""c2""","""?""","""TAB""",19944154,,,,,,,,,,,32.0,,23530287.0,1433789112.0,ok,1023996.0,ChangeCase,1.0.0,,2015-06-08 18:45:22.658714,21537.0,7.0
