chromInfo,chromInfo_filetype,create_time,destination_id,end_epoch,exit_code,galaxy_memory_mb,galaxy_slots,handler,history_id,id,imported,info,input_vcf,input_vcf_filetype,job_runner_external_id,job_runner_name,library_folder_id,memtotal,object_store_id,param_filename,parameters.__workflow_invocation_uuid__,parameters.chromInfo,parameters.dbkey,parameters.input_vcf.values,parameters.primer_length,parameters.reference_source.__current_case__,parameters.reference_source.ref_file,parameters.reference_source.ref_file.values,parameters.reference_source.reference_source_selector,processor_count,ref_file,ref_file_filetype,runner_name,session_id,start_epoch,state,swaptotal,tool_id,tool_version,traceback,update_time,user_id,runtime
19.0,len,2016-11-07 00:51:12.649607,slurm_normal,1478486288.0,0,,1.0,main_w3_handler0,2874496,14267914,False,,702829837,vcf,8476922.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/main/files/017/754/dataset_17754624.dat""","""Pseudomonas aeruginosa PA7""","[{'src': 'hda', 'id': 'bbd44e69cb8906b564ba57432adada70'}]","""20""",1,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5aea1c71bd78d92e1'}]",history,32.0,6682515.0,fasta,,33969096.0,1478486146.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfprimers/vcfprimers/1.0.0_rc1.0,1.0.0_rc1.0,,2016-11-07 02:38:11.993446,87699.0,142.0
19.0,len,2016-11-07 00:51:31.860764,slurm_normal,1478499095.0,0,,1.0,main_w4_handler1,2874496,14267916,False,,690531923,vcf,8477839.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/main/files/017/754/dataset_17754624.dat""","""Pseudomonas aeruginosa PA7""","[{'src': 'hda', 'id': 'bbd44e69cb8906b50ccd6709547b28b1'}]","""20""",1,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5aea1c71bd78d92e1'}]",history,32.0,6682515.0,fasta,,33969096.0,1478498895.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfprimers/vcfprimers/1.0.0_rc1.0,1.0.0_rc1.0,,2016-11-07 06:11:39.057843,87699.0,200.0
19.0,len,2016-11-07 00:38:57.605260,slurm_normal,1478479204.0,0,,1.0,main_w3_handler0,2874496,14267858,False,,18672443,vcf,8476386.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/main/files/017/754/dataset_17754624.dat""","""Pseudomonas aeruginosa PA7""","[{'src': 'hda', 'id': 'bbd44e69cb8906b53dfefeb8e68b6945'}]","""20""",1,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5aea1c71bd78d92e1'}]",history,32.0,6682515.0,fasta,,33969096.0,1478479178.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfprimers/vcfprimers/1.0.0_rc1.0,1.0.0_rc1.0,,2016-11-07 00:40:06.820234,87699.0,26.0
19.0,len,2016-11-07 00:48:53.161397,slurm_normal,1478481515.0,0,,1.0,main_w3_handler1,2874496,14267898,False,,18749467,vcf,8476561.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/main/files/017/754/dataset_17754624.dat""","""Pseudomonas aeruginosa PA7""","[{'src': 'hda', 'id': 'bbd44e69cb8906b5d6a4c19f9ce70a99'}]","""20""",1,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5aea1c71bd78d92e1'}]",history,32.0,6682515.0,fasta,,33969096.0,1478481508.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfprimers/vcfprimers/1.0.0_rc1.0,1.0.0_rc1.0,,2016-11-07 01:18:37.515339,87699.0,7.0
19.0,len,2016-11-07 00:39:29.174811,slurm_normal,1478479588.0,0,,1.0,main_w4_handler0,2874496,14267862,False,,646507216,vcf,8476390.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/main/files/017/754/dataset_17754624.dat""","""Pseudomonas aeruginosa PA7""","[{'src': 'hda', 'id': 'bbd44e69cb8906b59d2c4f8833d04127'}]","""20""",1,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5aea1c71bd78d92e1'}]",history,32.0,6682515.0,fasta,,33969096.0,1478479215.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfprimers/vcfprimers/1.0.0_rc1.0,1.0.0_rc1.0,,2016-11-07 00:46:29.541852,87699.0,373.0
19.0,len,2016-11-07 00:49:24.711447,slurm_normal,1478481420.0,0,,1.0,main_w4_handler1,2874496,14267905,False,,18730293,vcf,8476554.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/main/files/017/754/dataset_17754624.dat""","""Pseudomonas aeruginosa PA7""","[{'src': 'hda', 'id': 'bbd44e69cb8906b5454f3663e1897856'}]","""20""",1,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5aea1c71bd78d92e1'}]",history,32.0,6682515.0,fasta,,33969096.0,1478481410.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfprimers/vcfprimers/1.0.0_rc1.0,1.0.0_rc1.0,,2016-11-07 01:17:01.454923,87699.0,10.0
19.0,len,2016-11-07 00:49:53.251104,slurm_normal,1478481133.0,0,,1.0,main_w4_handler1,2874496,14267906,False,,18701268,vcf,8476525.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/main/files/017/754/dataset_17754624.dat""","""Pseudomonas aeruginosa PA7""","[{'src': 'hda', 'id': 'bbd44e69cb8906b55d49c68bd2a511b1'}]","""20""",1,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5aea1c71bd78d92e1'}]",history,32.0,6682515.0,fasta,,33969096.0,1478481126.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfprimers/vcfprimers/1.0.0_rc1.0,1.0.0_rc1.0,,2016-11-07 01:12:15.504595,87699.0,7.0
19.0,len,2016-11-07 00:51:51.448214,slurm_normal,1478482544.0,0,,1.0,main_w4_handler0,2874496,14267917,False,,658411551,vcf,8476617.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/main/files/017/754/dataset_17754624.dat""","""Pseudomonas aeruginosa PA7""","[{'src': 'hda', 'id': 'bbd44e69cb8906b5dcb2ba27a0015282'}]","""20""",1,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5aea1c71bd78d92e1'}]",history,32.0,6682515.0,fasta,,33969096.0,1478482405.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfprimers/vcfprimers/1.0.0_rc1.0,1.0.0_rc1.0,,2016-11-07 01:35:46.482444,87699.0,139.0
19.0,len,2016-11-13 23:37:55.935808,slurm_normal,1479080296.0,0,,1.0,main_w4_handler1,2874496,14332032,False,,26051813,vcf,8538616.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/main/files/017/754/dataset_17754624.dat""","""Pseudomonas aeruginosa PA7""","[{'src': 'hda', 'id': 'bbd44e69cb8906b5f9f2dd98b858fb76'}]","""20""",1,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5aea1c71bd78d92e1'}]",history,32.0,6682515.0,fasta,,33969096.0,1479080289.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfprimers/vcfprimers/1.0.0_rc1.0,1.0.0_rc1.0,,2016-11-13 23:38:18.731973,87699.0,7.0
19.0,len,2016-11-13 12:58:45.755172,slurm_normal,1479058413.0,0,,1.0,main_w4_handler0,2874496,14328941,False,,10294858,vcf,8537083.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/main/files/017/754/dataset_17754624.dat""","""Pseudomonas aeruginosa PA7""","[{'src': 'hda', 'id': 'bbd44e69cb8906b5115bc7b44ede40c9'}]","""20""",1,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5aea1c71bd78d92e1'}]",history,32.0,6682515.0,fasta,,33969096.0,1479058406.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfprimers/vcfprimers/1.0.0_rc1.0,1.0.0_rc1.0,,2016-11-13 17:33:35.279286,87699.0,7.0
,,2016-12-08 07:09:35.116970,slurm_normal,1481181459.0,0,,1.0,main_w4_handler1,2196193,14511920,False,,394347838,vcf,8694636.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg_g1k_v37.len""","""hg_g1k_v37""","[{'src': 'hda', 'id': 27049074}]","""200""",0,hg_g1k_v37,,cached,32.0,,,,34702936.0,1481180990.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfprimers/vcfprimers/1.0.0_rc1.0,1.0.0_rc1.0,,2016-12-08 07:17:44.840235,37892.0,469.0
