create_time,destination_id,end_epoch,exit_code,galaxy_slots,handler,history_id,id,imported,infile,infile_filetype,info,job_runner_external_id,job_runner_name,library_folder_id,memtotal,object_store_id,param_filename,parameters.__workflow_invocation_uuid__,parameters.callsummits,parameters.chromInfo,parameters.cutoff,parameters.dbkey,parameters.infile,parameters.infile.values,parameters.maxgap,parameters.minlen,parameters.notrackline,processor_count,runner_name,session_id,start_epoch,state,swaptotal,tool_id,tool_version,traceback,update_time,user_id,runtime
2017-04-07 14:28:54.937839,slurm_normal,1491575926.0,0,1.0,main_w4_handler0,3060482,15521204,False,529707900,bedgraph,,9647550.roundup,slurm,,132112168.0,corral-repl,,,"""false""","""/galaxy-repl/localdata/chrom/mm8.len""","""5.0""","""mm8""",,"[{'src': 'hda', 'id': 29118705}]","""30""","""100""","""true""",32.0,,37122785.0,1491575432.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/macs2/macs2_bdgpeakcall/2.1.0.20151222.0,2.1.0.20151222.0,,2017-04-07 14:39:36.175850,103632.0,494.0
2017-06-15 13:21:19.938645,slurm_normal,1497532935.0,0,1.0,main_w4_handler0,3156584,16108900,False,69139339,bedgraph,,10192310.roundup,slurm,,132112168.0,corral-repl,,,"""true""","""/galaxy-repl/main/files/018/104/dataset_18104818.dat""","""2.0""","""SC5314 A22""",,"[{'src': 'hda', 'id': 30040953}]","""50""","""100""","""false""",32.0,,37759366.0,1497532921.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/macs2/macs2_bdgpeakcall/2.1.0.20151222.0,2.1.0.20151222.0,,2017-06-15 13:22:22.489612,77683.0,14.0
2017-06-15 14:03:45.025678,slurm_normal,1497535461.0,0,1.0,main_w3_handler0,3156584,16109378,False,69139339,bedgraph,,10192774.roundup,slurm,,132112168.0,corral-repl,,,"""false""","""/galaxy-repl/main/files/020/179/dataset_20179293.dat""","""1.5""","""Ca22""",,"[{'src': 'hda', 'id': 30040953}]","""50""","""147""","""false""",32.0,,37759366.0,1497535447.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/macs2/macs2_bdgpeakcall/2.1.0.20151222.0,2.1.0.20151222.0,,2017-06-15 14:04:22.994280,77683.0,14.0
2017-06-15 14:58:57.927599,slurm_normal,1497538762.0,0,1.0,main_w3_handler0,3156584,16109895,False,69139339,bedgraph,,10193206.roundup,slurm,,132112168.0,corral-repl,,,"""false""","""/galaxy-repl/main/files/020/179/dataset_20179293.dat""","""2.0""","""Ca22""",,"[{'src': 'hda', 'id': 30040953}]","""50""","""147""","""false""",32.0,,37759366.0,1497538755.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/macs2/macs2_bdgpeakcall/2.1.0.20151222.0,2.1.0.20151222.0,,2017-06-15 14:59:24.455792,77683.0,7.0
2017-06-15 13:21:05.411068,slurm_normal,1497532922.0,0,1.0,main_w4_handler1,3156584,16108894,False,69139339,bedgraph,,10192309.roundup,slurm,,132112168.0,corral-repl,,,"""false""","""/galaxy-repl/main/files/018/104/dataset_18104818.dat""","""2.0""","""SC5314 A22""",,"[{'src': 'hda', 'id': 30040953}]","""50""","""100""","""false""",32.0,,37759366.0,1497532914.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/macs2/macs2_bdgpeakcall/2.1.0.20151222.0,2.1.0.20151222.0,,2017-06-15 13:22:06.338341,77683.0,8.0
2017-09-27 14:09:20.725081,slurm_normal,1506521476.0,0,1.0,main_w3_handler0,2557147,16947327,False,1374294616,bedgraph,,11016613.roundup,slurm,,132112168.0,corral-repl,,,"""true""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""2.0""","""hg19""",,"[{'src': 'hda', 'id': 25482035}]","""200""","""400""","""false""",32.0,,40890196.0,1506521368.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/macs2/macs2_bdgpeakcall/2.1.0.20151222.0,2.1.0.20151222.0,,2017-09-27 14:11:21.515590,76207.0,108.0
2017-09-27 14:09:48.557277,slurm_normal,1506521507.0,0,1.0,main_w3_handler0,2557147,16947331,False,1547523882,bedgraph,,11016617.roundup,slurm,,132112168.0,corral-repl,,,"""true""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""2.0""","""hg19""",,"[{'src': 'hda', 'id': 25481816}]","""200""","""400""","""false""",32.0,,40890196.0,1506521401.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/macs2/macs2_bdgpeakcall/2.1.0.20151222.0,2.1.0.20151222.0,,2017-09-27 14:11:53.578087,76207.0,106.0
2017-09-27 14:29:32.333575,slurm_normal,1506522682.0,0,1.0,main_w4_handler1,2557147,16947520,False,1547523882,bedgraph,,11016823.roundup,slurm,,132112168.0,corral-repl,,,"""true""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""5.0""","""hg19""",,"[{'src': 'hda', 'id': 25481816}]","""200""","""400""","""false""",32.0,,40890196.0,1506522580.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/macs2/macs2_bdgpeakcall/2.1.0.20151222.0,2.1.0.20151222.0,,2017-09-27 14:31:24.031352,76207.0,102.0
2017-09-27 14:26:23.263663,slurm_normal,1506522487.0,0,1.0,main_w3_handler1,2557147,16947485,False,1547523882,bedgraph,,11016783.roundup,slurm,,132112168.0,corral-repl,,,"""true""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""10.0""","""hg19""",,"[{'src': 'hda', 'id': 25481816}]","""200""","""400""","""false""",32.0,,40890196.0,1506522389.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/macs2/macs2_bdgpeakcall/2.1.0.20151222.0,2.1.0.20151222.0,,2017-09-27 14:28:11.931602,76207.0,98.0
2017-09-27 14:26:50.367340,slurm_normal,1506522511.0,0,1.0,main_w3_handler1,2557147,16947499,False,1374294616,bedgraph,,11016799.roundup,slurm,,132112168.0,corral-repl,,,"""true""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""10.0""","""hg19""",,"[{'src': 'hda', 'id': 25482035}]","""200""","""400""","""false""",32.0,,40890196.0,1506522419.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/macs2/macs2_bdgpeakcall/2.1.0.20151222.0,2.1.0.20151222.0,,2017-09-27 14:28:34.138456,76207.0,92.0
