create_time,destination_id,end_epoch,exit_code,galaxy_slots,handler,history_id,id,imported,info,input1,input1_filetype,job_runner_external_id,job_runner_name,library_folder_id,memtotal,object_store_id,param_filename,parameters.chromInfo,parameters.dbkey,parameters.input1,parameters.input1.values,parameters.out_format1,processor_count,runner_name,session_id,start_epoch,state,swaptotal,tool_id,tool_version,traceback,update_time,user_id,runtime
2017-07-05 07:22:25.063452,slurm_normal,1499239363.0,1.0,1.0,main_w4_handler0,3182084,16259763,False,,32003,fasta,10331432.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/Homo_sapiens_nuHg19_mtrCRS.len""","""Homo_sapiens_nuHg19_mtrCRS""",,"[{'src': 'hda', 'id': 30296682}]","""seqtable """,32.0,,39099106,1499239358.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: tmap99/5.0.0,5.0.0,,2017-07-05 07:22:45.327261,,5.0
2017-09-12 17:03:07.396853,slurm_normal,1505235801.0,1.0,1.0,main_w4_handler0,3250520,16797080,False,,1603,fasta,10866016.roundup,slurm,,132112168.0,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,"[{'src': 'hda', 'id': 31199650}]","""excel""",32.0,,40432472,1505235797.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: tmap99/5.0.0,5.0.0,,2017-09-12 17:03:24.870299,107681.0,4.0
2017-09-12 17:01:44.854401,slurm_normal,1505235722.0,1.0,1.0,main_w3_handler0,3250520,16797067,False,,1603,fasta,10866002.roundup,slurm,,132112168.0,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,"[{'src': 'hda', 'id': 31199650}]","""simple""",32.0,,40432472,1505235717.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: tmap99/5.0.0,5.0.0,,2017-09-12 17:02:07.977734,107681.0,5.0
2017-09-12 16:59:16.112030,slurm_normal,1505235571.0,1.0,1.0,main_w4_handler0,3250520,16797055,False,,1603,fasta,10865987.roundup,slurm,,132112168.0,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,"[{'src': 'hda', 'id': 31199650}]","""regions""",32.0,,40432472,1505235567.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: tmap99/5.0.0,5.0.0,,2017-09-12 16:59:34.689816,107681.0,4.0
2017-09-12 17:01:57.216464,slurm_normal,1505235776.0,1.0,1.0,main_w3_handler1,3250520,16797070,False,,1603,fasta,10866012.roundup,slurm,,132112168.0,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,"[{'src': 'hda', 'id': 31199650}]","""motif""",32.0,,40432472,1505235772.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: tmap99/5.0.0,5.0.0,,2017-09-12 17:03:15.937313,107681.0,4.0
2017-09-12 19:03:18.204428,slurm_normal,1505243015.0,1.0,1.0,main_w4_handler1,3250520,16798268,False,,1603,fasta,10867020.roundup,slurm,,132112168.0,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,"[{'src': 'hda', 'id': 31199650}]","""motif""",32.0,,40432472,1505243010.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: tmap99/5.0.0,5.0.0,,2017-09-12 19:03:40.117613,107681.0,5.0
2017-09-27 20:01:06.970330,slurm_normal,1506542481.0,1.0,1.0,main_w4_handler0,3267163,16952541,False,,371,fasta,11020611.roundup,slurm,,132112168.0,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,"[{'src': 'hda', 'id': 31451029}]","""simple""",32.0,,40432472,1506542476.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: tmap99/5.0.0,5.0.0,,2017-09-27 20:01:26.766305,107681.0,5.0
2017-09-27 19:56:54.354737,slurm_normal,1506542241.0,1.0,1.0,main_w4_handler1,3267163,16952506,False,,371,fasta,11020559.roundup,slurm,,132112168.0,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,"[{'src': 'hda', 'id': 31451029}]","""srs""",32.0,,40432472,1506542236.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: tmap99/5.0.0,5.0.0,,2017-09-27 19:57:27.670660,107681.0,5.0
2017-09-27 20:01:49.787022,slurm_normal,1506542530.0,1.0,1.0,main_w4_handler1,3267163,16952547,False,,371,fasta,11020619.roundup,slurm,,132112168.0,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,"[{'src': 'hda', 'id': 31451029}]","""srs""",32.0,,40432472,1506542526.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: tmap99/5.0.0,5.0.0,,2017-09-27 20:02:11.826547,107681.0,4.0
2017-10-22 02:58:43.644571,slurm_normal,1508641137.0,1.0,1.0,main_w4_handler0,3295120,17164992,False,,152459,fasta,11224489,slurm,,132112168.0,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,"[{'src': 'hda', 'id': 31793391}]","""srs""",32.0,,40432472,1508641131.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: tmap99/5.0.0,5.0.0,,2017-10-22 02:59:00.609496,107681.0,6.0
2017-10-22 02:58:51.118077,slurm_normal,1508641140.0,1.0,1.0,main_w3_handler0,3295120,17164994,False,,1808,fasta,11224491,slurm,,132112168.0,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,"[{'src': 'hda', 'id': 31793390}]","""simple""",32.0,,40432472,1508641134.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: tmap99/5.0.0,5.0.0,,2017-10-22 02:59:02.314813,107681.0,6.0
2017-10-24 00:52:40.397141,slurm_normal,1508806376.0,1.0,1.0,main_w3_handler1,3295120,17185194,False,,1808,fasta,11245934,slurm,,132112168.0,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,"[{'src': 'hda', 'id': 31793390}]","""simple""",32.0,,40432472,1508806371.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: tmap99/5.0.0,5.0.0,,2017-10-24 00:52:58.726991,107681.0,5.0
2018-01-18 08:51:24.462954,slurm_normal,1516265496.0,1.0,1.0,main_w3_handler0,3396315,18069727,False,,360,fasta,12148286,slurm,,132112168.0,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,"[{'src': 'hda', 'id': 33366269}]","""excel""",32.0,,43273091,1516265491.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: tmap99/5.0.0,5.0.0,,2018-01-18 08:51:38.994370,,5.0
2018-01-18 08:51:32.865195,slurm_normal,1516265501.0,1.0,1.0,main_w4_handler1,3396313,18069746,False,,360,fasta,12148296,slurm,,132112168.0,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,"[{'src': 'hda', 'id': 33365837}]","""excel""",32.0,,43273089,1516265497.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: tmap99/5.0.0,5.0.0,,2018-01-18 08:51:47.022371,,4.0
2018-01-18 08:50:33.901393,slurm_normal,1516265443.0,1.0,1.0,main_w4_handler1,3396318,18069707,False,,355,fasta,12148266,slurm,,132112168.0,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,"[{'src': 'hda', 'id': 33365964}]","""tagseq""",32.0,,43273094,1516265438.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: tmap99/5.0.0,5.0.0,,2018-01-18 08:50:48.546266,,5.0
2018-01-18 08:51:28.762328,slurm_normal,1516265511.0,1.0,1.0,main_w3_handler1,3396304,18069741,False,,360,fasta,12148301,slurm,,132112168.0,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,"[{'src': 'hda', 'id': 33365841}]","""excel""",32.0,,43273049,1516265507.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: tmap99/5.0.0,5.0.0,,2018-01-18 08:51:53.375466,,4.0
2018-01-18 08:51:36.177196,slurm_normal,1516265503.0,1.0,1.0,main_w4_handler0,3396328,18069752,False,,360,fasta,12148297,slurm,,132112168.0,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,"[{'src': 'hda', 'id': 33365839}]","""excel""",32.0,,43273119,1516265499.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: tmap99/5.0.0,5.0.0,,2018-01-18 08:51:45.591561,120179.0,4.0
2018-01-18 08:51:27.767061,slurm_normal,1516265498.0,1.0,1.0,main_w4_handler0,3396305,18069737,False,,389,fasta,12148288,slurm,,132112168.0,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,"[{'src': 'hda', 'id': 33366131}]","""excel""",32.0,,43273051,1516265494.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: tmap99/5.0.0,5.0.0,,2018-01-18 08:51:41.301545,,4.0
2018-01-18 08:51:26.928356,slurm_normal,1516265497.0,1.0,1.0,main_w3_handler0,3396323,18069734,False,,360,fasta,12148291,slurm,,132112168.0,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,"[{'src': 'hda', 'id': 33365836}]","""excel""",32.0,,43273100,1516265494.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: tmap99/5.0.0,5.0.0,,2018-01-18 08:51:47.497074,,3.0
2018-01-18 08:51:34.353954,slurm_normal,1516265501.0,1.0,1.0,main_w4_handler0,3396322,18069750,False,,360,fasta,12148295,slurm,,132112168.0,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,"[{'src': 'hda', 'id': 33366225}]","""excel""",32.0,,43273101,1516265497.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: tmap99/5.0.0,5.0.0,,2018-01-18 08:51:42.347512,,4.0
2018-01-18 08:51:26.744997,slurm_normal,1516265499.0,1.0,1.0,main_w4_handler1,3396308,18069732,False,,360,fasta,12148292,slurm,,132112168.0,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,"[{'src': 'hda', 'id': 33365838}]","""excel""",32.0,,43273076,1516265494.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: tmap99/5.0.0,5.0.0,,2018-01-18 08:51:44.493223,,5.0
2018-01-18 08:51:25.959036,slurm_normal,1516265498.0,1.0,1.0,main_w3_handler1,3396316,18069730,False,,360,fasta,12148293,slurm,,132112168.0,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,"[{'src': 'hda', 'id': 33366121}]","""excel""",32.0,,43273092,1516265494.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: tmap99/5.0.0,5.0.0,,2018-01-18 08:51:46.645435,,4.0
2018-01-18 08:51:33.770642,slurm_normal,1516265513.0,1.0,1.0,main_w3_handler1,3396321,18069748,False,,355,fasta,12148303,slurm,,132112168.0,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,"[{'src': 'hda', 'id': 33366224}]","""excel""",32.0,,43273098,1516265509.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: tmap99/5.0.0,5.0.0,,2018-01-18 08:51:55.485946,,4.0
2018-01-18 08:51:24.734811,slurm_normal,1516265499.0,1.0,1.0,main_w3_handler0,3396317,18069728,False,,360,fasta,12148289,slurm,,132112168.0,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,"[{'src': 'hda', 'id': 33365842}]","""excel""",32.0,,43273093,1516265494.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: tmap99/5.0.0,5.0.0,,2018-01-18 08:51:46.820356,,5.0
2018-01-18 08:51:44.112952,slurm_normal,1516265513.0,1.0,1.0,main_w3_handler0,3396324,18069759,False,,360,fasta,12148304,slurm,,132112168.0,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,"[{'src': 'hda', 'id': 33366132}]","""excel""",32.0,,43273102,1516265509.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: tmap99/5.0.0,5.0.0,,2018-01-18 08:51:55.808803,,4.0
2018-01-18 08:51:32.715462,slurm_normal,1516265514.0,1.0,1.0,main_w3_handler1,3396312,18069745,False,,360,fasta,12148302,slurm,,132112168.0,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,"[{'src': 'hda', 'id': 33365843}]","""excel""",32.0,,43273088,1516265509.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: tmap99/5.0.0,5.0.0,,2018-01-18 08:51:57.171505,,5.0
2018-01-18 08:51:27.053646,slurm_normal,1516265505.0,1.0,1.0,main_w3_handler1,3396320,18069735,False,,360,fasta,12148298,slurm,,132112168.0,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,"[{'src': 'hda', 'id': 33365854}]","""excel""",32.0,,43273096,1516265501.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: tmap99/5.0.0,5.0.0,,2018-01-18 08:51:49.744048,,4.0
2018-01-18 08:51:28.289614,slurm_normal,1516265507.0,1.0,1.0,main_w3_handler1,3396314,18069739,False,,354,txt,12148299,slurm,,132112168.0,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,"[{'src': 'hda', 'id': 33365827}]","""excel""",32.0,,43273090,1516265503.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: tmap99/5.0.0,5.0.0,,2018-01-18 08:51:49.817155,,4.0
2018-01-18 08:51:28.351337,slurm_normal,1516265509.0,1.0,1.0,main_w3_handler1,3396310,18069740,False,,360,fasta,12148300,slurm,,132112168.0,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,"[{'src': 'hda', 'id': 33365844}]","""excel""",32.0,,43273082,1516265505.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: tmap99/5.0.0,5.0.0,,2018-01-18 08:51:51.607234,,4.0
2018-01-18 08:52:17.963259,slurm_normal,1516265545.0,1.0,1.0,main_w3_handler1,3396313,18069769,False,,360,fasta,12148309,slurm,,132112168.0,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,"[{'src': 'hda', 'id': 33366394}]","""excel""",32.0,,43273089,1516265542.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: tmap99/5.0.0,5.0.0,,2018-01-18 08:52:27.504313,,3.0
2018-01-18 08:52:28.315577,slurm_normal,1516265554.0,1.0,1.0,main_w3_handler0,3396325,18069770,False,,354,txt,12148310,slurm,,132112168.0,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,"[{'src': 'hda', 'id': 33366395}]","""excel""",32.0,,43273109,1516265551.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: tmap99/5.0.0,5.0.0,,2018-01-18 08:52:37.490006,,3.0
