create_time,destination_id,end_epoch,exit_code,fastq1,fastq1_filetype,fastq2,fastq2_filetype,galaxy_slots,handler,history_id,id,imported,info,job_runner_external_id,job_runner_name,library_folder_id,memtotal,object_store_id,param_filename,parameters.__workflow_invocation_uuid__,parameters.chromInfo,parameters.dbkey,parameters.fastq1.values,parameters.fastq2.values,parameters.invariant,parameters.taglen,processor_count,runner_name,session_id,start_epoch,state,swaptotal,tool_id,tool_version,traceback,update_time,user_id,runtime
2017-04-26 12:52:55.571690,slurm_normal,1493211198.0,0,78570998,fastq,81664924,fastq,1.0,main_w3_handler0,3086271,15681180,False,,9795671.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","[{'src': 'hda', 'id': 29365984}]","[{'src': 'hda', 'id': 29365987}]","""5""","""12""",32.0,,37546375.0,1493211179.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/nick/dunovo/make_families/0.7,0.7,,2017-04-26 12:53:22.904907,,19.0
2017-03-09 18:25:11.871723,slurm_normal,1489084114.0,0,2395423366,fastqsanger,2426575770,fastqsanger,1.0,main_w3_handler0,3025707,15256107,False,,9401953.roundup,slurm,,132112168.0,corral-repl,,"""9adeff5804f511e780e5005056a51846""","""/galaxy-repl/localdata/chrom/?.len""","""?""","[{'src': 'hda', 'id': 28301895}]","[{'src': 'hda', 'id': 28301899}]","""5""","""12""",32.0,,,1489083915.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/nick/dunovo/make_families/0.7,0.7,,2017-03-09 18:28:35.188405,61346.0,199.0
2017-03-19 06:25:55.338470,slurm_normal,1489904763.0,0,2655202,fastqcssanger,2655202,fastqcssanger,1.0,main_w3_handler0,3037135,15334563,False,,9474736.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","[{'src': 'hda', 'id': 28823263}]","[{'src': 'hda', 'id': 28823263}]","""5""","""12""",32.0,,36705139.0,1489904758.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/nick/dunovo/make_families/0.7,0.7,,2017-03-19 06:26:06.456898,,5.0
2017-06-19 15:03:34.404170,slurm_normal,1497884798.0,0,3388737894,fastq,3387279916,fastq,1.0,main_w4_handler1,3163085,16132960,False,,10212727.roundup,slurm,,132112168.0,corral-repl,,"""73f04ac2550011e789b9005056a51846""","""/galaxy-repl/localdata/chrom/?.len""","""?""","[{'src': 'hda', 'id': 30081158}]","[{'src': 'hda', 'id': 30081159}]","""5""","""12""",32.0,,,1497884631.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/nick/dunovo/make_families/0.7,0.7,,2017-06-19 15:06:42.729318,73233.0,167.0
2017-05-30 09:42:26.726506,slurm_normal,1496137825.0,0,7265412784,fastq,6994084870,fastq,1.0,main_w4_handler1,3123065,15966769,False,,10063626.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","[{'src': 'hda', 'id': 29727881}]","[{'src': 'hda', 'id': 29727883}]","""5""","""12""",32.0,,38154576.0,1496137364.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/nick/dunovo/make_families/0.7,0.7,,2017-05-30 09:50:28.948732,106443.0,461.0
2017-05-30 09:43:58.705240,slurm_normal,1496137466.0,0,24190206,fastqsanger,24190206,fastqsanger,1.0,main_w3_handler1,3132543,15966775,False,,10063633.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","[{'src': 'hda', 'id': 29814096}]","[{'src': 'hda', 'id': 29814096}]","""5""","""12""",32.0,,38302791.0,1496137453.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/nick/dunovo/make_families/0.7,0.7,,2017-05-30 09:44:29.980237,106821.0,13.0
2017-05-31 14:46:44.237427,slurm_normal,1496243238.0,0,2002393574,fastq,2001016880,fastq,1.0,main_w4_handler1,3134527,15979424,False,,10075085.roundup,slurm,,132112168.0,corral-repl,,"""f44fcf4e460f11e79cab005056a52a46""","""/galaxy-repl/localdata/chrom/?.len""","""?""","[{'src': 'hda', 'id': 29833154}]","[{'src': 'hda', 'id': 29833161}]","""5""","""12""",32.0,,,1496243114.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/nick/dunovo/make_families/0.7,0.7,,2017-05-31 15:09:48.507209,73233.0,124.0
2017-05-31 15:05:12.630299,slurm_normal,1496243633.0,0,2867013133,fastq,2863841017,fastq,1.0,main_w3_handler0,3134526,15979579,False,,10075189.roundup,slurm,,132112168.0,corral-repl,,"""7e2b5f88461211e79cad005056a51846""","""/galaxy-repl/localdata/chrom/?.len""","""?""","[{'src': 'hda', 'id': 29833178}]","[{'src': 'hda', 'id': 29833205}]","""5""","""12""",32.0,,,1496243488.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/nick/dunovo/make_families/0.7,0.7,,2017-05-31 15:14:02.266996,73233.0,145.0
2017-05-31 16:43:37.753339,slurm_normal,1496250849.0,0,8451882760,fastq,8451882760,fastq,1.0,main_w3_handler1,3109079,15980761,False,,10076217.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","[{'src': 'hda', 'id': 29836320}]","[{'src': 'hda', 'id': 29836320}]","""5""","""12""",32.0,,37944703.0,1496250391.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/nick/dunovo/make_families/0.7,0.7,,2017-05-31 17:14:15.738768,105762.0,458.0
2017-02-26 06:42:35.203007,slurm_normal,1488091375.0,0,56321194,fastqsanger,56321194,fastqsanger,1.0,main_w3_handler0,2999384,15145462,False,,9298049.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","[{'src': 'hda', 'id': 28520331}]","[{'src': 'hda', 'id': 28520331}]","""5""","""12""",32.0,,36185688.0,1488091358.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/nick/dunovo/make_families/0.7,0.7,,2017-02-26 06:42:57.663002,100555.0,17.0
2017-06-01 01:04:11.787507,slurm_normal,1496279210.0,0,3008134387,fastq,3005553689,fastq,1.0,main_w3_handler1,3134525,15984158,False,,10079508.roundup,slurm,,132112168.0,corral-repl,,"""36606b54466611e7bff9005056a52a46""","""/galaxy-repl/localdata/chrom/?.len""","""?""","[{'src': 'hda', 'id': 29833239}]","[{'src': 'hda', 'id': 29833263}]","""5""","""12""",32.0,,,1496279064.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/nick/dunovo/make_families/0.7,0.7,,2017-06-01 01:06:52.181618,73233.0,146.0
