chromInfo,chromInfo_filetype,create_time,destination_id,end_epoch,exit_code,galaxy_memory_mb,galaxy_slots,handler,history_id,id,imported,info,inputFile,inputFile_filetype,job_runner_external_id,job_runner_name,library_folder_id,memtotal,object_store_id,param_filename,parameters.__workflow_invocation_uuid__,parameters.allowContigLenDiscord,parameters.allowIncDictConcord,parameters.chromInfo,parameters.dbkey,parameters.inputFile,parameters.inputFile.values,parameters.outputFormat,parameters.source.__current_case__,parameters.source.buildName,parameters.source.indexSource,parameters.source.ref,parameters.source.ref.__class__,parameters.source.ref.value,parameters.source.refFile,parameters.source.refFile.values,parameters.source.speciesName,parameters.source.truncateSeqNames,processor_count,refFile,refFile_filetype,runner_name,session_id,start_epoch,state,swaptotal,tool_id,tool_version,traceback,update_time,user_id,runtime
,,2014-09-08 21:07:44.790514,roundup_single,1410285219.0,0,,1.0,main_w1_handler0,2006738,7666123,False,,2087995398,bam,1660377,slurm,,132112264.0,corral-repl,,,"""False""","""False""","""/galaxy-repl/localdata/chrom/hg_g1k_v37.len""","""hg_g1k_v37""",16678830,,"""True""",0,,built-in,hg_g1k_v37,,,,,,,32.0,,,,16838614.0,1410284765.0,ok,1023992.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_ReorderSam/1.56.0,1.56.0,,2014-09-09 17:53:41.107160,50275.0,454.0
,,2014-09-12 23:48:14.255227,roundup_single,1410609984.0,0,,1.0,main_w2_handler0,1946033,7743846,False,,1497739883,bam,1738090,slurm,,132112264.0,corral-repl,,,"""False""","""False""","""/galaxy-repl/localdata/chrom/hg_g1k_v37.len""","""hg_g1k_v37""",16793572,,"""True""",0,,built-in,hg_g1k_v37,,,,,,,32.0,,,,16938798.0,1410609687.0,ok,1023992.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_ReorderSam/1.56.0,1.56.0,,2014-09-13 12:06:27.278661,50271.0,297.0
,,2014-09-13 15:58:44.612378,roundup_single,1410625016.0,0,,1.0,main_w2_handler0,2039785,7760907,False,,3063943901,bam,1745624,slurm,,132112264.0,corral-repl,,,"""False""","""False""","""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""",16819785,,"""True""",0,,built-in,mm10,,,,,,,32.0,,,,16658731.0,1410623936.0,ok,1023992.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_ReorderSam/1.56.0,1.56.0,,2014-09-13 16:16:58.740693,48537.0,1080.0
331.0,len,2014-09-13 20:05:49.213411,roundup_single,1410639705.0,0,,1.0,main_w1_handler0,2039785,7763030,False,,2928531867,bam,1748032,slurm,,132112264.0,corral-repl,,,"""False""","""False""","""/galaxy-repl/main/files/009/155/dataset_9155532.dat""","""mm10""",16824630,,"""True""",0,,built-in,mm10,,,,,,,32.0,,,,16658731.0,1410638770.0,ok,1023992.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_ReorderSam/1.56.0,1.56.0,,2014-09-13 20:21:47.806167,48537.0,935.0
331.0,len,2014-09-13 22:08:15.508302,roundup_single,1410649909.0,0,,1.0,main_w2_handler0,2039785,7765633,False,,2399901283,bam,1751854,slurm,,132112264.0,corral-repl,,,"""False""","""False""","""/galaxy-repl/main/files/009/155/dataset_9155532.dat""","""mm10""",16830886,,"""True""",0,,built-in,mm10,,,,,,,32.0,,,,16658731.0,1410649140.0,ok,1023992.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_ReorderSam/1.56.0,1.56.0,,2014-09-13 23:12:20.645005,48537.0,769.0
331.0,len,2014-09-13 21:34:33.414949,roundup_single,1410649202.0,0,,1.0,main_w2_handler0,2039785,7765562,False,,3622035527,bam,1751114,slurm,,132112264.0,corral-repl,,,"""False""","""False""","""/galaxy-repl/main/files/009/155/dataset_9155532.dat""","""mm10""",16830773,,"""True""",0,,built-in,mm10,,,,,,,32.0,,,,16658731.0,1410648062.0,ok,1023992.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_ReorderSam/1.56.0,1.56.0,,2014-09-13 23:00:04.685844,48537.0,1140.0
331.0,len,2014-09-13 22:10:46.333065,roundup_single,1410649773.0,0,,1.0,main_w2_handler0,2039785,7765640,False,,2072622511,bam,1751790,slurm,,132112264.0,corral-repl,,,"""False""","""False""","""/galaxy-repl/main/files/009/155/dataset_9155532.dat""","""mm10""",16830908,,"""True""",0,,built-in,mm10,,,,,,,32.0,,,,16658731.0,1410649038.0,ok,1023992.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_ReorderSam/1.56.0,1.56.0,,2014-09-13 23:09:35.215582,48537.0,735.0
,,2014-09-13 10:45:08.842238,roundup_single,1410679805.0,0,,1.0,main_w1_handler1,2044689,7750962,False,,2732568798,bam,1752843,slurm,,132112264.0,corral-repl,,,"""False""","""False""","""/galaxy-repl/localdata/chrom/hg_g1k_v37.len""","""hg_g1k_v37""",16805835,,"""True""",0,,built-in,hg_g1k_v37,,,,,,,32.0,,,,16945709.0,1410679160.0,ok,1023992.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_ReorderSam/1.56.0,1.56.0,,2014-09-14 07:30:06.529545,50275.0,645.0
331.0,len,2014-09-14 08:56:19.147637,roundup_single,1410686004.0,0,,1.0,main_w2_handler1,2039785,7768334,False,,3101213135,bam,1753423,slurm,,132112264.0,corral-repl,,,"""False""","""False""","""/galaxy-repl/main/files/009/155/dataset_9155532.dat""","""mm10""",16838587,,"""True""",0,,built-in,mm10,,,,,,,32.0,,,,16658731.0,1410684989.0,ok,1023992.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_ReorderSam/1.56.0,1.56.0,,2014-09-14 09:13:24.894039,48537.0,1015.0
331.0,len,2014-09-14 11:17:51.020060,roundup_single,1410697055.0,0,,1.0,main_w2_handler0,2039785,7769602,False,,3063943901,bam,1755000,slurm,,132112264.0,corral-repl,,,"""False""","""False""","""/galaxy-repl/main/files/009/155/dataset_9155532.dat""","""mm10""",16842780,,"""True""",0,,built-in,mm10,,,,,,,32.0,,,,16658731.0,1410696089.0,ok,1023992.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_ReorderSam/1.56.0,1.56.0,,2014-09-14 12:17:37.379122,48537.0,966.0
