create_time,destination_id,end_epoch,exit_code,galaxy_memory_mb,galaxy_slots,handler,history_id,id,imported,info,inputFile,inputFile_filetype,job_runner_external_id,job_runner_name,library_folder_id,memtotal,object_store_id,param_filename,parameters.assume_sorted,parameters.chromInfo,parameters.dbkey,parameters.gene_reference_source.__current_case__,parameters.gene_reference_source.gene_reference_source_selector,parameters.gene_reference_source.refFlat.values,parameters.ignore_list,parameters.inputFile.values,parameters.inputFile|__identifier__,parameters.metric_accumulation_level,parameters.minimum_length,parameters.reference_source.__current_case__,parameters.reference_source.ref_file,parameters.reference_source.ref_file.values,parameters.reference_source.reference_source_selector,parameters.ribosomal_intervals.values,parameters.rrna_fragment_percentage,parameters.strand_specificity,parameters.validation_stringency,processor_count,refFlat,refFlat_filetype,ref_file,ref_file_filetype,ribosomal_intervals,ribosomal_intervals_filetype,runner_name,session_id,start_epoch,state,swaptotal,tool_id,tool_version,traceback,update_time,user_id,runtime
2017-06-12 13:11:42.843250,slurm_normal,1497273313.0,0,,1.0,main_w3_handler0,3094820,16081456,False,,2468947753,bam,10168164.roundup,slurm,,132112168.0,corral-repl,,"""false""","""/galaxy-repl/localdata/chrom/?.len""","""?""",0,gtf,"[{'src': 'hda', 'id': 29525471}]",[],"[{'src': 'hda', 'id': 29898381}]",,"[""ALL_READS""]","""500""",1,,"[{'src': 'hda', 'id': 29525470}]",history,,"""0.8""","""NONE""","""LENIENT""",32.0,847928511,gtf,3153507220.0,fasta,,,,38601283,1497273120.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_CollectRnaSeqMetrics/2.7.1.1,2.7.1.1,,2017-06-12 13:15:15.707155,105260,193.0
2017-06-11 20:26:55.251356,slurm_normal,1497212926.0,0,,1.0,main_w3_handler1,3148822,16076225,False,,597652658,bam,10163616.roundup,slurm,,132112168.0,corral-repl,,"""true""","""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""",0,gtf,"[{'src': 'hda', 'id': 29987035}]",[],"[{'src': 'hda', 'id': 29982476}]","""G1E_R1""","[""ALL_READS""]","""500""",0,mm10,,cached,,"""0.8""","""SECOND_READ_TRANSCRIPTION_STRAND""","""LENIENT""",32.0,2221792,gtf,,,,,,38587102,1497212832.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_CollectRnaSeqMetrics/2.7.1.1,2.7.1.1,,2017-06-11 20:28:49.325828,5186,94.0
2017-06-11 20:26:54.713227,slurm_normal,1497212942.0,0,,1.0,main_w4_handler0,3148822,16076224,False,,718868310,bam,10163615.roundup,slurm,,132112168.0,corral-repl,,"""true""","""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""",0,gtf,"[{'src': 'hda', 'id': 29987035}]",[],"[{'src': 'hda', 'id': 29982477}]","""G1E_R2""","[""ALL_READS""]","""500""",0,mm10,,cached,,"""0.8""","""SECOND_READ_TRANSCRIPTION_STRAND""","""LENIENT""",32.0,2221792,gtf,,,,,,38587102,1497212830.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_CollectRnaSeqMetrics/2.7.1.1,2.7.1.1,,2017-06-11 20:29:05.405050,5186,112.0
2017-06-11 20:38:10.765986,slurm_normal,1497213599.0,0,,1.0,main_w4_handler0,3148822,16076266,False,,718868310,bam,10163657.roundup,slurm,,132112168.0,corral-repl,,"""true""","""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""",1,refflat,"[{'src': 'hda', 'id': 29987082}]",[],"[{'src': 'hda', 'id': 29982477}]","""G1E_R2""","[""ALL_READS""]","""500""",0,mm10,,cached,,"""0.8""","""SECOND_READ_TRANSCRIPTION_STRAND""","""LENIENT""",32.0,8854117,tabular,,,,,,38587102,1497213504.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_CollectRnaSeqMetrics/2.7.1.1,2.7.1.1,,2017-06-11 20:40:02.425016,5186,95.0
2017-06-11 20:38:11.288693,slurm_normal,1497213601.0,0,,1.0,main_w3_handler0,3148822,16076267,False,,597652658,bam,10163658.roundup,slurm,,132112168.0,corral-repl,,"""true""","""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""",1,refflat,"[{'src': 'hda', 'id': 29987082}]",[],"[{'src': 'hda', 'id': 29982476}]","""G1E_R1""","[""ALL_READS""]","""500""",0,mm10,,cached,,"""0.8""","""SECOND_READ_TRANSCRIPTION_STRAND""","""LENIENT""",32.0,8854117,tabular,,,,,,38587102,1497213504.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_CollectRnaSeqMetrics/2.7.1.1,2.7.1.1,,2017-06-11 20:40:04.798581,5186,97.0
2017-06-11 20:59:11.034897,slurm_normal,1497214890.0,0,,1.0,main_w3_handler0,3148822,16076309,False,,597652658,bam,10163691.roundup,slurm,,132112168.0,corral-repl,,"""true""","""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""",1,refflat,"[{'src': 'hda', 'id': 29987082}]",[],"[{'src': 'hda', 'id': 29982476}]",,"[""ALL_READS""]","""500""",0,mm10,,cached,,"""0.8""","""SECOND_READ_TRANSCRIPTION_STRAND""","""LENIENT""",32.0,8854117,tabular,,,,,,38587102,1497214765.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_CollectRnaSeqMetrics/2.7.1.1,2.7.1.1,,2017-06-11 21:01:31.514496,5186,125.0
2017-06-11 21:32:22.508324,slurm_normal,1497216932.0,0,,1.0,main_w4_handler0,3148822,16076358,False,,597652658,bam,10163740.roundup,slurm,,132112168.0,corral-repl,,"""true""","""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""",1,refflat,"[{'src': 'hda', 'id': 29987269}]",[],"[{'src': 'hda', 'id': 29982476}]",,"[""ALL_READS""]","""500""",0,mm10,,cached,,"""0.8""","""SECOND_READ_TRANSCRIPTION_STRAND""","""LENIENT""",32.0,409548,tabular,,,,,,38587102,1497216758.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_CollectRnaSeqMetrics/2.7.1.1,2.7.1.1,,2017-06-11 21:35:34.530898,5186,174.0
2017-06-13 05:04:49.110430,slurm_normal,1497330418.0,0,,1.0,main_w4_handler1,3152178,16087571,False,,597652658,bam,10173782.roundup,slurm,,132112168.0,corral-repl,,"""true""","""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""",1,refflat,"[{'src': 'hda', 'id': 30005588}]",[],"[{'src': 'hda', 'id': 30005033}]","""G1E_R1""","[""ALL_READS""]","""500""",0,mm10,,cached,"[{'src': 'hda', 'id': 30005602}]","""0.8""","""SECOND_READ_TRANSCRIPTION_STRAND""","""LENIENT""",32.0,13525667,tabular,,,58560.0,picard_interval_list,,38623747,1497330303.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_CollectRnaSeqMetrics/2.7.1.1,2.7.1.1,,2017-06-13 05:07:01.674534,5186,115.0
2017-06-13 05:13:31.986757,slurm_normal,1497330844.0,0,,1.0,main_w4_handler0,3152178,16087587,False,,29311459,bam,10173792.roundup,slurm,,132112168.0,corral-repl,,"""true""","""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""",1,refflat,"[{'src': 'hda', 'id': 30005588}]",[],"[{'src': 'hda', 'id': 30005034}]","""Mk_R2""","[""ALL_READS""]","""500""",0,mm10,,cached,"[{'src': 'hda', 'id': 30005602}]","""0.8""","""SECOND_READ_TRANSCRIPTION_STRAND""","""LENIENT""",32.0,13525667,tabular,,,58560.0,picard_interval_list,,38623747,1497330821.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_CollectRnaSeqMetrics/2.7.1.1,2.7.1.1,,2017-06-13 05:14:06.360523,5186,23.0
2017-06-13 05:13:32.990649,slurm_normal,1497330889.0,0,,1.0,main_w3_handler0,3152178,16087588,False,,443720447,bam,10173793.roundup,slurm,,132112168.0,corral-repl,,"""true""","""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""",1,refflat,"[{'src': 'hda', 'id': 30005588}]",[],"[{'src': 'hda', 'id': 30005035}]","""Mk_R1""","[""ALL_READS""]","""500""",0,mm10,,cached,"[{'src': 'hda', 'id': 30005602}]","""0.8""","""SECOND_READ_TRANSCRIPTION_STRAND""","""LENIENT""",32.0,13525667,tabular,,,58560.0,picard_interval_list,,38623747,1497330824.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_CollectRnaSeqMetrics/2.7.1.1,2.7.1.1,,2017-06-13 05:14:51.636786,5186,65.0
2017-06-15 13:37:04.926018,slurm_normal,1497534042.0,0,,1.0,main_w3_handler0,3051776,16109125,False,,1337070,bam,10192524.roundup,slurm,,132112168.0,corral-repl,,"""true""","""/galaxy-repl/localdata/chrom/dm3.len""","""dm3""",1,refflat,"[{'src': 'hda', 'id': 30036744}]",[],"[{'src': 'hda', 'id': 30041335}]",,"[""ALL_READS""]","""500""",0,dm3,,cached,,"""0.8""","""NONE""","""LENIENT""",32.0,6194869641,sam,,,,,,37125299,1497533847.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_CollectRnaSeqMetrics/2.7.1.1,2.7.1.1,,2017-06-15 13:40:44.254395,47291,195.0
2017-06-27 14:01:50.726461,slurm_normal,1498572207.0,0,,1.0,main_w4_handler0,3173335,16200047,False,,4018272,bam,10276213.roundup,slurm,,132112168.0,corral-repl,,"""true""","""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""",0,gtf,"[{'src': 'hda', 'id': 30180191}]",[],"[{'src': 'hda', 'id': 30180026}]",,"[""ALL_READS""]","""500""",0,mm9,,cached,,"""0.8""","""NONE""","""LENIENT""",32.0,84207474,gtf,,,,,,38944800,1498572125.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_CollectRnaSeqMetrics/2.7.1.1,2.7.1.1,,2017-06-27 14:03:31.601206,67061,82.0
2017-06-27 14:20:03.033594,slurm_normal,1498573302.0,0,,1.0,main_w4_handler0,3173335,16200261,False,,1806729,bam,10276358.roundup,slurm,,132112168.0,corral-repl,,"""true""","""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""",0,gtf,"[{'src': 'hda', 'id': 30180418}]",[],"[{'src': 'hda', 'id': 30180504}]",,"[""ALL_READS""]","""500""",0,mm9,,cached,,"""0.8""","""FIRST_READ_TRANSCRIPTION_STRAND""","""LENIENT""",32.0,84207474,gtf,,,,,,38944800,1498573223.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_CollectRnaSeqMetrics/2.7.1.1,2.7.1.1,,2017-06-27 14:21:45.244491,67061,79.0
2017-06-28 04:58:20.708631,slurm_normal,1498626015.0,0,,1.0,main_w3_handler0,1888619,16207074,False,,116475567,bam,10283393.roundup,slurm,,132112168.0,corral-repl,,"""true""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",1,refflat,"[{'src': 'hda', 'id': 30139665}]",[],"[{'src': 'hda', 'id': 30139565}]",,"[""ALL_READS""]","""500""",0,hg19,,cached,,"""0.8""","""NONE""","""LENIENT""",32.0,28280,bed,,,,,,38539883,1498625912.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_CollectRnaSeqMetrics/2.7.1.1,2.7.1.1,,2017-06-28 05:00:16.516956,48328,103.0
2017-07-12 07:35:02.859026,slurm_normal,1499845110.0,0,,1.0,main_w4_handler1,3187608,16317305,False,,253279669,bam,10384227.roundup,slurm,,132112168.0,corral-repl,,"""true""","""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""",1,refflat,"[{'src': 'hda', 'id': 30451377}]",[],"[{'src': 'hda', 'id': 30368591}]","""Filter SAM or BAM, output SAM or BAM on data 227: bam""","[""ALL_READS""]","""0""",0,hg38,,cached,"[{'src': 'hda', 'id': 30450971}]","""0.8""","""FIRST_READ_TRANSCRIPTION_STRAND""","""LENIENT""",32.0,34938463,tabular,,,113524.0,picard_interval_list,,39095506,1499844923.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_CollectRnaSeqMetrics/2.7.1.1,2.7.1.1,,2017-07-12 07:38:32.330335,107778,187.0
2017-07-12 06:47:17.156385,slurm_normal,1499842166.0,0,,1.0,main_w3_handler0,3187608,16317052,False,,280399542,bam,10384023.roundup,slurm,,132112168.0,corral-repl,,"""true""","""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""",0,gtf,"[{'src': 'hda', 'id': 30368569}]",[],"[{'src': 'hda', 'id': 30368586}]","""Filter SAM or BAM, output SAM or BAM on data 230: bam""","[""ALL_READS""]","""500""",0,hg38,,cached,"[{'src': 'hda', 'id': 30450971}]","""0.8""","""FIRST_READ_TRANSCRIPTION_STRAND""","""LENIENT""",32.0,238695801,gtf,,,113524.0,picard_interval_list,,39095506,1499842049.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_CollectRnaSeqMetrics/2.7.1.1,2.7.1.1,,2017-07-12 06:49:28.920289,107778,117.0
2017-07-12 06:47:19.314012,slurm_normal,1499842279.0,0,,1.0,main_w3_handler0,3187608,16317056,False,,1522299089,bam,10384026.roundup,slurm,,132112168.0,corral-repl,,"""true""","""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""",0,gtf,"[{'src': 'hda', 'id': 30368569}]",[],"[{'src': 'hda', 'id': 30368594}]","""Filter SAM or BAM, output SAM or BAM on data 226: bam""","[""ALL_READS""]","""500""",0,hg38,,cached,"[{'src': 'hda', 'id': 30450971}]","""0.8""","""FIRST_READ_TRANSCRIPTION_STRAND""","""LENIENT""",32.0,238695801,gtf,,,113524.0,picard_interval_list,,39095506,1499842059.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_CollectRnaSeqMetrics/2.7.1.1,2.7.1.1,,2017-07-12 06:51:29.081106,107778,220.0
2017-07-12 07:15:31.517763,slurm_normal,1499843829.0,0,,1.0,main_w4_handler0,3187608,16317211,False,,251694026,bam,10384149.roundup,slurm,,132112168.0,corral-repl,,"""true""","""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""",1,refflat,"[{'src': 'hda', 'id': 30451261}]",[],"[{'src': 'hda', 'id': 30368590}]","""Filter SAM or BAM, output SAM or BAM on data 228: bam""","[""ALL_READS""]","""0""",0,hg38,,cached,"[{'src': 'hda', 'id': 30450971}]","""0.8""","""FIRST_READ_TRANSCRIPTION_STRAND""","""LENIENT""",32.0,17472030,tabular,,,113524.0,picard_interval_list,,39095506,1499843748.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_CollectRnaSeqMetrics/2.7.1.1,2.7.1.1,,2017-07-12 07:17:12.447707,107778,81.0
2017-07-12 06:47:18.834170,slurm_normal,1499842139.0,0,,1.0,main_w4_handler0,3187608,16317055,False,,253279669,bam,10384024.roundup,slurm,,132112168.0,corral-repl,,"""true""","""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""",0,gtf,"[{'src': 'hda', 'id': 30368569}]",[],"[{'src': 'hda', 'id': 30368591}]","""Filter SAM or BAM, output SAM or BAM on data 227: bam""","[""ALL_READS""]","""500""",0,hg38,,cached,"[{'src': 'hda', 'id': 30450971}]","""0.8""","""FIRST_READ_TRANSCRIPTION_STRAND""","""LENIENT""",32.0,238695801,gtf,,,113524.0,picard_interval_list,,39095506,1499842052.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_CollectRnaSeqMetrics/2.7.1.1,2.7.1.1,,2017-07-12 06:49:00.993608,107778,87.0
2017-07-12 06:47:16.345607,slurm_normal,1499842121.0,0,,1.0,main_w4_handler1,3187608,16317051,False,,276759107,bam,10384025.roundup,slurm,,132112168.0,corral-repl,,"""true""","""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""",0,gtf,"[{'src': 'hda', 'id': 30368569}]",[],"[{'src': 'hda', 'id': 30368583}]","""Filter SAM or BAM, output SAM or BAM on data 231: bam""","[""ALL_READS""]","""500""",0,hg38,,cached,"[{'src': 'hda', 'id': 30450971}]","""0.8""","""FIRST_READ_TRANSCRIPTION_STRAND""","""LENIENT""",32.0,238695801,gtf,,,113524.0,picard_interval_list,,39095506,1499842055.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_CollectRnaSeqMetrics/2.7.1.1,2.7.1.1,,2017-07-12 06:48:42.473245,107778,66.0
2017-07-12 06:47:17.751567,slurm_normal,1499842211.0,0,,1.0,main_w4_handler1,3187608,16317053,False,,328371402,bam,10384031.roundup,slurm,,132112168.0,corral-repl,,"""true""","""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""",0,gtf,"[{'src': 'hda', 'id': 30368569}]",[],"[{'src': 'hda', 'id': 30368588}]","""Filter SAM or BAM, output SAM or BAM on data 229: bam""","[""ALL_READS""]","""500""",0,hg38,,cached,"[{'src': 'hda', 'id': 30450971}]","""0.8""","""FIRST_READ_TRANSCRIPTION_STRAND""","""LENIENT""",32.0,238695801,gtf,,,113524.0,picard_interval_list,,39095506,1499842127.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_CollectRnaSeqMetrics/2.7.1.1,2.7.1.1,,2017-07-12 06:50:12.957923,107778,84.0
2017-07-12 06:47:18.326396,slurm_normal,1499842231.0,0,,1.0,main_w4_handler1,3187608,16317054,False,,251694026,bam,10384034.roundup,slurm,,132112168.0,corral-repl,,"""true""","""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""",0,gtf,"[{'src': 'hda', 'id': 30368569}]",[],"[{'src': 'hda', 'id': 30368590}]","""Filter SAM or BAM, output SAM or BAM on data 228: bam""","[""ALL_READS""]","""500""",0,hg38,,cached,"[{'src': 'hda', 'id': 30450971}]","""0.8""","""FIRST_READ_TRANSCRIPTION_STRAND""","""LENIENT""",32.0,238695801,gtf,,,113524.0,picard_interval_list,,39095506,1499842146.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_CollectRnaSeqMetrics/2.7.1.1,2.7.1.1,,2017-07-12 06:50:34.600288,107778,85.0
2017-07-12 06:47:20.134177,slurm_normal,1499842258.0,0,,1.0,main_w3_handler0,3187608,16317058,False,,367955376,bam,10384036.roundup,slurm,,132112168.0,corral-repl,,"""true""","""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""",0,gtf,"[{'src': 'hda', 'id': 30368569}]",[],"[{'src': 'hda', 'id': 30368598}]","""Filter SAM or BAM, output SAM or BAM on data 224: bam""","[""ALL_READS""]","""500""",0,hg38,,cached,"[{'src': 'hda', 'id': 30450971}]","""0.8""","""FIRST_READ_TRANSCRIPTION_STRAND""","""LENIENT""",32.0,238695801,gtf,,,113524.0,picard_interval_list,,39095506,1499842180.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_CollectRnaSeqMetrics/2.7.1.1,2.7.1.1,,2017-07-12 06:51:24.514933,107778,78.0
