create_time,destination_id,end_epoch,exit_code,galaxy_memory_mb,galaxy_slots,handler,history_id,id,imported,info,inputFile,inputFile_filetype,job_runner_external_id,job_runner_name,library_folder_id,memtotal,object_store_id,param_filename,parameters.__workflow_invocation_uuid__,parameters.chromInfo,parameters.dbkey,parameters.inputFile.values,parameters.inputFile|__identifier__,parameters.probability,parameters.seed,parameters.validation_stringency,processor_count,runner_name,session_id,start_epoch,state,swaptotal,tool_id,tool_version,traceback,update_time,user_id,runtime
2018-01-30 00:42:45.614290,slurm_normal,1517272999.0,0,,1.0,main_w3_handler1,3385811,18195500,False,,40528354,bam,12276328,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 33563218}]",,"""0.5""","""1""","""LENIENT""",32.0,,43070852.0,1517272988.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_DownsampleSam/2.7.1.0,2.7.1.0,,2018-01-30 00:43:20.623721,86181.0,11.0
2018-01-30 00:42:33.640913,slurm_normal,1517273002.0,0,,1.0,main_w4_handler1,3385811,18195497,False,,45318368,bam,12276329,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 33562971}]",,"""0.5""","""1""","""LENIENT""",32.0,,43070852.0,1517272991.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_DownsampleSam/2.7.1.0,2.7.1.0,,2018-01-30 00:43:24.781154,86181.0,11.0
2018-01-30 00:42:21.013502,slurm_normal,1517273005.0,0,,1.0,main_w4_handler0,3385811,18195493,False,,49595101,bam,12276331,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 33562663}]",,"""0.5""","""1""","""LENIENT""",32.0,,43070852.0,1517272994.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_DownsampleSam/2.7.1.0,2.7.1.0,,2018-01-30 00:43:28.328647,86181.0,11.0
2018-01-30 00:42:29.453644,slurm_normal,1517273012.0,0,,1.0,main_w4_handler0,3385811,18195495,False,,40882118,bam,12276335,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 33562751}]",,"""0.5""","""1""","""LENIENT""",32.0,,43070852.0,1517273002.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_DownsampleSam/2.7.1.0,2.7.1.0,,2018-01-30 00:43:34.530370,86181.0,10.0
2018-01-30 00:42:31.687939,slurm_normal,1517273019.0,0,,1.0,main_w4_handler0,3385811,18195496,False,,53075702,bam,12276336,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 33562814}]",,"""0.5""","""1""","""LENIENT""",32.0,,43070852.0,1517273008.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_DownsampleSam/2.7.1.0,2.7.1.0,,2018-01-30 00:43:40.710932,86181.0,11.0
2018-01-30 00:41:33.274359,slurm_normal,1517272936.0,0,,1.0,main_w3_handler1,3385811,18195481,False,,36888832,bam,12276311,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 33562118}]",,"""0.5""","""1""","""LENIENT""",32.0,,43070852.0,1517272901.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_DownsampleSam/2.7.1.0,2.7.1.0,,2018-01-30 00:42:18.168200,86181.0,35.0
2018-01-30 00:42:48.656946,slurm_normal,1517273039.0,0,,1.0,main_w4_handler0,3385811,18195502,False,,44381356,bam,12276338,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 33563449}]",,"""0.5""","""1""","""LENIENT""",32.0,,43070852.0,1517273012.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_DownsampleSam/2.7.1.0,2.7.1.0,,2018-01-30 00:44:01.466886,86181.0,27.0
2018-01-30 00:42:49.510669,slurm_normal,1517273029.0,0,,1.0,main_w4_handler0,3385811,18195503,False,,42112648,bam,12276341,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 33563476}]",,"""0.5""","""1""","""LENIENT""",32.0,,43070852.0,1517273017.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_DownsampleSam/2.7.1.0,2.7.1.0,,2018-01-30 00:43:50.514560,86181.0,12.0
2018-01-30 00:42:07.472568,slurm_normal,1517272966.0,0,,1.0,main_w4_handler1,3385811,18195490,False,,33948350,bam,12276321,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 33562462}]",,"""0.5""","""1""","""LENIENT""",32.0,,43070852.0,1517272943.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_DownsampleSam/2.7.1.0,2.7.1.0,,2018-01-30 00:42:48.059765,86181.0,23.0
2018-01-30 00:42:11.512637,slurm_normal,1517272968.0,0,,1.0,main_w4_handler1,3385811,18195491,False,,36156597,bam,12276322,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 33562509}]",,"""0.5""","""1""","""LENIENT""",32.0,,43070852.0,1517272943.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_DownsampleSam/2.7.1.0,2.7.1.0,,2018-01-30 00:42:49.628596,86181.0,25.0
2018-01-30 00:42:13.702377,slurm_normal,1517272984.0,0,,1.0,main_w4_handler1,3385811,18195492,False,,33856917,bam,12276327,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 33562606}]",,"""0.5""","""1""","""LENIENT""",32.0,,43070852.0,1517272975.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_DownsampleSam/2.7.1.0,2.7.1.0,,2018-01-30 00:43:09.376997,86181.0,9.0
2018-01-30 00:42:47.059407,slurm_normal,1517273007.0,0,,1.0,main_w4_handler1,3385811,18195501,False,,38508864,bam,12276332,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 33563274}]",,"""0.5""","""1""","""LENIENT""",32.0,,43070852.0,1517272998.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_DownsampleSam/2.7.1.0,2.7.1.0,,2018-01-30 00:43:28.945084,86181.0,9.0
2018-01-30 00:42:00.744212,slurm_normal,1517272967.0,0,,1.0,main_w3_handler1,3385811,18195487,False,,39653407,bam,12276319,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 33562330}]",,"""0.5""","""1""","""LENIENT""",32.0,,43070852.0,1517272941.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_DownsampleSam/2.7.1.0,2.7.1.0,,2018-01-30 00:42:49.942703,86181.0,26.0
2018-01-30 00:41:40.784630,slurm_normal,1517272916.0,0,,1.0,main_w4_handler1,3385811,18195482,False,,30998575,bam,12276312,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 33562150}]",,"""0.5""","""1""","""LENIENT""",32.0,,43070852.0,1517272907.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_DownsampleSam/2.7.1.0,2.7.1.0,,2018-01-30 00:41:57.992758,86181.0,9.0
2018-01-30 00:42:03.459562,slurm_normal,1517272964.0,0,,1.0,main_w3_handler1,3385811,18195489,False,,41189690,bam,12276323,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 33562400}]",,"""0.5""","""1""","""LENIENT""",32.0,,43070852.0,1517272954.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_DownsampleSam/2.7.1.0,2.7.1.0,,2018-01-30 00:42:45.868480,86181.0,10.0
2018-01-30 00:41:43.386850,slurm_normal,1517272935.0,0,,1.0,main_w4_handler1,3385811,18195483,False,,48713878,bam,12276313,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 33562190}]",,"""0.5""","""1""","""LENIENT""",32.0,,43070852.0,1517272912.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_DownsampleSam/2.7.1.0,2.7.1.0,,2018-01-30 00:42:17.488378,86181.0,23.0
2018-01-30 00:41:54.921991,slurm_normal,1517272935.0,0,,1.0,main_w4_handler1,3385811,18195486,False,,39653407,bam,12276316,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 33562311}]",,"""0.5""","""1""","""LENIENT""",32.0,,43070852.0,1517272925.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_DownsampleSam/2.7.1.0,2.7.1.0,,2018-01-30 00:42:17.535076,86181.0,10.0
2018-01-30 00:41:48.676950,slurm_normal,1517272948.0,0,,1.0,main_w4_handler1,3385811,18195484,False,,45961667,bam,12276315,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 33562237}]",,"""0.5""","""1""","""LENIENT""",32.0,,43070852.0,1517272921.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_DownsampleSam/2.7.1.0,2.7.1.0,,2018-01-30 00:42:31.638931,86181.0,27.0
2018-01-30 00:42:27.710524,slurm_normal,1517272982.0,0,,1.0,main_w3_handler0,3385811,18195494,False,,40882118,bam,12276325,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 33562744}]",,"""0.5""","""1""","""LENIENT""",32.0,,43070852.0,1517272972.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_DownsampleSam/2.7.1.0,2.7.1.0,,2018-01-30 00:43:05.172946,86181.0,10.0
2018-01-30 03:13:05.708317,slurm_normal,1517282052.0,0,,1.0,main_w3_handler1,3385811,18196716,False,,50615081,bam,12277525,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 33563110}]",,"""0.25""","""1""","""LENIENT""",32.0,,43070852.0,1517282043.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_DownsampleSam/2.7.1.0,2.7.1.0,,2018-01-30 03:14:14.647536,86181.0,9.0
2018-01-30 01:48:58.686185,slurm_normal,1517276971.0,0,,1.0,main_w4_handler0,3385811,18196078,False,,36888832,bam,12276966,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 33562118}]",,"""0.75""","""1""","""LENIENT""",32.0,,43070852.0,1517276950.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_DownsampleSam/2.7.1.0,2.7.1.0,,2018-01-30 01:49:35.723230,86181.0,21.0
2018-01-30 03:13:01.496217,slurm_normal,1517282057.0,0,,1.0,main_w4_handler1,3385811,18196705,False,,39653407,bam,12277526,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 33562311}]",,"""0.25""","""1""","""LENIENT""",32.0,,43070852.0,1517282045.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_DownsampleSam/2.7.1.0,2.7.1.0,,2018-01-30 03:14:20.528175,86181.0,12.0
2018-01-30 03:20:29.861855,slurm_normal,1517282485.0,0,,1.0,main_w4_handler0,3385811,18196775,False,,45318368,bam,12277583,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 33562971}]",,"""0.62""","""1""","""LENIENT""",32.0,,43070852.0,1517282473.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_DownsampleSam/2.7.1.0,2.7.1.0,,2018-01-30 03:21:27.670126,86181.0,12.0
2018-01-30 01:49:07.007517,slurm_normal,1517276979.0,0,,1.0,main_w3_handler1,3385811,18196098,False,,44381356,bam,12276970,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 33563449}]",,"""0.75""","""1""","""LENIENT""",32.0,,43070852.0,1517276968.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_DownsampleSam/2.7.1.0,2.7.1.0,,2018-01-30 01:49:42.283074,86181.0,11.0
2018-01-30 03:13:07.215779,slurm_normal,1517282063.0,0,,1.0,main_w3_handler1,3385811,18196719,False,,38508864,bam,12277530,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 33563274}]",,"""0.25""","""1""","""LENIENT""",32.0,,43070852.0,1517282055.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_DownsampleSam/2.7.1.0,2.7.1.0,,2018-01-30 03:14:25.867045,86181.0,8.0
2018-01-30 03:13:02.885385,slurm_normal,1517282014.0,0,,1.0,main_w3_handler1,3385811,18196708,False,,33948350,bam,12277511,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 33562462}]",,"""0.25""","""1""","""LENIENT""",32.0,,43070852.0,1517282006.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_DownsampleSam/2.7.1.0,2.7.1.0,,2018-01-30 03:13:36.981602,86181.0,8.0
2018-01-30 03:20:29.210203,slurm_normal,1517282525.0,0,,1.0,main_w3_handler1,3385811,18196774,False,,53075702,bam,12277592,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 33562814}]",,"""0.62""","""1""","""LENIENT""",32.0,,43070852.0,1517282512.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_DownsampleSam/2.7.1.0,2.7.1.0,,2018-01-30 03:22:07.954285,86181.0,13.0
2018-01-30 01:49:02.659437,slurm_normal,1517277063.0,0,,1.0,main_w4_handler0,3385811,18196088,False,,33856917,bam,12276986,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 33562606}]",,"""0.75""","""1""","""LENIENT""",32.0,,43070852.0,1517277051.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_DownsampleSam/2.7.1.0,2.7.1.0,,2018-01-30 01:51:04.677447,86181.0,12.0
2018-01-30 01:49:03.389762,slurm_normal,1517277073.0,0,,1.0,main_w4_handler0,3385811,18196090,False,,40882118,bam,12276987,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 33562744}]",,"""0.75""","""1""","""LENIENT""",32.0,,43070852.0,1517277052.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_DownsampleSam/2.7.1.0,2.7.1.0,,2018-01-30 01:51:14.985160,86181.0,21.0
2018-01-30 01:49:00.766473,slurm_normal,1517276992.0,0,,1.0,main_w4_handler0,3385811,18196083,False,,39653407,bam,12276972,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 33562311}]",,"""0.75""","""1""","""LENIENT""",32.0,,43070852.0,1517276979.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_DownsampleSam/2.7.1.0,2.7.1.0,,2018-01-30 01:49:53.447976,86181.0,13.0
2018-01-30 03:20:25.888210,slurm_normal,1517282491.0,0,,1.0,main_w3_handler0,3385811,18196766,False,,39653407,bam,12277586,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 33562330}]",,"""0.62""","""1""","""LENIENT""",32.0,,43070852.0,1517282476.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_DownsampleSam/2.7.1.0,2.7.1.0,,2018-01-30 03:21:32.762264,86181.0,15.0
2018-01-30 01:48:59.127841,slurm_normal,1517276972.0,0,,1.0,main_w3_handler0,3385811,18196079,False,,30998575,bam,12276968,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 33562150}]",,"""0.75""","""1""","""LENIENT""",32.0,,43070852.0,1517276950.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_DownsampleSam/2.7.1.0,2.7.1.0,,2018-01-30 01:49:34.608328,86181.0,22.0
2018-01-30 01:49:06.189590,slurm_normal,1517277020.0,0,,1.0,main_w3_handler0,3385811,18196096,False,,40528354,bam,12276980,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 33563218}]",,"""0.75""","""1""","""LENIENT""",32.0,,43070852.0,1517277009.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_DownsampleSam/2.7.1.0,2.7.1.0,,2018-01-30 01:50:22.158975,86181.0,11.0
2018-01-30 01:49:07.355873,slurm_normal,1517277068.0,0,,1.0,main_w4_handler0,3385811,18196099,False,,42112648,bam,12276988,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 33563476}]",,"""0.75""","""1""","""LENIENT""",32.0,,43070852.0,1517277057.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_DownsampleSam/2.7.1.0,2.7.1.0,,2018-01-30 01:51:10.991568,86181.0,11.0
2018-01-30 03:13:03.622539,slurm_normal,1517282077.0,0,,1.0,main_w4_handler1,3385811,18196710,False,,33856917,bam,12277533,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 33562606}]",,"""0.25""","""1""","""LENIENT""",32.0,,43070852.0,1517282069.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_DownsampleSam/2.7.1.0,2.7.1.0,,2018-01-30 03:14:41.857872,86181.0,8.0
2018-01-30 01:49:01.150687,slurm_normal,1517277030.0,0,,1.0,main_w4_handler0,3385811,18196084,False,,39653407,bam,12276979,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 33562330}]",,"""0.75""","""1""","""LENIENT""",32.0,,43070852.0,1517277006.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_DownsampleSam/2.7.1.0,2.7.1.0,,2018-01-30 01:50:31.760157,86181.0,24.0
2018-01-30 03:20:26.652869,slurm_normal,1517282465.0,0,,1.0,main_w3_handler1,3385811,18196768,False,,33948350,bam,12277581,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 33562462}]",,"""0.62""","""1""","""LENIENT""",32.0,,43070852.0,1517282452.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_DownsampleSam/2.7.1.0,2.7.1.0,,2018-01-30 03:21:07.788234,86181.0,13.0
2018-01-30 03:20:28.718260,slurm_normal,1517282512.0,0,,1.0,main_w3_handler1,3385811,18196773,False,,40882118,bam,12277590,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 33562751}]",,"""0.62""","""1""","""LENIENT""",32.0,,43070852.0,1517282502.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_DownsampleSam/2.7.1.0,2.7.1.0,,2018-01-30 03:21:54.563770,86181.0,10.0
2018-01-30 03:35:21.144076,slurm_normal,1517283404.0,0,,1.0,main_w3_handler1,3385811,18196846,False,,53075702,bam,12277688,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 33562814}]",,"""0.37""","""1""","""LENIENT""",32.0,,43070852.0,1517283394.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_DownsampleSam/2.7.1.0,2.7.1.0,,2018-01-30 03:36:48.104538,86181.0,10.0
2018-01-30 03:35:27.685708,slurm_normal,1517283410.0,0,,1.0,main_w3_handler1,3385811,18196851,False,,38508864,bam,12277690,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 33563274}]",,"""0.37""","""1""","""LENIENT""",32.0,,43070852.0,1517283402.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_DownsampleSam/2.7.1.0,2.7.1.0,,2018-01-30 03:36:52.838265,86181.0,8.0
2018-01-30 01:48:59.730633,slurm_normal,1517276964.0,0,,1.0,main_w4_handler1,3385811,18196080,False,,48713878,bam,12276965,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 33562190}]",,"""0.75""","""1""","""LENIENT""",32.0,,43070852.0,1517276950.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_DownsampleSam/2.7.1.0,2.7.1.0,,2018-01-30 01:49:26.786718,86181.0,14.0
2018-01-30 01:49:02.979300,slurm_normal,1517277011.0,0,,1.0,main_w4_handler1,3385811,18196089,False,,49595101,bam,12276975,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 33562663}]",,"""0.75""","""1""","""LENIENT""",32.0,,43070852.0,1517276991.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_DownsampleSam/2.7.1.0,2.7.1.0,,2018-01-30 01:50:13.675616,86181.0,20.0
2018-01-30 01:49:06.595559,slurm_normal,1517277036.0,0,,1.0,main_w4_handler1,3385811,18196097,False,,38508864,bam,12276983,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 33563274}]",,"""0.75""","""1""","""LENIENT""",32.0,,43070852.0,1517277026.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_DownsampleSam/2.7.1.0,2.7.1.0,,2018-01-30 01:50:39.351267,86181.0,10.0
2018-01-30 01:49:05.271096,slurm_normal,1517277029.0,0,,1.0,main_w4_handler1,3385811,18196094,False,,50615081,bam,12276981,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 33563110}]",,"""0.75""","""1""","""LENIENT""",32.0,,43070852.0,1517277009.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_DownsampleSam/2.7.1.0,2.7.1.0,,2018-01-30 01:50:31.294816,86181.0,20.0
2018-01-30 01:49:01.557949,slurm_normal,1517277045.0,0,,1.0,main_w4_handler0,3385811,18196085,False,,41189690,bam,12276984,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 33562400}]",,"""0.75""","""1""","""LENIENT""",32.0,,43070852.0,1517277026.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_DownsampleSam/2.7.1.0,2.7.1.0,,2018-01-30 01:50:47.983386,86181.0,19.0
2018-01-30 01:49:02.040762,slurm_normal,1517277057.0,0,,1.0,main_w4_handler0,3385811,18196086,False,,33948350,bam,12276985,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 33562462}]",,"""0.75""","""1""","""LENIENT""",32.0,,43070852.0,1517277045.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_DownsampleSam/2.7.1.0,2.7.1.0,,2018-01-30 01:50:59.349188,86181.0,12.0
2018-01-30 03:20:27.049552,slurm_normal,1517282483.0,0,,1.0,main_w3_handler1,3385811,18196769,False,,36156597,bam,12277584,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 33562509}]",,"""0.62""","""1""","""LENIENT""",32.0,,43070852.0,1517282473.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_DownsampleSam/2.7.1.0,2.7.1.0,,2018-01-30 03:21:26.094693,86181.0,10.0
2018-01-30 01:49:04.832056,slurm_normal,1517277043.0,0,,1.0,main_w4_handler1,3385811,18196093,False,,45318368,bam,12276978,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 33562971}]",,"""0.75""","""1""","""LENIENT""",32.0,,43070852.0,1517276998.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_DownsampleSam/2.7.1.0,2.7.1.0,,2018-01-30 01:50:45.599003,86181.0,45.0
2018-01-30 03:13:00.511640,slurm_normal,1517281999.0,0,,1.0,main_w4_handler0,3385811,18196702,False,,30998575,bam,12277506,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 33562150}]",,"""0.25""","""1""","""LENIENT""",32.0,,43070852.0,1517281988.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_DownsampleSam/2.7.1.0,2.7.1.0,,2018-01-30 03:13:20.204109,86181.0,11.0
2018-01-30 03:20:24.605678,slurm_normal,1517282457.0,0,,1.0,main_w3_handler0,3385811,18196763,False,,48713878,bam,12277575,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 33562190}]",,"""0.62""","""1""","""LENIENT""",32.0,,43070852.0,1517282437.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_DownsampleSam/2.7.1.0,2.7.1.0,,2018-01-30 03:20:59.159081,86181.0,20.0
