chromInfo,chromInfo_filetype,create_time,destination_id,end_epoch,exit_code,galaxy_memory_mb,galaxy_slots,handler,history_id,id,imported,info,inputFile,inputFile_filetype,job_runner_external_id,job_runner_name,library_folder_id,memtotal,object_store_id,param_filename,parameters.CN,parameters.DS,parameters.DT,parameters.PI,parameters.PL,parameters.PU,parameters.__workflow_invocation_uuid__,parameters.chromInfo,parameters.dbkey,parameters.inputFile,parameters.inputFile.values,parameters.inputFile|__identifier__,parameters.read_group_id_conditional.ID,parameters.read_group_id_conditional.__current_case__,parameters.read_group_id_conditional.do_auto_name,parameters.read_group_lb_conditional.LB,parameters.read_group_lb_conditional.__current_case__,parameters.read_group_lb_conditional.do_auto_name,parameters.read_group_sm_conditional.SM,parameters.read_group_sm_conditional.__current_case__,parameters.read_group_sm_conditional.do_auto_name,parameters.validation_stringency,processor_count,runner_name,session_id,start_epoch,state,swaptotal,tool_id,tool_version,traceback,update_time,user_id,runtime
,,2017-05-15 06:23:02.450953,slurm_normal,1494829400.0,0,,1.0,main_w4_handler1,3111019,15835347,False,,10174213,bam,9936521.roundup,slurm,,132112168.0,corral-repl,,"""""","""""","""""","""""","""ILLUMINA""","""courserawf""",,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,"[{'src': 'hda', 'id': 29597141}]",,Daughter,1,false,Illumina,1,false,Daughter,1,false,"""LENIENT""",32.0,,37971652.0,1494829386.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_AddOrReplaceReadGroups/1.136.0,1.136.0,,2017-05-15 06:23:23.559354,100465,14.0
,,2017-05-15 06:52:24.260130,slurm_normal,1494831158.0,0,,1.0,main_w3_handler0,3082025,15835595,False,,10684653,sam,9936695.roundup,slurm,,132112168.0,corral-repl,,"""""","""""","""""","""""","""ILLUMINA""","""wf1""",,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 29310364}]",,smp2,1,false,Illumina,1,false,smp2,1,false,"""LENIENT""",32.0,,37971652.0,1494831147.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_AddOrReplaceReadGroups/1.136.0,1.136.0,,2017-05-15 06:52:42.695862,100465,11.0
,,2017-05-15 06:19:05.540174,slurm_normal,1494829164.0,0,,1.0,main_w4_handler1,3111019,15835333,False,,13465087,bam,9936503.roundup,slurm,,132112168.0,corral-repl,,"""""","""""","""""","""""","""ILLUMINA""","""courserawf""",,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,"[{'src': 'hda', 'id': 29597137}]",,Father,1,false,Illumina,1,false,Father,1,false,"""LENIENT""",32.0,,37971652.0,1494829150.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_AddOrReplaceReadGroups/1.136.0,1.136.0,,2017-05-15 06:19:26.053840,100465,14.0
,,2017-05-15 06:51:41.373287,slurm_normal,1494831110.0,0,,1.0,main_w3_handler0,3082025,15835592,False,,9177356,sam,9936692.roundup,slurm,,132112168.0,corral-repl,,"""""","""""","""""","""""","""ILLUMINA""","""wf1""",,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 29310363}]",,smp1,1,false,Illumina,1,false,smp1,1,false,"""LENIENT""",32.0,,37971652.0,1494831105.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_AddOrReplaceReadGroups/1.136.0,1.136.0,,2017-05-15 06:51:53.452281,100465,5.0
,,2017-05-15 06:53:09.084525,slurm_normal,1494831199.0,0,,1.0,main_w4_handler0,3082025,15835599,False,,9408484,sam,9936699.roundup,slurm,,132112168.0,corral-repl,,"""""","""""","""""","""""","""ILLUMINA""","""wf1""",,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 29310370}]",,smp3,1,false,Illumina,1,false,smp3,1,false,"""LENIENT""",32.0,,37971652.0,1494831195.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_AddOrReplaceReadGroups/1.136.0,1.136.0,,2017-05-15 06:53:21.761104,100465,4.0
,,2017-05-15 08:08:09.566108,slurm_normal,1494835708.0,0,,1.0,main_w3_handler1,3082025,15835953,False,,7438085,sam,9937060.roundup,slurm,,132112168.0,corral-repl,,"""""","""""","""""","""""","""ILLUMINA""","""wf1""",,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 29598211}]",,smp3,1,false,Illumina,1,false,smp3,1,false,"""LENIENT""",32.0,,37971652.0,1494835695.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_AddOrReplaceReadGroups/1.136.0,1.136.0,,2017-05-15 08:08:30.824923,100465,13.0
,,2017-05-15 08:07:00.554977,slurm_normal,1494835629.0,0,,1.0,main_w4_handler0,3082025,15835938,False,,7421764,sam,9937043.roundup,slurm,,132112168.0,corral-repl,,"""""","""""","""""","""""","""ILLUMINA""","""wf1""",,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 29598200}]",,smp1,1,false,Illumina,1,false,smp1,1,false,"""LENIENT""",32.0,,37971652.0,1494835624.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_AddOrReplaceReadGroups/1.136.0,1.136.0,,2017-05-15 08:07:10.642118,100465,5.0
,,2017-05-15 08:07:39.373334,slurm_normal,1494835672.0,0,,1.0,main_w4_handler0,3082025,15835949,False,,8460855,sam,9937056.roundup,slurm,,132112168.0,corral-repl,,"""""","""""","""""","""""","""ILLUMINA""","""wf1""",,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 29598204}]",,smp2,1,false,Illumina,1,false,smp2,1,false,"""LENIENT""",32.0,,37971652.0,1494835663.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_AddOrReplaceReadGroups/1.136.0,1.136.0,,2017-05-15 08:07:54.638753,100465,9.0
,,2017-05-15 11:37:43.128601,slurm_normal,1494848272.0,0,,1.0,main_w3_handler0,3094894,15837392,False,,458321,bam,9938497.roundup,slurm,,132112168.0,corral-repl,,"""""","""MALES AND FEMALES""","""""","""""","""ILLUMINA""","""Illumina""",,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 29599723}]",,1-12,1,false,1,1,false,POOLED,1,false,"""LENIENT""",32.0,,37704244.0,1494848266.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_AddOrReplaceReadGroups/1.136.0,1.136.0,,2017-05-15 11:37:55.282232,102541,6.0
,,2017-05-15 17:53:30.178305,slurm_normal,1494870928.0,0,,1.0,main_w3_handler0,2995754,15840911,False,,605142265,bam,9941694.roundup,slurm,,132112168.0,corral-repl,,"""""","""""","""""","""""","""ILLUMINA""","""unit1""",,"""/galaxy-repl/localdata/chrom/hg_g1k_v37.len""","""hg_g1k_v37""",,"[{'src': 'hda', 'id': 29606305}]",,1,1,false,lib1,1,false,1,1,false,"""LENIENT""",32.0,,37741786.0,1494870815.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_AddOrReplaceReadGroups/1.136.0,1.136.0,,2017-05-15 17:55:31.131886,70559,113.0
,,2017-05-15 23:40:47.639328,slurm_normal,1494919064.0,0,,1.0,main_w4_handler1,3112328,15843271,False,,9732181702,bam,9950214.roundup,slurm,,132112168.0,corral-repl,,"""""","""""","""""","""""","""ILLUMINA""","""flowcell-barcode.lane""",,"""/galaxy-repl/localdata/chrom/hg18.len""","""hg18""",,"[{'src': 'hda', 'id': 29610490}]",,,0,true,,0,true,,0,true,"""LENIENT""",32.0,,37989258.0,1494917353.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_AddOrReplaceReadGroups/1.136.0,1.136.0,,2017-05-16 07:17:45.720756,73652,1711.0
,,2017-05-16 12:29:02.462441,slurm_normal,1494937752.0,0,,1.0,main_w4_handler1,3094894,15852375,False,,58752,sam,9952760.roundup,slurm,,132112168.0,corral-repl,,"""""","""""","""""","""""","""ILLUMINA""","""1""",,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 29622957}]",,MALES,1,false,Lib1,1,false,Huso12,1,false,"""LENIENT""",32.0,,37704244.0,1494937747.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_AddOrReplaceReadGroups/1.136.0,1.136.0,,2017-05-16 12:29:19.118833,102541,5.0
,,2017-05-16 11:36:24.722002,slurm_normal,1494938345.0,0,,1.0,main_w3_handler0,2570574,15851941,False,,78198664,bam,9952830.roundup,slurm,,132112168.0,corral-repl,,"""""","""""","""""","""""","""ILLUMINA""","""PU1""","""e0fa05b23a2b11e7aa91005056a51846""","""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 29621788}]",,RG1,1,false,LB1,1,false,SM1,1,false,"""LENIENT""",32.0,,,1494938270.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_AddOrReplaceReadGroups/1.136.0,1.136.0,,2017-05-16 12:39:10.537136,77084,75.0
,,2017-05-16 11:26:26.760929,slurm_normal,1494933998.0,0,,1.0,main_w4_handler1,3094894,15851816,False,,52139,sam,9952243.roundup,slurm,,132112168.0,corral-repl,,"""""","""""","""""","""""","""ILLUMINA""","""Test""",,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 29621634}]",,MALES,1,false,1,1,false,HUSO7,1,false,"""LENIENT""",32.0,,37704244.0,1494933990.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_AddOrReplaceReadGroups/1.136.0,1.136.0,,2017-05-16 11:26:40.370423,102541,8.0
,,2017-05-16 12:18:15.853705,slurm_normal,1494937105.0,0,,1.0,main_w3_handler0,3094894,15852299,False,,120874,sam,9952678.roundup,slurm,,132112168.0,corral-repl,,"""""","""""","""""","""""","""ILLUMINA""","""1""",,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 29622982}]",,FEMALES,1,false,Lib1,1,false,Huso1,1,false,"""LENIENT""",32.0,,37704244.0,1494937101.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_AddOrReplaceReadGroups/1.136.0,1.136.0,,2017-05-16 12:18:28.228954,102541,4.0
,,2017-05-16 12:28:00.213319,slurm_normal,1494937691.0,0,,1.0,main_w3_handler1,3094894,15852365,False,,292233,sam,9952750.roundup,slurm,,132112168.0,corral-repl,,"""""","""""","""""","""""","""ILLUMINA""","""1""",,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 29622959}]",,MALES,1,false,Lib1,1,false,Huso11,1,false,"""LENIENT""",32.0,,37704244.0,1494937685.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_AddOrReplaceReadGroups/1.136.0,1.136.0,,2017-05-16 12:28:14.922002,102541,6.0
,,2017-05-16 12:24:13.351386,slurm_normal,1494937461.0,0,,1.0,main_w3_handler1,3094894,15852320,False,,154274,sam,9952706.roundup,slurm,,132112168.0,corral-repl,,"""""","""""","""""","""""","""ILLUMINA""","""1""",,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 29622969}]",,FEMALES,1,false,Lib1,1,false,Huso6,1,false,"""LENIENT""",32.0,,37704244.0,1494937456.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_AddOrReplaceReadGroups/1.136.0,1.136.0,,2017-05-16 12:24:23.434764,102541,5.0
,,2017-05-16 12:20:46.734426,slurm_normal,1494937256.0,0,,1.0,main_w3_handler1,3094894,15852309,False,,120874,sam,9952692.roundup,slurm,,132112168.0,corral-repl,,"""""","""""","""""","""""","""ILLUMINA""","""1""",,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 29622980}]",,FEMALES,1,false,Lib1,1,false,Huso2,1,false,"""LENIENT""",32.0,,37704244.0,1494937252.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_AddOrReplaceReadGroups/1.136.0,1.136.0,,2017-05-16 12:20:59.116263,102541,4.0
,,2017-05-16 12:26:25.665614,slurm_normal,1494937596.0,0,,1.0,main_w4_handler0,3094894,15852351,False,,96420,sam,9952720.roundup,slurm,,132112168.0,corral-repl,,"""""","""""","""""","""""","""ILLUMINA""","""1""",,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 29622963}]",,MALES,1,false,Lib1,1,false,Huso9,1,false,"""LENIENT""",32.0,,37704244.0,1494937592.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_AddOrReplaceReadGroups/1.136.0,1.136.0,,2017-05-16 12:26:37.341759,102541,4.0
,,2017-05-16 12:22:55.088084,slurm_normal,1494937382.0,0,,1.0,main_w4_handler1,3094894,15852317,False,,231125,sam,9952703.roundup,slurm,,132112168.0,corral-repl,,"""""","""""","""""","""""","""ILLUMINA""","""1""",,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 29622973}]",,FEMALES,1,false,Lib1,1,false,Huso5,1,false,"""LENIENT""",32.0,,37704244.0,1494937378.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_AddOrReplaceReadGroups/1.136.0,1.136.0,,2017-05-16 12:23:05.344733,102541,4.0
,,2017-05-16 12:24:44.347233,slurm_normal,1494937491.0,0,,1.0,main_w4_handler0,3094894,15852323,False,,52501,sam,9952708.roundup,slurm,,132112168.0,corral-repl,,"""""","""""","""""","""""","""ILLUMINA""","""1""",,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 29622968}]",,MALES,1,false,Lib1,1,false,Huso7,1,false,"""LENIENT""",32.0,,37704244.0,1494937487.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_AddOrReplaceReadGroups/1.136.0,1.136.0,,2017-05-16 12:24:55.279105,102541,4.0
,,2017-05-16 12:21:24.293316,slurm_normal,1494937291.0,0,,1.0,main_w4_handler1,3094894,15852310,False,,227587,sam,9952693.roundup,slurm,,132112168.0,corral-repl,,"""""","""""","""""","""""","""ILLUMINA""","""1""",,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 29622978}]",,FEMALES,1,false,Lib1,1,false,Huso3,1,false,"""LENIENT""",32.0,,37704244.0,1494937287.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_AddOrReplaceReadGroups/1.136.0,1.136.0,,2017-05-16 12:21:33.549032,102541,4.0
,,2017-05-16 12:25:55.583743,slurm_normal,1494937563.0,0,,1.0,main_w4_handler1,3094894,15852349,False,,207954,sam,9952715.roundup,slurm,,132112168.0,corral-repl,,"""""","""""","""""","""""","""ILLUMINA""","""1""",,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 29622966}]",,MALES,1,false,Lib1,1,false,Huso8,1,false,"""LENIENT""",32.0,,37704244.0,1494937559.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_AddOrReplaceReadGroups/1.136.0,1.136.0,,2017-05-16 12:26:07.129375,102541,4.0
,,2017-05-16 12:22:33.586058,slurm_normal,1494937360.0,0,,1.0,main_w4_handler1,3094894,15852315,False,,182176,sam,9952701.roundup,slurm,,132112168.0,corral-repl,,"""""","""""","""""","""""","""ILLUMINA""","""1""",,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 29622976}]",,FEMALES,1,false,Lib1,1,false,Huso4,1,false,"""LENIENT""",32.0,,37704244.0,1494937356.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_AddOrReplaceReadGroups/1.136.0,1.136.0,,2017-05-16 12:22:44.493861,102541,4.0
,,2017-05-16 12:27:32.625473,slurm_normal,1494937659.0,0,,1.0,main_w4_handler0,3094894,15852358,False,,140320,sam,9952739.roundup,slurm,,132112168.0,corral-repl,,"""""","""""","""""","""""","""ILLUMINA""","""1""",,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 29622961}]",,MALES,1,false,Lib1,1,false,Huso10,1,false,"""LENIENT""",32.0,,37704244.0,1494937655.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_AddOrReplaceReadGroups/1.136.0,1.136.0,,2017-05-16 12:27:40.554460,102541,4.0
,,2017-06-15 05:04:51.830011,slurm_normal,1497503117.0,0,,1.0,main_w3_handler1,3145153,16105269,False,,9303259,bam,10189024.roundup,slurm,,132112168.0,corral-repl,,"""""","""""","""""","""""","""ILLUMINA""","""bc""",,"""/galaxy-repl/localdata/chrom/Homo_sapiens_nuHg19_mtrCRS.len""","""Homo_sapiens_nuHg19_mtrCRS""",,"[{'src': 'hda', 'id': 30035472}]",,Daughter,1,false,Daughter,1,false,Daughter,1,false,"""LENIENT""",32.0,,38526133.0,1497503110.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_AddOrReplaceReadGroups/1.136.0,1.136.0,,2017-06-15 05:05:20.425138,107345,7.0
,,2017-06-15 05:02:58.994225,slurm_normal,1497502999.0,0,,1.0,main_w3_handler1,3145153,16105265,False,,12208505,bam,10189019.roundup,slurm,,132112168.0,corral-repl,,"""""","""""","""""","""""","""ILLUMINA""","""bc""",,"""/galaxy-repl/localdata/chrom/Homo_sapiens_nuHg19_mtrCRS.len""","""Homo_sapiens_nuHg19_mtrCRS""",,"[{'src': 'hda', 'id': 30035469}]",,Father,1,false,Father,1,false,Father,1,false,"""LENIENT""",32.0,,38526133.0,1497502990.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_AddOrReplaceReadGroups/1.136.0,1.136.0,,2017-06-15 05:03:22.063162,107345,9.0
,,2017-06-15 05:04:26.420650,slurm_normal,1497503087.0,0,,1.0,main_w4_handler0,3145153,16105267,False,,8810600,bam,10189021.roundup,slurm,,132112168.0,corral-repl,,"""""","""""","""""","""""","""ILLUMINA""","""bc""",,"""/galaxy-repl/localdata/chrom/Homo_sapiens_nuHg19_mtrCRS.len""","""Homo_sapiens_nuHg19_mtrCRS""",,"[{'src': 'hda', 'id': 30035470}]",,Mother,1,false,Mother,1,false,Mother,1,false,"""LENIENT""",32.0,,38526133.0,1497503080.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_AddOrReplaceReadGroups/1.136.0,1.136.0,,2017-06-15 05:04:49.081067,107345,7.0
,,2017-05-17 11:46:10.406089,slurm_normal,1495022505.0,0,,1.0,main_w3_handler0,3114985,15866657,False,,101874087,bam,9966926.roundup,slurm,,132112168.0,corral-repl,,"""""","""""","""""","""""","""ILLUMINA""","""PU1""","""61bee6343af611e79517005056a51846""","""/galaxy-repl/localdata/chrom/hg_g1k_v37.len""","""hg_g1k_v37""",,"[{'src': 'hda', 'id': 29646629}]",,RG1,1,false,LB1,1,false,SM1,1,false,"""LENIENT""",32.0,,,1495022463.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_AddOrReplaceReadGroups/1.136.0,1.136.0,,2017-05-17 12:01:47.863128,77084,42.0
,,2017-05-18 08:45:42.918207,slurm_normal,1495097185.0,0,,1.0,main_w3_handler0,3114914,15876952,False,,67166680,bam,9976832.roundup,slurm,,132112168.0,corral-repl,,"""""","""""","""""","""""","""ILLUMINA""","""flowcell-barcode.lane""",,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 29666426}]",,A,1,false,ABC,1,false,AB,1,false,"""LENIENT""",32.0,,37569724.0,1495097153.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_AddOrReplaceReadGroups/1.136.0,1.136.0,,2017-05-18 08:46:26.459295,104733,32.0
,,2017-05-18 09:06:21.350591,slurm_normal,1495098395.0,0,,1.0,main_w3_handler1,3116276,15877063,False,,503449,sam,9976956.roundup,slurm,,132112168.0,corral-repl,,"""""","""""","""""","""""","""ILLUMINA""","""1""",,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 29667445}]",,FEMALE,1,false,1,1,false,HUSO2,1,false,"""LENIENT""",32.0,,37704244.0,1495098391.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_AddOrReplaceReadGroups/1.136.0,1.136.0,,2017-05-18 09:06:37.020623,102541,4.0
,,2017-05-18 09:05:45.171118,slurm_normal,1495098366.0,0,,1.0,main_w3_handler0,3116276,15877057,False,,2723412,sam,9976951.roundup,slurm,,132112168.0,corral-repl,,"""""","""""","""""","""""","""ILLUMINA""","""1""",,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 29667444}]",,FEMALE,1,false,1,1,false,HUSO1,1,false,"""LENIENT""",32.0,,37704244.0,1495098358.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_AddOrReplaceReadGroups/1.136.0,1.136.0,,2017-05-18 09:06:09.042090,102541,8.0
,,2017-05-18 09:07:07.718683,slurm_normal,1495098441.0,0,,1.0,main_w4_handler1,3116276,15877068,False,,1041503,sam,9976963.roundup,slurm,,132112168.0,corral-repl,,"""""","""""","""""","""""","""ILLUMINA""","""1""",,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 29667446}]",,FEMALE,1,false,1,1,false,HUSO3,1,false,"""LENIENT""",32.0,,37704244.0,1495098437.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_AddOrReplaceReadGroups/1.136.0,1.136.0,,2017-05-18 09:07:25.356349,102541,4.0
,,2017-05-18 09:08:40.071197,slurm_normal,1495098541.0,0,,1.0,main_w3_handler1,3116276,15877074,False,,731187,sam,9976971.roundup,slurm,,132112168.0,corral-repl,,"""""","""""","""""","""""","""ILLUMINA""","""1""",,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 29667447}]",,FEMALE,1,false,1,1,false,HUSO4,1,false,"""LENIENT""",32.0,,37704244.0,1495098536.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_AddOrReplaceReadGroups/1.136.0,1.136.0,,2017-05-18 09:09:02.203325,102541,5.0
,,2017-05-18 09:09:06.571219,slurm_normal,1495098568.0,0,,1.0,main_w4_handler1,3116276,15877078,False,,1051971,sam,9976974.roundup,slurm,,132112168.0,corral-repl,,"""""","""""","""""","""""","""ILLUMINA""","""1""",,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 29667448}]",,FEMALE,1,false,1,1,false,HUSO5,1,false,"""LENIENT""",32.0,,37704244.0,1495098561.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_AddOrReplaceReadGroups/1.136.0,1.136.0,,2017-05-18 09:09:30.733200,102541,7.0
,,2017-05-18 09:09:28.425032,slurm_normal,1495098585.0,0,,1.0,main_w3_handler0,3116276,15877080,False,,626677,sam,9976978.roundup,slurm,,132112168.0,corral-repl,,"""""","""""","""""","""""","""ILLUMINA""","""1""",,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 29667449}]",,FEMALE,1,false,1,1,false,HUSO6,1,false,"""LENIENT""",32.0,,37704244.0,1495098581.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_AddOrReplaceReadGroups/1.136.0,1.136.0,,2017-05-18 09:09:47.866433,102541,4.0
,,2017-05-18 09:10:39.027229,slurm_normal,1495098653.0,0,,1.0,main_w4_handler0,3116276,15877090,False,,208372,sam,9976986.roundup,slurm,,132112168.0,corral-repl,,"""""","""""","""""","""""","""ILLUMINA""","""1""",,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 29667450}]",,MALE,1,false,1,1,false,HUSO7,1,false,"""LENIENT""",32.0,,37704244.0,1495098649.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_AddOrReplaceReadGroups/1.136.0,1.136.0,,2017-05-18 09:10:57.871961,102541,4.0
,,2017-05-18 09:11:20.523584,slurm_normal,1495098701.0,0,,1.0,main_w3_handler0,3116276,15877095,False,,904588,sam,9976992.roundup,slurm,,132112168.0,corral-repl,,"""""","""""","""""","""""","""ILLUMINA""","""1""",,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 29667451}]",,MALE,1,false,1,1,false,HSUO8,1,false,"""LENIENT""",32.0,,37704244.0,1495098695.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_AddOrReplaceReadGroups/1.136.0,1.136.0,,2017-05-18 09:11:44.828897,102541,6.0
,,2017-05-18 09:12:00.648966,slurm_normal,1495098740.0,0,,1.0,main_w4_handler1,3116276,15877105,False,,325938,sam,9977004.roundup,slurm,,132112168.0,corral-repl,,"""""","""""","""""","""""","""ILLUMINA""","""1""",,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 29667453}]",,MALE,1,false,1,1,false,HUSO9,1,false,"""LENIENT""",32.0,,37704244.0,1495098732.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_AddOrReplaceReadGroups/1.136.0,1.136.0,,2017-05-18 09:12:22.291010,102541,8.0
,,2017-05-18 09:12:44.070833,slurm_normal,1495098794.0,0,,1.0,main_w4_handler0,3116276,15877130,False,,595126,sam,9977011.roundup,slurm,,132112168.0,corral-repl,,"""""","""""","""""","""""","""ILLUMINA""","""1""",,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 29667441}]",,MALE,1,false,1,1,false,HUSO10,1,false,"""LENIENT""",32.0,,37704244.0,1495098785.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_AddOrReplaceReadGroups/1.136.0,1.136.0,,2017-05-18 09:13:22.121970,102541,9.0
,,2017-05-18 09:13:26.425993,slurm_normal,1495098829.0,0,,1.0,main_w3_handler1,3116276,15877134,False,,1460895,sam,9977013.roundup,slurm,,132112168.0,corral-repl,,"""""","""""","""""","""""","""ILLUMINA""","""1""",,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 29667442}]",,MALE,1,false,1,1,false,HUSO11,1,false,"""LENIENT""",32.0,,37704244.0,1495098820.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_AddOrReplaceReadGroups/1.136.0,1.136.0,,2017-05-18 09:13:52.860289,102541,9.0
,,2017-05-18 09:13:50.653858,slurm_normal,1495098857.0,0,,1.0,main_w3_handler0,3116276,15877136,False,,164705,sam,9977017.roundup,slurm,,132112168.0,corral-repl,,"""""","""""","""""","""""","""ILLUMINA""","""1""",,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 29667443}]",,MALE,1,false,1,1,false,HUSO12,1,false,"""LENIENT""",32.0,,37704244.0,1495098851.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_AddOrReplaceReadGroups/1.136.0,1.136.0,,2017-05-18 09:14:19.065018,102541,6.0
