create_time,destination_id,end_epoch,exit_code,galaxy_memory_mb,galaxy_slots,handler,history_id,id,imported,info,input1,input1_filetype,job_runner_external_id,job_runner_name,library_folder_id,memtotal,object_store_id,param_filename,parameters.__workflow_invocation_uuid__,parameters.break_or_create,parameters.chromInfo,parameters.dbkey,parameters.input1,parameters.input1.values,parameters.input1|__identifier__,processor_count,runner_name,session_id,start_epoch,state,swaptotal,tool_id,tool_version,traceback,update_time,user_id,runtime
2015-05-14 12:38:00.751016,slurm_normal,1431607132.0,0,,1.0,main_w2_handler1,2255047,9470889,False,,2154694,vcf,3795120.roundup,slurm,,132112168.0,corral-repl,,,"""break""","""/galaxy-repl/localdata/chrom/?.len""","""?""",19080565,,,32.0,,23076769.0,1431607125.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfbreakcreatemulti/vcfbreakcreatemulti/0.0.3,0.0.3,,2015-05-14 12:38:54.799794,6102.0,7.0
2015-12-09 14:37:21.786546,slurm_normal,1449673461.0,0,,1.0,main_w2_handler1,2527273,11127149,False,,921060,vcf,5392871.roundup,slurm,,132112168.0,corral-repl,,,"""break""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",22365867,,,32.0,,26620752.0,1449673455.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfbreakcreatemulti/vcfbreakcreatemulti/0.0.3,0.0.3,,2015-12-09 15:04:24.211841,68101.0,6.0
2015-05-14 22:49:22.392643,slurm_normal,1431643802.0,0,,1.0,main_w1_handler0,2289398,9475479,False,,10233468,vcf,3799415.roundup,slurm,,132112168.0,corral-repl,,,"""break""","""/galaxy-repl/localdata/chrom/Ptrichocarpa_156.len""","""Ptrichocarpa_156""",19618760,,,32.0,,22809150.0,1431643791.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfbreakcreatemulti/vcfbreakcreatemulti/0.0.3,0.0.3,,2015-05-14 22:50:06.799107,62975.0,11.0
2015-12-09 12:31:36.551267,slurm_normal,1449674496.0,0,,1.0,main_w1_handler2,2533297,11125974,False,,47594628,vcf,5393095.roundup,slurm,,132112168.0,corral-repl,,"""bb1fa6569e7011e59359005056a51846""","""break""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",22363521,,,32.0,,26695462.0,1449674452.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfbreakcreatemulti/vcfbreakcreatemulti/0.0.3,0.0.3,,2015-12-09 15:21:39.371594,25806.0,44.0
2015-07-29 10:02:27.456955,slurm_normal,1438164172.0,0,,1.0,main_w1_handler1,2393151,10024074,False,,434461,vcf,4305731.roundup,slurm,,132112168.0,corral-repl,,,"""break""","""/galaxy-repl/localdata/chrom/?.len""","""?""",20609036,,,32.0,,24017621.0,1438164167.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfbreakcreatemulti/vcfbreakcreatemulti/0.0.3,0.0.3,,2015-07-29 10:02:53.969728,65708.0,5.0
2015-12-09 15:54:41.719313,slurm_normal,1449678588.0,0,,1.0,main_w2_handler1,2527273,11128460,False,,841490,vcf,5394234.roundup,slurm,,132112168.0,corral-repl,,,"""break""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",22367585,,,32.0,,26620752.0,1449678583.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfbreakcreatemulti/vcfbreakcreatemulti/0.0.3,0.0.3,,2015-12-09 16:29:52.195010,68101.0,5.0
2015-12-09 12:31:38.255493,slurm_normal,1449677901.0,0,,1.0,main_w1_handler2,2533297,11125976,False,,41582547,vcf,5393983.roundup,slurm,,132112168.0,corral-repl,,"""bb1fa6569e7011e59359005056a51846""","""break""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",22363524,,,32.0,,26695462.0,1449677879.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfbreakcreatemulti/vcfbreakcreatemulti/0.0.3,0.0.3,,2015-12-09 16:18:24.853878,25806.0,22.0
2015-12-09 15:46:45.975660,slurm_normal,1449678034.0,0,,1.0,main_w1_handler2,2527273,11128257,False,,957722,vcf,5394033.roundup,slurm,,132112168.0,corral-repl,,,"""break""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",22367329,,,32.0,,26620752.0,1449678030.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfbreakcreatemulti/vcfbreakcreatemulti/0.0.3,0.0.3,,2015-12-09 16:20:36.611224,68101.0,4.0
2015-06-04 14:17:25.679004,slurm_normal,1433427584.0,0,,1.0,main_w1_handler1,2330589,9597796,False,,80303094,vcf,3909124.roundup,slurm,,132112168.0,corral-repl,,,"""break""","""/galaxy-repl/localdata/chrom/Homo_sapiens_nuHg19_mtrCRS.len""","""Homo_sapiens_nuHg19_mtrCRS""",19914045,,,32.0,,23454347.0,1433427471.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfbreakcreatemulti/vcfbreakcreatemulti/0.0.3,0.0.3,,2015-06-04 14:19:48.714628,64494.0,113.0
2015-12-09 12:31:37.630002,slurm_normal,1449677368.0,0,,1.0,main_w1_handler1,2533297,11125975,False,,48324009,vcf,5393803.roundup,slurm,,132112168.0,corral-repl,,"""bb1fa6569e7011e59359005056a51846""","""break""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",22363523,,,32.0,,26695462.0,1449677345.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfbreakcreatemulti/vcfbreakcreatemulti/0.0.3,0.0.3,,2015-12-09 16:09:32.241303,25806.0,23.0
2015-10-24 15:26:23.918771,slurm_normal,1445700405.0,0,,1.0,main_w1_handler2,2482426,10715042,False,,36315,vcf,4977600.roundup,slurm,,132112168.0,corral-repl,,,"""create""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",21703179,,,32.0,,25693304.0,1445700401.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfbreakcreatemulti/vcfbreakcreatemulti/0.0.3,0.0.3,,2015-10-24 15:26:48.568367,70664.0,4.0
2015-10-24 15:26:23.092449,slurm_normal,1445700401.0,0,,1.0,main_w1_handler0,2482426,10715041,False,,132212,vcf,4977599.roundup,slurm,,132112168.0,corral-repl,,,"""create""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",21703167,,,32.0,,25693304.0,1445700396.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfbreakcreatemulti/vcfbreakcreatemulti/0.0.3,0.0.3,,2015-10-24 15:26:43.407946,70664.0,5.0
2015-10-24 15:26:21.106358,slurm_normal,1445700406.0,0,,1.0,main_w1_handler1,2482426,10715039,False,,1018368,vcf,4977601.roundup,slurm,,132112168.0,corral-repl,,,"""create""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",21703097,,,32.0,,25693304.0,1445700402.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfbreakcreatemulti/vcfbreakcreatemulti/0.0.3,0.0.3,,2015-10-24 15:26:50.711656,70664.0,4.0
2015-10-24 15:26:22.083051,slurm_normal,1445700414.0,0,,1.0,main_w1_handler1,2482426,10715040,False,,18545,vcf,4977602.roundup,slurm,,132112168.0,corral-repl,,,"""create""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",21703135,,,32.0,,25693304.0,1445700411.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfbreakcreatemulti/vcfbreakcreatemulti/0.0.3,0.0.3,,2015-10-24 15:26:58.494163,70664.0,3.0
2015-07-10 08:05:30.536314,slurm_normal,1436515558.0,0,,1.0,main_w1_handler2,2368898,9827321,False,,1068599,vcf,4126715.roundup,slurm,,132112168.0,corral-repl,,,"""break""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",20266696,,,32.0,,24017621.0,1436515554.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfbreakcreatemulti/vcfbreakcreatemulti/0.0.3,0.0.3,,2015-07-10 08:06:01.761722,65708.0,4.0
2015-07-10 09:18:17.845752,slurm_normal,1436519934.0,0,,1.0,main_w1_handler1,2368898,9827690,False,,1099597,vcf,4127126.roundup,slurm,,132112168.0,corral-repl,,,"""break""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",20289093,,,32.0,,24017621.0,1436519929.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfbreakcreatemulti/vcfbreakcreatemulti/0.0.3,0.0.3,,2015-07-10 09:18:57.780901,65708.0,5.0
2015-07-14 00:55:44.350668,slurm_normal,1436835397.0,0,,1.0,main_w1_handler1,2374425,9856846,False,,1100859,vcf,4151133.roundup,slurm,,132112168.0,corral-repl,,,"""break""","""/galaxy-repl/localdata/chrom/Homo_sapiens_nuHg19_mtrCRS.len""","""Homo_sapiens_nuHg19_mtrCRS""",20339871,,,32.0,,24017621.0,1436835393.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfbreakcreatemulti/vcfbreakcreatemulti/0.0.3,0.0.3,,2015-07-14 00:56:40.129567,65708.0,4.0
2015-07-14 13:03:14.489885,slurm_normal,1436879040.0,0,,1.0,main_w2_handler0,2374425,9861782,False,,1038588,vcf,4155045.roundup,slurm,,132112168.0,corral-repl,,,"""break""","""/galaxy-repl/localdata/chrom/Homo_sapiens_nuHg19_mtrCRS.len""","""Homo_sapiens_nuHg19_mtrCRS""",20349877,,,32.0,,24017621.0,1436879036.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfbreakcreatemulti/vcfbreakcreatemulti/0.0.3,0.0.3,,2015-07-14 13:04:04.341108,65708.0,4.0
2015-12-09 18:25:28.797386,slurm_normal,1449687386.0,0,,1.0,main_w1_handler2,2527273,11130845,False,,968584,vcf,5396520.roundup,slurm,,132112168.0,corral-repl,,,"""break""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",22370889,,,32.0,,26620752.0,1449687377.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfbreakcreatemulti/vcfbreakcreatemulti/0.0.3,0.0.3,,2015-12-09 18:56:32.030895,68101.0,9.0
2015-07-15 15:45:49.472358,slurm_normal,1436975186.0,0,,1.0,main_w1_handler1,2328664,9873125,False,,4046869,vcf,4163416.roundup,slurm,,132112168.0,corral-repl,,,"""break""","""/galaxy-repl/localdata/chrom/?.len""","""?""",20365521,,,32.0,,23416189.0,1436975174.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfbreakcreatemulti/vcfbreakcreatemulti/0.0.3,0.0.3,,2015-07-15 15:46:30.274586,64405.0,12.0
2015-07-15 18:21:08.655978,slurm_normal,1436984496.0,0,,1.0,main_w1_handler2,2348782,9875405,False,,153834,vcf,4165395.roundup,slurm,,132112168.0,corral-repl,,,"""break""","""/galaxy-repl/main/files/011/703/dataset_11703371.dat""","""Complete""",20368438,,,32.0,,22725781.0,1436984493.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfbreakcreatemulti/vcfbreakcreatemulti/0.0.3,0.0.3,,2015-07-15 18:21:40.913817,61115.0,3.0
2015-07-15 18:23:45.973593,slurm_normal,1436984671.0,0,,1.0,main_w2_handler1,2348782,9875421,False,,153834,vcf,4165418.roundup,slurm,,132112168.0,corral-repl,,,"""create""","""/galaxy-repl/main/files/011/703/dataset_11703371.dat""","""Complete""",20368489,,,32.0,,22725781.0,1436984667.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfbreakcreatemulti/vcfbreakcreatemulti/0.0.3,0.0.3,,2015-07-15 18:24:34.509728,61115.0,4.0
2015-12-09 18:53:55.825537,slurm_normal,1449687892.0,0,,1.0,main_w1_handler2,2527273,11131269,False,,849472,vcf,5396655.roundup,slurm,,132112168.0,corral-repl,,,"""break""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",22371420,,,32.0,,26620752.0,1449687888.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfbreakcreatemulti/vcfbreakcreatemulti/0.0.3,0.0.3,,2015-12-09 19:04:58.400754,68101.0,4.0
2015-07-21 16:22:25.298554,slurm_normal,1437495771.0,0,,1.0,main_w1_handler1,2383847,9928723,False,,769190,vcf,4216004.roundup,slurm,,132112168.0,corral-repl,,,"""break""","""/galaxy-repl/localdata/chrom/hg_g1k_v37.len""","""hg_g1k_v37""",20451945,,,32.0,,24139019.0,1437495767.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfbreakcreatemulti/vcfbreakcreatemulti/0.0.3,0.0.3,,2015-07-21 16:22:54.518486,66141.0,4.0
2015-07-22 21:39:04.035439,slurm_normal,1437601176.0,0,,1.0,main_w1_handler2,2386024,9947454,False,,3055981,vcf,4232466.roundup,slurm,,132112168.0,corral-repl,,,"""create""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",20487384,,,32.0,,24126784.0,1437601170.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfbreakcreatemulti/vcfbreakcreatemulti/0.0.3,0.0.3,,2015-07-22 21:39:42.138941,65999.0,6.0
2015-07-23 06:35:09.528962,slurm_normal,1437633341.0,0,,1.0,main_w2_handler0,2386400,9950279,False,,16787,vcf,4235449.roundup,slurm,,132112168.0,corral-repl,,,"""create""","""/galaxy-repl/localdata/chrom/?.len""","""?""",20492274,,,32.0,,24271937.0,1437633337.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfbreakcreatemulti/vcfbreakcreatemulti/0.0.3,0.0.3,,2015-07-23 06:35:45.289570,46498.0,4.0
2015-07-25 13:54:59.504269,slurm_normal,1437835534.0,0,,1.0,main_w2_handler1,2389520,9979291,False,,963294,vcf,4263440.roundup,slurm,,132112168.0,corral-repl,,"""a48954bc32d411e5bd81005056a51846""","""break""","""/galaxy-repl/localdata/chrom/hg_g1k_v37.len""","""hg_g1k_v37""",20536065,,,32.0,,24139019.0,1437835528.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfbreakcreatemulti/vcfbreakcreatemulti/0.0.3,0.0.3,,2015-07-25 14:45:40.516936,66141.0,6.0
2015-07-25 22:32:34.390585,slurm_normal,1437863579.0,0,,1.0,main_w1_handler1,2389807,9985580,False,,246680,vcf,4268452.roundup,slurm,,132112168.0,corral-repl,,,"""break""","""/galaxy-repl/localdata/chrom/?.len""","""?""",20545537,,,32.0,,24225379.0,1437863568.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfbreakcreatemulti/vcfbreakcreatemulti/0.0.3,0.0.3,,2015-07-25 22:33:02.954109,64170.0,11.0
2015-12-09 19:14:33.819268,slurm_normal,1449704700.0,0,,1.0,main_w2_handler0,2533860,11131593,False,,14636756,vcf,5402175.roundup,slurm,,132112168.0,corral-repl,,"""fdd9578e9ea811e5b260005056a52a46""","""break""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",22372122,,,32.0,,26706036.0,1449704689.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfbreakcreatemulti/vcfbreakcreatemulti/0.0.3,0.0.3,,2015-12-09 23:45:02.652863,25806.0,11.0
2015-12-09 19:14:31.837640,slurm_normal,1449701082.0,0,,1.0,main_w2_handler0,2533860,11131592,False,,13899315,vcf,5401069.roundup,slurm,,132112168.0,corral-repl,,"""fdd9578e9ea811e5b260005056a52a46""","""break""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",22372121,,,32.0,,26706036.0,1449701071.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfbreakcreatemulti/vcfbreakcreatemulti/0.0.3,0.0.3,,2015-12-09 22:44:46.498576,25806.0,11.0
2015-07-26 22:37:35.573126,slurm_normal,1437950298.0,0,,1.0,main_w2_handler0,2391050,10001540,False,,1196346,vcf,4284119.roundup,slurm,,132112168.0,corral-repl,,,"""break""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",20571599,,,32.0,,24328395.0,1437950280.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfbreakcreatemulti/vcfbreakcreatemulti/0.0.3,0.0.3,,2015-07-26 22:38:26.008906,22535.0,18.0
2015-12-10 03:46:47.071407,slurm_normal,1449732090.0,0,,1.0,main_w1_handler1,2533860,11136235,False,,14636756,vcf,5404846.roundup,slurm,,132112168.0,corral-repl,,"""842d0d669ef011e59ae1005056a52a46""","""break""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",22383527,,,32.0,,26715293.0,1449732078.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfbreakcreatemulti/vcfbreakcreatemulti/0.0.3,0.0.3,,2015-12-10 07:21:33.174278,25806.0,12.0
2015-10-26 01:30:55.781240,slurm_normal,1445823077.0,0,,1.0,main_w2_handler0,2453254,10728839,False,,957717,vcf,4990432.roundup,slurm,,132112168.0,corral-repl,,,"""break""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",21739069,,,32.0,,25880341.0,1445823072.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfbreakcreatemulti/vcfbreakcreatemulti/0.0.3,0.0.3,,2015-10-26 01:31:19.924422,68101.0,5.0
2015-12-10 03:46:48.165549,slurm_normal,1449732632.0,0,,1.0,main_w1_handler2,2533860,11136236,False,,13983065,vcf,5404900.roundup,slurm,,132112168.0,corral-repl,,"""842d0d669ef011e59ae1005056a52a46""","""break""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",22383528,,,32.0,,26715293.0,1449732614.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfbreakcreatemulti/vcfbreakcreatemulti/0.0.3,0.0.3,,2015-12-10 07:30:35.998011,25806.0,18.0
2015-08-22 08:01:22.882384,slurm_normal,1440230506.0,0,,1.0,main_w2_handler0,2409774,10171334,False,,1179532,vcf,4440849.roundup,slurm,,132112168.0,corral-repl,,,"""break""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",20790256,,,32.0,,24791129.0,1440230498.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfbreakcreatemulti/vcfbreakcreatemulti/0.0.3,0.0.3,,2015-08-22 08:01:49.367526,67821.0,8.0
2015-08-22 08:09:27.254110,slurm_normal,1440230997.0,0,,1.0,main_w2_handler0,2409774,10171347,False,,1179532,vcf,4440863.roundup,slurm,,132112168.0,corral-repl,,,"""create""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",20790256,,,32.0,,24791129.0,1440230990.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfbreakcreatemulti/vcfbreakcreatemulti/0.0.3,0.0.3,,2015-08-22 08:10:02.608966,67821.0,7.0
2015-08-22 08:17:42.063706,slurm_normal,1440231481.0,0,,1.0,main_w1_handler1,2409774,10171461,False,,1179532,vcf,4440894.roundup,slurm,,132112168.0,corral-repl,,,"""break""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",20790256,,,32.0,,24791129.0,1440231477.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfbreakcreatemulti/vcfbreakcreatemulti/0.0.3,0.0.3,,2015-08-22 08:18:04.607526,67821.0,4.0
2015-08-22 07:29:20.392846,slurm_normal,1440228584.0,0,,1.0,main_w1_handler1,2409774,10171271,False,,1179532,vcf,4440782.roundup,slurm,,132112168.0,corral-repl,,,"""break""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",20790256,,,32.0,,24791129.0,1440228579.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfbreakcreatemulti/vcfbreakcreatemulti/0.0.3,0.0.3,,2015-08-22 07:29:46.925588,67821.0,5.0
2015-08-22 08:38:46.837075,slurm_normal,1440232752.0,0,,1.0,main_w1_handler1,2409774,10171517,False,,1179532,vcf,4440982.roundup,slurm,,132112168.0,corral-repl,,,"""create""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",20790256,,,32.0,,24791129.0,1440232748.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfbreakcreatemulti/vcfbreakcreatemulti/0.0.3,0.0.3,,2015-08-22 08:39:14.295547,67821.0,4.0
2015-08-23 06:20:14.550073,slurm_normal,1440310854.0,0,,1.0,main_w2_handler1,2415396,10176102,False,,505902,vcf,4446149.roundup,slurm,,132112168.0,corral-repl,,,"""break""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",20864223,,,32.0,,24762191.0,1440310850.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfbreakcreatemulti/vcfbreakcreatemulti/0.0.3,0.0.3,,2015-08-23 06:20:56.906867,67996.0,4.0
2015-08-23 06:03:34.066681,slurm_normal,1440309836.0,0,,1.0,main_w1_handler0,2415396,10176045,False,,570694,vcf,4446089.roundup,slurm,,132112168.0,corral-repl,,,"""break""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",20864222,,,32.0,,24762191.0,1440309831.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfbreakcreatemulti/vcfbreakcreatemulti/0.0.3,0.0.3,,2015-08-23 06:03:57.470352,67996.0,5.0
