create_time,destination_id,end_epoch,exit_code,galaxy_memory_mb,galaxy_slots,group,group_filetype,handler,history_id,id,imported,info,job_runner_external_id,job_runner_name,library_folder_id,memtotal,object_store_id,otu,otu_filetype,param_filename,parameters.chromInfo,parameters.dbkey,parameters.intype.__current_case__,parameters.intype.infile,parameters.intype.otu.values,processor_count,runner_name,session_id,start_epoch,state,swaptotal,tool_id,tool_version,traceback,update_time,user_id,runtime
2017-11-09 12:29:24.800341,slurm_normal,1510230595.0,0,,1.0,11667.0,mothur.count_table,main_w3_handler0,3318049,17395707,False,,11457673,slurm,,132112168.0,corral-repl,100340,mothur.list,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,,,32.0,,41878332,1510230590.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_make_shared/mothur_make_shared/1.36.1.0,1.36.1.0,,2017-11-09 12:30:03.920308,112972.0,5.0
2017-11-09 22:16:51.835079,slurm_normal,1510265835.0,0,,1.0,2158884.0,mothur.count_table,main_w3_handler0,3315882,17403966,False,,11465301,slurm,,132112168.0,corral-repl,8774201,mothur.list,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,,,32.0,,40487806,1510265828.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_make_shared/mothur_make_shared/1.36.1.0,1.36.1.0,,2017-11-09 22:17:18.736925,110860.0,7.0
2017-11-10 13:04:34.354899,slurm_normal,1510319083.0,0,,1.0,405021.0,mothur.count_table,main_w4_handler1,3304261,17409643,False,,11471526,slurm,,132112168.0,corral-repl,3176819,mothur.list,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,,,32.0,,41624007,1510319077.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_make_shared/mothur_make_shared/1.36.1.0,1.36.1.0,,2017-11-10 13:04:44.671782,114736.0,6.0
2017-11-10 14:43:54.352734,slurm_normal,1510325045.0,0,,1.0,405021.0,mothur.count_table,main_w4_handler0,3304261,17410584,False,,11472545,slurm,,132112168.0,corral-repl,3176819,mothur.list,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,,,32.0,,41624007,1510325040.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_make_shared/mothur_make_shared/1.36.1.0,1.36.1.0,,2017-11-10 14:44:06.641601,114736.0,5.0
2017-11-10 15:25:28.118182,slurm_normal,1510327537.0,0,,1.0,405022.0,mothur.count_table,main_w4_handler0,3318049,17411341,False,,11473205,slurm,,132112168.0,corral-repl,3176819,mothur.list,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,,,32.0,,41889938,1510327532.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_make_shared/mothur_make_shared/1.36.1.0,1.36.1.0,,2017-11-10 15:25:40.953785,112972.0,5.0
2017-11-14 15:19:49.712638,slurm_normal,1510672799.0,0,,1.0,373.0,mothur.count_table,main_w4_handler1,3323166,17454688,False,,11512389,slurm,,132112168.0,corral-repl,631,mothur.list,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,,,32.0,,41960222,1510672795.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_make_shared/mothur_make_shared/1.36.1.0,1.36.1.0,,2017-11-14 15:20:03.070842,74066.0,4.0
2017-11-14 15:48:51.351213,slurm_normal,1510674545.0,0,,1.0,1297.0,mothur.count_table,main_w3_handler1,3323166,17455162,False,,11512892,slurm,,132112168.0,corral-repl,4458,mothur.list,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,,,32.0,,41960222,1510674540.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_make_shared/mothur_make_shared/1.36.1.0,1.36.1.0,,2017-11-14 15:49:07.086019,74066.0,5.0
2018-01-23 17:29:01.793329,slurm_normal,1516728556.0,0,,1.0,2067888.0,mothur.count_table,main_w3_handler1,3397277,18136234,False,,12215806,slurm,,132112168.0,corral-repl,7719161,mothur.list,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,,,32.0,,42668866,1516728550.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_make_shared/mothur_make_shared/1.36.1.0,1.36.1.0,,2018-01-23 17:29:18.241567,112430.0,6.0
2017-11-16 13:47:19.436175,slurm_normal,1510840075.0,0,,1.0,653433.0,mothur.count_table,main_w4_handler1,3318340,17482275,False,,11540043,slurm,,132112168.0,corral-repl,5515002,mothur.list,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,,,32.0,,41242785,1510840070.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_make_shared/mothur_make_shared/1.36.1.0,1.36.1.0,,2017-11-16 13:48:13.685977,113500.0,5.0
2017-11-16 13:39:57.968506,slurm_normal,1510839629.0,0,,1.0,653433.0,mothur.count_table,main_w4_handler0,3318340,17482212,False,,11539955,slurm,,132112168.0,corral-repl,5515002,mothur.list,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,,,32.0,,41242785,1510839625.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_make_shared/mothur_make_shared/1.36.1.0,1.36.1.0,,2017-11-16 13:40:43.689386,113500.0,4.0
2017-11-17 06:19:50.761320,slurm_normal,1510899614.0,0,,1.0,653433.0,mothur.count_table,main_w3_handler1,3318340,17489055,False,Job output deleted by user before job completed.,11547306,slurm,,132112168.0,corral-repl,6114273,mothur.list,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,,,32.0,,41242785,1510899609.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_make_shared/mothur_make_shared/1.36.1.0,1.36.1.0,,2017-11-17 06:20:17.921505,113500.0,5.0
2017-11-17 06:20:10.600243,slurm_normal,1510899629.0,0,,1.0,653433.0,mothur.count_table,main_w3_handler0,3318340,17489057,False,,11547308,slurm,,132112168.0,corral-repl,6114273,mothur.list,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,,,32.0,,41242785,1510899624.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_make_shared/mothur_make_shared/1.36.1.0,1.36.1.0,,2017-11-17 06:20:34.760057,113500.0,5.0
2017-11-18 13:08:36.690972,slurm_normal,1511010533.0,0,,1.0,3357.0,mothur.count_table,main_w3_handler1,3329759,17502214,False,,11562349,slurm,,132112168.0,corral-repl,36346,mothur.list,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,,,32.0,,42083511,1511010529.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_make_shared/mothur_make_shared/1.36.1.0,1.36.1.0,,2017-11-18 13:09:02.297051,113498.0,4.0
2017-11-18 13:24:32.923005,slurm_normal,1511011493.0,0,,1.0,218458.0,mothur.count_table,main_w4_handler0,3329759,17502258,False,,11562398,slurm,,132112168.0,corral-repl,933282,mothur.list,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,,,32.0,,42083511,1511011489.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_make_shared/mothur_make_shared/1.36.1.0,1.36.1.0,,2017-11-18 13:24:58.906234,113498.0,4.0
2018-01-12 08:02:56.332503,slurm_normal,1515744185.0,0,,1.0,38615.0,mothur.count_table,main_w3_handler1,3389962,18011676,False,,12088958,slurm,,132112168.0,corral-repl,17243,mothur.list,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,,,32.0,,43151651,1515744181.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_make_shared/mothur_make_shared/1.36.1.0,1.36.1.0,,2018-01-12 08:03:08.168660,72172.0,4.0
2017-11-20 11:31:58.717441,slurm_normal,1511177528.0,0,,1.0,227553.0,mothur.count_table,main_w3_handler0,3332070,17517253,False,,11576961,slurm,,132112168.0,corral-repl,949706,mothur.list,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,,,32.0,,42008653,1511177523.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_make_shared/mothur_make_shared/1.36.1.0,1.36.1.0,,2017-11-20 11:32:09.794504,116300.0,5.0
2017-11-20 11:41:15.906288,slurm_normal,1511178085.0,0,,1.0,493366.0,mothur.count_table,main_w3_handler1,3331905,17517284,False,,11577030,slurm,,132112168.0,corral-repl,1562084,mothur.list,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,,,32.0,,42008651,1511178081.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_make_shared/mothur_make_shared/1.36.1.0,1.36.1.0,,2017-11-20 11:41:27.652936,116299.0,4.0
2017-11-20 11:46:41.247337,slurm_normal,1511178411.0,0,,1.0,227553.0,mothur.count_table,main_w4_handler0,3332070,17517359,False,,11577119,slurm,,132112168.0,corral-repl,949706,mothur.list,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,,,32.0,,42008653,1511178407.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_make_shared/mothur_make_shared/1.36.1.0,1.36.1.0,,2017-11-20 11:46:52.653877,116300.0,4.0
2017-11-20 11:37:55.999269,slurm_normal,1511177887.0,0,,1.0,493793.0,mothur.count_table,main_w3_handler0,3331903,17517272,False,,11577000,slurm,,132112168.0,corral-repl,1563408,mothur.list,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,,,32.0,,42061428,1511177882.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_make_shared/mothur_make_shared/1.36.1.0,1.36.1.0,,2017-11-20 11:38:09.002662,113971.0,5.0
2017-11-20 11:40:17.920223,slurm_normal,1511178026.0,0,,1.0,1412595.0,mothur.count_table,main_w4_handler0,3332064,17517282,False,,11577024,slurm,,132112168.0,corral-repl,5847388,mothur.list,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,,,32.0,,42008713,1511178020.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_make_shared/mothur_make_shared/1.36.1.0,1.36.1.0,,2017-11-20 11:40:27.703660,116301.0,6.0
2017-11-20 11:44:12.590468,slurm_normal,1511178261.0,0,,1.0,493035.0,mothur.count_table,main_w3_handler1,3331937,17517319,False,,11577068,slurm,,132112168.0,corral-repl,1560936,mothur.list,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,,,32.0,,42037042,1511178256.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_make_shared/mothur_make_shared/1.36.1.0,1.36.1.0,,2017-11-20 11:44:22.764306,116302.0,5.0
2018-03-06 13:12:33.948129,slurm_normal,1520341968.0,0,7680.0,1.0,3357.0,mothur.count_table,main_w4_handler1,3443094,18623452,False,,12719799,slurm,,132112168.0,corral-repl,36346,mothur.list,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,,,32.0,,44368180,1520341964.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_make_shared/mothur_make_shared/1.36.1.0,1.36.1.0,,2018-03-06 13:12:49.076559,122824.0,4.0
2018-03-06 13:27:13.449327,slurm_normal,1520342847.0,0,7680.0,1.0,218458.0,mothur.count_table,main_w3_handler0,3443094,18623604,False,,12719957,slurm,,132112168.0,corral-repl,933282,mothur.list,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,,,32.0,,44368180,1520342843.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_make_shared/mothur_make_shared/1.36.1.0,1.36.1.0,,2018-03-06 13:27:29.389825,122824.0,4.0
2018-01-12 12:42:46.142857,slurm_normal,1515760973.0,0,,1.0,3357.0,mothur.count_table,main_w3_handler1,3389937,18014761,False,,12092115,slurm,,132112168.0,corral-repl,36346,mothur.list,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,,,32.0,,43131654,1515760969.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_make_shared/mothur_make_shared/1.36.1.0,1.36.1.0,,2018-01-12 12:42:55.079341,119708.0,4.0
2018-01-12 16:28:16.266305,slurm_normal,1515774503.0,0,,1.0,158317.0,mothur.count_table,main_w3_handler1,3287353,18018441,False,,12095790,slurm,,132112168.0,corral-repl,905073,mothur.list,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,,,32.0,,43135597,1515774499.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_make_shared/mothur_make_shared/1.36.1.0,1.36.1.0,,2018-01-12 16:28:25.159225,113659.0,4.0
2018-01-12 16:33:37.075907,slurm_normal,1515774826.0,0,,1.0,158317.0,mothur.count_table,main_w3_handler1,3287353,18018519,False,,12095873,slurm,,132112168.0,corral-repl,816166,mothur.list,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,,,32.0,,43135597,1515774822.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_make_shared/mothur_make_shared/1.36.1.0,1.36.1.0,,2018-01-12 16:33:49.692216,113659.0,4.0
2018-01-12 17:12:03.181123,slurm_normal,1515777133.0,0,,1.0,3357.0,mothur.count_table,main_w3_handler0,3390534,18018998,False,,12096309,slurm,,132112168.0,corral-repl,36346,mothur.list,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,,,32.0,,43165624,1515777128.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_make_shared/mothur_make_shared/1.36.1.0,1.36.1.0,,2018-01-12 17:12:16.048048,119655.0,5.0
2018-01-12 17:21:22.753491,slurm_normal,1515777693.0,0,,1.0,218458.0,mothur.count_table,main_w4_handler0,3390534,18019086,False,,12096424,slurm,,132112168.0,corral-repl,933282,mothur.list,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,,,32.0,,43165624,1515777688.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_make_shared/mothur_make_shared/1.36.1.0,1.36.1.0,,2018-01-12 17:21:37.413380,119655.0,5.0
2017-11-24 12:05:52.881319,slurm_normal,1511525163.0,0,,1.0,2999940.0,mothur.count_table,main_w4_handler1,3334181,17571094,False,,11633445,slurm,,132112168.0,corral-repl,25674051,mothur.list,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,,,32.0,,42153845,1511525156.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_make_shared/mothur_make_shared/1.36.1.0,1.36.1.0,,2017-11-24 12:06:04.513613,116275.0,7.0
2018-01-12 21:23:43.124142,slurm_normal,1515792235.0,0,,1.0,16535.0,mothur.count_table,main_w3_handler1,3390748,18022231,False,Job output deleted by user before job completed.,12099546,slurm,,132112168.0,corral-repl,153203,mothur.list,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,,,32.0,,43135597,1515792229.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_make_shared/mothur_make_shared/1.36.1.0,1.36.1.0,,2018-01-12 21:23:58.274103,113659.0,6.0
2018-01-12 21:25:46.500073,slurm_normal,1515792363.0,0,,1.0,16535.0,mothur.count_table,main_w4_handler0,3390748,18022255,False,,12099574,slurm,,132112168.0,corral-repl,153203,mothur.list,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,,,32.0,,43135597,1515792355.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_make_shared/mothur_make_shared/1.36.1.0,1.36.1.0,,2018-01-12 21:26:06.045589,113659.0,8.0
2018-01-12 21:44:44.897647,slurm_normal,1515793503.0,0,,1.0,1108912.0,mothur.count_table,main_w4_handler0,3390748,18022698,False,,12099871,slurm,,132112168.0,corral-repl,4195449,mothur.list,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,,,32.0,,43135597,1515793489.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_make_shared/mothur_make_shared/1.36.1.0,1.36.1.0,,2018-01-12 21:45:05.418189,113659.0,14.0
2017-11-27 00:28:09.899632,slurm_normal,1511742501.0,0,,1.0,404318.0,mothur.count_table,main_w4_handler0,3340542,17596381,False,,11655451,slurm,,132112168.0,corral-repl,3171176,mothur.list,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,,,32.0,,42268322,1511742496.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_make_shared/mothur_make_shared/1.36.1.0,1.36.1.0,,2017-11-27 00:28:22.885324,117295.0,5.0
2017-11-27 19:53:08.662850,slurm_normal,1511812399.0,0,,1.0,227553.0,mothur.count_table,main_w4_handler1,3329496,17609093,False,,11669052,slurm,,132112168.0,corral-repl,949706,mothur.list,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,,,32.0,,42074081,1511812394.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_make_shared/mothur_make_shared/1.36.1.0,1.36.1.0,,2017-11-27 19:53:21.235087,116551.0,5.0
2017-11-28 03:24:06.236856,slurm_normal,1511839461.0,0,,1.0,3371.0,mothur.count_table,main_w3_handler0,3307154,17613333,False,,11674085,slurm,,132112168.0,corral-repl,36346,mothur.list,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,,,32.0,,42295298,1511839456.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_make_shared/mothur_make_shared/1.36.1.0,1.36.1.0,,2017-11-28 03:24:24.430205,114886.0,5.0
2017-11-28 06:54:13.900895,slurm_normal,1511852062.0,0,,1.0,218724.0,mothur.count_table,main_w4_handler0,3307154,17614229,False,,11675093,slurm,,132112168.0,corral-repl,933282,mothur.list,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,,,32.0,,42297227,1511852058.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_make_shared/mothur_make_shared/1.36.1.0,1.36.1.0,,2017-11-28 06:54:23.486503,114886.0,4.0
2017-11-28 15:25:43.769524,slurm_normal,1511882761.0,0,,1.0,405022.0,mothur.count_table,main_w4_handler1,3341484,17620811,False,,11681686,slurm,,132112168.0,corral-repl,3176819,mothur.list,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,,,32.0,,42282112,1511882755.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_make_shared/mothur_make_shared/1.36.1.0,1.36.1.0,,2017-11-28 15:26:05.022502,58139.0,6.0
2017-11-29 23:42:01.903278,slurm_normal,1511998935.0,0,,1.0,2999940.0,mothur.count_table,main_w4_handler0,3334181,17643551,False,,11703175,slurm,,132112168.0,corral-repl,18795726,mothur.list,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,,,32.0,,42153845,1511998928.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_make_shared/mothur_make_shared/1.36.1.0,1.36.1.0,,2017-11-29 23:42:17.095262,116275.0,7.0
2017-11-29 23:44:31.006052,slurm_normal,1511999108.0,0,,1.0,2999940.0,mothur.count_table,main_w4_handler1,3334181,17643554,False,,11703177,slurm,,132112168.0,corral-repl,18795726,mothur.list,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,,,32.0,,42153845,1511999075.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_make_shared/mothur_make_shared/1.36.1.0,1.36.1.0,,2017-11-29 23:45:09.426580,116275.0,33.0
2017-11-30 16:03:05.338384,slurm_normal,1512057814.0,0,,1.0,44893.0,mothur.count_table,main_w3_handler0,3318794,17652046,False,,11710760,slurm,,132112168.0,corral-repl,367405,mothur.list,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,,,32.0,,41894749,1512057809.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_make_shared/mothur_make_shared/1.36.1.0,1.36.1.0,,2017-11-30 16:03:40.790790,60244.0,5.0
2017-12-01 00:46:22.197834,slurm_normal,1512089197.0,0,,1.0,44901.0,mothur.count_table,main_w3_handler0,3319159,17655152,False,,11715317,slurm,,132112168.0,corral-repl,367405,mothur.list,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,,,32.0,,42362407,1512089192.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_make_shared/mothur_make_shared/1.36.1.0,1.36.1.0,,2017-12-01 00:46:38.947569,115851.0,5.0
2017-12-03 01:38:01.877902,slurm_normal,1512265095.0,0,,1.0,218458.0,mothur.count_table,main_w4_handler1,3350100,17678659,False,,11741338,slurm,,132112168.0,corral-repl,933282,mothur.list,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,,,32.0,,42410454,1512265089.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_make_shared/mothur_make_shared/1.36.1.0,1.36.1.0,,2017-12-03 01:38:17.699322,117849.0,6.0
2017-12-03 01:30:59.408880,slurm_normal,1512264673.0,0,,1.0,3357.0,mothur.count_table,main_w4_handler1,3350100,17678641,False,,11741319,slurm,,132112168.0,corral-repl,36346,mothur.list,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,,,32.0,,42410454,1512264668.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_make_shared/mothur_make_shared/1.36.1.0,1.36.1.0,,2017-12-03 01:31:14.987642,117849.0,5.0
