chromInfo,chromInfo_filetype,create_time,destination_id,end_epoch,exit_code,galaxy_memory_mb,galaxy_slots,handler,history_id,id,imported,info,input,input_filetype,job_runner_external_id,job_runner_name,library_folder_id,memtotal,object_store_id,param_filename,parameters.__workflow_invocation_uuid__,parameters.chromInfo,parameters.dbkey,parameters.input,parameters.input.values,parameters.input|__identifier__,parameters.width,processor_count,runner_name,session_id,start_epoch,state,swaptotal,tool_id,tool_version,traceback,update_time,user_id,runtime
,,2015-01-05 08:59:51.206872,rodeo_normal,1420448416.0,0,,1.0,main_w1_handler1,2164224,8498532,False,,1875618,fasta,690918.rodeo,slurm,,16332532.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",18129312,,,"""0""",2.0,,20259253.0,1420448411.0,ok,0.0,toolshed.g2.bx.psu.edu/repos/devteam/fasta_formatter/cshl_fasta_formatter/1.0.0,1.0.0,,2015-01-05 09:00:19.850602,,5.0
,,2014-09-22 23:18:01.880999,roundup_single,1411427902.0,0,,1.0,main_w1_handler0,2045955,7833009,False,,102403412,fasta,1816879,slurm,,132112264.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",16982128,,,"""0""",32.0,,16887078.0,1411427897.0,ok,1023992.0,toolshed.g2.bx.psu.edu/repos/devteam/fasta_formatter/cshl_fasta_formatter/1.0.0,1.0.0,,2014-09-22 23:20:14.115540,28216.0,5.0
,,2014-09-22 23:38:06.066914,roundup_single,1411429113.0,0,,1.0,main_w1_handler1,2045955,7833055,False,,133047884,fasta,1817125,slurm,,132112264.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",16982240,,,"""0""",32.0,,16887078.0,1411429097.0,ok,1023992.0,toolshed.g2.bx.psu.edu/repos/devteam/fasta_formatter/cshl_fasta_formatter/1.0.0,1.0.0,,2014-09-22 23:38:34.386235,28216.0,16.0
,,2014-09-23 08:08:06.278271,roundup_single,1411459698.0,0,,1.0,main_w2_handler0,2009276,7834938,False,,7522810,fasta,1819286,slurm,,132112264.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",16984993,,,"""0""",32.0,,16651868.0,1411459695.0,ok,1023992.0,toolshed.g2.bx.psu.edu/repos/devteam/fasta_formatter/cshl_fasta_formatter/1.0.0,1.0.0,,2014-09-23 08:08:19.874453,46602.0,3.0
,,2014-09-23 08:14:05.959927,roundup_single,1411460057.0,0,,1.0,main_w2_handler0,2009276,7834971,False,,18535871,fasta,1819321,slurm,,132112264.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",16985037,,,"""0""",32.0,,16651868.0,1411460053.0,ok,1023992.0,toolshed.g2.bx.psu.edu/repos/devteam/fasta_formatter/cshl_fasta_formatter/1.0.0,1.0.0,,2014-09-23 08:14:19.725678,46602.0,4.0
,,2015-01-05 09:19:07.127170,rodeo_normal,1420449573.0,0,,1.0,main_w1_handler0,2164224,8498600,False,,1960022,fasta,2415211.roundup,slurm,,132112264.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",18129392,,,"""0""",32.0,,20259253.0,1420449570.0,ok,1023992.0,toolshed.g2.bx.psu.edu/repos/devteam/fasta_formatter/cshl_fasta_formatter/1.0.0,1.0.0,,2015-01-05 09:19:35.042706,,3.0
,,2015-01-05 09:46:44.137068,rodeo_normal,1420451226.0,0,,1.0,main_w2_handler0,2164256,8498665,False,,1852858,fasta,2415319.roundup,slurm,,132112264.0,corral-repl,,"""c167cafe94bf11e4957b005056a51846""","""/galaxy-repl/localdata/chrom/?.len""","""?""",18129606,,,"""0""",32.0,,20272150.0,1420451222.0,ok,1023992.0,toolshed.g2.bx.psu.edu/repos/devteam/fasta_formatter/cshl_fasta_formatter/1.0.0,1.0.0,,2015-01-05 09:47:07.336700,43955.0,4.0
,,2015-01-05 09:44:42.164812,rodeo_normal,1420451105.0,0,,1.0,main_w1_handler0,2164224,8498657,False,,1529106,fasta,691123.rodeo,slurm,,16332532.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",18129464,,,"""0""",2.0,,20259253.0,1420451101.0,ok,0.0,toolshed.g2.bx.psu.edu/repos/devteam/fasta_formatter/cshl_fasta_formatter/1.0.0,1.0.0,,2015-01-05 09:45:07.477381,,4.0
,,2014-09-23 15:38:32.209041,roundup_single,1411486726.0,0,,1.0,main_w1_handler1,664265,7841575,False,,135822,fasta,1824806,slurm,,132112264.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",16993490,,,"""60""",32.0,,17153438.0,1411486723.0,ok,1023992.0,toolshed.g2.bx.psu.edu/repos/devteam/fasta_formatter/cshl_fasta_formatter/1.0.0,1.0.0,,2014-09-23 15:38:47.524051,14789.0,3.0
,,2014-09-23 11:12:18.848078,roundup_single,1411470750.0,0,,1.0,main_w1_handler1,1982236,7837335,False,,346767,fasta,1821232,slurm,,132112264.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",16987894,,,"""0""",32.0,,16810005.0,1411470748.0,ok,1023992.0,toolshed.g2.bx.psu.edu/repos/devteam/fasta_formatter/cshl_fasta_formatter/1.0.0,1.0.0,,2014-09-23 11:12:31.308953,35039.0,2.0
,,2014-09-23 11:16:35.225215,roundup_single,1411471010.0,0,,1.0,main_w2_handler0,1982236,7837353,False,,308988,fasta,1821296,slurm,,132112264.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",16988136,,,"""70""",32.0,,16810005.0,1411471008.0,ok,1023992.0,toolshed.g2.bx.psu.edu/repos/devteam/fasta_formatter/cshl_fasta_formatter/1.0.0,1.0.0,,2014-09-23 11:16:51.315686,35039.0,2.0
,,2014-09-23 11:16:44.982384,roundup_single,1411471016.0,0,,1.0,main_w2_handler0,1982236,7837354,False,,306489,fasta,1821298,slurm,,132112264.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",16988138,,,"""70""",32.0,,16810005.0,1411471014.0,ok,1023992.0,toolshed.g2.bx.psu.edu/repos/devteam/fasta_formatter/cshl_fasta_formatter/1.0.0,1.0.0,,2014-09-23 11:16:57.509873,35039.0,2.0
,,2015-01-05 10:14:26.522773,rodeo_normal,1420452885.0,0,,1.0,main_w1_handler1,2164224,8498820,False,,1323148,fasta,691351.rodeo,slurm,,16332532.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",18129806,,,"""0""",2.0,,20259253.0,1420452881.0,ok,0.0,toolshed.g2.bx.psu.edu/repos/devteam/fasta_formatter/cshl_fasta_formatter/1.0.0,1.0.0,,2015-01-05 10:14:48.609546,,4.0
,,2015-01-05 10:18:51.100163,rodeo_normal,1420453156.0,0,,1.0,main_w2_handler0,2164224,8498847,False,,1437362,fasta,2415519.roundup,slurm,,132112264.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",18129878,,,"""0""",32.0,,20259253.0,1420453153.0,ok,1023992.0,toolshed.g2.bx.psu.edu/repos/devteam/fasta_formatter/cshl_fasta_formatter/1.0.0,1.0.0,,2015-01-05 10:19:18.300047,,3.0
,,2017-02-28 10:46:09.708607,slurm_normal,1488278781.0,0,,1.0,main_w4_handler0,2903857,15164728,False,,7566850,fasta,9315760.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 28548688}]",,"""0""",32.0,,36195622.0,1488278772.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/fasta_formatter/cshl_fasta_formatter/1.0.0,1.0.0,,2017-02-28 10:46:23.446461,49913.0,9.0
,,2014-09-24 00:10:31.964859,roundup_single,1411517448.0,0,,1.0,main_w2_handler1,2045955,7845296,False,,90043862,fasta,1828776,slurm,,132112264.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",16998453,,,"""0""",32.0,,16887078.0,1411517444.0,ok,1023992.0,toolshed.g2.bx.psu.edu/repos/devteam/fasta_formatter/cshl_fasta_formatter/1.0.0,1.0.0,,2014-09-24 00:12:39.020634,28216.0,4.0
,,2014-09-23 15:41:08.686138,roundup_single,1411486888.0,0,,1.0,main_w1_handler1,2063154,7841582,False,,62981,fasta,1824834,slurm,,132112264.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",16993541,,,"""0""",32.0,,17153612.0,1411486880.0,ok,1023992.0,toolshed.g2.bx.psu.edu/repos/devteam/fasta_formatter/cshl_fasta_formatter/1.0.0,1.0.0,,2014-09-23 15:41:30.201960,,8.0
,,2014-09-23 15:37:32.349395,roundup_single,1411486665.0,0,,1.0,main_w1_handler1,664265,7841570,False,,135822,fasta,1824791,slurm,,132112264.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",16993490,,,"""0""",32.0,,17153438.0,1411486662.0,ok,1023992.0,toolshed.g2.bx.psu.edu/repos/devteam/fasta_formatter/cshl_fasta_formatter/1.0.0,1.0.0,,2014-09-23 15:37:46.654857,14789.0,3.0
,,2017-02-28 10:46:34.079443,slurm_normal,1488278823.0,0,,1.0,main_w4_handler0,2903857,15164730,False,,2387112,fasta,9315765.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 28548702}]",,"""0""",32.0,,36195622.0,1488278799.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/fasta_formatter/cshl_fasta_formatter/1.0.0,1.0.0,,2017-02-28 10:47:05.110326,49913.0,24.0
,,2014-09-23 18:30:43.364374,roundup_single,1411497060.0,0,,1.0,main_w2_handler0,2035469,7844093,False,,548943,fasta,1826867,slurm,,132112264.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",16996552,,,"""50""",32.0,,17156034.0,1411497058.0,ok,1023992.0,toolshed.g2.bx.psu.edu/repos/devteam/fasta_formatter/cshl_fasta_formatter/1.0.0,1.0.0,,2014-09-23 18:31:02.589053,37910.0,2.0
,,2014-09-23 18:24:45.154996,roundup_single,1411496723.0,0,,1.0,main_w2_handler0,2035469,7843536,False,,629771,fasta,1826774,slurm,,132112264.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",16995918,,,"""50""",32.0,,17156034.0,1411496709.0,ok,1023992.0,toolshed.g2.bx.psu.edu/repos/devteam/fasta_formatter/cshl_fasta_formatter/1.0.0,1.0.0,,2014-09-23 18:25:25.305904,37910.0,14.0
,,2015-01-02 07:44:58.377507,rodeo_normal,1420184720.0,0,,1.0,main_w1_handler0,2162510,8489743,False,,21427504,fasta,675702.rodeo,slurm,,16332532.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",18115055,,,"""0""",2.0,,20259253.0,1420184715.0,ok,0.0,toolshed.g2.bx.psu.edu/repos/devteam/fasta_formatter/cshl_fasta_formatter/1.0.0,1.0.0,,2015-01-02 07:45:24.248723,,5.0
,,2014-09-23 20:50:29.877623,roundup_single,1411505444.0,0,,1.0,main_w1_handler0,2045955,7844695,False,,68779924,fasta,1828148,slurm,,132112264.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",16997393,,,"""0""",32.0,,16887078.0,1411505440.0,ok,1023992.0,toolshed.g2.bx.psu.edu/repos/devteam/fasta_formatter/cshl_fasta_formatter/1.0.0,1.0.0,,2014-09-23 20:50:46.192114,28216.0,4.0
,,2014-09-23 21:19:20.943422,roundup_single,1411507193.0,0,,1.0,main_w2_handler1,2045955,7844801,False,,139299760,fasta,1828265,slurm,,132112264.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",16997803,,,"""0""",32.0,,16887078.0,1411507171.0,ok,1023992.0,toolshed.g2.bx.psu.edu/repos/devteam/fasta_formatter/cshl_fasta_formatter/1.0.0,1.0.0,,2014-09-23 21:19:56.291389,28216.0,22.0
,,2014-09-23 21:41:56.017018,roundup_single,1411508581.0,0,,1.0,main_w1_handler0,2045955,7844878,False,,131687533,fasta,1828356,slurm,,132112264.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",16997907,,,"""0""",32.0,,16887078.0,1411508524.0,ok,1023992.0,toolshed.g2.bx.psu.edu/repos/devteam/fasta_formatter/cshl_fasta_formatter/1.0.0,1.0.0,,2014-09-23 21:43:02.765802,28216.0,57.0
,,2014-09-23 22:11:21.043360,roundup_single,1411510298.0,0,,1.0,main_w1_handler1,2045955,7844962,False,,136164422,fasta,1828451,slurm,,132112264.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",16998012,,,"""0""",32.0,,16887078.0,1411510291.0,ok,1023992.0,toolshed.g2.bx.psu.edu/repos/devteam/fasta_formatter/cshl_fasta_formatter/1.0.0,1.0.0,,2014-09-23 22:11:39.911113,28216.0,7.0
,,2014-09-23 23:45:32.248160,roundup_single,1411515950.0,0,,1.0,main_w2_handler1,2045955,7845197,False,,327987445,fasta,1828695,slurm,,132112264.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",16998327,,,"""0""",32.0,,16887078.0,1411515940.0,ok,1023992.0,toolshed.g2.bx.psu.edu/repos/devteam/fasta_formatter/cshl_fasta_formatter/1.0.0,1.0.0,,2014-09-23 23:45:52.324971,28216.0,10.0
,,2014-09-23 23:06:37.385016,roundup_single,1411513613.0,0,,1.0,main_w1_handler0,2045955,7845109,False,,328058231,fasta,1828593,slurm,,132112264.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",16998196,,,"""0""",32.0,,16887078.0,1411513605.0,ok,1023992.0,toolshed.g2.bx.psu.edu/repos/devteam/fasta_formatter/cshl_fasta_formatter/1.0.0,1.0.0,,2014-09-23 23:06:57.638486,28216.0,8.0
,,2015-01-02 07:07:10.870893,rodeo_normal,1420182446.0,0,,1.0,main_w2_handler1,2162510,8489691,False,,21573114,fasta,675605.rodeo,slurm,,16332532.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",18114999,,,"""0""",2.0,,20259253.0,1420182440.0,ok,0.0,toolshed.g2.bx.psu.edu/repos/devteam/fasta_formatter/cshl_fasta_formatter/1.0.0,1.0.0,,2015-01-02 07:07:29.720266,,6.0
,,2015-01-02 07:25:21.315707,rodeo_normal,1420183541.0,0,,1.0,main_w2_handler0,2162510,8489712,False,,33999352,fasta,675658.rodeo,slurm,,16332532.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",18115017,,,"""0""",2.0,,20259253.0,1420183536.0,ok,0.0,toolshed.g2.bx.psu.edu/repos/devteam/fasta_formatter/cshl_fasta_formatter/1.0.0,1.0.0,,2015-01-02 07:25:45.769826,,5.0
,,2014-09-24 00:36:16.929316,roundup_single,1411519007.0,0,,1.0,main_w2_handler1,2045955,7845358,False,,110562145,fasta,1828868,slurm,,132112264.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",16998580,,,"""0""",32.0,,16887078.0,1411519001.0,ok,1023992.0,toolshed.g2.bx.psu.edu/repos/devteam/fasta_formatter/cshl_fasta_formatter/1.0.0,1.0.0,,2014-09-24 00:36:48.025702,28216.0,6.0
,,2014-09-24 04:44:32.663992,roundup_single,1411533903.0,0,,1.0,main_w2_handler1,1977101,7845999,False,,733589934,fasta,1829500,slurm,,132112264.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",17000523,,,"""0""",32.0,,16944857.0,1411533879.0,ok,1023992.0,toolshed.g2.bx.psu.edu/repos/devteam/fasta_formatter/cshl_fasta_formatter/1.0.0,1.0.0,,2014-09-24 04:45:04.216288,51109.0,24.0
,,2015-01-02 16:01:08.078389,rodeo_normal,1420214483.0,0,,1.0,main_w1_handler0,2155964,8490503,False,,13065471,fasta,677025.rodeo,slurm,,16332532.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",18116735,,,"""0""",2.0,,20299847.0,1420214479.0,ok,0.0,toolshed.g2.bx.psu.edu/repos/devteam/fasta_formatter/cshl_fasta_formatter/1.0.0,1.0.0,,2015-01-02 16:01:26.510663,56975.0,4.0
,,2015-01-02 16:32:04.607975,rodeo_normal,1420216379.0,0,,1.0,main_w1_handler0,1925047,8490556,False,,489393,fasta,2404884.roundup,slurm,,132112068.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",18116853,,,"""0""",32.0,,19974181.0,1420216375.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/fasta_formatter/cshl_fasta_formatter/1.0.0,1.0.0,,2015-01-02 16:33:01.354262,9791.0,4.0
,,2017-02-28 10:47:40.415634,slurm_normal,1488278868.0,0,,1.0,main_w4_handler0,2903857,15164742,False,,595074,fasta,9315791.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 28548809}]",,"""0""",32.0,,36195622.0,1488278864.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/fasta_formatter/cshl_fasta_formatter/1.0.0,1.0.0,,2017-02-28 10:47:51.659688,49913.0,4.0
,,2015-01-02 21:00:13.768006,rodeo_normal,1420232431.0,0,,1.0,main_w2_handler1,2128511,8491627,False,,10647357,fasta,678974.rodeo,slurm,,16332532.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",17887632,,,"""0""",2.0,,19754384.0,1420232427.0,ok,0.0,toolshed.g2.bx.psu.edu/repos/devteam/fasta_formatter/cshl_fasta_formatter/1.0.0,1.0.0,,2015-01-02 21:00:35.614717,,4.0
,,2014-11-30 07:22:42.968075,rodeo_normal,1417332401.0,0,,1.0,main_w2_handler1,2132690,8270983,False,,1777336046,fasta,355713.rodeo,slurm,,8059880.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg17.len""","""hg17""",17712881,,,"""0""",1.0,,19821432.0,1417332364.0,ok,835576.0,toolshed.g2.bx.psu.edu/repos/devteam/fasta_formatter/cshl_fasta_formatter/1.0.0,1.0.0,,2014-11-30 07:26:44.134279,,37.0
,,2014-09-24 11:46:01.795031,roundup_single,1411559182.0,0,,1.0,main_w1_handler1,2045955,7849484,False,,147851572,fasta,1832503,slurm,,132112264.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",17004917,,,"""0""",32.0,,16887078.0,1411559176.0,ok,1023992.0,toolshed.g2.bx.psu.edu/repos/devteam/fasta_formatter/cshl_fasta_formatter/1.0.0,1.0.0,,2014-09-24 11:46:25.307657,28216.0,6.0
,,2015-01-04 09:37:43.602114,rodeo_normal,1420364288.0,0,,1.0,main_w1_handler0,2162510,8496241,False,,2538141,fasta,686824.rodeo,slurm,,16332532.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",18125577,,,"""0""",2.0,,20259253.0,1420364283.0,ok,0.0,toolshed.g2.bx.psu.edu/repos/devteam/fasta_formatter/cshl_fasta_formatter/1.0.0,1.0.0,,2015-01-04 09:38:12.138668,,5.0
,,2014-09-24 12:59:02.351521,roundup_single,1411563565.0,0,,1.0,main_w2_handler0,2045955,7850184,False,,287947513,fasta,1833385,slurm,,132112264.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",17005821,,,"""0""",32.0,,16887078.0,1411563557.0,ok,1023992.0,toolshed.g2.bx.psu.edu/repos/devteam/fasta_formatter/cshl_fasta_formatter/1.0.0,1.0.0,,2014-09-24 12:59:28.255379,28216.0,8.0
,,2014-09-24 13:27:13.379353,roundup_single,1411565247.0,0,,1.0,main_w1_handler0,2045955,7850640,False,,72885663,fasta,1833755,slurm,,132112264.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",17006458,,,"""0""",32.0,,16887078.0,1411565243.0,ok,1023992.0,toolshed.g2.bx.psu.edu/repos/devteam/fasta_formatter/cshl_fasta_formatter/1.0.0,1.0.0,,2014-09-24 13:27:29.388791,28216.0,4.0
,,2017-02-28 10:55:55.697495,slurm_normal,1488279365.0,0,,1.0,main_w4_handler0,2903857,15164796,False,,492782,fasta,9315920.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 28548956}]",,"""0""",32.0,,36195622.0,1488279361.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/fasta_formatter/cshl_fasta_formatter/1.0.0,1.0.0,,2017-02-28 10:56:08.752774,49913.0,4.0
,,2015-01-04 09:41:58.761902,rodeo_normal,1420364536.0,0,,1.0,main_w1_handler0,2162510,8496244,False,,1866648,fasta,686832.rodeo,slurm,,16332532.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",18125583,,,"""0""",2.0,,20259253.0,1420364533.0,ok,0.0,toolshed.g2.bx.psu.edu/repos/devteam/fasta_formatter/cshl_fasta_formatter/1.0.0,1.0.0,,2015-01-04 09:42:19.680997,,3.0
,,2015-01-04 09:45:15.637496,rodeo_normal,1420364732.0,0,,1.0,main_w2_handler0,2162510,8496251,False,,1444870,fasta,686846.rodeo,slurm,,16332532.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",18125588,,,"""0""",2.0,,20259253.0,1420364727.0,ok,0.0,toolshed.g2.bx.psu.edu/repos/devteam/fasta_formatter/cshl_fasta_formatter/1.0.0,1.0.0,,2015-01-04 09:45:35.615751,,5.0
,,2015-01-04 09:46:07.605659,rodeo_normal,1420364789.0,0,,1.0,main_w2_handler0,2162510,8496254,False,,1598861,fasta,686856.rodeo,slurm,,16332532.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",18125592,,,"""0""",2.0,,20259253.0,1420364785.0,ok,0.0,toolshed.g2.bx.psu.edu/repos/devteam/fasta_formatter/cshl_fasta_formatter/1.0.0,1.0.0,,2015-01-04 09:46:32.920560,,4.0
,,2014-09-24 13:56:34.992494,roundup_single,1411567009.0,0,,1.0,main_w2_handler1,2064287,7850780,False,,2241,fasta,1834109,slurm,,132112264.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",17006686,,,"""60""",32.0,,17182650.0,1411567007.0,ok,1023992.0,toolshed.g2.bx.psu.edu/repos/devteam/fasta_formatter/cshl_fasta_formatter/1.0.0,1.0.0,,2014-09-24 13:56:52.052005,,2.0
,,2014-09-24 14:39:29.421474,roundup_single,1411569588.0,0,,1.0,main_w1_handler1,2045955,7852020,False,,119776292,fasta,1834559,slurm,,132112264.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",17008028,,,"""0""",32.0,,16887078.0,1411569583.0,ok,1023992.0,toolshed.g2.bx.psu.edu/repos/devteam/fasta_formatter/cshl_fasta_formatter/1.0.0,1.0.0,,2014-09-24 14:39:50.084121,28216.0,5.0
,,2014-09-24 14:58:43.395103,roundup_single,1411570740.0,0,,1.0,main_w2_handler0,2045955,7852131,False,,46072366,fasta,1834637,slurm,,132112264.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",17008198,,,"""0""",32.0,,16887078.0,1411570737.0,ok,1023992.0,toolshed.g2.bx.psu.edu/repos/devteam/fasta_formatter/cshl_fasta_formatter/1.0.0,1.0.0,,2014-09-24 14:59:01.785161,28216.0,3.0
,,2014-09-24 16:19:42.487783,roundup_single,1411575598.0,0,,1.0,main_w1_handler1,2045955,7852834,False,,165006058,fasta,1834946,slurm,,132112264.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",17009252,,,"""0""",32.0,,16887078.0,1411575593.0,ok,1023992.0,toolshed.g2.bx.psu.edu/repos/devteam/fasta_formatter/cshl_fasta_formatter/1.0.0,1.0.0,,2014-09-24 16:20:02.761725,28216.0,5.0
,,2014-09-24 17:39:18.347553,roundup_single,1411580961.0,0,,1.0,main_w2_handler0,2055631,7853357,False,,12358413,fasta,1835845,slurm,,132112264.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",17009893,,,"""0""",32.0,,17034261.0,1411580959.0,ok,1023992.0,toolshed.g2.bx.psu.edu/repos/devteam/fasta_formatter/cshl_fasta_formatter/1.0.0,1.0.0,,2014-09-24 17:49:24.886022,,2.0
,,2014-09-24 19:37:42.159362,roundup_single,1411587755.0,0,,1.0,main_w1_handler1,1908687,7854158,False,,2039719,fasta,1836650,slurm,,132112264.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",17010743,,,"""0""",32.0,,17192791.0,1411587753.0,ok,1023992.0,toolshed.g2.bx.psu.edu/repos/devteam/fasta_formatter/cshl_fasta_formatter/1.0.0,1.0.0,,2014-09-24 19:42:38.643579,11898.0,2.0
,,2014-09-24 19:37:47.651217,roundup_single,1411587758.0,0,,1.0,main_w1_handler1,1908687,7854159,False,,2116836,fasta,1836651,slurm,,132112264.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",17010745,,,"""0""",32.0,,17192791.0,1411587755.0,ok,1023992.0,toolshed.g2.bx.psu.edu/repos/devteam/fasta_formatter/cshl_fasta_formatter/1.0.0,1.0.0,,2014-09-24 19:42:40.551931,11898.0,3.0
,,2014-09-24 19:37:30.050067,roundup_single,1411587760.0,0,,1.0,main_w2_handler1,1908687,7854156,False,,2630651,fasta,1836652,slurm,,132112264.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",17010740,,,"""0""",32.0,,17192791.0,1411587758.0,ok,1023992.0,toolshed.g2.bx.psu.edu/repos/devteam/fasta_formatter/cshl_fasta_formatter/1.0.0,1.0.0,,2014-09-24 19:42:46.630214,11898.0,2.0
,,2014-09-24 19:37:36.981324,roundup_single,1411587763.0,0,,1.0,main_w2_handler1,1908687,7854157,False,,2226256,fasta,1836654,slurm,,132112264.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",17010742,,,"""0""",32.0,,17192791.0,1411587760.0,ok,1023992.0,toolshed.g2.bx.psu.edu/repos/devteam/fasta_formatter/cshl_fasta_formatter/1.0.0,1.0.0,,2014-09-24 19:42:47.226208,11898.0,3.0
,,2014-09-24 19:37:09.582680,roundup_single,1411587650.0,0,,1.0,main_w1_handler0,1908687,7854152,False,,8945824,fasta,1836622,slurm,,132112264.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",17010664,,,"""0""",32.0,,17192791.0,1411587647.0,ok,1023992.0,toolshed.g2.bx.psu.edu/repos/devteam/fasta_formatter/cshl_fasta_formatter/1.0.0,1.0.0,,2014-09-24 19:40:52.403069,11898.0,3.0
,,2014-09-24 19:37:19.485864,roundup_single,1411587650.0,0,,1.0,main_w1_handler0,1908687,7854153,False,,6496567,fasta,1836623,slurm,,132112264.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",17010685,,,"""0""",32.0,,17192791.0,1411587647.0,ok,1023992.0,toolshed.g2.bx.psu.edu/repos/devteam/fasta_formatter/cshl_fasta_formatter/1.0.0,1.0.0,,2014-09-24 19:40:52.521324,11898.0,3.0
,,2015-01-07 15:36:22.013334,rodeo_normal,1420645006.0,0,,1.0,main_w1_handler0,2166874,8510245,False,,6242521,fasta,709625.rodeo,slurm,,16332532.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",18149318,,,"""60""",2.0,,20374177.0,1420645003.0,ok,0.0,toolshed.g2.bx.psu.edu/repos/devteam/fasta_formatter/cshl_fasta_formatter/1.0.0,1.0.0,,2015-01-07 15:36:51.223879,,3.0
