chromInfo,chromInfo_filetype,create_time,destination_id,end_epoch,exit_code,galaxy_memory_mb,galaxy_slots,handler,history_id,id,imported,info,input1,input1_filetype,job_runner_external_id,job_runner_name,library_folder_id,memtotal,object_store_id,param_filename,parameters.__workflow_invocation_uuid__,parameters.chromInfo,parameters.dbkey,parameters.inType.__current_case__,parameters.inType.how,parameters.inType.ind_column,parameters.input1,parameters.input1.values,processor_count,runner_name,session_id,start_epoch,state,swaptotal,tool_id,tool_version,traceback,update_time,user_id,runtime
,,2017-12-01 18:57:25.680913,slurm_normal,1512154735.0,0,,1.0,main_w4_handler1,2700890,17666893,False,,1970951012,vcf,11727213,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",1,all,,,"[{'src': 'hda', 'id': 32665247}]",32.0,,42379644.0,1512154656.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcf2pgsnp/vcf2pgSnp/1.0.0,1.0.0,,2017-12-01 18:58:57.348368,36551.0,79.0
,,2017-12-01 18:57:25.860045,slurm_normal,1512154741.0,0,,1.0,main_w3_handler1,2700890,17666894,False,,2008182681,vcf,11727215,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",1,all,,,"[{'src': 'hda', 'id': 32668336}]",32.0,,42379644.0,1512154658.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcf2pgsnp/vcf2pgSnp/1.0.0,1.0.0,,2017-12-01 18:59:04.079104,36551.0,83.0
,,2017-12-05 16:53:37.522855,slurm_normal,1512492834.0,0,,1.0,main_w4_handler0,3354159,17705653,False,,7518132,vcf,11770682,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/Homo_sapiens_nuHg19_mtrCRS.len""","""Homo_sapiens_nuHg19_mtrCRS""",1,all,,,"[{'src': 'hda', 'id': 32743933}]",32.0,,42479445.0,1512492828.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcf2pgsnp/vcf2pgSnp/1.0.0,1.0.0,,2017-12-05 16:53:55.851910,222.0,6.0
,,2017-12-05 16:27:11.368915,slurm_normal,1512491250.0,0,,1.0,main_w3_handler1,3353049,17705388,False,,7518132,vcf,11770395,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/Homo_sapiens_nuHg19_mtrCRS.len""","""Homo_sapiens_nuHg19_mtrCRS""",1,all,,,"[{'src': 'hda', 'id': 32743571}]",32.0,,42479445.0,1512491246.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcf2pgsnp/vcf2pgSnp/1.0.0,1.0.0,,2017-12-05 16:27:32.247261,222.0,4.0
,,2017-12-05 16:43:15.829196,slurm_normal,1512492320.0,0,,1.0,main_w4_handler0,3354124,17705569,False,,7518132,vcf,11770579,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/Homo_sapiens_nuHg19_mtrCRS.len""","""Homo_sapiens_nuHg19_mtrCRS""",1,all,,,"[{'src': 'hda', 'id': 32743853}]",32.0,,42479445.0,1512492210.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcf2pgsnp/vcf2pgSnp/1.0.0,1.0.0,,2017-12-05 16:45:22.587100,222.0,110.0
,,2017-12-05 16:56:40.004927,slurm_normal,1512493015.0,0,,1.0,main_w4_handler1,3354159,17705680,False,,7518132,vcf,11770716,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/Homo_sapiens_nuHg19_mtrCRS.len""","""Homo_sapiens_nuHg19_mtrCRS""",1,all,,,"[{'src': 'hda', 'id': 32743933}]",32.0,,42479445.0,1512493011.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcf2pgsnp/vcf2pgSnp/1.0.0,1.0.0,,2017-12-05 16:56:57.048325,222.0,4.0
,,2017-12-05 16:59:06.770480,slurm_normal,1512493161.0,0,,1.0,main_w4_handler0,3354159,17705746,False,,7518132,vcf,11770767,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/Homo_sapiens_nuHg19_mtrCRS.len""","""Homo_sapiens_nuHg19_mtrCRS""",0,one,10,,"[{'src': 'hda', 'id': 32743933}]",32.0,,42479445.0,1512493156.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcf2pgsnp/vcf2pgSnp/1.0.0,1.0.0,,2017-12-05 16:59:24.413872,222.0,5.0
,,2017-12-06 15:12:02.245868,slurm_normal,1512573140.0,0,,1.0,main_w3_handler1,3354159,17720796,False,,7518132,vcf,11786149,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/Homo_sapiens_nuHg19_mtrCRS.len""","""Homo_sapiens_nuHg19_mtrCRS""",0,one,10,,"[{'src': 'hda', 'id': 32743933}]",32.0,,42495750.0,1512573135.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcf2pgsnp/vcf2pgSnp/1.0.0,1.0.0,,2017-12-06 15:12:21.697273,222.0,5.0
,,2017-12-06 16:43:29.260206,slurm_normal,1512578630.0,0,,1.0,main_w3_handler1,3354159,17721915,False,,7610310,vcf,11787652,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg_g1k_v37.len""","""hg_g1k_v37""",1,all,,,"[{'src': 'hda', 'id': 32774536}]",32.0,,42495750.0,1512578620.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcf2pgsnp/vcf2pgSnp/1.0.0,1.0.0,,2017-12-06 16:43:51.320222,222.0,10.0
,,2017-12-06 16:12:35.086590,slurm_normal,1512576768.0,0,,1.0,main_w3_handler1,3354159,17721617,False,,0,vcf,11787233,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg_g1k_v37.len""","""hg_g1k_v37""",0,one,10,,"[{'src': 'hda', 'id': 32774026}]",32.0,,42495750.0,1512576765.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcf2pgsnp/vcf2pgSnp/1.0.0,1.0.0,,2017-12-06 16:12:50.105375,222.0,3.0
,,2017-12-06 16:42:36.930833,slurm_normal,1512578573.0,0,,1.0,main_w3_handler0,3354159,17721909,False,,7610310,vcf,11787642,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg_g1k_v37.len""","""hg_g1k_v37""",0,one,10,,"[{'src': 'hda', 'id': 32774536}]",32.0,,42495750.0,1512578568.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcf2pgsnp/vcf2pgSnp/1.0.0,1.0.0,,2017-12-06 16:42:55.192105,222.0,5.0
,,2017-12-06 16:45:23.463455,slurm_normal,1512578737.0,0,,1.0,main_w3_handler0,3354159,17721924,False,,7610310,vcf,11787665,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg_g1k_v37.len""","""hg_g1k_v37""",0,one,10,,"[{'src': 'hda', 'id': 32774536}]",32.0,,42495750.0,1512578732.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcf2pgsnp/vcf2pgSnp/1.0.0,1.0.0,,2017-12-06 16:45:39.259293,222.0,5.0
,,2017-12-06 18:59:51.451872,slurm_normal,1512586808.0,0,,1.0,main_w3_handler0,3354159,17723505,False,,7610310,vcf,11789370,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg_g1k_v37.len""","""hg_g1k_v37""",0,one,10,,"[{'src': 'hda', 'id': 32776903}]",32.0,,42495750.0,1512586803.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcf2pgsnp/vcf2pgSnp/1.0.0,1.0.0,,2017-12-06 19:00:10.480090,222.0,5.0
