count,count_filetype,create_time,destination_id,end_epoch,exit_code,fasta_in,fasta_in_filetype,galaxy_slots,handler,history_id,id,imported,info,job_runner_external_id,job_runner_name,library_folder_id,memtotal,name_in,name_in_filetype,object_store_id,otu_in,otu_in_filetype,param_filename,parameters.chromInfo,parameters.count.values,parameters.dbkey,parameters.fasta_in|__identifier__,parameters.input.__current_case__,parameters.input.fasta_in.values,parameters.input.format,parameters.input.groups,parameters.input.label,parameters.input.name_in.values,parameters.input.otu_in.values,parameters.input.use_group.__current_case__,parameters.input.use_group.to_filter,parameters.name_in|__identifier__,parameters.size,processor_count,runner_name,session_id,start_epoch,state,swaptotal,tool_id,tool_version,traceback,update_time,user_id,runtime
,,2017-03-05 15:50:37.431146,slurm_normal,1488729054.0,0,1438880.0,fasta,1.0,main_w3_handler0,3019484,15212454,False,,9361599.roundup,slurm,,132112168.0,,,corral-repl,,,,"""/galaxy-repl/localdata/chrom/?.len""",,"""?""",,,,,,,,,,,,"""1000""",32.0,,36444442,1488729050.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/jjohnson/mothur_toolsuite/mothur_sub_sample/1.23.0,1.23.0,,2017-03-05 15:50:56.964270,101410,4.0
,,2017-03-05 16:31:49.745818,slurm_normal,1488731532.0,0,3524305.0,fasta,1.0,main_w4_handler0,3019514,15212727,False,,9361857.roundup,slurm,,132112168.0,,,corral-repl,,,,"""/galaxy-repl/localdata/chrom/?.len""",,"""?""",,,,,,,,,,,,"""1000""",32.0,,36444442,1488731528.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/jjohnson/mothur_toolsuite/mothur_sub_sample/1.23.0,1.23.0,,2017-03-05 16:32:14.230973,101410,4.0
,,2017-03-05 16:31:48.022233,slurm_normal,1488731526.0,0,4785533.0,fasta,1.0,main_w3_handler0,3019514,15212724,False,,9361856.roundup,slurm,,132112168.0,,,corral-repl,,,,"""/galaxy-repl/localdata/chrom/?.len""",,"""?""",,,,,,,,,,,,"""1000""",32.0,,36444442,1488731521.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/jjohnson/mothur_toolsuite/mothur_sub_sample/1.23.0,1.23.0,,2017-03-05 16:32:09.213543,101410,5.0
,,2017-03-05 16:31:50.392183,slurm_normal,1488731536.0,0,4085609.0,fasta,1.0,main_w3_handler0,3019514,15212728,False,,9361858.roundup,slurm,,132112168.0,,,corral-repl,,,,"""/galaxy-repl/localdata/chrom/?.len""",,"""?""",,,,,,,,,,,,"""1000""",32.0,,36444442,1488731531.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/jjohnson/mothur_toolsuite/mothur_sub_sample/1.23.0,1.23.0,,2017-03-05 16:32:18.307499,101410,5.0
,,2017-06-19 19:55:24.309340,slurm_normal,1497902159.0,0,,,1.0,main_w4_handler0,3139642,16136026,False,,10215789.roundup,slurm,,132112168.0,,,corral-repl,34906.0,mothur.shared,,"""/galaxy-repl/localdata/chrom/?.len""",,"""?""",,,,,,,,,,,,"""15000""",32.0,,38483558,1497902154.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/jjohnson/mothur_toolsuite/mothur_sub_sample/1.23.0,1.23.0,,2017-06-19 19:56:02.333178,37766,5.0
,,2017-05-30 12:32:10.626958,slurm_normal,1496147547.0,0,1432157.0,fasta,1.0,main_w4_handler0,3132769,15967841,False,,10064646.roundup,slurm,,132112168.0,,,corral-repl,,,,"""/galaxy-repl/localdata/chrom/?.len""",,"""?""",,,,,,,,,,,,"""1000""",32.0,,37752518,1496147542.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/jjohnson/mothur_toolsuite/mothur_sub_sample/1.23.0,1.23.0,,2017-05-30 12:32:29.662994,51344,5.0
,,2017-05-30 12:32:40.512783,slurm_normal,1496147573.0,0,910376.0,fasta,1.0,main_w3_handler0,3132769,15967842,False,,10064653.roundup,slurm,,132112168.0,,,corral-repl,,,,"""/galaxy-repl/localdata/chrom/?.len""",,"""?""",,,,,,,,,,,,"""1000""",32.0,,37752518,1496147569.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/jjohnson/mothur_toolsuite/mothur_sub_sample/1.23.0,1.23.0,,2017-05-30 12:32:59.523533,51344,4.0
,,2017-05-31 07:42:25.863350,slurm_normal,1496216587.0,0,7365790.0,fasta,1.0,main_w4_handler1,3134119,15975743,False,,10071778.roundup,slurm,,132112168.0,,,corral-repl,,,,"""/galaxy-repl/localdata/chrom/?.len""",,"""?""",,,,,,,,,,,,"""990""",32.0,,37752518,1496216581.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/jjohnson/mothur_toolsuite/mothur_sub_sample/1.23.0,1.23.0,,2017-05-31 07:43:54.589010,51344,6.0
,,2017-05-31 07:47:32.030042,slurm_normal,1496216865.0,0,690189.0,fasta,1.0,main_w3_handler0,3134119,15975763,False,,10071805.roundup,slurm,,132112168.0,,,corral-repl,,,,"""/galaxy-repl/localdata/chrom/?.len""",,"""?""",,,,,,,,,,,,"""900""",32.0,,37752518,1496216861.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/jjohnson/mothur_toolsuite/mothur_sub_sample/1.23.0,1.23.0,,2017-05-31 07:47:49.741307,51344,4.0
,,2017-06-20 11:04:18.552893,slurm_normal,1497956696.0,0,114077936.0,fasta,1.0,main_w4_handler0,3164508,16141457,False,,10220816.roundup,slurm,,132112168.0,,,corral-repl,,,,"""/galaxy-repl/localdata/chrom/?.len""",,"""?""",,,,,,,,,,,,"""800""",32.0,,37752518,1497956683.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/jjohnson/mothur_toolsuite/mothur_sub_sample/1.23.0,1.23.0,,2017-06-20 11:04:59.572785,51344,13.0
,,2017-03-05 17:51:47.967373,slurm_normal,1488736318.0,0,38427597.0,fasta,1.0,main_w3_handler0,3019552,15213077,False,,9362183.roundup,slurm,,132112168.0,,,corral-repl,,,,"""/galaxy-repl/localdata/chrom/?.len""",,"""?""",,,,,,,,,,,,"""1000""",32.0,,36444442,1488736311.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/jjohnson/mothur_toolsuite/mothur_sub_sample/1.23.0,1.23.0,,2017-03-05 17:52:02.409003,101410,7.0
,,2017-03-05 19:56:26.274742,slurm_normal,1488743847.0,0,69359466.0,fasta,1.0,main_w3_handler0,3019589,15213794,False,,9362930.roundup,slurm,,132112168.0,,,corral-repl,,,,"""/galaxy-repl/localdata/chrom/?.len""",,"""?""",,,,,,,,,,,,"""1000""",32.0,,36444442,1488743834.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/jjohnson/mothur_toolsuite/mothur_sub_sample/1.23.0,1.23.0,,2017-03-05 19:57:28.735384,101410,13.0
,,2017-03-05 19:56:20.595818,slurm_normal,1488743796.0,0,51597779.0,fasta,1.0,main_w3_handler1,3019589,15213784,False,,9362914.roundup,slurm,,132112168.0,,,corral-repl,,,,"""/galaxy-repl/localdata/chrom/?.len""",,"""?""",,,,,,,,,,,,"""1000""",32.0,,36444442,1488743788.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/jjohnson/mothur_toolsuite/mothur_sub_sample/1.23.0,1.23.0,,2017-03-05 19:56:37.612934,101410,8.0
,,2017-03-05 15:50:35.264544,slurm_normal,1488729052.0,0,1931620.0,fasta,1.0,main_w4_handler1,3019484,15212450,False,,9361596.roundup,slurm,,132112168.0,,,corral-repl,,,,"""/galaxy-repl/localdata/chrom/?.len""",,"""?""",,,,,,,,,,,,"""1000""",32.0,,36444442,1488729047.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/jjohnson/mothur_toolsuite/mothur_sub_sample/1.23.0,1.23.0,,2017-03-05 15:50:54.713665,101410,5.0
,,2017-03-05 13:50:35.665855,slurm_normal,1488721863.0,0,885531.0,fasta,1.0,main_w3_handler1,3019403,15211737,False,,9360987.roundup,slurm,,132112168.0,,,corral-repl,,,,"""/galaxy-repl/localdata/chrom/?.len""",,"""?""",,,,,,,,,,,,"""1000""",32.0,,36444442,1488721858.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/jjohnson/mothur_toolsuite/mothur_sub_sample/1.23.0,1.23.0,,2017-03-05 13:51:06.082865,101410,5.0
,,2017-03-05 13:50:34.055916,slurm_normal,1488721860.0,0,702554.0,fasta,1.0,main_w3_handler0,3019403,15211734,False,,9360986.roundup,slurm,,132112168.0,,,corral-repl,,,,"""/galaxy-repl/localdata/chrom/?.len""",,"""?""",,,,,,,,,,,,"""1000""",32.0,,36444442,1488721856.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/jjohnson/mothur_toolsuite/mothur_sub_sample/1.23.0,1.23.0,,2017-03-05 13:51:03.364604,101410,4.0
,,2017-03-05 15:27:44.140424,slurm_normal,1488727684.0,0,955215.0,fasta,1.0,main_w3_handler0,3019416,15212272,False,,9361410.roundup,slurm,,132112168.0,,,corral-repl,,,,"""/galaxy-repl/localdata/chrom/?.len""",,"""?""",,,,,,,,,,,,"""1000""",32.0,,36444442,1488727669.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/jjohnson/mothur_toolsuite/mothur_sub_sample/1.23.0,1.23.0,,2017-03-05 15:28:09.366238,101410,15.0
,,2017-03-05 16:31:47.066784,slurm_normal,1488731516.0,0,4570963.0,fasta,1.0,main_w3_handler0,3019514,15212722,False,,9361852.roundup,slurm,,132112168.0,,,corral-repl,,,,"""/galaxy-repl/localdata/chrom/?.len""",,"""?""",,,,,,,,,,,,"""1000""",32.0,,36444442,1488731511.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/jjohnson/mothur_toolsuite/mothur_sub_sample/1.23.0,1.23.0,,2017-03-05 16:31:58.094121,101410,5.0
,,2017-03-05 13:50:33.592401,slurm_normal,1488721852.0,0,1256405.0,fasta,1.0,main_w3_handler0,3019403,15211733,False,,9360981.roundup,slurm,,132112168.0,,,corral-repl,,,,"""/galaxy-repl/localdata/chrom/?.len""",,"""?""",,,,,,,,,,,,"""1000""",32.0,,36444442,1488721846.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/jjohnson/mothur_toolsuite/mothur_sub_sample/1.23.0,1.23.0,,2017-03-05 13:50:53.383770,101410,6.0
,,2017-03-05 13:27:15.397916,slurm_normal,1488720444.0,0,104763.0,fasta,1.0,main_w4_handler1,3019403,15211638,False,,9360880.roundup,slurm,,132112168.0,,,corral-repl,,,,"""/galaxy-repl/localdata/chrom/?.len""",,"""?""",,,,,,,,,,,,"""0""",32.0,,36444442,1488720439.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/jjohnson/mothur_toolsuite/mothur_sub_sample/1.23.0,1.23.0,,2017-03-05 13:27:26.935430,101410,5.0
,,2017-03-05 15:27:46.453766,slurm_normal,1488727747.0,0,568955.0,fasta,1.0,main_w3_handler0,3019416,15212276,False,,9361420.roundup,slurm,,132112168.0,,,corral-repl,,,,"""/galaxy-repl/localdata/chrom/?.len""",,"""?""",,,,,,,,,,,,"""1000""",32.0,,36444442,1488727716.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/jjohnson/mothur_toolsuite/mothur_sub_sample/1.23.0,1.23.0,,2017-03-05 15:29:09.187793,101410,31.0
,,2017-03-05 15:25:49.593954,slurm_normal,1488727560.0,0,885531.0,fasta,1.0,main_w4_handler1,3019416,15212265,False,,9361404.roundup,slurm,,132112168.0,,,corral-repl,,,,"""/galaxy-repl/localdata/chrom/?.len""",,"""?""",,,,,,,,,,,,"""1000""",32.0,,36444442,1488727553.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/jjohnson/mothur_toolsuite/mothur_sub_sample/1.23.0,1.23.0,,2017-03-05 15:26:01.430595,101410,7.0
,,2017-03-05 13:50:35.101345,slurm_normal,1488721862.0,0,826658.0,fasta,1.0,main_w3_handler0,3019403,15211736,False,,9360988.roundup,slurm,,132112168.0,,,corral-repl,,,,"""/galaxy-repl/localdata/chrom/?.len""",,"""?""",,,,,,,,,,,,"""1000""",32.0,,36444442,1488721858.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/jjohnson/mothur_toolsuite/mothur_sub_sample/1.23.0,1.23.0,,2017-03-05 13:51:04.848863,101410,4.0
,,2017-03-05 13:50:29.606940,slurm_normal,1488721842.0,0,568955.0,fasta,1.0,main_w4_handler1,3019403,15211726,False,,9360977.roundup,slurm,,132112168.0,,,corral-repl,,,,"""/galaxy-repl/localdata/chrom/?.len""",,"""?""",,,,,,,,,,,,"""1000""",32.0,,36444442,1488721836.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/jjohnson/mothur_toolsuite/mothur_sub_sample/1.23.0,1.23.0,,2017-03-05 13:50:43.998340,101410,6.0
,,2017-03-05 13:50:33.089428,slurm_normal,1488721857.0,0,1108882.0,fasta,1.0,main_w3_handler1,3019403,15211732,False,,9360985.roundup,slurm,,132112168.0,,,corral-repl,,,,"""/galaxy-repl/localdata/chrom/?.len""",,"""?""",,,,,,,,,,,,"""1000""",32.0,,36444442,1488721852.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/jjohnson/mothur_toolsuite/mothur_sub_sample/1.23.0,1.23.0,,2017-03-05 13:51:00.165212,101410,5.0
,,2017-03-05 13:50:30.236801,slurm_normal,1488721840.0,0,901884.0,fasta,1.0,main_w4_handler1,3019403,15211727,False,,9360978.roundup,slurm,,132112168.0,,,corral-repl,,,,"""/galaxy-repl/localdata/chrom/?.len""",,"""?""",,,,,,,,,,,,"""1000""",32.0,,36444442,1488721836.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/jjohnson/mothur_toolsuite/mothur_sub_sample/1.23.0,1.23.0,,2017-03-05 13:50:42.130898,101410,4.0
,,2017-03-05 13:50:34.507631,slurm_normal,1488721850.0,0,710107.0,fasta,1.0,main_w4_handler1,3019403,15211735,False,,9360982.roundup,slurm,,132112168.0,,,corral-repl,,,,"""/galaxy-repl/localdata/chrom/?.len""",,"""?""",,,,,,,,,,,,"""1000""",32.0,,36444442,1488721846.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/jjohnson/mothur_toolsuite/mothur_sub_sample/1.23.0,1.23.0,,2017-03-05 13:50:53.475994,101410,4.0
,,2017-03-05 14:02:05.236728,slurm_normal,1488722547.0,0,1065487.0,fasta,1.0,main_w4_handler1,3019403,15211770,False,,9361022.roundup,slurm,,132112168.0,1065487.0,fasta,corral-repl,,,,"""/galaxy-repl/localdata/chrom/?.len""",,"""?""","""ST005.3.fasta""",0.0,"[{'src': 'hda', 'id': 28624320}]",fasta,,,"[{'src': 'hda', 'id': 28624320}]",,0.0,no,"""ST005.3.fasta""","""1000""",32.0,,36444442,1488722542.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/jjohnson/mothur_toolsuite/mothur_sub_sample/1.23.0,1.23.0,,2017-03-05 14:02:29.966878,101410,5.0
,,2017-03-05 14:02:04.829379,slurm_normal,1488722537.0,0,1107269.0,fasta,1.0,main_w4_handler1,3019403,15211769,False,,9361018.roundup,slurm,,132112168.0,1107269.0,fasta,corral-repl,,,,"""/galaxy-repl/localdata/chrom/?.len""",,"""?""","""ST003.6.fasta""",0.0,"[{'src': 'hda', 'id': 28624321}]",fasta,,,"[{'src': 'hda', 'id': 28624321}]",,0.0,no,"""ST003.6.fasta""","""1000""",32.0,,36444442,1488722533.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/jjohnson/mothur_toolsuite/mothur_sub_sample/1.23.0,1.23.0,,2017-03-05 14:02:19.140280,101410,4.0
,,2017-03-05 13:50:32.514815,slurm_normal,1488721848.0,0,1107269.0,fasta,1.0,main_w3_handler0,3019403,15211731,False,,9360980.roundup,slurm,,132112168.0,,,corral-repl,,,,"""/galaxy-repl/localdata/chrom/?.len""",,"""?""",,,,,,,,,,,,"""1000""",32.0,,36444442,1488721843.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/jjohnson/mothur_toolsuite/mothur_sub_sample/1.23.0,1.23.0,,2017-03-05 13:50:50.156418,101410,5.0
,,2017-03-05 13:34:18.767324,slurm_normal,1488720868.0,0,104763.0,fasta,1.0,main_w3_handler1,3019403,15211668,False,,9360917.roundup,slurm,,132112168.0,,,corral-repl,,,,"""/galaxy-repl/localdata/chrom/?.len""",,"""?""",,,,,,,,,,,,"""100""",32.0,,36444442,1488720862.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/jjohnson/mothur_toolsuite/mothur_sub_sample/1.23.0,1.23.0,,2017-03-05 13:34:30.931881,101410,6.0
,,2017-03-05 13:50:31.321081,slurm_normal,1488721840.0,0,1042497.0,fasta,1.0,main_w3_handler1,3019403,15211729,False,,9360979.roundup,slurm,,132112168.0,,,corral-repl,,,,"""/galaxy-repl/localdata/chrom/?.len""",,"""?""",,,,,,,,,,,,"""1000""",32.0,,36444442,1488721836.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/jjohnson/mothur_toolsuite/mothur_sub_sample/1.23.0,1.23.0,,2017-03-05 13:50:42.720733,101410,4.0
,,2017-03-05 13:50:31.960838,slurm_normal,1488721852.0,0,1065487.0,fasta,1.0,main_w3_handler1,3019403,15211730,False,,9360983.roundup,slurm,,132112168.0,,,corral-repl,,,,"""/galaxy-repl/localdata/chrom/?.len""",,"""?""",,,,,,,,,,,,"""1000""",32.0,,36444442,1488721846.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/jjohnson/mothur_toolsuite/mothur_sub_sample/1.23.0,1.23.0,,2017-03-05 13:50:55.338420,101410,6.0
,,2017-03-05 13:50:30.756582,slurm_normal,1488721839.0,0,955215.0,fasta,1.0,main_w4_handler0,3019403,15211728,False,,9360976.roundup,slurm,,132112168.0,,,corral-repl,,,,"""/galaxy-repl/localdata/chrom/?.len""",,"""?""",,,,,,,,,,,,"""1000""",32.0,,36444442,1488721833.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/jjohnson/mothur_toolsuite/mothur_sub_sample/1.23.0,1.23.0,,2017-03-05 13:50:40.842642,101410,6.0
