create_time,destination_id,end_epoch,exit_code,galaxy_slots,handler,history_id,id,imported,info,input,input2,input2_filetype,input_filetype,job_runner_external_id,job_runner_name,library_folder_id,memtotal,object_store_id,param_filename,parameters.__workflow_invocation_uuid__,parameters.chromInfo,parameters.dbkey,parameters.input,parameters.input.values,parameters.region.__current_case__,parameters.region.input2,parameters.region.input2.values,parameters.region.type,processor_count,runner_name,session_id,start_epoch,state,swaptotal,tool_id,tool_version,traceback,update_time,user_id,runtime
2015-05-26 05:29:14.640469,slurm_normal,1432618170.0,0,1.0,main_w2_handler0,2319021,9532695,False,,3504161,,,maf,3847926.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",19810955,,1,,,align,32.0,,23164485,1432618162.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/substitution_rates/subRate1/1.0.0,1.0.0,,2015-05-26 05:29:31.937655,63667.0,8.0
2015-05-26 05:30:58.055752,slurm_normal,1432618272.0,0,1.0,main_w2_handler0,2311468,9532711,False,,3504161,,,maf,3847934.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",19811021,,1,,,align,32.0,,23272823,1432618267.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/substitution_rates/subRate1/1.0.0,1.0.0,,2015-05-26 05:31:14.467798,63662.0,5.0
2015-05-26 05:34:43.634345,slurm_normal,1432618502.0,0,1.0,main_w2_handler1,2319019,9532757,False,,5262599,,,maf,3847959.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",19811082,,1,,,align,32.0,,23164387,1432618492.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/substitution_rates/subRate1/1.0.0,1.0.0,,2015-05-26 05:35:04.706663,63647.0,10.0
2015-05-26 05:37:21.487966,slurm_normal,1432618659.0,0,1.0,main_w2_handler1,2311508,9532786,False,,231567,,,maf,3847978.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",19811109,,1,,,align,32.0,,23165490,1432618652.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/substitution_rates/subRate1/1.0.0,1.0.0,,2015-05-26 05:37:41.068577,63652.0,7.0
2015-05-26 06:17:26.655216,slurm_normal,1432621091.0,0,1.0,main_w2_handler0,2311388,9533277,False,,94762271,,,maf,3848212.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",19811316,,1,,,align,32.0,,23164137,1432621057.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/substitution_rates/subRate1/1.0.0,1.0.0,,2015-05-26 06:18:16.247411,63648.0,34.0
2015-05-26 06:19:52.151446,slurm_normal,1432621206.0,0,1.0,main_w2_handler0,2319009,9533310,False,,2726995,,,maf,3848230.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",19811649,,1,,,align,32.0,,23163532,1432621197.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/substitution_rates/subRate1/1.0.0,1.0.0,,2015-05-26 06:20:08.140107,63645.0,9.0
2015-05-26 05:46:13.000389,slurm_normal,1432619190.0,0,1.0,main_w2_handler0,2318996,9532895,False,,410774,,,maf,3848021.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",19811226,,1,,,align,32.0,,23237285,1432619183.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/substitution_rates/subRate1/1.0.0,1.0.0,,2015-05-26 05:46:32.709210,63961.0,7.0
2015-05-26 05:46:47.974769,slurm_normal,1432619226.0,0,1.0,main_w2_handler1,2319026,9532901,False,,3504161,,,maf,3848025.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",19811204,,1,,,align,32.0,,23272846,1432619221.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/substitution_rates/subRate1/1.0.0,1.0.0,,2015-05-26 05:47:09.161479,63678.0,5.0
2015-05-26 05:49:11.557976,slurm_normal,1432619368.0,0,1.0,main_w2_handler0,2319032,9532935,False,,3504161,,,maf,3848037.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",19811250,,1,,,align,32.0,,23264880,1432619359.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/substitution_rates/subRate1/1.0.0,1.0.0,,2015-05-26 05:49:31.080859,63646.0,9.0
2015-05-26 05:50:07.775962,slurm_normal,1432619421.0,0,1.0,main_w2_handler1,2319014,9532947,False,,231567,,,maf,3848041.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",19811229,,1,,,align,32.0,,23164472,1432619414.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/substitution_rates/subRate1/1.0.0,1.0.0,,2015-05-26 05:50:24.253172,63664.0,7.0
2015-05-26 05:50:29.890836,slurm_normal,1432619447.0,0,1.0,main_w2_handler1,2319021,9532950,False,,231567,,,maf,3848043.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",19811233,,1,,,align,32.0,,23164485,1432619440.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/substitution_rates/subRate1/1.0.0,1.0.0,,2015-05-26 05:50:49.299892,63667.0,7.0
2015-05-26 05:55:49.592778,slurm_normal,1432619765.0,0,1.0,main_w2_handler0,2311468,9533012,False,,231567,,,maf,3848071.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",19811192,,1,,,align,32.0,,23272823,1432619759.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/substitution_rates/subRate1/1.0.0,1.0.0,,2015-05-26 05:56:07.192468,63662.0,6.0
2015-05-26 05:54:51.939966,slurm_normal,1432619709.0,0,1.0,main_w2_handler1,2311395,9533000,False,,231567,,,maf,3848063.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",19811325,,1,,,align,32.0,,23164404,1432619701.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/substitution_rates/subRate1/1.0.0,1.0.0,,2015-05-26 05:55:12.656689,63649.0,8.0
2015-05-26 05:59:05.932554,slurm_normal,1432619967.0,0,1.0,main_w2_handler1,2319024,9533056,False,,3504161,,,maf,3848096.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",19811356,,1,,,align,32.0,,23164493,1432619958.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/substitution_rates/subRate1/1.0.0,1.0.0,,2015-05-26 05:59:29.511730,63669.0,9.0
2015-05-26 05:57:12.965458,slurm_normal,1432619887.0,0,1.0,main_w2_handler0,2319021,9533032,False,,144984490,,,maf,3848082.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",19811322,,1,,,align,32.0,,23164485,1432619840.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/substitution_rates/subRate1/1.0.0,1.0.0,,2015-05-26 05:58:10.673779,63667.0,47.0
2015-05-26 06:11:52.822314,slurm_normal,1432620728.0,0,1.0,main_w2_handler0,2319025,9533202,False,,5262599,,,maf,3848178.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",19811512,,1,,,align,32.0,,23164546,1432620722.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/substitution_rates/subRate1/1.0.0,1.0.0,,2015-05-26 06:12:10.996458,63680.0,6.0
2015-05-26 05:59:41.259750,slurm_normal,1432619999.0,0,1.0,main_w2_handler0,2319023,9533066,False,,4265706,,,maf,3848103.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",19811397,,1,,,align,32.0,,23165247,1432619992.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/substitution_rates/subRate1/1.0.0,1.0.0,,2015-05-26 06:00:04.197013,63661.0,7.0
2015-05-26 05:59:57.142882,slurm_normal,1432620011.0,0,1.0,main_w2_handler1,2319017,9533070,False,,849849,,,maf,3848107.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",19811413,,1,,,align,32.0,,23164394,1432620005.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/substitution_rates/subRate1/1.0.0,1.0.0,,2015-05-26 06:00:14.215676,63650.0,6.0
2015-05-26 06:01:18.020693,slurm_normal,1432620091.0,0,1.0,main_w2_handler0,2319022,9533087,False,,231567,,,maf,3848116.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",19811376,,1,,,align,32.0,,23164418,1432620084.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/substitution_rates/subRate1/1.0.0,1.0.0,,2015-05-26 06:01:35.016410,63651.0,7.0
2015-05-26 06:07:22.466079,slurm_normal,1432620497.0,0,1.0,main_w2_handler0,2319020,9533147,False,,144984490,,,maf,3848148.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",19811419,,1,,,align,32.0,,23272815,1432620448.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/substitution_rates/subRate1/1.0.0,1.0.0,,2015-05-26 06:08:18.514742,63671.0,49.0
2015-05-26 06:01:03.908688,slurm_normal,1432620101.0,0,1.0,main_w2_handler0,2319029,9533082,False,,69076242,,,maf,3848113.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",19811364,,1,,,align,32.0,,23272820,1432620071.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/substitution_rates/subRate1/1.0.0,1.0.0,,2015-05-26 06:01:43.879664,63679.0,30.0
2015-05-26 06:01:35.146013,slurm_normal,1432620113.0,0,1.0,main_w2_handler1,2311468,9533091,False,,2726995,,,maf,3848119.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",19811398,,1,,,align,32.0,,23272823,1432620105.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/substitution_rates/subRate1/1.0.0,1.0.0,,2015-05-26 06:01:55.168354,63662.0,8.0
2015-05-26 06:06:27.108001,slurm_normal,1432620405.0,0,1.0,main_w2_handler1,2311488,9533141,False,,231567,,,maf,3848143.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",19811493,,1,,,align,32.0,,23164452,1432620397.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/substitution_rates/subRate1/1.0.0,1.0.0,,2015-05-26 06:06:47.655500,63658.0,8.0
2015-05-26 06:09:22.021127,slurm_normal,1432620578.0,0,1.0,main_w2_handler0,2319014,9533167,False,,2726995,,,maf,3848157.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",19811520,,1,,,align,32.0,,23164472,1432620570.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/substitution_rates/subRate1/1.0.0,1.0.0,,2015-05-26 06:09:40.969655,63664.0,8.0
2015-06-25 15:01:01.862765,slurm_normal,1435248341.0,0,1.0,main_w2_handler0,2353355,9732605,False,,575709036,365766.0,interval,maf,4038835,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",20120113,,0,20109165.0,,win,32.0,,23587129,1435245463.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/substitution_rates/subRate1/1.0.0,1.0.0,,2015-06-25 16:05:44.959001,64699.0,2878.0
2015-06-25 14:58:46.669674,slurm_normal,1435244872.0,0,1.0,main_w1_handler1,2353355,9732598,False,,575709036,3651.0,interval,maf,4038718,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",20120113,,0,20109162.0,,win,32.0,,23587129,1435244443.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/substitution_rates/subRate1/1.0.0,1.0.0,,2015-06-25 15:08:21.724503,64699.0,429.0
2015-06-25 15:06:19.969725,slurm_normal,1435248828.0,0,1.0,main_w2_handler1,2353357,9732655,False,,584744894,36603.0,interval,maf,4039203,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",20120124,,0,20109255.0,,win,32.0,,23587129,1435248373.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/substitution_rates/subRate1/1.0.0,1.0.0,,2015-06-25 16:15:08.560441,64699.0,455.0
2015-06-25 15:00:21.222220,slurm_normal,1435245421.0,0,1.0,main_w2_handler0,2353355,9732604,False,,575709036,36603.0,interval,maf,4038778,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",20120113,,0,20109164.0,,win,32.0,,23587129,1435244973.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/substitution_rates/subRate1/1.0.0,1.0.0,,2015-06-25 15:17:10.258521,64699.0,448.0
2015-06-25 14:59:46.831461,slurm_normal,1435247069.0,0,1.0,main_w2_handler1,2353355,9732601,False,,575709036,36380.0,interval,maf,4038716,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",20120113,,0,20109163.0,,win,32.0,,23587129,1435244427.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/substitution_rates/subRate1/1.0.0,1.0.0,,2015-06-25 15:44:57.932233,64699.0,2642.0
2015-05-26 07:00:45.717119,slurm_normal,1432623660.0,0,1.0,main_w2_handler0,2319028,9533792,False,,3504161,,,maf,3848477.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",19812013,,1,,,align,32.0,,23164453,1432623654.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/substitution_rates/subRate1/1.0.0,1.0.0,,2015-05-26 07:01:04.494398,63659.0,6.0
2015-06-25 15:04:45.010912,slurm_normal,1435247555.0,0,1.0,main_w2_handler1,2353357,9732619,False,,584744894,3651.0,interval,maf,4039047,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",20120124,,0,20109248.0,,win,32.0,,23587129,1435247144.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/substitution_rates/subRate1/1.0.0,1.0.0,,2015-06-25 15:52:38.531264,64699.0,411.0
2015-06-25 15:05:46.234851,slurm_normal,1435249897.0,0,1.0,main_w2_handler0,2353357,9732652,False,,584744894,36380.0,interval,maf,4039046,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",20120124,,0,20109252.0,,win,32.0,,23587129,1435247141.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/substitution_rates/subRate1/1.0.0,1.0.0,,2015-06-25 16:31:49.369972,64699.0,2756.0
2015-05-23 06:51:22.853892,slurm_normal,1432363896.0,0,1.0,main_w1_handler0,2314537,9523636,False,,646438,,,maf,3842211.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",19797737,,1,,,align,32.0,,23043566,1432363889.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/substitution_rates/subRate1/1.0.0,1.0.0,,2015-05-23 06:51:37.787770,869.0,7.0
2015-05-26 06:17:57.300378,slurm_normal,1432621090.0,0,1.0,main_w2_handler0,2319027,9533281,False,,231567,,,maf,3848213.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",19811617,,1,,,align,32.0,,23164457,1432621085.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/substitution_rates/subRate1/1.0.0,1.0.0,,2015-05-26 06:18:13.476461,63660.0,5.0
2015-05-23 06:50:29.732324,slurm_normal,1432363843.0,0,1.0,main_w1_handler1,2314537,9523632,False,,231567,,,maf,3842208.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",19797732,,1,,,align,32.0,,23043566,1432363836.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/substitution_rates/subRate1/1.0.0,1.0.0,,2015-05-23 06:50:47.962498,869.0,7.0
2015-05-23 06:50:31.149028,slurm_normal,1432363849.0,0,1.0,main_w1_handler0,2314537,9523634,False,,849849,,,maf,3842209.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",19797738,,1,,,align,32.0,,23043566,1432363841.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/substitution_rates/subRate1/1.0.0,1.0.0,,2015-05-23 06:50:50.728884,869.0,8.0
2015-05-23 06:50:31.913825,slurm_normal,1432363851.0,0,1.0,main_w1_handler1,2314537,9523635,False,,3334648,,,maf,3842210.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",19797745,,1,,,align,32.0,,23043566,1432363844.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/substitution_rates/subRate1/1.0.0,1.0.0,,2015-05-23 06:50:55.160136,869.0,7.0
2015-06-25 15:06:56.711062,slurm_normal,1435252041.0,0,1.0,main_w2_handler1,2353357,9732659,False,,584744894,365766.0,interval,maf,4039275,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",20120124,,0,20109257.0,,win,32.0,,23587129,1435248959.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/substitution_rates/subRate1/1.0.0,1.0.0,,2015-06-25 17:07:23.873953,64699.0,3082.0
2015-05-26 06:18:01.895435,slurm_normal,1432621097.0,0,1.0,main_w2_handler1,2319019,9533284,False,,2726995,,,maf,3848215.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",19811642,,1,,,align,32.0,,23164387,1432621088.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/substitution_rates/subRate1/1.0.0,1.0.0,,2015-05-26 06:18:19.926903,63647.0,9.0
2015-06-25 21:06:40.066135,slurm_normal,1435266811.0,0,1.0,main_w1_handler2,2355720,9735766,False,,669286400,28665.0,interval,maf,4041351,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",20138865,,0,20138516.0,,win,32.0,,23587129,1435266441.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/substitution_rates/subRate1/1.0.0,1.0.0,,2015-06-25 21:13:40.003411,64699.0,370.0
2015-06-25 21:07:11.429531,slurm_normal,1435266942.0,0,1.0,main_w2_handler1,2355720,9735767,False,,669286400,28838.0,interval,maf,4041354,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",20138865,,0,20138518.0,,win,32.0,,23587129,1435266496.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/substitution_rates/subRate1/1.0.0,1.0.0,,2015-06-25 21:17:40.413362,64699.0,446.0
2015-06-25 21:05:36.183959,slurm_normal,1435266630.0,0,1.0,main_w2_handler0,2355720,9735762,False,,669286400,2876.0,interval,maf,4041345,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",20138865,,0,20138511.0,,win,32.0,,23587129,1435266379.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/substitution_rates/subRate1/1.0.0,1.0.0,,2015-06-25 21:10:46.042624,64699.0,251.0
2015-06-25 21:07:41.790735,slurm_normal,1435266931.0,0,1.0,main_w1_handler1,2355720,9735769,False,,669286400,288176.0,interval,maf,4041373,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",20138865,,0,20138521.0,,win,32.0,,23587129,1435266678.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/substitution_rates/subRate1/1.0.0,1.0.0,,2015-06-25 21:15:32.630240,64699.0,253.0
