chromInfo,chromInfo_filetype,create_time,destination_id,end_epoch,exit_code,galaxy_memory_mb,galaxy_slots,handler,history_id,id,imported,info,input_database,input_database_filetype,input_motifs,input_motifs_filetype,job_runner_external_id,job_runner_name,library_folder_id,memtotal,object_store_id,param_filename,parameters.__workflow_invocation_uuid__,parameters.chromInfo,parameters.dbkey,parameters.fasta_type.__current_case__,parameters.fasta_type.fasta_type_selector,parameters.fasta_type.input_database,parameters.fasta_type.input_database.values,parameters.input_motifs,parameters.input_motifs.values,parameters.non_commercial_use,parameters.options_type.__current_case__,parameters.options_type.options_type_selector,processor_count,runner_name,session_id,start_epoch,state,swaptotal,tool_id,tool_version,traceback,update_time,user_id,runtime
,,2018-02-19 20:43:14.201437,slurm_normal,1519073010.0,0,7680.0,1.0,main_w4_handler0,3434625,18440288,False,,31809.0,fasta,41475,memexml,12535027,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""",1,history,,"[{'src': 'hda', 'id': 33944004}]",,"[{'src': 'hda', 'id': 33945949}]","""true""",0,basic,32.0,,44011905.0,1519073005.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/meme_fimo/meme_fimo/4.11.1.0,4.11.1.0,,2018-02-19 20:43:33.786283,122294.0,5.0
,,2018-02-19 21:34:52.539585,slurm_normal,1519076657.0,0,7680.0,1.0,main_w3_handler1,3434625,18440619,False,,,,33357,memexml,12535446,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""",0,cached,Homo_sapiens_nuHg19_mtrCRS,,,"[{'src': 'hda', 'id': 33946566}]","""true""",0,basic,32.0,,44011905.0,1519076104.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/meme_fimo/meme_fimo/4.11.1.0,4.11.1.0,,2018-02-19 21:44:23.773545,122294.0,553.0
,,2018-02-25 16:19:03.940878,slurm_normal,1519575585.0,0,7680.0,1.0,main_w3_handler1,3394077,18512876,False,,198870.0,fasta,164399,memexml,12609110,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""",1,history,,"[{'src': 'hda', 'id': 34056337}]",,"[{'src': 'hda', 'id': 34056349}]","""true""",0,basic,32.0,,44149751.0,1519575552.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/meme_fimo/meme_fimo/4.11.1.0,4.11.1.0,,2018-02-25 16:19:48.696709,120020.0,33.0
,,2018-02-25 18:07:17.308673,slurm_normal,1519582050.0,0,7680.0,1.0,main_w3_handler0,3394077,18513458,False,,166579.0,fasta,162597,memexml,12609744,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""",1,history,,"[{'src': 'hda', 'id': 34057761}]",,"[{'src': 'hda', 'id': 34057840}]","""true""",0,basic,32.0,,44153335.0,1519582044.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/meme_fimo/meme_fimo/4.11.1.0,4.11.1.0,,2018-02-25 18:07:32.956316,120020.0,6.0
,,2018-02-25 18:32:43.462077,slurm_normal,1519583574.0,0,7680.0,1.0,main_w3_handler1,3394077,18513773,False,,166579.0,fasta,84331,memexml,12609966,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""",1,history,,"[{'src': 'hda', 'id': 34057761}]",,"[{'src': 'hda', 'id': 34058122}]","""true""",0,basic,32.0,,44153335.0,1519583571.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/meme_fimo/meme_fimo/4.11.1.0,4.11.1.0,,2018-02-25 18:32:55.830635,120020.0,3.0
,,2018-02-26 10:52:04.021115,slurm_normal,1519642337.0,0,7680.0,1.0,main_w3_handler1,3442691,18520944,False,,100783.0,fasta,272029,memexml,12617074,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",1,history,,"[{'src': 'hda', 'id': 34069695}]",,"[{'src': 'hda', 'id': 34069728}]","""true""",0,basic,32.0,,44165013.0,1519642334.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/meme_fimo/meme_fimo/4.11.1.0,4.11.1.0,,2018-02-26 10:52:18.949563,122789.0,3.0
,,2018-02-26 16:14:56.040279,slurm_normal,1519661712.0,0,7680.0,1.0,main_w4_handler0,3440334,18524019,False,,99895.0,fasta,159332,memexml,12619874,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/Schizosaccharomyces_pombe_1.1.len""","""Schizosaccharomyces_pombe_1.1""",1,history,,"[{'src': 'hda', 'id': 34073991}]",,"[{'src': 'hda', 'id': 34074019}]","""true""",0,basic,32.0,,44121556.0,1519661709.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/meme_fimo/meme_fimo/4.11.1.0,4.11.1.0,,2018-02-26 16:15:15.548329,,3.0
,,2018-02-28 14:45:42.182592,slurm_normal,1519829216.0,0,7680.0,1.0,main_w4_handler1,3442691,18549305,False,,12443.0,fasta,1143679,memexml,12645503,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",1,history,,"[{'src': 'hda', 'id': 34114862}]",,"[{'src': 'hda', 'id': 34114962}]","""true""",0,basic,32.0,,44165013.0,1519829212.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/meme_fimo/meme_fimo/4.11.1.0,4.11.1.0,,2018-02-28 14:47:01.038522,122789.0,4.0
,,2017-07-11 10:02:28.299841,slurm_normal,1499767401.0,0,,1.0,main_w3_handler1,3087859,16308310,False,,85950.0,fasta,1206,memexml,10375958.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",1,history,,"[{'src': 'hda', 'id': 30385213}]",,"[{'src': 'hda', 'id': 29548848}]","""true""",0,basic,32.0,,37600024.0,1499767398.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/meme_fimo/meme_fimo/4.11.1.0,4.11.1.0,,2017-07-11 10:03:27.083782,104809.0,3.0
,,2017-04-04 09:30:43.135206,slurm_normal,1491298256.0,0,,1.0,main_w3_handler0,3054893,15480395,False,,195503.0,fasta,739383,memexml,9609098.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""",1,history,,"[{'src': 'hda', 'id': 29058296}]",,"[{'src': 'hda', 'id': 29058312}]","""true""",0,basic,32.0,,37049683.0,1491298248.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/meme_fimo/meme_fimo/4.11.1.0,4.11.1.0,,2017-04-04 09:31:00.525878,103385.0,8.0
,,2017-04-06 00:36:43.526046,slurm_normal,1491439022.0,0,,1.0,main_w4_handler1,3030535,15501097,False,,51791.0,fasta,98413,memexml,9628380.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""",1,history,,"[{'src': 'hda', 'id': 29091854}]",,"[{'src': 'hda', 'id': 29091863}]","""true""",0,basic,32.0,,36610149.0,1491439007.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/meme_fimo/meme_fimo/4.11.1.0,4.11.1.0,,2017-04-06 00:37:05.251664,,15.0
,,2017-04-05 21:55:04.194830,slurm_normal,1491429366.0,0,,1.0,main_w4_handler1,2729631,15500174,False,,59156.0,fasta,125888,memexml,9627384.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""",1,history,,"[{'src': 'hda', 'id': 29090385}]",,"[{'src': 'hda', 'id': 29090397}]","""true""",0,basic,32.0,,37087157.0,1491429310.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/meme_fimo/meme_fimo/4.11.1.0,4.11.1.0,,2017-04-05 21:56:11.036052,84314.0,56.0
,,2017-06-05 07:43:32.499719,slurm_normal,1496648643.0,0,,1.0,main_w3_handler1,3080578,16013400,False,,15412978.0,fasta,15010,memexml,10106176.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",1,history,,"[{'src': 'hda', 'id': 29294043}]",,"[{'src': 'hda', 'id': 29889338}]","""true""",0,basic,32.0,,38441098.0,1496648631.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/meme_fimo/meme_fimo/4.11.1.0,4.11.1.0,,2017-06-05 07:44:07.142493,101053.0,12.0
,,2017-06-05 07:46:36.537775,slurm_normal,1496648825.0,0,,1.0,main_w4_handler0,3080578,16013416,False,,15412978.0,fasta,20984,memexml,10106189.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",1,history,,"[{'src': 'hda', 'id': 29294043}]",,"[{'src': 'hda', 'id': 29889363}]","""true""",0,basic,32.0,,38441098.0,1496648814.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/meme_fimo/meme_fimo/4.11.1.0,4.11.1.0,,2017-06-05 07:47:08.672224,101053.0,11.0
,,2017-04-07 05:42:02.101015,slurm_normal,1491544246.0,0,,1.0,main_w4_handler0,2936058,15515072,False,,170657.0,fasta,190501,memexml,9641921.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""",1,history,,"[{'src': 'hda', 'id': 29111146}]",,"[{'src': 'hda', 'id': 29111159}]","""true""",0,basic,32.0,,36902656.0,1491544238.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/meme_fimo/meme_fimo/4.11.1.0,4.11.1.0,,2017-04-07 05:50:49.872283,65191.0,8.0
,,2017-04-10 19:40:52.290158,slurm_normal,1491853278.0,0,,1.0,main_w3_handler0,3067803,15545631,False,,50081.0,fasta,120944,memexml,9670235.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",1,history,,"[{'src': 'hda', 'id': 29156537}]",,"[{'src': 'hda', 'id': 29156464}]","""true""",0,basic,32.0,,37255989.0,1491853268.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/meme_fimo/meme_fimo/4.11.1.0,4.11.1.0,,2017-04-10 19:41:23.045942,,10.0
,,2017-04-12 10:59:26.373479,slurm_normal,1491994795.0,0,,1.0,main_w3_handler1,2087504,15564305,False,,31283.0,fasta,144664,memexml,9687856.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",1,history,,"[{'src': 'hda', 'id': 29173087}]",,"[{'src': 'hda', 'id': 29185413}]","""true""",0,basic,32.0,,35715616.0,1491994780.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/meme_fimo/meme_fimo/4.11.1.0,4.11.1.0,,2017-04-12 10:59:59.059488,47379.0,15.0
,,2017-04-19 08:42:43.196951,slurm_normal,1492593495.0,0,,1.0,main_w3_handler0,3078415,15622400,False,,217502.0,fasta,586679,memexml,9741648.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",1,history,,"[{'src': 'hda', 'id': 29272758}]",,"[{'src': 'hda', 'id': 29272785}]","""true""",0,basic,32.0,,37423290.0,1492593490.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/meme_fimo/meme_fimo/4.11.1.0,4.11.1.0,,2017-04-19 09:18:19.145006,103385.0,5.0
,,2017-04-20 14:32:13.555030,slurm_normal,1492698792.0,0,,1.0,main_w4_handler0,3080578,15635881,False,,15412978.0,fasta,25308,memexml,9753842.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",1,history,,"[{'src': 'hda', 'id': 29294043}]",,"[{'src': 'hda', 'id': 29293977}]","""true""",0,basic,32.0,,37458334.0,1492698746.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/meme_fimo/meme_fimo/4.11.1.0,4.11.1.0,,2017-04-20 14:33:19.137897,101053.0,46.0
,,2017-04-20 14:49:32.349539,slurm_normal,1492699806.0,0,,1.0,main_w4_handler0,3080578,15636101,False,,15412978.0,fasta,19812,memexml,9754021.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",1,history,,"[{'src': 'hda', 'id': 29294043}]",,"[{'src': 'hda', 'id': 29294272}]","""true""",0,basic,32.0,,37458334.0,1492699788.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/meme_fimo/meme_fimo/4.11.1.0,4.11.1.0,,2017-04-20 14:50:11.749203,101053.0,18.0
,,2017-04-20 14:59:34.894743,slurm_normal,1492700403.0,0,,1.0,main_w3_handler1,3080578,15636206,False,,15412978.0,fasta,25781,memexml,9754147.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",1,history,,"[{'src': 'hda', 'id': 29294043}]",,"[{'src': 'hda', 'id': 29294452}]","""true""",0,basic,32.0,,37458334.0,1492700383.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/meme_fimo/meme_fimo/4.11.1.0,4.11.1.0,,2017-04-20 15:00:13.059562,101053.0,20.0
,,2017-04-20 15:07:25.689187,slurm_normal,1492700870.0,0,,1.0,main_w3_handler0,3080578,15636300,False,,15412978.0,fasta,17625,memexml,9754239.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",1,history,,"[{'src': 'hda', 'id': 29294043}]",,"[{'src': 'hda', 'id': 29294593}]","""true""",0,basic,32.0,,37458334.0,1492700856.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/meme_fimo/meme_fimo/4.11.1.0,4.11.1.0,,2017-04-20 15:07:57.811565,101053.0,14.0
,,2017-04-20 15:12:41.922415,slurm_normal,1492701187.0,0,,1.0,main_w4_handler0,3080578,15636355,False,,15412978.0,fasta,18228,memexml,9754295.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",1,history,,"[{'src': 'hda', 'id': 29294043}]",,"[{'src': 'hda', 'id': 29294716}]","""true""",0,basic,32.0,,37458334.0,1492701173.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/meme_fimo/meme_fimo/4.11.1.0,4.11.1.0,,2017-04-20 15:13:10.339096,101053.0,14.0
,,2017-04-20 15:17:19.940674,slurm_normal,1492701478.0,0,,1.0,main_w3_handler0,3080578,15636396,False,,15412978.0,fasta,25495,memexml,9754336.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",1,history,,"[{'src': 'hda', 'id': 29294043}]",,"[{'src': 'hda', 'id': 29294774}]","""true""",0,basic,32.0,,37458334.0,1492701451.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/meme_fimo/meme_fimo/4.11.1.0,4.11.1.0,,2017-04-20 15:18:05.213338,101053.0,27.0
,,2017-04-20 15:21:46.372155,slurm_normal,1492701738.0,0,,1.0,main_w4_handler1,3080578,15636452,False,,15412978.0,fasta,13286,memexml,9754387.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",1,history,,"[{'src': 'hda', 'id': 29294043}]",,"[{'src': 'hda', 'id': 29294840}]","""true""",0,basic,32.0,,37458334.0,1492701718.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/meme_fimo/meme_fimo/4.11.1.0,4.11.1.0,,2017-04-20 15:22:24.594690,101053.0,20.0
,,2017-04-20 15:28:40.915853,slurm_normal,1492702149.0,0,,1.0,main_w4_handler0,3080578,15636497,False,,15412978.0,fasta,15014,memexml,9754436.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",1,history,,"[{'src': 'hda', 'id': 29294043}]",,"[{'src': 'hda', 'id': 29294947}]","""true""",0,basic,32.0,,37458334.0,1492702138.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/meme_fimo/meme_fimo/4.11.1.0,4.11.1.0,,2017-04-20 15:29:15.069339,101053.0,11.0
,,2017-04-20 15:33:10.331200,slurm_normal,1492702415.0,0,,1.0,main_w4_handler0,3080578,15636535,False,,15412978.0,fasta,16387,memexml,9754467.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",1,history,,"[{'src': 'hda', 'id': 29294043}]",,"[{'src': 'hda', 'id': 29294982}]","""true""",0,basic,32.0,,37458334.0,1492702404.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/meme_fimo/meme_fimo/4.11.1.0,4.11.1.0,,2017-04-20 15:33:41.018093,101053.0,11.0
,,2017-04-20 15:37:37.799611,slurm_normal,1492702682.0,0,,1.0,main_w3_handler1,3080578,15636573,False,,15412978.0,fasta,24342,memexml,9754527.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",1,history,,"[{'src': 'hda', 'id': 29294043}]",,"[{'src': 'hda', 'id': 29295056}]","""true""",0,basic,32.0,,37458334.0,1492702670.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/meme_fimo/meme_fimo/4.11.1.0,4.11.1.0,,2017-04-20 15:38:05.918439,101053.0,12.0
,,2017-04-20 15:40:38.475326,slurm_normal,1492702861.0,0,,1.0,main_w3_handler0,3080578,15636594,False,,15412978.0,fasta,17460,memexml,9754550.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",1,history,,"[{'src': 'hda', 'id': 29294043}]",,"[{'src': 'hda', 'id': 29295116}]","""true""",0,basic,32.0,,37458334.0,1492702848.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/meme_fimo/meme_fimo/4.11.1.0,4.11.1.0,,2017-04-20 15:41:06.596657,101053.0,13.0
,,2017-04-21 09:21:11.432641,slurm_normal,1492766515.0,0,,1.0,main_w3_handler1,3081639,15642797,False,,15412978.0,fasta,25470,memexml,9760360.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",1,history,,"[{'src': 'hda', 'id': 29304923}]",,"[{'src': 'hda', 'id': 29304932}]","""true""",0,basic,32.0,,37458334.0,1492766484.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/meme_fimo/meme_fimo/4.11.1.0,4.11.1.0,,2017-04-21 09:21:58.962424,101053.0,31.0
,,2017-04-21 09:32:31.586745,slurm_normal,1492767172.0,0,,1.0,main_w3_handler1,3081639,15642842,False,,15412978.0,fasta,14489,memexml,9760407.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",1,history,,"[{'src': 'hda', 'id': 29304923}]",,"[{'src': 'hda', 'id': 29305138}]","""true""",0,basic,32.0,,37458334.0,1492767161.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/meme_fimo/meme_fimo/4.11.1.0,4.11.1.0,,2017-04-21 09:32:56.945116,101053.0,11.0
,,2017-04-21 09:36:53.356647,slurm_normal,1492767458.0,0,,1.0,main_w4_handler0,3081639,15642863,False,,15412978.0,fasta,25427,memexml,9760428.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",1,history,,"[{'src': 'hda', 'id': 29304923}]",,"[{'src': 'hda', 'id': 29305163}]","""true""",0,basic,32.0,,37458334.0,1492767431.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/meme_fimo/meme_fimo/4.11.1.0,4.11.1.0,,2017-04-21 09:37:43.923491,101053.0,27.0
,,2017-04-24 19:59:29.660728,slurm_normal,1493064296.0,0,,1.0,main_w4_handler0,3084996,15665947,False,,312872.0,fasta,90682,memexml,9781744.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",1,history,,"[{'src': 'hda', 'id': 29342011}]",,"[{'src': 'hda', 'id': 29342217}]","""true""",0,basic,32.0,,36781921.0,1493064288.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/meme_fimo/meme_fimo/4.11.1.0,4.11.1.0,,2017-04-24 20:06:45.249293,102594.0,8.0
