create_time,destination_id,end_epoch,exit_code,galaxy_memory_mb,galaxy_slots,handler,history_id,id,imported,info,input,input_filetype,job_runner_external_id,job_runner_name,library_folder_id,memtotal,object_store_id,param_filename,parameters.__workflow_invocation_uuid__,parameters.chromInfo,parameters.cons_thres,parameters.dbkey,parameters.input.values,parameters.keep_sscs,parameters.min_cons_reads,parameters.min_reads,parameters.phone,parameters.qual_format,parameters.qual_thres,processor_count,runner_name,session_id,start_epoch,state,swaptotal,tool_id,tool_version,traceback,update_time,user_id,runtime
2018-01-19 19:23:54.938715,slurm_normal,1516389855.0,0,,1.0,main_w3_handler0,3014095,18087333,False,,2692,tabular,12166680,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""0.5""","""?""","[{'src': 'hda', 'id': 33396835}]","""true""","""0""","""3""","""false""","""sanger""","""25""",32.0,,43058929.0,1516389841.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/nick/dunovo/dunovo/2.0.12,2.0.12,,2018-01-19 19:24:17.401157,24894.0,14.0
2018-03-02 11:41:06.783347,slurm_normal,1520020863.0,0,7680.0,1.0,main_w3_handler1,3449272,18579168,False,,7968613662,tabular,12680415,slurm,,132112168.0,corral-repl,,"""9169e14e1e0e11e8911d005056ba2773""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""0.51""","""?""","[{'src': 'hda', 'id': 34167493}]","""true""","""2""","""3""","""true""","""sanger""","""30""",32.0,,,1520019903.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/nick/dunovo/dunovo/2.0.12,2.0.12,,2018-03-02 20:01:08.894548,84316.0,960.0
2018-03-05 21:48:49.734360,slurm_normal,1520286550.0,0,7680.0,1.0,main_w3_handler0,3306490,18615765,False,,19061380,tabular,12711655,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""0.5""","""?""","[{'src': 'hda', 'id': 34225754}]","""false""","""0""","""3""","""false""","""sanger""","""25""",32.0,,43764681.0,1520286540.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/nick/dunovo/dunovo/2.0.12,2.0.12,,2018-03-05 21:49:12.919851,114850.0,10.0
2018-03-05 22:26:53.123486,slurm_normal,1520288826.0,0,7680.0,1.0,main_w3_handler0,3306490,18616245,False,,228576,tabular,12712076,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""0.5""","""?""","[{'src': 'hda', 'id': 34226525}]","""false""","""0""","""3""","""false""","""sanger""","""25""",32.0,,43764681.0,1520288819.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/nick/dunovo/dunovo/2.0.12,2.0.12,,2018-03-05 22:27:08.263344,114850.0,7.0
2018-03-06 00:31:52.156849,slurm_normal,1520296330.0,0,7680.0,1.0,main_w3_handler0,3306490,18616912,False,,50619512,tabular,12712965,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""0.5""","""?""","[{'src': 'hda', 'id': 34227723}]","""false""","""0""","""3""","""false""","""sanger""","""25""",32.0,,43764681.0,1520296321.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/nick/dunovo/dunovo/2.0.12,2.0.12,,2018-03-06 00:32:13.561660,114850.0,9.0
2018-03-06 13:42:51.981623,slurm_normal,1520351347.0,0,7680.0,1.0,main_w4_handler1,3453781,18623780,False,,8635608916,tabular,12721207,slurm,,132112168.0,corral-repl,,"""3e1810c2214411e8857c005056ba2773""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""0.51""","""?""","[{'src': 'hda', 'id': 34238672}]","""true""","""2""","""3""","""true""","""sanger""","""30""",32.0,,,1520349872.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/nick/dunovo/dunovo/2.0.12,2.0.12,,2018-03-06 15:49:10.098390,84316.0,1475.0
2018-03-06 18:32:32.508461,slurm_normal,1520361184.0,0,7680.0,1.0,main_w3_handler1,3453014,18627720,False,,8379681,tabular,12723835,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""0.5""","""hg19""","[{'src': 'hda', 'id': 34245546}]","""false""","""0""","""3""","""false""","""sanger""","""25""",32.0,,44351112.0,1520361180.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/nick/dunovo/dunovo/2.0.12,2.0.12,,2018-03-06 18:33:07.270014,123344.0,4.0
2018-03-06 20:57:48.726241,slurm_normal,1520369912.0,0,7680.0,1.0,main_w4_handler1,3453014,18630257,False,,6696,tabular,12726528,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""0.5""","""hg19""","[{'src': 'hda', 'id': 34249238}]","""false""","""0""","""1""","""false""","""sanger""","""25""",32.0,,44351112.0,1520369906.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/nick/dunovo/dunovo/2.0.12,2.0.12,,2018-03-06 20:58:34.881132,123344.0,6.0
2018-03-06 21:56:21.176602,slurm_normal,1520373394.0,0,7680.0,1.0,main_w3_handler1,3453014,18630793,False,,6696,tabular,12727117,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""0.5""","""hg19""","[{'src': 'hda', 'id': 34249238}]","""false""","""0""","""3""","""false""","""sanger""","""25""",32.0,,44351112.0,1520373389.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/nick/dunovo/dunovo/2.0.12,2.0.12,,2018-03-06 21:56:35.844092,123344.0,5.0
2018-03-06 21:57:40.141170,slurm_normal,1520373486.0,0,7680.0,1.0,main_w3_handler1,3453014,18630799,False,,3919,tabular,12727127,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""0.5""","""hg19""","[{'src': 'hda', 'id': 34250431}]","""false""","""0""","""3""","""false""","""sanger""","""25""",32.0,,44351112.0,1520373482.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/nick/dunovo/dunovo/2.0.12,2.0.12,,2018-03-06 21:58:09.709493,123344.0,4.0
