chromInfo,chromInfo_filetype,create_time,destination_id,end_epoch,exit_code,galaxy_memory_mb,galaxy_slots,handler,history_id,id,imported,info,input,input_filetype,job_runner_external_id,job_runner_name,library_folder_id,memtotal,object_store_id,param_filename,parameters.__workflow_invocation_uuid__,parameters.chromInfo,parameters.dbkey,parameters.input,parameters.input.values,parameters.input|__identifier__,parameters.numerical_column,parameters.numerical_column.__class__,parameters.numerical_column.value,parameters.type,processor_count,runner_name,session_id,start_epoch,state,swaptotal,tool_id,tool_version,traceback,update_time,user_id,runtime
,,2016-08-14 05:23:04.954749,slurm_normal,1471152201.0,0.0,,1.0,main_w2_handler0,2790537,13658820,False,,2136,vcf,7874969.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b536f6cabd04c9e227'}]",,"""1""",,,"""GENBANK_ACCESSION""",32.0,,32159579.0,1471152195.0,ok,1023996.0,hgv_david,1.0.1,,2016-08-14 05:23:22.954832,,6.0
,,2017-04-07 23:59:03.371517,slurm_normal,1491609550.0,0.0,,1.0,main_w3_handler1,3064377,15527820,False,,11319,tabular,9654705.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 29129224}]",,"""3""",,,"""OFFICIAL_GENE_SYMBOL""",32.0,,37086950.0,1491609546.0,ok,1023996.0,hgv_david,1.0.1,,2017-04-07 23:59:12.756457,102887.0,4.0
,,2016-08-18 14:40:14.089115,slurm_normal,1471629628.0,0.0,,1.0,main_w3_handler0,2796066,13682588,False,,18650,tabular,7902281.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b57002a84a868891de'}]",,"""1""",,,"""OFFICIAL_GENE_SYMBOL""",32.0,,32364779.0,1471629583.0,ok,1023996.0,hgv_david,1.0.1,,2016-08-19 18:00:59.966210,88706.0,45.0
,,2016-08-18 14:28:04.058232,slurm_normal,1471628191.0,0.0,,1.0,main_w4_handler1,2778596,13682504,False,,18650,tabular,7901789.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b58b4ba549f64f01a5'}]",,"""1""",,,"""OFFICIAL_GENE_SYMBOL""",32.0,,31790184.0,1471628157.0,ok,1023996.0,hgv_david,1.0.1,,2016-08-19 17:36:44.081246,,34.0
,,2016-08-18 14:25:26.127229,slurm_normal,1471629702.0,0.0,,1.0,main_w3_handler0,2778596,13682480,False,,20411,tabular,7902276.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b555083dd7d009f5bf'}]",,"""1""",,,"""OFFICIAL_GENE_SYMBOL""",32.0,,31790184.0,1471629559.0,ok,1023996.0,hgv_david,1.0.1,,2016-08-19 18:02:18.795918,,143.0
,,2016-08-17 07:19:26.106672,slurm_normal,1471418380.0,0.0,,1.0,main_w2_handler1,2794756,13674282,False,,16041,tabular,7891654.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b51216ae593da08007'}]",,"""4""",,,"""OFFICIAL_GENE_SYMBOL""",32.0,,32323090.0,1471418376.0,ok,1023996.0,hgv_david,1.0.1,,2016-08-17 07:19:42.688730,34804.0,4.0
,,2016-10-22 12:12:00.913580,slurm_normal,1477138352.0,0.0,,1.0,main_w3_handler1,2855008,14146907,False,,18584,tabular,8359623.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/rn6.len""","""rn6""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5fac947df6240cdd1'}]",,"""1""",,,"""REFSEQ_MRNA""",32.0,,33042136.0,1477138348.0,ok,1023996.0,hgv_david,1.0.1,,2016-10-22 12:12:33.435407,48354.0,4.0
,,2016-10-22 03:55:36.585948,slurm_normal,1477108562.0,1.0,,1.0,main_w4_handler0,2864405,14145763,False,,555560,vcf,8358687.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg_g1k_v37.len""","""hg_g1k_v37""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5f2be420691f12439'}]",,"""1""",,,"""OFFICIAL_GENE_SYMBOL""",32.0,,33815653.0,1477108559.0,ok,1023996.0,hgv_david,1.0.1,,2016-10-22 03:56:04.517752,91863.0,3.0
,,2016-10-22 12:18:18.641276,slurm_normal,1477138729.0,0.0,,1.0,main_w3_handler1,2855008,14146914,False,,11743,tabular,8359630.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/rn6.len""","""rn6""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5998964605bc6cdb4'}]",,"""1""",,,"""REFSEQ_MRNA""",32.0,,33042136.0,1477138724.0,ok,1023996.0,hgv_david,1.0.1,,2016-10-22 12:18:51.413194,48354.0,5.0
,,2016-10-22 12:16:09.795154,slurm_normal,1477138602.0,0.0,,1.0,main_w3_handler1,2855008,14146911,False,,11976,tabular,8359627.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/rn6.len""","""rn6""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b54cd5dcf733251c4a'}]",,"""1""",,,"""REFSEQ_MRNA""",32.0,,33042136.0,1477138598.0,ok,1023996.0,hgv_david,1.0.1,,2016-10-22 12:16:43.850157,48354.0,4.0
,,2016-10-22 12:38:32.320974,slurm_normal,1477139944.0,0.0,,1.0,main_w3_handler1,2855008,14146928,False,,5325,tabular,8359635.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/rn6.len""","""rn6""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b540d418af310c2b22'}]",,"""1""",,,"""REFSEQ_MRNA""",32.0,,33042136.0,1477139940.0,ok,1023996.0,hgv_david,1.0.1,,2016-10-22 12:39:06.620988,48354.0,4.0
,,2016-08-18 14:39:56.224108,slurm_normal,1471531219.0,0.0,,1.0,main_w4_handler1,2796066,13682587,False,,7812,tabular,7899128.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b559a3fbac45538a2e'}]",,"""1""",,,"""OFFICIAL_GENE_SYMBOL""",32.0,,32364779.0,1471531208.0,ok,1023996.0,hgv_david,1.0.1,,2016-08-18 14:40:20.960902,88706.0,11.0
,,2016-10-22 12:13:57.786343,slurm_normal,1477138470.0,0.0,,1.0,main_w3_handler0,2855008,14146909,False,,15209,tabular,8359625.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/rn6.len""","""rn6""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b505e8e8bf2238978a'}]",,"""1""",,,"""REFSEQ_MRNA""",32.0,,33042136.0,1477138465.0,ok,1023996.0,hgv_david,1.0.1,,2016-10-22 12:14:31.809412,48354.0,5.0
,,2016-10-23 00:49:56.676936,slurm_normal,1477183831.0,1.0,,1.0,main_w4_handler1,2865269,14148866,False,,555560,vcf,8361278.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b51c61b9516481e5e9'}]",,"""1""",,,"""OFFICIAL_GENE_SYMBOL""",32.0,,33815653.0,1477183826.0,ok,1023996.0,hgv_david,1.0.1,,2016-10-23 00:50:32.925545,91863.0,5.0
,,2016-08-31 08:11:08.103408,slurm_normal,1472631095.0,1.0,,1.0,main_w4_handler1,2383579,13753387,False,,2697056,tabular,7974230.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5c4b83453c970f0c8'}]",,"""3""",,,"""OFFICIAL_GENE_SYMBOL""",32.0,,32678860.0,1472631090.0,ok,1023996.0,hgv_david,1.0.1,,2016-08-31 08:11:37.506737,65948.0,5.0
,,2016-08-28 22:58:42.769214,slurm_normal,1472425141.0,1.0,,1.0,main_w4_handler0,2803688,13737396,False,,310265,tabular,7956645.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b505ff919bf809623b'}]",,"""3""",,,"""OFFICIAL_GENE_SYMBOL""",32.0,,32288269.0,1472425137.0,ok,1023996.0,hgv_david,1.0.1,,2016-08-28 22:59:02.366225,88572.0,4.0
,,2016-08-29 21:00:52.689587,slurm_normal,1472504495.0,1.0,,1.0,main_w4_handler1,2770330,13743985,False,,16047728,tabular,7963950.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5f6cb8b9d38cd0448'}]",,"""5""",,,"""GENBANK_ACCESSION""",32.0,,31789436.0,1472504476.0,ok,1023996.0,hgv_david,1.0.1,,2016-08-29 21:01:35.826488,86865.0,19.0
,,2016-08-30 06:01:52.749708,slurm_normal,1472537020.0,1.0,,1.0,main_w4_handler0,2805152,13745928,False,,1363322244,sam,7966279.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5cf10f8a0e4079715'}]",,"""1""",,,"""OFFICIAL_GENE_SYMBOL""",32.0,,31270919.0,1472536928.0,ok,1023996.0,hgv_david,1.0.1,,2016-08-30 06:03:41.479598,86951.0,92.0
,,2016-08-26 20:12:07.199896,slurm_normal,1472242352.0,1.0,,1.0,main_w3_handler1,2754154,13728593,False,,289163673,vcf,7946453.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5d126f3fa34d6db06'}]",,"""1""",,,"""OFFICIAL_GENE_SYMBOL""",32.0,,31021335.0,1472242338.0,ok,1023996.0,hgv_david,1.0.1,,2016-08-26 20:12:33.308890,86472.0,14.0
,,2016-09-04 19:32:03.950416,slurm_normal,1473017541.0,1.0,,1.0,main_w3_handler1,2790904,13779579,False,,3349712,tabular,8001180.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b51484a5684948abf5'}]",,"""1""",,,"""OFFICIAL_GENE_SYMBOL""",32.0,,32480788.0,1473017535.0,ok,1023996.0,hgv_david,1.0.1,,2016-09-04 19:32:23.026162,88448.0,6.0
,,2016-09-30 11:45:45.191462,slurm_normal,1475236569.0,1.0,,1.0,main_w4_handler1,2834793,13981741,False,,8451511932,vcf,8201175.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b53528e9dbc4383855'}]",,"""1""",,,"""OFFICIAL_GENE_SYMBOL""",32.0,,32992190.0,1475236045.0,ok,1023996.0,hgv_david,1.0.1,,2016-09-30 11:56:12.665409,90340.0,524.0
,,2016-09-01 04:31:24.950683,slurm_normal,1472704305.0,1.0,,1.0,main_w4_handler1,2807563,13760315,False,,4666,tabular,7981647.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5c21db6c9932a0ffb'}]",,"""1""",,,"""OFFICIAL_GENE_SYMBOL""",32.0,,30655420.0,1472704301.0,ok,1023996.0,hgv_david,1.0.1,,2016-09-01 04:31:47.751156,45689.0,4.0
,,2017-03-20 18:55:03.378630,slurm_normal,1490036586.0,0.0,,1.0,main_w4_handler0,3038666,15346699,False,,1855,tabular,9486096.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 28846890}]",,"""1""",,,"""OFFICIAL_GENE_SYMBOL""",32.0,,36729607.0,1490036582.0,ok,1023996.0,hgv_david,1.0.1,,2017-03-20 19:09:02.214541,12159.0,4.0
,,2017-04-16 22:24:44.999704,slurm_normal,1492381504.0,0.0,,1.0,main_w4_handler1,3075518,15602123,False,,12273,tabular,9722422.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 29241580}]",,"""1""",,,"""ENSEMBL_GENE_ID""",32.0,,37352212.0,1492381500.0,ok,1023996.0,hgv_david,1.0.1,,2017-04-16 22:25:05.951134,99862.0,4.0
,,2016-10-26 17:52:57.546407,slurm_normal,1477504386.0,0.0,,1.0,main_w3_handler0,2858335,14182775,False,,9693,tabular,8395371.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/rn6.len""","""rn6""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b552f3d4d26a642788'}]",,"""1""",,,"""REFSEQ_MRNA""",32.0,,33042136.0,1477504382.0,ok,1023996.0,hgv_david,1.0.1,,2016-10-26 17:53:08.889708,48354.0,4.0
,,2016-10-26 17:53:25.817926,slurm_normal,1477504419.0,0.0,,1.0,main_w3_handler0,2858335,14182786,False,,18335,tabular,8395377.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/rn6.len""","""rn6""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5c720566d516ac86f'}]",,"""1""",,,"""REFSEQ_MRNA""",32.0,,33042136.0,1477504411.0,ok,1023996.0,hgv_david,1.0.1,,2016-10-26 17:53:42.934915,48354.0,8.0
,,2016-10-03 06:13:46.374818,slurm_normal,1475475313.0,1.0,,1.0,main_w3_handler1,2840506,13993814,False,,1206391,bed,8213124.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b58c5743ca253eb1a6'}]",,"""4""",,,"""UCSC_GENE_ID""",32.0,,33405192.0,1475475308.0,ok,1023996.0,hgv_david,1.0.1,,2016-10-03 06:15:14.462863,,5.0
,,2016-10-05 17:08:15.809615,slurm_normal,1475687388.0,0.0,,1.0,main_w4_handler0,2820580,14013768,False,,2148,tabular,8232093.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5443933eafceb9bf6'}]",,"""1""",,,"""OFFICIAL_GENE_SYMBOL""",32.0,,33483130.0,1475687383.0,ok,1023996.0,hgv_david,1.0.1,,2016-10-05 17:09:50.936465,87483.0,5.0
,,2016-10-05 17:13:22.722456,slurm_normal,1475687676.0,0.0,,1.0,main_w3_handler0,2820580,14013803,False,,78,tabular,8232128.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b591bca87894ed93e0'}]",,"""1""",,,"""OFFICIAL_GENE_SYMBOL""",32.0,,33483130.0,1475687672.0,ok,1023996.0,hgv_david,1.0.1,,2016-10-05 17:14:40.373974,87483.0,4.0
,,2016-10-29 12:40:25.592154,slurm_normal,1477744832.0,0.0,,1.0,main_w4_handler1,2838995,14205397,False,,2528,tabular,8416961.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/rn6.len""","""rn6""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b526245a8a4dd73ab1'}]",,"""1""",,,"""REFSEQ_MRNA""",32.0,,33952417.0,1477744828.0,ok,1023996.0,hgv_david,1.0.1,,2016-10-29 12:40:33.755578,48354.0,4.0
,,2016-10-29 12:40:48.400131,slurm_normal,1477744855.0,0.0,,1.0,main_w4_handler0,2838995,14205398,False,,5629,tabular,8416962.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/rn6.len""","""rn6""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b568a408a10d46dbff'}]",,"""1""",,,"""REFSEQ_MRNA""",32.0,,33952417.0,1477744851.0,ok,1023996.0,hgv_david,1.0.1,,2016-10-29 12:40:56.227000,48354.0,4.0
,,2016-10-04 21:51:41.377482,slurm_normal,1475618071.0,1.0,,1.0,main_w3_handler1,2837985,14007901,False,,57418,tabular,8226415.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b50b6eeec0f3b36b0e'}]",,"""1""",,,"""ENSEMBL_GENE_ID""",32.0,,33336480.0,1475618042.0,ok,1023996.0,hgv_david,1.0.1,,2016-10-04 21:54:34.842300,89416.0,29.0
,,2016-10-05 17:02:32.359197,slurm_normal,1475687030.0,0.0,,1.0,main_w3_handler1,2820580,14013746,False,,2886,tabular,8232058.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b521d7361fa5eed449'}]",,"""1""",,,"""OFFICIAL_GENE_SYMBOL""",32.0,,33483130.0,1475687026.0,ok,1023996.0,hgv_david,1.0.1,,2016-10-05 17:03:51.702926,87483.0,4.0
,,2016-10-06 10:03:17.784798,slurm_normal,1475748241.0,1.0,,1.0,main_w3_handler1,2708861,14018585,False,,5182840,tabular,8236749.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5f72452d01fda700c'}]",,"""1""",,,"""OFFICIAL_GENE_SYMBOL""",32.0,,33495182.0,1475748237.0,ok,1023996.0,hgv_david,1.0.1,,2016-10-06 10:04:01.780690,63554.0,4.0
,,2016-10-06 10:48:19.582257,slurm_normal,1475750929.0,1.0,,1.0,main_w3_handler1,2837985,14018825,False,,57418,tabular,8236943.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b50b6eeec0f3b36b0e'}]",,"""1""",,,"""GENPEPT_ACCESSION""",32.0,,33331519.0,1475750926.0,ok,1023996.0,hgv_david,1.0.1,,2016-10-06 10:48:51.013386,89416.0,3.0
,,2016-11-03 20:40:12.042487,slurm_normal,1478205838.0,0.0,,1.0,main_w3_handler0,2873044,14245703,False,,5962,interval,8454611.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5e75313426a2f388d'}]",,"""4""",,,"""OFFICIAL_GENE_SYMBOL""",32.0,,33965638.0,1478205615.0,ok,1023996.0,hgv_david,1.0.1,,2016-11-03 20:44:00.839884,93291.0,223.0
,,2016-11-02 19:15:53.120470,slurm_normal,1478117174.0,1.0,,1.0,main_w3_handler0,2852758,14236028,False,,51764,tabular,8444919.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5a310fabde88302e2'}]",,"""3""",,,"""OFFICIAL_GENE_SYMBOL""",32.0,,34052981.0,1478117137.0,ok,1023996.0,hgv_david,1.0.1,,2016-11-02 20:06:21.098044,80283.0,37.0
,,2016-11-04 14:06:48.036910,slurm_normal,1478268897.0,0.0,,1.0,main_w4_handler1,2873044,14252813,False,,5962,interval,8461656.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5e75313426a2f388d'}]",,"""4""",,,"""OFFICIAL_GENE_SYMBOL""",32.0,,33965638.0,1478268878.0,ok,1023996.0,hgv_david,1.0.1,,2016-11-04 14:15:04.070501,93291.0,19.0
,,2016-10-10 18:40:26.214940,slurm_normal,1476124872.0,1.0,,1.0,main_w4_handler1,2849568,14047240,False,,2216979,tabular,8264881.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b51be5880043848e03'}]",,"""1""",,,"""ENSEMBL_GENE_ID""",32.0,,32441524.0,1476124867.0,ok,1023996.0,hgv_david,1.0.1,,2016-10-10 18:41:14.618734,88874.0,5.0
,,2017-03-21 08:49:42.364062,slurm_normal,1490086191.0,1.0,,1.0,main_w3_handler0,3038285,15351066,False,,70742,interval,9490492.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""",,"[{'src': 'hda', 'id': 28846500}]",,"""6""",,,"""ENSEMBL_GENE_ID""",32.0,,36722669.0,1490086185.0,ok,1023996.0,hgv_david,1.0.1,,2017-03-21 08:49:53.484509,,6.0
,,2017-01-12 22:40:42.701501,slurm_normal,1484260851.0,0.0,,1.0,main_w3_handler0,2954254,14754461,False,,36103,tabular,8919297.roundup,slurm,,132111800.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""",,"[{'src': 'hda', 'id': 27912472}]",,"""2""",,,"""OFFICIAL_GENE_SYMBOL""",32.0,,35345145.0,1484260847.0,ok,1023996.0,hgv_david,1.0.1,,2017-01-12 22:40:52.877999,70093.0,4.0
