create_time,destination_id,end_epoch,exit_code,galaxy_memory_mb,galaxy_slots,handler,history_id,id,imported,info,input,input_filetype,job_runner_external_id,job_runner_name,library_folder_id,memtotal,object_store_id,param_filename,parameters.__workflow_invocation_uuid__,parameters.chromInfo,parameters.dbkey,parameters.input.values,parameters.kraken_database,parameters.mpa_format,processor_count,runner_name,session_id,start_epoch,state,swaptotal,tool_id,tool_version,traceback,update_time,user_id,runtime
2017-11-04 21:26:53.798793,slurm_normal,1509831451.0,0,,1.0,main_w4_handler1,3311521,17330269,False,,195775,tabular,11392226,slurm,,132112168.0,corral-repl,,"""d9b2b602c1a611e784c8005056ba2773""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 32068935}]","""bacteria""","""false""",32.0,,,1509831412.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/kraken_translate/kraken-translate/1.2.1,1.2.1,,2017-11-04 21:37:45.108598,114271.0,39.0
2017-11-04 21:34:04.212480,slurm_normal,1509831888.0,0,,1.0,main_w3_handler0,3311526,17330448,False,,195775,tabular,11392453,slurm,,132112168.0,corral-repl,,"""9259aec2c1a711e7a6dd005056ba55fb""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 32069186}]","""bacteria""","""false""",32.0,,,1509831872.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/kraken_translate/kraken-translate/1.2.1,1.2.1,,2017-11-04 21:44:57.643021,114891.0,16.0
2017-11-04 21:32:27.344205,slurm_normal,1509831540.0,0,,1.0,main_w3_handler0,3311521,17330395,False,,206863,tabular,11392277,slurm,,132112168.0,corral-repl,,"""9e173298c1a711e7b008005056ba2773""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 32069102}]","""bacteria""","""false""",32.0,,,1509831505.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/kraken_translate/kraken-translate/1.2.1,1.2.1,,2017-11-04 21:39:08.944060,114271.0,35.0
2017-11-04 21:33:47.998867,slurm_normal,1509831986.0,0,,1.0,main_w3_handler1,3311523,17330441,False,,195775,tabular,11392500,slurm,,132112168.0,corral-repl,,"""b60f4764c1a711e79e69005056ba55fb""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 32069178}]","""bacteria""","""false""",32.0,,,1509831969.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/kraken_translate/kraken-translate/1.2.1,1.2.1,,2017-11-04 21:46:32.785629,115046.0,17.0
2017-11-04 21:31:55.719706,slurm_normal,1509831668.0,0,,1.0,main_w4_handler1,3311322,17330363,False,,195775,tabular,11392342,slurm,,132112168.0,corral-repl,,"""740109f2c1a711e79351005056ba2773""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 32069053}]","""bacteria""","""false""",32.0,,,1509831648.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/kraken_translate/kraken-translate/1.2.1,1.2.1,,2017-11-04 21:41:48.782576,115254.0,20.0
2017-11-04 21:32:29.173860,slurm_normal,1509831734.0,0,,1.0,main_w4_handler1,3311512,17330399,False,,195775,tabular,11392376,slurm,,132112168.0,corral-repl,,"""86f810b4c1a711e78684005056ba55fb""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 32069100}]","""bacteria""","""false""",32.0,,,1509831714.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/kraken_translate/kraken-translate/1.2.1,1.2.1,,2017-11-04 21:43:16.886387,104897.0,20.0
2017-11-04 21:31:08.346765,slurm_normal,1509831819.0,0,,1.0,main_w3_handler0,3311333,17330336,False,,195775,tabular,11392421,slurm,,132112168.0,corral-repl,,"""733c8a96c1a711e7a847005056ba2773""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 32069014}]","""bacteria""","""false""",32.0,,,1509831803.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/kraken_translate/kraken-translate/1.2.1,1.2.1,,2017-11-04 21:43:49.367149,92488.0,16.0
2017-11-04 21:40:14.162241,slurm_normal,1509832271.0,0,,1.0,main_w3_handler0,3311513,17330673,False,,195775,tabular,11392578,slurm,,132112168.0,corral-repl,,"""a034cbcac1a811e78684005056ba55fb""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 32069585}]","""bacteria""","""false""",32.0,,,1509832254.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/kraken_translate/kraken-translate/1.2.1,1.2.1,,2017-11-04 21:51:13.143629,114821.0,17.0
2017-11-04 21:32:55.607044,slurm_normal,1509831839.0,0,,1.0,main_w3_handler0,3311514,17330411,False,,192627,tabular,11392434,slurm,,132112168.0,corral-repl,,"""7a5085f8c1a711e79fd6005056ba2773""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 32069121}]","""bacteria""","""false""",32.0,,,1509831822.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/kraken_translate/kraken-translate/1.2.1,1.2.1,,2017-11-04 21:44:11.160727,49835.0,17.0
2017-11-04 21:37:41.940616,slurm_normal,1509832438.0,0,,1.0,main_w3_handler1,3311516,17330570,False,,195775,tabular,11392625,slurm,,132112168.0,corral-repl,,"""541871bac1a811e79351005056ba2773""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 32069435}]","""bacteria""","""false""",32.0,,,1509832419.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/kraken_translate/kraken-translate/1.2.1,1.2.1,,2017-11-04 21:53:59.706168,115273.0,19.0
2017-11-04 21:35:21.097459,slurm_normal,1509832280.0,0,,1.0,main_w4_handler1,3310606,17330487,False,,195775,tabular,11392581,slurm,,132112168.0,corral-repl,,"""965fc89ec1a711e7b008005056ba2773""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 32069303}]","""bacteria""","""false""",32.0,,,1509832260.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/kraken_translate/kraken-translate/1.2.1,1.2.1,,2017-11-04 21:53:22.997620,115225.0,20.0
2017-11-04 21:39:04.318008,slurm_normal,1509832515.0,0,,1.0,main_w4_handler1,3311568,17330635,False,,206863,tabular,11392641,slurm,,132112168.0,corral-repl,,"""6238e054c1a811e78d84005056ba55fb""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 32069529}]","""bacteria""","""false""",32.0,,,1509832498.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/kraken_translate/kraken-translate/1.2.1,1.2.1,,2017-11-04 21:56:12.437773,114760.0,17.0
2017-11-04 21:37:20.812289,slurm_normal,1509832541.0,0,,1.0,main_w4_handler1,3257098,17330546,False,,195775,tabular,11392646,slurm,,132112168.0,corral-repl,,"""1db848d4c1a811e78d84005056ba55fb""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 32069398}]","""bacteria""","""false""",32.0,,,1509832524.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/kraken_translate/kraken-translate/1.2.1,1.2.1,,2017-11-04 21:56:57.507758,111708.0,17.0
2017-11-04 21:42:17.539832,slurm_normal,1509832717.0,0,,1.0,main_w4_handler1,3311561,17330773,False,,195775,tabular,11392671,slurm,,132112168.0,corral-repl,,"""b91f76f8c1a811e7af48005056ba2773""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 32069723}]","""bacteria""","""false""",32.0,,,1509832677.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/kraken_translate/kraken-translate/1.2.1,1.2.1,,2017-11-04 21:58:48.827794,115221.0,40.0
2017-11-04 21:38:58.802051,slurm_normal,1509832537.0,0,,1.0,main_w3_handler1,3311515,17330630,False,,195775,tabular,11392645,slurm,,132112168.0,corral-repl,,"""6ab68c18c1a811e79a7d005056ba2773""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 32069523}]","""bacteria""","""false""",32.0,,,1509832521.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/kraken_translate/kraken-translate/1.2.1,1.2.1,,2017-11-04 21:55:40.705276,114888.0,16.0
2017-11-04 21:42:38.070093,slurm_normal,1509832438.0,0,,1.0,main_w3_handler0,3311522,17330792,False,,225150,tabular,11392626,slurm,,132112168.0,corral-repl,,"""e83c1860c1a811e7b014005056ba55fb""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 32069743}]","""bacteria""","""false""",32.0,,,1509832422.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/kraken_translate/kraken-translate/1.2.1,1.2.1,,2017-11-04 21:54:01.428942,115300.0,16.0
2017-11-04 21:44:32.316125,slurm_normal,1509832460.0,0,,1.0,main_w3_handler0,3311572,17330823,False,,195775,tabular,11392631,slurm,,132112168.0,corral-repl,,"""35ef8880c1a911e79fd6005056ba2773""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 32069789}]","""bacteria""","""false""",32.0,,,1509832444.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/kraken_translate/kraken-translate/1.2.1,1.2.1,,2017-11-04 21:54:22.378122,115124.0,16.0
2017-11-04 21:39:52.173170,slurm_normal,1509832853.0,0,,1.0,main_w4_handler1,3311525,17330654,False,,195775,tabular,11392696,slurm,,132112168.0,corral-repl,,"""9f8fbe3cc1a811e78c6a005056ba2773""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 32069559}]","""bacteria""","""false""",32.0,,,1509832835.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/kraken_translate/kraken-translate/1.2.1,1.2.1,,2017-11-04 22:00:57.601318,115295.0,18.0
2017-11-04 21:34:25.850755,slurm_normal,1509832494.0,0,,1.0,main_w4_handler1,3311517,17330467,False,,195775,tabular,11392636,slurm,,132112168.0,corral-repl,,"""e7db397ec1a711e79ee2005056ba2773""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 32069222}]","""bacteria""","""false""",32.0,,,1509832477.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/kraken_translate/kraken-translate/1.2.1,1.2.1,,2017-11-04 21:56:04.267970,114625.0,17.0
2017-11-04 21:38:21.417510,slurm_normal,1509832578.0,0,,1.0,main_w4_handler0,3311524,17330606,False,,195775,tabular,11392660,slurm,,132112168.0,corral-repl,,"""57ec8092c1a811e7a6dd005056ba55fb""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 32069478}]","""bacteria""","""false""",32.0,,,1509832561.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/kraken_translate/kraken-translate/1.2.1,1.2.1,,2017-11-04 21:56:24.713292,114895.0,17.0
2017-11-04 21:41:04.080865,slurm_normal,1509832701.0,0,,1.0,main_w3_handler1,3311565,17330723,False,,195775,tabular,11392673,slurm,,132112168.0,corral-repl,,"""af0c8daec1a811e7b146005056ba55fb""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 32069654}]","""bacteria""","""false""",32.0,,,1509832684.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/kraken_translate/kraken-translate/1.2.1,1.2.1,,2017-11-04 21:58:23.980900,114760.0,17.0
2017-11-04 21:40:55.666598,slurm_normal,1509832793.0,0,,1.0,main_w4_handler1,3311548,17330711,False,,195775,tabular,11392687,slurm,,132112168.0,corral-repl,,"""bdb4dbd6c1a811e79ee2005056ba2773""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 32069643}]","""bacteria""","""false""",32.0,,,1509832777.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/kraken_translate/kraken-translate/1.2.1,1.2.1,,2017-11-04 21:59:57.811157,115194.0,16.0
2017-11-04 21:42:09.779998,slurm_normal,1509832750.0,0,,1.0,main_w4_handler0,3311563,17330761,False,,195775,tabular,11392681,slurm,,132112168.0,corral-repl,,"""de59fcb8c1a811e78ff9005056ba2773""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 32069715}]","""bacteria""","""false""",32.0,,,1509832733.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/kraken_translate/kraken-translate/1.2.1,1.2.1,,2017-11-04 21:59:16.638124,114227.0,17.0
2017-11-04 21:45:43.394403,slurm_normal,1509832956.0,0,,1.0,main_w3_handler1,3311557,17330840,False,,200649,tabular,11392712,slurm,,132112168.0,corral-repl,,"""6eeb54d4c1a911e784c8005056ba2773""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 32069813}]","""bacteria""","""false""",32.0,,,1509832939.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/kraken_translate/kraken-translate/1.2.1,1.2.1,,2017-11-04 22:02:38.209219,114934.0,17.0
2017-11-04 21:41:01.603196,slurm_normal,1509832823.0,0,,1.0,main_w4_handler0,3311550,17330722,False,,193424,tabular,11392691,slurm,,132112168.0,corral-repl,,"""b791cda4c1a811e7a6ec005056ba55fb""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 32069651}]","""bacteria""","""false""",32.0,,,1509832806.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/kraken_translate/kraken-translate/1.2.1,1.2.1,,2017-11-04 22:00:26.174112,115303.0,17.0
2017-11-04 21:53:54.297107,slurm_normal,1509833026.0,0,,1.0,main_w4_handler1,3311557,17330896,False,,323046,tabular,11392720,slurm,,132112168.0,corral-repl,,"""9701b052c1aa11e7a051005056ba2773""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 32069893}]","""bacteria""","""false""",32.0,,,1509833008.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/kraken_translate/kraken-translate/1.2.1,1.2.1,,2017-11-04 22:03:52.141391,114934.0,18.0
2017-11-05 03:45:07.436828,slurm_normal,1509853919.0,0,,1.0,main_w4_handler1,3311333,17332745,False,,206863,tabular,11394895,slurm,,132112168.0,corral-repl,,"""9a1772dcc1db11e7ac67005056ba55fb""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 32073088}]","""bacteria""","""false""",32.0,,,1509853903.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/kraken_translate/kraken-translate/1.2.1,1.2.1,,2017-11-05 03:52:01.480121,92488.0,16.0
2017-11-05 05:17:14.462128,slurm_normal,1509859478.0,0,,1.0,main_w4_handler0,3311565,17333143,False,,206863,tabular,11395391,slurm,,132112168.0,corral-repl,,"""7d6d21b0c1e811e79ff0005056ba55fb""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 32073674}]","""bacteria""","""false""",32.0,,,1509859459.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/kraken_translate/kraken-translate/1.2.1,1.2.1,,2017-11-05 05:24:39.825860,114760.0,19.0
2018-03-06 05:05:34.863545,slurm_normal,1520313088.0,0,7680.0,1.0,main_w4_handler1,3311547,18618557,False,,195775,tabular,12714846,slurm,,132112168.0,corral-repl,,"""fa3506e620fb11e88c9c005056ba55fb""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 34230594}]","""bacteria""","""false""",32.0,,,1520313071.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/kraken_translate/kraken-translate/1.2.1,1.2.1,,2018-03-06 05:11:30.185417,92488.0,17.0
2018-01-16 20:24:27.742028,slurm_normal,1516135456.0,0,,1.0,main_w3_handler0,3311547,18052377,False,,227421,tabular,12130224,slurm,,132112168.0,corral-repl,,"""390fc2f6fafb11e7af30005056ba55fb""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 33337687}]","""bacteria""","""false""",32.0,,,1516135437.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/kraken_translate/kraken-translate/1.2.1,1.2.1,,2018-01-16 20:44:18.006798,92488.0,19.0
2018-01-18 20:51:47.864323,slurm_normal,1516313156.0,0,,1.0,main_w3_handler1,3394791,18076107,False,,15942582,tabular,12155827,slurm,,132112168.0,corral-repl,,"""5fe70564fc9111e78090005056ba55fb""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 33376127}]","""bacteria""","""false""",32.0,,,1516313121.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/kraken_translate/kraken-translate/1.2.1,1.2.1,,2018-01-18 22:05:57.628417,92488.0,35.0
2018-02-15 03:27:17.111789,slurm_normal,1518667327.0,0,7680.0,1.0,main_w3_handler0,3429808,18391693,False,,195775,tabular,12477129,slurm,,132112168.0,corral-repl,,"""17d58ce4120011e8ae7c005056ba2773""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 33868081}]","""bacteria""","""false""",32.0,,,1518667310.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/kraken_translate/kraken-translate/1.2.1,1.2.1,,2018-02-15 04:02:09.905689,121855.0,17.0
2018-02-23 18:42:15.200000,slurm_normal,1519411703.0,0,7680.0,1.0,main_w4_handler0,3440528,18500958,False,,195775,tabular,12596481,slurm,,132112168.0,corral-repl,,"""37adbd6e18c911e895e2005056ba2773""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 34038776}]","""bacteria""","""false""",32.0,,,1519411662.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/kraken_translate/kraken-translate/1.2.1,1.2.1,,2018-02-23 18:48:25.852499,105062.0,41.0
2018-02-23 19:26:52.720518,slurm_normal,1519415484.0,0,7680.0,1.0,main_w3_handler0,3440581,18501469,False,,204056,tabular,12597330,slurm,,132112168.0,corral-repl,,"""785e23d418cf11e889a5005056ba2773""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 34039596}]","""bacteria""","""false""",32.0,,,1519415463.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/kraken_translate/kraken-translate/1.2.1,1.2.1,,2018-02-23 19:51:28.323526,105062.0,21.0
2018-02-23 20:01:23.545037,slurm_normal,1519418999.0,0,7680.0,1.0,main_w3_handler0,3440662,18501866,False,,37778289,tabular,12598039,slurm,,132112168.0,corral-repl,,"""4783a67618d411e882e1005056ba55fb""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 34040291}]","""bacteria""","""false""",32.0,,,1519418947.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/kraken_translate/kraken-translate/1.2.1,1.2.1,,2018-02-23 20:50:01.662305,105062.0,52.0
2018-02-23 20:59:42.684245,slurm_normal,1519424325.0,0,7680.0,1.0,main_w3_handler0,3440730,18502465,False,,44721147,tabular,12598930,slurm,,132112168.0,corral-repl,,"""736b856218dc11e8bdb4005056ba2773""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 34041267}]","""bacteria""","""false""",32.0,,,1519424300.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/kraken_translate/kraken-translate/1.2.1,1.2.1,,2018-02-23 22:18:48.485926,105062.0,25.0
2018-02-27 00:28:03.055563,slurm_normal,1519693591.0,0,7680.0,1.0,main_w4_handler0,3443825,18529667,False,,21143952,tabular,12626324,slurm,,132112168.0,corral-repl,,"""0ace5ee61b5511e89c35005056ba55fb""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 34085757}]","""bacteria""","""false""",32.0,,,1519693571.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/kraken_translate/kraken-translate/1.2.1,1.2.1,,2018-02-27 01:06:34.620098,105062.0,20.0
2018-02-27 00:23:44.083262,slurm_normal,1519693402.0,0,7680.0,1.0,main_w4_handler0,3443817,18529619,False,,33595921,tabular,12626306,slurm,,132112168.0,corral-repl,,"""6f4049801b5411e8b85b005056ba55fb""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 34085702}]","""bacteria""","""false""",32.0,,,1519693379.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/kraken_translate/kraken-translate/1.2.1,1.2.1,,2018-02-27 01:03:25.536747,105062.0,23.0
