chromInfo,chromInfo_filetype,create_time,destination_id,end_epoch,exit_code,fasta,fasta_filetype,galaxy_slots,handler,history_id,id,imported,info,input,input_filetype,job_runner_external_id,job_runner_name,library_folder_id,memtotal,object_store_id,param_filename,parameters.__workflow_invocation_uuid__,parameters.chromInfo,parameters.dbkey,parameters.fasta.values,parameters.input.values,parameters.input|__identifier__,parameters.name,parameters.split,parameters.strand,parameters.tab,processor_count,runner_name,session_id,start_epoch,state,swaptotal,tool_id,tool_version,traceback,update_time,user_id,runtime
,,2016-09-16 12:18:20.853515,slurm_normal,1474028328.0,0,27360873,fasta,1.0,main_w4_handler1,2797907,13864527,False,,81392,bed,8087802.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","[{'src': 'hda', 'id': 'bbd44e69cb8906b5e896996febe04023'}]","[{'src': 'hda', 'id': 'bbd44e69cb8906b5478c597d5b92a0d2'}]",,"""true""","""false""","""false""","""false""",32.0,,32485739.0,1474028322.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_getfastabed/2.24.0,2.24.0,,2016-09-16 12:18:50.027971,29771.0,6.0
,,2016-09-16 12:22:23.347670,slurm_normal,1474028559.0,0,18850563,fasta,1.0,main_w4_handler1,2797907,13864546,False,,363211,bed,8087822.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","[{'src': 'hda', 'id': 'bbd44e69cb8906b5717cc584157d3a4f'}]","[{'src': 'hda', 'id': 'bbd44e69cb8906b5141de3190aa1cee3'}]",,"""true""","""false""","""false""","""false""",32.0,,32485739.0,1474028555.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_getfastabed/2.24.0,2.24.0,,2016-09-16 12:22:41.042446,29771.0,4.0
,,2017-03-19 18:34:28.300041,slurm_normal,1489948476.0,0,164400,fasta,1.0,main_w3_handler0,3036623,15337202,False,,75,bed,9477127.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","[{'src': 'hda', 'id': 28827619}]","[{'src': 'hda', 'id': 28817629}]",,"""false""","""false""","""false""","""false""",32.0,,36698145.0,1489948471.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_getfastabed/2.24.0,2.24.0,,2017-03-19 18:34:38.349206,,5.0
,,2016-09-16 12:22:22.351578,slurm_normal,1474028556.0,0,19979700,fasta,1.0,main_w3_handler0,2797907,13864544,False,,363211,bed,8087818.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","[{'src': 'hda', 'id': 'bbd44e69cb8906b5dd6f5949bdc7574f'}]","[{'src': 'hda', 'id': 'bbd44e69cb8906b5141de3190aa1cee3'}]",,"""true""","""false""","""false""","""false""",32.0,,32485739.0,1474028552.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_getfastabed/2.24.0,2.24.0,,2016-09-16 12:22:38.599351,29771.0,4.0
,,2016-09-16 12:22:23.710784,slurm_normal,1474028558.0,0,27360873,fasta,1.0,main_w3_handler1,2797907,13864548,False,,363211,bed,8087821.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","[{'src': 'hda', 'id': 'bbd44e69cb8906b5e896996febe04023'}]","[{'src': 'hda', 'id': 'bbd44e69cb8906b5141de3190aa1cee3'}]",,"""true""","""false""","""false""","""false""",32.0,,32485739.0,1474028555.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_getfastabed/2.24.0,2.24.0,,2016-09-16 12:22:39.103286,29771.0,3.0
,,2016-09-16 12:22:21.768053,slurm_normal,1474028560.0,0,30862359,fasta,1.0,main_w4_handler0,2797907,13864543,False,,363211,bed,8087819.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","[{'src': 'hda', 'id': 'bbd44e69cb8906b567ca859905f3fa2e'}]","[{'src': 'hda', 'id': 'bbd44e69cb8906b5141de3190aa1cee3'}]",,"""true""","""false""","""false""","""false""",32.0,,32485739.0,1474028556.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_getfastabed/2.24.0,2.24.0,,2016-09-16 12:22:42.141490,29771.0,4.0
,,2016-07-07 14:56:57.324763,slurm_normal,1467903467.0,0,3114696248,fasta,1.0,main_w2_handler1,2748255,13353842,False,,137858,bed,7563406.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""","[{'src': 'hda', 'id': 'bbd44e69cb8906b5a245afb18e04baef'}]","[{'src': 'hda', 'id': 'bbd44e69cb8906b589c46140165d37ed'}]",,"""true""","""false""","""true""","""true""",32.0,,31047820.0,1467903452.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_getfastabed/2.24.0,2.24.0,,2016-07-07 14:57:49.974232,86540.0,15.0
,,2016-07-07 15:50:34.255129,slurm_normal,1467906758.0,0,3273481150,fasta,1.0,main_w2_handler1,2748255,13354525,False,,29557,bed,7564042.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""","[{'src': 'hda', 'id': 'bbd44e69cb8906b54d1daa5727a66048'}]","[{'src': 'hda', 'id': 'bbd44e69cb8906b5b1ff03e201edf6a1'}]","""Mock48.txt""","""true""","""false""","""true""","""true""",32.0,,31047820.0,1467906668.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_getfastabed/2.24.0,2.24.0,,2016-07-07 15:52:49.018769,86540.0,90.0
,,2016-07-07 15:50:30.687665,slurm_normal,1467906753.0,0,3273481150,fasta,1.0,main_w2_handler0,2748255,13354524,False,,26005,bed,7564045.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""","[{'src': 'hda', 'id': 'bbd44e69cb8906b54d1daa5727a66048'}]","[{'src': 'hda', 'id': 'bbd44e69cb8906b56630591e7d7eab3b'}]","""Mock6.txt""","""true""","""false""","""true""","""true""",32.0,,31047820.0,1467906675.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_getfastabed/2.24.0,2.24.0,,2016-07-07 15:52:45.146651,86540.0,78.0
,,2016-07-07 15:50:35.145868,slurm_normal,1467906754.0,0,3273481150,fasta,1.0,main_w2_handler1,2748255,13354526,False,,37094,bed,7564043.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""","[{'src': 'hda', 'id': 'bbd44e69cb8906b54d1daa5727a66048'}]","[{'src': 'hda', 'id': 'bbd44e69cb8906b54211bee33f837ad5'}]","""Mock24.txt""","""true""","""false""","""true""","""true""",32.0,,31047820.0,1467906668.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_getfastabed/2.24.0,2.24.0,,2016-07-07 15:52:45.115701,86540.0,86.0
,,2016-07-07 15:50:37.031568,slurm_normal,1467906753.0,0,3273481150,fasta,1.0,main_w2_handler0,2748255,13354528,False,,28786,bed,7564046.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""","[{'src': 'hda', 'id': 'bbd44e69cb8906b54d1daa5727a66048'}]","[{'src': 'hda', 'id': 'bbd44e69cb8906b5e8356b2ee596343c'}]","""Mayinga48.txt""","""true""","""false""","""true""","""true""",32.0,,31047820.0,1467906677.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_getfastabed/2.24.0,2.24.0,,2016-07-07 15:52:45.147231,86540.0,76.0
,,2016-07-07 15:50:36.169135,slurm_normal,1467906753.0,0,3273481150,fasta,1.0,main_w2_handler1,2748255,13354527,False,,35381,bed,7564044.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""","[{'src': 'hda', 'id': 'bbd44e69cb8906b54d1daa5727a66048'}]","[{'src': 'hda', 'id': 'bbd44e69cb8906b5b6e8ee06a94ca928'}]","""Mayinga6.txt""","""true""","""false""","""true""","""true""",32.0,,31047820.0,1467906668.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_getfastabed/2.24.0,2.24.0,,2016-07-07 15:52:38.030025,86540.0,85.0
,,2016-07-07 15:50:38.156885,slurm_normal,1467906766.0,0,3273481150,fasta,1.0,main_w2_handler1,2748255,13354529,False,,30795,bed,7564050.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""","[{'src': 'hda', 'id': 'bbd44e69cb8906b54d1daa5727a66048'}]","[{'src': 'hda', 'id': 'bbd44e69cb8906b5b222c50c1b9d31ed'}]","""Maygina24.txt""","""true""","""false""","""true""","""true""",32.0,,31047820.0,1467906696.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_getfastabed/2.24.0,2.24.0,,2016-07-07 15:52:50.762146,86540.0,70.0
,,2016-10-17 09:55:10.523910,slurm_normal,1476698136.0,0,172111398,fasta,1.0,main_w4_handler1,2857462,14097188,False,,220917,bed,8312582.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/dm3.len""","""dm3""","[{'src': 'hda', 'id': 'bbd44e69cb8906b5d87614f095d74151'}]","[{'src': 'hda', 'id': 'bbd44e69cb8906b5bd44d6d5ae940e48'}]",,"""false""","""false""","""false""","""false""",32.0,,33753021.0,1476698131.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_getfastabed/2.24.0,2.24.0,,2016-10-17 09:55:38.972521,,5.0
,,2016-07-07 17:39:12.579154,slurm_normal,1467913226.0,0,101957874,fasta,1.0,main_w1_handler1,2759372,13355556,False,,91055,gff3,7565252.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","[{'src': 'hda', 'id': 'bbd44e69cb8906b53f8e8402a75d55e5'}]","[{'src': 'hda', 'id': 'bbd44e69cb8906b567c2225ac90bcca4'}]",,"""true""","""false""","""false""","""false""",32.0,,31206858.0,1467913220.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_getfastabed/2.24.0,2.24.0,,2016-07-07 17:40:37.265447,,6.0
,,2016-07-07 18:18:26.800703,slurm_normal,1467915578.0,0,101957874,fasta,1.0,main_w2_handler0,2759372,13355843,False,,165983,gff3,7565530.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","[{'src': 'hda', 'id': 'bbd44e69cb8906b53f8e8402a75d55e5'}]","[{'src': 'hda', 'id': 'bbd44e69cb8906b5631b228b9de0d1e7'}]",,"""true""","""false""","""false""","""false""",32.0,,31206858.0,1467915544.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_getfastabed/2.24.0,2.24.0,,2016-07-07 18:19:43.616780,,34.0
,,2016-07-07 18:10:50.814835,slurm_normal,1467915306.0,0,101957874,fasta,1.0,main_w2_handler0,2759372,13355793,False,,117962,gff3,7565492.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","[{'src': 'hda', 'id': 'bbd44e69cb8906b53f8e8402a75d55e5'}]","[{'src': 'hda', 'id': 'bbd44e69cb8906b5d7a659f91c7fa91b'}]",,"""true""","""false""","""false""","""false""",32.0,,31206858.0,1467915301.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_getfastabed/2.24.0,2.24.0,,2016-07-07 18:15:09.382200,,5.0
,,2016-07-07 18:10:40.361834,slurm_normal,1467915280.0,0,101957874,fasta,1.0,main_w2_handler0,2759372,13355791,False,,91393,gff3,7565489.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","[{'src': 'hda', 'id': 'bbd44e69cb8906b53f8e8402a75d55e5'}]","[{'src': 'hda', 'id': 'bbd44e69cb8906b59ec16a88518d3c74'}]",,"""true""","""false""","""false""","""false""",32.0,,31206858.0,1467915276.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_getfastabed/2.24.0,2.24.0,,2016-07-07 18:14:43.466944,,4.0
,,2016-07-07 18:22:16.762411,slurm_normal,1467915795.0,0,101957874,fasta,1.0,main_w2_handler0,2759372,13355909,False,,165983,gff3,7565582.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","[{'src': 'hda', 'id': 'bbd44e69cb8906b53f8e8402a75d55e5'}]","[{'src': 'hda', 'id': 'bbd44e69cb8906b5631b228b9de0d1e7'}]",,"""true""","""false""","""false""","""false""",32.0,,31206858.0,1467915791.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_getfastabed/2.24.0,2.24.0,,2016-07-07 18:23:18.233545,,4.0
,,2016-07-07 18:11:08.710556,slurm_normal,1467915175.0,0,101957874,fasta,1.0,main_w1_handler1,2759372,13355795,False,,618385,gff3,7565481.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","[{'src': 'hda', 'id': 'bbd44e69cb8906b53f8e8402a75d55e5'}]","[{'src': 'hda', 'id': 'bbd44e69cb8906b517b5384f49fd8af4'}]",,"""true""","""false""","""false""","""false""",32.0,,31206858.0,1467915161.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_getfastabed/2.24.0,2.24.0,,2016-07-07 18:12:59.794057,,14.0
,,2016-07-07 18:22:03.548240,slurm_normal,1467915764.0,0,101957874,fasta,1.0,main_w1_handler1,2759372,13355908,False,,618385,gff3,7565573.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","[{'src': 'hda', 'id': 'bbd44e69cb8906b53f8e8402a75d55e5'}]","[{'src': 'hda', 'id': 'bbd44e69cb8906b5878a3282ca045894'}]",,"""true""","""false""","""false""","""false""",32.0,,31206858.0,1467915758.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_getfastabed/2.24.0,2.24.0,,2016-07-07 18:22:47.418807,,6.0
,,2016-07-07 18:21:52.291713,slurm_normal,1467915824.0,0,101957874,fasta,1.0,main_w2_handler1,2759372,13355904,False,,91738,gff3,7565588.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","[{'src': 'hda', 'id': 'bbd44e69cb8906b53f8e8402a75d55e5'}]","[{'src': 'hda', 'id': 'bbd44e69cb8906b53ca9d11f9e250856'}]",,"""true""","""false""","""false""","""false""",32.0,,31206858.0,1467915820.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_getfastabed/2.24.0,2.24.0,,2016-07-07 18:23:48.994773,,4.0
,,2016-07-07 18:21:40.419179,slurm_normal,1467915749.0,0,101957874,fasta,1.0,main_w2_handler1,2759372,13355902,False,,117962,gff3,7565569.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","[{'src': 'hda', 'id': 'bbd44e69cb8906b53f8e8402a75d55e5'}]","[{'src': 'hda', 'id': 'bbd44e69cb8906b5d7a659f91c7fa91b'}]",,"""true""","""false""","""false""","""false""",32.0,,31206858.0,1467915741.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_getfastabed/2.24.0,2.24.0,,2016-07-07 18:22:32.711983,,8.0
,,2016-07-07 18:10:59.864119,slurm_normal,1467915352.0,0,101957874,fasta,1.0,main_w2_handler0,2759372,13355794,False,,91738,gff3,7565495.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","[{'src': 'hda', 'id': 'bbd44e69cb8906b53f8e8402a75d55e5'}]","[{'src': 'hda', 'id': 'bbd44e69cb8906b53ca9d11f9e250856'}]",,"""true""","""false""","""false""","""false""",32.0,,31206858.0,1467915339.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_getfastabed/2.24.0,2.24.0,,2016-07-07 18:15:55.956250,,13.0
,,2016-07-07 18:17:55.358906,slurm_normal,1467915520.0,0,101957874,fasta,1.0,main_w2_handler0,2759372,13355838,False,,117962,gff3,7565525.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","[{'src': 'hda', 'id': 'bbd44e69cb8906b53f8e8402a75d55e5'}]","[{'src': 'hda', 'id': 'bbd44e69cb8906b5d7a659f91c7fa91b'}]",,"""true""","""false""","""false""","""false""",32.0,,31206858.0,1467915515.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_getfastabed/2.24.0,2.24.0,,2016-07-07 18:18:43.985738,,5.0
,,2016-07-07 18:17:33.140441,slurm_normal,1467915497.0,0,101957874,fasta,1.0,main_w1_handler1,2759372,13355834,False,,91393,gff3,7565522.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","[{'src': 'hda', 'id': 'bbd44e69cb8906b53f8e8402a75d55e5'}]","[{'src': 'hda', 'id': 'bbd44e69cb8906b59ec16a88518d3c74'}]",,"""true""","""false""","""false""","""false""",32.0,,31206858.0,1467915493.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_getfastabed/2.24.0,2.24.0,,2016-07-07 18:18:23.024993,,4.0
,,2016-07-07 18:20:51.799165,slurm_normal,1467915715.0,0,101957874,fasta,1.0,main_w2_handler0,2759372,13355898,False,,91393,gff3,7565564.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","[{'src': 'hda', 'id': 'bbd44e69cb8906b53f8e8402a75d55e5'}]","[{'src': 'hda', 'id': 'bbd44e69cb8906b59ec16a88518d3c74'}]",,"""true""","""false""","""false""","""false""",32.0,,31206858.0,1467915687.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_getfastabed/2.24.0,2.24.0,,2016-07-07 18:21:58.871862,,28.0
,,2016-07-11 01:54:28.244031,slurm_normal,1468202120.0,0,23794978,fasta,1.0,main_w1_handler1,2717310,13372036,False,,6608,bed,7582649.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","[{'src': 'hda', 'id': 'bbd44e69cb8906b53654be82505a49dc'}]","[{'src': 'hda', 'id': 'bbd44e69cb8906b5677565b6902c8719'}]",,"""false""","""false""","""false""","""false""",32.0,,30434459.0,1468202116.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_getfastabed/2.24.0,2.24.0,,2016-07-11 01:55:22.019305,29771.0,4.0
,,2016-07-11 01:54:25.915738,slurm_normal,1468202125.0,0,27360873,fasta,1.0,main_w2_handler1,2717310,13372033,False,,6608,bed,7582651.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","[{'src': 'hda', 'id': 'bbd44e69cb8906b50066a8726f6fef5b'}]","[{'src': 'hda', 'id': 'bbd44e69cb8906b5677565b6902c8719'}]",,"""false""","""false""","""false""","""false""",32.0,,30434459.0,1468202120.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_getfastabed/2.24.0,2.24.0,,2016-07-11 01:55:27.990377,29771.0,5.0
,,2016-07-11 01:54:25.108476,slurm_normal,1468202124.0,0,18850563,fasta,1.0,main_w2_handler1,2717310,13372032,False,,6608,bed,7582650.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","[{'src': 'hda', 'id': 'bbd44e69cb8906b5a9828e74a4d0d1e4'}]","[{'src': 'hda', 'id': 'bbd44e69cb8906b5677565b6902c8719'}]",,"""false""","""false""","""false""","""false""",32.0,,30434459.0,1468202119.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_getfastabed/2.24.0,2.24.0,,2016-07-11 01:55:27.921509,29771.0,5.0
,,2016-07-11 01:54:26.693875,slurm_normal,1468202132.0,0,30862359,fasta,1.0,main_w1_handler0,2717310,13372034,False,,6608,bed,7582652.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","[{'src': 'hda', 'id': 'bbd44e69cb8906b54fbe422758481cda'}]","[{'src': 'hda', 'id': 'bbd44e69cb8906b5677565b6902c8719'}]",,"""false""","""false""","""false""","""false""",32.0,,30434459.0,1468202128.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_getfastabed/2.24.0,2.24.0,,2016-07-11 01:55:35.711269,29771.0,4.0
,,2016-07-11 01:54:27.339560,slurm_normal,1468202132.0,0,19979700,fasta,1.0,main_w1_handler0,2717310,13372035,False,,6608,bed,7582653.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","[{'src': 'hda', 'id': 'bbd44e69cb8906b5beb08dff3e0b56cd'}]","[{'src': 'hda', 'id': 'bbd44e69cb8906b5677565b6902c8719'}]",,"""false""","""false""","""false""","""false""",32.0,,30434459.0,1468202128.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_getfastabed/2.24.0,2.24.0,,2016-07-11 01:55:35.707979,29771.0,4.0
,,2016-10-17 19:28:18.486256,slurm_normal,1476732535.0,0,12557,fasta,1.0,main_w4_handler0,2844059,14101554,False,,331,bed,8316605.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","[{'src': 'hda', 'id': 'bbd44e69cb8906b5ee554f649a8ce790'}]","[{'src': 'hda', 'id': 'bbd44e69cb8906b5b568342c993aca01'}]",,"""true""","""false""","""false""","""false""",32.0,,33484006.0,1476732528.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_getfastabed/2.24.0,2.24.0,,2016-10-17 19:28:57.472360,86540.0,7.0
,,2016-10-17 19:19:13.481015,slurm_normal,1476732014.0,0,12556,fasta,1.0,main_w3_handler1,2844059,14101530,False,,331,bed,8316576.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","[{'src': 'hda', 'id': 'bbd44e69cb8906b56dfd46bec4b7d59b'}]","[{'src': 'hda', 'id': 'bbd44e69cb8906b5b568342c993aca01'}]",,"""false""","""false""","""false""","""false""",32.0,,33484006.0,1476732010.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_getfastabed/2.24.0,2.24.0,,2016-10-17 19:20:17.662316,86540.0,4.0
,,2016-10-17 19:26:17.074659,slurm_normal,1476732414.0,0,12557,fasta,1.0,main_w4_handler1,2844059,14101549,False,,331,bed,8316597.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","[{'src': 'hda', 'id': 'bbd44e69cb8906b5ee554f649a8ce790'}]","[{'src': 'hda', 'id': 'bbd44e69cb8906b5b568342c993aca01'}]",,"""false""","""false""","""false""","""false""",32.0,,33484006.0,1476732411.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_getfastabed/2.24.0,2.24.0,,2016-10-17 19:26:57.173126,86540.0,3.0
,,2016-10-17 19:31:03.292451,slurm_normal,1476732728.0,0,12557,fasta,1.0,main_w4_handler0,2844059,14101561,False,,273,bed,8316621.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","[{'src': 'hda', 'id': 'bbd44e69cb8906b5ee554f649a8ce790'}]","[{'src': 'hda', 'id': 'bbd44e69cb8906b56b144890785f09a8'}]",,"""true""","""false""","""false""","""false""",32.0,,33484006.0,1476732723.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_getfastabed/2.24.0,2.24.0,,2016-10-17 19:32:12.195533,86540.0,5.0
,,2016-10-17 19:36:08.949272,slurm_normal,1476733028.0,0,12596,fasta,1.0,main_w4_handler0,2844059,14101615,False,,273,bed,8316675.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","[{'src': 'hda', 'id': 'bbd44e69cb8906b5183a762168b5172c'}]","[{'src': 'hda', 'id': 'bbd44e69cb8906b56b144890785f09a8'}]",,"""true""","""false""","""false""","""false""",32.0,,33484006.0,1476732993.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_getfastabed/2.24.0,2.24.0,,2016-10-17 19:37:16.585855,86540.0,35.0
,,2016-10-17 19:37:18.619943,slurm_normal,1476733085.0,0,12615,fasta,1.0,main_w4_handler0,2844059,14101644,False,,273,bed,8316708.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","[{'src': 'hda', 'id': 'bbd44e69cb8906b5d311eab695d3696b'}]","[{'src': 'hda', 'id': 'bbd44e69cb8906b56b144890785f09a8'}]",,"""true""","""false""","""false""","""false""",32.0,,33484006.0,1476733078.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_getfastabed/2.24.0,2.24.0,,2016-10-17 19:38:08.248063,86540.0,7.0
,,2017-01-10 17:18:53.090083,slurm_normal,1484070331.0,0,3279311963,fasta,1.0,main_w4_handler1,2652603,14732893,False,,244540,bed,8894969.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""","[{'src': 'hda', 'id': 25413066}]","[{'src': 'hda', 'id': 27873481}]",,"""false""","""false""","""false""","""false""",32.0,,34863871.0,1484070294.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_getfastabed/2.24.0,2.24.0,,2017-01-10 17:45:40.988184,64006.0,37.0
,,2017-01-10 17:18:38.735976,slurm_normal,1484071488.0,0,3279311963,fasta,1.0,main_w3_handler0,2652603,14732884,False,,377394,bed,8895375.roundup,slurm,,132111800.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""","[{'src': 'hda', 'id': 25413066}]","[{'src': 'hda', 'id': 27873465}]",,"""false""","""false""","""false""","""false""",32.0,,34863871.0,1484071408.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_getfastabed/2.24.0,2.24.0,,2017-01-10 18:05:02.840037,64006.0,80.0
,,2017-01-10 17:19:36.711922,slurm_normal,1484071432.0,0,3279311963,fasta,1.0,main_w4_handler1,2652603,14732924,False,,246182,bed,8895245.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""","[{'src': 'hda', 'id': 25413066}]","[{'src': 'hda', 'id': 27873520}]",,"""false""","""false""","""false""","""false""",32.0,,34863871.0,1484071009.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_getfastabed/2.24.0,2.24.0,,2017-01-10 18:03:57.372316,64006.0,423.0
