create_time,destination_id,end_epoch,exit_code,fasta,fasta_filetype,galaxy_slots,handler,history_id,id,imported,info,job_runner_external_id,job_runner_name,library_folder_id,memtotal,object_store_id,param_filename,parameters.chooseformat.__current_case__,parameters.chooseformat.format,parameters.chooseformat.use,parameters.chromInfo,parameters.dbkey,parameters.fasta.values,parameters.qfile.values,processor_count,qfile,qfile_filetype,runner_name,session_id,start_epoch,state,swaptotal,tool_id,tool_version,traceback,update_time,user_id,runtime
2017-04-07 10:22:16.948356,slurm_normal,1491560548.0,0,4120030,fasta,1.0,main_w3_handler1,3063516,15517445,False,,9644146.roundup,slurm,,132112168.0,corral-repl,,1,,false,"""/galaxy-repl/localdata/chrom/?.len""","""?""","[{'src': 'hda', 'id': 29114133}]","[{'src': 'hda', 'id': 29114130}]",32.0,8979507,qual454,,37186775,1491560541.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/jjohnson/mothur_toolsuite/mothur_make_fastq/1.20.0,1.20.0,,2017-04-07 10:22:32.411317,103760.0,7.0
2017-03-10 11:44:07.143183,slurm_normal,1489146365.0,0,127494980,fasta,1.0,main_w4_handler0,3026495,15261956,False,,9408092.roundup,slurm,,132112168.0,corral-repl,,1,,false,"""/galaxy-repl/localdata/chrom/?.len""","""?""","[{'src': 'hda', 'id': 28706503}]","[{'src': 'hda', 'id': 28706504}]",32.0,366214533,qual454,,36548468,1489146252.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/jjohnson/mothur_toolsuite/mothur_make_fastq/1.20.0,1.20.0,,2017-03-10 11:46:22.296374,,113.0
2017-04-18 13:37:00.329222,slurm_normal,1492522646.0,0,4120030,fasta,1.0,main_w4_handler1,3077530,15613943,False,,9732576.roundup,slurm,,132112168.0,corral-repl,,1,,false,"""/galaxy-repl/localdata/chrom/?.len""","""?""","[{'src': 'hda', 'id': 29259184}]","[{'src': 'hda', 'id': 29259185}]",32.0,8979507,qual454,,37395024,1492522638.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/jjohnson/mothur_toolsuite/mothur_make_fastq/1.20.0,1.20.0,,2017-04-18 13:37:29.280778,104278.0,8.0
2017-04-25 09:50:15.710073,slurm_normal,1493113841.0,0,0,fasta,1.0,main_w4_handler0,3080471,15670712,False,,9786342.roundup,slurm,,132112168.0,corral-repl,,1,,false,"""/galaxy-repl/localdata/chrom/?.len""","""?""","[{'src': 'hda', 'id': 29350085}]","[{'src': 'hda', 'id': 29350086}]",32.0,0,qual,,37541130,1493113830.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/jjohnson/mothur_toolsuite/mothur_make_fastq/1.20.0,1.20.0,,2017-04-25 09:50:42.384156,85168.0,11.0
2017-04-25 10:01:55.419257,slurm_normal,1493114535.0,0,0,fasta,1.0,main_w4_handler0,3080471,15670748,False,,9786370.roundup,slurm,,132112168.0,corral-repl,,1,,false,"""/galaxy-repl/localdata/chrom/?.len""","""?""","[{'src': 'hda', 'id': 29350085}]","[{'src': 'hda', 'id': 29350086}]",32.0,0,qual,,37541130,1493114530.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/jjohnson/mothur_toolsuite/mothur_make_fastq/1.20.0,1.20.0,,2017-04-25 10:02:17.607690,85168.0,5.0
2017-05-16 18:50:16.541251,slurm_normal,1494960626.0,0,0,fasta,1.0,main_w3_handler0,2991328,15857820,False,,9958106.roundup,slurm,,132112168.0,corral-repl,,1,,false,"""/galaxy-repl/localdata/chrom/?.len""","""?""","[{'src': 'hda', 'id': 29631857}]","[{'src': 'hda', 'id': 29631858}]",32.0,0,qual454,,36584128,1494960622.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/jjohnson/mothur_toolsuite/mothur_make_fastq/1.20.0,1.20.0,,2017-05-16 18:50:32.497056,92765.0,4.0
2017-05-23 21:18:25.953587,slurm_normal,1495574322.0,0,44783646,fasta,1.0,main_w4_handler1,3107233,15921442,False,,10019488.roundup,slurm,,132112168.0,corral-repl,,1,,false,"""/galaxy-repl/localdata/chrom/?.len""","""?""","[{'src': 'hda', 'id': 29738791}]","[{'src': 'hda', 'id': 29739333}]",32.0,0,qual454,,38150790,1495574318.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/jjohnson/mothur_toolsuite/mothur_make_fastq/1.20.0,1.20.0,,2017-05-23 21:18:45.225691,105633.0,4.0
2017-05-26 19:02:47.295555,slurm_normal,1495825383.0,0,5800354797,fasta,1.0,main_w3_handler1,3127461,15948329,False,,10046811.roundup,slurm,,132112168.0,corral-repl,,0,['sanger'],true,"""/galaxy-repl/localdata/chrom/?.len""","""?""","[{'src': 'hda', 'id': 29784860}]","[{'src': 'hda', 'id': 29787510}]",32.0,0,qual454,,38233476,1495825379.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/jjohnson/mothur_toolsuite/mothur_make_fastq/1.20.0,1.20.0,,2017-05-26 19:03:03.806894,106649.0,4.0
