bigwigfiles,bigwigfiles1,bigwigfiles10,bigwigfiles10_filetype,bigwigfiles11,bigwigfiles11_filetype,bigwigfiles12,bigwigfiles12_filetype,bigwigfiles13,bigwigfiles13_filetype,bigwigfiles14,bigwigfiles14_filetype,bigwigfiles15,bigwigfiles15_filetype,bigwigfiles16,bigwigfiles16_filetype,bigwigfiles17,bigwigfiles17_filetype,bigwigfiles18,bigwigfiles18_filetype,bigwigfiles19,bigwigfiles19_filetype,bigwigfiles1_filetype,bigwigfiles2,bigwigfiles20,bigwigfiles20_filetype,bigwigfiles21,bigwigfiles21_filetype,bigwigfiles22,bigwigfiles22_filetype,bigwigfiles23,bigwigfiles23_filetype,bigwigfiles24,bigwigfiles24_filetype,bigwigfiles25,bigwigfiles25_filetype,bigwigfiles26,bigwigfiles26_filetype,bigwigfiles27,bigwigfiles27_filetype,bigwigfiles28,bigwigfiles28_filetype,bigwigfiles29,bigwigfiles29_filetype,bigwigfiles2_filetype,bigwigfiles3,bigwigfiles3_filetype,bigwigfiles4,bigwigfiles4_filetype,bigwigfiles5,bigwigfiles5_filetype,bigwigfiles6,bigwigfiles6_filetype,bigwigfiles7,bigwigfiles7_filetype,bigwigfiles8,bigwigfiles8_filetype,bigwigfiles9,bigwigfiles9_filetype,bigwigfiles_filetype,blackListFileName,blackListFileName1,blackListFileName1_filetype,blackListFileName_filetype,create_time,destination_id,end_epoch,exit_code,galaxy_slots,handler,history_id,id,imported,info,job_runner_external_id,job_runner_name,library_folder_id,memtotal,object_store_id,param_filename,parameters.__job_resource.__current_case__,parameters.__job_resource.__job_resource__select,parameters.advancedOpt.__current_case__,parameters.advancedOpt.blackListFileName.values,parameters.advancedOpt.exonID,parameters.advancedOpt.metagene,parameters.advancedOpt.showAdvancedOpt,parameters.advancedOpt.transcriptID,parameters.advancedOpt.transcript_id_designator,parameters.bigwigfiles.values,parameters.chromInfo,parameters.dbkey,parameters.mode.__current_case__,parameters.mode.binSize,parameters.mode.distanceBetweenBins,parameters.mode.modeOpt,parameters.mode.region_file.values,parameters.outRawCounts,parameters.region,processor_count,region_file,region_file_filetype,runner_name,session_id,start_epoch,state,swaptotal,tool_id,tool_version,traceback,update_time,user_id,runtime
207843456,207843456,,,,,,,,,,,,,,,,,,,,,bigwig,98136003,,,,,,,,,,,,,,,,,,,,,bigwig,198029354.0,bigwig,119055260.0,bigwig,,,,,,,,,,,bigwig,,,,,2016-10-13 21:39:19.460975,slurm_multi,1476395654.0,0,6.0,main_w4_handler2,2853744,14077147,False,,8293938,slurm,,132112168.0,corral-repl,,0,no,0.0,,,,no,,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b53a9fb7d41ca93e2b'}, {'src': 'hda', 'id': 'bbd44e69cb8906b5c77d23cd84c7a5b4'}, {'src': 'hda', 'id': 'bbd44e69cb8906b5db567186c9eb8606'}, {'src': 'hda', 'id': 'bbd44e69cb8906b5f95a13ef7f37a7ad'}]","""/galaxy-repl/localdata/chrom/?.len""","""?""",0,10000,0,bins,,"""false""","""""",32.0,,,,33479290,1476395580.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_multi_bigwig_summary/deeptools_multi_bigwig_summary/2.3.5.0,2.3.5.0,,2016-10-13 21:54:17.900158,87393,74.0
207843456,207843456,22751201.0,bigwig,53806733.0,bigwig,203561507.0,bigwig,119055260.0,bigwig,,,,,,,,,,,,,bigwig,98136003,,,,,,,,,,,,,,,,,,,,,bigwig,198029354.0,bigwig,191346238.0,bigwig,267307192.0,bigwig,150950220.0,bigwig,255311825.0,bigwig,393587586.0,bigwig,311294877.0,bigwig,bigwig,,,,,2016-10-13 21:38:58.706540,slurm_multi,1476396260.0,0,6.0,main_w3_handler2,2853744,14077144,False,,8293972,slurm,,132112168.0,corral-repl,,0,no,0.0,,,,no,,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b53a9fb7d41ca93e2b'}, {'src': 'hda', 'id': 'bbd44e69cb8906b5c77d23cd84c7a5b4'}, {'src': 'hda', 'id': 'bbd44e69cb8906b5db567186c9eb8606'}, {'src': 'hda', 'id': 'bbd44e69cb8906b5ce27e408c378317a'}, {'src': 'hda', 'id': 'bbd44e69cb8906b5351b43d18eb29f81'}, {'src': 'hda', 'id': 'bbd44e69cb8906b5a1d47d349f476228'}, {'src': 'hda', 'id': 'bbd44e69cb8906b546900cebd0e0c796'}, {'src': 'hda', 'id': 'bbd44e69cb8906b51b1568b3c0381145'}, {'src': 'hda', 'id': 'bbd44e69cb8906b5bd80302a8cff2868'}, {'src': 'hda', 'id': 'bbd44e69cb8906b558c349fb80df04bb'}, {'src': 'hda', 'id': 'bbd44e69cb8906b5f63b9c0541a06870'}, {'src': 'hda', 'id': 'bbd44e69cb8906b5e015fcf4bf75e422'}, {'src': 'hda', 'id': 'bbd44e69cb8906b5f95a13ef7f37a7ad'}]","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",0,10000,0,bins,,"""false""","""""",32.0,,,,33479290,1476396005.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_multi_bigwig_summary/deeptools_multi_bigwig_summary/2.3.5.0,2.3.5.0,,2016-10-13 22:04:30.110244,87393,255.0
22751201,22751201,,,,,,,,,,,,,,,,,,,,,bigwig,53806733,,,,,,,,,,,,,,,,,,,,,bigwig,203561507.0,bigwig,119055260.0,bigwig,,,,,,,,,,,bigwig,,,,,2016-10-13 21:40:20.738013,slurm_multi,1476396560.0,0,6.0,main_w4_handler2,2853744,14077158,False,,8294025,slurm,,132112168.0,corral-repl,,0,no,0.0,,,,no,,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b558c349fb80df04bb'}, {'src': 'hda', 'id': 'bbd44e69cb8906b5f63b9c0541a06870'}, {'src': 'hda', 'id': 'bbd44e69cb8906b5e015fcf4bf75e422'}, {'src': 'hda', 'id': 'bbd44e69cb8906b5f95a13ef7f37a7ad'}]","""/galaxy-repl/localdata/chrom/?.len""","""?""",0,10000,0,bins,,"""false""","""""",32.0,,,,33479290,1476396489.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_multi_bigwig_summary/deeptools_multi_bigwig_summary/2.3.5.0,2.3.5.0,,2016-10-13 22:09:23.088334,87393,71.0
255311825,255311825,,,,,,,,,,,,,,,,,,,,,bigwig,393587586,,,,,,,,,,,,,,,,,,,,,bigwig,311294877.0,bigwig,119055260.0,bigwig,,,,,,,,,,,bigwig,,,,,2016-10-13 21:39:58.264047,slurm_multi,1476397521.0,0,6.0,main_w3_handler2,2853744,14077154,False,,8294117,slurm,,132112168.0,corral-repl,,0,no,0.0,,,,no,,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b546900cebd0e0c796'}, {'src': 'hda', 'id': 'bbd44e69cb8906b51b1568b3c0381145'}, {'src': 'hda', 'id': 'bbd44e69cb8906b5bd80302a8cff2868'}, {'src': 'hda', 'id': 'bbd44e69cb8906b5f95a13ef7f37a7ad'}]","""/galaxy-repl/localdata/chrom/?.len""","""?""",0,10000,0,bins,,"""false""","""""",32.0,,,,33479290,1476397430.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_multi_bigwig_summary/deeptools_multi_bigwig_summary/2.3.5.0,2.3.5.0,,2016-10-13 22:25:24.353400,87393,91.0
45691758,45691758,,,,,,,,,,,,,,,,,,,,,bigwig,44573313,,,,,,,,,,,,,,,,,,,,,bigwig,53389294.0,bigwig,61174407.0,bigwig,54709187.0,bigwig,77190765.0,bigwig,65524962.0,bigwig,71357635.0,bigwig,,,bigwig,,,,,2016-10-13 23:08:44.447914,slurm_multi,1476400505.0,0,6.0,main_w3_handler2,2852919,14077530,False,,8294306,slurm,,132112168.0,corral-repl,,0,no,,,,,,,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5fd65eac4dedaa067'}, {'src': 'hda', 'id': 'bbd44e69cb8906b59e269acb8c324b04'}, {'src': 'hda', 'id': 'bbd44e69cb8906b5385a6d7438e07fe7'}, {'src': 'hda', 'id': 'bbd44e69cb8906b52eaa442958855222'}, {'src': 'hda', 'id': 'bbd44e69cb8906b5c079cc8b8ef3b6bd'}, {'src': 'hda', 'id': 'bbd44e69cb8906b5bd64230f0dc2363f'}, {'src': 'hda', 'id': 'bbd44e69cb8906b5e7321cd104e05cb7'}, {'src': 'hda', 'id': 'bbd44e69cb8906b5929af66e5b828f3d'}]","""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""",1,,,BED-file,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5f19e17dade226e67'}]","""false""","""""",32.0,646869.0,bed,,32088976,1476400469.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_multi_bigwig_summary/deeptools_multi_bigwig_summary/2.3.5.0,2.3.5.0,,2016-10-13 23:15:07.331385,67966,36.0
185077219,185077219,,,,,,,,,,,,,,,,,,,,,bigwig,137719541,,,,,,,,,,,,,,,,,,,,,bigwig,213258469.0,bigwig,173269349.0,bigwig,162026282.0,bigwig,135302174.0,bigwig,196383622.0,bigwig,,,,,bigwig,,,,,2016-10-14 16:52:37.981699,slurm_multi,1476467275.0,0,6.0,main_w3_handler2,2855238,14083620,False,,8300530,slurm,,132112168.0,corral-repl,,0,no,,,,,,,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5639ecc98941e0469'}, {'src': 'hda', 'id': 'bbd44e69cb8906b583f34bb0ea7d5b1d'}, {'src': 'hda', 'id': 'bbd44e69cb8906b541488463668a5a33'}, {'src': 'hda', 'id': 'bbd44e69cb8906b5a0b4dcaab6750228'}, {'src': 'hda', 'id': 'bbd44e69cb8906b5472a20ff1996d4bd'}, {'src': 'hda', 'id': 'bbd44e69cb8906b58d58eed84865624d'}, {'src': 'hda', 'id': 'bbd44e69cb8906b56f9e3bed6da78d9b'}]","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",0,25000,0,bins,,"""false""","""""",32.0,,,,33465832,1476467191.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_multi_bigwig_summary/deeptools_multi_bigwig_summary/2.3.5.0,2.3.5.0,,2016-10-14 17:48:01.843587,50986,84.0
151546221,151546221,,,,,,,,,,,,,,,,,,,,,bigwig,138988823,,,,,,,,,,,,,,,,,,,,,bigwig,65416000.0,bigwig,48393052.0,bigwig,,,,,,,,,,,bigwig,,,,,2016-10-14 20:39:52.297133,slurm_multi,1476479550.0,0,6.0,main_w4_handler2,2850927,14085280,False,,8302141,slurm,,132112168.0,corral-repl,,0,no,0.0,,,,no,,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b57ec38e1f01dc322a'}, {'src': 'hda', 'id': 'bbd44e69cb8906b531335da1d92277cd'}, {'src': 'hda', 'id': 'bbd44e69cb8906b512349cf93bfba00d'}, {'src': 'hda', 'id': 'bbd44e69cb8906b50a4cca791582b11b'}]","""/galaxy-repl/localdata/chrom/rheMac3.len""","""rheMac3""",0,10000,0,bins,,"""false""","""""",32.0,,,,33668486,1476478112.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_multi_bigwig_summary/deeptools_multi_bigwig_summary/2.3.5.0,2.3.5.0,,2016-10-14 21:12:31.896607,87393,1438.0
137426165,137426165,,,,,,,,,,,,,,,,,,,,,bigwig,138988823,,,,,,,,,,,,,,,,,,,,,bigwig,72129336.0,bigwig,116211582.0,bigwig,,,,,,,,,,,bigwig,,,,,2016-10-14 20:40:17.368120,slurm_multi,1476480200.0,0,6.0,main_w4_handler2,2850927,14085283,False,,8302325,slurm,,132112168.0,corral-repl,,0,no,0.0,,,,no,,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5c7d449a5ebbd6b08'}, {'src': 'hda', 'id': 'bbd44e69cb8906b531335da1d92277cd'}, {'src': 'hda', 'id': 'bbd44e69cb8906b5d3e80e3e472a742d'}, {'src': 'hda', 'id': 'bbd44e69cb8906b55f78b4ec6d71632b'}]","""/galaxy-repl/localdata/chrom/rheMac3.len""","""rheMac3""",0,10000,0,bins,,"""false""","""""",32.0,,,,33668486,1476479840.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_multi_bigwig_summary/deeptools_multi_bigwig_summary/2.3.5.0,2.3.5.0,,2016-10-14 21:23:24.685555,87393,360.0
19826144,19826144,,,,,,,,,,,,,,,,,,,,,bigwig,138988823,,,,,,,,,,,,,,,,,,,,,bigwig,40799724.0,bigwig,19360860.0,bigwig,,,,,,,,,,,bigwig,,,,,2016-10-14 20:40:31.137850,slurm_multi,1476481875.0,0,6.0,main_w4_handler2,2850927,14085284,False,,8302431,slurm,,132112168.0,corral-repl,,0,no,0.0,,,,no,,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5e661089583b77223'}, {'src': 'hda', 'id': 'bbd44e69cb8906b531335da1d92277cd'}, {'src': 'hda', 'id': 'bbd44e69cb8906b5df5ddfe118b60308'}, {'src': 'hda', 'id': 'bbd44e69cb8906b55aa0431a14acd38a'}]","""/galaxy-repl/localdata/chrom/rheMac3.len""","""rheMac3""",0,10000,0,bins,,"""false""","""""",32.0,,,,33668486,1476480499.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_multi_bigwig_summary/deeptools_multi_bigwig_summary/2.3.5.0,2.3.5.0,,2016-10-14 21:51:20.728861,87393,1376.0
185077219,185077219,,,,,,,,,,,,,,,,,,,,,bigwig,137719541,,,,,,,,,,,,,,,,,,,,,bigwig,213258469.0,bigwig,173269349.0,bigwig,162026282.0,bigwig,135302174.0,bigwig,196383622.0,bigwig,,,,,bigwig,18786.0,18786.0,bed,bed,2016-10-14 17:00:47.336985,slurm_multi,1476468879.0,0,6.0,main_w3_handler2,2855238,14083720,False,,8300913,slurm,,132112168.0,corral-repl,,0,no,1.0,"[{'src': 'hda', 'id': 'bbd44e69cb8906b572bab8107469b47a'}]",exon,false,yes,transcript,transcript_id,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5639ecc98941e0469'}, {'src': 'hda', 'id': 'bbd44e69cb8906b583f34bb0ea7d5b1d'}, {'src': 'hda', 'id': 'bbd44e69cb8906b541488463668a5a33'}, {'src': 'hda', 'id': 'bbd44e69cb8906b5a0b4dcaab6750228'}, {'src': 'hda', 'id': 'bbd44e69cb8906b5472a20ff1996d4bd'}, {'src': 'hda', 'id': 'bbd44e69cb8906b58d58eed84865624d'}, {'src': 'hda', 'id': 'bbd44e69cb8906b56f9e3bed6da78d9b'}]","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",0,25000,0,bins,,"""false""","""""",32.0,,,,33465832,1476468792.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_multi_bigwig_summary/deeptools_multi_bigwig_summary/2.3.5.0,2.3.5.0,,2016-10-14 18:18:27.650086,50986,87.0
185077219,185077219,,,,,,,,,,,,,,,,,,,,,bigwig,137719541,,,,,,,,,,,,,,,,,,,,,bigwig,213258469.0,bigwig,173269349.0,bigwig,162026282.0,bigwig,135302174.0,bigwig,196383622.0,bigwig,,,,,bigwig,18786.0,18786.0,bed,bed,2016-10-14 18:29:54.666917,slurm_multi,1476470454.0,0,6.0,main_w4_handler2,2855238,14084391,False,,8301204,slurm,,132112168.0,corral-repl,,0,no,1.0,"[{'src': 'hda', 'id': 'bbd44e69cb8906b572bab8107469b47a'}]",exon,false,yes,transcript,transcript_id,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5639ecc98941e0469'}, {'src': 'hda', 'id': 'bbd44e69cb8906b583f34bb0ea7d5b1d'}, {'src': 'hda', 'id': 'bbd44e69cb8906b541488463668a5a33'}, {'src': 'hda', 'id': 'bbd44e69cb8906b5a0b4dcaab6750228'}, {'src': 'hda', 'id': 'bbd44e69cb8906b5472a20ff1996d4bd'}, {'src': 'hda', 'id': 'bbd44e69cb8906b58d58eed84865624d'}, {'src': 'hda', 'id': 'bbd44e69cb8906b56f9e3bed6da78d9b'}]","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",0,50000,0,bins,,"""false""","""""",32.0,,,,33465832,1476470416.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_multi_bigwig_summary/deeptools_multi_bigwig_summary/2.3.5.0,2.3.5.0,,2016-10-14 18:40:58.521517,50986,38.0
25911823,25911823,,,,,,,,,,,,,,,,,,,,,bigwig,25486790,,,,,,,,,,,,,,,,,,,,,bigwig,23482056.0,bigwig,21121367.0,bigwig,20241202.0,bigwig,16754434.0,bigwig,,,,,,,bigwig,,,,,2016-10-15 03:04:51.313081,slurm_multi,1476501146.0,0,6.0,main_w3_handler2,2855238,14086937,False,,8303746,slurm,,132112168.0,corral-repl,,0,no,,,,,,,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5b830e94588ba3671'}, {'src': 'hda', 'id': 'bbd44e69cb8906b5c98e429605cf3077'}, {'src': 'hda', 'id': 'bbd44e69cb8906b57787afd8bb513680'}, {'src': 'hda', 'id': 'bbd44e69cb8906b53f8a021ed669075b'}, {'src': 'hda', 'id': 'bbd44e69cb8906b56250151b675a4738'}, {'src': 'hda', 'id': 'bbd44e69cb8906b530c4e9ffb60ccc33'}]","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",0,10000,0,bins,,"""false""","""""",32.0,,,,33465832,1476501035.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_multi_bigwig_summary/deeptools_multi_bigwig_summary/2.3.5.0,2.3.5.0,,2016-10-15 03:12:29.268591,50986,111.0
7703532,7703532,,,,,,,,,,,,,,,,,,,,,bigwig,8482675,,,,,,,,,,,,,,,,,,,,,bigwig,7221834.0,bigwig,5995872.0,bigwig,0.0,bigwig,4373786.0,bigwig,,,,,,,bigwig,,,,,2016-10-15 01:40:55.784602,slurm_multi,1476498919.0,0,6.0,main_w4_handler2,2855238,14086717,False,,8303676,slurm,,132112168.0,corral-repl,,0,no,,,,,,,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b57ce44ec3d3915aec'}, {'src': 'hda', 'id': 'bbd44e69cb8906b50e08a08d9be05ce0'}, {'src': 'hda', 'id': 'bbd44e69cb8906b53445209ea9ae7304'}, {'src': 'hda', 'id': 'bbd44e69cb8906b568c4f8a1e79f2d84'}, {'src': 'hda', 'id': 'bbd44e69cb8906b574b4b8a0f18e45e1'}, {'src': 'hda', 'id': 'bbd44e69cb8906b545f01785d68847df'}]","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",0,10000,0,bins,,"""false""","""""",32.0,,,,33465832,1476498808.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_multi_bigwig_summary/deeptools_multi_bigwig_summary/2.3.5.0,2.3.5.0,,2016-10-15 02:35:20.997132,50986,111.0
13151423,13151423,,,,,,,,,,,,,,,,,,,,,bigwig,13600639,,,,,,,,,,,,,,,,,,,,,bigwig,12168831.0,bigwig,10405684.0,bigwig,9995041.0,bigwig,8001403.0,bigwig,,,,,,,bigwig,,,,,2016-10-15 03:01:22.191172,slurm_multi,1476500848.0,0,6.0,main_w4_handler2,2855238,14086935,False,,8303730,slurm,,132112168.0,corral-repl,,0,no,,,,,,,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b52f2b3eff2669066a'}, {'src': 'hda', 'id': 'bbd44e69cb8906b56af19564858618fa'}, {'src': 'hda', 'id': 'bbd44e69cb8906b5c1eb4677d3d2b962'}, {'src': 'hda', 'id': 'bbd44e69cb8906b5a28fb7cd577f03e0'}, {'src': 'hda', 'id': 'bbd44e69cb8906b5c27acb58e69d5b35'}, {'src': 'hda', 'id': 'bbd44e69cb8906b59f125365d83f6145'}]","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",0,10000,0,bins,,"""false""","""""",32.0,,,,33465832,1476500727.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_multi_bigwig_summary/deeptools_multi_bigwig_summary/2.3.5.0,2.3.5.0,,2016-10-15 03:07:30.779187,50986,121.0
13151423,13151423,,,,,,,,,,,,,,,,,,,,,bigwig,13600639,,,,,,,,,,,,,,,,,,,,,bigwig,12168831.0,bigwig,10405684.0,bigwig,9995041.0,bigwig,8001403.0,bigwig,,,,,,,bigwig,,,,,2016-10-15 03:13:55.147611,slurm_multi,1476501486.0,0,6.0,main_w4_handler2,2855238,14086964,False,,8303761,slurm,,132112168.0,corral-repl,,0,no,,,,,,,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b52f2b3eff2669066a'}, {'src': 'hda', 'id': 'bbd44e69cb8906b56af19564858618fa'}, {'src': 'hda', 'id': 'bbd44e69cb8906b5c1eb4677d3d2b962'}, {'src': 'hda', 'id': 'bbd44e69cb8906b5a28fb7cd577f03e0'}, {'src': 'hda', 'id': 'bbd44e69cb8906b5c27acb58e69d5b35'}, {'src': 'hda', 'id': 'bbd44e69cb8906b59f125365d83f6145'}]","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",0,20000,0,bins,,"""false""","""""",32.0,,,,33465832,1476501422.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_multi_bigwig_summary/deeptools_multi_bigwig_summary/2.3.5.0,2.3.5.0,,2016-10-15 03:18:08.651342,50986,64.0
13151423,13151423,,,,,,,,,,,,,,,,,,,,,bigwig,13600639,,,,,,,,,,,,,,,,,,,,,bigwig,12168831.0,bigwig,10405684.0,bigwig,9995041.0,bigwig,8001403.0,bigwig,,,,,,,bigwig,,,,,2016-10-15 03:14:17.533251,slurm_multi,1476502216.0,0,6.0,main_w4_handler2,2855238,14086965,False,,8303768,slurm,,132112168.0,corral-repl,,0,no,,,,,,,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b52f2b3eff2669066a'}, {'src': 'hda', 'id': 'bbd44e69cb8906b56af19564858618fa'}, {'src': 'hda', 'id': 'bbd44e69cb8906b5c1eb4677d3d2b962'}, {'src': 'hda', 'id': 'bbd44e69cb8906b5a28fb7cd577f03e0'}, {'src': 'hda', 'id': 'bbd44e69cb8906b5c27acb58e69d5b35'}, {'src': 'hda', 'id': 'bbd44e69cb8906b59f125365d83f6145'}]","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",0,2000,0,bins,,"""false""","""""",32.0,,,,33465832,1476501639.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_multi_bigwig_summary/deeptools_multi_bigwig_summary/2.3.5.0,2.3.5.0,,2016-10-15 03:30:18.125653,50986,577.0
13151423,13151423,,,,,,,,,,,,,,,,,,,,,bigwig,13600639,,,,,,,,,,,,,,,,,,,,,bigwig,12168831.0,bigwig,10405684.0,bigwig,9995041.0,bigwig,8001403.0,bigwig,,,,,,,bigwig,,,,,2016-10-15 03:29:44.548261,slurm_multi,1476502465.0,0,6.0,main_w3_handler2,2855238,14087092,False,,8303888,slurm,,132112168.0,corral-repl,,0,no,,,,,,,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b52f2b3eff2669066a'}, {'src': 'hda', 'id': 'bbd44e69cb8906b56af19564858618fa'}, {'src': 'hda', 'id': 'bbd44e69cb8906b5c1eb4677d3d2b962'}, {'src': 'hda', 'id': 'bbd44e69cb8906b5a28fb7cd577f03e0'}, {'src': 'hda', 'id': 'bbd44e69cb8906b5c27acb58e69d5b35'}, {'src': 'hda', 'id': 'bbd44e69cb8906b59f125365d83f6145'}]","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",0,40000,0,bins,,"""false""","""""",32.0,,,,33465832,1476502426.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_multi_bigwig_summary/deeptools_multi_bigwig_summary/2.3.5.0,2.3.5.0,,2016-10-15 03:34:27.439399,50986,39.0
25911823,25911823,,,,,,,,,,,,,,,,,,,,,bigwig,25486790,,,,,,,,,,,,,,,,,,,,,bigwig,23482056.0,bigwig,21121367.0,bigwig,20241202.0,bigwig,16754434.0,bigwig,,,,,,,bigwig,,,,,2016-10-15 03:31:11.988504,slurm_multi,1476502802.0,0,6.0,main_w4_handler2,2855238,14087094,False,,8303906,slurm,,132112168.0,corral-repl,,0,no,,,,,,,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5b830e94588ba3671'}, {'src': 'hda', 'id': 'bbd44e69cb8906b5c98e429605cf3077'}, {'src': 'hda', 'id': 'bbd44e69cb8906b57787afd8bb513680'}, {'src': 'hda', 'id': 'bbd44e69cb8906b53f8a021ed669075b'}, {'src': 'hda', 'id': 'bbd44e69cb8906b56250151b675a4738'}, {'src': 'hda', 'id': 'bbd44e69cb8906b530c4e9ffb60ccc33'}]","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",0,40000,0,bins,,"""false""","""""",32.0,,,,33465832,1476502771.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_multi_bigwig_summary/deeptools_multi_bigwig_summary/2.3.5.0,2.3.5.0,,2016-10-15 03:40:04.837630,50986,31.0
241182956,241182956,,,,,,,,,,,,,,,,,,,,,bigwig,155768514,,,,,,,,,,,,,,,,,,,,,bigwig,184192707.0,bigwig,182352597.0,bigwig,,,,,,,,,,,bigwig,,,,,2016-10-16 12:30:32.101313,slurm_multi,1476621359.0,0,6.0,main_w3_handler2,2852558,14091765,False,,8307869,slurm,,132112168.0,corral-repl,,0,no,0.0,,,,no,,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5b54114486f57934c'}, {'src': 'hda', 'id': 'bbd44e69cb8906b5e2d503e3d2987c5d'}, {'src': 'hda', 'id': 'bbd44e69cb8906b5881421fbac7d4723'}, {'src': 'hda', 'id': 'bbd44e69cb8906b5a97a020b164261ec'}]","""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""",0,10000,0,bins,,"""false""","""chr1""",32.0,,,,33733089,1476621336.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_multi_bigwig_summary/deeptools_multi_bigwig_summary/2.3.5.0,2.3.5.0,,2016-10-16 12:36:01.790057,6835,23.0
530163742,530163742,,,,,,,,,,,,,,,,,,,,,bigwig,641233516,,,,,,,,,,,,,,,,,,,,,bigwig,,,,,,,,,,,,,,,bigwig,,,,,2016-10-16 23:56:15.019751,slurm_multi,1476662551.0,0,6.0,main_w3_handler2,2776915,14094011,False,,8309810,slurm,,132112168.0,corral-repl,,0,no,0.0,,,,no,,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5ac1816cc04113b37'}, {'src': 'hda', 'id': 'bbd44e69cb8906b564279c02a2998c64'}]","""/galaxy-repl/localdata/chrom/danRer10.len""","""danRer10""",0,10000,0,bins,,"""false""","""""",32.0,,,,31745742,1476662507.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_multi_bigwig_summary/deeptools_multi_bigwig_summary/2.3.5.0,2.3.5.0,,2016-10-17 00:02:33.299009,65128,44.0
