chromInfo,chromInfo_filetype,count,count_filetype,create_time,destination_id,end_epoch,exit_code,fasta,fasta_filetype,galaxy_slots,handler,history_id,id,imported,info,job_runner_external_id,job_runner_name,library_folder_id,memtotal,name,name_filetype,object_store_id,param_filename,parameters.chromInfo,parameters.count.values,parameters.count|__identifier__,parameters.dbkey,parameters.fasta.values,parameters.fasta|__identifier__,parameters.name.values,processor_count,runner_name,session_id,start_epoch,state,swaptotal,tool_id,tool_version,traceback,update_time,user_id,runtime
,,,,2017-06-06 10:11:21.449872,slurm_normal,1496743909.0,0,2497527,fastq,1.0,main_w3_handler1,3141837,16024956,False,,10116560.roundup,slurm,,132112168.0,,,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""",,,"""?""","[{'src': 'hda', 'id': 29906916}]","""forward""",,32.0,,38468429,1496743902.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/jjohnson/mothur_toolsuite/mothur_summary_seqs/1.20.0,1.20.0,,2017-06-06 10:11:56.339799,106930.0,7.0
,,,,2017-06-06 10:11:22.419866,slurm_normal,1496743911.0,0,4485826,fastq,1.0,main_w4_handler1,3141837,16024958,False,,10116564.roundup,slurm,,132112168.0,,,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""",,,"""?""","[{'src': 'hda', 'id': 29906918}]","""forward""",,32.0,,38468429,1496743907.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/jjohnson/mothur_toolsuite/mothur_summary_seqs/1.20.0,1.20.0,,2017-06-06 10:11:53.066405,106930.0,4.0
,,,,2017-06-06 10:11:24.530131,slurm_normal,1496743911.0,0,2876027,fastq,1.0,main_w3_handler1,3141837,16024961,False,,10116562.roundup,slurm,,132112168.0,,,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""",,,"""?""","[{'src': 'hda', 'id': 29906921}]","""reverse""",,32.0,,38468429,1496743907.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/jjohnson/mothur_toolsuite/mothur_summary_seqs/1.20.0,1.20.0,,2017-06-06 10:11:56.502415,106930.0,4.0
,,,,2017-06-06 10:11:32.002917,slurm_normal,1496743920.0,0,4135947,fastq,1.0,main_w3_handler0,3141837,16024976,False,,10116565.roundup,slurm,,132112168.0,,,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""",,,"""?""","[{'src': 'hda', 'id': 29906937}]","""reverse""",,32.0,,38468429,1496743916.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/jjohnson/mothur_toolsuite/mothur_summary_seqs/1.20.0,1.20.0,,2017-06-06 10:12:05.435334,106930.0,4.0
,,,,2017-06-06 10:11:25.158425,slurm_normal,1496743929.0,0,2972569,fastq,1.0,main_w4_handler1,3141837,16024963,False,,10116568.roundup,slurm,,132112168.0,,,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""",,,"""?""","[{'src': 'hda', 'id': 29906922}]","""forward""",,32.0,,38468429,1496743924.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/jjohnson/mothur_toolsuite/mothur_summary_seqs/1.20.0,1.20.0,,2017-06-06 10:12:13.682882,106930.0,5.0
,,,,2017-06-06 10:11:24.016165,slurm_normal,1496743928.0,0,2879975,fastq,1.0,main_w4_handler1,3141837,16024960,False,,10116567.roundup,slurm,,132112168.0,,,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""",,,"""?""","[{'src': 'hda', 'id': 29906920}]","""forward""",,32.0,,38468429,1496743924.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/jjohnson/mothur_toolsuite/mothur_summary_seqs/1.20.0,1.20.0,,2017-06-06 10:12:13.432827,106930.0,4.0
,,,,2017-06-06 10:11:25.656083,slurm_normal,1496743960.0,0,2969711,fastq,1.0,main_w4_handler0,3141837,16024964,False,,10116578.roundup,slurm,,132112168.0,,,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""",,,"""?""","[{'src': 'hda', 'id': 29906923}]","""reverse""",,32.0,,38468429,1496743956.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/jjohnson/mothur_toolsuite/mothur_summary_seqs/1.20.0,1.20.0,,2017-06-06 10:12:45.090082,106930.0,4.0
,,,,2017-06-06 10:11:27.414304,slurm_normal,1496743943.0,0,3340982,fastq,1.0,main_w4_handler1,3141837,16024968,False,,10116573.roundup,slurm,,132112168.0,,,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""",,,"""?""","[{'src': 'hda', 'id': 29906927}]","""reverse""",,32.0,,38468429,1496743939.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/jjohnson/mothur_toolsuite/mothur_summary_seqs/1.20.0,1.20.0,,2017-06-06 10:12:26.396943,106930.0,4.0
,,,,2017-06-06 10:11:29.692243,slurm_normal,1496743946.0,0,1782200,fastq,1.0,main_w4_handler1,3141837,16024972,False,,10116575.roundup,slurm,,132112168.0,,,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""",,,"""?""","[{'src': 'hda', 'id': 29906932}]","""reverse""",,32.0,,38468429,1496743942.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/jjohnson/mothur_toolsuite/mothur_summary_seqs/1.20.0,1.20.0,,2017-06-06 10:12:30.117719,106930.0,4.0
,,,,2017-06-06 10:11:20.528564,slurm_normal,1496743936.0,0,3794704,fastq,1.0,main_w4_handler0,3141837,16024954,False,,10116570.roundup,slurm,,132112168.0,,,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""",,,"""?""","[{'src': 'hda', 'id': 29906913}]","""forward""",,32.0,,38468429,1496743932.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/jjohnson/mothur_toolsuite/mothur_summary_seqs/1.20.0,1.20.0,,2017-06-06 10:12:21.386511,106930.0,4.0
,,,,2017-06-06 10:11:20.993641,slurm_normal,1496743948.0,0,3789320,fastq,1.0,main_w4_handler0,3141837,16024955,False,,10116574.roundup,slurm,,132112168.0,,,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""",,,"""?""","[{'src': 'hda', 'id': 29906915}]","""reverse""",,32.0,,38468429,1496743942.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/jjohnson/mothur_toolsuite/mothur_summary_seqs/1.20.0,1.20.0,,2017-06-06 10:12:29.670441,106930.0,6.0
,,,,2017-06-06 10:11:26.203600,slurm_normal,1496743960.0,0,3969819,fastq,1.0,main_w3_handler0,3141837,16024965,False,,10116581.roundup,slurm,,132112168.0,,,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""",,,"""?""","[{'src': 'hda', 'id': 29906924}]","""forward""",,32.0,,38468429,1496743956.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/jjohnson/mothur_toolsuite/mothur_summary_seqs/1.20.0,1.20.0,,2017-06-06 10:12:46.559864,106930.0,4.0
,,,,2017-06-06 10:11:28.633203,slurm_normal,1496743961.0,0,1784740,fastq,1.0,main_w3_handler1,3141837,16024970,False,,10116580.roundup,slurm,,132112168.0,,,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""",,,"""?""","[{'src': 'hda', 'id': 29906929}]","""reverse""",,32.0,,38468429,1496743956.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/jjohnson/mothur_toolsuite/mothur_summary_seqs/1.20.0,1.20.0,,2017-06-06 10:12:43.171322,106930.0,5.0
,,,,2017-06-06 10:11:31.504821,slurm_normal,1496743961.0,0,4142241,fastq,1.0,main_w4_handler1,3141837,16024975,False,,10116579.roundup,slurm,,132112168.0,,,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""",,,"""?""","[{'src': 'hda', 'id': 29906936}]","""forward""",,32.0,,38468429,1496743956.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/jjohnson/mothur_toolsuite/mothur_summary_seqs/1.20.0,1.20.0,,2017-06-06 10:12:45.784500,106930.0,5.0
,,,,2017-06-06 10:11:29.137229,slurm_normal,1496743989.0,0,1784360,fastq,1.0,main_w3_handler0,3141837,16024971,False,,10116583.roundup,slurm,,132112168.0,,,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""",,,"""?""","[{'src': 'hda', 'id': 29906930}]","""forward""",,32.0,,38468429,1496743976.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/jjohnson/mothur_toolsuite/mothur_summary_seqs/1.20.0,1.20.0,,2017-06-06 10:13:15.973015,106930.0,13.0
,,,,2017-06-06 10:11:38.023385,slurm_normal,1496743976.0,0,3089382,fastq,1.0,main_w4_handler1,3141837,16024986,False,,10116582.roundup,slurm,,132112168.0,,,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""",,,"""?""","[{'src': 'hda', 'id': 29906950}]","""reverse""",,32.0,,38468429,1496743971.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/jjohnson/mothur_toolsuite/mothur_summary_seqs/1.20.0,1.20.0,,2017-06-06 10:13:00.751784,106930.0,5.0
,,,,2017-06-06 10:11:27.987854,slurm_normal,1496743994.0,0,1787268,fastq,1.0,main_w4_handler0,3141837,16024969,False,,10116590.roundup,slurm,,132112168.0,,,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""",,,"""?""","[{'src': 'hda', 'id': 29906928}]","""forward""",,32.0,,38468429,1496743989.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/jjohnson/mothur_toolsuite/mothur_summary_seqs/1.20.0,1.20.0,,2017-06-06 10:13:16.635517,106930.0,5.0
,,,,2017-06-06 10:11:27.006008,slurm_normal,1496743991.0,0,3345300,fastq,1.0,main_w4_handler0,3141837,16024967,False,,10116587.roundup,slurm,,132112168.0,,,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""",,,"""?""","[{'src': 'hda', 'id': 29906926}]","""forward""",,32.0,,38468429,1496743975.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/jjohnson/mothur_toolsuite/mothur_summary_seqs/1.20.0,1.20.0,,2017-06-06 10:13:13.381173,106930.0,16.0
,,,,2017-06-06 10:11:33.784750,slurm_normal,1496744010.0,0,9584828,fastq,1.0,main_w3_handler0,3141837,16024979,False,,10116594.roundup,slurm,,132112168.0,,,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""",,,"""?""","[{'src': 'hda', 'id': 29906941}]","""forward""",,32.0,,38468429,1496744004.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/jjohnson/mothur_toolsuite/mothur_summary_seqs/1.20.0,1.20.0,,2017-06-06 10:13:33.154078,106930.0,6.0
,,,,2017-06-06 10:11:32.524482,slurm_normal,1496744008.0,0,2819293,fastq,1.0,main_w4_handler0,3141837,16024977,False,,10116596.roundup,slurm,,132112168.0,,,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""",,,"""?""","[{'src': 'hda', 'id': 29906939}]","""forward""",,32.0,,38468429,1496744004.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/jjohnson/mothur_toolsuite/mothur_summary_seqs/1.20.0,1.20.0,,2017-06-06 10:13:34.060773,106930.0,4.0
,,,,2017-06-06 10:11:30.989987,slurm_normal,1496744009.0,0,2706259,fastq,1.0,main_w4_handler0,3141837,16024974,False,,10116595.roundup,slurm,,132112168.0,,,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""",,,"""?""","[{'src': 'hda', 'id': 29906934}]","""reverse""",,32.0,,38468429,1496744004.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/jjohnson/mothur_toolsuite/mothur_summary_seqs/1.20.0,1.20.0,,2017-06-06 10:13:33.852987,106930.0,5.0
,,,,2017-06-06 10:11:36.275969,slurm_normal,1496744026.0,0,7345819,fastq,1.0,main_w3_handler0,3141837,16024983,False,,10116600.roundup,slurm,,132112168.0,,,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""",,,"""?""","[{'src': 'hda', 'id': 29906947}]","""forward""",,32.0,,38468429,1496744021.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/jjohnson/mothur_toolsuite/mothur_summary_seqs/1.20.0,1.20.0,,2017-06-06 10:13:53.874635,106930.0,5.0
,,,,2017-06-06 10:11:39.068451,slurm_normal,1496744026.0,0,2679931,fastq,1.0,main_w3_handler1,3141837,16024988,False,,10116601.roundup,slurm,,132112168.0,,,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""",,,"""?""","[{'src': 'hda', 'id': 29906953}]","""reverse""",,32.0,,38468429,1496744021.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/jjohnson/mothur_toolsuite/mothur_summary_seqs/1.20.0,1.20.0,,2017-06-06 10:13:50.233642,106930.0,5.0
,,,,2017-06-06 10:11:34.384814,slurm_normal,1496744023.0,0,9570396,fastq,1.0,main_w4_handler0,3141837,16024980,False,,10116598.roundup,slurm,,132112168.0,,,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""",,,"""?""","[{'src': 'hda', 'id': 29906944}]","""reverse""",,32.0,,38468429,1496744018.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/jjohnson/mothur_toolsuite/mothur_summary_seqs/1.20.0,1.20.0,,2017-06-06 10:13:45.431211,106930.0,5.0
,,,,2017-06-06 10:11:35.353909,slurm_normal,1496744027.0,0,6956060,fastq,1.0,main_w3_handler0,3141837,16024982,False,,10116599.roundup,slurm,,132112168.0,,,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""",,,"""?""","[{'src': 'hda', 'id': 29906946}]","""reverse""",,32.0,,38468429,1496744021.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/jjohnson/mothur_toolsuite/mothur_summary_seqs/1.20.0,1.20.0,,2017-06-06 10:13:53.356552,106930.0,6.0
,,,,2017-06-06 10:11:37.422155,slurm_normal,1496744048.0,0,3093194,fastq,1.0,main_w3_handler0,3141837,16024985,False,,10116610.roundup,slurm,,132112168.0,,,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""",,,"""?""","[{'src': 'hda', 'id': 29906949}]","""forward""",,32.0,,38468429,1496744044.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/jjohnson/mothur_toolsuite/mothur_summary_seqs/1.20.0,1.20.0,,2017-06-06 10:14:11.499857,106930.0,4.0
,,,,2017-06-06 10:11:36.875975,slurm_normal,1496744042.0,0,7336241,fastq,1.0,main_w3_handler0,3141837,16024984,False,,10116604.roundup,slurm,,132112168.0,,,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""",,,"""?""","[{'src': 'hda', 'id': 29906948}]","""reverse""",,32.0,,38468429,1496744037.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/jjohnson/mothur_toolsuite/mothur_summary_seqs/1.20.0,1.20.0,,2017-06-06 10:14:06.108414,106930.0,5.0
,,,,2017-06-06 10:11:38.505386,slurm_normal,1496744051.0,0,2682565,fastq,1.0,main_w3_handler0,3141837,16024987,False,,10116612.roundup,slurm,,132112168.0,,,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""",,,"""?""","[{'src': 'hda', 'id': 29906952}]","""forward""",,32.0,,38468429,1496744047.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/jjohnson/mothur_toolsuite/mothur_summary_seqs/1.20.0,1.20.0,,2017-06-06 10:14:17.405974,106930.0,4.0
,,,,2017-06-06 14:59:37.376181,slurm_normal,1496761204.0,0,806,html,1.0,main_w4_handler1,3142071,16027858,False,,10119084.roundup,slurm,,132112168.0,,,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""",,,"""?""","[{'src': 'hda', 'id': 29911718}]",,,32.0,,38475791,1496761200.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/jjohnson/mothur_toolsuite/mothur_summary_seqs/1.20.0,1.20.0,,2017-06-06 15:00:12.770427,106930.0,4.0
,,,,2017-04-18 12:50:31.916576,slurm_normal,1492519950.0,0,1871636065,align,1.0,main_w3_handler0,3077160,15613663,False,,9732350.roundup,slurm,,132112168.0,,,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""",,,"""?""","[{'src': 'hda', 'id': 29258506}]",,,32.0,,37330514,1492519845.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/jjohnson/mothur_toolsuite/mothur_summary_seqs/1.20.0,1.20.0,,2017-04-18 12:52:44.509245,80831.0,105.0
,,,,2017-04-18 11:39:06.976866,slurm_normal,1492515583.0,0,158117345,fasta,1.0,main_w4_handler1,3077160,15613201,False,,9731979.roundup,slurm,,132112168.0,,,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""",,,"""?""","[{'src': 'hda', 'id': 29257995}]",,,32.0,,37330514,1492515569.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/jjohnson/mothur_toolsuite/mothur_summary_seqs/1.20.0,1.20.0,,2017-04-18 11:39:47.482348,80831.0,14.0
,,,,2017-04-18 11:42:10.213183,slurm_normal,1492515759.0,0,158117345,fasta,1.0,main_w4_handler1,3077160,15613216,False,,9732000.roundup,slurm,,132112168.0,23911685.0,names,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""",,,"""?""","[{'src': 'hda', 'id': 29257995}]",,"[{'src': 'hda', 'id': 29257996}]",32.0,,37330514,1492515750.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/jjohnson/mothur_toolsuite/mothur_summary_seqs/1.20.0,1.20.0,,2017-04-18 11:42:42.093056,80831.0,9.0
,,,,2017-04-18 11:39:06.344367,slurm_normal,1492515586.0,0,164928112,fasta,1.0,main_w3_handler1,3077160,15613200,False,,9731976.roundup,slurm,,132112168.0,,,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""",,,"""?""","[{'src': 'hda', 'id': 29257992}]",,,32.0,,37330514,1492515566.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/jjohnson/mothur_toolsuite/mothur_summary_seqs/1.20.0,1.20.0,,2017-04-18 11:39:47.745828,80831.0,20.0
,,12690995.0,count_table,2017-04-18 11:40:06.185148,slurm_normal,1492515643.0,0,158207655,fasta,1.0,main_w3_handler1,3077160,15613208,False,,9731989.roundup,slurm,,132112168.0,23929129.0,names,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","[{'src': 'hda', 'id': 29258045}]",,"""?""","[{'src': 'hda', 'id': 29258001}]",,"[{'src': 'hda', 'id': 29258002}]",32.0,,37330514,1492515638.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/jjohnson/mothur_toolsuite/mothur_summary_seqs/1.20.0,1.20.0,,2017-04-18 11:40:46.517178,80831.0,5.0
,,,,2017-04-18 11:39:07.440598,slurm_normal,1492515584.0,0,177963785,fasta,1.0,main_w4_handler1,3077160,15613202,False,,9731980.roundup,slurm,,132112168.0,,,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""",,,"""?""","[{'src': 'hda', 'id': 29257998}]",,,32.0,,37330514,1492515569.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/jjohnson/mothur_toolsuite/mothur_summary_seqs/1.20.0,1.20.0,,2017-04-18 11:39:48.282512,80831.0,15.0
,,,,2017-04-18 11:42:09.252623,slurm_normal,1492515754.0,0,164928112,fasta,1.0,main_w3_handler0,3077160,15613215,False,,9731997.roundup,slurm,,132112168.0,24942651.0,names,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""",,,"""?""","[{'src': 'hda', 'id': 29257992}]",,"[{'src': 'hda', 'id': 29257993}]",32.0,,37330514,1492515744.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/jjohnson/mothur_toolsuite/mothur_summary_seqs/1.20.0,1.20.0,,2017-04-18 11:42:39.129263,80831.0,10.0
,,12680476.0,count_table,2017-04-18 11:40:04.590481,slurm_normal,1492515626.0,0,158117345,fasta,1.0,main_w4_handler0,3077160,15613206,False,,9731984.roundup,slurm,,132112168.0,23911685.0,names,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","[{'src': 'hda', 'id': 29258041}]",,"""?""","[{'src': 'hda', 'id': 29257995}]",,"[{'src': 'hda', 'id': 29257996}]",32.0,,37330514,1492515621.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/jjohnson/mothur_toolsuite/mothur_summary_seqs/1.20.0,1.20.0,,2017-04-18 11:40:29.391635,80831.0,5.0
,,14272576.0,count_table,2017-04-18 11:40:05.346425,slurm_normal,1492515631.0,0,177963785,fasta,1.0,main_w3_handler1,3077160,15613207,False,,9731986.roundup,slurm,,132112168.0,26913922.0,names,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","[{'src': 'hda', 'id': 29258043}]",,"""?""","[{'src': 'hda', 'id': 29257998}]",,"[{'src': 'hda', 'id': 29257999}]",32.0,,37330514,1492515626.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/jjohnson/mothur_toolsuite/mothur_summary_seqs/1.20.0,1.20.0,,2017-04-18 11:40:35.169904,80831.0,5.0
,,13228565.0,count_table,2017-04-18 11:40:03.768130,slurm_normal,1492515631.0,0,164928112,fasta,1.0,main_w3_handler1,3077160,15613205,False,,9731985.roundup,slurm,,132112168.0,24942651.0,names,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","[{'src': 'hda', 'id': 29258039}]",,"""?""","[{'src': 'hda', 'id': 29257992}]",,"[{'src': 'hda', 'id': 29257993}]",32.0,,37330514,1492515626.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/jjohnson/mothur_toolsuite/mothur_summary_seqs/1.20.0,1.20.0,,2017-04-18 11:40:34.488424,80831.0,5.0
,,,,2017-04-18 11:42:10.822222,slurm_normal,1492515752.0,0,177963785,fasta,1.0,main_w3_handler0,3077160,15613217,False,,9731998.roundup,slurm,,132112168.0,26913922.0,names,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""",,,"""?""","[{'src': 'hda', 'id': 29257998}]",,"[{'src': 'hda', 'id': 29257999}]",32.0,,37330514,1492515743.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/jjohnson/mothur_toolsuite/mothur_summary_seqs/1.20.0,1.20.0,,2017-04-18 11:42:36.259209,80831.0,9.0
,,,,2017-04-18 11:42:11.685242,slurm_normal,1492515762.0,0,158207655,fasta,1.0,main_w3_handler0,3077160,15613218,False,,9732001.roundup,slurm,,132112168.0,23929129.0,names,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""",,,"""?""","[{'src': 'hda', 'id': 29258001}]",,"[{'src': 'hda', 'id': 29258002}]",32.0,,37330514,1492515752.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/jjohnson/mothur_toolsuite/mothur_summary_seqs/1.20.0,1.20.0,,2017-04-18 11:42:46.351632,80831.0,10.0
,,,,2017-04-18 12:35:34.877585,slurm_normal,1492519034.0,0,1952311574,align,1.0,main_w3_handler1,3077160,15613583,False,,9732274.roundup,slurm,,132112168.0,,,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""",,,"""?""","[{'src': 'hda', 'id': 29258454}]",,,32.0,,37330514,1492518948.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/jjohnson/mothur_toolsuite/mothur_summary_seqs/1.20.0,1.20.0,,2017-04-18 12:37:18.117341,80831.0,86.0
,,31.0,count_table,2017-06-07 00:41:29.094139,slurm_normal,1496796132.0,0,0,align,1.0,main_w3_handler1,3142617,16033992,False,,10124652.roundup,slurm,,132112168.0,,,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","[{'src': 'hda', 'id': 29922740}]",,"""?""","[{'src': 'hda', 'id': 29922838}]",,,32.0,,38486693,1496796128.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/jjohnson/mothur_toolsuite/mothur_summary_seqs/1.20.0,1.20.0,,2017-06-07 00:42:17.203699,107206.0,4.0
,,31.0,count_table,2017-06-07 00:41:25.478598,slurm_normal,1496796122.0,0,0,align,1.0,main_w4_handler1,3142617,16033982,False,,10124649.roundup,slurm,,132112168.0,,,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","[{'src': 'hda', 'id': 29922720}]",,"""?""","[{'src': 'hda', 'id': 29922807}]",,,32.0,,38486693,1496796118.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/jjohnson/mothur_toolsuite/mothur_summary_seqs/1.20.0,1.20.0,,2017-06-07 00:42:03.358768,107206.0,4.0
,,31.0,count_table,2017-06-07 00:41:23.749087,slurm_normal,1496796102.0,0,0,align,1.0,main_w3_handler1,3142617,16033977,False,,10124643.roundup,slurm,,132112168.0,,,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","[{'src': 'hda', 'id': 29922710}]",,"""?""","[{'src': 'hda', 'id': 29922791}]",,,32.0,,38486693,1496796097.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/jjohnson/mothur_toolsuite/mothur_summary_seqs/1.20.0,1.20.0,,2017-06-07 00:41:47.912805,107206.0,5.0
,,31.0,count_table,2017-06-07 00:41:26.933540,slurm_normal,1496796119.0,0,0,align,1.0,main_w3_handler1,3142617,16033986,False,,10124648.roundup,slurm,,132112168.0,,,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","[{'src': 'hda', 'id': 29922728}]",,"""?""","[{'src': 'hda', 'id': 29922819}]",,,32.0,,38486693,1496796115.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/jjohnson/mothur_toolsuite/mothur_summary_seqs/1.20.0,1.20.0,,2017-06-07 00:42:00.541493,107206.0,4.0
,,31.0,count_table,2017-06-07 00:41:24.379921,slurm_normal,1496796107.0,0,0,align,1.0,main_w4_handler1,3142617,16033979,False,,10124646.roundup,slurm,,132112168.0,,,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","[{'src': 'hda', 'id': 29922714}]",,"""?""","[{'src': 'hda', 'id': 29922798}]",,,32.0,,38486693,1496796103.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/jjohnson/mothur_toolsuite/mothur_summary_seqs/1.20.0,1.20.0,,2017-06-07 00:41:48.891405,107206.0,4.0
,,31.0,count_table,2017-06-07 00:41:25.900908,slurm_normal,1496796104.0,0,0,align,1.0,main_w3_handler0,3142617,16033983,False,,10124645.roundup,slurm,,132112168.0,,,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","[{'src': 'hda', 'id': 29922722}]",,"""?""","[{'src': 'hda', 'id': 29922810}]",,,32.0,,38486693,1496796100.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/jjohnson/mothur_toolsuite/mothur_summary_seqs/1.20.0,1.20.0,,2017-06-07 00:41:48.166414,107206.0,4.0
,,31.0,count_table,2017-06-07 00:41:29.502035,slurm_normal,1496796122.0,0,0,align,1.0,main_w4_handler0,3142617,16033993,False,,10124651.roundup,slurm,,132112168.0,,,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","[{'src': 'hda', 'id': 29922742}]",,"""?""","[{'src': 'hda', 'id': 29922841}]",,,32.0,,38486693,1496796118.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/jjohnson/mothur_toolsuite/mothur_summary_seqs/1.20.0,1.20.0,,2017-06-07 00:42:06.265374,107206.0,4.0
,,31.0,count_table,2017-06-07 00:41:24.086008,slurm_normal,1496796101.0,0,0,align,1.0,main_w3_handler1,3142617,16033978,False,,10124644.roundup,slurm,,132112168.0,,,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","[{'src': 'hda', 'id': 29922712}]",,"""?""","[{'src': 'hda', 'id': 29922795}]",,,32.0,,38486693,1496796097.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/jjohnson/mothur_toolsuite/mothur_summary_seqs/1.20.0,1.20.0,,2017-06-07 00:41:43.609147,107206.0,4.0
