chromInfo,chromInfo_filetype,create_time,destination_id,end_epoch,exit_code,galaxy_memory_mb,galaxy_slots,handler,history_id,id,imported,info,input1,input1_filetype,job_runner_external_id,job_runner_name,library_folder_id,memtotal,object_store_id,param_filename,parameters.chromInfo,parameters.dbkey,parameters.input1.values,processor_count,runner_name,session_id,start_epoch,state,swaptotal,tool_id,tool_version,traceback,update_time,user_id,runtime
,,2017-05-09 13:40:31.949592,slurm_normal,1494337240.0,0,,1.0,main_w3_handler1,3104060,15793834,False,,214246,fastqcssanger.gz,9899357.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","[{'src': 'hda', 'id': 29536654}]",32.0,,37853012,1494337237.0,ok,1023996.0,CONVERTER_fastqcssangergz_to_fastqcssanger,1.0.0,,2017-05-09 13:40:44.531477,,3.0
,,2017-03-21 10:37:56.266619,slurm_normal,1490092689.0,0,,1.0,main_w4_handler0,3039479,15352037,False,,54671312,fastqsanger.gz,9491505.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","[{'src': 'hda', 'id': 28855390}]",32.0,,36746838,1490092683.0,ok,1023996.0,CONVERTER_fastqcssangergz_to_fastqcssanger,1.0.0,,2017-03-21 10:38:23.652000,102431.0,6.0
,,2017-02-03 14:20:47.403456,slurm_normal,1486131660.0,0,,1.0,main_w4_handler1,2980423,14943461,False,,71606996,fastqcssanger.gz,9100504.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/hg19Haps.len""","""hg19Haps""","[{'src': 'hda', 'id': 28198493}]",32.0,,35782090,1486131650.0,ok,1023996.0,CONVERTER_fastqcssangergz_to_fastqcssanger,1.0.0,,2017-02-03 14:21:03.238783,,10.0
,,2017-02-12 19:23:42.822620,slurm_normal,1486927429.0,0,,1.0,main_w4_handler1,2992386,15017777,False,,24144275,fastqsanger,9174266.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","[{'src': 'hda', 'id': 28316620}]",32.0,,34758878,1486927425.0,ok,1023996.0,CONVERTER_fastqcssangergz_to_fastqcssanger,1.0.0,,2017-02-12 19:23:50.571050,96656.0,4.0
,,2017-03-04 12:36:22.900365,slurm_normal,1488632300.0,0,,1.0,main_w4_handler1,2837731,15206915,False,,3491703395,fastqsanger.gz,9356890.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/Arabidopsis_thaliana_TAIR10.len""","""Arabidopsis_thaliana_TAIR10""","[{'src': 'hda', 'id': 28616091}]",32.0,,34784006,1488630986.0,ok,1023996.0,CONVERTER_fastqcssangergz_to_fastqcssanger,1.0.0,,2017-03-04 12:58:22.512014,51951.0,1314.0
,,2017-03-07 17:07:41.461856,slurm_normal,1488906584.0,0,,1.0,main_w3_handler1,3007919,15233162,False,,1133035080,fastqcssanger.gz,9381350.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","[{'src': 'hda', 'id': 28499609}]",32.0,,36252749,1488906463.0,ok,1023996.0,CONVERTER_fastqcssangergz_to_fastqcssanger,1.0.0,,2017-03-07 17:09:46.959016,100786.0,121.0
,,2017-03-07 17:06:46.673244,slurm_normal,1488906694.0,0,,1.0,main_w4_handler1,3007919,15233143,False,,1229769814,fastqcssanger.gz,9381332.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","[{'src': 'hda', 'id': 28499343}]",32.0,,36252749,1488906410.0,ok,1023996.0,CONVERTER_fastqcssangergz_to_fastqcssanger,1.0.0,,2017-03-07 17:11:36.128738,100786.0,284.0
,,2017-03-07 17:06:20.545620,slurm_normal,1488906495.0,0,,1.0,main_w4_handler0,3007919,15233139,False,,1228077457,fastq.gz,9381328.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","[{'src': 'hda', 'id': 28499319}]",32.0,,36252749,1488906384.0,ok,1023996.0,CONVERTER_fastqcssangergz_to_fastqcssanger,1.0.0,,2017-03-07 17:08:20.587942,100786.0,111.0
,,2017-03-07 17:07:11.427176,slurm_normal,1488906584.0,0,,1.0,main_w4_handler0,3007919,15233150,False,,1123178522,fastqcssanger.gz,9381340.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","[{'src': 'hda', 'id': 28499558}]",32.0,,36252749,1488906436.0,ok,1023996.0,CONVERTER_fastqcssangergz_to_fastqcssanger,1.0.0,,2017-03-07 17:09:46.998036,100786.0,148.0
,,2017-03-09 23:58:36.567244,slurm_normal,1489104305.0,0,,1.0,main_w3_handler0,3026010,15258995,False,,14266380,fastqcssanger.gz,9405221.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","[{'src': 'hda', 'id': 28702023}]",32.0,,36367583,1489104299.0,ok,1023996.0,CONVERTER_fastqcssangergz_to_fastqcssanger,1.0.0,,2017-03-10 00:05:08.636793,66876.0,6.0
