create_time,destination_id,end_epoch,exit_code,galaxy_memory_mb,galaxy_slots,handler,history_id,id,imported,infiles,infiles1,infiles10,infiles10_filetype,infiles11,infiles11_filetype,infiles12,infiles12_filetype,infiles13,infiles13_filetype,infiles14,infiles14_filetype,infiles15,infiles15_filetype,infiles16,infiles16_filetype,infiles17,infiles17_filetype,infiles18,infiles18_filetype,infiles1_filetype,infiles2,infiles2_filetype,infiles3,infiles3_filetype,infiles4,infiles4_filetype,infiles5,infiles5_filetype,infiles6,infiles6_filetype,infiles7,infiles7_filetype,infiles8,infiles8_filetype,infiles9,infiles9_filetype,infiles_filetype,info,job_runner_external_id,job_runner_name,library_folder_id,memtotal,object_store_id,param_filename,parameters.__workflow_invocation_uuid__,parameters.band_width,parameters.chromInfo,parameters.dbkey,parameters.effective_genome_size_options.__current_case__,parameters.effective_genome_size_options.effective_genome_size_options_selector,parameters.effective_genome_size_options.gsize,parameters.infiles.values,parameters.mfold.lower,parameters.mfold.upper,parameters.tsize,processor_count,runner_name,session_id,start_epoch,state,swaptotal,tool_id,tool_version,traceback,update_time,user_id,runtime
2017-04-13 17:42:04.128135,slurm_normal,1492105452.0,0,,1.0,main_w3_handler0,3010350,15579169,False,539301395,539301395,,,,,,,,,,,,,,,,,,,bam,,,,,,,,,,,,,,,,,bam,,9701511.roundup,slurm,,132112168.0,corral-repl,,,"""350""","""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""",1,2150570000,,"[{'src': 'hda', 'id': 29207388}]",5,100,"""""",32.0,,36914182.0,1492105345.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/macs2/macs2_predictd/2.1.1.20160309.0,2.1.1.20160309.0,,2017-04-13 17:44:19.953985,100453.0,107.0
2017-04-13 19:27:37.778905,slurm_normal,1492114150.0,0,,1.0,main_w3_handler1,3055566,15581406,False,251371522,251371522,,,,,,,,,,,,,,,,,,,bam,109976421.0,bam,263576148.0,bam,262408175.0,bam,,,,,,,,,,,bam,,9702894.roundup,slurm,,132112168.0,corral-repl,,,"""700""","""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""",1,2150570000,,"[{'src': 'hda', 'id': 29210876}, {'src': 'hda', 'id': 29210877}, {'src': 'hda', 'id': 29210878}, {'src': 'hda', 'id': 29210879}]",5,100,"""""",32.0,,36914182.0,1492113963.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/macs2/macs2_predictd/2.1.1.20160309.0,2.1.1.20160309.0,,2017-04-13 20:09:13.976268,100453.0,187.0
2017-04-13 20:11:15.016631,slurm_normal,1492114356.0,0,,1.0,main_w3_handler1,3055566,15581680,False,251371522,251371522,,,,,,,,,,,,,,,,,,,bam,,,,,,,,,,,,,,,,,bam,,9702925.roundup,slurm,,132112168.0,corral-repl,,,"""700""","""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""",1,2150570000,,"[{'src': 'hda', 'id': 29210876}]",5,100,"""""",32.0,,36914182.0,1492114293.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/macs2/macs2_predictd/2.1.1.20160309.0,2.1.1.20160309.0,,2017-04-13 20:12:37.707172,100453.0,63.0
2017-04-13 20:11:27.501534,slurm_normal,1492114339.0,0,,1.0,main_w3_handler1,3055566,15581681,False,109976421,109976421,,,,,,,,,,,,,,,,,,,bam,,,,,,,,,,,,,,,,,bam,,9702942.roundup,slurm,,132112168.0,corral-repl,,,"""700""","""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""",1,2150570000,,"[{'src': 'hda', 'id': 29210877}]",5,100,"""""",32.0,,36914182.0,1492114305.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/macs2/macs2_predictd/2.1.1.20160309.0,2.1.1.20160309.0,,2017-04-13 20:12:22.081688,100453.0,34.0
2017-04-18 18:27:23.548429,slurm_normal,1492540264.0,0,,1.0,main_w3_handler1,3055475,15616836,False,1262931221,1262931221,,,,,,,,,,,,,,,,,,,bam,,,,,,,,,,,,,,,,,bam,,9735142.roundup,slurm,,132112168.0,corral-repl,,,"""150""","""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""",1,2150570000,,"[{'src': 'hda', 'id': 29212371}]",5,100,"""""",32.0,,36914182.0,1492540062.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/macs2/macs2_predictd/2.1.1.20160309.0,2.1.1.20160309.0,,2017-04-18 18:31:07.298881,100453.0,202.0
2017-06-06 15:22:50.747451,slurm_normal,1496762975.0,0,,1.0,main_w4_handler1,3127155,16028043,False,2192292673,2192292673,,,,,,,,,,,,,,,,,,,bam,,,,,,,,,,,,,,,,,bam,,10119283.roundup,slurm,,132112168.0,corral-repl,,,"""340""","""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""",1,2150570000,,"[{'src': 'hda', 'id': 29899062}]",5,50,"""""",32.0,,38197289.0,1496762641.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/macs2/macs2_predictd/2.1.1.20160309.0,2.1.1.20160309.0,,2017-06-06 15:29:37.826550,90156.0,334.0
2017-06-06 15:23:44.815071,slurm_normal,1496763131.0,0,,1.0,main_w3_handler1,3127155,16028048,False,3211976255,3211976255,,,,,,,,,,,,,,,,,,,bam,,,,,,,,,,,,,,,,,bam,,10119289.roundup,slurm,,132112168.0,corral-repl,,,"""340""","""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""",1,2150570000,,"[{'src': 'hda', 'id': 29908803}]",5,50,"""""",32.0,,38197289.0,1496762716.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/macs2/macs2_predictd/2.1.1.20160309.0,2.1.1.20160309.0,,2017-06-06 15:32:17.956179,90156.0,415.0
2017-06-06 15:23:27.248883,slurm_normal,1496763132.0,0,,1.0,main_w3_handler1,3127155,16028046,False,3339223171,3339223171,,,,,,,,,,,,,,,,,,,bam,,,,,,,,,,,,,,,,,bam,,10119286.roundup,slurm,,132112168.0,corral-repl,,,"""340""","""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""",1,2150570000,,"[{'src': 'hda', 'id': 29899051}]",5,50,"""""",32.0,,38197289.0,1496762644.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/macs2/macs2_predictd/2.1.1.20160309.0,2.1.1.20160309.0,,2017-06-06 15:32:17.695622,90156.0,488.0
2017-04-14 16:53:13.897225,slurm_normal,1492189012.0,0,,1.0,main_w4_handler1,3071640,15588177,False,1352300122,1352300122,,,,,,,,,,,,,,,,,,,bam,,,,,,,,,,,,,,,,,bam,,9710119.roundup,slurm,,132112168.0,corral-repl,,,"""300""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",0,2451960000,,"[{'src': 'hda', 'id': 29220766}]",5,50,"""""",32.0,,37305054.0,1492188821.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/macs2/macs2_predictd/2.1.1.20160309.0,2.1.1.20160309.0,,2017-04-14 16:56:53.873413,103921.0,191.0
2017-04-14 15:37:26.431789,reserved,1492184425.0,0,,1.0,main_w3_handler0,3073342,15587847,False,1076678886,1076678886,,,,,,,,,,,,,,,,,,,bam,,,,,,,,,,,,,,,,,bam,,9709797.roundup,slurm,,132112168.0,corral-repl,,,"""300""","""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""",0,2451960000,,"[{'src': 'hda', 'id': 29220258}]",5,100,"""""",32.0,,37331911.0,1492184276.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/macs2/macs2_predictd/2.1.1.20160309.0,2.1.1.20160309.0,,2017-04-14 15:40:42.521736,621.0,149.0
