create_time,destination_id,end_epoch,exit_code,galaxy_memory_mb,galaxy_slots,handler,history_id,id,imported,info,inputFile,inputFile_filetype,job_runner_external_id,job_runner_name,library_folder_id,memtotal,object_store_id,param_filename,parameters.aligned_reads_only,parameters.assume_sorted,parameters.chromInfo,parameters.dbkey,parameters.inputFile.values,parameters.pf_reads_only,parameters.reference_source.__current_case__,parameters.reference_source.ref_file,parameters.reference_source.ref_file.values,parameters.reference_source.reference_source_selector,parameters.validation_stringency,processor_count,ref_file,ref_file_filetype,runner_name,session_id,start_epoch,state,swaptotal,tool_id,tool_version,traceback,update_time,user_id,runtime
2017-06-27 01:23:04.179791,slurm_normal,1498526610.0,0,,1.0,main_w3_handler0,3169420,16194004,False,,116936266,bam,10270329.roundup,slurm,,132112168.0,corral-repl,,"""true""","""true""","""/galaxy-repl/localdata/chrom/?.len""","""?""","[{'src': 'hda', 'id': 30138342}]","""true""",1,,"[{'src': 'hda', 'id': 30138564}]",history,"""STRICT""",32.0,10549.0,fasta,,38878699,1498526592.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_CollectBaseDistributionByCycle/2.7.1.0,2.7.1.0,,2017-06-27 01:23:31.895201,72262,18.0
2017-06-15 09:33:27.669062,slurm_normal,1497519277.0,0,,1.0,main_w4_handler1,3003798,16107130,False,,4941404411,sam,10190794.roundup,slurm,,132112168.0,corral-repl,,"""true""","""true""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","[{'src': 'hda', 'id': 30026327}]","""true""",0,hg19,,cached,"""LENIENT""",32.0,,,,38304398,1497519231.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_CollectBaseDistributionByCycle/2.7.1.0,2.7.1.0,,2017-06-15 09:34:41.957073,100568,46.0
2017-07-07 16:45:44.102066,slurm_normal,1499448113.0,0,,1.0,main_w3_handler1,3180561,16285380,False,,1960945407,bam,10355891.roundup,slurm,,132112168.0,corral-repl,,"""true""","""true""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","[{'src': 'hda', 'id': 30351688}]","""true""",0,hg19,,cached,"""LENIENT""",32.0,,,,39078684,1499447878.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_CollectBaseDistributionByCycle/2.7.1.0,2.7.1.0,,2017-07-07 17:55:09.299098,108487,235.0
2017-10-03 17:18:40.571016,slurm_normal,1507051162.0,0,,1.0,main_w3_handler1,3273853,17012644,False,,67747242,bam,11067825.roundup,slurm,,132112168.0,corral-repl,,"""true""","""true""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg38.len""","""hg38""","[{'src': 'hda', 'id': 31541099}]","""true""",0,hg38,,cached,"""LENIENT""",32.0,,,,41023669,1507051136.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_CollectBaseDistributionByCycle/2.7.1.0,2.7.1.0,,2017-10-03 17:19:36.844467,46373,26.0
2017-12-28 01:26:03.646059,slurm_normal,1514424748.0,0,,1.0,main_w4_handler1,2691075,17906312,False,,5353895217,bam,11981060,slurm,,132112168.0,corral-repl,,"""true""","""false""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""","[{'src': 'hda', 'id': 33101012}]","""true""",0,hg19,,cached,"""LENIENT""",32.0,,,,42883520,1514424369.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_CollectBaseDistributionByCycle/2.7.1.0,2.7.1.0,,2017-12-28 01:32:31.224311,83670,379.0
2017-10-20 21:13:46.742312,slurm_normal,1508534264.0,0,,1.0,main_w3_handler0,3217639,17158835,False,,2813061035,bam,11217537,slurm,,132112168.0,corral-repl,,"""true""","""true""","""/galaxy-repl/main/files/018/576/dataset_18576768.dat""","""Xenopus_Laevis9.1""","[{'src': 'hda', 'id': 31779777}]","""true""",1,,"[{'src': 'hda', 'id': 30815103}]",history,"""LENIENT""",32.0,2818033866.0,fasta,,39795090,1508534043.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_CollectBaseDistributionByCycle/2.7.1.0,2.7.1.0,,2017-10-20 21:17:54.456756,17286,221.0
2017-11-29 05:48:08.558311,slurm_normal,1511934725.0,0,,1.0,main_w4_handler0,3208971,17629982,False,,4511345951,bam,11690472,slurm,,132112168.0,corral-repl,,"""true""","""true""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 32584019}]","""true""",1,,"[{'src': 'hda', 'id': 31836014}]",history,"""LENIENT""",32.0,1098006673.0,fasta,,42302662,1511934493.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_CollectBaseDistributionByCycle/2.7.1.0,2.7.1.0,,2017-11-29 05:52:07.210006,109646,232.0
2017-12-09 17:32:07.713063,slurm_normal,1512841029.0,0,,1.0,main_w3_handler1,3356198,17756610,False,,4408937007,bam,11824241,slurm,,132112168.0,corral-repl,,"""true""","""true""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 32810720}]","""true""",1,,"[{'src': 'hda', 'id': 32808279}]",history,"""LENIENT""",32.0,329083254.0,fasta,,42124260,1512840738.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_CollectBaseDistributionByCycle/2.7.1.0,2.7.1.0,,2017-12-09 17:37:11.331524,76356,291.0
2018-02-28 04:23:36.959008,slurm_normal,1519791836.0,0,7680.0,1.0,main_w4_handler1,3445642,18543649,False,,46698147,bam,12640196,slurm,,132112168.0,corral-repl,,"""true""","""true""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""","[{'src': 'hda', 'id': 34108904}]","""true""",1,,"[{'src': 'hda', 'id': 34109161}]",history,"""LENIENT""",32.0,4444903621.0,fasta,,44214895,1519791828.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_CollectBaseDistributionByCycle/2.7.1.0,2.7.1.0,,2018-02-28 04:23:58.472685,94233,8.0
