chromInfo,chromInfo_filetype,create_time,destination_id,end_epoch,exit_code,galaxy_memory_mb,galaxy_slots,handler,history_id,id,imported,info,input1,input1_filetype,input2,input2_filetype,job_runner_external_id,job_runner_name,library_folder_id,memtotal,object_store_id,param_filename,parameters.__workflow_invocation_uuid__,parameters.chromInfo,parameters.dbkey,parameters.direction,parameters.input1,parameters.input1.values,parameters.input2,parameters.input2.values,parameters.input2|__identifier__,processor_count,runner_name,session_id,start_epoch,state,swaptotal,tool_id,tool_version,traceback,update_time,user_id,runtime
,,2018-01-19 17:44:26.837001,slurm_normal_16gb,1516383886.0,0,,1.0,main_w4_handler1,3395707,18086376,False,,1324585,bed,12556,bed,12165662,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""Either""",,"[{'src': 'hda', 'id': 33395323}]",,"[{'src': 'hda', 'id': 33395325}]",,32.0,,43253337.0,1516383880.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/flanking_features/flanking_features_1/4.0.1,4.0.1,,2018-01-19 17:44:49.769709,120144.0,6.0
,,2018-01-19 18:34:45.621320,slurm_normal_16gb,1516386903.0,0,,1.0,main_w4_handler1,3395707,18086873,False,,1324585,bed,465391,bed,12166266,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""Either""",,"[{'src': 'hda', 'id': 33395323}]",,"[{'src': 'hda', 'id': 33395326}]",,32.0,,43253337.0,1516386896.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/flanking_features/flanking_features_1/4.0.1,4.0.1,,2018-01-19 18:35:05.029303,120144.0,7.0
,,2018-01-24 12:02:58.010399,slurm_normal_16gb,1516795397.0,0,,1.0,main_w4_handler0,3403512,18142907,False,,274488,bed,8619070,bed,12223059,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/mm10.len""","""mm10""","""Either""",,"[{'src': 'hda', 'id': 33478048}]",,"[{'src': 'hda', 'id': 33478104}]",,32.0,,41916236.0,1516795388.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/flanking_features/flanking_features_1/4.0.1,4.0.1,,2018-01-24 12:03:18.768750,108763.0,9.0
,,2018-01-24 12:10:49.754443,slurm_normal_16gb,1516795869.0,0,,1.0,main_w3_handler1,3188866,18142950,False,,276911,bed,8619070,bed,12223120,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/mm10.len""","""mm10""","""Either""",,"[{'src': 'hda', 'id': 33478221}]",,"[{'src': 'hda', 'id': 33478067}]",,32.0,,42587504.0,1516795859.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/flanking_features/flanking_features_1/4.0.1,4.0.1,,2018-01-24 12:11:10.818704,108821.0,10.0
,,2018-01-24 12:46:17.989955,slurm_normal_16gb,1516797997.0,0,,1.0,main_w3_handler0,3188866,18143171,False,,276911,bed,8619070,bed,12223476,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/mm10.len""","""mm10""","""Downstream""",,"[{'src': 'hda', 'id': 33478221}]",,"[{'src': 'hda', 'id': 33478067}]",,32.0,,42587504.0,1516797988.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/flanking_features/flanking_features_1/4.0.1,4.0.1,,2018-01-24 12:46:39.028554,108821.0,9.0
,,2018-01-25 15:32:51.985771,slurm_normal_16gb,1516894415.0,0,,1.0,main_w3_handler0,3405191,18155277,False,,1024568,bed,8619070,bed,12236465,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/mm10.len""","""mm10""","""Either""",,"[{'src': 'hda', 'id': 33496938}]",,"[{'src': 'hda', 'id': 33497099}]",,32.0,,42326998.0,1516894402.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/flanking_features/flanking_features_1/4.0.1,4.0.1,,2018-01-25 15:33:37.571658,108821.0,13.0
,,2018-01-26 23:10:17.851151,slurm_normal_16gb,1517052316.0,0,,1.0,main_w4_handler1,813134,18172017,False,,257345,bed,22970499,interval,12255891,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/mm10.len""","""mm10""","""Both""",,"[{'src': 'hda', 'id': 33525414}]",,"[{'src': 'hda', 'id': 15872104}]",,32.0,,43461749.0,1517052300.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/flanking_features/flanking_features_1/4.0.1,4.0.1,,2018-01-27 11:25:17.544895,18852.0,16.0
,,2018-01-28 09:57:09.899298,slurm_normal_16gb,1517133686.0,0,,1.0,main_w4_handler1,2743139,18178688,False,,3450735,bed,1402373249,gff,12260473,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg38Patch11.len""","""hg38Patch11""","""Downstream""",,"[{'src': 'hda', 'id': 33536017}]",,"[{'src': 'hda', 'id': 31827813}]",,32.0,,43106236.0,1517133438.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/flanking_features/flanking_features_1/4.0.1,4.0.1,,2018-01-28 10:01:27.076292,86300.0,248.0
,,2018-01-28 15:45:45.401145,slurm_normal_16gb,1517154358.0,0,,1.0,main_w4_handler0,3219821,18179843,False,,110269,interval,2451,interval,12261599,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/mm9.len""","""mm9""","""Either""",,"[{'src': 'hda', 'id': 33538199}]",,"[{'src': 'hda', 'id': 33538004}]",,32.0,,41751955.0,1517154354.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/flanking_features/flanking_features_1/4.0.1,4.0.1,,2018-01-28 15:46:00.437053,46988.0,4.0
,,2018-01-31 10:42:50.473409,slurm_normal_16gb,1517395389.0,0,,1.0,main_w4_handler0,3387452,18209732,False,,691246,bed,12058080,bed,12290663,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""","""Either""",,"[{'src': 'hda', 'id': 33457749}]",,"[{'src': 'hda', 'id': 33460216}]",,32.0,,43543943.0,1517395377.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/flanking_features/flanking_features_1/4.0.1,4.0.1,,2018-01-31 10:43:11.724972,119628.0,12.0
,,2018-01-31 11:32:01.980515,slurm_normal_16gb,1517398342.0,0,,1.0,main_w4_handler0,2532105,18210191,False,,616620,bed,616620,bed,12291145,slurm,,132111800.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""Downstream""",,"[{'src': 'hda', 'id': 31630165}]",,"[{'src': 'hda', 'id': 31630165}]",,32.0,,43574927.0,1517398335.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/flanking_features/flanking_features_1/4.0.1,4.0.1,,2018-01-31 11:32:32.620521,74984.0,7.0
,,2018-01-31 15:41:15.012446,slurm_normal_16gb,1517413290.0,0,,1.0,main_w3_handler0,3355749,18212515,False,,5710,interval,5710,interval,12293137,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""","""Both""",,"[{'src': 'hda', 'id': 33589807}]",,"[{'src': 'hda', 'id': 33589807}]",,32.0,,42496601.0,1517413286.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/flanking_features/flanking_features_1/4.0.1,4.0.1,,2018-01-31 15:41:32.925726,64433.0,4.0
,,2018-02-01 05:28:00.611657,slurm_normal_16gb,1517462942.0,0,,1.0,main_w3_handler0,2949679,18219761,False,,3724391,bed,44260671,gff,12300240,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""Either""",,"[{'src': 'hda', 'id': 32814511}]",,"[{'src': 'hda', 'id': 27901491}]",,32.0,,43201733.0,1517462889.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/flanking_features/flanking_features_1/4.0.1,4.0.1,,2018-02-01 05:29:04.038985,97753.0,53.0
,,2018-02-01 07:26:53.410873,slurm_normal_16gb,1517470108.0,0,,1.0,main_w3_handler0,2949679,18220065,False,,7981,bed,44260671,gff,12300584,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""Either""",,"[{'src': 'hda', 'id': 33605002}]",,"[{'src': 'hda', 'id': 27901491}]",,32.0,,43201733.0,1517470065.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/flanking_features/flanking_features_1/4.0.1,4.0.1,,2018-02-01 07:28:29.765224,97753.0,43.0
,,2018-02-01 07:26:39.781287,slurm_normal_16gb,1517470060.0,0,,1.0,main_w3_handler1,2949679,18220064,False,,3724391,bed,44260671,gff,12300583,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""Either""",,"[{'src': 'hda', 'id': 33605001}]",,"[{'src': 'hda', 'id': 27901491}]",,32.0,,43201733.0,1517470007.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/flanking_features/flanking_features_1/4.0.1,4.0.1,,2018-02-01 07:27:41.954708,97753.0,53.0
,,2018-02-02 18:20:49.534187,slurm_normal_16gb,1517595704.0,0,,1.0,main_w3_handler1,3317201,18238902,False,,903009,bed,27792698,bed,12319305,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""","""Either""",,"[{'src': 'hda', 'id': 32993737}]",,"[{'src': 'hda', 'id': 33640527}]",,32.0,,43618225.0,1517595663.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/flanking_features/flanking_features_1/4.0.1,4.0.1,,2018-02-02 18:21:45.942109,50986.0,41.0
,,2018-02-02 18:20:50.926061,slurm_normal_16gb,1517595734.0,0,,1.0,main_w4_handler0,3317201,18238904,False,,1531101,bed,27792698,bed,12319317,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""","""Either""",,"[{'src': 'hda', 'id': 32994108}]",,"[{'src': 'hda', 'id': 33640527}]",,32.0,,43618225.0,1517595711.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/flanking_features/flanking_features_1/4.0.1,4.0.1,,2018-02-02 18:22:14.878431,50986.0,23.0
,,2018-02-02 18:30:48.386477,slurm_normal_16gb,1517596271.0,0,,1.0,main_w4_handler1,3317201,18239067,False,,2242103,bed,3021359,bed,12319421,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""","""Either""",,"[{'src': 'hda', 'id': 32993841}]",,"[{'src': 'hda', 'id': 33640789}]",,32.0,,43645194.0,1517596264.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/flanking_features/flanking_features_1/4.0.1,4.0.1,,2018-02-02 18:31:12.522581,50986.0,7.0
,,2018-02-02 18:30:48.029896,slurm_normal_16gb,1517596261.0,0,,1.0,main_w3_handler0,3317201,18239066,False,,903009,bed,3021359,bed,12319417,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""","""Either""",,"[{'src': 'hda', 'id': 32993737}]",,"[{'src': 'hda', 'id': 33640789}]",,32.0,,43645194.0,1517596254.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/flanking_features/flanking_features_1/4.0.1,4.0.1,,2018-02-02 18:31:02.496307,50986.0,7.0
,,2018-02-02 18:30:48.934650,slurm_normal_16gb,1517596282.0,0,,1.0,main_w4_handler1,3317201,18239069,False,,1889441,bed,3021359,bed,12319427,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""","""Either""",,"[{'src': 'hda', 'id': 32994122}]",,"[{'src': 'hda', 'id': 33640789}]",,32.0,,43645194.0,1517596275.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/flanking_features/flanking_features_1/4.0.1,4.0.1,,2018-02-02 18:31:23.743947,50986.0,7.0
,,2018-02-02 18:30:48.714306,slurm_normal_16gb,1517596297.0,0,,1.0,main_w3_handler0,3317201,18239068,False,,1531101,bed,3021359,bed,12319436,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""","""Either""",,"[{'src': 'hda', 'id': 32994108}]",,"[{'src': 'hda', 'id': 33640789}]",,32.0,,43645194.0,1517596290.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/flanking_features/flanking_features_1/4.0.1,4.0.1,,2018-02-02 18:31:41.656265,50986.0,7.0
,,2018-02-02 18:30:49.224228,slurm_normal_16gb,1517596313.0,0,,1.0,main_w4_handler0,3317201,18239070,False,,1141286,bed,3021359,bed,12319448,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""","""Either""",,"[{'src': 'hda', 'id': 33625413}]",,"[{'src': 'hda', 'id': 33640789}]",,32.0,,43645194.0,1517596307.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/flanking_features/flanking_features_1/4.0.1,4.0.1,,2018-02-02 18:31:55.596861,50986.0,6.0
,,2018-02-02 18:30:49.506958,slurm_normal_16gb,1517596328.0,0,,1.0,main_w4_handler0,3317201,18239071,False,,622086,bed,3021359,bed,12319470,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""","""Either""",,"[{'src': 'hda', 'id': 33625415}]",,"[{'src': 'hda', 'id': 33640789}]",,32.0,,43645194.0,1517596322.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/flanking_features/flanking_features_1/4.0.1,4.0.1,,2018-02-02 18:32:10.588701,50986.0,6.0
,,2018-02-02 18:39:44.656699,slurm_normal_16gb,1517596811.0,0,,1.0,main_w3_handler1,3317201,18239721,False,,903009,bed,2972608,bed,12319748,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""","""Either""",,"[{'src': 'hda', 'id': 32993737}]",,"[{'src': 'hda', 'id': 33641200}]",,32.0,,43645449.0,1517596804.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/flanking_features/flanking_features_1/4.0.1,4.0.1,,2018-02-02 18:40:17.261995,50986.0,7.0
,,2018-02-02 18:57:31.609674,slurm_normal_16gb,1517597977.0,0,,1.0,main_w4_handler1,3163601,18240354,False,,2242103,bed,3021359,bed,12320204,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""","""Either""",,"[{'src': 'hda', 'id': 33642913}]",,"[{'src': 'hda', 'id': 30499115}]",,32.0,,43646692.0,1517597862.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/flanking_features/flanking_features_1/4.0.1,4.0.1,,2018-02-02 18:59:39.475747,69475.0,115.0
,,2018-02-02 18:51:07.360058,slurm_normal_16gb,1517597485.0,0,,1.0,main_w4_handler0,3317201,18240195,False,,903009,bed,3112611,bed,12320009,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""","""Either""",,"[{'src': 'hda', 'id': 32993737}]",,"[{'src': 'hda', 'id': 33642676}]",,32.0,,43645449.0,1517597475.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/flanking_features/flanking_features_1/4.0.1,4.0.1,,2018-02-02 18:51:26.462199,50986.0,10.0
,,2018-02-02 18:55:47.719041,slurm_normal_16gb,1517597769.0,0,,1.0,main_w3_handler1,3163601,18240281,False,,240042,bed,3021359,bed,12320152,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""","""Either""",,"[{'src': 'hda', 'id': 30521369}]",,"[{'src': 'hda', 'id': 30499115}]",,32.0,,43646692.0,1517597760.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/flanking_features/flanking_features_1/4.0.1,4.0.1,,2018-02-02 18:56:13.416939,69475.0,9.0
,,2018-02-02 18:56:35.553825,slurm_normal_16gb,1517597816.0,0,,1.0,main_w4_handler0,3163601,18240310,False,,903009,bed,3021359,bed,12320175,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""","""Either""",,"[{'src': 'hda', 'id': 33642912}]",,"[{'src': 'hda', 'id': 30499115}]",,32.0,,43646692.0,1517597805.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/flanking_features/flanking_features_1/4.0.1,4.0.1,,2018-02-02 18:56:58.718374,69475.0,11.0
,,2018-02-02 18:57:32.737297,slurm_normal_16gb,1517598007.0,0,,1.0,main_w4_handler1,3163601,18240356,False,,1889441,bed,3021359,bed,12320237,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""","""Either""",,"[{'src': 'hda', 'id': 33642915}]",,"[{'src': 'hda', 'id': 30499115}]",,32.0,,43646692.0,1517597987.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/flanking_features/flanking_features_1/4.0.1,4.0.1,,2018-02-02 19:00:09.628590,69475.0,20.0
,,2018-02-02 18:57:32.106160,slurm_normal_16gb,1517598087.0,0,,1.0,main_w3_handler0,3163601,18240355,False,,1531101,bed,3021359,bed,12320246,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""","""Either""",,"[{'src': 'hda', 'id': 33642914}]",,"[{'src': 'hda', 'id': 30499115}]",,32.0,,43646692.0,1517598017.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/flanking_features/flanking_features_1/4.0.1,4.0.1,,2018-02-02 19:01:30.239149,69475.0,70.0
,,2018-02-02 22:02:29.602566,slurm_normal_16gb,1517608968.0,0,,1.0,main_w3_handler1,3317201,18242738,False,,257120,bed,3112611,bed,12322401,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""","""Either""",,"[{'src': 'hda', 'id': 33646925}]",,"[{'src': 'hda', 'id': 33642676}]",,32.0,,43648385.0,1517608957.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/flanking_features/flanking_features_1/4.0.1,4.0.1,,2018-02-02 22:02:50.062454,50986.0,11.0
,,2018-02-02 22:02:28.209247,slurm_normal_16gb,1517608982.0,0,,1.0,main_w4_handler1,3317201,18242735,False,,192749,bed,3112611,bed,12322404,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""","""Either""",,"[{'src': 'hda', 'id': 33646903}]",,"[{'src': 'hda', 'id': 33642676}]",,32.0,,43648385.0,1517608973.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/flanking_features/flanking_features_1/4.0.1,4.0.1,,2018-02-02 22:03:04.320670,50986.0,9.0
,,2018-02-02 22:02:28.959296,slurm_normal_16gb,1517608986.0,0,,1.0,main_w3_handler0,3317201,18242737,False,,388703,bed,3112611,bed,12322406,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""","""Either""",,"[{'src': 'hda', 'id': 33646923}]",,"[{'src': 'hda', 'id': 33642676}]",,32.0,,43648385.0,1517608976.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/flanking_features/flanking_features_1/4.0.1,4.0.1,,2018-02-02 22:03:08.678655,50986.0,10.0
,,2018-02-02 22:18:37.096907,slurm_normal_16gb,1517609936.0,0,,1.0,main_w4_handler0,3317201,18242873,False,,192749,bed,3112611,bed,12322520,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""","""Downstream""",,"[{'src': 'hda', 'id': 33646903}]",,"[{'src': 'hda', 'id': 33642676}]",,32.0,,43648385.0,1517609926.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/flanking_features/flanking_features_1/4.0.1,4.0.1,,2018-02-02 22:18:57.693417,50986.0,10.0
,,2018-02-02 22:31:05.717259,slurm_normal_16gb,1517610696.0,0,,1.0,main_w4_handler1,3317201,18243066,False,,21574233,interval,3112611,bed,12322682,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""","""Either""",,"[{'src': 'hda', 'id': 33646893}]",,"[{'src': 'hda', 'id': 33642676}]",,32.0,,43648385.0,1517610677.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/flanking_features/flanking_features_1/4.0.1,4.0.1,,2018-02-02 22:31:38.073554,50986.0,19.0
,,2018-02-02 23:03:32.794353,slurm_normal_16gb,1517612647.0,0,,1.0,main_w3_handler0,3163601,18243565,False,,156379,bed,3021359,bed,12323125,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""","""Either""",,"[{'src': 'hda', 'id': 33649573}]",,"[{'src': 'hda', 'id': 30499115}]",,32.0,,43652218.0,1517612637.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/flanking_features/flanking_features_1/4.0.1,4.0.1,,2018-02-02 23:04:14.749534,69475.0,10.0
,,2018-02-02 23:12:23.677763,slurm_normal_16gb,1517613162.0,0,,1.0,main_w3_handler0,3163601,18243716,False,,388703,bed,3021359,bed,12323288,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""","""Either""",,"[{'src': 'hda', 'id': 33649788}]",,"[{'src': 'hda', 'id': 30499115}]",,32.0,,43652482.0,1517613151.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/flanking_features/flanking_features_1/4.0.1,4.0.1,,2018-02-02 23:12:43.523239,69475.0,11.0
,,2018-02-02 23:05:30.509847,slurm_normal_16gb,1517612748.0,0,,1.0,main_w4_handler1,3163601,18243592,False,,192749,bed,3021359,bed,12323171,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""","""Either""",,"[{'src': 'hda', 'id': 33649656}]",,"[{'src': 'hda', 'id': 30499115}]",,32.0,,43652218.0,1517612739.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/flanking_features/flanking_features_1/4.0.1,4.0.1,,2018-02-02 23:05:50.640482,69475.0,9.0
,,2018-02-02 23:12:23.251411,slurm_normal_16gb,1517613177.0,0,,1.0,main_w4_handler0,3163601,18243715,False,,257120,bed,3021359,bed,12323293,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""","""Either""",,"[{'src': 'hda', 'id': 33649787}]",,"[{'src': 'hda', 'id': 30499115}]",,32.0,,43652482.0,1517613167.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/flanking_features/flanking_features_1/4.0.1,4.0.1,,2018-02-02 23:12:58.964359,69475.0,10.0
,,2018-02-02 23:12:24.595691,slurm_normal_16gb,1517613193.0,0,,1.0,main_w4_handler0,3163601,18243717,False,,192749,bed,3021359,bed,12323313,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""","""Either""",,"[{'src': 'hda', 'id': 33649789}]",,"[{'src': 'hda', 'id': 30499115}]",,32.0,,43652482.0,1517613184.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/flanking_features/flanking_features_1/4.0.1,4.0.1,,2018-02-02 23:13:15.983664,69475.0,9.0
,,2018-02-02 23:12:23.039539,slurm_normal_16gb,1517613161.0,0,,1.0,main_w3_handler1,3163601,18243714,False,,299719,bed,3021359,bed,12323287,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""","""Either""",,"[{'src': 'hda', 'id': 33649785}]",,"[{'src': 'hda', 'id': 30499115}]",,32.0,,43652482.0,1517613151.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/flanking_features/flanking_features_1/4.0.1,4.0.1,,2018-02-02 23:12:43.785282,69475.0,10.0
,,2018-02-05 06:22:29.872059,slurm_normal_16gb,1517811835.0,0,,1.0,main_w3_handler1,2949679,18254860,False,,7981,bed,44260671,gff,12336657,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""Both""",,"[{'src': 'hda', 'id': 33666115}]",,"[{'src': 'hda', 'id': 27901491}]",,32.0,,43201733.0,1517811793.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/flanking_features/flanking_features_1/4.0.1,4.0.1,,2018-02-05 06:23:56.362409,97753.0,42.0
,,2018-02-05 06:22:01.545489,slurm_normal_16gb,1517811787.0,0,,1.0,main_w4_handler0,2949679,18254859,False,,3724391,bed,44260671,gff,12336653,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""Both""",,"[{'src': 'hda', 'id': 33666171}]",,"[{'src': 'hda', 'id': 27901491}]",,32.0,,43201733.0,1517811728.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/flanking_features/flanking_features_1/4.0.1,4.0.1,,2018-02-05 06:23:08.891553,97753.0,59.0
,,2018-02-06 19:28:25.587562,slurm_normal_16gb,1517945326.0,0,15360.0,1.0,main_w4_handler1,2977431,18276532,False,,110395,bed,6028129,bed,12359010,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg38.len""","""hg38""","""Both""",,"[{'src': 'hda', 'id': 28163101}]",,"[{'src': 'hda', 'id': 33702566}]",,32.0,,42637045.0,1517945316.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/flanking_features/flanking_features_1/4.0.1,4.0.1,,2018-02-06 19:28:46.952382,48306.0,10.0
,,2018-02-08 14:13:28.172204,slurm_normal_16gb,1518099265.0,0,15360.0,1.0,main_w4_handler0,3422005,18315836,False,,4798887,bedgraph,7847590,bed,12399038,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/mm9.len""","""mm9""","""Both""",,"[{'src': 'hda', 'id': 33750695}]",,"[{'src': 'hda', 'id': 33750613}]",,32.0,,43777955.0,1518099234.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/flanking_features/flanking_features_1/4.0.1,4.0.1,,2018-02-08 14:14:28.059684,96816.0,31.0
,,2018-02-09 03:17:49.305137,slurm_normal_16gb,1518146287.0,0,15360.0,1.0,main_w3_handler1,2943501,18323469,False,,199847,bed,3112611,interval,12407586,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""","""Either""",,"[{'src': 'hda', 'id': 33644176}]",,"[{'src': 'hda', 'id': 33644649}]",,32.0,,42936989.0,1518146279.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/flanking_features/flanking_features_1/4.0.1,4.0.1,,2018-02-09 03:18:09.357140,97520.0,8.0
