create_time,destination_id,end_epoch,exit_code,galaxy_memory_mb,galaxy_slots,handler,history_id,id,imported,info,job_runner_external_id,job_runner_name,library_folder_id,memtotal,object_store_id,otu,otu_filetype,param_filename,parameters.chromInfo,parameters.dbkey,parameters.size,processor_count,runner_name,session_id,start_epoch,state,swaptotal,tool_id,tool_version,traceback,update_time,user_id,runtime
2017-11-16 01:42:30.246074,slurm_normal,1510796592.0,0,,1.0,main_w4_handler0,3308920,17476715,False,,11533923,slurm,,132112168.0,corral-repl,655238,mothur.shared,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""30""",32.0,,41894613,1510796587.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_sub_sample/mothur_sub_sample/1.36.1.0,1.36.1.0,,2017-11-16 01:43:42.341647,110821.0,5.0
2017-11-16 02:27:23.314893,slurm_normal,1510799277.0,0,,1.0,main_w4_handler0,3308920,17476906,False,,11534159,slurm,,132112168.0,corral-repl,655238,mothur.shared,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""24218""",32.0,,41894613,1510799271.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_sub_sample/mothur_sub_sample/1.36.1.0,1.36.1.0,,2017-11-16 02:28:18.587525,110821.0,6.0
2017-11-16 14:00:48.352658,slurm_normal,1510840962.0,0,,1.0,main_w4_handler1,3318340,17482387,False,,11540180,slurm,,132112168.0,corral-repl,63190,mothur.shared,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""16450""",32.0,,41242785,1510840921.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_sub_sample/mothur_sub_sample/1.36.1.0,1.36.1.0,,2017-11-16 14:02:58.112410,113500.0,41.0
2017-11-19 07:12:32.454776,slurm_normal,1511075561.0,0,,1.0,main_w3_handler1,3329759,17505927,False,,11566452,slurm,,132112168.0,corral-repl,20895,mothur.shared,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""2440""",32.0,,42083511,1511075555.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_sub_sample/mothur_sub_sample/1.36.1.0,1.36.1.0,,2017-11-19 07:12:43.810223,113498.0,6.0
2018-03-06 13:36:01.301803,slurm_normal,1520343380.0,0,7680.0,1.0,main_w4_handler1,3443094,18623692,False,,12720045,slurm,,132112168.0,corral-repl,20988,mothur.shared,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""2440""",32.0,,44368180,1520343373.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_sub_sample/mothur_sub_sample/1.36.1.0,1.36.1.0,,2018-03-06 13:36:23.621646,122824.0,7.0
2018-03-06 13:41:11.540291,slurm_normal,1520343683.0,0,7680.0,1.0,main_w4_handler1,3443094,18623765,False,,12720085,slurm,,132112168.0,corral-repl,20988,mothur.shared,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""2440""",32.0,,44368180,1520343679.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_sub_sample/mothur_sub_sample/1.36.1.0,1.36.1.0,,2018-03-06 13:41:25.593627,122824.0,4.0
2018-01-12 16:41:48.392787,slurm_normal,1515775318.0,0,,1.0,main_w4_handler0,3287353,18018572,False,,12095931,slurm,,132112168.0,corral-repl,16268,mothur.shared,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""2440""",32.0,,43135597,1515775314.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_sub_sample/mothur_sub_sample/1.36.1.0,1.36.1.0,,2018-01-12 16:42:00.666477,113659.0,4.0
2018-01-12 16:55:07.908603,slurm_normal,1515776121.0,0,,1.0,main_w3_handler1,3287353,18018690,False,,12096016,slurm,,132112168.0,corral-repl,16268,mothur.shared,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""2440""",32.0,,43135597,1515776110.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_sub_sample/mothur_sub_sample/1.36.1.0,1.36.1.0,,2018-01-12 16:55:23.741203,113659.0,11.0
2018-01-12 17:26:55.915183,slurm_normal,1515778024.0,0,,1.0,main_w4_handler0,3390534,18019124,False,,12096482,slurm,,132112168.0,corral-repl,20847,mothur.shared,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""2440""",32.0,,43165624,1515778019.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_sub_sample/mothur_sub_sample/1.36.1.0,1.36.1.0,,2018-01-12 17:27:07.250044,119655.0,5.0
2018-01-12 17:46:28.118207,slurm_normal,1515779198.0,0,,1.0,main_w3_handler0,3390534,18019323,False,,12096713,slurm,,132112168.0,corral-repl,20847,mothur.shared,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""2440""",32.0,,43165624,1515779192.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_sub_sample/mothur_sub_sample/1.36.1.0,1.36.1.0,,2018-01-12 17:46:40.693338,119655.0,6.0
2018-01-12 21:47:36.827537,slurm_normal,1515793689.0,0,,1.0,main_w4_handler1,3390748,18022712,False,,12099917,slurm,,132112168.0,corral-repl,205263,mothur.shared,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""2440""",32.0,,43135597,1515793667.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_sub_sample/mothur_sub_sample/1.36.1.0,1.36.1.0,,2018-01-12 21:48:14.442827,113659.0,22.0
2017-11-27 19:57:11.209281,slurm_normal,1511812661.0,0,,1.0,main_w3_handler1,3329496,17609139,False,,11669109,slurm,,132112168.0,corral-repl,22071,mothur.shared,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""2440""",32.0,,42074081,1511812639.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_sub_sample/mothur_sub_sample/1.36.1.0,1.36.1.0,,2017-11-27 19:57:46.646174,116551.0,22.0
2017-11-28 07:42:23.315632,slurm_normal,1511854953.0,0,,1.0,main_w3_handler1,3307154,17614441,False,,11675341,slurm,,132112168.0,corral-repl,21206,mothur.shared,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""2440""",32.0,,42297227,1511854949.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_sub_sample/mothur_sub_sample/1.36.1.0,1.36.1.0,,2017-11-28 07:42:35.514407,114886.0,4.0
2017-11-28 07:25:21.134879,slurm_normal,1511853932.0,0,,1.0,main_w3_handler1,3307154,17614362,False,,11675246,slurm,,132112168.0,corral-repl,21206,mothur.shared,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""2440""",32.0,,42297227,1511853927.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_sub_sample/mothur_sub_sample/1.36.1.0,1.36.1.0,,2017-11-28 07:25:36.700376,114886.0,5.0
2017-11-30 16:31:09.413240,slurm_normal,1512059482.0,0,,1.0,main_w4_handler0,3318794,17652179,False,,11711577,slurm,,132112168.0,corral-repl,3943,mothur.shared,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""2500""",32.0,,41894749,1512059477.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_sub_sample/mothur_sub_sample/1.36.1.0,1.36.1.0,,2017-11-30 16:31:24.461952,60244.0,5.0
2017-12-01 00:49:25.407243,slurm_normal,1512089377.0,0,,1.0,main_w3_handler0,3319159,17655170,False,,11715340,slurm,,132112168.0,corral-repl,3951,mothur.shared,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""5321""",32.0,,42362407,1512089372.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_sub_sample/mothur_sub_sample/1.36.1.0,1.36.1.0,,2017-12-01 00:49:39.885574,115851.0,5.0
2017-12-03 01:42:47.338764,slurm_normal,1512265381.0,0,,1.0,main_w3_handler0,3350100,17678664,False,,11741350,slurm,,132112168.0,corral-repl,20943,mothur.shared,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""2440""",32.0,,42410454,1512265374.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_sub_sample/mothur_sub_sample/1.36.1.0,1.36.1.0,,2017-12-03 01:43:03.282167,117849.0,7.0
2017-12-04 14:18:26.979691,slurm_normal,1512397122.0,0,,1.0,main_w4_handler0,3319110,17690513,False,,11754989,slurm,,132112168.0,corral-repl,3951,mothur.shared,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""4695""",32.0,,41896477,1512397118.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_sub_sample/mothur_sub_sample/1.36.1.0,1.36.1.0,,2017-12-04 14:18:44.750668,115849.0,4.0
2017-12-04 14:15:15.043481,slurm_normal,1512396927.0,0,,1.0,main_w4_handler0,3319089,17690473,False,,11754956,slurm,,132112168.0,corral-repl,3951,mothur.shared,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""4695""",32.0,,42399260,1512396923.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_sub_sample/mothur_sub_sample/1.36.1.0,1.36.1.0,,2017-12-04 14:15:29.523859,115848.0,4.0
2017-12-04 18:51:39.294010,slurm_normal,1512413512.0,0,,1.0,main_w4_handler0,3352709,17694210,False,,11758135,slurm,,132112168.0,corral-repl,3943,mothur.shared,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""4695""",32.0,,42398764,1512413507.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_sub_sample/mothur_sub_sample/1.36.1.0,1.36.1.0,,2017-12-04 18:51:54.075179,117102.0,5.0
2017-12-05 01:27:17.646058,slurm_normal,1512437250.0,0,,1.0,main_w4_handler0,3352977,17697476,False,,11762035,slurm,,132112168.0,corral-repl,3943,mothur.shared,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""5321""",32.0,,42457243,1512437246.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_sub_sample/mothur_sub_sample/1.36.1.0,1.36.1.0,,2017-12-05 01:27:32.866545,115847.0,4.0
2017-12-05 01:43:23.367499,slurm_normal,1512438218.0,0,,1.0,main_w4_handler1,3352977,17697541,False,,11762135,slurm,,132112168.0,corral-repl,3943,mothur.shared,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""4695""",32.0,,42457243,1512438212.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_sub_sample/mothur_sub_sample/1.36.1.0,1.36.1.0,,2017-12-05 01:43:41.169705,115847.0,6.0
2017-12-05 15:08:07.287500,slurm_normal,1512486503.0,0,,1.0,main_w3_handler0,3353880,17704347,False,,11769193,slurm,,132112168.0,corral-repl,3943,mothur.shared,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""4695""",32.0,,42362412,1512486499.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_sub_sample/mothur_sub_sample/1.36.1.0,1.36.1.0,,2017-12-05 15:08:25.099224,115853.0,4.0
2017-12-05 22:10:16.779666,slurm_normal,1512511832.0,0,,1.0,main_w3_handler1,3319153,17710125,False,,11774907,slurm,,132112168.0,corral-repl,3943,mothur.shared,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""5321""",32.0,,42481779,1512511827.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_sub_sample/mothur_sub_sample/1.36.1.0,1.36.1.0,,2017-12-05 22:10:35.044583,115870.0,5.0
2017-12-05 22:15:50.834906,slurm_normal,1512512171.0,0,,1.0,main_w4_handler0,3319153,17710171,False,,11774951,slurm,,132112168.0,corral-repl,3943,mothur.shared,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""4695""",32.0,,42481779,1512512166.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_sub_sample/mothur_sub_sample/1.36.1.0,1.36.1.0,,2017-12-05 22:16:14.522107,115870.0,5.0
2017-12-06 13:28:08.141944,slurm_normal,1512566961.0,0,,1.0,main_w4_handler1,3319113,17719175,False,,11784080,slurm,,132112168.0,corral-repl,3943,mothur.shared,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""4695""",32.0,,42494166,1512566911.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_sub_sample/mothur_sub_sample/1.36.1.0,1.36.1.0,,2017-12-06 13:29:26.812788,115859.0,50.0
2017-12-06 16:33:51.933139,slurm_normal,1512578059.0,0,,1.0,main_w4_handler0,3355722,17721836,False,,11787540,slurm,,132112168.0,corral-repl,3943,mothur.shared,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""4695""",32.0,,42496355,1512578042.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_sub_sample/mothur_sub_sample/1.36.1.0,1.36.1.0,,2017-12-06 16:34:21.446797,115852.0,17.0
2017-12-06 16:55:37.504248,slurm_normal,1512579349.0,0,,1.0,main_w3_handler0,3319153,17722018,False,,11787775,slurm,,132112168.0,corral-repl,3943,mothur.shared,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""4695""",32.0,,42481779,1512579345.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_sub_sample/mothur_sub_sample/1.36.1.0,1.36.1.0,,2017-12-06 16:55:51.684949,115870.0,4.0
2017-12-06 22:42:35.282429,slurm_normal,1512600171.0,0,,1.0,main_w4_handler0,3319558,17725439,False,,11791511,slurm,,132112168.0,corral-repl,3927,mothur.shared,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""5316""",32.0,,41904029,1512600167.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_sub_sample/mothur_sub_sample/1.36.1.0,1.36.1.0,,2017-12-06 22:42:55.124346,115896.0,4.0
2017-12-06 23:45:37.993832,slurm_normal,1512603953.0,0,,1.0,main_w4_handler0,3319558,17726160,False,,11792234,slurm,,132112168.0,corral-repl,3927,mothur.shared,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""""",32.0,,41904029,1512603949.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_sub_sample/mothur_sub_sample/1.36.1.0,1.36.1.0,,2017-12-06 23:45:58.111346,115896.0,4.0
2017-12-07 02:27:06.333780,slurm_normal,1512613637.0,0,,1.0,main_w3_handler1,3319062,17727804,False,,11793926,slurm,,132112168.0,corral-repl,3951,mothur.shared,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""4695""",32.0,,42504244,1512613633.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_sub_sample/mothur_sub_sample/1.36.1.0,1.36.1.0,,2017-12-07 02:27:19.411960,115843.0,4.0
2018-01-17 14:43:23.089645,slurm_normal,1516200213.0,0,,1.0,main_w4_handler0,3395242,18060861,False,,12138801,slurm,,132112168.0,corral-repl,20572,mothur.shared,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""2440""",32.0,,43244112,1516200206.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_sub_sample/mothur_sub_sample/1.36.1.0,1.36.1.0,,2018-01-17 14:43:36.546807,120071.0,7.0
2017-12-07 18:30:56.929251,slurm_normal,1512671485.0,0,,1.0,main_w3_handler0,3319106,17739160,False,,11805419,slurm,,132112168.0,corral-repl,3951,mothur.shared,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""4695""",32.0,,42519248,1512671471.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_sub_sample/mothur_sub_sample/1.36.1.0,1.36.1.0,,2017-12-07 18:31:28.071921,115856.0,14.0
2017-12-07 19:11:56.710466,slurm_normal,1512673928.0,0,,1.0,main_w4_handler1,3357270,17739651,False,,11805900,slurm,,132112168.0,corral-repl,3943,mothur.shared,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""4695""",32.0,,42517497,1512673924.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_sub_sample/mothur_sub_sample/1.36.1.0,1.36.1.0,,2017-12-07 19:12:10.759649,115868.0,4.0
2017-12-08 08:37:29.875076,slurm_normal,1512722264.0,0,,1.0,main_w3_handler0,3358303,17744470,False,,11810906,slurm,,132112168.0,corral-repl,186863,mothur.shared,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""""",32.0,,42533477,1512722260.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_sub_sample/mothur_sub_sample/1.36.1.0,1.36.1.0,,2017-12-08 08:37:47.047106,72172.0,4.0
2018-01-17 20:24:29.015369,slurm_normal,1516220678.0,0,,1.0,main_w4_handler1,3394430,18065546,False,,12143610,slurm,,132112168.0,corral-repl,267009,mothur.shared,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""4731""",32.0,,43247987,1516220672.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_sub_sample/mothur_sub_sample/1.36.1.0,1.36.1.0,,2018-01-17 20:24:41.324898,113659.0,6.0
2017-12-11 11:55:48.152902,slurm_normal,1512993361.0,0,,1.0,main_w3_handler0,3358440,17771942,False,,11840695,slurm,,132112168.0,corral-repl,3508,mothur.shared,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""15""",32.0,,42577162,1512993356.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_sub_sample/mothur_sub_sample/1.36.1.0,1.36.1.0,,2017-12-11 11:56:03.641706,72172.0,5.0
2017-12-11 16:29:20.060245,slurm_normal,1513009772.0,0,,1.0,main_w3_handler0,3319111,17774071,False,,11843011,slurm,,132112168.0,corral-repl,3943,mothur.shared,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""4""",32.0,,42515270,1513009767.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_sub_sample/mothur_sub_sample/1.36.1.0,1.36.1.0,,2017-12-11 16:29:34.619456,115858.0,5.0
2017-12-11 17:28:19.162922,slurm_normal,1513013314.0,0,,1.0,main_w3_handler1,3319111,17774717,False,,11843708,slurm,,132112168.0,corral-repl,3943,mothur.shared,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""4000""",32.0,,42515270,1513013308.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_sub_sample/mothur_sub_sample/1.36.1.0,1.36.1.0,,2017-12-11 17:28:37.636020,115858.0,6.0
2017-12-11 18:17:59.072032,slurm_normal,1513016295.0,0,,1.0,main_w4_handler1,3319111,17775185,False,,11844143,slurm,,132112168.0,corral-repl,3943,mothur.shared,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""4695""",32.0,,42515270,1513016291.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_sub_sample/mothur_sub_sample/1.36.1.0,1.36.1.0,,2017-12-11 18:18:17.980113,115858.0,4.0
2017-12-12 03:31:47.670476,slurm_normal,1513049520.0,0,,1.0,main_w4_handler1,3323166,17779242,False,,11847428,slurm,,132112168.0,corral-repl,212447,mothur.shared,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""179947""",32.0,,42600781,1513049515.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_sub_sample/mothur_sub_sample/1.36.1.0,1.36.1.0,,2017-12-12 03:32:03.667741,74066.0,5.0
2017-12-12 15:11:18.386327,slurm_normal,1513091494.0,0,,1.0,main_w4_handler0,3319108,17785440,False,,11853728,slurm,,132112168.0,corral-repl,3943,mothur.shared,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""4695""",32.0,,42496393,1513091488.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_sub_sample/mothur_sub_sample/1.36.1.0,1.36.1.0,,2017-12-12 15:11:37.674554,115846.0,6.0
2017-12-13 14:06:57.247938,slurm_normal,1513174031.0,0,,1.0,main_w4_handler1,3364120,17796959,False,,11866165,slurm,,132112168.0,corral-repl,101855,mothur.shared,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""14489""",32.0,,42631708,1513174026.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_sub_sample/mothur_sub_sample/1.36.1.0,1.36.1.0,,2017-12-13 14:07:14.088332,111190.0,5.0
2017-12-13 14:57:04.201761,slurm_normal,1513177067.0,0,,1.0,main_w3_handler0,3364120,17797263,False,,11866482,slurm,,132112168.0,corral-repl,101855,mothur.shared,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""3000""",32.0,,42631708,1513177062.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_sub_sample/mothur_sub_sample/1.36.1.0,1.36.1.0,,2017-12-13 14:57:50.107747,111190.0,5.0
2017-12-13 22:21:46.162854,slurm_normal,1513203722.0,0,,1.0,main_w4_handler0,3364766,17801181,False,,11870672,slurm,,132112168.0,corral-repl,2775664,fasta,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg38.len""","""hg38""","""100""",32.0,,42644644,1513203715.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_sub_sample/mothur_sub_sample/1.36.1.0,1.36.1.0,,2017-12-13 22:22:04.578698,,7.0
