chromInfo,chromInfo_filetype,create_time,destination_id,end_epoch,exit_code,galaxy_memory_mb,galaxy_slots,gatk_param_type|input_exclude_interval_repeat_0|input_exclude_intervals,gatk_param_type|input_exclude_interval_repeat_0|input_exclude_intervals_filetype,gatk_param_type|input_interval_repeat_0|input_intervals,gatk_param_type|input_interval_repeat_0|input_intervals_filetype,handler,history_id,id,imported,info,input_bams_0|input_bam,input_bams_0|input_bam_filetype,input_bams_10|input_bam,input_bams_10|input_bam_filetype,input_bams_11|input_bam,input_bams_11|input_bam_filetype,input_bams_12|input_bam,input_bams_12|input_bam_filetype,input_bams_13|input_bam,input_bams_13|input_bam_filetype,input_bams_14|input_bam,input_bams_14|input_bam_filetype,input_bams_15|input_bam,input_bams_15|input_bam_filetype,input_bams_16|input_bam,input_bams_16|input_bam_filetype,input_bams_17|input_bam,input_bams_17|input_bam_filetype,input_bams_18|input_bam,input_bams_18|input_bam_filetype,input_bams_19|input_bam,input_bams_19|input_bam_filetype,input_bams_1|input_bam,input_bams_1|input_bam_filetype,input_bams_20|input_bam,input_bams_20|input_bam_filetype,input_bams_21|input_bam,input_bams_21|input_bam_filetype,input_bams_22|input_bam,input_bams_22|input_bam_filetype,input_bams_23|input_bam,input_bams_23|input_bam_filetype,input_bams_24|input_bam,input_bams_24|input_bam_filetype,input_bams_25|input_bam,input_bams_25|input_bam_filetype,input_bams_26|input_bam,input_bams_26|input_bam_filetype,input_bams_27|input_bam,input_bams_27|input_bam_filetype,input_bams_28|input_bam,input_bams_28|input_bam_filetype,input_bams_29|input_bam,input_bams_29|input_bam_filetype,input_bams_2|input_bam,input_bams_2|input_bam_filetype,input_bams_30|input_bam,input_bams_30|input_bam_filetype,input_bams_31|input_bam,input_bams_31|input_bam_filetype,input_bams_32|input_bam,input_bams_32|input_bam_filetype,input_bams_33|input_bam,input_bams_33|input_bam_filetype,input_bams_34|input_bam,input_bams_34|input_bam_filetype,input_bams_35|input_bam,input_bams_35|input_bam_filetype,input_bams_36|input_bam,input_bams_36|input_bam_filetype,input_bams_37|input_bam,input_bams_37|input_bam_filetype,input_bams_38|input_bam,input_bams_38|input_bam_filetype,input_bams_39|input_bam,input_bams_39|input_bam_filetype,input_bams_3|input_bam,input_bams_3|input_bam_filetype,input_bams_40|input_bam,input_bams_40|input_bam_filetype,input_bams_4|input_bam,input_bams_4|input_bam_filetype,input_bams_5|input_bam,input_bams_5|input_bam_filetype,input_bams_6|input_bam,input_bams_6|input_bam_filetype,input_bams_7|input_bam,input_bams_7|input_bam_filetype,input_bams_8|input_bam,input_bams_8|input_bam_filetype,input_bams_9|input_bam,input_bams_9|input_bam_filetype,input_exclude_interval_repeat_0|input_exclude_intervals,input_exclude_interval_repeat_0|input_exclude_intervals_filetype,input_interval_repeat_0|input_intervals,input_interval_repeat_0|input_intervals_filetype,job_runner_external_id,job_runner_name,library_folder_id,memtotal,object_store_id,param_filename,parameters.__workflow_invocation_uuid__,parameters.analysis_param_type.__current_case__,parameters.analysis_param_type.analysis_param_type_selector,parameters.analysis_param_type.ignore_deletion_sites,parameters.analysis_param_type.include_deletions,parameters.analysis_param_type.max_base_quality,parameters.analysis_param_type.max_mapping_quality,parameters.analysis_param_type.min_base_quality,parameters.analysis_param_type.min_mapping_quality,parameters.analysis_param_type.n_bins,parameters.analysis_param_type.omit_depth_output_at_each_base,parameters.analysis_param_type.omit_interval_statistics,parameters.analysis_param_type.omit_locus_table,parameters.analysis_param_type.omit_per_sample_stats,parameters.analysis_param_type.print_base_counts,parameters.analysis_param_type.print_bin_endpoints_and_exit,parameters.analysis_param_type.start,parameters.analysis_param_type.stop,parameters.chromInfo,parameters.dbkey,parameters.gatk_param_type.__current_case__,parameters.gatk_param_type.baq,parameters.gatk_param_type.baq_gap_open_penalty,parameters.gatk_param_type.default_base_qualities,parameters.gatk_param_type.disable_experimental_low_memory_sharding,parameters.gatk_param_type.downsampling_type.__current_case__,parameters.gatk_param_type.downsampling_type.downsampling_type_selector,parameters.gatk_param_type.gatk_param_type_selector,parameters.gatk_param_type.input_exclude_interval_repeat,parameters.gatk_param_type.input_interval_repeat,parameters.gatk_param_type.interval_merging,parameters.gatk_param_type.interval_set_rule,parameters.gatk_param_type.non_deterministic_random_seed,parameters.gatk_param_type.pedigree,parameters.gatk_param_type.pedigree_string_repeat,parameters.gatk_param_type.pedigree_validation_type,parameters.gatk_param_type.read_filter,parameters.gatk_param_type.read_group_black_list_repeat,parameters.gatk_param_type.use_original_qualities,parameters.gatk_param_type.validation_strictness,parameters.output_format,parameters.partition_type,parameters.reference_source.__current_case__,parameters.reference_source.input_bams,parameters.reference_source.ref_file,parameters.reference_source.ref_file.__class__,parameters.reference_source.ref_file.value,parameters.reference_source.ref_file.values,parameters.reference_source.reference_source_selector,parameters.summary_coverage_threshold_group,processor_count,ref_file,ref_file_filetype,reference_source|input_bams_0|input_bam,reference_source|input_bams_0|input_bam_filetype,runner_name,session_id,start_epoch,state,swaptotal,tool_id,tool_version,traceback,update_time,user_id,runtime
,,2014-12-20 11:24:21.697996,slurm_normal_single_16gb,1419089100.0,0,,1.0,,,,,main_w2_handler0,2151554,8448772,False,,2137437540.0,bam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,609776.rodeo,slurm,,16332532.0,corral-repl,,"""b285038a883a11e49d2b005056a52a46""",0,basic,,,,,,,,,,,,,,,,"""/galaxy-repl/localdata/chrom/ce10.len""","""ce10""",0,,,,,,,basic,,,,,,,,,,,,,"""table""","""sample""",1,"[{'__index__': 0, 'input_bam': 18036620}]",18036608,,,,history,[],2.0,102291840.0,fasta,,,,18437588.0,1419084556.0,ok,0.0,toolshed.g2.bx.psu.edu/repos/devteam/depth_of_coverage/gatk_depth_of_coverage/0.0.2,0.0.2,,2014-12-20 15:25:08.776830,45835.0,4544.0
,,2015-01-30 20:02:01.228487,slurm_normal_single_16gb,1423181102.0,0,,1.0,,,,,main_w1_handler0,2187319,8640610,False,,537643898.0,bam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2661358.roundup,slurm,,132112168.0,corral-repl,,"""d034314ea8ba11e495b9005056a52a46""",0,basic,,,,,,,,,,,,,,,,"""/galaxy-repl/localdata/chrom/ce10.len""","""ce10""",0,,,,,,,basic,,,,,,,,,,,,,"""table""","""sample""",1,"[{'__index__': 0, 'input_bam': 18355214}]",18327669,,,,history,[],32.0,102291840.0,fasta,,,,20710159.0,1423178330.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/depth_of_coverage/gatk_depth_of_coverage/0.0.2,0.0.2,,2015-02-06 00:05:11.838370,57565.0,2772.0
,,2014-12-20 17:09:13.345309,slurm_normal_single_16gb,1419101526.0,0,,1.0,,,,,main_w2_handler0,2155023,8449427,False,,570515347.0,bam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2354588.roundup,slurm,,132112068.0,corral-repl,,"""e1989986886a11e48c5d005056a52a46""",0,basic,,,,,,,,,,,,,,,,"""/galaxy-repl/localdata/chrom/ce10.len""","""ce10""",0,,,,,,,basic,,,,,,,,,,,,,"""table""","""sample""",1,"[{'__index__': 0, 'input_bam': 18037618}]",18037515,,,,history,[],32.0,102291840.0,fasta,,,,20157639.0,1419099000.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/depth_of_coverage/gatk_depth_of_coverage/0.0.2,0.0.2,,2014-12-20 18:52:11.689939,57651.0,2526.0
,,2014-12-20 18:10:21.189419,slurm_normal_single_16gb,1419104583.0,0,,1.0,,,,,main_w1_handler0,2155023,8450292,False,,570515347.0,bam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,611653.rodeo,slurm,,16332532.0,corral-repl,,,0,basic,,,,,,,,,,,,,,,,"""/galaxy-repl/localdata/chrom/ce10.len""","""ce10""",0,,,,,,,basic,,,,,,,,,,,,,"""table""","""sample""",1,"[{'__index__': 0, 'input_bam': 18037618}]",18037515,,,,history,[],2.0,102291840.0,fasta,,,,20157639.0,1419101535.0,ok,0.0,toolshed.g2.bx.psu.edu/repos/devteam/depth_of_coverage/gatk_depth_of_coverage/0.0.2,0.0.2,,2014-12-20 19:43:07.691939,57651.0,3048.0
,,2014-12-20 19:05:18.722828,slurm_normal_single_16gb,1419115655.0,0,,1.0,,,,,main_w1_handler0,2151543,8450379,False,,1742794169.0,bam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,612284.rodeo,slurm,,16332532.0,corral-repl,,"""19f904f4887b11e48979005056a52a46""",0,basic,,,,,,,,,,,,,,,,"""/galaxy-repl/localdata/chrom/ce10.len""","""ce10""",0,,,,,,,basic,,,,,,,,,,,,,"""table""","""sample""",1,"[{'__index__': 0, 'input_bam': 18038692}]",18038677,,,,history,[],2.0,102291840.0,fasta,,,,18437588.0,1419111440.0,ok,0.0,toolshed.g2.bx.psu.edu/repos/devteam/depth_of_coverage/gatk_depth_of_coverage/0.0.2,0.0.2,,2014-12-20 22:47:40.709685,45835.0,4215.0
,,2014-12-20 22:41:12.864510,slurm_normal_single_16gb,1419120849.0,0,,1.0,,,,,main_w1_handler0,2155023,8451131,False,,570515348.0,bam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,613091.rodeo,slurm,,16332532.0,corral-repl,,"""3ce215e6889911e48979005056a52a46""",0,basic,,,,,,,,,,,,,,,,"""/galaxy-repl/localdata/chrom/ce10.len""","""ce10""",0,,,,,,,basic,,,,,,,,,,,,,"""table""","""sample""",1,"[{'__index__': 0, 'input_bam': 18039746}]",18037515,,,,history,[],2.0,102291840.0,fasta,,,,20157639.0,1419118151.0,ok,0.0,toolshed.g2.bx.psu.edu/repos/devteam/depth_of_coverage/gatk_depth_of_coverage/0.0.2,0.0.2,,2014-12-21 00:14:16.558520,57651.0,2698.0
,,2015-01-30 20:10:45.335538,slurm_normal_single_16gb,1423186721.0,0,,1.0,,,,,main_w2_handler1,2187318,8640699,False,,611887605.0,bam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2662349.roundup,slurm,,132112168.0,corral-repl,,"""07e9258aa8bc11e48766005056a51846""",0,basic,,,,,,,,,,,,,,,,"""/galaxy-repl/localdata/chrom/ce10.len""","""ce10""",0,,,,,,,basic,,,,,,,,,,,,,"""table""","""sample""",1,"[{'__index__': 0, 'input_bam': 18355350}]",18327657,,,,history,[],32.0,102291840.0,fasta,,,,20710159.0,1423183971.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/depth_of_coverage/gatk_depth_of_coverage/0.0.2,0.0.2,,2015-02-06 01:38:47.862531,57565.0,2750.0
,,2014-12-21 03:06:45.084444,slurm_normal_single_16gb,1419138023.0,0,,1.0,,,,,main_w1_handler1,2155314,8451452,False,,1216390301.0,bam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2356767.roundup,slurm,,132112264.0,corral-repl,,"""5e071d6e88be11e4a1a9005056a51846""",0,basic,,,,,,,,,,,,,,,,"""/galaxy-repl/localdata/chrom/ce10.len""","""ce10""",0,,,,,,,basic,,,,,,,,,,,,,"""table""","""sample""",1,"[{'__index__': 0, 'input_bam': 18040376}]",18040237,,,,history,[],32.0,102291840.0,fasta,,,,19751291.0,1419135014.0,ok,1023992.0,toolshed.g2.bx.psu.edu/repos/devteam/depth_of_coverage/gatk_depth_of_coverage/0.0.2,0.0.2,,2014-12-21 05:00:28.170882,55619.0,3009.0
,,2014-12-21 07:31:14.896696,slurm_normal_single_16gb,1419163776.0,0,,1.0,,,,,main_w2_handler1,2151587,8451723,False,,2168842167.0,bam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2357199.roundup,slurm,,132112264.0,corral-repl,,"""4af55fb888e311e4a46f005056a52a46""",0,basic,,,,,,,,,,,,,,,,"""/galaxy-repl/localdata/chrom/ce10.len""","""ce10""",0,,,,,,,basic,,,,,,,,,,,,,"""table""","""sample""",1,"[{'__index__': 0, 'input_bam': 18040992}]",18040977,,,,history,[],32.0,102291840.0,fasta,,,,18437588.0,1419159565.0,ok,1023992.0,toolshed.g2.bx.psu.edu/repos/devteam/depth_of_coverage/gatk_depth_of_coverage/0.0.2,0.0.2,,2014-12-21 12:09:41.837080,45835.0,4211.0
,,2014-12-21 12:47:34.112023,slurm_normal_single_16gb,1419184136.0,0,,1.0,,,,,main_w2_handler1,2151556,8452043,False,,2455021420.0,bam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,614988.rodeo,slurm,,16332532.0,corral-repl,,"""82d06dfc890f11e4ab6a005056a52a46""",0,basic,,,,,,,,,,,,,,,,"""/galaxy-repl/localdata/chrom/ce10.len""","""ce10""",0,,,,,,,basic,,,,,,,,,,,,,"""table""","""sample""",1,"[{'__index__': 0, 'input_bam': 18041549}]",18040980,,,,history,[],2.0,102291840.0,fasta,,,,18437588.0,1419179109.0,ok,0.0,toolshed.g2.bx.psu.edu/repos/devteam/depth_of_coverage/gatk_depth_of_coverage/0.0.2,0.0.2,,2014-12-21 17:49:02.035282,45835.0,5027.0
,,2014-12-22 00:51:18.402845,slurm_normal_single_16gb,1419216324.0,0,,1.0,,,,,main_w2_handler1,2155867,8452999,False,,570515348.0,bam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,616483.rodeo,slurm,,16332532.0,corral-repl,,"""9d20b328897411e48260005056a51846""",0,basic,,,,,,,,,,,,,,,,"""/galaxy-repl/localdata/chrom/ce10.len""","""ce10""",0,,,,,,,basic,,,,,,,,,,,,,"""table""","""sample""",1,"[{'__index__': 0, 'input_bam': 18042950}]",18042903,,,,history,[],2.0,102291840.0,fasta,,,,20157639.0,1419213407.0,ok,0.0,toolshed.g2.bx.psu.edu/repos/devteam/depth_of_coverage/gatk_depth_of_coverage/0.0.2,0.0.2,,2014-12-22 02:45:38.591431,57651.0,2917.0
,,2015-02-06 00:17:17.459453,slurm_normal_single_16gb,1423192237.0,0,,1.0,,,,,main_w2_handler0,2196998,8673695,False,,1218948343.0,bam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2663018.roundup,slurm,,132112168.0,corral-repl,,"""7b34739aad9511e4b834005056a52a46""",0,basic,,,,,,,,,,,,,,,,"""/galaxy-repl/localdata/chrom/ce10.len""","""ce10""",0,,,,,,,basic,,,,,,,,,,,,,"""table""","""sample""",1,"[{'__index__': 0, 'input_bam': 18425999}]",18425986,,,,history,[],32.0,102291840.0,fasta,,,,21024047.0,1423188564.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/depth_of_coverage/gatk_depth_of_coverage/0.0.2,0.0.2,,2015-02-06 03:11:36.512108,45837.0,3673.0
,,2014-12-22 01:02:05.719376,slurm_normal_single_16gb,1419220858.0,0,,1.0,,,,,main_w1_handler0,2155875,8453042,False,,570515348.0,bam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,616726.rodeo,slurm,,16332532.0,corral-repl,,"""1f500a46897611e4be6c005056a52a46""",0,basic,,,,,,,,,,,,,,,,"""/galaxy-repl/localdata/chrom/ce10.len""","""ce10""",0,,,,,,,basic,,,,,,,,,,,,,"""table""","""sample""",1,"[{'__index__': 0, 'input_bam': 18043020}]",18043005,,,,history,[],2.0,102291840.0,fasta,,,,20157639.0,1419217992.0,ok,0.0,toolshed.g2.bx.psu.edu/repos/devteam/depth_of_coverage/gatk_depth_of_coverage/0.0.2,0.0.2,,2014-12-22 04:01:04.421767,57651.0,2866.0
,,2014-12-22 03:38:39.331014,slurm_normal_single_16gb,1419224852.0,0,,1.0,,,,,main_w2_handler0,2155959,8453393,False,,570515348.0,bam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,616879.rodeo,slurm,,16332532.0,corral-repl,,"""fe8ffa26898b11e4ad9b005056a51846""",0,basic,,,,,,,,,,,,,,,,"""/galaxy-repl/localdata/chrom/ce10.len""","""ce10""",0,,,,,,,basic,,,,,,,,,,,,,"""table""","""sample""",1,"[{'__index__': 0, 'input_bam': 18043687}]",18043675,,,,history,[],2.0,102291840.0,fasta,,,,20157639.0,1419221994.0,ok,0.0,toolshed.g2.bx.psu.edu/repos/devteam/depth_of_coverage/gatk_depth_of_coverage/0.0.2,0.0.2,,2014-12-22 05:07:36.602005,57651.0,2858.0
,,2014-12-22 05:58:56.617459,slurm_normal_single_16gb,1419233674.0,0,,1.0,,,,,main_w2_handler1,2156029,8453734,False,,686787437.0,bam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2359752.roundup,slurm,,132112264.0,corral-repl,,"""943e7972899f11e4917a005056a51846""",0,basic,,,,,,,,,,,,,,,,"""/galaxy-repl/localdata/chrom/ce10.len""","""ce10""",0,,,,,,,basic,,,,,,,,,,,,,"""table""","""sample""",1,"[{'__index__': 0, 'input_bam': 18044629}]",18043643,,,,history,[],32.0,102291840.0,fasta,,,,20190208.0,1419231046.0,ok,1023992.0,toolshed.g2.bx.psu.edu/repos/devteam/depth_of_coverage/gatk_depth_of_coverage/0.0.2,0.0.2,,2014-12-22 07:34:37.904100,57665.0,2628.0
,,2014-12-22 09:07:06.636956,slurm_normal_single_16gb,1419255131.0,0,,1.0,,,,,main_w2_handler1,2155563,8454885,False,,2137476980.0,bam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2361571.roundup,slurm,,132112068.0,corral-repl,,"""e0366a6489b911e4b7f5005056a51846""",0,basic,,,,,,,,,,,,,,,,"""/galaxy-repl/localdata/chrom/ce10.len""","""ce10""",0,,,,,,,basic,,,,,,,,,,,,,"""table""","""sample""",1,"[{'__index__': 0, 'input_bam': 18046033}]",18046020,,,,history,[],32.0,102291840.0,fasta,,,,20191531.0,1419250973.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/depth_of_coverage/gatk_depth_of_coverage/0.0.2,0.0.2,,2014-12-22 13:32:14.730247,45835.0,4158.0
,,2014-12-22 12:20:20.523850,slurm_normal_single_16gb,1419263981.0,0,,1.0,,,,,main_w1_handler1,2156259,8455470,False,,704147894.0,bam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,620938.rodeo,slurm,,16332532.0,corral-repl,,"""de88e91089d411e4bef7005056a51846""",0,basic,,,,,,,,,,,,,,,,"""/galaxy-repl/localdata/chrom/ce10.len""","""ce10""",0,,,,,,,basic,,,,,,,,,,,,,"""table""","""sample""",1,"[{'__index__': 0, 'input_bam': 18046852}]",18043643,,,,history,[],2.0,102291840.0,fasta,,,,20190208.0,1419261125.0,ok,0.0,toolshed.g2.bx.psu.edu/repos/devteam/depth_of_coverage/gatk_depth_of_coverage/0.0.2,0.0.2,,2014-12-22 15:59:49.073475,57665.0,2856.0
,,2014-12-22 22:23:34.603844,slurm_normal_single_16gb,1419295269.0,0,,1.0,,,,,main_w1_handler1,2156644,8458656,False,,2774656878.0,bam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,625557.rodeo,slurm,,16332532.0,corral-repl,,"""22897e508a2911e4a46f005056a52a46""",0,basic,,,,,,,,,,,,,,,,"""/galaxy-repl/localdata/chrom/ce10.len""","""ce10""",0,,,,,,,basic,,,,,,,,,,,,,"""table""","""sample""",1,"[{'__index__': 0, 'input_bam': 18051081}]",17346840,,,,history,[],2.0,102291840.0,fasta,,,,17703889.0,1419290372.0,ok,0.0,toolshed.g2.bx.psu.edu/repos/devteam/depth_of_coverage/gatk_depth_of_coverage/0.0.2,0.0.2,,2014-12-23 00:41:14.738578,52518.0,4897.0
,,2015-02-06 07:38:34.669103,slurm_normal_single_16gb,1423217064.0,0,,1.0,,,,,main_w1_handler0,2197218,8674931,False,,1218948342.0,bam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2664946.roundup,slurm,,132112168.0,corral-repl,,"""1ed71caeadd311e4bb4a005056a51846""",0,basic,,,,,,,,,,,,,,,,"""/galaxy-repl/localdata/chrom/ce10.len""","""ce10""",0,,,,,,,basic,,,,,,,,,,,,,"""table""","""sample""",1,"[{'__index__': 0, 'input_bam': 18429600}]",18427821,,,,history,[],32.0,102291840.0,fasta,,,,21024047.0,1423213776.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/depth_of_coverage/gatk_depth_of_coverage/0.0.2,0.0.2,,2015-02-06 10:04:32.746810,45837.0,3288.0
,,2014-12-23 05:02:13.134013,slurm_normal_single_16gb,1419316959.0,0,,1.0,,,,,main_w1_handler0,2156789,8459267,False,,678706737.0,bam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,626523.rodeo,slurm,,16332532.0,corral-repl,,"""d44638d68a6011e4ad9b005056a51846""",0,basic,,,,,,,,,,,,,,,,"""/galaxy-repl/localdata/chrom/ce10.len""","""ce10""",0,,,,,,,basic,,,,,,,,,,,,,"""table""","""sample""",1,"[{'__index__': 0, 'input_bam': 18051857}]",18043643,,,,history,[],2.0,102291840.0,fasta,,,,20190208.0,1419313957.0,ok,0.0,toolshed.g2.bx.psu.edu/repos/devteam/depth_of_coverage/gatk_depth_of_coverage/0.0.2,0.0.2,,2014-12-23 06:42:46.608741,57665.0,3002.0
,,2014-12-23 06:43:32.531190,slurm_normal_single_16gb,1419336262.0,0,,1.0,,,,,main_w2_handler1,2156059,8459400,False,,2455049117.0,bam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,627625.rodeo,slurm,,16332532.0,corral-repl,,"""fc95409e8a6e11e48f44005056a52a46""",0,basic,,,,,,,,,,,,,,,,"""/galaxy-repl/localdata/chrom/ce10.len""","""ce10""",0,,,,,,,basic,,,,,,,,,,,,,"""table""","""sample""",1,"[{'__index__': 0, 'input_bam': 18052032}]",18052020,,,,history,[],2.0,102291840.0,fasta,,,,18437588.0,1419331140.0,ok,0.0,toolshed.g2.bx.psu.edu/repos/devteam/depth_of_coverage/gatk_depth_of_coverage/0.0.2,0.0.2,,2014-12-23 12:04:28.679877,45835.0,5122.0
,,2014-12-23 11:41:25.830147,slurm_normal_single_16gb,1419341838.0,0,,1.0,,,,,main_w2_handler1,2156985,8460285,False,,694093266.0,bam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,628059.rodeo,slurm,,16332532.0,corral-repl,,"""94ce60f68a9811e48c5d005056a52a46""",0,basic,,,,,,,,,,,,,,,,"""/galaxy-repl/localdata/chrom/ce10.len""","""ce10""",0,,,,,,,basic,,,,,,,,,,,,,"""table""","""sample""",1,"[{'__index__': 0, 'input_bam': 18053696}]",18043643,,,,history,[],2.0,102291840.0,fasta,,,,20190208.0,1419338725.0,ok,0.0,toolshed.g2.bx.psu.edu/repos/devteam/depth_of_coverage/gatk_depth_of_coverage/0.0.2,0.0.2,,2014-12-23 13:37:22.502982,57665.0,3113.0
,,2015-01-30 19:54:39.828232,slurm_normal_single_16gb,1423245919.0,0,,1.0,,,,,main_w1_handler1,2187321,8640502,False,,639163596.0,bam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2668334.roundup,slurm,,132112168.0,corral-repl,,"""c90e57cea8b911e4b85a005056a51846""",0,basic,,,,,,,,,,,,,,,,"""/galaxy-repl/localdata/chrom/ce10.len""","""ce10""",0,,,,,,,basic,,,,,,,,,,,,,"""table""","""sample""",1,"[{'__index__': 0, 'input_bam': 18355021}]",18327698,,,,history,[],32.0,102291840.0,fasta,,,,20710159.0,1423242738.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/depth_of_coverage/gatk_depth_of_coverage/0.0.2,0.0.2,,2015-02-06 18:05:28.950726,57565.0,3181.0
,,2015-02-07 01:08:51.131585,slurm_normal_single_16gb,1423276854.0,0,,1.0,,,,,main_w2_handler0,2198035,8679485,False,,808073270.0,bam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2672993.roundup,slurm,,132112168.0,corral-repl,,"""db1e0cd2ae6511e48404005056a52a46""",0,basic,,,,,,,,,,,,,,,,"""/galaxy-repl/localdata/chrom/ce10.len""","""ce10""",0,,,,,,,basic,,,,,,,,,,,,,"""table""","""sample""",1,"[{'__index__': 0, 'input_bam': 18438467}]",18438454,,,,history,[],32.0,102291840.0,fasta,,,,21068556.0,1423273942.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/depth_of_coverage/gatk_depth_of_coverage/0.0.2,0.0.2,,2015-02-07 02:40:57.842097,45837.0,2912.0
,,2015-01-30 19:35:53.752570,slurm_normal_single_16gb,1423253423.0,0,,1.0,,,,,main_w2_handler1,2187322,8640404,False,,932957483.0,bam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2669844.roundup,slurm,,132112168.0,corral-repl,,"""2c529be0a8b711e48925005056a51846""",0,basic,,,,,,,,,,,,,,,,"""/galaxy-repl/localdata/chrom/ce10.len""","""ce10""",0,,,,,,,basic,,,,,,,,,,,,,"""table""","""sample""",1,"[{'__index__': 0, 'input_bam': 18354877}]",18327718,,,,history,[],32.0,102291840.0,fasta,,,,20710159.0,1423250035.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/depth_of_coverage/gatk_depth_of_coverage/0.0.2,0.0.2,,2015-02-06 20:10:27.668139,57565.0,3388.0
