create_time,destination_id,end_epoch,exit_code,galaxy_slots,handler,history_id,id,imported,info,input,input_filetype,job_runner_external_id,job_runner_name,library_folder_id,memtotal,object_store_id,param_filename,parameters.__workflow_invocation_uuid__,parameters.chromInfo,parameters.dbkey,parameters.dist,parameters.input.values,parameters.mapq,parameters.phone,parameters.pos,processor_count,runner_name,session_id,start_epoch,state,swaptotal,tool_id,tool_version,traceback,update_time,user_id,runtime
2017-11-06 14:43:25.001423,slurm_normal,1509980715.0,0,1.0,main_w4_handler1,3313321,17345958,False,,7651189846,tabular,11409443,slurm,,132112168.0,corral-repl,,"""cbb672f4c30011e78e76005056ba2773""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""1""","[{'src': 'hda', 'id': 32092985}]","""20""","""true""","""2""",32.0,,,1509980235.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/nick/dunovo/correct_barcodes/2.0.8,2.0.8,,2017-11-06 15:05:23.695723,84316,480.0
