create_time,destination_id,end_epoch,exit_code,galaxy_memory_mb,galaxy_slots,handler,history_id,id,imported,info,inputA,inputA_filetype,inputB,inputB1,inputB10,inputB10_filetype,inputB11,inputB11_filetype,inputB12,inputB12_filetype,inputB13,inputB13_filetype,inputB14,inputB14_filetype,inputB15,inputB15_filetype,inputB16,inputB16_filetype,inputB17,inputB17_filetype,inputB1_filetype,inputB2,inputB2_filetype,inputB3,inputB3_filetype,inputB4,inputB4_filetype,inputB5,inputB5_filetype,inputB6,inputB6_filetype,inputB7,inputB7_filetype,inputB8,inputB8_filetype,inputB9,inputB9_filetype,inputB_filetype,job_runner_external_id,job_runner_name,library_folder_id,memtotal,object_store_id,param_filename,parameters.__workflow_invocation_uuid__,parameters.chromInfo,parameters.d,parameters.dbkey,parameters.hist,parameters.inputA.values,parameters.inputA|__identifier__,parameters.inputB.values,parameters.split,parameters.strandedness,processor_count,runner_name,session_id,start_epoch,state,swaptotal,tool_id,tool_version,traceback,update_time,user_id,runtime
2017-11-02 12:28:11.465552,slurm_normal,1509626078.0,0,,1.0,main_w3_handler0,3307637,17300144,False,,11213,bed,77572459,77572459,,,,,,,,,,,,,,,,,bam,,,,,,,,,,,,,,,,,bam,11361603,slurm,,132112168.0,corral-repl,,"""ec084b4ebfc811e7adf9005056ba2773""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""true""","""?""","""false""","[{'src': 'hda', 'id': 32013675}]",,"[{'src': 'hda', 'id': 32024861}]","""false""","""false""",32.0,,,1509626068.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_coveragebed/2.26.0.0,2.26.0.0,,2017-11-02 12:34:49.329912,58799.0,10.0
2017-11-02 12:31:06.245671,slurm_normal,1509626200.0,0,,1.0,main_w3_handler0,3307637,17300211,False,,11213,bed,61905946,61905946,,,,,,,,,,,,,,,,,bam,,,,,,,,,,,,,,,,,bam,11361630,slurm,,132112168.0,corral-repl,,"""f2965370bfc811e7adf9005056ba2773""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""true""","""?""","""false""","[{'src': 'hda', 'id': 32013675}]",,"[{'src': 'hda', 'id': 32024932}]","""false""","""false""",32.0,,,1509626190.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_coveragebed/2.26.0.0,2.26.0.0,,2017-11-02 12:36:50.333561,58799.0,10.0
2017-11-02 12:30:47.845015,slurm_normal,1509626050.0,0,,1.0,main_w3_handler0,3307637,17300202,False,,11213,bed,47481305,47481305,,,,,,,,,,,,,,,,,bam,,,,,,,,,,,,,,,,,bam,11361593,slurm,,132112168.0,corral-repl,,"""f1594fb2bfc811e7adf9005056ba2773""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""true""","""?""","""false""","[{'src': 'hda', 'id': 32013675}]",,"[{'src': 'hda', 'id': 32024923}]","""false""","""false""",32.0,,,1509626040.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_coveragebed/2.26.0.0,2.26.0.0,,2017-11-02 12:34:17.692807,58799.0,10.0
2017-11-02 12:29:36.353615,slurm_normal,1509626451.0,0,,1.0,main_w3_handler0,3307637,17300172,False,,11213,bed,83780525,83780525,,,,,,,,,,,,,,,,,bam,,,,,,,,,,,,,,,,,bam,11361685,slurm,,132112168.0,corral-repl,,"""eeb3bc02bfc811e7adf9005056ba2773""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""true""","""?""","""false""","[{'src': 'hda', 'id': 32013675}]",,"[{'src': 'hda', 'id': 32024889}]","""false""","""false""",32.0,,,1509626440.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_coveragebed/2.26.0.0,2.26.0.0,,2017-11-02 12:40:59.422231,58799.0,11.0
2017-11-02 12:28:36.402809,slurm_normal,1509626159.0,0,,1.0,main_w3_handler1,3307637,17300151,False,,11213,bed,70008237,70008237,,,,,,,,,,,,,,,,,bam,,,,,,,,,,,,,,,,,bam,11361618,slurm,,132112168.0,corral-repl,,"""ecd24eeebfc811e7adf9005056ba2773""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""true""","""?""","""false""","[{'src': 'hda', 'id': 32013675}]",,"[{'src': 'hda', 'id': 32024869}]","""false""","""false""",32.0,,,1509626135.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_coveragebed/2.26.0.0,2.26.0.0,,2017-11-02 12:36:08.025722,58799.0,24.0
2017-11-02 12:29:08.405757,slurm_normal,1509626142.0,0,,1.0,main_w3_handler0,3307637,17300161,False,,11213,bed,65951323,65951323,,,,,,,,,,,,,,,,,bam,,,,,,,,,,,,,,,,,bam,11361616,slurm,,132112168.0,corral-repl,,"""eddaccb2bfc811e7adf9005056ba2773""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""true""","""?""","""false""","[{'src': 'hda', 'id': 32013675}]",,"[{'src': 'hda', 'id': 32024878}]","""false""","""false""",32.0,,,1509626131.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_coveragebed/2.26.0.0,2.26.0.0,,2017-11-02 12:35:48.512646,58799.0,11.0
2017-11-02 12:28:00.750094,slurm_normal,1509626303.0,0,,1.0,main_w3_handler0,3307637,17300141,False,,11213,bed,72632670,72632670,,,,,,,,,,,,,,,,,bam,,,,,,,,,,,,,,,,,bam,11361650,slurm,,132112168.0,corral-repl,,"""ebb96768bfc811e7adf9005056ba2773""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""true""","""?""","""false""","[{'src': 'hda', 'id': 32013675}]",,"[{'src': 'hda', 'id': 32024859}]","""false""","""false""",32.0,,,1509626289.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_coveragebed/2.26.0.0,2.26.0.0,,2017-11-02 12:38:30.591551,58799.0,14.0
2017-11-02 12:29:54.208677,slurm_normal,1509626464.0,0,,1.0,main_w3_handler0,3307637,17300180,False,,11213,bed,63390889,63390889,,,,,,,,,,,,,,,,,bam,,,,,,,,,,,,,,,,,bam,11361689,slurm,,132112168.0,corral-repl,,"""ef4caa7abfc811e7adf9005056ba2773""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""true""","""?""","""false""","[{'src': 'hda', 'id': 32013675}]",,"[{'src': 'hda', 'id': 32024899}]","""false""","""false""",32.0,,,1509626453.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_coveragebed/2.26.0.0,2.26.0.0,,2017-11-02 12:41:14.781821,58799.0,11.0
2017-11-02 12:29:45.432764,slurm_normal,1509626414.0,0,,1.0,main_w4_handler0,3307637,17300177,False,,11213,bed,43205162,43205162,,,,,,,,,,,,,,,,,bam,,,,,,,,,,,,,,,,,bam,11361679,slurm,,132112168.0,corral-repl,,"""eef1f9aebfc811e7adf9005056ba2773""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""true""","""?""","""false""","[{'src': 'hda', 'id': 32013675}]",,"[{'src': 'hda', 'id': 32024897}]","""false""","""false""",32.0,,,1509626406.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_coveragebed/2.26.0.0,2.26.0.0,,2017-11-02 12:40:18.271889,58799.0,8.0
2017-11-02 12:30:31.946305,slurm_normal,1509626548.0,0,,1.0,main_w4_handler0,3307637,17300193,False,,11213,bed,66504102,66504102,,,,,,,,,,,,,,,,,bam,,,,,,,,,,,,,,,,,bam,11361708,slurm,,132112168.0,corral-repl,,"""f07afe38bfc811e7adf9005056ba2773""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""true""","""?""","""false""","[{'src': 'hda', 'id': 32013675}]",,"[{'src': 'hda', 'id': 32024913}]","""false""","""false""",32.0,,,1509626539.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_coveragebed/2.26.0.0,2.26.0.0,,2017-11-02 12:42:32.362350,58799.0,9.0
2017-11-02 12:31:19.682315,slurm_normal,1509626567.0,0,,1.0,main_w4_handler1,3307637,17300218,False,,11213,bed,21583346,21583346,,,,,,,,,,,,,,,,,bam,,,,,,,,,,,,,,,,,bam,11361715,slurm,,132112168.0,corral-repl,,"""f342b17ebfc811e7adf9005056ba2773""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""true""","""?""","""false""","[{'src': 'hda', 'id': 32013675}]",,"[{'src': 'hda', 'id': 32024942}]","""false""","""false""",32.0,,,1509626558.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_coveragebed/2.26.0.0,2.26.0.0,,2017-11-02 12:43:31.894046,58799.0,9.0
2017-11-03 09:19:11.579074,slurm_normal,1509700796.0,0,,1.0,main_w4_handler1,3307637,17314578,False,,11213,bed,12046515,12046515,,,,,,,,,,,,,,,,,bam,,,,,,,,,,,,,,,,,bam,11374373,slurm,,132112168.0,corral-repl,,"""0392a85ec07811e79f27005056ba2773""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""true""","""?""","""false""","[{'src': 'hda', 'id': 32013675}]",,"[{'src': 'hda', 'id': 32045107}]","""false""","""false""",32.0,,,1509700789.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_coveragebed/2.26.0.0,2.26.0.0,,2017-11-03 09:20:13.663710,58799.0,7.0
2017-11-02 15:39:47.053562,slurm_normal,1509638246.0,0,,1.0,main_w4_handler1,3308451,17303322,False,,12047583,bam,11213,11213,,,,,,,,,,,,,,,,,bed,,,,,,,,,,,,,,,,,bed,11363882,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""true""","""?""","""false""","[{'src': 'hda', 'id': 32027698}]",,"[{'src': 'hda', 'id': 32029865}]","""false""","""false""",32.0,,40036218.0,1509638118.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_coveragebed/2.26.0.0,2.26.0.0,,2017-11-02 15:57:44.398557,58799.0,128.0
2017-11-03 09:19:26.025414,slurm_normal,1509700835.0,0,,1.0,main_w3_handler1,3307637,17314589,False,,11213,bed,12912248,12912248,,,,,,,,,,,,,,,,,bam,,,,,,,,,,,,,,,,,bam,11374381,slurm,,132112168.0,corral-repl,,"""06a8c8fcc07811e79f27005056ba2773""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""true""","""?""","""false""","[{'src': 'hda', 'id': 32013675}]",,"[{'src': 'hda', 'id': 32045113}]","""false""","""false""",32.0,,,1509700827.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_coveragebed/2.26.0.0,2.26.0.0,,2017-11-03 09:20:38.816708,58799.0,8.0
2017-11-02 15:39:48.632662,slurm_normal,1509638092.0,0,,1.0,main_w3_handler1,3308451,17303326,False,,9895052,bam,11213,11213,,,,,,,,,,,,,,,,,bed,,,,,,,,,,,,,,,,,bed,11363806,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""true""","""?""","""false""","[{'src': 'hda', 'id': 32027704}]",,"[{'src': 'hda', 'id': 32029865}]","""false""","""false""",32.0,,40036218.0,1509637771.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_coveragebed/2.26.0.0,2.26.0.0,,2017-11-02 15:54:58.755531,58799.0,321.0
2017-11-03 09:20:32.503173,slurm_normal,1509700873.0,0,,1.0,main_w3_handler1,3307637,17314624,False,,11213,bed,42582386,42582386,,,,,,,,,,,,,,,,,bam,,,,,,,,,,,,,,,,,bam,11374394,slurm,,132112168.0,corral-repl,,"""10a96ceec07811e79f27005056ba2773""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""true""","""?""","""false""","[{'src': 'hda', 'id': 32013675}]",,"[{'src': 'hda', 'id': 32045131}]","""false""","""false""",32.0,,,1509700865.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_coveragebed/2.26.0.0,2.26.0.0,,2017-11-03 09:21:17.649889,58799.0,8.0
2017-11-03 09:20:56.370472,slurm_normal,1509700933.0,0,,1.0,main_w3_handler1,3307637,17314636,False,,11213,bed,10333686,10333686,,,,,,,,,,,,,,,,,bam,,,,,,,,,,,,,,,,,bam,11374407,slurm,,132112168.0,corral-repl,,"""13844538c07811e79f27005056ba2773""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""true""","""?""","""false""","[{'src': 'hda', 'id': 32013675}]",,"[{'src': 'hda', 'id': 32045139}]","""false""","""false""",32.0,,,1509700926.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_coveragebed/2.26.0.0,2.26.0.0,,2017-11-03 09:22:17.860731,58799.0,7.0
2017-11-03 09:20:51.992641,slurm_normal,1509700887.0,0,,1.0,main_w3_handler1,3307637,17314633,False,,11213,bed,76840364,76840364,,,,,,,,,,,,,,,,,bam,,,,,,,,,,,,,,,,,bam,11374396,slurm,,132112168.0,corral-repl,,"""12bd3128c07811e79f27005056ba2773""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""true""","""?""","""false""","[{'src': 'hda', 'id': 32013675}]",,"[{'src': 'hda', 'id': 32045137}]","""false""","""false""",32.0,,,1509700877.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_coveragebed/2.26.0.0,2.26.0.0,,2017-11-03 09:21:31.893438,58799.0,10.0
2017-11-02 16:11:36.645109,slurm_normal,1509639195.0,0,,1.0,main_w4_handler0,3308451,17304489,False,,11213,bed,82820440,82820440,,,,,,,,,,,,,,,,,bam,,,,,,,,,,,,,,,,,bam,11364143,slurm,,132112168.0,corral-repl,,"""ee364ecebfe711e7930d005056ba2773""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""true""","""?""","""false""","[{'src': 'hda', 'id': 32029865}]",,"[{'src': 'hda', 'id': 32027727}]","""false""","""false""",32.0,,,1509639185.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_coveragebed/2.26.0.0,2.26.0.0,,2017-11-02 16:13:25.535731,58799.0,10.0
2017-11-03 09:19:38.156539,slurm_normal,1509700913.0,0,,1.0,main_w3_handler0,3307637,17314594,False,,11213,bed,65071457,65071457,,,,,,,,,,,,,,,,,bam,,,,,,,,,,,,,,,,,bam,11374404,slurm,,132112168.0,corral-repl,,"""0b209374c07811e79f27005056ba2773""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""true""","""?""","""false""","[{'src': 'hda', 'id': 32013675}]",,"[{'src': 'hda', 'id': 32045117}]","""false""","""false""",32.0,,,1509700903.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_coveragebed/2.26.0.0,2.26.0.0,,2017-11-03 09:22:01.776338,58799.0,10.0
2017-11-02 15:39:47.403486,slurm_normal,1509637696.0,0,,1.0,main_w3_handler1,3308451,17303323,False,,13172828,bam,11213,11213,,,,,,,,,,,,,,,,,bed,,,,,,,,,,,,,,,,,bed,11363718,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""true""","""?""","""false""","[{'src': 'hda', 'id': 32027700}]",,"[{'src': 'hda', 'id': 32029865}]","""false""","""false""",32.0,,40036218.0,1509637291.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_coveragebed/2.26.0.0,2.26.0.0,,2017-11-02 15:48:57.169858,58799.0,405.0
2017-11-02 15:39:48.141721,slurm_normal,1509638780.0,0,,1.0,main_w3_handler0,3308451,17303325,False,,76457004,bam,11213,11213,,,,,,,,,,,,,,,,,bed,,,,,,,,,,,,,,,,,bed,11363716,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""true""","""?""","""false""","[{'src': 'hda', 'id': 32027703}]",,"[{'src': 'hda', 'id': 32029865}]","""false""","""false""",32.0,,40036218.0,1509637281.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_coveragebed/2.26.0.0,2.26.0.0,,2017-11-02 16:06:24.296180,58799.0,1499.0
2017-11-02 16:09:31.524183,slurm_normal,1509639066.0,0,,1.0,main_w3_handler0,3308451,17304391,False,,11213,bed,10540797,10540797,,,,,,,,,,,,,,,,,bam,,,,,,,,,,,,,,,,,bam,11364104,slurm,,132112168.0,corral-repl,,"""e8b2f27cbfe711e7930d005056ba2773""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""true""","""?""","""false""","[{'src': 'hda', 'id': 32029865}]",,"[{'src': 'hda', 'id': 32027711}]","""false""","""false""",32.0,,,1509639059.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_coveragebed/2.26.0.0,2.26.0.0,,2017-11-02 16:11:20.841188,58799.0,7.0
2017-11-02 16:11:10.278606,slurm_normal,1509639160.0,0,,1.0,main_w3_handler0,3308451,17304474,False,,11213,bed,66588468,66588468,,,,,,,,,,,,,,,,,bam,,,,,,,,,,,,,,,,,bam,11364135,slurm,,132112168.0,corral-repl,,"""ed16912abfe711e7930d005056ba2773""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""true""","""?""","""false""","[{'src': 'hda', 'id': 32029865}]",,"[{'src': 'hda', 'id': 32027724}]","""false""","""false""",32.0,,,1509639150.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_coveragebed/2.26.0.0,2.26.0.0,,2017-11-02 16:12:46.980774,58799.0,10.0
2017-11-02 16:09:52.037389,slurm_normal,1509639039.0,0,,1.0,main_w4_handler0,3308451,17304409,False,,11213,bed,75938594,75938594,,,,,,,,,,,,,,,,,bam,,,,,,,,,,,,,,,,,bam,11364094,slurm,,132112168.0,corral-repl,,"""e9bb69babfe711e7930d005056ba2773""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""true""","""?""","""false""","[{'src': 'hda', 'id': 32029865}]",,"[{'src': 'hda', 'id': 32027715}]","""false""","""false""",32.0,,,1509639029.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_coveragebed/2.26.0.0,2.26.0.0,,2017-11-02 16:10:48.810762,58799.0,10.0
2017-11-02 16:11:58.560008,slurm_normal,1509639281.0,0,,1.0,main_w4_handler0,3308451,17304500,False,,11213,bed,81448970,81448970,,,,,,,,,,,,,,,,,bam,,,,,,,,,,,,,,,,,bam,11364171,slurm,,132112168.0,corral-repl,,"""ef9a92fcbfe711e7930d005056ba2773""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""true""","""?""","""false""","[{'src': 'hda', 'id': 32029865}]",,"[{'src': 'hda', 'id': 32027732}]","""false""","""false""",32.0,,,1509639270.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_coveragebed/2.26.0.0,2.26.0.0,,2017-11-02 16:14:51.683716,58799.0,11.0
2017-11-02 15:39:45.792601,slurm_normal,1509638151.0,0,,1.0,main_w4_handler0,3308451,17303318,False,,12508226,bam,11213,11213,,,,,,,,,,,,,,,,,bed,,,,,,,,,,,,,,,,,bed,11363816,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""true""","""?""","""false""","[{'src': 'hda', 'id': 32027692}]",,"[{'src': 'hda', 'id': 32029865}]","""false""","""false""",32.0,,40036218.0,1509637800.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_coveragebed/2.26.0.0,2.26.0.0,,2017-11-02 15:56:04.007591,58799.0,351.0
2017-11-02 15:39:46.741974,slurm_normal,1509637785.0,0,,1.0,main_w3_handler0,3308451,17303321,False,,15225993,bam,11213,11213,,,,,,,,,,,,,,,,,bed,,,,,,,,,,,,,,,,,bed,11363715,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""true""","""?""","""false""","[{'src': 'hda', 'id': 32027696}]",,"[{'src': 'hda', 'id': 32029865}]","""false""","""false""",32.0,,40036218.0,1509637282.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_coveragebed/2.26.0.0,2.26.0.0,,2017-11-02 15:50:07.493569,58799.0,503.0
2017-11-02 16:02:54.623659,slurm_normal,1509638618.0,0,,1.0,main_w3_handler0,3307637,17304075,False,,11213,bed,50462975,50462975,,,,,,,,,,,,,,,,,bam,,,,,,,,,,,,,,,,,bam,11363998,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""true""","""?""","""false""","[{'src': 'hda', 'id': 32013675}]",,"[{'src': 'hda', 'id': 32025547}]","""false""","""false""",32.0,,40036218.0,1509638606.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_coveragebed/2.26.0.0,2.26.0.0,,2017-11-02 16:03:43.117789,58799.0,12.0
2017-11-02 15:39:46.145211,slurm_normal,1509638277.0,0,,1.0,main_w4_handler0,3308451,17303319,False,,12912248,bam,11213,11213,,,,,,,,,,,,,,,,,bed,,,,,,,,,,,,,,,,,bed,11363820,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""true""","""?""","""false""","[{'src': 'hda', 'id': 32027693}]",,"[{'src': 'hda', 'id': 32029865}]","""false""","""false""",32.0,,40036218.0,1509637827.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_coveragebed/2.26.0.0,2.26.0.0,,2017-11-02 15:58:03.552501,58799.0,450.0
2017-11-02 16:11:26.463207,slurm_normal,1509639285.0,0,,1.0,main_w4_handler1,3308451,17304484,False,,11213,bed,61603929,61603929,,,,,,,,,,,,,,,,,bam,,,,,,,,,,,,,,,,,bam,11364170,slurm,,132112168.0,corral-repl,,"""eddd9324bfe711e7930d005056ba2773""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""true""","""?""","""false""","[{'src': 'hda', 'id': 32029865}]",,"[{'src': 'hda', 'id': 32027726}]","""false""","""false""",32.0,,,1509639271.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_coveragebed/2.26.0.0,2.26.0.0,,2017-11-02 16:14:58.454689,58799.0,14.0
2017-11-02 16:15:28.952997,slurm_normal,1509639566.0,0,,1.0,main_w4_handler0,3308451,17304626,False,,11213,bed,11826553,11826553,,,,,,,,,,,,,,,,,bam,,,,,,,,,,,,,,,,,bam,11364266,slurm,,132112168.0,corral-repl,,"""fb618776bfe711e7930d005056ba2773""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""true""","""?""","""false""","[{'src': 'hda', 'id': 32029865}]",,"[{'src': 'hda', 'id': 32027761}]","""false""","""false""",32.0,,,1509639559.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_coveragebed/2.26.0.0,2.26.0.0,,2017-11-02 16:19:31.672185,58799.0,7.0
2017-11-03 09:20:57.428014,slurm_normal,1509700957.0,0,,1.0,main_w3_handler1,3307637,17314637,False,,11213,bed,54534633,54534633,,,,,,,,,,,,,,,,,bam,,,,,,,,,,,,,,,,,bam,11374418,slurm,,132112168.0,corral-repl,,"""14021490c07811e79f27005056ba2773""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""true""","""?""","""false""","[{'src': 'hda', 'id': 32013675}]",,"[{'src': 'hda', 'id': 32045141}]","""false""","""false""",32.0,,,1509700948.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_coveragebed/2.26.0.0,2.26.0.0,,2017-11-03 09:22:40.530927,58799.0,9.0
2017-11-02 15:39:45.525227,slurm_normal,1509637773.0,0,,1.0,main_w4_handler0,3308451,17303317,False,,12046515,bam,11213,11213,,,,,,,,,,,,,,,,,bed,,,,,,,,,,,,,,,,,bed,11363735,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""true""","""?""","""false""","[{'src': 'hda', 'id': 32027691}]",,"[{'src': 'hda', 'id': 32029865}]","""false""","""false""",32.0,,40036218.0,1509637352.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_coveragebed/2.26.0.0,2.26.0.0,,2017-11-02 15:49:38.602996,58799.0,421.0
2017-11-02 16:12:11.836822,slurm_normal,1509639202.0,0,,1.0,main_w3_handler1,3308451,17304509,False,,11213,bed,36925791,36925791,,,,,,,,,,,,,,,,,bam,,,,,,,,,,,,,,,,,bam,11364149,slurm,,132112168.0,corral-repl,,"""f04516b4bfe711e7930d005056ba2773""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""true""","""?""","""false""","[{'src': 'hda', 'id': 32029865}]",,"[{'src': 'hda', 'id': 32027734}]","""false""","""false""",32.0,,,1509639195.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_coveragebed/2.26.0.0,2.26.0.0,,2017-11-02 16:13:27.109400,58799.0,7.0
2017-11-02 16:03:04.655798,slurm_normal,1509638644.0,0,,1.0,main_w4_handler0,3307637,17304086,False,,11213,bed,70460338,70460338,,,,,,,,,,,,,,,,,bam,,,,,,,,,,,,,,,,,bam,11364000,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""true""","""?""","""false""","[{'src': 'hda', 'id': 32013675}]",,"[{'src': 'hda', 'id': 32025548}]","""false""","""false""",32.0,,40036218.0,1509638635.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_coveragebed/2.26.0.0,2.26.0.0,,2017-11-02 16:04:12.807508,58799.0,9.0
2017-11-02 15:43:17.515490,slurm_normal,1509638422.0,0,,1.0,main_w4_handler1,3307637,17303490,False,,11213,bed,70723869,70723869,,,,,,,,,,,,,,,,,bam,,,,,,,,,,,,,,,,,bam,11363962,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""true""","""?""","""false""","[{'src': 'hda', 'id': 32013675}]",,"[{'src': 'hda', 'id': 32025545}]","""false""","""false""",32.0,,40036218.0,1509638411.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_coveragebed/2.26.0.0,2.26.0.0,,2017-11-02 16:00:32.397949,58799.0,11.0
2017-11-02 15:39:46.439063,slurm_normal,1509638637.0,0,,1.0,main_w4_handler0,3308451,17303320,False,,11703200,bam,11213,11213,,,,,,,,,,,,,,,,,bed,,,,,,,,,,,,,,,,,bed,11363898,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""true""","""?""","""false""","[{'src': 'hda', 'id': 32027695}]",,"[{'src': 'hda', 'id': 32029865}]","""false""","""false""",32.0,,40036218.0,1509638181.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_coveragebed/2.26.0.0,2.26.0.0,,2017-11-02 16:04:07.705412,58799.0,456.0
