chromInfo,chromInfo_filetype,create_time,destination_id,end_epoch,exit_code,fastq,fastq_filetype,galaxy_memory_mb,galaxy_slots,handler,history_id,id,imported,info,job_runner_external_id,job_runner_name,library_folder_id,memtotal,object_store_id,param_filename,parameters.__workflow_invocation_uuid__,parameters.chromInfo,parameters.dbkey,parameters.fastq.values,parameters.fastq|__identifier__,parameters.format,parameters.oligo.__current_case__,parameters.oligo.add,parameters.pacbio,processor_count,runner_name,session_id,start_epoch,state,swaptotal,tool_id,tool_version,traceback,update_time,user_id,runtime
,,2017-10-08 04:10:33.972864,slurm_normal,1507435851.0,0,30051284,fastqsanger,,1.0,main_w4_handler1,2620689,17050026,False,,11106258.roundup,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 31585785}]",,"""sanger""",1,no,"""false""",32.0,,41092245.0,1507435840.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_fastq_info/mothur_fastq_info/1.36.1.0,1.36.1.0,,2017-10-08 04:10:54.618214,79773.0,11.0
,,2017-10-08 04:10:40.829026,slurm_normal,1507436075.0,0,53117176,fastqsanger,,1.0,main_w3_handler0,2620689,17050044,False,,11106300.roundup,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 31600017}]",,"""sanger""",1,no,"""false""",32.0,,41092245.0,1507436065.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_fastq_info/mothur_fastq_info/1.36.1.0,1.36.1.0,,2017-10-08 04:14:47.514597,79773.0,10.0
,,2017-10-08 04:10:40.071268,slurm_normal,1507435866.0,0,49261378,fastqsanger,,1.0,main_w4_handler0,2620689,17050042,False,,11106265.roundup,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 31600015}]",,"""sanger""",1,no,"""false""",32.0,,41092245.0,1507435856.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_fastq_info/mothur_fastq_info/1.36.1.0,1.36.1.0,,2017-10-08 04:11:11.661342,79773.0,10.0
,,2017-10-08 04:10:34.564332,slurm_normal,1507435939.0,0,51679008,fastqsanger,,1.0,main_w3_handler0,2620689,17050028,False,,11106279.roundup,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 31585797}]",,"""sanger""",1,no,"""false""",32.0,,41092245.0,1507435929.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_fastq_info/mothur_fastq_info/1.36.1.0,1.36.1.0,,2017-10-08 04:12:30.021641,79773.0,10.0
,,2017-10-08 04:10:37.410417,slurm_normal,1507435904.0,0,83852468,fastqsanger,,1.0,main_w4_handler1,2620689,17050036,False,,11106271.roundup,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 31600009}]",,"""sanger""",1,no,"""false""",32.0,,41092245.0,1507435889.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_fastq_info/mothur_fastq_info/1.36.1.0,1.36.1.0,,2017-10-08 04:11:45.555015,79773.0,15.0
,,2017-10-08 04:10:33.606201,slurm_normal,1507436034.0,0,30935188,fastqsanger,,1.0,main_w3_handler1,2620689,17050025,False,,11106295.roundup,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 31585780}]",,"""sanger""",1,no,"""false""",32.0,,41092245.0,1507436026.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_fastq_info/mothur_fastq_info/1.36.1.0,1.36.1.0,,2017-10-08 04:14:07.704667,79773.0,8.0
,,2017-10-08 04:10:43.860004,slurm_normal,1507435996.0,0,46233966,fastqsanger,,1.0,main_w3_handler1,2620689,17050053,False,,11106291.roundup,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 31600027}]",,"""sanger""",1,no,"""false""",32.0,,41092245.0,1507435986.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_fastq_info/mothur_fastq_info/1.36.1.0,1.36.1.0,,2017-10-08 04:13:32.197182,79773.0,10.0
,,2017-10-08 04:10:39.712448,slurm_normal,1507436061.0,0,62289868,fastqsanger,,1.0,main_w3_handler0,2620689,17050041,False,,11106298.roundup,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 31600014}]",,"""sanger""",1,no,"""false""",32.0,,41092245.0,1507436050.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_fastq_info/mothur_fastq_info/1.36.1.0,1.36.1.0,,2017-10-08 04:14:35.172488,79773.0,11.0
,,2017-10-08 04:10:36.946586,slurm_normal,1507435852.0,0,54889684,fastqsanger,,1.0,main_w4_handler0,2620689,17050035,False,,11106259.roundup,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 31600007}]",,"""sanger""",1,no,"""false""",32.0,,41092245.0,1507435840.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_fastq_info/mothur_fastq_info/1.36.1.0,1.36.1.0,,2017-10-08 04:10:54.335837,79773.0,12.0
,,2017-10-08 04:10:40.511140,slurm_normal,1507436090.0,0,48753562,fastqsanger,,1.0,main_w3_handler1,2620689,17050043,False,,11106304.roundup,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 31600016}]",,"""sanger""",1,no,"""false""",32.0,,41092245.0,1507436080.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_fastq_info/mothur_fastq_info/1.36.1.0,1.36.1.0,,2017-10-08 04:15:03.344391,79773.0,10.0
,,2017-10-08 04:10:44.194836,slurm_normal,1507436136.0,0,47718598,fastqsanger,,1.0,main_w3_handler1,2620689,17050054,False,,11106309.roundup,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 31600028}]",,"""sanger""",1,no,"""false""",32.0,,41092245.0,1507436128.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_fastq_info/mothur_fastq_info/1.36.1.0,1.36.1.0,,2017-10-08 04:15:49.511663,79773.0,8.0
,,2017-10-08 04:10:35.853411,slurm_normal,1507435866.0,0,46277828,fastqsanger,,1.0,main_w4_handler1,2620689,17050032,False,,11106264.roundup,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 31585805}]",,"""sanger""",1,no,"""false""",32.0,,41092245.0,1507435855.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_fastq_info/mothur_fastq_info/1.36.1.0,1.36.1.0,,2017-10-08 04:11:07.558660,79773.0,11.0
,,2017-10-08 04:10:39.321023,slurm_normal,1507436032.0,0,54211392,fastqsanger,,1.0,main_w3_handler0,2620689,17050040,False,,11106293.roundup,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 31600013}]",,"""sanger""",1,no,"""false""",32.0,,41092245.0,1507436020.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_fastq_info/mothur_fastq_info/1.36.1.0,1.36.1.0,,2017-10-08 04:14:05.436291,79773.0,12.0
,,2017-10-08 04:10:41.705060,slurm_normal,1507435867.0,0,50315940,fastqsanger,,1.0,main_w4_handler0,2620689,17050046,False,,11106266.roundup,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 31600020}]",,"""sanger""",1,no,"""false""",32.0,,41092245.0,1507435858.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_fastq_info/mothur_fastq_info/1.36.1.0,1.36.1.0,,2017-10-08 04:11:11.875053,79773.0,9.0
,,2017-10-08 04:10:34.874068,slurm_normal,1507435886.0,0,54769724,fastqsanger,,1.0,main_w3_handler1,2620689,17050029,False,,11106269.roundup,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 31585802}]",,"""sanger""",1,no,"""false""",32.0,,41092245.0,1507435877.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_fastq_info/mothur_fastq_info/1.36.1.0,1.36.1.0,,2017-10-08 04:11:38.127056,79773.0,9.0
,,2017-10-08 04:10:34.308232,slurm_normal,1507435930.0,0,34380944,fastqsanger,,1.0,main_w3_handler0,2620689,17050027,False,,11106278.roundup,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 31585792}]",,"""sanger""",1,no,"""false""",32.0,,41092245.0,1507435922.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_fastq_info/mothur_fastq_info/1.36.1.0,1.36.1.0,,2017-10-08 04:12:24.281945,79773.0,8.0
,,2017-10-08 04:10:33.319966,slurm_normal,1507435847.0,0,36625180,fastqsanger,,1.0,main_w4_handler1,2620689,17050024,False,,11106257.roundup,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 31585775}]",,"""sanger""",1,no,"""false""",32.0,,41092245.0,1507435838.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_fastq_info/mothur_fastq_info/1.36.1.0,1.36.1.0,,2017-10-08 04:10:51.650898,79773.0,9.0
,,2017-10-08 04:10:42.624365,slurm_normal,1507435886.0,0,65169174,fastqsanger,,1.0,main_w4_handler0,2620689,17050049,False,,11106268.roundup,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 31600023}]",,"""sanger""",1,no,"""false""",32.0,,41092245.0,1507435873.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_fastq_info/mothur_fastq_info/1.36.1.0,1.36.1.0,,2017-10-08 04:11:27.438980,79773.0,13.0
,,2017-10-08 04:10:32.437980,slurm_normal,1507435948.0,0,39171620,fastqsanger,,1.0,main_w3_handler1,2620689,17050021,False,,11106282.roundup,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 31585769}]",,"""sanger""",1,no,"""false""",32.0,,41092245.0,1507435938.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_fastq_info/mothur_fastq_info/1.36.1.0,1.36.1.0,,2017-10-08 04:12:44.468921,79773.0,10.0
,,2017-10-08 04:10:35.491194,slurm_normal,1507435851.0,0,45953796,fastqsanger,,1.0,main_w4_handler1,2620689,17050031,False,,11106260.roundup,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 31585804}]",,"""sanger""",1,no,"""false""",32.0,,41092245.0,1507435841.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_fastq_info/mothur_fastq_info/1.36.1.0,1.36.1.0,,2017-10-08 04:10:52.081893,79773.0,10.0
,,2017-10-08 04:10:43.496031,slurm_normal,1507435915.0,0,52876950,fastqsanger,,1.0,main_w4_handler1,2620689,17050052,False,,11106276.roundup,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 31600026}]",,"""sanger""",1,no,"""false""",32.0,,41092245.0,1507435904.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_fastq_info/mothur_fastq_info/1.36.1.0,1.36.1.0,,2017-10-08 04:11:57.008834,79773.0,11.0
,,2017-10-08 04:10:33.066752,slurm_normal,1507435893.0,0,40254526,fastqsanger,,1.0,main_w3_handler0,2620689,17050023,False,,11106270.roundup,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 31585772}]",,"""sanger""",1,no,"""false""",32.0,,41092245.0,1507435883.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_fastq_info/mothur_fastq_info/1.36.1.0,1.36.1.0,,2017-10-08 04:11:40.742276,79773.0,10.0
,,2017-10-08 04:10:36.215065,slurm_normal,1507435980.0,0,46809089,fastqsanger,,1.0,main_w3_handler0,2620689,17050033,False,,11106285.roundup,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 31585806}]",,"""sanger""",1,no,"""false""",32.0,,41092245.0,1507435969.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_fastq_info/mothur_fastq_info/1.36.1.0,1.36.1.0,,2017-10-08 04:13:13.564241,79773.0,11.0
,,2017-10-08 04:10:38.878169,slurm_normal,1507435910.0,0,49167338,fastqsanger,,1.0,main_w4_handler1,2620689,17050039,False,,11106275.roundup,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 31600012}]",,"""sanger""",1,no,"""false""",32.0,,41092245.0,1507435901.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_fastq_info/mothur_fastq_info/1.36.1.0,1.36.1.0,,2017-10-08 04:11:51.467261,79773.0,9.0
,,2017-10-08 04:10:43.228300,slurm_normal,1507435900.0,0,43334896,fastqsanger,,1.0,main_w3_handler1,2620689,17050051,False,,11106272.roundup,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 31600025}]",,"""sanger""",1,no,"""false""",32.0,,41092245.0,1507435892.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_fastq_info/mothur_fastq_info/1.36.1.0,1.36.1.0,,2017-10-08 04:11:52.801083,79773.0,8.0
,,2017-10-08 04:10:32.732873,slurm_normal,1507435987.0,0,52526478,fastqsanger,,1.0,main_w3_handler1,2620689,17050022,False,,11106286.roundup,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 31585771}]",,"""sanger""",1,no,"""false""",32.0,,41092245.0,1507435975.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_fastq_info/mothur_fastq_info/1.36.1.0,1.36.1.0,,2017-10-08 04:13:23.178498,79773.0,12.0
,,2017-10-08 04:10:36.653426,slurm_normal,1507435982.0,0,21020673,fastqsanger,,1.0,main_w3_handler0,2620689,17050034,False,,11106287.roundup,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 31585807}]",,"""sanger""",1,no,"""false""",32.0,,41092245.0,1507435975.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_fastq_info/mothur_fastq_info/1.36.1.0,1.36.1.0,,2017-10-08 04:13:13.986490,79773.0,7.0
,,2017-10-08 04:10:38.448256,slurm_normal,1507436018.0,0,53521500,fastqsanger,,1.0,main_w3_handler0,2620689,17050038,False,,11106292.roundup,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 31600011}]",,"""sanger""",1,no,"""false""",32.0,,41092245.0,1507436007.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_fastq_info/mothur_fastq_info/1.36.1.0,1.36.1.0,,2017-10-08 04:13:50.704418,79773.0,11.0
,,2017-10-08 04:10:38.162904,slurm_normal,1507436040.0,0,54411950,fastqsanger,,1.0,main_w3_handler1,2620689,17050037,False,,11106296.roundup,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 31600010}]",,"""sanger""",1,no,"""false""",32.0,,41092245.0,1507436030.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_fastq_info/mothur_fastq_info/1.36.1.0,1.36.1.0,,2017-10-08 04:14:15.307860,79773.0,10.0
,,2017-10-08 04:10:41.166749,slurm_normal,1507436128.0,0,42526296,fastqsanger,,1.0,main_w3_handler1,2620689,17050045,False,,11106307.roundup,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 31600019}]",,"""sanger""",1,no,"""false""",32.0,,41092245.0,1507436118.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_fastq_info/mothur_fastq_info/1.36.1.0,1.36.1.0,,2017-10-08 04:15:43.378168,79773.0,10.0
,,2017-10-08 04:10:42.322114,slurm_normal,1507436087.0,0,53516418,fastqsanger,,1.0,main_w3_handler0,2620689,17050048,False,,11106302.roundup,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 31600022}]",,"""sanger""",1,no,"""false""",32.0,,41092245.0,1507436077.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_fastq_info/mothur_fastq_info/1.36.1.0,1.36.1.0,,2017-10-08 04:15:01.036270,79773.0,10.0
