chromInfo,chromInfo_filetype,create_time,destination_id,end_epoch,exit_code,galaxy_slots,handler,history_id,id,imported,info,inputSequences,inputSequences_filetype,job_runner_external_id,job_runner_name,library_folder_id,memtotal,object_store_id,param_filename,parameters.__workflow_invocation_uuid__,parameters.adjustdirection,parameters.chromInfo,parameters.cond_flavour.__current_case__,parameters.cond_flavour.flavourType,parameters.dbkey,parameters.inputSequences,parameters.inputSequences.values,parameters.inputSequences|__identifier__,parameters.outputFormat,processor_count,runner_name,session_id,start_epoch,state,swaptotal,tool_id,tool_version,traceback,update_time,user_id,runtime
,,2016-01-15 03:33:39.035147,slurm_normal,1452828861.0,0,1.0,main_w1_handler2,2566403,11509090,False,,9163,fasta,5777280.roundup,slurm,,132112168.0,corral-repl,,,""" ""","""/galaxy-repl/localdata/chrom/hg19.len""",0,mafft-fftns,"""hg19""",22907956,,,"""fasta""",32.0,,27452916.0,1452828858.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/rnateam/mafft/rbc_mafft/7.221.1,7.221.1,,2016-01-15 03:34:31.797491,,3.0
,,2016-01-15 03:33:14.759775,slurm_normal,1452828819.0,0,1.0,main_w2_handler1,2566361,11509060,False,,9163,fasta,5777235.roundup,slurm,,132112168.0,corral-repl,,,""" ""","""/galaxy-repl/localdata/chrom/hg19.len""",0,mafft-fftns,"""hg19""",22907967,,,"""fasta""",32.0,,27450520.0,1452828806.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/rnateam/mafft/rbc_mafft/7.221.1,7.221.1,,2016-01-15 03:33:41.598327,76804.0,13.0
,,2016-01-15 03:33:29.816252,slurm_normal,1452828851.0,0,1.0,main_w1_handler2,2560062,11509075,False,,122405,fasta,5777268.roundup,slurm,,132112168.0,corral-repl,,,""" ""","""/galaxy-repl/localdata/chrom/hg19.len""",0,mafft-fftns,"""hg19""",22908002,,,"""fasta""",32.0,,27300296.0,1452828845.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/rnateam/mafft/rbc_mafft/7.221.1,7.221.1,,2016-01-15 03:34:27.476756,76523.0,6.0
,,2016-01-15 03:33:24.781552,slurm_normal,1452828826.0,0,1.0,main_w2_handler1,2566414,11509066,False,,9163,fasta,5777244.roundup,slurm,,132112168.0,corral-repl,,,""" ""","""/galaxy-repl/localdata/chrom/hg19.len""",0,mafft-fftns,"""hg19""",22907951,,,"""fasta""",32.0,,27272493.0,1452828821.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/rnateam/mafft/rbc_mafft/7.221.1,7.221.1,,2016-01-15 03:33:52.057243,76374.0,5.0
,,2016-01-15 03:33:30.465044,slurm_normal,1452828839.0,0,1.0,main_w2_handler1,2566413,11509079,False,,9163,fasta,5777248.roundup,slurm,,132112168.0,corral-repl,,,""" ""","""/galaxy-repl/localdata/chrom/hg19.len""",0,mafft-fftns,"""hg19""",22907983,,,"""fasta""",32.0,,27427663.0,1452828834.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/rnateam/mafft/rbc_mafft/7.221.1,7.221.1,,2016-01-15 03:34:04.936990,,5.0
,,2016-01-15 03:33:24.614457,slurm_normal,1452828832.0,0,1.0,main_w1_handler1,2557431,11509065,False,,9163,fasta,5777246.roundup,slurm,,132112168.0,corral-repl,,,""" ""","""/galaxy-repl/localdata/chrom/hg19.len""",0,mafft-fftns,"""hg19""",22907971,,,"""fasta""",32.0,,27249518.0,1452828827.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/rnateam/mafft/rbc_mafft/7.221.1,7.221.1,,2016-01-15 03:34:01.310155,76282.0,5.0
,,2016-01-15 03:33:32.146754,slurm_normal,1452828832.0,0,1.0,main_w1_handler1,2565186,11509086,False,,9163,fasta,5777247.roundup,slurm,,132112168.0,corral-repl,,,""" ""","""/galaxy-repl/localdata/chrom/hg19.len""",0,mafft-fftns,"""hg19""",22907987,,,"""fasta""",32.0,,27450281.0,1452828827.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/rnateam/mafft/rbc_mafft/7.221.1,7.221.1,,2016-01-15 03:34:03.239012,76809.0,5.0
,,2016-01-15 03:33:30.827754,slurm_normal,1452828838.0,0,1.0,main_w2_handler1,2558289,11509080,False,,9163,fasta,5777249.roundup,slurm,,132112168.0,corral-repl,,,""" ""","""/galaxy-repl/localdata/chrom/hg19.len""",0,mafft-fftns,"""hg19""",22907953,,,"""fasta""",32.0,,27335703.0,1452828833.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/rnateam/mafft/rbc_mafft/7.221.1,7.221.1,,2016-01-15 03:34:04.828890,76354.0,5.0
,,2016-01-15 03:33:59.164614,slurm_normal,1452828869.0,0,1.0,main_w1_handler0,2557455,11509094,False,,9163,fasta,5777284.roundup,slurm,,132112168.0,corral-repl,,,""" ""","""/galaxy-repl/localdata/chrom/hg19.len""",0,mafft-fftns,"""hg19""",22907989,,,"""fasta""",32.0,,27250304.0,1452828863.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/rnateam/mafft/rbc_mafft/7.221.1,7.221.1,,2016-01-15 03:34:31.804055,76286.0,6.0
,,2016-01-15 03:33:29.675244,slurm_normal,1452828843.0,0,1.0,main_w1_handler0,2565128,11509073,False,,9163,fasta,5777250.roundup,slurm,,132112168.0,corral-repl,,,""" ""","""/galaxy-repl/localdata/chrom/hg19.len""",0,mafft-fftns,"""hg19""",22907974,,,"""fasta""",32.0,,27424412.0,1452828836.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/rnateam/mafft/rbc_mafft/7.221.1,7.221.1,,2016-01-15 03:34:06.233547,76797.0,7.0
,,2016-01-15 03:33:30.856578,slurm_normal,1452828843.0,0,1.0,main_w1_handler0,2566405,11509081,False,,9163,fasta,5777252.roundup,slurm,,132112168.0,corral-repl,,,""" ""","""/galaxy-repl/localdata/chrom/hg19.len""",0,mafft-fftns,"""hg19""",22907977,,,"""fasta""",32.0,,27452985.0,1452828836.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/rnateam/mafft/rbc_mafft/7.221.1,7.221.1,,2016-01-15 03:34:06.900042,,7.0
,,2016-01-15 03:33:31.523639,slurm_normal,1452828843.0,0,1.0,main_w1_handler0,2566407,11509085,False,,9163,fasta,5777253.roundup,slurm,,132112168.0,corral-repl,,,""" ""","""/galaxy-repl/localdata/chrom/hg19.len""",0,mafft-fftns,"""hg19""",22907980,,,"""fasta""",32.0,,27452986.0,1452828836.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/rnateam/mafft/rbc_mafft/7.221.1,7.221.1,,2016-01-15 03:34:07.183619,,7.0
,,2016-01-15 03:33:30.309586,slurm_normal,1452828843.0,0,1.0,main_w2_handler0,2566408,11509078,False,,9163,fasta,5777257.roundup,slurm,,132112168.0,corral-repl,,,""" ""","""/galaxy-repl/localdata/chrom/hg19.len""",0,mafft-fftns,"""hg19""",22907978,,,"""fasta""",32.0,,27306001.0,1452828837.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/rnateam/mafft/rbc_mafft/7.221.1,7.221.1,,2016-01-15 03:34:12.207270,76536.0,6.0
,,2016-01-15 03:33:29.781338,slurm_normal,1452828842.0,0,1.0,main_w2_handler0,2558693,11509074,False,,9163,fasta,5777254.roundup,slurm,,132112168.0,corral-repl,,,""" ""","""/galaxy-repl/localdata/chrom/hg19.len""",0,mafft-fftns,"""hg19""",22907981,,,"""fasta""",32.0,,27281752.0,1452828836.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/rnateam/mafft/rbc_mafft/7.221.1,7.221.1,,2016-01-15 03:34:12.503929,76409.0,6.0
,,2016-01-15 03:34:03.160135,slurm_normal,1452828863.0,0,1.0,main_w2_handler0,2565127,11509095,False,,9163,fasta,5777279.roundup,slurm,,132112168.0,corral-repl,,,""" ""","""/galaxy-repl/localdata/chrom/hg19.len""",0,mafft-fftns,"""hg19""",22907954,,,"""fasta""",32.0,,27453507.0,1452828858.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/rnateam/mafft/rbc_mafft/7.221.1,7.221.1,,2016-01-15 03:34:27.990287,76796.0,5.0
,,2016-01-15 03:33:33.831542,slurm_normal,1452828844.0,0,1.0,main_w2_handler0,2558720,11509088,False,,9163,fasta,5777258.roundup,slurm,,132112168.0,corral-repl,,,""" ""","""/galaxy-repl/localdata/chrom/hg19.len""",0,mafft-fftns,"""hg19""",22907969,,,"""fasta""",32.0,,27282616.0,1452828838.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/rnateam/mafft/rbc_mafft/7.221.1,7.221.1,,2016-01-15 03:34:13.788790,76412.0,6.0
,,2016-01-15 03:33:31.296023,slurm_normal,1452828847.0,0,1.0,main_w2_handler0,2557510,11509083,False,,9163,fasta,5777260.roundup,slurm,,132112168.0,corral-repl,,,""" ""","""/galaxy-repl/localdata/chrom/hg19.len""",0,mafft-fftns,"""hg19""",22907985,,,"""fasta""",32.0,,27252723.0,1452828838.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/rnateam/mafft/rbc_mafft/7.221.1,7.221.1,,2016-01-15 03:34:13.957364,76295.0,9.0
,,2016-01-15 03:33:29.947527,slurm_normal,1452828847.0,0,1.0,main_w2_handler0,2565179,11509077,False,,9163,fasta,5777256.roundup,slurm,,132112168.0,corral-repl,,,""" ""","""/galaxy-repl/localdata/chrom/hg19.len""",0,mafft-fftns,"""hg19""",22907991,,,"""fasta""",32.0,,27453502.0,1452828837.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/rnateam/mafft/rbc_mafft/7.221.1,7.221.1,,2016-01-15 03:34:14.399892,76799.0,10.0
,,2016-01-15 03:33:36.451517,slurm_normal,1452828847.0,0,1.0,main_w1_handler1,2566409,11509089,False,,9163,fasta,5777265.roundup,slurm,,132112168.0,corral-repl,,,""" ""","""/galaxy-repl/localdata/chrom/hg19.len""",0,mafft-fftns,"""hg19""",22907972,,,"""fasta""",32.0,,27321579.0,1452828843.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/rnateam/mafft/rbc_mafft/7.221.1,7.221.1,,2016-01-15 03:34:14.771893,76557.0,4.0
,,2016-01-15 03:34:21.044443,slurm_normal,1452828888.0,0,1.0,main_w1_handler1,2557540,11509097,False,,9163,fasta,5777291.roundup,slurm,,132112168.0,corral-repl,,,""" ""","""/galaxy-repl/localdata/chrom/hg19.len""",0,mafft-fftns,"""hg19""",22907979,,,"""fasta""",32.0,,27453508.0,1452828884.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/rnateam/mafft/rbc_mafft/7.221.1,7.221.1,,2016-01-15 03:34:50.634369,76297.0,4.0
,,2016-01-15 03:33:28.301754,slurm_normal,1452828844.0,0,1.0,main_w1_handler2,2557465,11509069,False,,9163,fasta,5777262.roundup,slurm,,132112168.0,corral-repl,,,""" ""","""/galaxy-repl/localdata/chrom/hg19.len""",0,mafft-fftns,"""hg19""",22907960,,,"""fasta""",32.0,,27250334.0,1452828839.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/rnateam/mafft/rbc_mafft/7.221.1,7.221.1,,2016-01-15 03:34:15.691006,76289.0,5.0
,,2016-01-15 03:37:11.813168,slurm_normal,1452829056.0,0,1.0,main_w1_handler2,2565093,11509147,False,,9163,fasta,5777345.roundup,slurm,,132112168.0,corral-repl,,,""" ""","""/galaxy-repl/localdata/chrom/hg19.len""",0,mafft-fftns,"""hg19""",22907962,,,"""fasta""",32.0,,27453531.0,1452829052.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/rnateam/mafft/rbc_mafft/7.221.1,7.221.1,,2016-01-15 03:37:41.207394,76794.0,4.0
,,2016-01-15 03:33:33.255738,slurm_normal,1452828851.0,0,1.0,main_w1_handler2,2566429,11509087,False,,9163,fasta,5777269.roundup,slurm,,132112168.0,corral-repl,,,""" ""","""/galaxy-repl/localdata/chrom/hg19.len""",0,mafft-fftns,"""hg19""",22908112,,,"""fasta""",32.0,,27253416.0,1452828845.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/rnateam/mafft/rbc_mafft/7.221.1,7.221.1,,2016-01-15 03:34:17.320388,76299.0,6.0
,,2016-01-15 03:34:48.005096,slurm_normal,1452828913.0,0,1.0,main_w1_handler1,2563839,11509100,False,,9163,fasta,5777295.roundup,slurm,,132112168.0,corral-repl,,,""" ""","""/galaxy-repl/localdata/chrom/hg19.len""",0,mafft-fftns,"""hg19""",22908191,,,"""fasta""",32.0,,27453505.0,1452828908.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/rnateam/mafft/rbc_mafft/7.221.1,7.221.1,,2016-01-15 03:35:16.644734,76867.0,5.0
,,2016-01-15 02:05:22.887602,slurm_normal,1452828859.0,0,1.0,main_w1_handler1,2557452,11508726,False,,8887,fasta,5777275.roundup,slurm,,132112168.0,corral-repl,,,""" ""","""/galaxy-repl/localdata/chrom/hg19.len""",0,mafft-fftns,"""hg19""",22893821,,,"""fasta""",32.0,,27250198.0,1452828854.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/rnateam/mafft/rbc_mafft/7.221.1,7.221.1,,2016-01-15 03:34:22.416386,76284.0,5.0
,,2016-01-15 03:33:29.455380,slurm_normal,1452828850.0,0,1.0,main_w1_handler2,2566412,11509071,False,,2506,fasta,5777266.roundup,slurm,,132112168.0,corral-repl,,,""" ""","""/galaxy-repl/localdata/chrom/hg19.len""",0,mafft-fftns,"""hg19""",22907959,,,"""fasta""",32.0,,27453192.0,1452828844.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/rnateam/mafft/rbc_mafft/7.221.1,7.221.1,,2016-01-15 03:34:25.175282,76303.0,6.0
,,2016-01-15 03:35:15.280130,slurm_normal,1452828939.0,0,1.0,main_w1_handler2,2557452,11509102,False,,9163,fasta,5777299.roundup,slurm,,132112168.0,corral-repl,,,""" ""","""/galaxy-repl/localdata/chrom/hg19.len""",0,mafft-fftns,"""hg19""",22907984,,,"""fasta""",32.0,,27453513.0,1452828935.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/rnateam/mafft/rbc_mafft/7.221.1,7.221.1,,2016-01-15 03:35:45.841183,76284.0,4.0
,,2016-01-15 03:33:26.921179,slurm_normal,1452828852.0,0,1.0,main_w1_handler2,2566415,11509068,False,,9163,fasta,5777261.roundup,slurm,,132112168.0,corral-repl,,,""" ""","""/galaxy-repl/localdata/chrom/hg19.len""",0,mafft-fftns,"""hg19""",22907986,,,"""fasta""",32.0,,27450334.0,1452828839.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/rnateam/mafft/rbc_mafft/7.221.1,7.221.1,,2016-01-15 03:34:23.270341,76803.0,13.0
,,2016-01-15 03:33:29.673851,slurm_normal,1452828851.0,0,1.0,main_w1_handler2,2566416,11509072,False,,9163,fasta,5777267.roundup,slurm,,132112168.0,corral-repl,,,""" ""","""/galaxy-repl/localdata/chrom/hg19.len""",0,mafft-fftns,"""hg19""",22907970,,,"""fasta""",32.0,,27424416.0,1452828845.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/rnateam/mafft/rbc_mafft/7.221.1,7.221.1,,2016-01-15 03:34:29.207946,76301.0,6.0
,,2016-01-15 03:34:06.834547,slurm_normal,1452828876.0,0,1.0,main_w1_handler2,2566437,11509096,False,,9163,fasta,5777287.roundup,slurm,,132112168.0,corral-repl,,,""" ""","""/galaxy-repl/localdata/chrom/hg19.len""",0,mafft-fftns,"""hg19""",22908227,,,"""fasta""",32.0,,27453494.0,1452828870.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/rnateam/mafft/rbc_mafft/7.221.1,7.221.1,,2016-01-15 03:34:37.979004,76408.0,6.0
,,2016-01-15 01:21:42.890072,slurm_normal,1452828889.0,0,1.0,main_w2_handler1,2565126,11508610,False,,8887,fasta,5777290.roundup,slurm,,132112168.0,corral-repl,,,""" ""","""/galaxy-repl/localdata/chrom/hg19.len""",0,mafft-fftns,"""hg19""",22907273,,,"""fasta""",32.0,,27424400.0,1452828881.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/rnateam/mafft/rbc_mafft/7.221.1,7.221.1,,2016-01-15 03:34:51.893993,76795.0,8.0
,,2016-01-15 03:34:32.690547,slurm_normal,1452828899.0,0,1.0,main_w1_handler1,2565130,11509098,False,,9163,fasta,5777292.roundup,slurm,,132112168.0,corral-repl,,,""" ""","""/galaxy-repl/localdata/chrom/hg19.len""",0,mafft-fftns,"""hg19""",22907963,,,"""fasta""",32.0,,27453510.0,1452828896.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/rnateam/mafft/rbc_mafft/7.221.1,7.221.1,,2016-01-15 03:35:05.006468,76798.0,3.0
,,2016-01-15 03:34:41.946742,slurm_normal,1452828907.0,0,1.0,main_w2_handler1,2565146,11509099,False,,9163,fasta,5777293.roundup,slurm,,132112168.0,corral-repl,,,""" ""","""/galaxy-repl/localdata/chrom/hg19.len""",0,mafft-fftns,"""hg19""",22907976,,,"""fasta""",32.0,,27453512.0,1452828900.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/rnateam/mafft/rbc_mafft/7.221.1,7.221.1,,2016-01-15 03:35:09.142739,76800.0,7.0
,,2016-01-15 03:35:58.302400,slurm_normal,1452828985.0,0,1.0,main_w1_handler2,2566439,11509132,False,,8151,fasta,5777327.roundup,slurm,,132112168.0,corral-repl,,,""" ""","""/galaxy-repl/localdata/chrom/hg19.len""",0,mafft-fftns,"""hg19""",22908269,,,"""fasta""",32.0,,27453495.0,1452828982.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/rnateam/mafft/rbc_mafft/7.221.1,7.221.1,,2016-01-15 03:36:31.177310,,3.0
,,2016-01-15 03:36:12.468554,slurm_normal,1452829000.0,0,1.0,main_w1_handler1,2566443,11509139,False,,9163,fasta,5777335.roundup,slurm,,132112168.0,corral-repl,,,""" ""","""/galaxy-repl/localdata/chrom/hg19.len""",0,mafft-fftns,"""hg19""",22908271,,,"""fasta""",32.0,,27453515.0,1452828997.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/rnateam/mafft/rbc_mafft/7.221.1,7.221.1,,2016-01-15 03:36:46.782220,,3.0
,,2016-01-15 03:35:50.245907,slurm_normal,1452829060.0,0,1.0,main_w2_handler0,2565182,11509127,False,,9393,fasta,5777347.roundup,slurm,,132112168.0,corral-repl,,,""" ""","""/galaxy-repl/localdata/chrom/hg19.len""",0,mafft-fftns,"""hg19""",22893234,,,"""fasta""",32.0,,27425569.0,1452829055.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/rnateam/mafft/rbc_mafft/7.221.1,7.221.1,,2016-01-15 03:37:44.314742,76807.0,5.0
,,2016-01-15 03:38:22.101258,slurm_normal,1452829120.0,0,1.0,main_w1_handler1,2566445,11509154,False,,9163,fasta,5777353.roundup,slurm,,132112168.0,corral-repl,,,""" ""","""/galaxy-repl/localdata/chrom/hg19.len""",0,mafft-fftns,"""hg19""",22908314,,,"""fasta""",32.0,,27453524.0,1452829115.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/rnateam/mafft/rbc_mafft/7.221.1,7.221.1,,2016-01-15 03:38:42.807717,76868.0,5.0
,,2016-01-15 03:38:47.362527,slurm_normal,1452829152.0,0,1.0,main_w1_handler1,2561497,11509158,False,,10065,fasta,5777359.roundup,slurm,,132112168.0,corral-repl,,,""" ""","""/galaxy-repl/localdata/chrom/hg19.len""",0,mafft-fftns,"""hg19""",22908252,,,"""fasta""",32.0,,27453522.0,1452829148.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/rnateam/mafft/rbc_mafft/7.221.1,7.221.1,,2016-01-15 03:39:15.163222,76587.0,4.0
,,2016-01-15 03:38:58.865578,slurm_normal,1452829163.0,0,1.0,main_w1_handler2,2565182,11509161,False,,9163,fasta,5777360.roundup,slurm,,132112168.0,corral-repl,,,""" ""","""/galaxy-repl/localdata/chrom/hg19.len""",0,mafft-fftns,"""hg19""",22907968,,,"""fasta""",32.0,,27453535.0,1452829157.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/rnateam/mafft/rbc_mafft/7.221.1,7.221.1,,2016-01-15 03:39:26.101654,76807.0,6.0
,,2016-01-15 03:39:15.023417,slurm_normal,1452829183.0,0,1.0,main_w2_handler1,2566439,11509163,False,,9163,fasta,5777362.roundup,slurm,,132112168.0,corral-repl,,,""" ""","""/galaxy-repl/localdata/chrom/hg19.len""",0,mafft-fftns,"""hg19""",22908324,,,"""fasta""",32.0,,27453495.0,1452829178.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/rnateam/mafft/rbc_mafft/7.221.1,7.221.1,,2016-01-15 03:39:46.265965,,5.0
,,2016-01-19 12:04:45.768076,slurm_normal,1453205112.0,0,1.0,main_w2_handler0,2568668,11542825,False,,5282,fasta,5809610.roundup,slurm,,132112168.0,corral-repl,,,""" ""","""/galaxy-repl/localdata/chrom/?.len""",0,mafft-fftns,"""?""",22942814,,,"""fasta""",32.0,,27516249.0,1453205107.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/rnateam/mafft/rbc_mafft/7.221.1,7.221.1,,2016-01-19 12:05:18.526768,42165.0,5.0
,,2016-01-15 08:32:42.202566,slurm_normal,1452846997.0,0,1.0,main_w2_handler1,2561586,11510175,False,,2892,fasta,5778785.roundup,slurm,,132112168.0,corral-repl,,,""" ""","""/galaxy-repl/localdata/chrom/hg19.len""",0,mafft-fftns,"""hg19""",22892859,,,"""fasta""",32.0,,27335993.0,1452846992.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/rnateam/mafft/rbc_mafft/7.221.1,7.221.1,,2016-01-15 08:36:41.264862,76588.0,5.0
,,2016-01-15 08:11:08.010067,slurm_normal,1452845491.0,0,1.0,main_w1_handler2,2566405,11510103,False,,9117,fasta,5778691.roundup,slurm,,132112168.0,corral-repl,,,""" ""","""/galaxy-repl/localdata/chrom/hg19.len""",0,mafft-fftns,"""hg19""",22909634,,,"""fasta""",32.0,,27452985.0,1452845486.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/rnateam/mafft/rbc_mafft/7.221.1,7.221.1,,2016-01-15 08:11:36.842806,,5.0
,,2016-01-15 12:16:44.713965,slurm_normal,1452862881.0,0,1.0,main_w2_handler1,2233301,11511074,False,,6893115,fasta,5779682.roundup,slurm,,132112168.0,corral-repl,,,""" ""","""/galaxy-repl/localdata/chrom/?.len""",0,mafft-fftns,"""?""",22904800,,,"""fasta""",32.0,,27430703.0,1452860225.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/rnateam/mafft/rbc_mafft/7.221.1,7.221.1,,2016-01-15 13:01:26.982320,60832.0,2656.0
,,2016-01-15 14:16:41.533526,slurm_normal,1452867446.0,0,1.0,main_w1_handler1,2563154,11512648,False,,1225962,fasta,5781205.roundup,slurm,,132112168.0,corral-repl,,,"""--adjustdirection""","""/galaxy-repl/localdata/chrom/?.len""",1,mafft --auto,"""?""",22912995,,,"""fasta""",32.0,,27148034.0,1452867418.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/rnateam/mafft/rbc_mafft/7.221.1,7.221.1,,2016-01-15 14:17:30.833829,69131.0,28.0
,,2016-01-15 14:16:41.119214,slurm_normal,1452867498.0,0,1.0,main_w2_handler1,2563154,11512647,False,,2222453,fasta,5781206.roundup,slurm,,132112168.0,corral-repl,,,"""--adjustdirection""","""/galaxy-repl/localdata/chrom/?.len""",1,mafft --auto,"""?""",22912994,,,"""fasta""",32.0,,27148034.0,1452867421.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/rnateam/mafft/rbc_mafft/7.221.1,7.221.1,,2016-01-15 14:18:22.424312,69131.0,77.0
,,2016-01-15 22:29:59.902696,slurm_normal,1452897206.0,0,1.0,main_w1_handler0,2566594,11522840,False,,9163,fasta,5789207.roundup,slurm,,132112168.0,corral-repl,,,""" ""","""/galaxy-repl/localdata/chrom/hg19.len""",0,mafft-fftns,"""hg19""",22925459,,,"""fasta""",32.0,,27458315.0,1452897028.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/rnateam/mafft/rbc_mafft/7.221.1,7.221.1,,2016-01-15 22:33:31.621362,76871.0,178.0
,,2016-02-09 12:28:13.015648,slurm_normal,1455020923.0,0,1.0,main_w1_handler2,2569247,11758682,False,,1442,fasta,6014450.roundup,slurm,,132112168.0,corral-repl,,,""" ""","""/galaxy-repl/localdata/chrom/?.len""",0,mafft-fftns,"""?""",23251287,,,"""fasta""",32.0,,27525162.0,1455020912.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/rnateam/mafft/rbc_mafft/7.221.1,7.221.1,,2016-02-09 12:28:45.652723,,11.0
,,2016-01-16 12:55:11.747939,slurm_normal,1452951169.0,0,1.0,main_w1_handler2,2567724,11524090,False,,4432676,fasta,5792412.roundup,slurm,,132112168.0,corral-repl,,,""" ""","""/galaxy-repl/localdata/chrom/?.len""",0,mafft-fftns,"""?""",22927541,,,"""fasta""",32.0,,27485136.0,1452948932.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/rnateam/mafft/rbc_mafft/7.221.1,7.221.1,,2016-01-16 13:32:51.534894,,2237.0
,,2016-01-16 17:07:13.758124,slurm_normal,1452964110.0,0,1.0,main_w2_handler1,2567876,11524634,False,,3816,fasta,5792927.roundup,slurm,,132112168.0,corral-repl,,,""" ""","""/galaxy-repl/localdata/chrom/?.len""",0,mafft-fftns,"""?""",22928362,,,"""fasta""",32.0,,27490398.0,1452964052.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/rnateam/mafft/rbc_mafft/7.221.1,7.221.1,,2016-01-16 17:08:33.129956,76938.0,58.0
,,2016-01-16 17:24:01.194490,slurm_normal,1452965056.0,0,1.0,main_w1_handler2,2567876,11524647,False,,2950,fasta,5792951.roundup,slurm,,132112168.0,corral-repl,,,""" ""","""/galaxy-repl/localdata/chrom/?.len""",0,mafft-fftns,"""?""",22928379,,,"""fasta""",32.0,,27490398.0,1452965053.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/rnateam/mafft/rbc_mafft/7.221.1,7.221.1,,2016-01-16 17:24:19.273223,76938.0,3.0
,,2016-04-28 10:18:29.833965,slurm_normal,1461838753.0,0,1.0,main_w2_handler1,2675199,12665430,False,,9746,fasta,6867634.roundup,slurm,,132112168.0,corral-repl,,,""" ""","""/galaxy-repl/localdata/chrom/?.len""",0,mafft-fftns,"""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b52fc66bd794b7f70d'}]",,"""fasta""",32.0,,29678060.0,1461838749.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/rnateam/mafft/rbc_mafft/7.221.1,7.221.1,,2016-04-28 10:19:15.057826,,4.0
,,2016-01-17 23:50:28.552714,slurm_normal,1453074650.0,0,1.0,main_w2_handler0,2558324,11532550,False,,9393,fasta,5800045.roundup,slurm,,132112168.0,corral-repl,,,""" ""","""/galaxy-repl/localdata/chrom/hg19.len""",0,mafft-fftns,"""hg19""",22893282,,,"""fasta""",32.0,,27509465.0,1453074645.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/rnateam/mafft/rbc_mafft/7.221.1,7.221.1,,2016-01-17 23:50:53.359671,76357.0,5.0
,,2016-01-19 12:04:45.122588,slurm_normal,1453205112.0,0,1.0,main_w2_handler0,2568668,11542824,False,,4708053,fasta,5809608.roundup,slurm,,132112168.0,corral-repl,,,""" ""","""/galaxy-repl/localdata/chrom/?.len""",0,mafft-fftns,"""?""",22942792,,,"""fasta""",32.0,,27516249.0,1453205107.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/rnateam/mafft/rbc_mafft/7.221.1,7.221.1,,2016-01-19 12:05:17.895642,42165.0,5.0
