chromInfo,chromInfo_filetype,create_time,destination_id,end_epoch,exit_code,first_input,first_input_filetype,galaxy_slots,handler,history_id,id,imported,info,input_files_0|additional_input,input_files_0|additional_input_filetype,input_files_10|additional_input,input_files_10|additional_input_filetype,input_files_11|additional_input,input_files_11|additional_input_filetype,input_files_12|additional_input,input_files_12|additional_input_filetype,input_files_13|additional_input,input_files_13|additional_input_filetype,input_files_14|additional_input,input_files_14|additional_input_filetype,input_files_15|additional_input,input_files_15|additional_input_filetype,input_files_16|additional_input,input_files_16|additional_input_filetype,input_files_17|additional_input,input_files_17|additional_input_filetype,input_files_18|additional_input,input_files_18|additional_input_filetype,input_files_19|additional_input,input_files_19|additional_input_filetype,input_files_1|additional_input,input_files_1|additional_input_filetype,input_files_20|additional_input,input_files_20|additional_input_filetype,input_files_21|additional_input,input_files_21|additional_input_filetype,input_files_22|additional_input,input_files_22|additional_input_filetype,input_files_23|additional_input,input_files_23|additional_input_filetype,input_files_24|additional_input,input_files_24|additional_input_filetype,input_files_25|additional_input,input_files_25|additional_input_filetype,input_files_26|additional_input,input_files_26|additional_input_filetype,input_files_27|additional_input,input_files_27|additional_input_filetype,input_files_28|additional_input,input_files_28|additional_input_filetype,input_files_29|additional_input,input_files_29|additional_input_filetype,input_files_2|additional_input,input_files_2|additional_input_filetype,input_files_30|additional_input,input_files_30|additional_input_filetype,input_files_31|additional_input,input_files_31|additional_input_filetype,input_files_32|additional_input,input_files_32|additional_input_filetype,input_files_33|additional_input,input_files_33|additional_input_filetype,input_files_34|additional_input,input_files_34|additional_input_filetype,input_files_35|additional_input,input_files_35|additional_input_filetype,input_files_36|additional_input,input_files_36|additional_input_filetype,input_files_37|additional_input,input_files_37|additional_input_filetype,input_files_38|additional_input,input_files_38|additional_input_filetype,input_files_39|additional_input,input_files_39|additional_input_filetype,input_files_3|additional_input,input_files_3|additional_input_filetype,input_files_40|additional_input,input_files_40|additional_input_filetype,input_files_41|additional_input,input_files_41|additional_input_filetype,input_files_42|additional_input,input_files_42|additional_input_filetype,input_files_43|additional_input,input_files_43|additional_input_filetype,input_files_44|additional_input,input_files_44|additional_input_filetype,input_files_45|additional_input,input_files_45|additional_input_filetype,input_files_46|additional_input,input_files_46|additional_input_filetype,input_files_47|additional_input,input_files_47|additional_input_filetype,input_files_48|additional_input,input_files_48|additional_input_filetype,input_files_49|additional_input,input_files_49|additional_input_filetype,input_files_4|additional_input,input_files_4|additional_input_filetype,input_files_5|additional_input,input_files_5|additional_input_filetype,input_files_6|additional_input,input_files_6|additional_input_filetype,input_files_7|additional_input,input_files_7|additional_input_filetype,input_files_8|additional_input,input_files_8|additional_input_filetype,input_files_9|additional_input,input_files_9|additional_input_filetype,job_runner_external_id,job_runner_name,library_folder_id,memtotal,object_store_id,param_filename,parameters.__workflow_invocation_uuid__,parameters.additional_inputs,parameters.annotation.__current_case__,parameters.annotation.ignore_nonoverlapping_reference,parameters.annotation.reference_annotation,parameters.annotation.reference_annotation.values,parameters.annotation.use_ref_annotation,parameters.chromInfo,parameters.dbkey,parameters.discard_intron_redundant_transfrags,parameters.discard_single_exon,parameters.first_input,parameters.first_input.values,parameters.first_input|__identifier__,parameters.input_files,parameters.input_files_0|additional_input|__identifier__,parameters.inputs.__class__,parameters.max_dist_exon,parameters.max_dist_group,parameters.seq_data.__current_case__,parameters.seq_data.seq_source.__current_case__,parameters.seq_data.seq_source.index_source,parameters.seq_data.seq_source.ref_file,parameters.seq_data.seq_source.ref_file.values,parameters.seq_data.use_seq_data,processor_count,ref_file,ref_file_filetype,reference_annotation,reference_annotation_filetype,runner_name,seq_data|ref_file,seq_data|ref_file_filetype,session_id,start_epoch,state,swaptotal,tool_id,tool_version,traceback,update_time,user_id,runtime
,,2015-04-16 14:56:15.508771,slurm_normal,1429198217.0,0,48037038,gtf,1.0,main_w2_handler1,2272154,9247162,False,,56679043.0,gtf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3529553.roundup,slurm,,132112168.0,corral-repl,,,,0,False,19309693.0,,Yes,"""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""",,,19310091,,,"[{""__index__"": 0, ""additional_input"": 19310135}]",,,,,1,0.0,cached,,,Yes,32.0,,,1224419294.0,gtf,,,,22521375.0,1429198045.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/cuffcompare/cuffcompare/0.0.5,0.0.5,,2015-04-16 15:30:40.257471,62102.0,172.0
,,2015-04-16 14:59:19.449077,slurm_normal,1429197003.0,0,48037038,gtf,1.0,main_w1_handler0,2272151,9247198,False,,55372665.0,gtf,,,,,,,,,,,,,,,,,,,,,59629821.0,gtf,,,,,,,,,,,,,,,,,,,,,45505187.0,gtf,,,,,,,,,,,,,,,,,,,,,56679043.0,gtf,,,,,,,,,,,,,,,,,,,,,53056618.0,gtf,53302883.0,gtf,48734558.0,gtf,,,,,,,3529154.roundup,slurm,,132112168.0,corral-repl,,,,0,False,19309484.0,,Yes,"""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""",,,19309649,,,"[{""__index__"": 0, ""additional_input"": 19309653}, {""__index__"": 1, ""additional_input"": 19309658}, {""__index__"": 2, ""additional_input"": 19309662}, {""__index__"": 3, ""additional_input"": 19309672}, {""__index__"": 4, ""additional_input"": 19309674}, {""__index__"": 5, ""additional_input"": 19309677}, {""__index__"": 6, ""additional_input"": 19309686}]",,,,,1,0.0,cached,,,Yes,32.0,,,1224419294.0,gtf,,,,22521312.0,1429196796.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/cuffcompare/cuffcompare/0.0.5,0.0.5,,2015-04-16 15:10:18.084006,30228.0,207.0
,,2015-04-16 14:56:18.941520,slurm_normal,1429198765.0,0,55372665,gtf,1.0,main_w2_handler0,2272154,9247164,False,,53056618.0,gtf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3529677.roundup,slurm,,132112168.0,corral-repl,,,,0,False,19309693.0,,Yes,"""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""",,,19310102,,,"[{""__index__"": 0, ""additional_input"": 19310148}]",,,,,1,0.0,cached,,,Yes,32.0,,,1224419294.0,gtf,,,,22521375.0,1429198646.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/cuffcompare/cuffcompare/0.0.5,0.0.5,,2015-04-16 15:39:42.499918,62102.0,119.0
,,2015-04-16 15:01:10.901966,slurm_normal,1429197176.0,0,48037038,gtf,1.0,main_w2_handler1,2272147,9247204,False,,55372665.0,gtf,,,,,,,,,,,,,,,,,,,,,59629821.0,gtf,,,,,,,,,,,,,,,,,,,,,45505187.0,gtf,,,,,,,,,,,,,,,,,,,,,56679043.0,gtf,,,,,,,,,,,,,,,,,,,,,53056618.0,gtf,53302883.0,gtf,48734558.0,gtf,,,,,,,3529166.roundup,slurm,,132112168.0,corral-repl,,,,0,False,19309366.0,,Yes,"""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""",,,19309928,,,"[{""__index__"": 0, ""additional_input"": 19309933}, {""__index__"": 1, ""additional_input"": 19309942}, {""__index__"": 2, ""additional_input"": 19309951}, {""__index__"": 3, ""additional_input"": 19309960}, {""__index__"": 4, ""additional_input"": 19309988}, {""__index__"": 5, ""additional_input"": 19309993}, {""__index__"": 6, ""additional_input"": 19310009}]",,,,,1,0.0,cached,,,Yes,32.0,,,1224419294.0,gtf,,,,22525029.0,1429196959.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/cuffcompare/cuffcompare/0.0.5,0.0.5,,2015-04-16 15:13:06.165559,62412.0,217.0
,,2015-04-16 14:56:33.913543,slurm_normal,1429198467.0,0,45505187,gtf,1.0,main_w1_handler0,2272154,9247167,False,,48734558.0,gtf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3529594.roundup,slurm,,132112168.0,corral-repl,,,,0,False,19309693.0,,Yes,"""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""",,,19310123,,,"[{""__index__"": 0, ""additional_input"": 19310173}]",,,,,1,0.0,cached,,,Yes,32.0,,,1224419294.0,gtf,,,,22521375.0,1429198379.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/cuffcompare/cuffcompare/0.0.5,0.0.5,,2015-04-16 15:34:41.684021,62102.0,88.0
,,2015-05-11 21:33:50.570582,slurm_normal,1431380255.0,0,14107945,gtf,1.0,main_w2_handler0,2301959,9447411,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3773027.roundup,slurm,,132112168.0,corral-repl,,,,1,,,,No,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,,19667636,,,[],,,,,1,1.0,history,19666150,,Yes,32.0,3847592475.0,fasta,,,,,,22893213.0,1431380058.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/cuffcompare/cuffcompare/0.0.5,0.0.5,,2015-05-11 21:37:40.058165,62912.0,197.0
,,2015-04-17 14:42:10.091891,slurm_normal,1429281823.0,0,114192633,gtf,1.0,main_w2_handler1,2256453,9258262,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22464.rodeo,slurm,,16332488.0,corral-repl,,,,0,False,19299949.0,,Yes,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,,19318096,,,[],,,,,1,0.0,cached,,,Yes,2.0,,,106691225.0,gtf,,,,22319313.0,1429281750.0,ok,0.0,toolshed.g2.bx.psu.edu/repos/devteam/cuffcompare/cuffcompare/0.0.5,0.0.5,,2015-04-17 14:43:50.104870,61766.0,73.0
,,2015-04-17 15:06:03.810719,slurm_normal,1429284196.0,0,113943070,gtf,1.0,main_w2_handler0,2263650,9258420,False,,113944587.0,gtf,,,,,,,,,,,,,,,,,,,,,113970313.0,gtf,,,,,,,,,,,,,,,,,,,,,114014090.0,gtf,,,,,,,,,,,,,,,,,,,,,114032598.0,gtf,,,,,,,,,,,,,,,,,,,,,114035773.0,gtf,,,,,,,,,,,22723.rodeo,slurm,,16332488.0,corral-repl,,,,1,,,,No,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,,19293886,,,"[{""__index__"": 0, ""additional_input"": 19293882}, {""__index__"": 1, ""additional_input"": 19293878}, {""__index__"": 2, ""additional_input"": 19293873}, {""__index__"": 3, ""additional_input"": 19284086}, {""__index__"": 4, ""additional_input"": 19268656}]",,,,,1,0.0,cached,,,Yes,2.0,,,,,,,,22369799.0,1429283545.0,ok,0.0,toolshed.g2.bx.psu.edu/repos/devteam/cuffcompare/cuffcompare/0.0.5,0.0.5,,2015-04-17 15:23:22.560228,62148.0,651.0
,,2015-05-08 09:10:32.535052,slurm_normal,1431417751.0,0,70714153,gtf,1.0,main_w2_handler0,2298197,9429067,False,,70724830.0,gtf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3776608.roundup,slurm,,132112168.0,corral-repl,,,,0,False,19635769.0,,Yes,"""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""",,,19637027,,,"[{""__index__"": 0, ""additional_input"": 19637033}]",,,,,1,0.0,cached,,,Yes,32.0,,,92441739.0,gtf,,,,22955058.0,1431417685.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/cuffcompare/cuffcompare/0.0.5,0.0.5,,2015-05-12 08:02:47.753265,56143.0,66.0
,,2015-04-17 17:18:02.392520,slurm_normal,1429291172.0,0,60260573,gtf,1.0,main_w2_handler0,2273550,9259239,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24442.rodeo,slurm,,16332488.0,corral-repl,,,,0,False,19331850.0,,Yes,"""/galaxy-repl/localdata/chrom/rn5.len""","""rn5""",,,19334399,,,[],,,,,1,0.0,cached,,,Yes,2.0,,,233897660.0,gtf,,,,22525657.0,1429291103.0,ok,0.0,toolshed.g2.bx.psu.edu/repos/devteam/cuffcompare/cuffcompare/0.0.5,0.0.5,,2015-04-17 17:19:42.380525,61082.0,69.0
,,2015-04-17 19:52:40.194983,slurm_normal,1429300421.0,0,76743707,gtf,1.0,main_w2_handler0,2252042,9259882,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25976.rodeo,slurm,,16332488.0,corral-repl,,,,0,False,19091090.0,,Yes,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,,19335396,,,[],,,,,1,1.0,history,19324101,,Yes,2.0,887262936.0,fasta,88171628.0,gff3,,,,22566508.0,1429300372.0,ok,0.0,toolshed.g2.bx.psu.edu/repos/devteam/cuffcompare/cuffcompare/0.0.5,0.0.5,,2015-04-17 19:53:46.667586,60634.0,49.0
,,2015-04-17 23:59:43.808144,slurm_normal,1429317702.0,0,51563846,gtf,1.0,main_w2_handler0,2274030,9260765,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3547648.roundup,slurm,,132112168.0,corral-repl,,,,0,False,19338842.0,,Yes,"""/galaxy-repl/localdata/chrom/Arabidopsis_thaliana_TAIR10.len""","""Arabidopsis_thaliana_TAIR10""",,,19338861,,,[],,,,,1,0.0,cached,,,Yes,32.0,,,100948452.0,gtf,,,,22526884.0,1429317680.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/cuffcompare/cuffcompare/0.0.5,0.0.5,,2015-04-18 00:41:47.510120,60541.0,22.0
,,2015-04-17 23:59:39.033170,slurm_normal,1429317457.0,0,51563846,gtf,1.0,main_w2_handler1,2274030,9260763,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3547635.roundup,slurm,,132112168.0,corral-repl,,,,0,False,19338842.0,,Yes,"""/galaxy-repl/localdata/chrom/Arabidopsis_thaliana_TAIR10.len""","""Arabidopsis_thaliana_TAIR10""",,,19338853,,,[],,,,,1,0.0,cached,,,Yes,32.0,,,100948452.0,gtf,,,,22526884.0,1429317434.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/cuffcompare/cuffcompare/0.0.5,0.0.5,,2015-04-18 00:37:43.601510,60541.0,23.0
,,2015-04-17 23:59:37.067389,slurm_normal,1429317332.0,0,51563846,gtf,1.0,main_w2_handler1,2274030,9260762,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3547632.roundup,slurm,,132112168.0,corral-repl,,,,0,False,19338842.0,,Yes,"""/galaxy-repl/localdata/chrom/Arabidopsis_thaliana_TAIR10.len""","""Arabidopsis_thaliana_TAIR10""",,,19338849,,,[],,,,,1,0.0,cached,,,Yes,32.0,,,100948452.0,gtf,,,,22526884.0,1429317309.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/cuffcompare/cuffcompare/0.0.5,0.0.5,,2015-04-18 00:35:39.433853,60541.0,23.0
,,2015-04-17 23:59:05.712820,slurm_normal,1429315270.0,0,64727818,gtf,1.0,main_w1_handler1,2274041,9260760,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3547340.roundup,slurm,,132112168.0,corral-repl,,,,1,,,,No,"""/galaxy-repl/localdata/chrom/Arabidopsis_thaliana_TAIR10.len""","""Arabidopsis_thaliana_TAIR10""",,,19338864,,,[],,,,,1,0.0,cached,,,Yes,32.0,,,,,,,,22570859.0,1429315233.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/cuffcompare/cuffcompare/0.0.5,0.0.5,,2015-04-18 00:01:13.805868,,37.0
,,2015-04-17 23:59:41.260546,slurm_normal,1429317640.0,0,51563846,gtf,1.0,main_w1_handler1,2274030,9260764,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3547645.roundup,slurm,,132112168.0,corral-repl,,,,0,False,19338842.0,,Yes,"""/galaxy-repl/localdata/chrom/Arabidopsis_thaliana_TAIR10.len""","""Arabidopsis_thaliana_TAIR10""",,,19338857,,,[],,,,,1,0.0,cached,,,Yes,32.0,,,100948452.0,gtf,,,,22526884.0,1429317600.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/cuffcompare/cuffcompare/0.0.5,0.0.5,,2015-04-18 00:40:43.067395,60541.0,40.0
,,2015-04-18 05:58:17.989062,slurm_normal,1429336806.0,0,14490948,gtf,1.0,main_w1_handler0,2274130,9261477,False,,10230814.0,gtf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3548807.roundup,slurm,,132112168.0,corral-repl,,,,1,,,,No,"""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""",,,19341648,,,"[{""__index__"": 0, ""additional_input"": 19341298}]",,,,,1,0.0,cached,,,Yes,32.0,,,,,,,,22572302.0,1429336715.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/cuffcompare/cuffcompare/0.0.5,0.0.5,,2015-04-18 06:00:11.258629,,91.0
,,2015-05-12 05:22:10.472182,slurm_normal,1431408289.0,0,189662625,gtf,1.0,main_w1_handler1,2298766,9449931,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3775561.roundup,slurm,,132112168.0,corral-repl,,,,0,False,19661998.0,,Yes,"""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""",,,19671185,,,[],,,,,1,0.0,cached,,,Yes,32.0,,,172147340.0,gtf,,,,23019198.0,1431408160.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/cuffcompare/cuffcompare/0.0.5,0.0.5,,2015-05-12 05:24:57.718315,26644.0,129.0
,,2015-04-19 06:16:54.288965,slurm_normal,1429424236.0,0,4767558,gtf,1.0,main_w2_handler1,2267668,9265268,False,,4767118.0,gtf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3556012.roundup,slurm,,132112168.0,corral-repl,,,,0,False,19340288.0,,Yes,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,,19356533,,,"[{""__index__"": 0, ""additional_input"": 19356537}]",,,,,1,0.0,cached,,,Yes,32.0,,,6165347.0,gtf,,,,22403361.0,1429424227.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/cuffcompare/cuffcompare/0.0.5,0.0.5,,2015-04-19 06:17:20.884479,62233.0,9.0
,,2015-05-12 05:23:19.093989,slurm_normal,1431408384.0,0,189644130,gtf,1.0,main_w1_handler0,2298766,9449934,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3775565.roundup,slurm,,132112168.0,corral-repl,,,,0,False,19661998.0,,Yes,"""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""",,,19671223,,,[],,,,,1,0.0,cached,,,Yes,32.0,,,172147340.0,gtf,,,,23019198.0,1431408226.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/cuffcompare/cuffcompare/0.0.5,0.0.5,,2015-05-12 05:26:30.334450,26644.0,158.0
,,2015-04-19 17:44:13.357803,slurm_normal,1429465478.0,0,2885761,gtf,1.0,main_w2_handler0,2275067,9266919,False,,32547.0,gtf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3559048.roundup,slurm,,132112168.0,corral-repl,,,,1,,,,No,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,,19363260,,,"[{""__index__"": 0, ""additional_input"": 19363229}]",,,,,0,,,,,No,32.0,,,,,,,,22584368.0,1429465473.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/cuffcompare/cuffcompare/0.0.5,0.0.5,,2015-04-19 17:44:44.541883,62522.0,5.0
,,2015-05-11 14:07:07.435032,slurm_normal,1431353554.0,0,196729379,gtf,1.0,main_w1_handler0,2298766,9444479,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3770459.roundup,slurm,,132112168.0,corral-repl,,,,0,False,19661998.0,,Yes,"""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""",,,19662265,,,[],,,,,1,0.0,cached,,,Yes,32.0,,,172147340.0,gtf,,,,22965431.0,1431353268.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/cuffcompare/cuffcompare/0.0.5,0.0.5,,2015-05-11 14:12:38.382934,26644.0,286.0
,,2015-05-11 14:34:08.840985,slurm_normal,1431354919.0,0,196729379,gtf,1.0,main_w1_handler0,2298766,9444693,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3770640.roundup,slurm,,132112168.0,corral-repl,,,,0,False,19661998.0,,Yes,"""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""",,,19662265,,,[],,,,,0,,,,,No,32.0,,,172147340.0,gtf,,,,22965431.0,1431354878.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/cuffcompare/cuffcompare/0.0.5,0.0.5,,2015-05-11 14:35:23.867349,26644.0,41.0
,,2015-05-11 14:31:08.037520,slurm_normal,1431354734.0,0,4517846,gtf,1.0,main_w1_handler0,2298766,9444682,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3770631.roundup,slurm,,132112168.0,corral-repl,,,,0,False,19661998.0,,Yes,"""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""",,,19659703,,,[],,,,,1,0.0,cached,,,Yes,32.0,,,172147340.0,gtf,,,,22965431.0,1431354699.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/cuffcompare/cuffcompare/0.0.5,0.0.5,,2015-05-11 14:33:32.882400,26644.0,35.0
,,2015-04-20 12:58:51.999370,slurm_normal,1429534776.0,0,223530,gtf,1.0,main_w2_handler1,2271993,9276209,False,,228071.0,gtf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3575368.roundup,slurm,,132112168.0,corral-repl,,,,0,True,19381177.0,,Yes,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,,19381161,,,"[{""__index__"": 0, ""additional_input"": 19381155}]",,,,,1,0.0,cached,,,Yes,32.0,,,5453711.0,gtf,,,,22520589.0,1429534752.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/cuffcompare/cuffcompare/0.0.5,0.0.5,,2015-04-20 12:59:38.637576,62410.0,24.0
,,2015-04-20 13:12:30.778470,slurm_normal,1429535642.0,0,39678753,gtf,1.0,main_w2_handler0,2267668,9276446,False,,41540229.0,gtf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3575606.roundup,slurm,,132112168.0,corral-repl,,,,0,False,19340288.0,,Yes,"""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""",,,19368864,,,"[{""__index__"": 0, ""additional_input"": 19368868}]",,,,,1,0.0,cached,,,Yes,32.0,,,6165347.0,gtf,,,,22403361.0,1429535563.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/cuffcompare/cuffcompare/0.0.5,0.0.5,,2015-04-20 13:14:04.961767,62233.0,79.0
,,2015-04-20 13:18:02.481532,slurm_normal,1429536435.0,0,38087,gtf,1.0,main_w2_handler1,2254352,9276545,False,,38028.0,gtf,,,,,,,,,,,,,,,,,,,,,38109.0,gtf,,,,,,,,,,,,,,,,,,,,,38105.0,gtf,,,,,,,,,,,,,,,,,,,,,38063.0,gtf,,,,,,,,,,,,,,,,,,,,,38063.0,gtf,38015.0,gtf,38056.0,gtf,,,,,,,3576003.roundup,slurm,,132112168.0,corral-repl,,,,1,,,,No,"""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""",,,19381575,,,"[{""__index__"": 0, ""additional_input"": 19381579}, {""__index__"": 1, ""additional_input"": 19381584}, {""__index__"": 2, ""additional_input"": 19381588}, {""__index__"": 3, ""additional_input"": 19381592}, {""__index__"": 4, ""additional_input"": 19381597}, {""__index__"": 5, ""additional_input"": 19381601}, {""__index__"": 6, ""additional_input"": 19381605}]",,,,,1,0.0,cached,,,Yes,32.0,,,,,,,,22039271.0,1429536323.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/cuffcompare/cuffcompare/0.0.5,0.0.5,,2015-04-20 13:27:21.535993,58988.0,112.0
,,2015-05-11 13:59:33.820598,slurm_normal,1431359629.0,0,4282961,gtf,1.0,main_w1_handler0,2301689,9444439,False,,813310.0,gtf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3771083.roundup,slurm,,132112168.0,corral-repl,,,,1,,,,No,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,,19662925,,,"[{""__index__"": 0, ""additional_input"": 19662929}]",,,,,1,1.0,history,19662763,,Yes,32.0,23153448.0,fasta,,,,,,22606270.0,1431359568.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/cuffcompare/cuffcompare/0.0.5,0.0.5,,2015-05-11 15:53:59.229164,60198.0,61.0
