chromInfo,chromInfo_filetype,create_time,destination_id,end_epoch,exit_code,galaxy_slots,handler,history_id,id,imported,info,input1,input1_filetype,input2,input2_filetype,job_runner_external_id,job_runner_name,library_folder_id,memtotal,object_store_id,param_filename,parameters.chromInfo,parameters.dbkey,parameters.input1,parameters.input2,processor_count,runner_name,session_id,start_epoch,state,swaptotal,tool_id,tool_version,traceback,update_time,user_id,runtime
,,2015-03-21 05:22:09.696095,rodeo_normal,1426915378.0,0,1.0,main_w1_handler1,2244245,9001432,False,,6125168,vcf,5072675,vcf,3266033.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/susScr3.len""","""susScr3""",18939921,18939915,32.0,,21829278,1426915373.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/anton/vcfcommonsamples/vcfcommonsamples/0.0.2,0.0.2,,2015-03-21 05:23:00.086612,60854.0,5.0
,,2015-03-21 05:18:06.905663,rodeo_normal,1426915114.0,0,1.0,main_w1_handler0,2244245,9001395,False,,5072675,vcf,2430904,vcf,3265889.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/susScr3.len""","""susScr3""",18939915,18939927,32.0,,21829278,1426915110.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/anton/vcfcommonsamples/vcfcommonsamples/0.0.2,0.0.2,,2015-03-21 05:18:37.103203,60854.0,4.0
,,2015-03-21 05:18:09.371514,rodeo_normal,1426915137.0,0,1.0,main_w1_handler1,2244245,9001402,False,,5072675,vcf,5156013,vcf,3265907.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/susScr3.len""","""susScr3""",18939915,18939934,32.0,,21829278,1426915132.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/anton/vcfcommonsamples/vcfcommonsamples/0.0.2,0.0.2,,2015-03-21 05:18:58.772948,60854.0,5.0
,,2015-03-21 05:18:07.288560,rodeo_normal,1426915132.0,0,1.0,main_w2_handler0,2244245,9001396,False,,5072675,vcf,5840109,vcf,3265905.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/susScr3.len""","""susScr3""",18939915,18939928,32.0,,21829278,1426915128.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/anton/vcfcommonsamples/vcfcommonsamples/0.0.2,0.0.2,,2015-03-21 05:18:53.937559,60854.0,4.0
,,2015-03-21 05:18:07.660259,rodeo_normal,1426915147.0,0,1.0,main_w2_handler1,2244245,9001397,False,,5072675,vcf,5995161,vcf,3265915.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/susScr3.len""","""susScr3""",18939915,18939929,32.0,,21829278,1426915142.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/anton/vcfcommonsamples/vcfcommonsamples/0.0.2,0.0.2,,2015-03-21 05:19:08.727800,60854.0,5.0
,,2015-03-21 05:18:09.014859,rodeo_normal,1426915178.0,0,1.0,main_w2_handler1,2244245,9001401,False,,5072675,vcf,5143651,vcf,3265943.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/susScr3.len""","""susScr3""",18939915,18939933,32.0,,21829278,1426915173.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/anton/vcfcommonsamples/vcfcommonsamples/0.0.2,0.0.2,,2015-03-21 05:19:43.246533,60854.0,5.0
,,2015-03-21 05:18:08.002950,rodeo_normal,1426915158.0,0,1.0,main_w2_handler0,2244245,9001398,False,,5072675,vcf,5889371,vcf,3265927.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/susScr3.len""","""susScr3""",18939915,18939930,32.0,,21829278,1426915153.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/anton/vcfcommonsamples/vcfcommonsamples/0.0.2,0.0.2,,2015-03-21 05:19:22.745376,60854.0,5.0
,,2015-03-21 05:18:11.457068,rodeo_normal,1426915174.0,0,1.0,main_w2_handler0,2244245,9001407,False,,5072675,vcf,6017645,vcf,3265941.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/susScr3.len""","""susScr3""",18939915,18939939,32.0,,21829278,1426915168.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/anton/vcfcommonsamples/vcfcommonsamples/0.0.2,0.0.2,,2015-03-21 05:19:37.065563,60854.0,6.0
,,2015-03-21 05:18:08.322789,rodeo_normal,1426915160.0,0,1.0,main_w2_handler0,2244245,9001399,False,,5072675,vcf,5698231,vcf,3265929.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/susScr3.len""","""susScr3""",18939915,18939931,32.0,,21829278,1426915155.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/anton/vcfcommonsamples/vcfcommonsamples/0.0.2,0.0.2,,2015-03-21 05:19:23.452370,60854.0,5.0
,,2015-03-21 05:18:10.201511,rodeo_normal,1426915147.0,0,1.0,main_w1_handler1,2244245,9001404,False,,5072675,vcf,6030423,vcf,3265913.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/susScr3.len""","""susScr3""",18939915,18939936,32.0,,21829278,1426915142.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/anton/vcfcommonsamples/vcfcommonsamples/0.0.2,0.0.2,,2015-03-21 05:19:07.880930,60854.0,5.0
,,2015-03-21 05:18:05.435585,rodeo_normal,1426915114.0,0,1.0,main_w1_handler0,2244245,9001391,False,,5072675,vcf,5525211,vcf,3265887.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/susScr3.len""","""susScr3""",18939915,18939923,32.0,,21829278,1426915110.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/anton/vcfcommonsamples/vcfcommonsamples/0.0.2,0.0.2,,2015-03-21 05:18:37.024400,60854.0,4.0
,,2015-03-21 05:18:11.063671,rodeo_normal,1426915163.0,0,1.0,main_w1_handler1,2244245,9001406,False,,5072675,vcf,6164837,vcf,3265933.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/susScr3.len""","""susScr3""",18939915,18939938,32.0,,21829278,1426915158.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/anton/vcfcommonsamples/vcfcommonsamples/0.0.2,0.0.2,,2015-03-21 05:19:24.847424,60854.0,5.0
,,2015-03-21 05:18:09.741357,rodeo_normal,1426915146.0,0,1.0,main_w1_handler1,2244245,9001403,False,,5072675,vcf,5862504,vcf,3265911.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/susScr3.len""","""susScr3""",18939915,18939935,32.0,,21829278,1426915141.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/anton/vcfcommonsamples/vcfcommonsamples/0.0.2,0.0.2,,2015-03-21 05:19:07.689949,60854.0,5.0
,,2015-03-21 05:18:10.664201,rodeo_normal,1426915179.0,0,1.0,main_w2_handler1,2244245,9001405,False,,5072675,vcf,5748004,vcf,3265945.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/susScr3.len""","""susScr3""",18939915,18939937,32.0,,21829278,1426915174.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/anton/vcfcommonsamples/vcfcommonsamples/0.0.2,0.0.2,,2015-03-21 05:19:43.651927,60854.0,5.0
,,2015-03-21 05:22:07.916071,rodeo_normal,1426915361.0,0,1.0,main_w1_handler1,2244245,9001429,False,,4826083,vcf,5072675,vcf,3266019.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/susScr3.len""","""susScr3""",18939918,18939915,32.0,,21829278,1426915356.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/anton/vcfcommonsamples/vcfcommonsamples/0.0.2,0.0.2,,2015-03-21 05:22:43.038225,60854.0,5.0
,,2015-03-21 05:18:04.404886,rodeo_normal,1426915115.0,0,1.0,main_w1_handler1,2244245,9001388,False,,5072675,vcf,4639701,vcf,3265891.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/susScr3.len""","""susScr3""",18939915,18939920,32.0,,21829278,1426915110.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/anton/vcfcommonsamples/vcfcommonsamples/0.0.2,0.0.2,,2015-03-21 05:18:36.769405,60854.0,5.0
