create_time,destination_id,end_epoch,exit_code,galaxy_memory_mb,galaxy_slots,handler,history_id,id,imported,info,input1,input1_filetype,input2,input2_filetype,input3,input3_filetype,input4,input4_filetype,job_runner_external_id,job_runner_name,library_folder_id,memtotal,object_store_id,param_filename,parameters.__workflow_invocation_uuid__,parameters.chromInfo,parameters.dbkey,parameters.double_encode,parameters.input1,parameters.input1.values,parameters.input2,parameters.input2.values,parameters.is_run.__current_case__,parameters.is_run.input3,parameters.is_run.input3.values,parameters.is_run.input4,parameters.is_run.input4.values,parameters.is_run.paired,parameters.qual,parameters.trim_first_base,parameters.trim_name,processor_count,runner_name,session_id,start_epoch,state,swaptotal,tool_id,tool_version,traceback,update_time,user_id,runtime
2015-05-12 11:42:38.605458,slurm_normal,1431430984.0,0.0,,1.0,main_w2_handler1,2272195,9452561,False,,604,csfasta,844,qualsolid,,,,,3777879.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""""",19675240,,19675236,,1,,,,,no,"""0""","""""","""-t""",32.0,,23029727.0,1431430979.0,ok,1023996.0,solid2fastq,1.0.0,,2015-05-12 11:43:06.535854,37605.0,5.0
2015-05-12 11:43:05.154399,slurm_normal,1431431028.0,0.0,,1.0,main_w1_handler1,2272195,9452570,False,,634,csfasta,844,qualsolid,,,,,3777885.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""""",19675239,,19675236,,1,,,,,no,"""0""","""""","""-t""",32.0,,23029727.0,1431431023.0,ok,1023996.0,solid2fastq,1.0.0,,2015-05-12 11:43:50.937222,37605.0,5.0
2015-05-12 12:06:07.165758,slurm_normal,1431433030.0,0.0,,1.0,main_w1_handler0,2272195,9452687,False,,458512216,csfasta,1027784031,qualsolid,,,,,3777991.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""""",19675528,,19675562,,1,,,,,no,"""0""","""""","""-t""",32.0,,23029727.0,1431432402.0,ok,1023996.0,solid2fastq,1.0.0,,2015-05-12 12:17:12.614546,37605.0,628.0
2015-04-21 12:51:37.301234,slurm_normal,1429621299.0,0.0,,1.0,main_w2_handler0,2264611,9288511,False,,286019925,csfasta,627094476,qualsolid,,,,,3598241.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""-d""",19399887,,19399889,,1,,,,,no,"""0""","""-f""","""-t""",32.0,,22342973.0,1429620718.0,ok,1023996.0,solid2fastq,1.0.0,,2015-04-21 13:01:41.624102,62136.0,581.0
2015-05-15 08:45:41.134444,slurm_normal,1431680220.0,0.0,,1.0,main_w1_handler0,2272195,9477281,False,,458512216,csfasta,1027784031,qualsolid,,,,,3801273.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""-d""",19675528,,19675562,,1,,,,,no,"""0""","""""","""-t""",32.0,,23099021.0,1431679561.0,ok,1023996.0,solid2fastq,1.0.0,,2015-05-15 08:57:03.329432,37605.0,659.0
2015-05-13 14:37:31.002845,slurm_normal,1431528598.0,0.0,,1.0,main_w2_handler0,2272195,9463791,False,,458512216,csfasta,1027784031,qualsolid,,,,,3788346.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""-d""",19675528,,19675562,,1,,,,,no,"""0""","""-f""","""-t""",32.0,,23054074.0,1431527877.0,ok,1023996.0,solid2fastq,1.0.0,,2015-05-13 14:50:00.341865,37605.0,721.0
2015-05-15 12:22:49.078798,slurm_normal,1431693255.0,0.0,,1.0,main_w2_handler1,2307293,9478371,False,,458512216,csfasta,1027784031,qualsolid,,,,,3802317.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""""",19720438,,19720439,,1,,,,,no,"""0""","""""","""-t""",32.0,,23101576.0,1431692601.0,ok,1023996.0,solid2fastq,1.0.0,,2015-05-15 12:34:21.719605,37605.0,654.0
2015-05-28 16:42:07.439253,slurm_normal,1432836167.0,0.0,,1.0,main_w2_handler0,2284188,9555174,False,,5744353238,csfasta,9730066454,qualsolid,,,,,3868742.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""","""""",19842572,,19842573,,1,,,,,no,"""0""","""""","""-t""",32.0,,23103838.0,1432831344.0,ok,1023996.0,solid2fastq,1.0.0,,2015-05-28 18:02:49.793238,50355.0,4823.0
2015-05-28 21:22:55.656048,slurm_normal,1432853677.0,0.0,,1.0,main_w1_handler0,2284188,9556943,False,,5744353238,csfasta,9730066454,qualsolid,,,,,3870071.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""","""-d""",19842572,,19842573,,1,,,,,no,"""0""","""-f""","""-t""",32.0,,23103838.0,1432848188.0,ok,1023996.0,solid2fastq,1.0.0,,2015-05-28 22:54:41.922568,50355.0,5489.0
2015-06-02 14:46:31.266415,slurm_normal,1433256461.0,0.0,,1.0,main_w2_handler1,1368730,9582178,False,,83809390,csfasta,172622058,qualsolid,,,,,3894857.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""""",10455603,,10455602,,1,,,,,no,"""20""","""""","""-t""",32.0,,23401184.0,1433256421.0,ok,1023996.0,solid2fastq,1.0.0,,2015-06-02 14:47:44.323489,25253.0,40.0
