chromInfo,chromInfo_filetype,create_time,destination_id,end_epoch,exit_code,galaxy_slots,handler,history_id,id,imported,info,job_runner_external_id,job_runner_name,library_folder_id,memtotal,object_store_id,param_filename,parameters.__workflow_invocation_uuid__,parameters.chromInfo,parameters.dbkey,processor_count,runner_name,session_id,start_epoch,state,swaptotal,tool_id,tool_version,traceback,update_time,user_id,runtime
,,2016-01-07 20:28:34.188407,slurm_normal,1452198592.0,0,1.0,main_w1_handler1,2551131,11409527,False,,5675422.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",32.0,,26824615.0,1452198545.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/snpeff/snpEff_databases/4.0.0,4.0.0,,2016-01-07 20:29:54.369116,75421.0,47.0
,,2016-04-27 20:08:59.073656,slurm_normal,1461787814.0,0,1.0,main_w2_handler1,1854206,12656739,False,,6857113.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",32.0,,29091351.0,1461787771.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/snpeff/snpEff_databases/4.0.0,4.0.0,,2016-04-27 20:10:16.006774,4358.0,43.0
,,2016-01-14 11:09:19.890633,slurm_normal,1452769800.0,0,1.0,main_w2_handler1,2560977,11501095,False,,5769078.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",32.0,,25725582.0,1452769778.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/snpeff/snpEff_databases/4.0.0,4.0.0,,2016-01-14 11:10:02.945295,71467.0,22.0
,,2016-02-08 16:02:43.706687,slurm_normal,1454947597.0,0,1.0,main_w1_handler1,2581580,11750719,False,,6004978.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",32.0,,27328039.0,1454947391.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/snpeff/snpEff_databases/4.0.0,4.0.0,,2016-02-08 16:06:42.689555,76548.0,206.0
,,2016-02-08 20:04:25.322295,slurm_normal,1454961981.0,0,1.0,main_w2_handler0,2592865,11752762,False,,6008074.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",32.0,,28209111.0,1454961897.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/snpeff/snpEff_databases/4.0.0,4.0.0,,2016-02-08 20:06:27.588614,,84.0
,,2016-01-15 18:45:23.141602,slurm_normal,1452883574.0,0,1.0,main_w2_handler1,2560535,11519551,False,,5785147.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",32.0,,27328039.0,1452883546.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/snpeff/snpEff_databases/4.0.0,4.0.0,,2016-01-15 18:46:19.257041,76548.0,28.0
,,2016-01-15 21:13:38.175216,slurm_normal,1452892576.0,0,1.0,main_w1_handler2,2567480,11522351,False,,5788131.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",32.0,,27474134.0,1452892498.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/snpeff/snpEff_databases/4.0.0,4.0.0,,2016-01-15 21:16:23.090921,,78.0
,,2016-01-17 23:47:11.593728,slurm_normal,1453074462.0,0,1.0,main_w2_handler0,2568479,11532547,False,,5800030.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",32.0,,27509408.0,1453074444.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/snpeff/snpEff_databases/4.0.0,4.0.0,,2016-01-17 23:47:44.425443,,18.0
,,2016-01-18 15:28:03.011627,slurm_normal,1453130927.0,0,1.0,main_w2_handler0,2568981,11536598,False,,5803924.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",32.0,,27433187.0,1453130901.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/snpeff/snpEff_databases/4.0.0,4.0.0,,2016-01-18 15:28:49.552123,71467.0,26.0
,,2016-02-09 21:22:09.997676,slurm_normal,1455053794.0,0,1.0,main_w2_handler1,2594355,11766941,False,,6022229.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",32.0,,28246281.0,1455052975.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/snpeff/snpEff_databases/4.0.0,4.0.0,,2016-02-09 21:36:42.906524,77706.0,819.0
,,2016-01-19 15:02:10.021137,slurm_normal,1453215832.0,0,1.0,main_w1_handler1,2570561,11549883,False,,5813398.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",32.0,,27547180.0,1453215783.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/snpeff/snpEff_databases/4.0.0,4.0.0,,2016-01-19 15:03:58.744763,,49.0
,,2016-01-20 01:32:00.341909,slurm_normal,1453253572.0,0,1.0,main_w2_handler1,2474259,11554230,False,,5820863.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",32.0,,27565170.0,1453253544.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/snpeff/snpEff_databases/4.0.0,4.0.0,,2016-01-20 01:32:55.286242,16755.0,28.0
,,2016-01-20 02:21:44.428272,slurm_normal,1453256536.0,0,1.0,main_w1_handler0,2474259,11554371,False,,5820991.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",32.0,,27565170.0,1453256515.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/snpeff/snpEff_databases/4.0.0,4.0.0,,2016-01-20 02:22:19.803695,16755.0,21.0
,,2016-01-20 11:45:30.285941,slurm_normal,1453290377.0,0,1.0,main_w2_handler1,2571830,11558268,False,,5824690.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",32.0,,27576288.0,1453290342.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/snpeff/snpEff_databases/4.0.0,4.0.0,,2016-01-20 11:46:22.163608,,35.0
,,2016-01-20 12:48:14.040184,slurm_normal,1453294139.0,0,1.0,main_w1_handler0,2571830,11559258,False,,5825587.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",32.0,,27576288.0,1453294116.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/snpeff/snpEff_databases/4.0.0,4.0.0,,2016-01-20 12:49:06.485630,,23.0
,,2016-01-25 20:58:20.580367,slurm_normal,1453755544.0,0,1.0,main_w1_handler1,1848122,11600638,False,,5865448.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",32.0,,26981000.0,1453755512.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/snpeff/snpEff_databases/4.0.0,4.0.0,,2016-01-25 20:59:07.622741,42631.0,32.0
,,2016-01-26 10:06:28.499261,slurm_normal,1453802826.0,0,1.0,main_w2_handler1,2574145,11604925,False,,5869963.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",32.0,,27433187.0,1453802800.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/snpeff/snpEff_databases/4.0.0,4.0.0,,2016-01-26 10:07:09.842273,71467.0,26.0
,,2016-01-26 13:08:47.547990,slurm_normal,1453813793.0,0,1.0,main_w2_handler0,2376949,11606261,False,,5871160.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",32.0,,27581425.0,1453813749.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/snpeff/snpEff_databases/4.0.0,4.0.0,,2016-01-26 13:10:07.386329,23413.0,44.0
,,2016-04-28 16:03:55.827812,slurm_normal,1461859516.0,0,1.0,main_w1_handler2,2665705,12672836,False,,6873884.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",32.0,,29641001.0,1461859470.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/snpeff/snpEff_databases/4.0.0,4.0.0,,2016-04-28 16:05:17.945241,71877.0,46.0
