chromInfo,chromInfo_filetype,create_time,destination_id,end_epoch,exit_code,galaxy_memory_mb,galaxy_slots,handler,history_id,history_item,history_item_filetype,id,imported,info,input_format|reads,input_format|reads1,input_format|reads1_filetype,input_format|reads2,input_format|reads2_filetype,input_format|reads_f,input_format|reads_f_filetype,input_format|reads_filetype,input_format|reads_r,input_format|reads_r_filetype,job_runner_external_id,job_runner_name,known_splice_gtf,known_splice_gtf_filetype,library_folder_id,memtotal,object_store_id,param_filename,parameters.__job_resource.__current_case__,parameters.__job_resource.__job_resource__select,parameters.__job_resource.tacc_compute_resource,parameters.__workflow_invocation_uuid__,parameters.alignment_options.__current_case__,parameters.alignment_options.alignment_options_selector,parameters.alignment_options.coefficient,parameters.alignment_options.constant_term,parameters.alignment_options.function_type,parameters.alignment_options.ignore_quals,parameters.alignment_options.skip_forward,parameters.alignment_options.skip_reverse,parameters.chromInfo,parameters.dbkey,parameters.input_format.__current_case__,parameters.input_format.input_format_selector,parameters.input_format.paired.__current_case__,parameters.input_format.paired.aligned_file,parameters.input_format.paired.paired_end_options.__current_case__,parameters.input_format.paired.paired_end_options.no_discordant,parameters.input_format.paired.paired_end_options.no_mixed,parameters.input_format.paired.paired_end_options.paired_end_options_selector,parameters.input_format.paired.paired_end_options.skip_reverse,parameters.input_format.paired.paired_selector,parameters.input_format.paired.reads.values,parameters.input_format.paired.reads_f.values,parameters.input_format.paired.reads_r.values,parameters.input_format.paired.unaligned_file,parameters.input_format|reads_f|__identifier__,parameters.input_format|reads_r|__identifier__,parameters.input_format|reads|__identifier__,parameters.input_options.__current_case__,parameters.input_options.input_options_selector,parameters.input_options.skip,parameters.input_options.stop_after,parameters.input_options.trim_five,parameters.input_options.trim_three,parameters.max_primary,parameters.max_seeds,parameters.paired_options.__current_case__,parameters.paired_options.contain,parameters.paired_options.dovetail,parameters.paired_options.maxins,parameters.paired_options.minins,parameters.paired_options.no_discordant,parameters.paired_options.no_mixed,parameters.paired_options.overlap,parameters.paired_options.paired_options_selector,parameters.reference_genome.__current_case__,parameters.reference_genome.history_item.values,parameters.reference_genome.index,parameters.reference_genome.reference_genome_source,parameters.scoring_options.__current_case__,parameters.scoring_options.ambiguous_penalty,parameters.scoring_options.coefficient,parameters.scoring_options.constant_term,parameters.scoring_options.function_type,parameters.scoring_options.match_bonus,parameters.scoring_options.max_mismatch,parameters.scoring_options.min_mismatch,parameters.scoring_options.no_softclip,parameters.scoring_options.read_extend_penalty,parameters.scoring_options.read_open_penalty,parameters.scoring_options.ref_extend_penalty,parameters.scoring_options.ref_open_penalty,parameters.scoring_options.scoring_options_selector,parameters.scoring_options.soft_clip_penalty_max,parameters.scoring_options.soft_clip_penalty_min,parameters.secondary,parameters.spliced_options.__current_case__,parameters.spliced_options.canonical_penalty,parameters.spliced_options.coefficient,parameters.spliced_options.constant_term,parameters.spliced_options.function_type,parameters.spliced_options.known_splice_gtf.values,parameters.spliced_options.max_intron,parameters.spliced_options.min_intron,parameters.spliced_options.nc_coefficient,parameters.spliced_options.nc_constant_term,parameters.spliced_options.nc_function_type,parameters.spliced_options.no_spliced_alignment_options.__current_case__,parameters.spliced_options.no_spliced_alignment_options.maxins,parameters.spliced_options.no_spliced_alignment_options.minins,parameters.spliced_options.no_spliced_alignment_options.no_spliced_alignment,parameters.spliced_options.noncanonical_penalty,parameters.spliced_options.rna_strandness,parameters.spliced_options.spliced_options_selector,parameters.spliced_options.tma,processor_count,runner_name,session_id,start_epoch,state,swaptotal,tool_id,tool_version,traceback,update_time,user_id,runtime
,,2017-06-27 08:39:40.154924,slurm_multi,1498552915.0,0,,6.0,main_w3_handler2,3122046,97494.0,fasta,16196630,False,,721441595.0,,,,,,,fastq,,,10272799,slurm,,,,132112168.0,corral-repl,,0,no,,,0,defaults,,,,,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",1,fastq,2,false,,,,,,single,"[{'src': 'hda', 'id': 30162587}]",,,false,,,,0,defaults,,,,,"""""","""""",0,,,,,,,,defaults,1,"[{'src': 'hda', 'id': 30161484}]",,history,0,,,,,,,,,,,,,defaults,,,"""false""",0.0,,,,,,,,,,,,,,,,,defaults,,32.0,,37624501.0,1498552881.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/hisat2/hisat2/2.0.5.1,2.0.5.1,,2017-06-27 08:41:57.341608,96630,34.0
,,2017-06-27 08:39:42.930035,slurm_multi,1498553074.0,0,,6.0,main_w3_handler2,3122046,97494.0,fasta,16196638,False,,1053618166.0,,,,,,,fastq,,,10272806,slurm,,,,132111800.0,corral-repl,,0,no,,,0,defaults,,,,,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",1,fastq,2,false,,,,,,single,"[{'src': 'hda', 'id': 30173538}]",,,false,,,,0,defaults,,,,,"""""","""""",0,,,,,,,,defaults,1,"[{'src': 'hda', 'id': 30161484}]",,history,0,,,,,,,,,,,,,defaults,,,"""false""",0.0,,,,,,,,,,,,,,,,,defaults,,32.0,,37624501.0,1498553027.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/hisat2/hisat2/2.0.5.1,2.0.5.1,,2017-06-27 08:44:35.590512,96630,47.0
,,2017-06-27 08:39:40.608843,slurm_multi,1498552941.0,0,,6.0,main_w3_handler2,3122046,97494.0,fasta,16196631,False,,448845249.0,,,,,,,fastq,,,10272802,slurm,,,,132111800.0,corral-repl,,0,no,,,0,defaults,,,,,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",1,fastq,2,false,,,,,,single,"[{'src': 'hda', 'id': 30162621}]",,,false,,,,0,defaults,,,,,"""""","""""",0,,,,,,,,defaults,1,"[{'src': 'hda', 'id': 30161484}]",,history,0,,,,,,,,,,,,,defaults,,,"""false""",0.0,,,,,,,,,,,,,,,,,defaults,,32.0,,37624501.0,1498552922.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/hisat2/hisat2/2.0.5.1,2.0.5.1,,2017-06-27 08:42:22.406332,96630,19.0
,,2017-06-27 08:39:41.051410,slurm_multi,1498552989.0,0,,6.0,main_w4_handler2,3122046,97494.0,fasta,16196632,False,,913513478.0,,,,,,,fastq,,,10272803,slurm,,,,132111800.0,corral-repl,,0,no,,,0,defaults,,,,,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",1,fastq,2,false,,,,,,single,"[{'src': 'hda', 'id': 30162630}]",,,false,,,,0,defaults,,,,,"""""","""""",0,,,,,,,,defaults,1,"[{'src': 'hda', 'id': 30161484}]",,history,0,,,,,,,,,,,,,defaults,,,"""false""",0.0,,,,,,,,,,,,,,,,,defaults,,32.0,,37624501.0,1498552948.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/hisat2/hisat2/2.0.5.1,2.0.5.1,,2017-06-27 08:43:10.922295,96630,41.0
,,2017-06-27 08:39:47.973258,slurm_multi,1498553773.0,0,,6.0,main_w4_handler2,3122046,97494.0,fasta,16196650,False,,874322160.0,,,,,,,fastq,,,10272914,slurm,,,,132111800.0,corral-repl,,0,no,,,0,defaults,,,,,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",1,fastq,2,false,,,,,,single,"[{'src': 'hda', 'id': 30173765}]",,,false,,,,0,defaults,,,,,"""""","""""",0,,,,,,,,defaults,1,"[{'src': 'hda', 'id': 30161484}]",,history,0,,,,,,,,,,,,,defaults,,,"""false""",0.0,,,,,,,,,,,,,,,,,defaults,,32.0,,37624501.0,1498553729.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/hisat2/hisat2/2.0.5.1,2.0.5.1,,2017-06-27 08:56:15.950158,96630,44.0
,,2017-06-27 08:39:41.418038,slurm_multi,1498553024.0,0,,6.0,main_w4_handler2,3122046,97494.0,fasta,16196634,False,,617105180.0,,,,,,,fastq,,,10272804,slurm,,,,132111800.0,corral-repl,,0,no,,,0,defaults,,,,,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",1,fastq,2,false,,,,,,single,"[{'src': 'hda', 'id': 30162666}]",,,false,,,,0,defaults,,,,,"""""","""""",0,,,,,,,,defaults,1,"[{'src': 'hda', 'id': 30161484}]",,history,0,,,,,,,,,,,,,defaults,,,"""false""",0.0,,,,,,,,,,,,,,,,,defaults,,32.0,,37624501.0,1498552995.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/hisat2/hisat2/2.0.5.1,2.0.5.1,,2017-06-27 08:43:45.346727,96630,29.0
,,2017-06-27 08:39:41.774236,slurm_multi,1498553129.0,0,,6.0,main_w4_handler2,3122046,97494.0,fasta,16196635,False,,1095471958.0,,,,,,,fastq,,,10272812,slurm,,,,132111800.0,corral-repl,,0,no,,,0,defaults,,,,,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",1,fastq,2,false,,,,,,single,"[{'src': 'hda', 'id': 30162723}]",,,false,,,,0,defaults,,,,,"""""","""""",0,,,,,,,,defaults,1,"[{'src': 'hda', 'id': 30161484}]",,history,0,,,,,,,,,,,,,defaults,,,"""false""",0.0,,,,,,,,,,,,,,,,,defaults,,32.0,,37624501.0,1498553081.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/hisat2/hisat2/2.0.5.1,2.0.5.1,,2017-06-27 08:45:31.612359,96630,48.0
,,2017-06-27 08:21:17.452862,slurm_multi,1498553239.0,0,,6.0,main_w3_handler2,3166697,,,16196546,False,,5690184567.0,,,,,,,fastqsanger,,,10272792,slurm,,,,132112168.0,corral-repl,,0,no,,,0,defaults,,,,,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",1,fastq,2,false,,,,,,single,"[{'src': 'hda', 'id': 30163612}]",,,false,,,"""SLX-12011.A004.HH75NBBXX.s_1.r_1.fq""",0,defaults,,,,,"""5""","""""",0,,,,,,,,defaults,0,,hg19,indexed,0,,,,,,,,,,,,,defaults,,,"""false""",0.0,,,,,,,,,,,,,,,,,defaults,,32.0,,38834245.0,1498552823.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/hisat2/hisat2/2.0.5.1,2.0.5.1,,2017-06-27 08:47:20.961331,83013,416.0
,,2017-06-27 08:39:47.164726,slurm_multi,1498553255.0,0,,6.0,main_w3_handler2,3122046,97494.0,fasta,16196648,False,,765264877.0,,,,,,,fastq,,,10272832,slurm,,,,132111800.0,corral-repl,,0,no,,,0,defaults,,,,,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",1,fastq,2,false,,,,,,single,"[{'src': 'hda', 'id': 30173749}]",,,false,,,,0,defaults,,,,,"""""","""""",0,,,,,,,,defaults,1,"[{'src': 'hda', 'id': 30161484}]",,history,0,,,,,,,,,,,,,defaults,,,"""false""",0.0,,,,,,,,,,,,,,,,,defaults,,32.0,,37624501.0,1498553224.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/hisat2/hisat2/2.0.5.1,2.0.5.1,,2017-06-27 08:47:36.767311,96630,31.0
,,2017-06-27 08:39:42.110709,slurm_multi,1498553308.0,0,,6.0,main_w4_handler2,3122046,97494.0,fasta,16196636,False,,953914662.0,,,,,,,fastq,,,10272840,slurm,,,,132111800.0,corral-repl,,0,no,,,0,defaults,,,,,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",1,fastq,2,false,,,,,,single,"[{'src': 'hda', 'id': 30173487}]",,,false,,,,0,defaults,,,,,"""""","""""",0,,,,,,,,defaults,1,"[{'src': 'hda', 'id': 30161484}]",,history,0,,,,,,,,,,,,,defaults,,,"""false""",0.0,,,,,,,,,,,,,,,,,defaults,,32.0,,37624501.0,1498553263.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/hisat2/hisat2/2.0.5.1,2.0.5.1,,2017-06-27 08:48:29.122920,96630,45.0
,,2017-06-27 08:39:44.837097,slurm_multi,1498553539.0,0,,6.0,main_w4_handler2,3122046,97494.0,fasta,16196643,False,,1112513886.0,,,,,,,fastq,,,10272890,slurm,,,,132111800.0,corral-repl,,0,no,,,0,defaults,,,,,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",1,fastq,2,false,,,,,,single,"[{'src': 'hda', 'id': 30173651}]",,,false,,,,0,defaults,,,,,"""""","""""",0,,,,,,,,defaults,1,"[{'src': 'hda', 'id': 30161484}]",,history,0,,,,,,,,,,,,,defaults,,,"""false""",0.0,,,,,,,,,,,,,,,,,defaults,,32.0,,37624501.0,1498553483.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/hisat2/hisat2/2.0.5.1,2.0.5.1,,2017-06-27 08:52:21.801654,96630,56.0
,,2017-06-27 08:21:16.959094,slurm_multi,1498553622.0,0,,6.0,main_w4_handler2,3166697,,,16196545,False,,5234085214.0,,,,,,,fastqsanger,,,10272837,slurm,,,,132112168.0,corral-repl,,0,no,,,0,defaults,,,,,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",1,fastq,2,false,,,,,,single,"[{'src': 'hda', 'id': 30163611}]",,,false,,,"""SLX-12011.A005.HH75NBBXX.s_1.r_1.fq""",0,defaults,,,,,"""5""","""""",0,,,,,,,,defaults,0,,hg19,indexed,0,,,,,,,,,,,,,defaults,,,"""false""",0.0,,,,,,,,,,,,,,,,,defaults,,32.0,,38834245.0,1498553247.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/hisat2/hisat2/2.0.5.1,2.0.5.1,,2017-06-27 08:53:44.802817,83013,375.0
,,2017-06-27 08:39:47.590111,slurm_multi,1498553722.0,0,,6.0,main_w4_handler2,3122046,97494.0,fasta,16196649,False,,521526357.0,,,,,,,fastq,,,10272911,slurm,,,,132111800.0,corral-repl,,0,no,,,0,defaults,,,,,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",1,fastq,2,false,,,,,,single,"[{'src': 'hda', 'id': 30173756}]",,,false,,,,0,defaults,,,,,"""""","""""",0,,,,,,,,defaults,1,"[{'src': 'hda', 'id': 30161484}]",,history,0,,,,,,,,,,,,,defaults,,,"""false""",0.0,,,,,,,,,,,,,,,,,defaults,,32.0,,37624501.0,1498553698.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/hisat2/hisat2/2.0.5.1,2.0.5.1,,2017-06-27 08:55:23.330232,96630,24.0
,,2017-06-27 06:01:48.323594,slurm_multi,1498553439.0,0,,6.0,main_w3_handler2,3172818,,,16196015,False,,,,,,,8416736484.0,fastq,,8416736484.0,fastq,10272735,slurm,,,,132112168.0,corral-repl,,0,no,,,0,defaults,,,,,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",1,fastq,1,false,0.0,,,defaults,,paired,,"[{'src': 'hda', 'id': 30173055}]","[{'src': 'hda', 'id': 30173056}]",false,,,,0,defaults,,,,,"""""","""""",0,,,,,,,,defaults,0,,mm10,indexed,0,,,,,,,,,,,,,defaults,,,"""false""",0.0,,,,,,,,,,,,,,,,,defaults,,32.0,,38934320.0,1498552050.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/hisat2/hisat2/2.0.5.1,2.0.5.1,,2017-06-27 08:50:40.980758,12540,1389.0
,,2017-06-27 09:00:56.157152,slurm_multi,1498554111.0,0,,6.0,main_w3_handler2,3122046,97494.0,fasta,16196799,False,,918195518.0,,,,,,,fastq,,,10272959,slurm,,,,132112168.0,corral-repl,,0,no,,,0,defaults,,,,,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",1,fastq,2,false,,,,,,single,"[{'src': 'hda', 'id': 30173889}]",,,false,,,,0,defaults,,,,,"""""","""""",0,,,,,,,,defaults,1,"[{'src': 'hda', 'id': 30161484}]",,history,0,,,,,,,,,,,,,defaults,,,"""false""",0.0,,,,,,,,,,,,,,,,,defaults,,32.0,,37624501.0,1498554063.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/hisat2/hisat2/2.0.5.1,2.0.5.1,,2017-06-27 09:01:53.543726,96630,48.0
,,2017-06-27 08:39:43.821187,slurm_multi,1498553477.0,0,,6.0,main_w4_handler2,3122046,97494.0,fasta,16196641,False,,950842896.0,,,,,,,fastq,,,10272879,slurm,,,,132111800.0,corral-repl,,0,no,,,0,defaults,,,,,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",1,fastq,2,false,,,,,,single,"[{'src': 'hda', 'id': 30173596}]",,,false,,,,0,defaults,,,,,"""""","""""",0,,,,,,,,defaults,1,"[{'src': 'hda', 'id': 30161484}]",,history,0,,,,,,,,,,,,,defaults,,,"""false""",0.0,,,,,,,,,,,,,,,,,defaults,,32.0,,37624501.0,1498553432.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/hisat2/hisat2/2.0.5.1,2.0.5.1,,2017-06-27 08:51:19.665857,96630,45.0
,,2017-06-27 08:39:46.765206,slurm_multi,1498553691.0,0,,6.0,main_w4_handler2,3122046,97494.0,fasta,16196647,False,,706011083.0,,,,,,,fastq,,,10272909,slurm,,,,132111800.0,corral-repl,,0,no,,,0,defaults,,,,,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",1,fastq,2,false,,,,,,single,"[{'src': 'hda', 'id': 30173729}]",,,false,,,,0,defaults,,,,,"""""","""""",0,,,,,,,,defaults,1,"[{'src': 'hda', 'id': 30161484}]",,history,0,,,,,,,,,,,,,defaults,,,"""false""",0.0,,,,,,,,,,,,,,,,,defaults,,32.0,,37624501.0,1498553662.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/hisat2/hisat2/2.0.5.1,2.0.5.1,,2017-06-27 08:54:53.429214,96630,29.0
,,2017-06-27 08:39:45.282676,slurm_multi,1498553604.0,0,,6.0,main_w4_handler2,3122046,97494.0,fasta,16196644,False,,1195672732.0,,,,,,,fastq,,,10272896,slurm,,,,132111800.0,corral-repl,,0,no,,,0,defaults,,,,,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",1,fastq,2,false,,,,,,single,"[{'src': 'hda', 'id': 30173671}]",,,false,,,,0,defaults,,,,,"""""","""""",0,,,,,,,,defaults,1,"[{'src': 'hda', 'id': 30161484}]",,history,0,,,,,,,,,,,,,defaults,,,"""false""",0.0,,,,,,,,,,,,,,,,,defaults,,32.0,,37624501.0,1498553545.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/hisat2/hisat2/2.0.5.1,2.0.5.1,,2017-06-27 08:53:26.565983,96630,59.0
,,2017-06-27 08:21:18.223778,slurm_multi,1498553998.0,0,,6.0,main_w4_handler2,3166697,,,16196547,False,,4991037206.0,,,,,,,fastqsanger,,,10272906,slurm,,,,132112168.0,corral-repl,,0,no,,,0,defaults,,,,,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",1,fastq,2,false,,,,,,single,"[{'src': 'hda', 'id': 30163613}]",,,false,,,"""SLX-12011.A002.HH75NBBXX.s_1.r_1.fq""",0,defaults,,,,,"""5""","""""",0,,,,,,,,defaults,0,,hg19,indexed,0,,,,,,,,,,,,,defaults,,,"""false""",0.0,,,,,,,,,,,,,,,,,defaults,,32.0,,38834245.0,1498553628.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/hisat2/hisat2/2.0.5.1,2.0.5.1,,2017-06-27 09:00:00.435248,83013,370.0
,,2017-06-27 08:39:46.204910,slurm_multi,1498553655.0,0,,6.0,main_w4_handler2,3122046,97494.0,fasta,16196646,False,,1105734124.0,,,,,,,fastq,,,10272903,slurm,,,,132111800.0,corral-repl,,0,no,,,0,defaults,,,,,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",1,fastq,2,false,,,,,,single,"[{'src': 'hda', 'id': 30173704}]",,,false,,,,0,defaults,,,,,"""""","""""",0,,,,,,,,defaults,1,"[{'src': 'hda', 'id': 30161484}]",,history,0,,,,,,,,,,,,,defaults,,,"""false""",0.0,,,,,,,,,,,,,,,,,defaults,,32.0,,37624501.0,1498553611.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/hisat2/hisat2/2.0.5.1,2.0.5.1,,2017-06-27 08:54:16.478746,96630,44.0
,,2017-06-27 09:00:58.025390,slurm_multi,1498554167.0,0,,6.0,main_w4_handler2,3122046,97494.0,fasta,16196802,False,,1105810320.0,,,,,,,fastq,,,10272968,slurm,,,,132112168.0,corral-repl,,0,no,,,0,defaults,,,,,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",1,fastq,2,false,,,,,,single,"[{'src': 'hda', 'id': 30174021}]",,,false,,,,0,defaults,,,,,"""""","""""",0,,,,,,,,defaults,1,"[{'src': 'hda', 'id': 30161484}]",,history,0,,,,,,,,,,,,,defaults,,,"""false""",0.0,,,,,,,,,,,,,,,,,defaults,,32.0,,37624501.0,1498554116.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/hisat2/hisat2/2.0.5.1,2.0.5.1,,2017-06-27 09:02:49.325405,96630,51.0
,,2017-06-27 09:00:56.922849,slurm_multi,1498554227.0,0,,6.0,main_w3_handler2,3122046,97494.0,fasta,16196800,False,,1020225712.0,,,,,,,fastq,,,10272980,slurm,,,,132112168.0,corral-repl,,0,no,,,0,defaults,,,,,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",1,fastq,2,false,,,,,,single,"[{'src': 'hda', 'id': 30173950}]",,,false,,,,0,defaults,,,,,"""""","""""",0,,,,,,,,defaults,1,"[{'src': 'hda', 'id': 30161484}]",,history,0,,,,,,,,,,,,,defaults,,,"""false""",0.0,,,,,,,,,,,,,,,,,defaults,,32.0,,37624501.0,1498554176.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/hisat2/hisat2/2.0.5.1,2.0.5.1,,2017-06-27 09:03:48.909191,96630,51.0
,,2017-06-27 09:00:57.502360,slurm_multi,1498554273.0,0,,6.0,main_w3_handler2,3122046,97494.0,fasta,16196801,False,,907982710.0,,,,,,,fastq,,,10272992,slurm,,,,132112168.0,corral-repl,,0,no,,,0,defaults,,,,,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",1,fastq,2,false,,,,,,single,"[{'src': 'hda', 'id': 30173975}]",,,false,,,,0,defaults,,,,,"""""","""""",0,,,,,,,,defaults,1,"[{'src': 'hda', 'id': 30161484}]",,history,0,,,,,,,,,,,,,defaults,,,"""false""",0.0,,,,,,,,,,,,,,,,,defaults,,32.0,,37624501.0,1498554231.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/hisat2/hisat2/2.0.5.1,2.0.5.1,,2017-06-27 09:04:35.141888,96630,42.0
,,2017-06-27 09:21:54.939628,slurm_multi,1498555375.0,0,,6.0,main_w4_handler2,3122046,97494.0,fasta,16197031,False,,891299403.0,,,,,,,fastq,,,10273201,slurm,,,,132112168.0,corral-repl,,0,no,,,0,defaults,,,,,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",1,fastq,2,false,,,,,,single,"[{'src': 'hda', 'id': 30174174}]",,,false,,,,0,defaults,,,,,"""""","""""",0,,,,,,,,defaults,1,"[{'src': 'hda', 'id': 30161484}]",,history,0,,,,,,,,,,,,,defaults,,,"""false""",0.0,,,,,,,,,,,,,,,,,defaults,,32.0,,37624501.0,1498555326.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/hisat2/hisat2/2.0.5.1,2.0.5.1,,2017-06-27 09:22:58.574628,96630,49.0
,,2017-06-27 09:21:55.402466,slurm_multi,1498555442.0,0,,6.0,main_w4_handler2,3122046,97494.0,fasta,16197032,False,,1077714298.0,,,,,,,fastq,,,10273225,slurm,,,,132112168.0,corral-repl,,0,no,,,0,defaults,,,,,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",1,fastq,2,false,,,,,,single,"[{'src': 'hda', 'id': 30174268}]",,,false,,,,0,defaults,,,,,"""""","""""",0,,,,,,,,defaults,1,"[{'src': 'hda', 'id': 30161484}]",,history,0,,,,,,,,,,,,,defaults,,,"""false""",0.0,,,,,,,,,,,,,,,,,defaults,,32.0,,37624501.0,1498555387.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/hisat2/hisat2/2.0.5.1,2.0.5.1,,2017-06-27 09:24:03.735427,96630,55.0
,,2017-06-27 09:21:54.735982,slurm_multi,1498555505.0,0,,6.0,main_w3_handler2,3122046,97494.0,fasta,16197030,False,,1202670239.0,,,,,,,fastq,,,10273232,slurm,,,,132112168.0,corral-repl,,0,no,,,0,defaults,,,,,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",1,fastq,2,false,,,,,,single,"[{'src': 'hda', 'id': 30174111}]",,,false,,,,0,defaults,,,,,"""""","""""",0,,,,,,,,defaults,1,"[{'src': 'hda', 'id': 30161484}]",,history,0,,,,,,,,,,,,,defaults,,,"""false""",0.0,,,,,,,,,,,,,,,,,defaults,,32.0,,37624501.0,1498555450.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/hisat2/hisat2/2.0.5.1,2.0.5.1,,2017-06-27 09:25:07.992161,96630,55.0
,,2017-06-27 09:21:55.847392,slurm_multi,1498555529.0,0,,6.0,main_w4_handler2,3122046,97494.0,fasta,16197033,False,,142220014.0,,,,,,,fastq,,,10273238,slurm,,,,132112168.0,corral-repl,,0,no,,,0,defaults,,,,,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",1,fastq,2,false,,,,,,single,"[{'src': 'hda', 'id': 30174274}]",,,false,,,,0,defaults,,,,,"""""","""""",0,,,,,,,,defaults,1,"[{'src': 'hda', 'id': 30161484}]",,history,0,,,,,,,,,,,,,defaults,,,"""false""",0.0,,,,,,,,,,,,,,,,,defaults,,32.0,,37624501.0,1498555513.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/hisat2/hisat2/2.0.5.1,2.0.5.1,,2017-06-27 09:25:30.189193,96630,16.0
,,2017-06-27 08:40:16.068456,slurm_multi,1498555747.0,0,,6.0,main_w4_handler2,3171588,,,16196653,False,,,,,,,20192414906.0,fastq,,20192414906.0,fastq,10272793,slurm,,,,132112168.0,corral-repl,,0,no,,,0,defaults,,,,,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",1,fastq,1,false,0.0,,,defaults,,paired,,"[{'src': 'hda', 'id': 30173637}]","[{'src': 'hda', 'id': 30173638}]",false,,,,0,defaults,,,,,"""""","""""",0,,,,,,,,defaults,0,,mm9,indexed,0,,,,,,,,,,,,,defaults,,,"""false""",0.0,,,,,,,,,,,,,,,,,defaults,,32.0,,37956450.0,1498552827.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/hisat2/hisat2/2.0.5.1,2.0.5.1,,2017-06-27 09:29:10.541253,76993,2920.0
,,2017-06-27 09:30:05.799546,slurm_multi,1498559391.0,0,,6.0,main_w3_handler2,3172723,479147230.0,fasta,16197134,False,,,,,,,39938236133.0,fastq,,39970400543.0,fastq,10273275,slurm,,,,132112168.0,corral-repl,,0,no,,,0,defaults,,,,,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",1,fastq,1,false,0.0,,,defaults,,paired,,"[{'src': 'hda', 'id': 30173958}]","[{'src': 'hda', 'id': 30173959}]",false,,,,0,defaults,,,,,"""""","""""",0,,,,,,,,defaults,1,"[{'src': 'hda', 'id': 30171517}]",,history,0,,,,,,,,,,,,,defaults,,,"""false""",0.0,,,,,,,,,,,,,,,,,defaults,,32.0,,38764633.0,1498555816.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/hisat2/hisat2/2.0.5.1,2.0.5.1,,2017-06-27 10:29:53.154842,107312,3575.0
