create_time,destination_id,end_epoch,exit_code,fasta,fasta_filetype,galaxy_memory_mb,galaxy_slots,handler,history_id,id,imported,info,job_runner_external_id,job_runner_name,library_folder_id,memtotal,object_store_id,param_filename,parameters.chromInfo,parameters.dbkey,parameters.fasta.values,processor_count,runner_name,session_id,start_epoch,state,swaptotal,tool_id,tool_version,traceback,update_time,user_id,runtime
2018-02-07 20:11:08.161394,slurm_normal,1518034278.0,0,14040,fasta,7680.0,1.0,main_w4_handler0,3412341,18302278,False,,12385769,slurm,,132112168.0,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 33734625}]",32.0,,43588996,1518034275.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_degap_seqs/mothur_degap_seqs/1.36.1.0,1.36.1.0,,2018-02-07 20:11:19.929859,,3.0
2018-02-07 20:13:50.487521,slurm_normal,1518034443.0,0,214920,fasta,7680.0,1.0,main_w4_handler0,3412341,18302316,False,,12385808,slurm,,132112168.0,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 33734668}]",32.0,,43588996,1518034439.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_degap_seqs/mothur_degap_seqs/1.36.1.0,1.36.1.0,,2018-02-07 20:14:04.442646,,4.0
2018-02-07 20:26:24.456706,slurm_normal,1518035198.0,0,774480,fasta,7680.0,1.0,main_w4_handler0,3412341,18302561,False,,12386217,slurm,,132112168.0,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 33735491}]",32.0,,43588996,1518035193.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_degap_seqs/mothur_degap_seqs/1.36.1.0,1.36.1.0,,2018-02-07 20:26:39.456551,,5.0
2018-02-07 20:37:38.859686,slurm_normal,1518035872.0,0,1763380,fasta,7680.0,1.0,main_w4_handler1,3412341,18302645,False,,12386352,slurm,,132112168.0,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 33735594}]",32.0,,43588996,1518035868.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_degap_seqs/mothur_degap_seqs/1.36.1.0,1.36.1.0,,2018-02-07 20:37:53.496240,,4.0
