create_time,destination_id,end_epoch,exit_code,galaxy_slots,handler,history_id,id,imported,info,input_file,input_file_filetype,job_runner_external_id,job_runner_name,library_folder_id,memtotal,object_store_id,param_filename,parameters.chromInfo,parameters.dbkey,parameters.input_file.values,processor_count,runner_name,session_id,start_epoch,state,swaptotal,tool_id,tool_version,traceback,update_time,user_id,runtime
2017-10-11 12:38:59.937893,slurm_normal,1507725655.0,0,1.0,main_w3_handler1,3283076,17077697,False,,356428552,fastqsanger,11133535.roundup,slurm,,132112168.0,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 31648946}]",32.0,,41216920,1507725554.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/fastq_paired_end_deinterlacer/fastq_paired_end_deinterlacer/1.1.1,1.1.1,,2017-10-11 12:41:10.680432,113022,101.0
2017-10-11 13:18:00.394474,slurm_normal,1507728029.0,0,1.0,main_w3_handler0,3283102,17077951,False,,520288208,fastqsanger,11133811.roundup,slurm,,132112168.0,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 31649303}]",32.0,,41116086,1507727883.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/fastq_paired_end_deinterlacer/fastq_paired_end_deinterlacer/1.1.1,1.1.1,,2017-10-11 13:20:31.909034,113022,146.0
2017-10-11 13:04:25.656147,slurm_normal,1507727252.0,0,1.0,main_w4_handler1,3283102,17077861,False,,635030594,fastqsanger,11133696.roundup,slurm,,132112168.0,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 31649209}]",32.0,,41116086,1507727067.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/fastq_paired_end_deinterlacer/fastq_paired_end_deinterlacer/1.1.1,1.1.1,,2017-10-11 13:07:35.918324,113022,185.0
2017-10-11 13:25:42.585829,slurm_normal,1507728607.0,0,1.0,main_w3_handler0,3283102,17078039,False,,733228442,fastqsanger,11133889.roundup,slurm,,132112168.0,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 31649580}]",32.0,,41116086,1507728403.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/fastq_paired_end_deinterlacer/fastq_paired_end_deinterlacer/1.1.1,1.1.1,,2017-10-11 13:30:11.657187,113022,204.0
2017-10-11 13:43:09.521063,slurm_normal,1507729523.0,0,1.0,main_w4_handler1,3283200,17078191,False,,468246992,fastqsanger,11134038.roundup,slurm,,132112168.0,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 31649785}]",32.0,,41116086,1507729392.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/fastq_paired_end_deinterlacer/fastq_paired_end_deinterlacer/1.1.1,1.1.1,,2017-10-11 13:45:25.883270,113022,131.0
2017-10-11 13:43:03.230415,slurm_normal,1507729665.0,0,1.0,main_w3_handler0,3283200,17078190,False,,989532748,fastqsanger,11134036.roundup,slurm,,132112168.0,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 31649781}]",32.0,,41116086,1507729385.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/fastq_paired_end_deinterlacer/fastq_paired_end_deinterlacer/1.1.1,1.1.1,,2017-10-11 13:47:48.505626,113022,280.0
2017-10-15 02:01:22.216270,slurm_normal,1508034126.0,0,1.0,main_w3_handler1,2704278,17103099,False,,1484168300,fastqsanger,11160342.roundup,slurm,,132112168.0,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 31691612}]",32.0,,40420093,1508032888.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/fastq_paired_end_deinterlacer/fastq_paired_end_deinterlacer/1.1.1,1.1.1,,2017-10-15 02:22:10.802065,84357,1238.0
2017-10-15 02:01:21.634724,slurm_normal,1508034250.0,0,1.0,main_w3_handler0,2704278,17103098,False,,1335854944,fastqsanger,11160341.roundup,slurm,,132112168.0,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 31691611}]",32.0,,40420093,1508032885.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/fastq_paired_end_deinterlacer/fastq_paired_end_deinterlacer/1.1.1,1.1.1,,2017-10-15 02:24:15.583458,84357,1365.0
2017-10-15 02:01:22.913642,slurm_normal,1508034045.0,0,1.0,main_w3_handler1,2704278,17103100,False,,1229547868,fastqsanger,11160343.roundup,slurm,,132112168.0,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 31691613}]",32.0,,40420093,1508032911.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/fastq_paired_end_deinterlacer/fastq_paired_end_deinterlacer/1.1.1,1.1.1,,2017-10-15 02:20:47.387404,84357,1134.0
2017-10-24 20:00:16.056471,slurm_normal,1508875249.0,0,1.0,main_w4_handler1,3284119,17202473,False,,6590,fastqsanger,11262004,slurm,,132112168.0,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 31860743}]",32.0,,41426590,1508875245.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/fastq_paired_end_deinterlacer/fastq_paired_end_deinterlacer/1.1.1,1.1.1,,2017-10-24 20:01:01.662830,92488,4.0
2017-10-24 19:56:58.807435,slurm_normal,1508875036.0,0,1.0,main_w3_handler0,3290246,17202455,False,,1138748,fastqsanger,11261955,slurm,,132112168.0,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 31860690}]",32.0,,41426590,1508875031.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/fastq_paired_end_deinterlacer/fastq_paired_end_deinterlacer/1.1.1,1.1.1,,2017-10-24 19:57:20.135700,92488,5.0
2017-10-26 00:01:59.925925,slurm_normal,1508976268.0,0,1.0,main_w4_handler0,3300182,17219302,False,,482970512,fastqsanger,11280212,slurm,,132112168.0,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 31888017}]",32.0,,40824356,1508976129.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/fastq_paired_end_deinterlacer/fastq_paired_end_deinterlacer/1.1.1,1.1.1,,2017-10-26 00:04:30.453815,104543,139.0
2017-10-26 00:03:40.345917,slurm_normal,1508976418.0,0,1.0,main_w4_handler1,3300187,17219316,False,,635030594,fastqsanger,11280233,slurm,,132112168.0,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 31888106}]",32.0,,40824356,1508976245.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/fastq_paired_end_deinterlacer/fastq_paired_end_deinterlacer/1.1.1,1.1.1,,2017-10-26 00:07:03.278115,104543,173.0
2017-10-26 04:19:18.949465,slurm_normal,1508997778.0,0,1.0,main_w4_handler0,3262757,17221163,False,,18835015328,fastqsanger,11282354,slurm,,132112168.0,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 31703440}]",32.0,,40755295,1508991576.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/fastq_paired_end_deinterlacer/fastq_paired_end_deinterlacer/1.1.1,1.1.1,,2017-10-26 06:03:02.252469,68742,6202.0
