create_time,destination_id,end_epoch,exit_code,galaxy_memory_mb,galaxy_slots,group,group_filetype,handler,history_id,id,imported,info,job_runner_external_id,job_runner_name,library_folder_id,memtotal,name,name_filetype,object_store_id,param_filename,parameters.__workflow_invocation_uuid__,parameters.chromInfo,parameters.dbkey,parameters.grouping.__current_case__,parameters.grouping.group.values,parameters.grouping.groups,parameters.grouping.use,parameters.large,parameters.name.values,parameters.name|__identifier__,processor_count,runner_name,session_id,start_epoch,state,swaptotal,tool_id,tool_version,traceback,update_time,user_id,runtime
2017-10-10 05:40:40.275071,slurm_normal,1507614584.0,0,,1.0,525677882.0,mothur.groups,main_w3_handler0,3281167,17061146,False,,11118708.roundup,slurm,,132112168.0,665484368,mothur.names,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",0.0,"[{'src': 'hda', 'id': 31620994}]","['B9TYW55', 'B9TYW54', 'B9TYW31', 'B9TYW56', 'B9TYW51', 'B9TYW08', 'B9TYW53', 'B9TYW52', 'B9TYW23', 'B9TYW57', 'B9TYW11', 'B9TYW10', 'B9TYW13', 'B9TYW12', 'B9TYW15', 'B9TYW14', 'B9TYW17', 'B9TYW16', 'B9TYW19', 'B9TYW18', 'B9TYW39', 'B9TYW38', 'B9TYW30', 'B9TYW28', 'B9TYW29', 'B9TYW42', 'B9TYW43', 'B9TYW40', 'B9TYW41', 'B9TYW46', 'B9TYW47', 'B9TYW44', 'B9TYW45', 'B9TYW48', 'B9TYW49', 'B9TYW58', 'B9TYW24', 'B9TYW25', 'B9TYW26', 'B9TYW27', 'B9TYW20', 'B9TYW21', 'B9TYW22', 'B9TYW09', 'B9TYW06', 'B9TYW07', 'B9TYW04', 'B9TYW05', 'B9TYW02', 'B9TYW03', 'B9TYW01', 'B9TYW37', 'B9TYW36', 'B9TYW35', 'B9TYW50', 'B9TYW34', 'B9TYW33', 'B9TYW32']",yes,"""true""","[{'src': 'hda', 'id': 31621003}]",,32.0,,41180060.0,1507614063.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_count_seqs/mothur_count_seqs/1.36.1.0,1.36.1.0,,2017-10-10 05:49:50.171438,72172.0,521.0
2017-10-10 20:39:25.634908,reserved_normal,1507667974.0,0,,1.0,6514364.0,mothur.groups,main_w4_handler0,3280912,17070551,False,,11128232.roundup,slurm,,132112168.0,6471290,mothur.names,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,,,,"""false""","[{'src': 'hda', 'id': 31636164}]",,32.0,,40570174.0,1507667968.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_count_seqs/mothur_count_seqs/1.36.1.0,1.36.1.0,,2017-10-10 20:39:38.015727,5254.0,6.0
2017-10-12 09:06:05.408183,slurm_normal,1507799269.0,0,,1.0,90872143.0,mothur.groups,main_w4_handler0,3284269,17084982,False,,11141089.roundup,slurm,,132112168.0,121624968,mothur.names,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,,,,"""true""","[{'src': 'hda', 'id': 31660415}]",,32.0,,41239052.0,1507799200.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_count_seqs/mothur_count_seqs/1.36.1.0,1.36.1.0,,2017-10-12 09:07:52.792359,113456.0,69.0
2017-10-13 05:49:03.604146,slurm_normal,1507874018.0,0,,1.0,181458685.0,mothur.groups,main_w3_handler1,3285800,17092520,False,,11148795.roundup,slurm,,132112168.0,240622245,mothur.names,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",0.0,"[{'src': 'hda', 'id': 31672177}]","['B9TYW20', 'B9TYW24', 'B9TYW22', 'B9TYW23', 'B9TYW26', 'B9TYW30', 'B9TYW11', 'B9TYW25', 'B9TYW13', 'B9TYW12', 'B9TYW15', 'B9TYW14', 'B9TYW17', 'B9TYW16', 'B9TYW19', 'B9TYW18', 'B9TYW27', 'B9TYW28', 'B9TYW29', 'B9TYW21']",yes,"""true""","[{'src': 'hda', 'id': 31672185}]",,32.0,,41261302.0,1507873852.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_count_seqs/mothur_count_seqs/1.36.1.0,1.36.1.0,,2017-10-13 05:53:39.742720,113456.0,166.0
2017-10-13 07:36:58.035826,slurm_normal,1507880588.0,0,,1.0,253347054.0,mothur.groups,main_w3_handler1,3285801,17092894,False,,11149259.roundup,slurm,,132112168.0,321359113,mothur.names,corral-repl,,"""48c46614afe911e7896c005056ba2773""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",0.0,"[{'src': 'hda', 'id': 31672286}]",[],yes,"""true""","[{'src': 'hda', 'id': 31673213}]",,32.0,,,1507880350.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_count_seqs/mothur_count_seqs/1.36.1.0,1.36.1.0,,2017-10-13 07:43:13.592048,113456.0,238.0
2017-12-21 23:45:25.575053,slurm_normal,1513899944.0,0,,1.0,,,main_w3_handler0,3372510,17875446,False,,11948517,slurm,,132112168.0,78649457,mothur.names,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",1.0,,,no,"""false""","[{'src': 'hda', 'id': 33045268}]",,32.0,,42809957.0,1513899935.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_count_seqs/mothur_count_seqs/1.36.1.0,1.36.1.0,,2017-12-21 23:45:48.714803,118990.0,9.0
2017-10-16 05:43:17.161569,slurm_normal,1508132621.0,0,,1.0,,,main_w3_handler1,3288284,17107933,False,,11165090.roundup,slurm,,132112168.0,1064890,mothur.names,corral-repl,,"""e6a3c0b2b23411e7be9a005056ba55fb""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",1.0,,,no,"""false""","[{'src': 'hda', 'id': 31698285}]",,32.0,,,1508132614.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_count_seqs/mothur_count_seqs/1.36.1.0,1.36.1.0,,2017-10-16 05:43:44.050993,113456.0,7.0
2017-10-16 08:20:19.402923,slurm_normal,1508142034.0,0,,1.0,34879933.0,mothur.groups,main_w3_handler1,3288291,17109158,False,,11166331.roundup,slurm,,132112168.0,35095584,mothur.names,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,,,,"""false""","[{'src': 'hda', 'id': 31700432}]",,32.0,,41309588.0,1508142022.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_count_seqs/mothur_count_seqs/1.36.1.0,1.36.1.0,,2017-10-16 08:20:36.945267,113697.0,12.0
2017-10-16 08:36:15.421463,slurm_normal,1508142986.0,0,,1.0,,,main_w4_handler1,3117007,17109370,False,,11166486.roundup,slurm,,132112168.0,13526668,mothur.names,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",1.0,,,no,"""false""","[{'src': 'hda', 'id': 31697946}]",,32.0,,41264426.0,1508142980.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_count_seqs/mothur_count_seqs/1.36.1.0,1.36.1.0,,2017-10-16 08:36:28.175265,103903.0,6.0
2017-10-16 10:04:11.375893,slurm_normal,1508148276.0,0,,1.0,,,main_w3_handler1,3288650,17110593,False,,11167739.roundup,slurm,,132112168.0,14075086,mothur.names,corral-repl,,"""4b02ab9eb25911e7a671005056ba2773""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",1.0,,,no,"""false""","[{'src': 'hda', 'id': 31702639}]",,32.0,,,1508148270.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_count_seqs/mothur_count_seqs/1.36.1.0,1.36.1.0,,2017-10-16 10:04:41.583852,113456.0,6.0
2017-10-16 10:05:16.231410,slurm_normal,1508148343.0,0,,1.0,,,main_w4_handler0,3288650,17110605,False,,11167752.roundup,slurm,,132112168.0,14075086,mothur.names,corral-repl,,"""5b878840b25911e780fd005056ba2773""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",1.0,,,no,"""false""","[{'src': 'hda', 'id': 31702662}]",,32.0,,,1508148336.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_count_seqs/mothur_count_seqs/1.36.1.0,1.36.1.0,,2017-10-16 10:05:49.483817,113456.0,7.0
2018-03-03 21:20:11.933478,slurm_normal,1520112029.0,0,7680.0,1.0,,,main_w4_handler0,3437115,18594741,False,,12689468,slurm,,132112168.0,6066,mothur.names,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",1.0,,,no,"""false""","[{'src': 'hda', 'id': 34190611}]",,32.0,,44053269.0,1520112026.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_count_seqs/mothur_count_seqs/1.36.1.0,1.36.1.0,,2018-03-03 21:20:32.582878,122464.0,3.0
2017-10-16 20:16:03.162661,slurm_normal,1508184972.0,0,,1.0,385939.0,mothur.groups,main_w4_handler0,3281996,17116820,False,,11174121,slurm,,132112168.0,539986,mothur.names,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,,,,"""false""","[{'src': 'hda', 'id': 31716133}]",,32.0,,41193079.0,1508184967.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_count_seqs/mothur_count_seqs/1.36.1.0,1.36.1.0,,2017-10-16 20:16:14.497533,,5.0
2017-10-18 11:14:16.951885,slurm_normal,1508333221.0,0,,1.0,,,main_w3_handler1,3290723,17130079,False,,11188060,slurm,,132112168.0,9242147,mothur.names,corral-repl,,"""5c55f430b3f511e7b7db005056ba2773""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",1.0,,,no,"""false""","[{'src': 'hda', 'id': 31735996}]",,32.0,,,1508333211.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_count_seqs/mothur_count_seqs/1.36.1.0,1.36.1.0,,2017-10-18 13:27:08.850928,72172.0,10.0
2017-10-18 06:52:54.778793,slurm_normal,1508309659.0,0,,1.0,48454649.0,mothur.groups,main_w4_handler1,3290359,17126393,False,,11183457,slurm,,132112168.0,66094025,mothur.names,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,,,,"""true""","[{'src': 'hda', 'id': 31730393}]",,32.0,,41347650.0,1508309621.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_count_seqs/mothur_count_seqs/1.36.1.0,1.36.1.0,,2017-10-18 06:59:38.650576,113456.0,38.0
2017-10-18 07:26:23.430078,slurm_normal,1508311679.0,0,,1.0,42417494.0,mothur.groups,main_w4_handler0,3290392,17126890,False,,11183728,slurm,,132112168.0,58087833,mothur.names,corral-repl,,"""a25b8a8cb3d511e784a4005056ba2773""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",0.0,"[{'src': 'hda', 'id': 31730838}]",[],yes,"""true""","[{'src': 'hda', 'id': 31731142}]",,32.0,,,1508311645.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_count_seqs/mothur_count_seqs/1.36.1.0,1.36.1.0,,2017-10-18 07:28:06.974377,72172.0,34.0
2017-10-18 10:53:48.812433,slurm_normal,1508324087.0,0,,1.0,,,main_w4_handler0,3290715,17129903,False,,11186490,slurm,,132112168.0,25726634,mothur.names,corral-repl,,"""8c7db592b3f211e78b96005056ba2773""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",1.0,,,no,"""false""","[{'src': 'hda', 'id': 31735570}]",,32.0,,,1508324081.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_count_seqs/mothur_count_seqs/1.36.1.0,1.36.1.0,,2017-10-18 10:54:55.518143,72172.0,6.0
2017-10-18 09:46:55.066464,slurm_normal,1508320112.0,0,,1.0,48454649.0,mothur.groups,main_w4_handler1,3290359,17129274,False,,11185864,slurm,,132112168.0,66094025,mothur.names,corral-repl,,"""1ff378e8b3d011e7bcd3005056ba2773""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",0.0,"[{'src': 'hda', 'id': 31730279}]",[],yes,"""true""","[{'src': 'hda', 'id': 31734581}]",,32.0,,,1508320074.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_count_seqs/mothur_count_seqs/1.36.1.0,1.36.1.0,,2017-10-18 09:48:38.061685,113456.0,38.0
2017-10-18 09:47:39.555254,slurm_normal,1508320175.0,0,,1.0,48454649.0,mothur.groups,main_w3_handler0,3290359,17129297,False,,11185878,slurm,,132112168.0,66094025,mothur.names,corral-repl,,"""8a6cb130b3d011e7b471005056ba2773""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",0.0,"[{'src': 'hda', 'id': 31730279}]",[],yes,"""true""","[{'src': 'hda', 'id': 31734629}]",,32.0,,,1508320136.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_count_seqs/mothur_count_seqs/1.36.1.0,1.36.1.0,,2017-10-18 09:49:43.841110,113456.0,39.0
2017-10-18 10:34:46.692480,slurm_normal,1508323187.0,0,,1.0,,,main_w3_handler1,3290680,17129814,False,,11186340,slurm,,132112168.0,23556,mothur.names,corral-repl,,"""e53f5972b3ef11e7b0d4005056ba2773""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",1.0,,,no,"""false""","[{'src': 'hda', 'id': 31735366}]",,32.0,,,1508323183.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_count_seqs/mothur_count_seqs/1.36.1.0,1.36.1.0,,2017-10-18 10:39:54.031024,72172.0,4.0
2017-10-18 10:34:35.228752,slurm_normal,1508322939.0,0,,1.0,,,main_w4_handler1,3290680,17129809,False,,11186294,slurm,,132112168.0,25196,mothur.names,corral-repl,,"""e53f5972b3ef11e7b0d4005056ba2773""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",1.0,,,no,"""false""","[{'src': 'hda', 'id': 31735350}]",,32.0,,,1508322934.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_count_seqs/mothur_count_seqs/1.36.1.0,1.36.1.0,,2017-10-18 10:35:48.389021,72172.0,5.0
2017-10-18 11:00:28.532177,slurm_normal,1508324476.0,0,,1.0,,,main_w4_handler0,3290713,17129947,False,,11186516,slurm,,132112168.0,12755527,mothur.names,corral-repl,,"""84f910aeb3f311e7a7ee005056ba2773""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",1.0,,,no,"""false""","[{'src': 'hda', 'id': 31735649}]",,32.0,,,1508324471.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_count_seqs/mothur_count_seqs/1.36.1.0,1.36.1.0,,2017-10-18 11:01:27.914626,72172.0,5.0
2017-10-18 11:09:56.603700,slurm_normal,1508325024.0,0,,1.0,,,main_w4_handler0,3290727,17130016,False,,11186583,slurm,,132112168.0,15341865,mothur.names,corral-repl,,"""d119ac0eb3f411e7b62c005056ba2773""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",1.0,,,no,"""false""","[{'src': 'hda', 'id': 31735846}]",,32.0,,,1508325017.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_count_seqs/mothur_count_seqs/1.36.1.0,1.36.1.0,,2017-10-18 11:10:30.758878,72172.0,7.0
2017-10-18 11:01:57.777765,slurm_normal,1508324573.0,0,,1.0,,,main_w3_handler0,3290714,17129968,False,,11186539,slurm,,132112168.0,14075086,mothur.names,corral-repl,,"""b187f64eb3f311e7a400005056ba2773""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",1.0,,,no,"""false""","[{'src': 'hda', 'id': 31735700}]",,32.0,,,1508324568.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_count_seqs/mothur_count_seqs/1.36.1.0,1.36.1.0,,2017-10-18 11:02:57.870801,72172.0,5.0
2017-10-18 11:00:38.615627,slurm_normal,1508327129.0,0,,1.0,,,main_w3_handler0,3290713,17129953,False,,11186894,slurm,,132112168.0,8441284,mothur.names,corral-repl,,"""84f910aeb3f311e7a7ee005056ba2773""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",1.0,,,no,"""false""","[{'src': 'hda', 'id': 31735666}]",,32.0,,,1508327124.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_count_seqs/mothur_count_seqs/1.36.1.0,1.36.1.0,,2017-10-18 11:45:31.674526,72172.0,5.0
2017-10-18 11:12:25.001714,slurm_normal,1508327373.0,0,,1.0,,,main_w3_handler1,3290725,17130053,False,,11186944,slurm,,132112168.0,13356103,mothur.names,corral-repl,,"""334a5806b3f511e79332005056ba2773""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",1.0,,,no,"""false""","[{'src': 'hda', 'id': 31735936}]",,32.0,,,1508327366.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_count_seqs/mothur_count_seqs/1.36.1.0,1.36.1.0,,2017-10-18 11:49:44.507391,72172.0,7.0
2017-10-18 11:18:44.555191,slurm_normal,1508328070.0,0,,1.0,,,main_w3_handler0,3290737,17130121,False,,11187093,slurm,,132112168.0,15512035,mothur.names,corral-repl,,"""17c50198b3f611e7a306005056ba2773""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",1.0,,,no,"""false""","[{'src': 'hda', 'id': 31736082}]",,32.0,,,1508328061.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_count_seqs/mothur_count_seqs/1.36.1.0,1.36.1.0,,2017-10-18 12:01:21.256287,72172.0,9.0
2017-10-18 11:20:12.780442,slurm_normal,1508328137.0,0,,1.0,,,main_w4_handler0,3290738,17130141,False,,11187105,slurm,,132112168.0,16003203,mothur.names,corral-repl,,"""46a276bcb3f611e79573005056ba2773""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",1.0,,,no,"""false""","[{'src': 'hda', 'id': 31736132}]",,32.0,,,1508328132.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_count_seqs/mothur_count_seqs/1.36.1.0,1.36.1.0,,2017-10-18 12:02:33.772399,72172.0,5.0
2017-10-18 11:02:17.707512,slurm_normal,1508328307.0,0,,1.0,,,main_w4_handler1,3290714,17129975,False,,11187125,slurm,,132112168.0,9748334,mothur.names,corral-repl,,"""b187f64eb3f311e7a400005056ba2773""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",1.0,,,no,"""false""","[{'src': 'hda', 'id': 31735715}]",,32.0,,,1508328299.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_count_seqs/mothur_count_seqs/1.36.1.0,1.36.1.0,,2017-10-18 12:05:17.657298,72172.0,8.0
2017-10-18 10:54:25.099438,slurm_normal,1508328358.0,0,,1.0,,,main_w3_handler0,3290715,17129912,False,,11187134,slurm,,132112168.0,17160321,mothur.names,corral-repl,,"""8c7db592b3f211e78b96005056ba2773""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",1.0,,,no,"""false""","[{'src': 'hda', 'id': 31735585}]",,32.0,,,1508328352.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_count_seqs/mothur_count_seqs/1.36.1.0,1.36.1.0,,2017-10-18 12:06:08.151035,72172.0,6.0
2017-10-18 11:10:26.774583,slurm_normal,1508329135.0,0,,1.0,,,main_w3_handler0,3290727,17130022,False,,11187244,slurm,,132112168.0,9790604,mothur.names,corral-repl,,"""d119ac0eb3f411e7b62c005056ba2773""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",1.0,,,no,"""false""","[{'src': 'hda', 'id': 31735865}]",,32.0,,,1508329128.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_count_seqs/mothur_count_seqs/1.36.1.0,1.36.1.0,,2017-10-18 12:19:02.295371,72172.0,7.0
2017-10-18 11:10:52.810464,slurm_normal,1508329426.0,0,,1.0,,,main_w4_handler1,3290726,17130031,False,,11187287,slurm,,132112168.0,1064890,mothur.names,corral-repl,,"""f98160ecb3f411e7a761005056ba2773""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",1.0,,,no,"""false""","[{'src': 'hda', 'id': 31735880}]",,32.0,,,1508329421.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_count_seqs/mothur_count_seqs/1.36.1.0,1.36.1.0,,2017-10-18 12:23:49.128607,72172.0,5.0
2017-10-18 11:13:53.303982,slurm_normal,1508330675.0,0,,1.0,,,main_w4_handler1,3290723,17130073,False,,11187518,slurm,,132112168.0,14399256,mothur.names,corral-repl,,"""5c55f430b3f511e7b7db005056ba2773""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",1.0,,,no,"""false""","[{'src': 'hda', 'id': 31735982}]",,32.0,,,1508330670.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_count_seqs/mothur_count_seqs/1.36.1.0,1.36.1.0,,2017-10-18 12:44:40.614594,72172.0,5.0
