create_time,destination_id,end_epoch,exit_code,flankedbasesSAM,flankedbasesSAM_filetype,galaxy_slots,handler,history_id,id,imported,info,job_runner_external_id,job_runner_name,library_folder_id,memtotal,object_store_id,param_filename,parameters.__workflow_invocation_uuid__,parameters.chromInfo,parameters.dbkey,parameters.flankedbasesSAM,parameters.flankedbasesSAM.values,parameters.maxTRlength,parameters.maxoriginalreadlength,parameters.twobitref,parameters.twobitref.values,processor_count,runner_name,session_id,start_epoch,state,swaptotal,tool_id,tool_version,traceback,twobitref,twobitref_filetype,update_time,user_id,runtime
2016-03-17 08:16:00.431524,slurm_normal,1458208818.0,0,1102709,sam,1.0,main_w1_handler0,2636765,12163259,False,,6381311.roundup,slurm,,132112168.0,corral-repl,,"""796f6796ec1811e5b884005056a52a46""","""/galaxy-repl/localdata/chrom/?.len""","""?""",23881764,,"""100""","""220""",23860486,,32.0,,29038353,1458208804.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/arkarachai-fungtammasan/str_fm/PEsortedSAM2readprofile/1.0.0,1.0.0,,835393456,twobit,2016-03-17 10:00:20.944699,35017,14.0
2016-03-17 08:14:26.871967,slurm_normal,1458209123.0,0,1102709,sam,1.0,main_w2_handler1,2636761,12163235,False,,6381387.roundup,slurm,,132112168.0,corral-repl,,"""41ab09c8ec1811e596fb005056a52a46""","""/galaxy-repl/localdata/chrom/?.len""","""?""",23881728,,"""100""","""101""",23860486,,32.0,,29038353,1458209119.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/arkarachai-fungtammasan/str_fm/PEsortedSAM2readprofile/1.0.0,1.0.0,,835393456,twobit,2016-03-17 10:05:27.130089,35017,4.0
2016-03-17 11:27:13.285314,slurm_normal,1458220600.0,0,1195090,sam,1.0,main_w2_handler0,2636941,12164747,False,,6383000.roundup,slurm,,132112168.0,corral-repl,,"""2ee46dfaec3311e58177005056a51846""","""/galaxy-repl/localdata/chrom/?.len""","""?""",23884192,,"""100""","""400""",23860486,,32.0,,29038353,1458220595.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/arkarachai-fungtammasan/str_fm/PEsortedSAM2readprofile/1.0.0,1.0.0,,835393456,twobit,2016-03-17 13:16:43.455191,35017,5.0
2016-03-18 08:39:51.645697,slurm_normal,1458295396.0,0,2659334,sam,1.0,main_w1_handler1,2638255,12175876,False,,6393144.roundup,slurm,,132112168.0,corral-repl,,"""f8327844ece411e58e17005056a52a46""","""/galaxy-repl/localdata/chrom/?.len""","""?""",23901324,,"""100""","""400""",23860486,,32.0,,29038353,1458295388.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/arkarachai-fungtammasan/str_fm/PEsortedSAM2readprofile/1.0.0,1.0.0,,835393456,twobit,2016-03-18 10:03:17.950073,35017,8.0
2016-03-21 08:13:38.952721,slurm_normal,1458553080.0,0,2659334,sam,1.0,main_w1_handler0,2640769,12207966,False,,6422956.roundup,slurm,,132112168.0,corral-repl,,"""cdf7beeaef3c11e5863c005056a52a46""","""/galaxy-repl/localdata/chrom/?.len""","""?""",23946314,,"""100""","""400""",23860486,,32.0,,29038353,1458553076.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/arkarachai-fungtammasan/str_fm/PEsortedSAM2readprofile/1.0.0,1.0.0,,835393456,twobit,2016-03-21 09:38:02.552591,35017,4.0
2016-07-26 10:41:03.139620,slurm_normal,1469534127.0,0,319466,sam,1.0,main_w1_handler1,2776188,13496545,False,,7712350.roundup,slurm,,132112168.0,corral-repl,,"""6e706ce8531d11e68ee6005056a51846""","""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5b6c323ba18e72856'}]","""100""","""400""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5cf6c6a6fd295e2b1'}]",32.0,,31725824,1469534121.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/arkarachai-fungtammasan/str_fm/PEsortedSAM2readprofile/1.0.0,1.0.0,,835393456,twobit,2016-07-26 11:55:29.905578,35017,6.0
2016-12-05 07:03:40.245930,slurm_normal,1480921427.0,0,7531914,sam,1.0,main_w3_handler1,2914935,14488617,False,,8678660.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 27500815}]","""100""","""101""",,"[{'src': 'hda', 'id': 27501048}]",32.0,,34642075,1480921423.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/arkarachai-fungtammasan/str_fm/PEsortedSAM2readprofile/1.0.0,1.0.0,,82176,twobit,2016-12-05 07:03:48.677616,96147,4.0
2017-11-29 14:45:14.300380,slurm_normal,1511966726.0,0,32108353,sam,1.0,main_w3_handler0,3335948,17637185,False,,11697119,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,"[{'src': 'hda', 'id': 32570138}]","""100""","""301""",,"[{'src': 'hda', 'id': 32618891}]",32.0,,42202989,1511966719.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/arkarachai-fungtammasan/str_fm/PEsortedSAM2readprofile/1.0.0,1.0.0,,585,twobit,2017-11-29 14:45:28.472348,61346,7.0
2017-11-29 17:39:32.270555,slurm_normal,1512076382.0,0,269,sam,1.0,main_w4_handler0,3335948,17640925,False,,11713915,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,"[{'src': 'hda', 'id': 32630159}]","""100""","""301""",,"[{'src': 'hda', 'id': 32618891}]",32.0,,42202989,1512076377.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/arkarachai-fungtammasan/str_fm/PEsortedSAM2readprofile/1.0.0,1.0.0,,585,twobit,2017-11-30 21:13:03.948130,61346,5.0
