chromInfo,chromInfo_filetype,create_time,destination_id,end_epoch,exit_code,galaxy_slots,handler,history_id,id,imported,info,inputFile,inputFile_filetype,job_runner_external_id,job_runner_name,library_folder_id,memtotal,object_store_id,param_filename,parameters.__workflow_invocation_uuid__,parameters.assume_sorted,parameters.chromInfo,parameters.comment,parameters.dbkey,parameters.duplicate_scoring_strategy,parameters.inputFile,parameters.inputFile.values,parameters.inputFile|__identifier__,parameters.minimum_distance,parameters.optical_duplicate_pixel_distance,parameters.read_name_regex,parameters.remove_duplicates,parameters.skip_pairs_with_no_mate_cigar,parameters.validation_stringency,processor_count,runner_name,session_id,start_epoch,state,swaptotal,tool_id,tool_version,traceback,update_time,user_id,runtime
,,2017-02-07 10:51:36.172306,slurm_normal,1486465387.0,0,1.0,main_w4_handler1,2984329,14969760,False,,2779627078,bam,9127445.roundup,slurm,,132112168.0,corral-repl,,,"""true""","""/galaxy-repl/localdata/chrom/?.len""","""""","""?""","""TOTAL_MAPPED_REFERENCE_LENGTH""",,"[{'src': 'hda', 'id': 28243373}]",,"""-1""","""35""","""[a-zA-Z0-9]+:[0-9]:([0-9]+):([0-9]+):([0-9]+).*.""","""false""","""true""","""LENIENT""",32.0,,35820629.0,1486464700.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_MarkDuplicatesWithMateCigar/1.136.0,1.136.0,,2017-02-07 11:03:11.422001,99444.0,687.0
,,2017-02-07 09:49:39.967516,slurm_normal,1486461142.0,0,1.0,main_w3_handler0,2824133,14969282,False,,567253386,bam,9126981.roundup,slurm,,132112168.0,corral-repl,,,"""true""","""/galaxy-repl/localdata/chrom/hg19.len""","""""","""hg19""","""TOTAL_MAPPED_REFERENCE_LENGTH""",,"[{'src': 'hda', 'id': 28243514}]",,"""-1""","""100""","""[a-zA-Z0-9]+:[0-9]:([0-9]+):([0-9]+):([0-9]+).*.""","""false""","""true""","""LENIENT""",32.0,,35782121.0,1486460984.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_MarkDuplicatesWithMateCigar/1.136.0,1.136.0,,2017-02-07 09:52:26.006767,52041.0,158.0
,,2017-03-15 16:18:46.136054,slurm_normal,1489599293.0,0,1.0,main_w4_handler0,2927529,15304601,False,,3609494956,bam,9447082.roundup,slurm,,132112168.0,corral-repl,,,"""true""","""/galaxy-repl/localdata/chrom/mm9.len""","""""","""mm9""","""TOTAL_MAPPED_REFERENCE_LENGTH""",,"[{'src': 'hda', 'id': 28770128}]",,"""-1""","""100""","""[a-zA-Z0-9]+:[0-9]:([0-9]+):([0-9]+):([0-9]+).*.""","""true""","""true""","""LENIENT""",32.0,,36638513.0,1489598601.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_MarkDuplicatesWithMateCigar/1.136.0,1.136.0,,2017-03-15 17:34:57.388658,46988.0,692.0
,,2017-02-08 19:17:06.098809,slurm_normal,1486618897.0,0,1.0,main_w4_handler0,2985753,14987827,False,,14736504810,bam,9148767.roundup,slurm,,132112168.0,corral-repl,,,"""true""","""/galaxy-repl/localdata/chrom/hg18.len""","""""","""hg18""","""TOTAL_MAPPED_REFERENCE_LENGTH""",,"[{'src': 'hda', 'id': 28270463}]",,"""-1""","""100""","""[a-zA-Z0-9]+:[0-9]:([0-9]+):([0-9]+):([0-9]+).*.""","""true""","""true""","""LENIENT""",32.0,,35870240.0,1486615669.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_MarkDuplicatesWithMateCigar/1.136.0,1.136.0,,2017-02-09 05:41:39.775864,73652.0,3228.0
,,2017-02-13 12:01:08.518599,slurm_normal,1486988225.0,0,1.0,main_w3_handler0,2993262,15022555,False,,105633819,bam,9178779.roundup,slurm,,132112168.0,corral-repl,,,"""true""","""/galaxy-repl/localdata/chrom/hg19.len""","""""","""hg19""","""TOTAL_MAPPED_REFERENCE_LENGTH""",,"[{'src': 'hda', 'id': 28324510}]",,"""-1""","""100""","""[a-zA-Z0-9]+:[0-9]:([0-9]+):([0-9]+):([0-9]+).*.""","""true""","""true""","""LENIENT""",32.0,,35995112.0,1486988193.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_MarkDuplicatesWithMateCigar/1.136.0,1.136.0,,2017-02-13 12:17:11.604773,83222.0,32.0
,,2017-02-18 21:01:45.311849,slurm_normal,1487540933.0,0,1.0,main_w3_handler0,3000477,15076335,False,,14049633376,bam,9236064.roundup,slurm,,132112168.0,corral-repl,,,"""true""","""/galaxy-repl/localdata/chrom/hg18.len""","""""","""hg18""","""TOTAL_MAPPED_REFERENCE_LENGTH""",,"[{'src': 'hda', 'id': 28412768}]",,"""-1""","""100""","""[a-zA-Z0-9]+:[0-9]:([0-9]+):([0-9]+):([0-9]+).*.""","""true""","""true""","""LENIENT""",32.0,,36134199.0,1487537883.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_MarkDuplicatesWithMateCigar/1.136.0,1.136.0,,2017-02-19 21:49:09.367510,73652.0,3050.0
,,2017-04-07 14:15:43.933912,slurm_normal,1491588030.0,0,1.0,main_w3_handler1,3063760,15521040,False,,1337307864,bam,9650547.roundup,slurm,,132112168.0,corral-repl,,,"""true""","""/galaxy-repl/localdata/chrom/hg38.len""","""""","""hg38""","""TOTAL_MAPPED_REFERENCE_LENGTH""",,"[{'src': 'hda', 'id': 29118878}]",,"""-1""","""100""","""[a-zA-Z0-9]+:[0-9]:([0-9]+):([0-9]+):([0-9]+).*.""","""true""","""true""","""LENIENT""",32.0,,37190952.0,1491587541.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_MarkDuplicatesWithMateCigar/1.136.0,1.136.0,,2017-04-07 18:00:41.053590,103785.0,489.0
,,2017-02-20 14:27:37.572948,slurm_normal,1487604588.0,0,1.0,main_w4_handler1,2997994,15086768,False,,9601147,bam,9242371.roundup,slurm,,132112168.0,corral-repl,,"""b98712c2f77811e6a60e005056a51846""","""true""","""/galaxy-repl/localdata/chrom/bosTau6.len""","""""","""bosTau6""","""TOTAL_MAPPED_REFERENCE_LENGTH""",,"[{'src': 'hda', 'id': 28430170}]",,"""-1""","""100""","""[a-zA-Z0-9]+:[0-9]:([0-9]+):([0-9]+):([0-9]+).*.""","""false""","""true""","""LENIENT""",32.0,,,1487604573.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_MarkDuplicatesWithMateCigar/1.136.0,1.136.0,,2017-02-20 15:29:49.975843,53774.0,15.0
,,2017-02-20 17:51:36.479763,slurm_normal,1487616242.0,0,1.0,main_w3_handler1,2997994,15088370,False,,5357973,bam,9243808.roundup,slurm,,132112168.0,corral-repl,,"""38284846f79511e6863c005056a51846""","""true""","""/galaxy-repl/localdata/chrom/bosTau6.len""","""""","""bosTau6""","""TOTAL_MAPPED_REFERENCE_LENGTH""",,"[{'src': 'hda', 'id': 28432662}]",,"""-1""","""100""","""[a-zA-Z0-9]+:[0-9]:([0-9]+):([0-9]+):([0-9]+).*.""","""false""","""true""","""LENIENT""",32.0,,,1487616099.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_MarkDuplicatesWithMateCigar/1.136.0,1.136.0,,2017-02-20 18:44:05.639215,53774.0,143.0
,,2017-04-07 14:15:45.446598,slurm_normal,1491590091.0,0,1.0,main_w4_handler1,3063760,15521043,False,,1399554371,bam,9651154.roundup,slurm,,132112168.0,corral-repl,,,"""true""","""/galaxy-repl/localdata/chrom/hg38.len""","""""","""hg38""","""TOTAL_MAPPED_REFERENCE_LENGTH""",,"[{'src': 'hda', 'id': 29118881}]",,"""-1""","""100""","""[a-zA-Z0-9]+:[0-9]:([0-9]+):([0-9]+):([0-9]+).*.""","""true""","""true""","""LENIENT""",32.0,,37190952.0,1491589539.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_MarkDuplicatesWithMateCigar/1.136.0,1.136.0,,2017-04-07 18:34:54.057884,103785.0,552.0
,,2017-02-26 20:01:35.722963,slurm_normal,1488140430.0,0,1.0,main_w3_handler0,2982524,15148264,False,,4709602050,bam,9300618.roundup,slurm,,132112168.0,corral-repl,,,"""true""","""/galaxy-repl/localdata/chrom/hg19.len""","""""","""hg19""","""TOTAL_MAPPED_REFERENCE_LENGTH""",,"[{'src': 'hda', 'id': 28522986}]",,"""-1""","""100""","""[a-zA-Z0-9]+:[0-9]:([0-9]+):([0-9]+):([0-9]+).*.""","""false""","""true""","""SILENT""",32.0,,35850189.0,1488139299.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_MarkDuplicatesWithMateCigar/1.136.0,1.136.0,,2017-02-26 20:20:33.413958,99527.0,1131.0
,,2017-02-26 20:01:35.035879,slurm_normal,1488140135.0,0,1.0,main_w4_handler0,2982524,15148263,False,,3232544959,bam,9300619.roundup,slurm,,132112168.0,corral-repl,,,"""true""","""/galaxy-repl/localdata/chrom/hg19.len""","""""","""hg19""","""TOTAL_MAPPED_REFERENCE_LENGTH""",,"[{'src': 'hda', 'id': 28517860}]",,"""-1""","""100""","""[a-zA-Z0-9]+:[0-9]:([0-9]+):([0-9]+):([0-9]+).*.""","""false""","""true""","""SILENT""",32.0,,35850189.0,1488139302.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_MarkDuplicatesWithMateCigar/1.136.0,1.136.0,,2017-02-26 20:15:37.277357,99527.0,833.0
,,2017-03-03 14:47:50.618997,slurm_normal,1488552610.0,0,1.0,main_w4_handler0,3015403,15200573,False,,625545993,bam,9350747.roundup,slurm,,132112168.0,corral-repl,,,"""true""","""/galaxy-repl/localdata/chrom/mm10.len""","""""","""mm10""","""TOTAL_MAPPED_REFERENCE_LENGTH""",,"[{'src': 'hda', 'id': 28602611}]",,"""-1""","""100""","""[a-zA-Z0-9]+:[0-9]:([0-9]+):([0-9]+):([0-9]+).*.""","""true""","""true""","""LENIENT""",32.0,,36366215.0,1488552475.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_MarkDuplicatesWithMateCigar/1.136.0,1.136.0,,2017-03-03 14:50:12.086150,37946.0,135.0
,,2017-03-03 14:53:31.345164,slurm_normal,1488553187.0,0,1.0,main_w4_handler0,3015403,15200596,False,,625545583,bam,9350833.roundup,slurm,,132112168.0,corral-repl,,,"""true""","""/galaxy-repl/localdata/chrom/mm10.len""","""""","""mm10""","""TOTAL_MAPPED_REFERENCE_LENGTH""",,"[{'src': 'hda', 'id': 28605383}]",,"""-1""","""100""","""[a-zA-Z0-9]+:[0-9]:([0-9]+):([0-9]+):([0-9]+).*.""","""true""","""true""","""LENIENT""",32.0,,36366215.0,1488553036.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_MarkDuplicatesWithMateCigar/1.136.0,1.136.0,,2017-03-03 14:59:48.971037,37946.0,151.0
,,2017-03-07 14:38:40.312739,slurm_normal,1488899966.0,0,1.0,main_w3_handler0,3015403,15230850,False,,1181848184,bam,9379129.roundup,slurm,,132112168.0,corral-repl,,"""c098fd1a034311e7a684005056a51846""","""true""","""/galaxy-repl/localdata/chrom/mm10.len""","""""","""mm10""","""TOTAL_MAPPED_REFERENCE_LENGTH""",,"[{'src': 'hda', 'id': 28655261}]",,"""-1""","""100""","""[a-zA-Z0-9]+:[0-9]:([0-9]+):([0-9]+):([0-9]+).*.""","""true""","""true""","""LENIENT""",32.0,,,1488898988.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_MarkDuplicatesWithMateCigar/1.136.0,1.136.0,,2017-03-07 15:24:19.310164,37946.0,978.0
,,2017-03-07 14:34:54.725217,slurm_normal,1488898702.0,0,1.0,main_w3_handler1,3015403,15230809,False,,865025260,bam,9378959.roundup,slurm,,132112168.0,corral-repl,,,"""true""","""/galaxy-repl/localdata/chrom/mm10.len""","""""","""mm10""","""TOTAL_MAPPED_REFERENCE_LENGTH""",,"[{'src': 'hda', 'id': 28655188}]",,"""-1""","""100""","""[a-zA-Z0-9]+:[0-9]:([0-9]+):([0-9]+):([0-9]+).*.""","""true""","""true""","""LENIENT""",32.0,,36366215.0,1488898455.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_MarkDuplicatesWithMateCigar/1.136.0,1.136.0,,2017-03-07 14:58:38.359944,37946.0,247.0
,,2017-03-07 14:38:18.134869,slurm_normal,1488899734.0,0,1.0,main_w4_handler1,3015403,15230843,False,,1020140570,bam,9379098.roundup,slurm,,132112168.0,corral-repl,,"""b041b01a034311e7ac5d005056a51846""","""true""","""/galaxy-repl/localdata/chrom/mm10.len""","""""","""mm10""","""TOTAL_MAPPED_REFERENCE_LENGTH""",,"[{'src': 'hda', 'id': 28655248}]",,"""-1""","""100""","""[a-zA-Z0-9]+:[0-9]:([0-9]+):([0-9]+):([0-9]+).*.""","""true""","""true""","""LENIENT""",32.0,,,1488898865.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_MarkDuplicatesWithMateCigar/1.136.0,1.136.0,,2017-03-07 15:24:20.671999,37946.0,869.0
,,2017-03-13 19:15:52.027370,slurm_normal,1489432578.0,0,1.0,main_w4_handler1,2658279,15284732,False,,7841240,bam,9428639.roundup,slurm,,132112168.0,corral-repl,,,"""true""","""/galaxy-repl/localdata/chrom/?.len""","""""","""?""","""TOTAL_MAPPED_REFERENCE_LENGTH""",,"[{'src': 'hda', 'id': 28736094}]",,"""-1""","""100""","""[a-zA-Z0-9]+:[0-9]:([0-9]+):([0-9]+):([0-9]+).*.""","""false""","""true""","""LENIENT""",32.0,,36599171.0,1489432568.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_MarkDuplicatesWithMateCigar/1.136.0,1.136.0,,2017-03-13 19:16:29.798074,80775.0,10.0
,,2017-03-14 02:18:38.207944,slurm_normal,1489457931.0,0,1.0,main_w4_handler1,3028853,15287353,False,,23198466,bam,9431217.roundup,slurm,,132112168.0,corral-repl,,,"""true""","""/galaxy-repl/localdata/chrom/hg38.len""","""""","""hg38""","""TOTAL_MAPPED_REFERENCE_LENGTH""",,"[{'src': 'hda', 'id': 28730917}]",,"""-1""","""100""","""[a-zA-Z0-9]+:[0-9]:([0-9]+):([0-9]+):([0-9]+).*.""","""false""","""true""","""LENIENT""",32.0,,36583301.0,1489457921.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_MarkDuplicatesWithMateCigar/1.136.0,1.136.0,,2017-03-14 02:18:54.129691,97958.0,10.0
,,2017-03-17 15:06:27.941255,slurm_normal,1489765665.0,0,1.0,main_w3_handler1,2927529,15325250,False,,3790053936,bam,9466303.roundup,slurm,,132112168.0,corral-repl,,,"""true""","""/galaxy-repl/localdata/chrom/mm9.len""","""""","""mm9""","""TOTAL_MAPPED_REFERENCE_LENGTH""",,"[{'src': 'hda', 'id': 28807330}]",,"""-1""","""100""","""[a-zA-Z0-9]+:[0-9]:([0-9]+):([0-9]+):([0-9]+).*.""","""true""","""true""","""LENIENT""",32.0,,36684991.0,1489764823.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_MarkDuplicatesWithMateCigar/1.136.0,1.136.0,,2017-03-17 15:47:47.404301,46988.0,842.0
,,2017-04-06 19:46:45.291942,slurm_normal,1491530909.0,0,1.0,main_w4_handler0,3059104,15511371,False,,22808911595,bam,9640844.roundup,slurm,,132112168.0,corral-repl,,,"""true""","""/galaxy-repl/localdata/chrom/hg18.len""","""""","""hg18""","""TOTAL_MAPPED_REFERENCE_LENGTH""",,"[{'src': 'hda', 'id': 29106054}]",,"""-1""","""100""","""[a-zA-Z0-9]+:[0-9]:([0-9]+):([0-9]+):([0-9]+).*.""","""true""","""true""","""LENIENT""",32.0,,35870240.0,1491526003.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_MarkDuplicatesWithMateCigar/1.136.0,1.136.0,,2017-04-07 02:08:33.391680,73652.0,4906.0
,,2017-04-07 14:15:42.750399,slurm_normal,1491588804.0,0,1.0,main_w4_handler0,3063760,15521038,False,,1672824501,bam,9650737.roundup,slurm,,132112168.0,corral-repl,,,"""true""","""/galaxy-repl/localdata/chrom/hg38.len""","""""","""hg38""","""TOTAL_MAPPED_REFERENCE_LENGTH""",,"[{'src': 'hda', 'id': 29118876}]",,"""-1""","""100""","""[a-zA-Z0-9]+:[0-9]:([0-9]+):([0-9]+):([0-9]+).*.""","""true""","""true""","""LENIENT""",32.0,,37190952.0,1491588306.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_MarkDuplicatesWithMateCigar/1.136.0,1.136.0,,2017-04-07 18:13:27.548687,103785.0,498.0
,,2017-06-06 00:34:31.250168,slurm_normal,1496711310.0,0,1.0,main_w4_handler1,3139942,16021431,False,,167828733,bam,10113509.roundup,slurm,,132112168.0,corral-repl,,,"""true""","""/galaxy-repl/localdata/chrom/hg38.len""","""""","""hg38""","""TOTAL_MAPPED_REFERENCE_LENGTH""",,"[{'src': 'hda', 'id': 29901009}]","""forward""","""-1""","""100""","""[a-zA-Z0-9]+:[0-9]:([0-9]+):([0-9]+):([0-9]+).*.""","""false""","""true""","""LENIENT""",32.0,,38459228.0,1496711205.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_MarkDuplicatesWithMateCigar/1.136.0,1.136.0,,2017-06-06 01:08:37.235222,103658.0,105.0
