chromInfo,chromInfo_filetype,create_time,destination_id,end_epoch,exit_code,galaxy_memory_mb,galaxy_slots,handler,history_id,id,imported,infile,infile_filetype,info,job_runner_external_id,job_runner_name,library_folder_id,memtotal,object_store_id,param_filename,parameters.chromInfo,parameters.dbkey,parameters.infile.values,processor_count,runner_name,session_id,start_epoch,state,swaptotal,tool_id,tool_version,traceback,update_time,user_id,runtime
537.0,len,2017-12-17 19:13:25.158180,slurm_normal,1513538018.0,0,,1.0,main_w3_handler1,3367540,17831811,False,62515,tabular,,11904917,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/main/files/022/788/dataset_22788180.dat""","""leaf2""","[{'src': 'hda', 'id': 32974444}]",32.0,,42714129,1513538014.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_sort_rows/1.1.0,1.1.0,,2017-12-17 19:13:40.139768,91348.0,4.0
,,2018-03-02 18:38:18.541258,slurm_normal,1520015911.0,0,7680.0,1.0,main_w3_handler0,3342992,18584980,False,2745271,tabular,,12679765,slurm,,132112168.0,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""","[{'src': 'hda', 'id': 34176518}]",32.0,,43525892,1520015906.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_sort_rows/1.1.0,1.1.0,,2018-03-02 18:38:33.913403,97937.0,5.0
,,2018-01-23 10:19:41.024795,slurm_normal,1516702794.0,0,,1.0,main_w3_handler0,3370549,18130339,False,16,tabular,,12210058,slurm,,132112168.0,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 33021298}]",32.0,,42757130,1516702790.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_sort_rows/1.1.0,1.1.0,,2018-01-23 10:19:56.484019,103285.0,4.0
,,2018-01-25 19:08:03.632563,slurm_normal,1516907300.0,0,,1.0,main_w3_handler1,3214737,18157414,False,48492,tabular,,12238660,slurm,,132112168.0,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 33500599}]",32.0,,43442359,1516907296.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_sort_rows/1.1.0,1.1.0,,2018-01-25 19:08:23.014444,109870.0,4.0
,,2018-03-04 04:37:00.734105,slurm_normal,1520138233.0,0,7680.0,1.0,main_w3_handler1,3450969,18597456,False,234171,tabular,,12692126,slurm,,132112168.0,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 34194573}]",32.0,,43645553,1520138230.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_sort_rows/1.1.0,1.1.0,,2018-03-04 04:37:15.889301,120669.0,3.0
,,2017-12-29 12:25:54.935667,slurm_normal,1514550361.0,0,,1.0,main_w3_handler1,2809510,17914084,False,232626,bed,,11989498,slurm,,132112168.0,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 33112816}]",32.0,,42904813,1514550357.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_sort_rows/1.1.0,1.1.0,,2017-12-29 12:26:02.587661,89419.0,4.0
,,2018-01-10 12:13:01.683517,slurm_normal,1515586393.0,0,,1.0,main_w3_handler1,3381659,17991949,False,4452736,tabular,,12068630,slurm,,132112168.0,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 33181705}]",32.0,,42513841,1515586386.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_sort_rows/1.1.0,1.1.0,,2018-01-10 12:13:15.709718,107637.0,7.0
,,2018-01-04 13:28:55.469935,slurm_normal,1515072544.0,0,,1.0,main_w3_handler0,3381659,17943829,False,4484511,tabular,,12019960,slurm,,132112168.0,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 33170535}]",32.0,,42513841,1515072538.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_sort_rows/1.1.0,1.1.0,,2018-01-04 13:29:06.624637,107637.0,6.0
,,2018-01-04 13:54:56.527559,slurm_normal,1515074109.0,0,,1.0,main_w4_handler0,3381659,17944072,False,4452736,tabular,,12020212,slurm,,132112168.0,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 33170901}]",32.0,,42513841,1515074102.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_sort_rows/1.1.0,1.1.0,,2018-01-04 13:55:10.859899,107637.0,7.0
,,2018-01-26 22:05:03.835611,slurm_normal,1517004350.0,0,,1.0,main_w3_handler0,2680044,18171513,False,6736243,tabular,,12252608,slurm,,132112168.0,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19Patch10.len""","""hg19Patch10""","[{'src': 'hda', 'id': 33524754}]",32.0,,43466828,1517004332.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_sort_rows/1.1.0,1.1.0,,2018-01-26 22:05:58.250252,83147.0,18.0
,,2018-01-04 09:41:29.272045,slurm_normal,1515058897.0,0,,1.0,main_w3_handler0,3212086,17942316,False,9180,tabular,,12018410,slurm,,132112168.0,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 33167225}]",32.0,,42945478,1515058893.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_sort_rows/1.1.0,1.1.0,,2018-01-04 09:41:39.361411,102197.0,4.0
,,2018-01-04 09:41:30.243130,slurm_normal,1515058897.0,0,,1.0,main_w4_handler1,3212086,17942317,False,2584,tabular,,12018411,slurm,,132112168.0,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 33167228}]",32.0,,42945478,1515058893.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_sort_rows/1.1.0,1.1.0,,2018-01-04 09:41:40.509524,102197.0,4.0
,,2018-01-05 08:29:31.074189,slurm_normal,1515140983.0,0,,1.0,main_w3_handler0,3381659,17951860,False,1172075,tabular,,12028332,slurm,,132112168.0,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 33183484}]",32.0,,42513841,1515140978.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_sort_rows/1.1.0,1.1.0,,2018-01-05 08:29:44.766649,107637.0,5.0
,,2018-01-05 09:33:07.875446,slurm_normal,1515144799.0,0,,1.0,main_w4_handler1,3381659,17952365,False,4452736,tabular,,12028877,slurm,,132112168.0,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 33181705}]",32.0,,42513841,1515144792.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_sort_rows/1.1.0,1.1.0,,2018-01-05 09:33:20.796556,107637.0,7.0
,,2018-01-24 05:12:30.958274,slurm_normal,1516770764.0,0,,1.0,main_w4_handler1,3402816,18140449,False,232626,bed,,12220396,slurm,,132112168.0,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 33473997}]",32.0,,43366467,1516770759.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_sort_rows/1.1.0,1.1.0,,2018-01-24 05:12:45.031851,120424.0,5.0
,,2018-01-07 18:36:21.962942,slurm_normal,1515350190.0,0,,1.0,main_w3_handler0,3375497,17967320,False,512,tabular,,12043892,slurm,,132112168.0,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg38.len""","""hg38""","[{'src': 'hda', 'id': 33206616}]",32.0,,42855428,1515350186.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_sort_rows/1.1.0,1.1.0,,2018-01-07 18:36:31.648583,,4.0
,,2018-01-10 13:58:10.986510,slurm_normal,1515592702.0,0,,1.0,main_w4_handler1,3386914,17992825,False,325,tabular,,12069455,slurm,,132112168.0,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg38.len""","""hg38""","[{'src': 'hda', 'id': 33246476}]",32.0,,43100784,1515592698.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_sort_rows/1.1.0,1.1.0,,2018-01-10 13:58:35.501221,119601.0,4.0
,,2018-03-06 13:52:16.886895,slurm_normal,1520344346.0,0,7680.0,1.0,main_w4_handler1,3444552,18623892,False,13282,tabular,,12720188,slurm,,132112168.0,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 34238574}]",32.0,,44195073,1520344343.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_sort_rows/1.1.0,1.1.0,,2018-03-06 13:52:28.284694,122920.0,3.0
,,2018-03-06 15:20:54.369857,slurm_normal,1520349668.0,0,7680.0,1.0,main_w3_handler0,3453820,18624853,False,126461,tabular,,12721170,slurm,,132112168.0,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 34240377}]",32.0,,44371629,1520349665.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_sort_rows/1.1.0,1.1.0,,2018-03-06 15:21:10.140995,123430.0,3.0
,,2018-01-12 17:43:43.818330,slurm_normal,1515779038.0,0,,1.0,main_w3_handler0,3390587,18019304,False,82182320,tabular,,12096686,slurm,,132112168.0,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 33289708}]",32.0,,43168647,1515779026.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_sort_rows/1.1.0,1.1.0,,2018-01-12 17:44:00.675729,,12.0
,,2018-01-13 04:48:01.851204,slurm_normal,1515818892.0,0,,1.0,main_w3_handler0,2922150,18024994,False,1400109,tabular,,12102390,slurm,,132112168.0,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/mm9.len""","""mm9""","[{'src': 'hda', 'id': 33298481}]",32.0,,41751955,1515818885.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_sort_rows/1.1.0,1.1.0,,2018-01-13 04:48:14.066106,46988.0,7.0
,,2017-12-06 22:30:51.767971,slurm_normal,1512599469.0,0,,1.0,main_w3_handler1,3355497,17725355,False,1792050,tabular,,11791410,slurm,,132112168.0,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 32779699}]",32.0,,42494565,1512599462.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_sort_rows/1.1.0,1.1.0,,2017-12-06 22:31:11.687067,,7.0
,,2017-12-07 06:15:37.039416,slurm_normal,1512627348.0,0,,1.0,main_w4_handler1,3356549,17729440,False,69898,tabular,,11795852,slurm,,132112168.0,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 32785739}]",32.0,,41904677,1512627344.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_sort_rows/1.1.0,1.1.0,,2017-12-07 06:15:49.707919,115898.0,4.0
,,2017-12-08 10:20:55.131767,slurm_normal,1512728471.0,0,,1.0,main_w3_handler1,3358489,17745001,False,30958503,bed,,11811530,slurm,,132112168.0,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/mm10.len""","""mm10""","[{'src': 'hda', 'id': 32813896}]",32.0,,42486763,1512728465.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_sort_rows/1.1.0,1.1.0,,2017-12-08 10:21:12.985035,112170.0,6.0
,,2017-12-10 22:50:27.200333,slurm_normal,1512946240.0,0,,1.0,main_w4_handler0,3360547,17766958,False,241756,bed,,11835683,slurm,,132112168.0,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""","[{'src': 'hda', 'id': 32847564}]",32.0,,42570090,1512946235.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_sort_rows/1.1.0,1.1.0,,2017-12-10 22:50:42.186453,115965.0,5.0
,,2017-12-11 10:08:23.399106,slurm_normal,1512986917.0,0,,1.0,main_w3_handler1,3361206,17770751,False,320,bed,,11839338,slurm,,132112168.0,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg38.len""","""hg38""","[{'src': 'hda', 'id': 32855000}]",32.0,,42575654,1512986912.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_sort_rows/1.1.0,1.1.0,,2017-12-11 10:08:38.645165,118386.0,5.0
,,2017-12-11 16:01:25.891282,slurm_normal,1513008119.0,0,,1.0,main_w3_handler1,3355013,17773789,False,13788730,tabular,,11842713,slurm,,132112168.0,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg38.len""","""hg38""","[{'src': 'hda', 'id': 32849965}]",32.0,,42562853,1513008094.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_sort_rows/1.1.0,1.1.0,,2017-12-11 16:02:00.211361,117961.0,25.0
,,2017-12-11 16:01:26.041240,slurm_normal,1513008123.0,0,,1.0,main_w4_handler0,3355013,17773790,False,13827224,tabular,,11842714,slurm,,132112168.0,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg38.len""","""hg38""","[{'src': 'hda', 'id': 32858602}]",32.0,,42562853,1513008095.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_sort_rows/1.1.0,1.1.0,,2017-12-11 16:02:04.554622,117961.0,28.0
,,2017-12-11 16:01:24.868235,slurm_normal,1513008106.0,0,,1.0,main_w4_handler1,3355013,17773787,False,13787287,tabular,,11842715,slurm,,132112168.0,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg38.len""","""hg38""","[{'src': 'hda', 'id': 32848222}]",32.0,,42562853,1513008094.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_sort_rows/1.1.0,1.1.0,,2017-12-11 16:01:47.861382,117961.0,12.0
,,2017-12-11 16:01:24.415040,slurm_normal,1513008107.0,0,,1.0,main_w3_handler0,3355013,17773786,False,13836363,tabular,,11842716,slurm,,132112168.0,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg38.len""","""hg38""","[{'src': 'hda', 'id': 32840605}]",32.0,,42562853,1513008095.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_sort_rows/1.1.0,1.1.0,,2017-12-11 16:01:48.386877,117961.0,12.0
,,2017-12-11 19:53:36.991795,slurm_normal,1513022032.0,0,,1.0,main_w3_handler0,3361892,17775929,False,416598,tabular,,11844925,slurm,,132112168.0,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 32863670}]",32.0,,42594958,1513022028.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_sort_rows/1.1.0,1.1.0,,2017-12-11 19:53:54.488376,,4.0
,,2017-12-11 20:08:04.055667,slurm_normal,1513022899.0,0,,1.0,main_w3_handler1,3361892,17776026,False,290539,tabular,,11845057,slurm,,132112168.0,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 32863857}]",32.0,,42594958,1513022890.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_sort_rows/1.1.0,1.1.0,,2017-12-11 20:08:20.840806,,9.0
,,2017-12-12 01:05:36.358176,slurm_normal,1513040746.0,0,,1.0,main_w4_handler1,3360006,17778694,False,2089192,bed,,11846781,slurm,,132112168.0,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg38.len""","""hg38""","[{'src': 'hda', 'id': 32866921}]",32.0,,42559313,1513040743.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_sort_rows/1.1.0,1.1.0,,2017-12-12 01:05:49.169668,118344.0,3.0
,,2017-12-12 04:22:27.473124,slurm_normal,1513052566.0,0,,1.0,main_w4_handler1,3360585,17779542,False,58884233,wig,,11847726,slurm,,132112168.0,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""","[{'src': 'hda', 'id': 32868999}]",32.0,,42567937,1513052557.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_sort_rows/1.1.0,1.1.0,,2017-12-12 04:22:48.884558,21918.0,9.0
,,2017-12-12 05:21:49.784765,slurm_normal,1513056129.0,0,,1.0,main_w4_handler0,3192683,17779811,False,5471748,interval,,11847989,slurm,,132112168.0,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 32869063}]",32.0,,42513841,1513056121.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_sort_rows/1.1.0,1.1.0,,2017-12-12 05:22:14.098039,107637.0,8.0
,,2018-03-07 10:10:30.776190,slurm_normal,1520417488.0,0,7680.0,1.0,main_w3_handler0,3453969,18637136,False,51286,tabular,,12733459,slurm,,132112168.0,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 34261326}]",32.0,,44379927,1520417485.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_sort_rows/1.1.0,1.1.0,,2018-03-07 10:11:31.616520,123430.0,3.0
,,2018-03-07 10:10:31.357812,slurm_normal,1520417478.0,0,7680.0,1.0,main_w3_handler1,3453969,18637137,False,57524,tabular,,12733455,slurm,,132112168.0,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 34261327}]",32.0,,44379927,1520417475.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_sort_rows/1.1.0,1.1.0,,2018-03-07 10:11:22.317423,123430.0,3.0
,,2018-03-07 10:10:24.517484,slurm_normal,1520417461.0,0,7680.0,1.0,main_w4_handler0,3453969,18637126,False,203605,tabular,,12733441,slurm,,132112168.0,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 34261319}]",32.0,,44379927,1520417459.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_sort_rows/1.1.0,1.1.0,,2018-03-07 10:11:05.074728,123430.0,2.0
,,2018-03-07 10:10:29.387014,slurm_normal,1520417465.0,0,7680.0,1.0,main_w4_handler1,3453969,18637134,False,258816,tabular,,12733445,slurm,,132112168.0,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 34261324}]",32.0,,44379927,1520417462.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_sort_rows/1.1.0,1.1.0,,2018-03-07 10:11:07.371375,123430.0,3.0
,,2018-03-07 10:10:41.498331,slurm_normal,1520417465.0,0,7680.0,1.0,main_w4_handler1,3453969,18637151,False,198051,tabular,,12733447,slurm,,132112168.0,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 34261342}]",32.0,,44379927,1520417462.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_sort_rows/1.1.0,1.1.0,,2018-03-07 10:11:07.641425,123430.0,3.0
,,2018-03-07 10:10:25.532219,slurm_normal,1520417464.0,0,7680.0,1.0,main_w3_handler1,3453969,18637128,False,56058,tabular,,12733448,slurm,,132112168.0,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 34261320}]",32.0,,44379927,1520417462.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_sort_rows/1.1.0,1.1.0,,2018-03-07 10:11:09.101639,123430.0,2.0
,,2018-03-07 10:10:27.593222,slurm_normal,1520417465.0,0,7680.0,1.0,main_w3_handler1,3453969,18637132,False,291326,tabular,,12733451,slurm,,132112168.0,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 34261321}]",32.0,,44379927,1520417462.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_sort_rows/1.1.0,1.1.0,,2018-03-07 10:11:09.557673,123430.0,3.0
,,2018-03-07 10:10:36.106901,slurm_normal,1520417478.0,0,7680.0,1.0,main_w4_handler0,3453969,18637144,False,635831,tabular,,12733454,slurm,,132112168.0,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 34261334}]",32.0,,44379927,1520417475.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_sort_rows/1.1.0,1.1.0,,2018-03-07 10:11:20.165560,123430.0,3.0
,,2018-03-07 10:10:30.151267,slurm_normal,1520417475.0,0,7680.0,1.0,main_w3_handler1,3453969,18637135,False,25315,tabular,,12733453,slurm,,132112168.0,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 34261325}]",32.0,,44379927,1520417472.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_sort_rows/1.1.0,1.1.0,,2018-03-07 10:11:18.706018,123430.0,3.0
,,2018-03-07 10:10:28.738816,slurm_normal,1520417478.0,0,7680.0,1.0,main_w3_handler0,3453969,18637133,False,459696,tabular,,12733456,slurm,,132112168.0,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 34261322}]",32.0,,44379927,1520417475.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_sort_rows/1.1.0,1.1.0,,2018-03-07 10:11:21.534021,123430.0,3.0
,,2018-03-07 10:10:34.524909,slurm_normal,1520417502.0,0,7680.0,1.0,main_w3_handler1,3453969,18637142,False,275640,tabular,,12733464,slurm,,132112168.0,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 34261332}]",32.0,,44379927,1520417499.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_sort_rows/1.1.0,1.1.0,,2018-03-07 10:11:44.418420,123430.0,3.0
,,2018-03-07 10:10:39.163711,slurm_normal,1520417485.0,0,7680.0,1.0,main_w4_handler0,3453969,18637148,False,487760,tabular,,12733458,slurm,,132112168.0,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 34261338}]",32.0,,44379927,1520417482.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_sort_rows/1.1.0,1.1.0,,2018-03-07 10:11:27.004864,123430.0,3.0
,,2018-03-07 10:10:40.682680,slurm_normal,1520417493.0,0,7680.0,1.0,main_w4_handler0,3453969,18637150,False,335817,tabular,,12733462,slurm,,132112168.0,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 34261341}]",32.0,,44379927,1520417490.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_sort_rows/1.1.0,1.1.0,,2018-03-07 10:11:35.021675,123430.0,3.0
,,2018-03-07 10:10:32.175824,slurm_normal,1520417488.0,0,7680.0,1.0,main_w3_handler1,3453969,18637139,False,458316,tabular,,12733461,slurm,,132112168.0,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 34261329}]",32.0,,44379927,1520417485.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_sort_rows/1.1.0,1.1.0,,2018-03-07 10:11:30.554807,123430.0,3.0
,,2018-03-07 10:10:32.911855,slurm_normal,1520417495.0,0,7680.0,1.0,main_w3_handler0,3453969,18637140,False,337846,tabular,,12733463,slurm,,132112168.0,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 34261330}]",32.0,,44379927,1520417493.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_sort_rows/1.1.0,1.1.0,,2018-03-07 10:11:40.989344,123430.0,2.0
,,2018-03-07 10:10:37.885294,slurm_normal,1520417504.0,0,7680.0,1.0,main_w3_handler0,3453969,18637146,False,266757,tabular,,12733467,slurm,,132112168.0,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 34261336}]",32.0,,44379927,1520417501.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_sort_rows/1.1.0,1.1.0,,2018-03-07 10:11:49.223141,123430.0,3.0
