count_in,count_in_filetype,create_time,destination_id,end_epoch,exit_code,fasta_in,fasta_in_filetype,galaxy_memory_mb,galaxy_slots,groups_in,groups_in_filetype,handler,history_id,id,imported,info,job_runner_external_id,job_runner_name,library_folder_id,memtotal,object_store_id,param_filename,parameters.chromInfo,parameters.count_in.values,parameters.count_in|__identifier__,parameters.criteria,parameters.dbkey,parameters.end,parameters.fasta_in.values,parameters.fasta_in|__identifier__,parameters.groups_in.values,parameters.maxambig,parameters.maxhomop,parameters.maxlength,parameters.minlength,parameters.optimize,parameters.qfile_in.values,parameters.start,parameters.summary.values,processor_count,qfile_in,qfile_in_filetype,runner_name,session_id,start_epoch,state,summary,summary_filetype,swaptotal,tool_id,tool_version,traceback,update_time,user_id,runtime
1423667.0,mothur.count_table,2017-10-06 11:05:17.378452,slurm_normal,1507287943.0,0,221283382,mothur.align,,1.0,,,main_w3_handler0,3277547,17038550,False,,11095622.roundup,slurm,,132112168.0,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","[{'src': 'hda', 'id': 31581794}]",,"""-1""","""?""","""11550""","[{'src': 'hda', 'id': 31581804}]",,,"""-1""","""8""","""-1""","""-1""",,,"""1968""",,32.0,,,,39823809,1507287930.0,ok,,,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_screen_seqs/mothur_screen_seqs/1.36.1.0,1.36.1.0,,2017-10-06 11:05:48.127300,29532.0,13.0
,,2018-03-02 04:42:44.170868,slurm_normal,1519965781.0,0,46856912,fasta,7680.0,1.0,3344828.0,mothur.groups,main_w4_handler1,3447749,18576267,False,,12670545,slurm,,132112168.0,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""",,,"""-1""","""?""","""-1""","[{'src': 'hda', 'id': 34162732}]",,"[{'src': 'hda', 'id': 34162737}]","""0""","""-1""","""400""","""-1""",,,"""-1""","[{'src': 'hda', 'id': 34162816}]",32.0,,,,44116570,1519965772.0,ok,3955431.0,mothur.summary,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_screen_seqs/mothur_screen_seqs/1.36.1.0,1.36.1.0,,2018-03-02 04:43:04.145504,122045.0,9.0
1948196.0,mothur.count_table,2018-03-02 05:11:12.558761,slurm_normal,1519967593.0,0,3416164489,mothur.align,7680.0,1.0,,,main_w3_handler0,3447749,18576466,False,,12670735,slurm,,132112168.0,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","[{'src': 'hda', 'id': 34162855}]",,"""-1""","""?""","""6443""","[{'src': 'hda', 'id': 34162890}]",,,"""0""","""8""","""-1""","""-1""",,,"""1044""","[{'src': 'hda', 'id': 34163009}]",32.0,,,,44116570,1519967485.0,ok,2472684.0,mothur.summary,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_screen_seqs/mothur_screen_seqs/1.36.1.0,1.36.1.0,,2018-03-02 05:13:17.048352,122045.0,108.0
1423667.0,mothur.count_table,2017-10-06 19:40:38.463599,slurm_normal,1507318889.0,0,221283382,mothur.align,,1.0,,,main_w3_handler0,3278085,17043167,False,,11100465.roundup,slurm,,132112168.0,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","[{'src': 'hda', 'id': 31589254}]",,"""-1""","""?""","""11550""","[{'src': 'hda', 'id': 31589310}]",,,"""-1""","""8""","""-1""","""-1""",,,"""1968""",,32.0,,,,41097146,1507318876.0,ok,,,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_screen_seqs/mothur_screen_seqs/1.36.1.0,1.36.1.0,,2017-10-06 19:41:52.036166,112430.0,13.0
,,2017-12-15 17:55:32.124602,slurm_normal,1513360563.0,0,45758248,fasta,,1.0,,,main_w4_handler1,3268793,17820845,False,,11889546,slurm,,132112168.0,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""",,,"""-1""","""?""","""-1""","[{'src': 'hda', 'id': 32953102}]",,,"""0""","""-1""","""275""","""-1""",,,"""-1""",,32.0,,,,42683667,1513360542.0,ok,,,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_screen_seqs/mothur_screen_seqs/1.36.1.0,1.36.1.0,,2017-12-15 17:56:05.667718,52013.0,21.0
,,2017-10-06 10:45:37.748079,slurm_normal,1507286794.0,0,45758248,fasta,,1.0,7699965.0,mothur.groups,main_w4_handler0,3277547,17038388,False,,11095474.roundup,slurm,,132112168.0,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""",,,"""-1""","""?""","""-1""","[{'src': 'hda', 'id': 31581662}]",,"[{'src': 'hda', 'id': 31581667}]","""0""","""-1""","""275""","""-1""",,,"""-1""",,32.0,,,,39823809,1507286784.0,ok,,,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_screen_seqs/mothur_screen_seqs/1.36.1.0,1.36.1.0,,2017-10-06 10:46:56.343597,29532.0,10.0
690224.0,mothur.count_table,2018-02-02 15:26:13.417690,slurm_normal,1517585202.0,0,238215039,mothur.align,,1.0,,,main_w4_handler1,3306412,18236548,False,,12317047,slurm,,132112168.0,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","[{'src': 'hda', 'id': 33635884}]",,"""-1""","""?""","""13424""","[{'src': 'hda', 'id': 33636021}]",,,"""-1""","""-1""","""-1""","""-1""",,,"""3080""",,32.0,,,,43637261,1517585187.0,ok,,,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_screen_seqs/mothur_screen_seqs/1.36.1.0,1.36.1.0,,2018-02-02 15:26:43.295565,114838.0,15.0
1423667.0,mothur.count_table,2017-12-17 09:07:20.436986,slurm_normal,1513501661.0,0,221283382,mothur.align,,1.0,,,main_w4_handler1,3368213,17828535,False,,11902033,slurm,,132112168.0,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","[{'src': 'hda', 'id': 32969567}]",,"""-1""","""?""","""11550""","[{'src': 'hda', 'id': 32969572}]",,,"""-1""","""8""","""-1""","""-1""",,,"""1968""",,32.0,,,,42702488,1513501650.0,ok,,,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_screen_seqs/mothur_screen_seqs/1.36.1.0,1.36.1.0,,2017-12-17 09:07:44.419730,97420.0,11.0
,,2017-12-17 08:50:52.124005,slurm_normal,1513500672.0,0,45758248,fasta,,1.0,7699965.0,mothur.groups,main_w3_handler1,3368213,17828501,False,,11901999,slurm,,132112168.0,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""",,,"""-1""","""?""","""-1""","[{'src': 'hda', 'id': 32969487}]",,"[{'src': 'hda', 'id': 32969492}]","""0""","""-1""","""275""","""-1""",,,"""-1""",,32.0,,,,42702488,1513500663.0,ok,,,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_screen_seqs/mothur_screen_seqs/1.36.1.0,1.36.1.0,,2017-12-17 08:51:16.387644,97420.0,9.0
,,2017-10-05 02:44:52.110099,slurm_normal,1507171522.0,0,45758248,fasta,,1.0,,,main_w4_handler0,3268793,17028084,False,,11084218.roundup,slurm,,132112168.0,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""",,,"""-1""","""?""","""-1""","[{'src': 'hda', 'id': 31565127}]",,,"""0""","""-1""","""275""","""-1""",,,"""-1""",,32.0,,,,40817377,1507171515.0,ok,,,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_screen_seqs/mothur_screen_seqs/1.36.1.0,1.36.1.0,,2017-10-05 02:45:32.398400,52013.0,7.0
,,2017-10-06 13:14:44.905552,slurm_normal,1507296008.0,0,3711010671,fasta,,1.0,480985249.0,mothur.groups,main_w4_handler1,3269217,17039545,False,,11096743.roundup,slurm,,132112168.0,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""",,,"""-1""","""?""","""-1""","[{'src': 'hda', 'id': 31580470}]",,"[{'src': 'hda', 'id': 31580475}]","""0""","""-1""","""500""","""-1""",,,"""-1""",,32.0,,,,40906309,1507295691.0,ok,,,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_screen_seqs/mothur_screen_seqs/1.36.1.0,1.36.1.0,,2017-10-06 13:20:12.309643,20086.0,317.0
,,2017-10-06 19:23:11.495759,slurm_normal,1507317807.0,0,45758248,fasta,,1.0,7699965.0,mothur.groups,main_w4_handler1,3278085,17043031,False,,11100313.roundup,slurm,,132112168.0,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""",,,"""-1""","""?""","""-1""","[{'src': 'hda', 'id': 31589067}]",,"[{'src': 'hda', 'id': 31589072}]","""0""","""-1""","""275""","""-1""",,,"""-1""",,32.0,,,,41097146,1507317797.0,ok,,,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_screen_seqs/mothur_screen_seqs/1.36.1.0,1.36.1.0,,2017-10-06 19:23:29.391486,112430.0,10.0
690224.0,mothur.count_table,2018-01-22 15:22:23.272215,slurm_normal,1516634569.0,0,238215039,mothur.align,,1.0,,,main_w3_handler1,3395729,18119589,False,,12199289,slurm,,132112168.0,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","[{'src': 'hda', 'id': 33359022}]",,"""-1""","""?""","""13424""","[{'src': 'hda', 'id': 33442482}]",,,"""-1""","""-1""","""-1""","""-1""",,,"""3080""",,32.0,,,,43248546,1516634555.0,ok,,,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_screen_seqs/mothur_screen_seqs/1.36.1.0,1.36.1.0,,2018-01-22 15:22:51.235712,120029.0,14.0
,,2017-10-08 17:18:18.182670,slurm_normal,1507483112.0,0,221283382,mothur.align,,1.0,,,main_w4_handler1,3268793,17051773,False,,11108312.roundup,slurm,,132112168.0,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""",,,"""-1""","""?""","""11550""","[{'src': 'hda', 'id': 31588212}]",,,"""-1""","""8""","""-1""","""-1""",,,"""1968""",,32.0,,,,40817377,1507483101.0,ok,,,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_screen_seqs/mothur_screen_seqs/1.36.1.0,1.36.1.0,,2017-10-08 17:18:36.167401,52013.0,11.0
,,2017-10-10 20:03:25.642687,reserved_normal,1507665819.0,0,45758248,fasta,,1.0,7699965.0,mothur.groups,main_w4_handler1,3280912,17070064,False,,11127701.roundup,slurm,,132112168.0,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""",,,"""-1""","""?""","""-1""","[{'src': 'hda', 'id': 31618681}]",,"[{'src': 'hda', 'id': 31618686}]","""0""","""-1""","""275""","""-1""",,,"""-1""",,32.0,,,,40570174,1507665809.0,ok,,,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_screen_seqs/mothur_screen_seqs/1.36.1.0,1.36.1.0,,2017-10-10 20:03:42.973042,5254.0,10.0
1423667.0,mothur.count_table,2017-10-10 20:54:02.389134,reserved_normal,1507668860.0,0,221283382,mothur.align,,1.0,,,main_w3_handler1,3280912,17070675,False,,11128360.roundup,slurm,,132112168.0,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","[{'src': 'hda', 'id': 31636279}]",,"""-1""","""?""","""11550""","[{'src': 'hda', 'id': 31636409}]",,,"""-1""","""8""","""-1""","""-1""",,,"""1968""",,32.0,,,,40570174,1507668846.0,ok,,,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_screen_seqs/mothur_screen_seqs/1.36.1.0,1.36.1.0,,2017-10-10 20:54:23.209064,5254.0,14.0
122777688.0,mothur.count_table,2017-10-12 13:52:59.662143,slurm_normal,1507818445.0,0,44792431737,mothur.align,,1.0,,,main_w4_handler0,3269217,17087260,False,,11143388.roundup,slurm,,132112168.0,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","[{'src': 'hda', 'id': 31584115}]",,"""-1""","""?""","""24270""","[{'src': 'hda', 'id': 31660573}]",,,"""-1""","""8""","""-1""","""-1""",,,"""5342""",,32.0,,,,40906309,1507816385.0,ok,,,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_screen_seqs/mothur_screen_seqs/1.36.1.0,1.36.1.0,,2017-10-12 14:27:32.696915,20086.0,2060.0
41086224.0,mothur.count_table,2017-12-21 23:50:24.470193,slurm_normal,1513900258.0,0,294450502,fasta,,1.0,,,main_w3_handler1,3372510,17875500,False,,11948565,slurm,,132112168.0,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","[{'src': 'hda', 'id': 33045287}]",,"""-1""","""?""","""-1""","[{'src': 'hda', 'id': 33045267}]",,,"""0""","""8""","""375""","""28""",,,"""-1""",,32.0,,,,42809957,1513900229.0,ok,,,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_screen_seqs/mothur_screen_seqs/1.36.1.0,1.36.1.0,,2017-12-21 23:51:00.542632,118990.0,29.0
27115732.0,mothur.count_table,2017-12-22 07:00:51.400338,slurm_normal,1513926271.0,0,7695186358,mothur.align,,1.0,,,main_w4_handler1,3372510,17877433,False,,11950684,slurm,,132112168.0,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","[{'src': 'hda', 'id': 33045354}]",,"""-1""","""?""","""13425""","[{'src': 'hda', 'id': 33045367}]",,,"""-1""","""-1""","""-1""","""-1""",,,"""1231""",,32.0,,,,42809957,1513926057.0,ok,,,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_screen_seqs/mothur_screen_seqs/1.36.1.0,1.36.1.0,,2017-12-22 07:04:34.862271,118990.0,214.0
,,2018-03-03 21:09:53.382467,slurm_normal,1520111415.0,0,49500747,fasta,7680.0,1.0,,,main_w4_handler1,3437115,18594648,False,,12689369,slurm,,132112168.0,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""",,,"""-1""","""?""","""-1""","[{'src': 'hda', 'id': 34190461}]",,,"""0""","""-1""","""300""","""50""",,,"""-1""",,32.0,,,,44053269,1520111404.0,ok,,,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_screen_seqs/mothur_screen_seqs/1.36.1.0,1.36.1.0,,2018-03-03 21:10:18.115093,122464.0,11.0
,,2017-10-16 08:14:46.997153,slurm_normal,1508141736.0,0,588616277,fasta,,1.0,78371329.0,mothur.groups,main_w3_handler1,3288291,17109136,False,,11166307.roundup,slurm,,132112168.0,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""",,,"""-1""","""?""","""-1""","[{'src': 'hda', 'id': 31699989}]",,"[{'src': 'hda', 'id': 31699994}]","""0""","""-1""","""466""","""-1""",,,"""-1""",,32.0,,,,41309588,1508141690.0,ok,,,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_screen_seqs/mothur_screen_seqs/1.36.1.0,1.36.1.0,,2017-10-16 08:15:38.905700,113697.0,46.0
16694252.0,mothur.count_table,2017-10-16 09:05:32.246610,slurm_normal,1508144915.0,0,4835908832,mothur.align,,1.0,,,main_w3_handler0,3288291,17109684,False,,11166745.roundup,slurm,,132112168.0,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","[{'src': 'hda', 'id': 31700439}]",,"""-1""","""?""","""18929""","[{'src': 'hda', 'id': 31700494}]",,,"""-1""","""8""","""-1""","""-1""",,,"""-1""",,32.0,,,,41309588,1508144739.0,ok,,,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_screen_seqs/mothur_screen_seqs/1.36.1.0,1.36.1.0,,2017-10-16 09:08:39.637942,113697.0,176.0
16694252.0,mothur.count_table,2017-10-16 09:56:02.271807,slurm_normal,1508147925.0,0,4835908832,mothur.align,,1.0,,,main_w3_handler1,3288291,17110427,False,,11167557.roundup,slurm,,132112168.0,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","[{'src': 'hda', 'id': 31700439}]",,"""-1""","""?""","""18929""","[{'src': 'hda', 'id': 31700494}]",,,"""-1""","""8""","""-1""","""-1""",,,"""1""",,32.0,,,,41309588,1508147766.0,ok,,,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_screen_seqs/mothur_screen_seqs/1.36.1.0,1.36.1.0,,2017-10-16 09:58:47.037084,113697.0,159.0
,,2017-10-16 19:27:43.730554,slurm_normal,1508182079.0,0,62987561,fasta,,1.0,7094825.0,mothur.groups,main_w3_handler0,3281996,17116557,False,,11173749.roundup,slurm,,132112168.0,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""",,,"""-1""","""?""","""-1""","[{'src': 'hda', 'id': 31714937}]",,"[{'src': 'hda', 'id': 31714942}]","""0""","""-1""","""275""","""-1""",,,"""-1""",,32.0,,,,41193079,1508182068.0,ok,,,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_screen_seqs/mothur_screen_seqs/1.36.1.0,1.36.1.0,,2017-10-16 19:28:01.909239,,11.0
275687.0,mothur.count_table,2017-10-16 20:45:25.665981,slurm_normal,1508186735.0,0,67038556,mothur.align,,1.0,,,main_w4_handler1,3281996,17117030,False,,11174368,slurm,,132112168.0,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","[{'src': 'hda', 'id': 31716154}]",,"""-1""","""?""","""11550""","[{'src': 'hda', 'id': 31716469}]",,,"""-1""","""8""","""-1""","""-1""",,,"""1968""",,32.0,,,,41193079,1508186729.0,ok,,,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_screen_seqs/mothur_screen_seqs/1.36.1.0,1.36.1.0,,2017-10-16 20:45:38.088507,,6.0
3197.0,mothur.count_table,2018-03-03 21:26:42.779771,slurm_normal,1520112416.0,0,902642,mothur.align,7680.0,1.0,,,main_w3_handler1,3437115,18594806,False,,12689527,slurm,,132112168.0,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","[{'src': 'hda', 'id': 34190666}]",,"""-1""","""?""","""13425""","[{'src': 'hda', 'id': 34190730}]",,,"""-1""","""8""","""-1""","""-1""",,,"""1""",,32.0,,,,44053269,1520112412.0,ok,,,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_screen_seqs/mothur_screen_seqs/1.36.1.0,1.36.1.0,,2018-03-03 21:26:59.089836,122464.0,4.0
,,2017-10-19 11:13:22.592548,slurm_normal,1508411619.0,0,56876658,fasta,,1.0,,,main_w3_handler1,3292262,17144059,False,,11201701,slurm,,132112168.0,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""",,,"""-1""","""?""","""-1""","[{'src': 'hda', 'id': 31756367}]",,,"""-1""","""-1""","""-1""","""-1""",,,"""-1""",,32.0,,,,41391434,1508411612.0,ok,,,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_screen_seqs/mothur_screen_seqs/1.36.1.0,1.36.1.0,,2017-10-19 11:13:43.904465,113956.0,7.0
,,2017-10-19 17:29:43.029989,slurm_normal,1508434334.0,0,1376263939,fasta,,1.0,,,main_w4_handler1,3290049,17147594,False,,11205359,slurm,,132112168.0,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""",,,"""-1""","""?""","""-1""","[{'src': 'hda', 'id': 31762720}]",,,"""-1""","""-1""","""-1""","""50""",,,"""-1""",,32.0,,,,39703838,1508434220.0,ok,,,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_screen_seqs/mothur_screen_seqs/1.36.1.0,1.36.1.0,,2017-10-19 17:32:35.412551,10336.0,114.0
,,2017-10-19 17:31:35.639354,slurm_normal,1508434430.0,0,801318848,fasta,,1.0,,,main_w3_handler1,3290049,17147639,False,,11205394,slurm,,132112168.0,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""",,,"""-1""","""?""","""-1""","[{'src': 'hda', 'id': 31762712}]",,,"""-1""","""-1""","""-1""","""50""",,,"""-1""",,32.0,,,,39703838,1508434361.0,ok,,,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_screen_seqs/mothur_screen_seqs/1.36.1.0,1.36.1.0,,2017-10-19 17:33:53.138717,10336.0,69.0
,,2017-10-19 17:30:17.872078,slurm_normal,1508434370.0,0,1238251279,fasta,,1.0,,,main_w4_handler0,3290049,17147613,False,,11205369,slurm,,132112168.0,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""",,,"""-1""","""?""","""-1""","[{'src': 'hda', 'id': 31762716}]",,,"""-1""","""-1""","""-1""","""50""",,,"""-1""",,32.0,,,,39703838,1508434258.0,ok,,,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_screen_seqs/mothur_screen_seqs/1.36.1.0,1.36.1.0,,2017-10-19 17:33:12.228084,10336.0,112.0
,,2017-10-19 17:32:09.597527,slurm_normal,1508434750.0,0,73418100,fasta,,1.0,,,main_w4_handler0,3290049,17147654,False,,11205480,slurm,,132112168.0,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""",,,"""-1""","""?""","""-1""","[{'src': 'hda', 'id': 31762702}]",,,"""-1""","""-1""","""-1""","""50""",,,"""-1""",,32.0,,,,39703838,1508434739.0,ok,,,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_screen_seqs/mothur_screen_seqs/1.36.1.0,1.36.1.0,,2017-10-19 17:39:24.372451,10336.0,11.0
,,2017-10-19 17:31:56.231081,slurm_normal,1508435081.0,0,7924682953,fasta,,1.0,,,main_w3_handler1,3290049,17147648,False,,11205406,slurm,,132112168.0,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""",,,"""-1""","""?""","""-1""","[{'src': 'hda', 'id': 31762706}]",,,"""-1""","""-1""","""-1""","""50""",,,"""-1""",,32.0,,,,39703838,1508434398.0,ok,,,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_screen_seqs/mothur_screen_seqs/1.36.1.0,1.36.1.0,,2017-10-19 17:44:43.101220,10336.0,683.0
,,2017-10-19 17:30:31.324009,slurm_normal,1508435633.0,0,10112466124,fasta,,1.0,,,main_w4_handler0,3290049,17147618,False,,11205422,slurm,,132112168.0,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""",,,"""-1""","""?""","""-1""","[{'src': 'hda', 'id': 31762713}]",,,"""-1""","""-1""","""-1""","""50""",,,"""-1""",,32.0,,,,39703838,1508434469.0,ok,,,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_screen_seqs/mothur_screen_seqs/1.36.1.0,1.36.1.0,,2017-10-19 17:54:14.683539,10336.0,1164.0
,,2017-10-20 02:34:14.113536,slurm_normal,1508467019.0,0,50643756,fasta,,1.0,,,main_w3_handler1,3292262,17151213,False,,11209303,slurm,,132112168.0,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""",,,"""-1""","""?""","""-1""","[{'src': 'hda', 'id': 31767229}]",,,"""0""","""-1""","""300""","""-1""",,,"""-1""",,32.0,,,,41391434,1508467011.0,ok,,,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_screen_seqs/mothur_screen_seqs/1.36.1.0,1.36.1.0,,2017-10-20 02:37:05.145728,113956.0,8.0
,,2017-10-19 22:34:55.703136,slurm_normal,1508452563.0,0,50643756,fasta,,1.0,,,main_w4_handler0,3292262,17150124,False,,11207995,slurm,,132112168.0,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""",,,"""-1""","""?""","""-1""","[{'src': 'hda', 'id': 31767229}]",,,"""0""","""-1""","""-1""","""-1""",,,"""-1""",,32.0,,,,41391434,1508452555.0,ok,,,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_screen_seqs/mothur_screen_seqs/1.36.1.0,1.36.1.0,,2017-10-19 22:37:00.352364,113956.0,8.0
,,2017-10-19 23:26:44.340038,slurm_normal,1508455622.0,0,66774319,fasta,,1.0,,,main_w3_handler0,3292262,17150378,False,,11208306,slurm,,132112168.0,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""",,,"""-1""","""?""","""-1""","[{'src': 'hda', 'id': 31768001}]",,,"""0""","""-1""","""330""","""-1""",,,"""-1""",,32.0,,,,41391434,1508455609.0,ok,,,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_screen_seqs/mothur_screen_seqs/1.36.1.0,1.36.1.0,,2017-10-19 23:27:04.894912,113956.0,13.0
,,2017-10-20 02:25:50.592157,slurm_normal,1508466376.0,0,59265338,fasta,,1.0,,,main_w4_handler0,3292262,17151148,False,,11209241,slurm,,132112168.0,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""",,,"""-1""","""?""","""-1""","[{'src': 'hda', 'id': 31769374}]",,,"""0""","""-1""","""330""","""-1""",,,"""-1""",,32.0,,,,41391434,1508466366.0,ok,,,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_screen_seqs/mothur_screen_seqs/1.36.1.0,1.36.1.0,,2017-10-20 02:26:29.947732,113956.0,10.0
,,2017-10-20 02:28:55.779138,slurm_normal,1508466565.0,0,56876658,fasta,,1.0,,,main_w4_handler1,3292262,17151194,False,,11209264,slurm,,132112168.0,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""",,,"""-1""","""?""","""-1""","[{'src': 'hda', 'id': 31756367}]",,,"""0""","""-1""","""300""","""-1""",,,"""-1""",,32.0,,,,41391434,1508466557.0,ok,,,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_screen_seqs/mothur_screen_seqs/1.36.1.0,1.36.1.0,,2017-10-20 02:29:36.037796,113956.0,8.0
,,2017-10-20 02:31:06.121985,slurm_normal,1508466688.0,0,49835956,fasta,,1.0,,,main_w4_handler0,3292262,17151199,False,,11209272,slurm,,132112168.0,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""",,,"""-1""","""?""","""-1""","[{'src': 'hda', 'id': 31766982}]",,,"""0""","""-1""","""300""","""-1""",,,"""-1""",,32.0,,,,41391434,1508466680.0,ok,,,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_screen_seqs/mothur_screen_seqs/1.36.1.0,1.36.1.0,,2017-10-20 02:31:37.139334,113956.0,8.0
,,2017-10-20 02:39:20.620750,slurm_normal,1508467223.0,0,55938209,fasta,,1.0,,,main_w3_handler1,3292262,17151226,False,,11209314,slurm,,132112168.0,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""",,,"""-1""","""?""","""-1""","[{'src': 'hda', 'id': 31767933}]",,,"""0""","""-1""","""330""","""-1""",,,"""-1""",,32.0,,,,41391434,1508467214.0,ok,,,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_screen_seqs/mothur_screen_seqs/1.36.1.0,1.36.1.0,,2017-10-20 02:40:34.669217,113956.0,9.0
