chromInfo,chromInfo_filetype,create_time,destination_id,end_epoch,exit_code,galaxy_slots,handler,history_id,id,imported,info,input1,input1_filetype,job_runner_external_id,job_runner_name,library_folder_id,memtotal,object_store_id,param_filename,parameters.allow_different_units,parameters.chromInfo,parameters.dbkey,parameters.input1,parameters.input1.values,parameters.mono_threshold,parameters.non_mono_threshold,parameters.separation,processor_count,runner_name,session_id,start_epoch,state,swaptotal,tool_id,tool_version,traceback,update_time,user_id,runtime
,,2015-09-02 10:34:34.356867,slurm_normal,1441190329.0,0,1.0,main_w1_handler1,2425902,10242911,False,,30689476,fasta,4526553.roundup,slurm,,132112168.0,corral-repl,,"""0""","""/galaxy-repl/localdata/chrom/?.len""","""?""",20983613,,"""9""","""4""","""10""",32.0,,23472973,1441190096.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/microsats_alignment_level/microsats_align1/1.0.0,1.0.0,,2015-09-02 10:38:50.729843,8282.0,233.0
,,2015-12-14 21:02:30.633699,slurm_normal,1450171370.0,0,1.0,main_w2_handler0,1439812,11178609,False,,628113438,fasta,5446589.roundup,slurm,,132112168.0,corral-repl,,"""0""","""/galaxy-repl/main/files/012/565/dataset_12565569.dat""","""mell""",22456045,,"""9""","""4""","""10""",32.0,,26183676,1450127052.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/microsats_alignment_level/microsats_align1/1.0.0,1.0.0,,2015-12-15 09:22:53.804601,34613.0,44318.0
,,2015-12-01 15:38:00.787063,slurm_normal,1448984318.0,0,1.0,main_w2_handler0,2524788,11053580,False,,1365224,fasta,5308259.roundup,slurm,,132112168.0,corral-repl,,"""1""","""/galaxy-repl/localdata/chrom/?.len""","""?""",22236504,,"""9""","""4""","""10""",32.0,,26517614,1448984312.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/microsats_alignment_level/microsats_align1/1.0.0,1.0.0,,2015-12-01 15:38:42.454924,74515.0,6.0
,,2015-12-03 17:30:10.837943,slurm_normal,1449164160.0,0,1.0,main_w2_handler1,2442115,11080108,False,,5191180,fasta,5333416.roundup,slurm,,132112168.0,corral-repl,,"""0""","""/galaxy-repl/localdata/chrom/?.len""","""?""",22284509,,"""9""","""4""","""10""",32.0,,25223456,1449163846.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/microsats_alignment_level/microsats_align1/1.0.0,1.0.0,,2015-12-03 17:36:03.166526,69506.0,314.0
,,2015-12-03 17:30:21.202717,slurm_normal,1449164212.0,0,1.0,main_w2_handler0,2442115,11080110,False,,42973335,fasta,5333428.roundup,slurm,,132112168.0,corral-repl,,"""0""","""/galaxy-repl/localdata/chrom/?.len""","""?""",22284475,,"""9""","""4""","""10""",32.0,,25223456,1449163883.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/microsats_alignment_level/microsats_align1/1.0.0,1.0.0,,2015-12-03 17:36:55.489587,69506.0,329.0
,,2015-12-03 17:30:33.681826,slurm_normal,1449164174.0,0,1.0,main_w1_handler2,2442115,11080113,False,,42973335,fasta,5333423.roundup,slurm,,132112168.0,corral-repl,,"""0""","""/galaxy-repl/localdata/chrom/?.len""","""?""",22284067,,"""9""","""4""","""10""",32.0,,25223456,1449163864.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/microsats_alignment_level/microsats_align1/1.0.0,1.0.0,,2015-12-03 17:36:26.429244,69506.0,310.0
,,2016-01-14 15:07:01.275576,slurm_normal,1452784058.0,0,1.0,main_w1_handler0,2233301,11505197,False,,1077413,fasta,5771015.roundup,slurm,,132112168.0,corral-repl,,"""0""","""/galaxy-repl/localdata/chrom/?.len""","""?""",22896450,,"""9""","""4""","""10""",32.0,,27430703,1452784044.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/microsats_alignment_level/microsats_align1/1.0.0,1.0.0,,2016-01-14 15:07:42.013143,60832.0,14.0
,,2016-01-16 09:17:18.010878,slurm_normal,1452935929.0,0,1.0,main_w2_handler0,2567724,11523861,False,,12624234,fasta,5792188.roundup,slurm,,132112168.0,corral-repl,,"""0""","""/galaxy-repl/localdata/chrom/?.len""","""?""",22926944,,"""9""","""4""","""10""",32.0,,27485136,1452935853.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/microsats_alignment_level/microsats_align1/1.0.0,1.0.0,,2016-01-16 09:18:53.653646,,76.0
,,2016-02-20 21:43:19.070044,slurm_normal,1456016259.0,0,1.0,main_w1_handler1,2604127,11885842,False,,1642683548,fasta,6125515.roundup,slurm,,132112168.0,corral-repl,,"""0""","""/galaxy-repl/localdata/chrom/?.len""","""?""",23422110,,"""9""","""4""","""10""",32.0,,28509907,1456004629.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/microsats_alignment_level/microsats_align1/1.0.0,1.0.0,,2016-02-21 00:57:41.976353,72547.0,11630.0
,,2016-02-20 21:43:09.902415,slurm_normal,1456015421.0,0,1.0,main_w1_handler2,2604127,11885841,False,,1539173480,fasta,6125514.roundup,slurm,,132112168.0,corral-repl,,"""0""","""/galaxy-repl/localdata/chrom/?.len""","""?""",23420207,,"""9""","""4""","""10""",32.0,,28509907,1456004629.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/microsats_alignment_level/microsats_align1/1.0.0,1.0.0,,2016-02-21 00:43:45.351870,72547.0,10792.0
,,2016-04-15 18:39:54.053696,slurm_normal,1460745666.0,0,1.0,main_w2_handler1,2671593,12478697,False,,45840,fasta,6664401.roundup,slurm,,132112168.0,corral-repl,,"""1""","""/galaxy-repl/localdata/chrom/Homo_sapiens_nuHg19_mtrCRS.len""","""Homo_sapiens_nuHg19_mtrCRS""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b510ffd3eea583c6ce'}]","""1""","""1""","""10""",32.0,,29629805,1460745659.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/microsats_alignment_level/microsats_align1/1.0.0,1.0.0,,2016-04-15 18:41:10.388097,,7.0
,,2016-04-15 18:35:55.900780,slurm_normal,1460745403.0,0,1.0,main_w2_handler1,2671593,12478659,False,,45840,fasta,6664352.roundup,slurm,,132112168.0,corral-repl,,"""0""","""/galaxy-repl/localdata/chrom/Homo_sapiens_nuHg19_mtrCRS.len""","""Homo_sapiens_nuHg19_mtrCRS""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b510ffd3eea583c6ce'}]","""9""","""4""","""10""",32.0,,29629805,1460745397.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/microsats_alignment_level/microsats_align1/1.0.0,1.0.0,,2016-04-15 18:36:46.928359,,6.0
,,2016-09-02 21:02:33.558181,slurm_normal,1472851622.0,0,1.0,main_w3_handler0,1922572,13772643,False,,154368113,fasta,7993898.roundup,slurm,,132112168.0,corral-repl,,"""0""","""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b539954fc170a2ee2c'}]","""9""","""4""","""10""",32.0,,31687991,1472850163.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/microsats_alignment_level/microsats_align1/1.0.0,1.0.0,,2016-09-02 21:27:04.317288,49457.0,1459.0
,,2016-10-10 12:41:32.927276,slurm_normal,1476103333.0,0,1.0,main_w4_handler1,2849061,14044618,False,,3878,fasta,8261972.roundup,slurm,,132112168.0,corral-repl,,"""0""","""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b57d8e6282cd47bae6'}]","""9""","""4""","""10""",32.0,,33568444,1476103327.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/microsats_alignment_level/microsats_align1/1.0.0,1.0.0,,2016-10-10 12:42:16.393496,,6.0
,,2015-01-09 14:56:46.083056,rodeo_normal,1420815435.0,0,1.0,main_w1_handler1,2169022,8521418,False,,414190,fasta,727515.rodeo,slurm,,16332532.0,corral-repl,,"""0""","""/galaxy-repl/localdata/chrom/hg18.len""","""hg18""",18168024,,"""9""","""4""","""10""",2.0,,19903410,1420815426.0,ok,0.0,toolshed.g2.bx.psu.edu/repos/devteam/microsats_alignment_level/microsats_align1/1.0.0,1.0.0,,2015-01-09 14:57:19.642730,21457.0,9.0
,,2014-11-14 20:58:33.660870,rodeo_normal,1415998722.0,0,1.0,main_w1_handler1,1796439,8170279,False,,5473,fasta,2017134.roundup,slurm,,132112068.0,corral-repl,,"""0""","""/galaxy-repl/localdata/chrom/phiX.len""","""phiX""",17546363,,"""9""","""4""","""10""",32.0,,17332194,1415998720.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/microsats_alignment_level/microsats_align1/1.0.0,1.0.0,,2014-11-14 20:58:48.881997,21457.0,2.0
,,2014-11-14 21:01:28.501645,rodeo_normal,1415998896.0,0,1.0,main_w2_handler0,1796439,8170288,False,,5473,fasta,213867.rodeo,slurm,,16332532.0,corral-repl,,"""0""","""/galaxy-repl/localdata/chrom/phiX.len""","""phiX""",17546363,,"""1""","""1""","""1""",2.0,,17332194,1415998893.0,ok,0.0,toolshed.g2.bx.psu.edu/repos/devteam/microsats_alignment_level/microsats_align1/1.0.0,1.0.0,,2014-11-14 21:01:41.215303,21457.0,3.0
482.0,len,2014-09-09 02:21:10.334481,roundup_single,1410229412.0,0,1.0,main_w2_handler0,2043166,7668404,False,,90044893,fasta,1655880,slurm,,132112264.0,corral-repl,,"""0""","""/galaxy-repl/main/files/009/051/dataset_9051284.dat""","""?""",16681843,,"""9""","""4""","""10""",32.0,,16840319,1410229295.0,ok,1023992.0,toolshed.g2.bx.psu.edu/repos/devteam/microsats_alignment_level/microsats_align1/1.0.0,1.0.0,,2014-09-09 02:23:35.381331,52821.0,117.0
,,2014-09-19 10:29:29.789311,roundup_single,1411122578.0,0,1.0,main_w2_handler1,2058528,7817565,False,,354,fasta,1802205,slurm,,132112264.0,corral-repl,,"""0""","""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""",16947320,,"""9""","""4""","""10""",32.0,,17082292,1411122574.0,ok,1023992.0,toolshed.g2.bx.psu.edu/repos/devteam/microsats_alignment_level/microsats_align1/1.0.0,1.0.0,,2014-09-19 10:29:41.095183,53261.0,4.0
,,2015-01-09 15:16:18.400912,rodeo_normal,1420816619.0,0,1.0,main_w1_handler0,2169022,8521600,False,,414190,fasta,2442809.roundup,slurm,,132112068.0,corral-repl,,"""0""","""/galaxy-repl/localdata/chrom/hg18.len""","""hg18""",18168024,,"""9""","""4""","""10""",32.0,,19903410,1420816598.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/microsats_alignment_level/microsats_align1/1.0.0,1.0.0,,2015-01-09 15:17:05.992349,21457.0,21.0
,,2015-01-09 15:21:01.131867,rodeo_normal,1420816885.0,0,1.0,main_w1_handler0,2169022,8521635,False,,414190,fasta,2442868.roundup,slurm,,132112068.0,corral-repl,,"""0""","""/galaxy-repl/localdata/chrom/hg18.len""","""hg18""",18168024,,"""9""","""4""","""10""",32.0,,19903410,1420816879.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/microsats_alignment_level/microsats_align1/1.0.0,1.0.0,,2015-01-09 15:21:27.585555,21457.0,6.0
,,2015-01-09 15:34:15.870541,rodeo_normal,1420817682.0,0,1.0,main_w2_handler0,2169022,8521714,False,,414190,fasta,727980.rodeo,slurm,,16332532.0,corral-repl,,"""0""","""/galaxy-repl/localdata/chrom/hg18.len""","""hg18""",18168024,,"""2""","""2""","""5""",2.0,,19903410,1420817674.0,ok,0.0,toolshed.g2.bx.psu.edu/repos/devteam/microsats_alignment_level/microsats_align1/1.0.0,1.0.0,,2015-01-09 15:34:46.646234,21457.0,8.0
,,2015-01-09 15:33:14.554531,rodeo_normal,1420817618.0,0,1.0,main_w1_handler0,2169022,8521703,False,,414190,fasta,2442969.roundup,slurm,,132112264.0,corral-repl,,"""0""","""/galaxy-repl/localdata/chrom/hg18.len""","""hg18""",18168024,,"""9""","""2""","""10""",32.0,,19903410,1420817614.0,ok,1023992.0,toolshed.g2.bx.psu.edu/repos/devteam/microsats_alignment_level/microsats_align1/1.0.0,1.0.0,,2015-01-09 15:33:41.418236,21457.0,4.0
,,2015-01-09 15:37:17.152899,rodeo_normal,1420817858.0,0,1.0,main_w2_handler0,2169022,8521731,False,,414190,fasta,2443003.roundup,slurm,,132112068.0,corral-repl,,"""0""","""/galaxy-repl/localdata/chrom/hg18.len""","""hg18""",18168024,,"""9""","""4""","""10""",32.0,,19903410,1420817852.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/microsats_alignment_level/microsats_align1/1.0.0,1.0.0,,2015-01-09 15:37:40.575979,21457.0,6.0
,,2015-01-09 16:12:09.123669,rodeo_normal,1420819949.0,0,1.0,main_w2_handler1,2169022,8521970,False,,414190,fasta,728413.rodeo,slurm,,16332532.0,corral-repl,,"""0""","""/galaxy-repl/localdata/chrom/hg18.len""","""hg18""",18168024,,"""9""","""4""","""10""",2.0,,19903410,1420819944.0,ok,0.0,toolshed.g2.bx.psu.edu/repos/devteam/microsats_alignment_level/microsats_align1/1.0.0,1.0.0,,2015-01-09 16:12:33.227858,21457.0,5.0
,,2015-01-09 03:27:10.310463,rodeo_normal,1420774055.0,0,1.0,main_w1_handler0,2111526,8519243,False,,414190,fasta,723993.rodeo,slurm,,16332532.0,corral-repl,,"""0""","""/galaxy-repl/localdata/chrom/hg18.len""","""hg18""",17820209,,"""9""","""4""","""10""",2.0,,17980116,1420774046.0,ok,0.0,toolshed.g2.bx.psu.edu/repos/devteam/microsats_alignment_level/microsats_align1/1.0.0,1.0.0,,2015-01-09 03:27:38.269499,54213.0,9.0
,,2014-11-05 20:32:25.736271,rodeo_normal,1415221835.0,0,1.0,main_w1_handler1,2107009,8110117,False,,4667,fasta,131099.rodeo,slurm,,16332532.0,corral-repl,,"""0""","""/galaxy-repl/localdata/chrom/?.len""","""?""",17437793,,"""9""","""4""","""10""",2.0,,17980116,1415221833.0,ok,0.0,toolshed.g2.bx.psu.edu/repos/devteam/microsats_alignment_level/microsats_align1/1.0.0,1.0.0,,2014-11-05 21:10:40.208442,54213.0,2.0
,,2014-11-06 02:50:24.992111,rodeo_normal,1415242242.0,0,1.0,main_w1_handler0,2107009,8112094,False,,4670,fasta,1946495.roundup,slurm,,132112264.0,corral-repl,,"""0""","""/galaxy-repl/localdata/chrom/?.len""","""?""",17441024,,"""5""","""4""","""10""",32.0,,17980116,1415242239.0,ok,1023992.0,toolshed.g2.bx.psu.edu/repos/devteam/microsats_alignment_level/microsats_align1/1.0.0,1.0.0,,2014-11-06 02:50:43.806109,54213.0,3.0
,,2014-11-05 20:40:56.002586,rodeo_normal,1415222406.0,0,1.0,main_w2_handler1,2107009,8110187,False,,4667,fasta,131132.rodeo,slurm,,16332532.0,corral-repl,,"""0""","""/galaxy-repl/localdata/chrom/?.len""","""?""",17437793,,"""9""","""4""","""10""",2.0,,17980116,1415222403.0,ok,0.0,toolshed.g2.bx.psu.edu/repos/devteam/microsats_alignment_level/microsats_align1/1.0.0,1.0.0,,2014-11-05 21:20:10.356319,54213.0,3.0
,,2014-11-06 02:47:12.481009,rodeo_normal,1415242050.0,0,1.0,main_w1_handler0,2107009,8112084,False,,849,fasta,133868.rodeo,slurm,,16332532.0,corral-repl,,"""0""","""/galaxy-repl/localdata/chrom/?.len""","""?""",17440877,,"""5""","""4""","""10""",2.0,,17980116,1415242048.0,ok,0.0,toolshed.g2.bx.psu.edu/repos/devteam/microsats_alignment_level/microsats_align1/1.0.0,1.0.0,,2014-11-06 02:47:34.298340,54213.0,2.0
,,2014-11-05 23:24:18.991783,rodeo_normal,1415229956.0,0,1.0,main_w1_handler1,2107009,8111220,False,,849,fasta,1945480.roundup,slurm,,132112264.0,corral-repl,,"""0""","""/galaxy-repl/localdata/chrom/?.len""","""?""",17440877,,"""9""","""4""","""10""",32.0,,17980116,1415229942.0,ok,1023992.0,toolshed.g2.bx.psu.edu/repos/devteam/microsats_alignment_level/microsats_align1/1.0.0,1.0.0,,2014-11-05 23:26:00.192120,54213.0,14.0
,,2014-11-04 18:17:49.649626,rodeo_normal,1415179313.0,0,1.0,main_w1_handler0,2107009,8101565,False,,565272147,fasta,124023.rodeo,slurm,,16332532.0,corral-repl,,"""0""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",17426831,,"""9""","""4""","""10""",2.0,,17980116,1415127259.0,ok,0.0,toolshed.g2.bx.psu.edu/repos/devteam/microsats_alignment_level/microsats_align1/1.0.0,1.0.0,,2014-11-05 09:21:57.131987,54213.0,52054.0
,,2014-11-06 03:36:00.155998,rodeo_normal,1415244993.0,0,1.0,main_w1_handler1,2107009,8112283,False,,534,fasta,134300.rodeo,slurm,,16332532.0,corral-repl,,"""0""","""/galaxy-repl/localdata/chrom/?.len""","""?""",17443817,,"""5""","""3""","""5""",2.0,,17980116,1415244991.0,ok,0.0,toolshed.g2.bx.psu.edu/repos/devteam/microsats_alignment_level/microsats_align1/1.0.0,1.0.0,,2014-11-06 03:36:38.566469,54213.0,2.0
,,2014-11-05 14:03:46.714643,rodeo_normal,1415271759.0,0,1.0,main_w2_handler0,2107009,8108332,False,,565272147,fasta,129788.rodeo,slurm,,16332532.0,corral-repl,,"""0""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",17436369,,"""9""","""4""","""10""",2.0,,17980116,1415199648.0,ok,0.0,toolshed.g2.bx.psu.edu/repos/devteam/microsats_alignment_level/microsats_align1/1.0.0,1.0.0,,2014-11-06 11:02:45.244099,54213.0,72111.0
,,2014-11-06 16:47:49.688438,rodeo_normal,1415292487.0,0,1.0,main_w1_handler0,2107009,8115554,False,,412,fasta,139135.rodeo,slurm,,16332532.0,corral-repl,,"""0""","""/galaxy-repl/localdata/chrom/?.len""","""?""",17448157,,"""5""","""4""","""10""",2.0,,17980116,1415292484.0,ok,0.0,toolshed.g2.bx.psu.edu/repos/devteam/microsats_alignment_level/microsats_align1/1.0.0,1.0.0,,2014-11-06 16:48:11.491176,54213.0,3.0
,,2014-11-06 20:54:59.272522,rodeo_normal,1415307312.0,0,1.0,main_w1_handler1,2110210,8116827,False,,412,fasta,1952089.roundup,slurm,,132112068.0,corral-repl,,"""0""","""/galaxy-repl/localdata/chrom/?.len""","""?""",17450689,,"""5""","""4""","""0""",32.0,,17890669,1415307310.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/microsats_alignment_level/microsats_align1/1.0.0,1.0.0,,2014-11-06 20:55:16.258735,1224.0,2.0
,,2014-11-06 20:54:20.105487,rodeo_normal,1415307275.0,0,1.0,main_w1_handler0,2110210,8116824,False,,401,fasta,1952084.roundup,slurm,,132112068.0,corral-repl,,"""0""","""/galaxy-repl/localdata/chrom/?.len""","""?""",17451038,,"""5""","""4""","""10""",32.0,,17890669,1415307273.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/microsats_alignment_level/microsats_align1/1.0.0,1.0.0,,2014-11-06 20:54:38.543104,1224.0,2.0
,,2015-01-12 19:50:40.328777,rodeo_normal,1421092314.0,0,1.0,main_w1_handler0,2147523,8534272,False,,8870163,fasta,2458799.roundup,slurm,,132112068.0,corral-repl,,"""0""","""/galaxy-repl/localdata/chrom/?.len""","""?""",18187505,,"""9""","""4""","""10""",32.0,,20036224,1421092262.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/microsats_alignment_level/microsats_align1/1.0.0,1.0.0,,2015-01-12 19:51:56.188172,57405.0,52.0
,,2015-01-16 18:41:59.327819,rodeo_normal,1421433748.0,0,1.0,main_w1_handler1,2176106,8558795,False,,414190,fasta,787071.rodeo,slurm,,16332532.0,corral-repl,,"""0""","""/galaxy-repl/localdata/chrom/?.len""","""?""",18227952,,"""9""","""4""","""10""",2.0,,20456352,1421433732.0,ok,0.0,toolshed.g2.bx.psu.edu/repos/devteam/microsats_alignment_level/microsats_align1/1.0.0,1.0.0,,2015-01-16 18:42:33.680931,28.0,16.0
,,2015-01-16 18:45:24.050230,rodeo_normal,1421434067.0,0,1.0,main_w2_handler1,2176106,8558819,False,,414190,fasta,787100.rodeo,slurm,,16332532.0,corral-repl,,"""0""","""/galaxy-repl/localdata/chrom/?.len""","""?""",18227952,,"""9""","""4""","""10""",2.0,,20456352,1421433937.0,ok,0.0,toolshed.g2.bx.psu.edu/repos/devteam/microsats_alignment_level/microsats_align1/1.0.0,1.0.0,,2015-01-16 18:47:51.024084,28.0,130.0
,,2015-01-16 19:18:39.985609,rodeo_normal,1421435947.0,0,1.0,main_w1_handler1,2176106,8558948,False,,414190,fasta,787355.rodeo,slurm,,16332532.0,corral-repl,,"""0""","""/galaxy-repl/localdata/chrom/?.len""","""?""",18227952,,"""9""","""4""","""10""",2.0,,20456352,1421435932.0,ok,0.0,toolshed.g2.bx.psu.edu/repos/devteam/microsats_alignment_level/microsats_align1/1.0.0,1.0.0,,2015-01-16 19:19:10.928863,28.0,15.0
,,2015-01-16 19:47:41.287737,rodeo_normal,1421437690.0,0,1.0,main_w1_handler0,2111526,8559069,False,,414190,fasta,787544.rodeo,slurm,,16332532.0,corral-repl,,"""0""","""/galaxy-repl/localdata/chrom/hg18.len""","""hg18""",17820209,,"""9""","""4""","""10""",2.0,,17980116,1421437678.0,ok,0.0,toolshed.g2.bx.psu.edu/repos/devteam/microsats_alignment_level/microsats_align1/1.0.0,1.0.0,,2015-01-16 19:48:14.850182,54213.0,12.0
,,2015-01-17 20:08:49.268842,rodeo_normal,1421531454.0,0,1.0,main_w2_handler0,2111526,8562515,False,,36389463,fasta,2493405.roundup,slurm,,132112264.0,corral-repl,,"""0""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",17786607,,"""9""","""4""","""10""",32.0,,17980116,1421525370.0,ok,1023992.0,toolshed.g2.bx.psu.edu/repos/devteam/microsats_alignment_level/microsats_align1/1.0.0,1.0.0,,2015-01-17 21:50:56.626798,54213.0,6084.0
,,2015-01-18 03:27:01.051057,rodeo_normal,1421551655.0,0,1.0,main_w1_handler1,2111526,8563143,False,,414190,fasta,2494609.roundup,slurm,,132112264.0,corral-repl,,"""0""","""/galaxy-repl/localdata/chrom/hg18.len""","""hg18""",18234452,,"""9""","""4""","""10""",32.0,,17980116,1421551647.0,ok,1023992.0,toolshed.g2.bx.psu.edu/repos/devteam/microsats_alignment_level/microsats_align1/1.0.0,1.0.0,,2015-01-18 03:27:36.679279,54213.0,8.0
,,2015-01-18 03:59:47.928602,rodeo_normal,1421562752.0,0,1.0,main_w2_handler1,2176843,8563236,False,,414190,fasta,2495067.roundup,slurm,,132112264.0,corral-repl,,"""0""","""/galaxy-repl/localdata/chrom/hg18.len""","""hg18""",18234559,,"""9""","""4""","""10""",32.0,,17980116,1421562739.0,ok,1023992.0,toolshed.g2.bx.psu.edu/repos/devteam/microsats_alignment_level/microsats_align1/1.0.0,1.0.0,,2015-01-18 06:33:04.160170,54213.0,13.0
,,2015-01-18 03:59:53.558244,rodeo_normal,1421562753.0,0,1.0,main_w2_handler1,2176843,8563237,False,,414190,fasta,2495069.roundup,slurm,,132112264.0,corral-repl,,"""0""","""/galaxy-repl/localdata/chrom/hg18.len""","""hg18""",18234561,,"""9""","""4""","""10""",32.0,,17980116,1421562745.0,ok,1023992.0,toolshed.g2.bx.psu.edu/repos/devteam/microsats_alignment_level/microsats_align1/1.0.0,1.0.0,,2015-01-18 06:33:05.119942,54213.0,8.0
,,2015-01-18 03:52:38.740909,rodeo_normal,1421553208.0,0,1.0,main_w1_handler1,2111526,8563220,False,,414189,fasta,791842.rodeo,slurm,,16332532.0,corral-repl,,"""0""","""/galaxy-repl/localdata/chrom/hg18.len""","""hg18""",18234544,,"""9""","""4""","""10""",2.0,,17980116,1421553186.0,ok,0.0,toolshed.g2.bx.psu.edu/repos/devteam/microsats_alignment_level/microsats_align1/1.0.0,1.0.0,,2015-01-18 06:22:02.921008,54213.0,22.0
,,2015-01-18 04:00:01.355018,rodeo_normal,1421562796.0,0,1.0,main_w2_handler1,2176843,8563238,False,,414190,fasta,792097.rodeo,slurm,,16332532.0,corral-repl,,"""0""","""/galaxy-repl/localdata/chrom/hg18.len""","""hg18""",18234562,,"""9""","""4""","""10""",2.0,,17980116,1421562776.0,ok,0.0,toolshed.g2.bx.psu.edu/repos/devteam/microsats_alignment_level/microsats_align1/1.0.0,1.0.0,,2015-01-18 06:33:28.033413,54213.0,20.0
,,2015-01-14 20:37:19.973017,rodeo_normal,1421267866.0,0,1.0,main_w1_handler1,2173897,8547924,False,,414190,fasta,2474799.roundup,slurm,,132112068.0,corral-repl,,"""0""","""/galaxy-repl/localdata/chrom/hg18.len""","""hg18""",18211467,,"""9""","""4""","""10""",32.0,,17890669,1421267858.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/microsats_alignment_level/microsats_align1/1.0.0,1.0.0,,2015-01-14 20:37:49.134936,1224.0,8.0
,,2015-01-14 20:48:10.488808,rodeo_normal,1421268517.0,0,1.0,main_w1_handler1,2173897,8548003,False,,414190,fasta,2474912.roundup,slurm,,132112264.0,corral-repl,,"""0""","""/galaxy-repl/localdata/chrom/hg18.len""","""hg18""",18211467,,"""9""","""4""","""10""",32.0,,17890669,1421268506.0,ok,1023992.0,toolshed.g2.bx.psu.edu/repos/devteam/microsats_alignment_level/microsats_align1/1.0.0,1.0.0,,2015-01-14 20:48:40.220240,1224.0,11.0
,,2015-01-16 18:26:18.188087,rodeo_normal,1421432792.0,0,1.0,main_w2_handler0,2118792,8558723,False,,412,fasta,786784.rodeo,slurm,,16332532.0,corral-repl,,"""0""","""/galaxy-repl/localdata/chrom/?.len""","""?""",17545114,,"""5""","""4""","""10""",2.0,,20456352,1421432787.0,ok,0.0,toolshed.g2.bx.psu.edu/repos/devteam/microsats_alignment_level/microsats_align1/1.0.0,1.0.0,,2015-01-16 18:26:36.153865,28.0,5.0
,,2015-01-16 18:29:21.161158,rodeo_normal,1421432977.0,0,1.0,main_w1_handler0,2118792,8558729,False,,412,fasta,2487978.roundup,slurm,,132112264.0,corral-repl,,"""0""","""/galaxy-repl/localdata/chrom/?.len""","""?""",17545114,,"""5""","""4""","""10""",32.0,,20456352,1421432975.0,ok,1023992.0,toolshed.g2.bx.psu.edu/repos/devteam/microsats_alignment_level/microsats_align1/1.0.0,1.0.0,,2015-01-16 18:29:40.196976,28.0,2.0
,,2015-01-19 15:20:34.952949,rodeo_normal,1421680858.0,0,1.0,main_w2_handler1,2111526,8569139,False,,414190,fasta,2504154.roundup,slurm,,132112264.0,corral-repl,,"""0""","""/galaxy-repl/localdata/chrom/?.len""","""?""",18243532,,"""9""","""4""","""10""",32.0,,17980116,1421680852.0,ok,1023992.0,toolshed.g2.bx.psu.edu/repos/devteam/microsats_alignment_level/microsats_align1/1.0.0,1.0.0,,2015-01-19 15:20:59.686045,54213.0,6.0
,,2015-01-19 15:20:27.031150,rodeo_normal,1421680883.0,0,1.0,main_w1_handler1,2111526,8569138,False,,414190,fasta,2504158.roundup,slurm,,132112264.0,corral-repl,,"""0""","""/galaxy-repl/localdata/chrom/?.len""","""?""",18243525,,"""9""","""4""","""10""",32.0,,17980116,1421680878.0,ok,1023992.0,toolshed.g2.bx.psu.edu/repos/devteam/microsats_alignment_level/microsats_align1/1.0.0,1.0.0,,2015-01-19 15:21:25.241187,54213.0,5.0
