chromInfo,chromInfo_filetype,create_time,destination_id,end_epoch,exit_code,galaxy_memory_mb,galaxy_slots,handler,history_id,id,imported,info,input,input1,input10,input10_filetype,input11,input11_filetype,input12,input12_filetype,input13,input13_filetype,input14,input14_filetype,input15,input15_filetype,input16,input16_filetype,input17,input17_filetype,input18,input18_filetype,input19,input19_filetype,input1_filetype,input2,input20,input20_filetype,input21,input21_filetype,input22,input22_filetype,input23,input23_filetype,input24,input24_filetype,input25,input25_filetype,input26,input26_filetype,input27,input27_filetype,input28,input28_filetype,input29,input29_filetype,input2_filetype,input3,input30,input30_filetype,input31,input31_filetype,input32,input32_filetype,input33,input33_filetype,input34,input34_filetype,input3_filetype,input4,input4_filetype,input5,input5_filetype,input6,input6_filetype,input7,input7_filetype,input8,input8_filetype,input9,input9_filetype,input_filetype,job_runner_external_id,job_runner_name,library_folder_id,memtotal,object_store_id,param_filename,parameters.__workflow_invocation_uuid__,parameters.chromInfo,parameters.combine_inputs,parameters.dbkey,parameters.root_name,parameters.type_of_data.__current_case__,parameters.type_of_data.input.values,parameters.type_of_data.max_rank,parameters.type_of_data.type_of_data_selector,processor_count,runner_name,session_id,start_epoch,state,swaptotal,tool_id,tool_version,traceback,update_time,user_id,runtime
,,2017-09-28 20:25:52.585104,slurm_normal,1506630373.0,0,,1.0,main_w3_handler1,3268814,16967283,False,,5521,5521,,,,,,,,,,,,,,,,,,,,,taxonomy,133976.0,,,,,,,,,,,,,,,,,,,,,taxonomy,720798.0,,,,,,,,,,,taxonomy,539779.0,taxonomy,628907.0,taxonomy,622876.0,taxonomy,628907.0,taxonomy,622876.0,taxonomy,592861.0,taxonomy,taxonomy,11034945.roundup,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""false""","""?""","""Root""",0,"[{'src': 'hda', 'id': 31472411}, {'src': 'hda', 'id': 31472517}, {'src': 'hda', 'id': 31472519}, {'src': 'hda', 'id': 31472520}, {'src': 'hda', 'id': 31472521}, {'src': 'hda', 'id': 31472522}, {'src': 'hda', 'id': 31472523}, {'src': 'hda', 'id': 31472525}, {'src': 'hda', 'id': 31472527}]",0,taxonomy,32.0,,40919127.0,1506630367.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/crs4/taxonomy_krona_chart/taxonomy_krona_chart/2.6.1,2.6.1,,2017-09-28 20:26:25.322888,112422.0,6.0
,,2017-09-28 20:25:53.915772,slurm_normal,1506630392.0,0,,1.0,main_w3_handler1,3269569,16967285,False,,597702,597702,,,,,,,,,,,,,,,,,,,,,taxonomy,133976.0,,,,,,,,,,,,,,,,,,,,,taxonomy,720798.0,,,,,,,,,,,taxonomy,539779.0,taxonomy,633424.0,taxonomy,627345.0,taxonomy,674969.0,taxonomy,597134.0,taxonomy,,,taxonomy,11034950.roundup,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""false""","""?""","""Root""",0,"[{'src': 'hda', 'id': 31472427}, {'src': 'hda', 'id': 31472428}, {'src': 'hda', 'id': 31472429}, {'src': 'hda', 'id': 31472430}, {'src': 'hda', 'id': 31472431}, {'src': 'hda', 'id': 31472432}, {'src': 'hda', 'id': 31472433}, {'src': 'hda', 'id': 31472434}]",0,taxonomy,32.0,,40853986.0,1506630385.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/crs4/taxonomy_krona_chart/taxonomy_krona_chart/2.6.1,2.6.1,,2017-09-28 20:26:43.387195,88312.0,7.0
,,2017-09-28 20:25:53.288066,slurm_normal,1506630388.0,0,,1.0,main_w4_handler1,3269611,16967284,False,,568196,568196,597702.0,taxonomy,,,,,,,,,,,,,,,,,,,taxonomy,674969.0,,,,,,,,,,,,,,,,,,,,,taxonomy,627345.0,,,,,,,,,,,taxonomy,633424.0,taxonomy,633424.0,taxonomy,539779.0,taxonomy,720798.0,taxonomy,133976.0,taxonomy,133976.0,taxonomy,taxonomy,11034949.roundup,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""false""","""?""","""Root""",0,"[{'src': 'hda', 'id': 31472589}, {'src': 'hda', 'id': 31472590}, {'src': 'hda', 'id': 31472591}, {'src': 'hda', 'id': 31472592}, {'src': 'hda', 'id': 31472593}, {'src': 'hda', 'id': 31472594}, {'src': 'hda', 'id': 31472595}, {'src': 'hda', 'id': 31472596}, {'src': 'hda', 'id': 31472597}, {'src': 'hda', 'id': 31472598}]",0,taxonomy,32.0,,40937162.0,1506630382.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/crs4/taxonomy_krona_chart/taxonomy_krona_chart/2.6.1,2.6.1,,2017-09-28 20:26:37.374734,112458.0,6.0
,,2017-09-28 20:25:51.787179,slurm_normal,1506630369.0,0,,1.0,main_w3_handler0,3268855,16967282,False,,597702,597702,,,,,,,,,,,,,,,,,,,,,taxonomy,720798.0,,,,,,,,,,,,,,,,,,,,,taxonomy,539779.0,,,,,,,,,,,taxonomy,539779.0,taxonomy,674969.0,taxonomy,674969.0,taxonomy,674969.0,taxonomy,633424.0,taxonomy,,,taxonomy,11034944.roundup,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""false""","""?""","""Root""",0,"[{'src': 'hda', 'id': 31472460}, {'src': 'hda', 'id': 31472461}, {'src': 'hda', 'id': 31472462}, {'src': 'hda', 'id': 31472463}, {'src': 'hda', 'id': 31472464}, {'src': 'hda', 'id': 31472465}, {'src': 'hda', 'id': 31472466}, {'src': 'hda', 'id': 31472467}]",0,taxonomy,32.0,,40936771.0,1506630363.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/crs4/taxonomy_krona_chart/taxonomy_krona_chart/2.6.1,2.6.1,,2017-09-28 20:26:14.095576,112427.0,6.0
,,2017-09-28 20:25:59.219602,slurm_normal,1506630391.0,0,,1.0,main_w4_handler1,3269620,16967289,False,,597702,597702,,,,,,,,,,,,,,,,,,,,,taxonomy,133976.0,,,,,,,,,,,,,,,,,,,,,taxonomy,720798.0,,,,,,,,,,,taxonomy,539779.0,taxonomy,633424.0,taxonomy,627345.0,taxonomy,674969.0,taxonomy,597134.0,taxonomy,,,taxonomy,11034951.roundup,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""false""","""?""","""Root""",0,"[{'src': 'hda', 'id': 31472441}, {'src': 'hda', 'id': 31472443}, {'src': 'hda', 'id': 31472446}, {'src': 'hda', 'id': 31472447}, {'src': 'hda', 'id': 31472448}, {'src': 'hda', 'id': 31472450}, {'src': 'hda', 'id': 31472452}, {'src': 'hda', 'id': 31472455}]",0,taxonomy,32.0,,40919611.0,1506630385.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/crs4/taxonomy_krona_chart/taxonomy_krona_chart/2.6.1,2.6.1,,2017-09-28 20:26:37.840667,107628.0,6.0
,,2017-09-28 20:26:11.368804,slurm_normal,1506630392.0,0,,1.0,main_w3_handler0,3268766,16967295,False,,571856,571856,,,,,,,,,,,,,,,,,,,,,taxonomy,128146.0,,,,,,,,,,,,,,,,,,,,,taxonomy,128146.0,,,,,,,,,,,taxonomy,519050.0,taxonomy,607377.0,taxonomy,601563.0,taxonomy,652786.0,taxonomy,572469.0,taxonomy,,,taxonomy,11034953.roundup,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""false""","""?""","""Root""",0,"[{'src': 'hda', 'id': 31472471}, {'src': 'hda', 'id': 31472473}, {'src': 'hda', 'id': 31472475}, {'src': 'hda', 'id': 31472476}, {'src': 'hda', 'id': 31472479}, {'src': 'hda', 'id': 31472480}, {'src': 'hda', 'id': 31472482}, {'src': 'hda', 'id': 31472485}]",0,taxonomy,32.0,,40918474.0,1506630385.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/crs4/taxonomy_krona_chart/taxonomy_krona_chart/2.6.1,2.6.1,,2017-09-28 20:26:34.735258,112419.0,7.0
,,2017-09-28 20:25:55.144274,slurm_normal,1506630376.0,0,,1.0,main_w3_handler0,3268983,16967286,False,,9983,9983,,,,,,,,,,,,,,,,,,,,,taxonomy,597702.0,,,,,,,,,,,,,,,,,,,,,taxonomy,133976.0,,,,,,,,,,,taxonomy,720798.0,taxonomy,539779.0,taxonomy,633424.0,taxonomy,627345.0,taxonomy,674969.0,taxonomy,597134.0,taxonomy,taxonomy,11034946.roundup,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""false""","""?""","""Root""",0,"[{'src': 'hda', 'id': 31472418}, {'src': 'hda', 'id': 31472436}, {'src': 'hda', 'id': 31472437}, {'src': 'hda', 'id': 31472438}, {'src': 'hda', 'id': 31472439}, {'src': 'hda', 'id': 31472440}, {'src': 'hda', 'id': 31472442}, {'src': 'hda', 'id': 31472444}, {'src': 'hda', 'id': 31472445}]",0,taxonomy,32.0,,40923260.0,1506630370.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/crs4/taxonomy_krona_chart/taxonomy_krona_chart/2.6.1,2.6.1,,2017-09-28 20:26:20.521658,112434.0,6.0
,,2017-09-28 20:26:00.106981,slurm_normal,1506630395.0,0,,1.0,main_w3_handler1,3269059,16967290,False,,597702,597702,,,,,,,,,,,,,,,,,,,,,taxonomy,133976.0,,,,,,,,,,,,,,,,,,,,,taxonomy,720798.0,,,,,,,,,,,taxonomy,539779.0,taxonomy,633424.0,taxonomy,627345.0,taxonomy,674969.0,taxonomy,576742.0,taxonomy,,,taxonomy,11034954.roundup,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""false""","""?""","""Root""",0,"[{'src': 'hda', 'id': 31472497}, {'src': 'hda', 'id': 31472501}, {'src': 'hda', 'id': 31472505}, {'src': 'hda', 'id': 31472507}, {'src': 'hda', 'id': 31472510}, {'src': 'hda', 'id': 31472512}, {'src': 'hda', 'id': 31472514}, {'src': 'hda', 'id': 31472516}]",0,taxonomy,32.0,,40938318.0,1506630388.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/crs4/taxonomy_krona_chart/taxonomy_krona_chart/2.6.1,2.6.1,,2017-09-28 20:26:44.552430,112437.0,7.0
,,2017-09-28 20:26:26.751650,slurm_normal,1506630415.0,0,,1.0,main_w4_handler1,3268852,16967298,False,,597702,597702,,,,,,,,,,,,,,,,,,,,,taxonomy,133976.0,,,,,,,,,,,,,,,,,,,,,taxonomy,720798.0,,,,,,,,,,,taxonomy,539779.0,taxonomy,633424.0,taxonomy,627345.0,taxonomy,674969.0,taxonomy,597134.0,taxonomy,,,taxonomy,11034961.roundup,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""false""","""?""","""Root""",0,"[{'src': 'hda', 'id': 31472449}, {'src': 'hda', 'id': 31472451}, {'src': 'hda', 'id': 31472453}, {'src': 'hda', 'id': 31472454}, {'src': 'hda', 'id': 31472456}, {'src': 'hda', 'id': 31472457}, {'src': 'hda', 'id': 31472458}, {'src': 'hda', 'id': 31472459}]",0,taxonomy,32.0,,40936300.0,1506630409.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/crs4/taxonomy_krona_chart/taxonomy_krona_chart/2.6.1,2.6.1,,2017-09-28 20:27:05.447421,112426.0,6.0
,,2017-09-28 20:26:01.679451,slurm_normal,1506630394.0,0,,1.0,main_w3_handler1,3268929,16967291,False,,593220,593220,,,,,,,,,,,,,,,,,,,,,taxonomy,133976.0,,,,,,,,,,,,,,,,,,,,,taxonomy,720798.0,,,,,,,,,,,taxonomy,539779.0,taxonomy,642458.0,taxonomy,636283.0,taxonomy,682665.0,taxonomy,605680.0,taxonomy,,,taxonomy,11034955.roundup,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""false""","""?""","""Root""",0,"[{'src': 'hda', 'id': 31472531}, {'src': 'hda', 'id': 31472534}, {'src': 'hda', 'id': 31472536}, {'src': 'hda', 'id': 31472537}, {'src': 'hda', 'id': 31472538}, {'src': 'hda', 'id': 31472539}, {'src': 'hda', 'id': 31472540}, {'src': 'hda', 'id': 31472541}]",0,taxonomy,32.0,,40945201.0,1506630388.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/crs4/taxonomy_krona_chart/taxonomy_krona_chart/2.6.1,2.6.1,,2017-09-28 20:26:45.324255,112430.0,6.0
,,2017-09-28 20:26:29.816911,slurm_normal,1506630406.0,0,,1.0,main_w3_handler0,3269080,16967299,False,,597702,597702,,,,,,,,,,,,,,,,,,,,,taxonomy,133976.0,,,,,,,,,,,,,,,,,,,,,taxonomy,699395.0,,,,,,,,,,,taxonomy,539779.0,taxonomy,633424.0,taxonomy,627345.0,taxonomy,674969.0,taxonomy,597134.0,taxonomy,,,taxonomy,11034959.roundup,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""false""","""?""","""Root""",0,"[{'src': 'hda', 'id': 31472484}, {'src': 'hda', 'id': 31472486}, {'src': 'hda', 'id': 31472488}, {'src': 'hda', 'id': 31472490}, {'src': 'hda', 'id': 31472492}, {'src': 'hda', 'id': 31472494}, {'src': 'hda', 'id': 31472498}, {'src': 'hda', 'id': 31472502}]",0,taxonomy,32.0,,40925557.0,1506630399.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/crs4/taxonomy_krona_chart/taxonomy_krona_chart/2.6.1,2.6.1,,2017-09-28 20:26:48.082544,112440.0,7.0
,,2017-09-28 20:25:56.533668,slurm_normal,1506630391.0,0,,1.0,main_w3_handler1,3269573,16967288,False,,597702,597702,,,,,,,,,,,,,,,,,,,,,taxonomy,133976.0,,,,,,,,,,,,,,,,,,,,,taxonomy,720798.0,,,,,,,,,,,taxonomy,539779.0,taxonomy,611894.0,taxonomy,674969.0,taxonomy,597134.0,taxonomy,627345.0,taxonomy,,,taxonomy,11034952.roundup,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""false""","""?""","""Root""",0,"[{'src': 'hda', 'id': 31472487}, {'src': 'hda', 'id': 31472489}, {'src': 'hda', 'id': 31472491}, {'src': 'hda', 'id': 31472493}, {'src': 'hda', 'id': 31472495}, {'src': 'hda', 'id': 31472499}, {'src': 'hda', 'id': 31472503}, {'src': 'hda', 'id': 31472508}]",0,taxonomy,32.0,,40936274.0,1506630385.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/crs4/taxonomy_krona_chart/taxonomy_krona_chart/2.6.1,2.6.1,,2017-09-28 20:26:43.843725,112455.0,6.0
,,2017-09-28 20:29:26.692167,slurm_normal,1506630597.0,0,,1.0,main_w4_handler0,3269612,16967323,False,,593220,593220,,,,,,,,,,,,,,,,,,,,,taxonomy,132968.0,,,,,,,,,,,,,,,,,,,,,taxonomy,716325.0,,,,,,,,,,,taxonomy,536187.0,taxonomy,633424.0,taxonomy,627345.0,taxonomy,674969.0,taxonomy,597134.0,taxonomy,,,taxonomy,11034991.roundup,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""true""","""?""","""Root""",0,"[{'src': 'hda', 'id': 31472469}, {'src': 'hda', 'id': 31472470}, {'src': 'hda', 'id': 31472472}, {'src': 'hda', 'id': 31472474}, {'src': 'hda', 'id': 31472477}, {'src': 'hda', 'id': 31472478}, {'src': 'hda', 'id': 31472481}, {'src': 'hda', 'id': 31472483}]",8,taxonomy,32.0,,40936817.0,1506630590.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/crs4/taxonomy_krona_chart/taxonomy_krona_chart/2.6.1,2.6.1,,2017-09-28 20:30:14.537732,80765.0,7.0
,,2017-09-28 20:36:32.863443,slurm_normal,1506631021.0,0,,1.0,main_w4_handler0,3269612,16967414,False,,593220,593220,,,,,,,,,,,,,,,,,,,,,taxonomy,132968.0,,,,,,,,,,,,,,,,,,,,,taxonomy,716325.0,,,,,,,,,,,taxonomy,536187.0,taxonomy,633424.0,taxonomy,627345.0,taxonomy,674969.0,taxonomy,597134.0,taxonomy,,,taxonomy,11035025.roundup,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""false""","""?""","""Root""",0,"[{'src': 'hda', 'id': 31472469}, {'src': 'hda', 'id': 31472470}, {'src': 'hda', 'id': 31472472}, {'src': 'hda', 'id': 31472474}, {'src': 'hda', 'id': 31472477}, {'src': 'hda', 'id': 31472478}, {'src': 'hda', 'id': 31472481}, {'src': 'hda', 'id': 31472483}]",8,taxonomy,32.0,,40936817.0,1506631016.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/crs4/taxonomy_krona_chart/taxonomy_krona_chart/2.6.1,2.6.1,,2017-09-28 20:37:06.718691,80765.0,5.0
,,2017-09-28 20:36:23.045090,slurm_normal,1506630998.0,0,,1.0,main_w3_handler0,3268983,16967412,False,,9983,9983,,,,,,,,,,,,,,,,,,,,,taxonomy,597702.0,,,,,,,,,,,,,,,,,,,,,taxonomy,133976.0,,,,,,,,,,,taxonomy,720798.0,taxonomy,539779.0,taxonomy,633424.0,taxonomy,627345.0,taxonomy,674969.0,taxonomy,597134.0,taxonomy,taxonomy,11035022.roundup,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""false""","""?""","""Root""",0,"[{'src': 'hda', 'id': 31472418}, {'src': 'hda', 'id': 31472436}, {'src': 'hda', 'id': 31472437}, {'src': 'hda', 'id': 31472438}, {'src': 'hda', 'id': 31472439}, {'src': 'hda', 'id': 31472440}, {'src': 'hda', 'id': 31472442}, {'src': 'hda', 'id': 31472444}, {'src': 'hda', 'id': 31472445}]",0,taxonomy,32.0,,40923260.0,1506630992.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/crs4/taxonomy_krona_chart/taxonomy_krona_chart/2.6.1,2.6.1,,2017-09-28 20:36:41.296694,112434.0,6.0
,,2017-09-28 20:52:05.589879,slurm_normal,1506631953.0,0,,1.0,main_w4_handler0,3268845,16967502,False,,133976,133976,,,,,,,,,,,,,,,,,,,,,taxonomy,720798.0,,,,,,,,,,,,,,,,,,,,,taxonomy,633424.0,,,,,,,,,,,taxonomy,627345.0,taxonomy,,,,,,,,,,,taxonomy,11035136.roundup,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""true""","""?""","""Root""",0,"[{'src': 'hda', 'id': 31472511}, {'src': 'hda', 'id': 31472513}, {'src': 'hda', 'id': 31472515}, {'src': 'hda', 'id': 31472518}]",0,taxonomy,32.0,,40919494.0,1506631948.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/crs4/taxonomy_krona_chart/taxonomy_krona_chart/2.6.1,2.6.1,,2017-09-28 20:52:51.177333,112425.0,5.0
,,2017-09-28 20:52:35.594407,slurm_normal,1506631984.0,0,,1.0,main_w4_handler0,3268845,16967510,False,,597702,597702,,,,,,,,,,,,,,,,,,,,,taxonomy,597134.0,,,,,,,,,,,,,,,,,,,,,taxonomy,674969.0,,,,,,,,,,,taxonomy,539779.0,taxonomy,,,,,,,,,,,taxonomy,11035143.roundup,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""true""","""?""","""Root""",0,"[{'src': 'hda', 'id': 31472500}, {'src': 'hda', 'id': 31472504}, {'src': 'hda', 'id': 31472506}, {'src': 'hda', 'id': 31472509}]",0,taxonomy,32.0,,40919494.0,1506631978.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/crs4/taxonomy_krona_chart/taxonomy_krona_chart/2.6.1,2.6.1,,2017-09-28 20:53:28.285214,112425.0,6.0
,,2017-09-28 20:53:21.130025,slurm_normal,1506632018.0,0,,1.0,main_w3_handler0,3269533,16967514,False,,633424,633424,,,,,,,,,,,,,,,,,,,,,taxonomy,627345.0,,,,,,,,,,,,,,,,,,,,,taxonomy,674969.0,,,,,,,,,,,taxonomy,597134.0,taxonomy,,,,,,,,,,,taxonomy,11035146.roundup,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""true""","""?""","""Root""",0,"[{'src': 'hda', 'id': 31472577}, {'src': 'hda', 'id': 31472578}, {'src': 'hda', 'id': 31472579}, {'src': 'hda', 'id': 31472580}]",0,taxonomy,32.0,,40936383.0,1506632013.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/crs4/taxonomy_krona_chart/taxonomy_krona_chart/2.6.1,2.6.1,,2017-09-28 20:53:43.884994,112452.0,5.0
,,2017-09-28 20:56:22.850012,slurm_normal,1506632222.0,0,,1.0,main_w3_handler1,3269533,16967533,False,,597702,597702,,,,,,,,,,,,,,,,,,,,,taxonomy,133976.0,,,,,,,,,,,,,,,,,,,,,taxonomy,720798.0,,,,,,,,,,,taxonomy,539779.0,taxonomy,,,,,,,,,,,taxonomy,11035169.roundup,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""true""","""?""","""Root""",0,"[{'src': 'hda', 'id': 31472573}, {'src': 'hda', 'id': 31472574}, {'src': 'hda', 'id': 31472575}, {'src': 'hda', 'id': 31472576}]",0,taxonomy,32.0,,40936383.0,1506632216.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/crs4/taxonomy_krona_chart/taxonomy_krona_chart/2.6.1,2.6.1,,2017-09-28 20:57:27.653396,112452.0,6.0
,,2017-10-06 13:00:09.458881,slurm_normal,1507294841.0,0,,1.0,main_w4_handler0,3277547,17039396,False,,90941983,90941983,,,,,,,,,,,,,,,,,,,,,mothur.pair.dist,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mothur.pair.dist,11096583.roundup,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""false""","""?""","""Root""",1,"[{'src': 'hda', 'id': 31583253}]",,text,32.0,,39823809.0,1507294830.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/crs4/taxonomy_krona_chart/taxonomy_krona_chart/2.6.1,2.6.1,,2017-10-06 13:00:54.560183,29532.0,11.0
,,2017-10-07 07:51:32.183991,slurm_normal,1507362701.0,0,,1.0,main_w3_handler0,3277831,17044975,False,,2686,2686,,,,,,,,,,,,,,,,,,,,,taxonomy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,taxonomy,11102525.roundup,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""false""","""?""","""Root""",0,"[{'src': 'hda', 'id': 31592612}]",0,taxonomy,32.0,,41105783.0,1507362694.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/crs4/taxonomy_krona_chart/taxonomy_krona_chart/2.6.1,2.6.1,,2017-10-07 07:51:43.550065,28822.0,7.0
,,2017-10-07 10:44:40.107501,slurm_normal,1507373118.0,0,,1.0,main_w4_handler1,3278650,17045289,False,,106769560,106769560,,,,,,,,,,,,,,,,,,,,,taxonomy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,taxonomy,11102847.roundup,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""false""","""?""","""Root""",0,"[{'src': 'hda', 'id': 31593104}]",0,taxonomy,32.0,,41105783.0,1507373082.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/crs4/taxonomy_krona_chart/taxonomy_krona_chart/2.6.1,2.6.1,,2017-10-07 10:45:20.023553,28822.0,36.0
,,2017-10-07 10:35:46.657336,slurm_normal,1507372586.0,0,,1.0,main_w4_handler1,3278648,17045271,False,,103201183,103201183,,,,,,,,,,,,,,,,,,,,,taxonomy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,taxonomy,11102825.roundup,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""false""","""?""","""Root""",0,"[{'src': 'hda', 'id': 31593082}]",0,taxonomy,32.0,,41105783.0,1507372551.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/crs4/taxonomy_krona_chart/taxonomy_krona_chart/2.6.1,2.6.1,,2017-10-07 10:36:30.481582,28822.0,35.0
,,2017-10-07 10:40:37.857876,slurm_normal,1507372854.0,0,,1.0,main_w4_handler0,3278646,17045282,False,,20353788,20353788,,,,,,,,,,,,,,,,,,,,,taxonomy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,taxonomy,11102836.roundup,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""false""","""?""","""Root""",0,"[{'src': 'hda', 'id': 31593095}]",0,taxonomy,32.0,,41105783.0,1507372842.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/crs4/taxonomy_krona_chart/taxonomy_krona_chart/2.6.1,2.6.1,,2017-10-07 10:40:55.257422,28822.0,12.0
,,2017-10-07 10:42:34.883906,slurm_normal,1507372993.0,0,,1.0,main_w3_handler0,3278649,17045287,False,,105990340,105990340,,,,,,,,,,,,,,,,,,,,,taxonomy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,taxonomy,11102842.roundup,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""false""","""?""","""Root""",0,"[{'src': 'hda', 'id': 31593099}]",0,taxonomy,32.0,,41105783.0,1507372956.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/crs4/taxonomy_krona_chart/taxonomy_krona_chart/2.6.1,2.6.1,,2017-10-07 10:43:15.742848,28822.0,37.0
,,2017-10-08 20:40:48.691326,slurm_normal,1507495258.0,0,,1.0,main_w4_handler1,3234554,17052293,False,,27204,27204,,,,,,,,,,,,,,,,,,,,,taxonomy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,taxonomy,11108904.roundup,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""false""","""?""","""Root""",0,"[{'src': 'hda', 'id': 31605242}]",8,taxonomy,32.0,,39791205.0,1507495251.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/crs4/taxonomy_krona_chart/taxonomy_krona_chart/2.6.1,2.6.1,,2017-10-08 20:40:59.471664,108467.0,7.0
,,2017-10-08 20:41:24.814531,slurm_normal,1507495294.0,0,,1.0,main_w4_handler1,3234554,17052294,False,,27204,27204,,,,,,,,,,,,,,,,,,,,,taxonomy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,taxonomy,11108907.roundup,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""false""","""?""","""Root""",0,"[{'src': 'hda', 'id': 31605242}]",0,taxonomy,32.0,,39791205.0,1507495288.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/crs4/taxonomy_krona_chart/taxonomy_krona_chart/2.6.1,2.6.1,,2017-10-08 20:41:36.643889,108467.0,6.0
