create_time,destination_id,end_epoch,exit_code,galaxy_memory_mb,galaxy_slots,handler,history_id,id,imported,info,input1,input1_filetype,job_runner_external_id,job_runner_name,library_folder_id,memtotal,object_store_id,param_filename,parameters.__workflow_invocation_uuid__,parameters.chromInfo,parameters.dbkey,parameters.input1,parameters.input1.values,parameters.wordsize,processor_count,runner_name,session_id,start_epoch,state,swaptotal,tool_id,tool_version,traceback,update_time,user_id,runtime
2015-01-20 12:17:26.901911,rodeo_normal,1421756356.0,0.0,,1.0,main_w1_handler1,2179044,8573670,False,,7777966,fasta,2513147.roundup,slurm,,132112264.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",18249955,,"""4""",32.0,,20572734.0,1421756346.0,ok,1023992.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: wordcount109/5.0.0,5.0.0,,2015-01-20 12:19:18.747269,,10.0
2015-01-20 12:17:48.252792,rodeo_normal,1421756312.0,0.0,,1.0,main_w2_handler1,2179044,8573678,False,,2525273,fasta,2513129.roundup,slurm,,132112264.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",18249939,,"""4""",32.0,,20572734.0,1421756309.0,ok,1023992.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: wordcount109/5.0.0,5.0.0,,2015-01-20 12:18:34.730040,,3.0
2015-01-20 12:17:39.764459,rodeo_normal,1421756399.0,0.0,,1.0,main_w1_handler1,2179044,8573676,False,,15119288,fasta,2513158.roundup,slurm,,132112264.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",18249946,,"""4""",32.0,,20572734.0,1421756380.0,ok,1023992.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: wordcount109/5.0.0,5.0.0,,2015-01-20 12:20:02.565572,,19.0
2015-01-20 12:17:21.381379,rodeo_normal,1421756302.0,0.0,,1.0,main_w2_handler0,2179044,8573668,False,,9984770,fasta,2513115.roundup,slurm,,132112264.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",18249959,,"""4""",32.0,,20572734.0,1421756260.0,ok,1023992.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: wordcount109/5.0.0,5.0.0,,2015-01-20 12:18:23.195884,,42.0
2015-01-20 12:17:33.750021,rodeo_normal,1421756367.0,0.0,,1.0,main_w1_handler0,2179044,8573673,False,,1044836,fasta,2513151.roundup,slurm,,132112264.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",18249947,,"""4""",32.0,,20572734.0,1421756364.0,ok,1023992.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: wordcount109/5.0.0,5.0.0,,2015-01-20 12:19:32.028788,,3.0
2015-01-20 12:17:53.239241,rodeo_normal,1421756428.0,0.0,,1.0,main_w1_handler0,2179044,8573680,False,,9446882,fasta,2513164.roundup,slurm,,132112264.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",18249938,,"""4""",32.0,,20572734.0,1421756410.0,ok,1023992.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: wordcount109/5.0.0,5.0.0,,2015-01-20 12:20:31.370741,,18.0
2015-01-20 12:18:06.815674,rodeo_normal,1421756338.0,0.0,,1.0,main_w2_handler0,2179044,8573683,False,,20794854,fasta,2513137.roundup,slurm,,132112264.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",18249920,,"""4""",32.0,,20572734.0,1421756319.0,ok,1023992.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: wordcount109/5.0.0,5.0.0,,2015-01-20 12:19:00.957872,,19.0
2015-01-20 12:17:59.561740,rodeo_normal,1421756514.0,0.0,,1.0,main_w1_handler1,2179044,8573681,False,,4207779,fasta,2513181.roundup,slurm,,132112264.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",18249927,,"""4""",32.0,,20572734.0,1421756510.0,ok,1023992.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: wordcount109/5.0.0,5.0.0,,2015-01-20 12:21:57.274109,,4.0
2015-01-21 04:51:11.938817,rodeo_normal,1421820131.0,0.0,,1.0,main_w2_handler1,2180020,8577472,False,,20577,fasta,2520024.roundup,slurm,,132112264.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/pyroCali1.len""","""pyroCali1""",18255265,,"""4""",32.0,,20585912.0,1421820129.0,ok,1023992.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: wordcount109/5.0.0,5.0.0,,2015-01-21 06:02:12.074717,,2.0
2015-01-21 04:51:27.487338,rodeo_normal,1421820105.0,0.0,,1.0,main_w2_handler0,2180020,8577474,False,,20577,fasta,2519983.roundup,slurm,,132112264.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/pyroCali1.len""","""pyroCali1""",18255265,,"""7""",32.0,,20585912.0,1421820103.0,ok,1023992.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: wordcount109/5.0.0,5.0.0,,2015-01-21 06:01:46.891814,,2.0
2015-01-21 05:09:37.498054,rodeo_normal,1421820131.0,0.0,,1.0,main_w2_handler0,2180020,8577513,False,,20577,fasta,2520022.roundup,slurm,,132112264.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/pyroCali1.len""","""pyroCali1""",18255265,,"""4""",32.0,,20585912.0,1421820129.0,ok,1023992.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: wordcount109/5.0.0,5.0.0,,2015-01-21 06:02:14.414077,,2.0
2014-12-08 16:46:02.881735,rodeo_normal,1418057173.0,0.0,,1.0,main_w2_handler0,1428144,8373232,False,,5380541,fasta,501926.rodeo,slurm,,16332532.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",17869523,,"""18""",2.0,,19897145.0,1418057169.0,ok,0.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: wordcount109/5.0.0,5.0.0,,2014-12-08 16:46:17.585841,49.0,4.0
2017-04-04 13:48:46.092896,slurm_normal,1491315430.0,0.0,,1.0,main_w4_handler1,3058967,15482136,False,,108164,fasta,9610472.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 29062381}]","""4""",32.0,,37100126.0,1491315425.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: wordcount109/5.0.0,5.0.0,,2017-04-04 14:55:50.488749,4471.0,5.0
2018-02-02 01:52:17.550460,slurm_normal,1517536362.0,0.0,,1.0,main_w3_handler0,3405879,18231178,False,,2251618,fasta,12311332,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/pyrAer1.len""","""pyrAer1""",,"[{'src': 'hda', 'id': 33624388}]","""8""",32.0,,43447853.0,1517536345.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: wordcount109/5.0.0,5.0.0,,2018-02-02 01:52:43.488230,120683.0,17.0
2018-02-02 01:53:12.531733,slurm_normal,1517536420.0,0.0,,1.0,main_w3_handler0,3410793,18231206,False,,2251618,fasta,12311351,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/pyrAer1.len""","""pyrAer1""",,"[{'src': 'hda', 'id': 33624395}]","""8""",32.0,,43555895.0,1517536400.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: wordcount109/5.0.0,5.0.0,,2018-02-02 01:53:42.747147,120934.0,20.0
2018-02-02 01:52:53.437972,slurm_normal,1517536411.0,0.0,,1.0,main_w3_handler0,3414031,18231198,False,,4503236,fasta,12311350,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/pyrAer1.len""","""pyrAer1""",,"[{'src': 'hda', 'id': 33624396}]","""8""",32.0,,43555960.0,1517536380.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: wordcount109/5.0.0,5.0.0,,2018-02-02 01:53:33.625788,120954.0,31.0
2017-04-10 23:11:15.133497,slurm_normal,1491866019.0,0.0,,1.0,main_w3_handler1,2997476,15547615,False,,74422732,fasta,9672350.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 29159617}]","""7""",32.0,,36016489.0,1491865885.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: wordcount109/5.0.0,5.0.0,,2017-04-10 23:13:41.483996,,134.0
2018-02-02 01:52:20.235288,slurm_normal,1517536381.0,0.0,,1.0,main_w3_handler0,3414034,18231182,False,,4503236,fasta,12311339,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/pyrAer1.len""","""pyrAer1""",,"[{'src': 'hda', 'id': 33624386}]","""8""",32.0,,43619632.0,1517536351.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: wordcount109/5.0.0,5.0.0,,2018-02-02 01:53:02.389658,121148.0,30.0
2018-02-02 01:52:18.497565,slurm_normal,1517536395.0,0.0,,1.0,main_w3_handler0,3412815,18231180,False,,4503236,fasta,12311335,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/pyrAer1.len""","""pyrAer1""",,"[{'src': 'hda', 'id': 33624384}]","""8""",32.0,,43619622.0,1517536347.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: wordcount109/5.0.0,5.0.0,,2018-02-02 01:53:17.284662,120941.0,48.0
2018-02-02 01:52:26.560649,slurm_normal,1517536374.0,0.0,,1.0,main_w3_handler0,3414030,18231183,False,,2251618,fasta,12311342,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/pyrAer1.len""","""pyrAer1""",,"[{'src': 'hda', 'id': 33624392}]","""8""",32.0,,43555921.0,1517536357.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: wordcount109/5.0.0,5.0.0,,2018-02-02 01:52:55.685067,120945.0,17.0
2018-02-02 01:52:26.683420,slurm_normal,1517536380.0,0.0,,1.0,main_w3_handler1,3414029,18231184,False,,2251618,fasta,12311343,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/pyrAer1.len""","""pyrAer1""",,"[{'src': 'hda', 'id': 33624390}]","""8""",32.0,,43619657.0,1517536357.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: wordcount109/5.0.0,5.0.0,,2018-02-02 01:53:02.167105,121152.0,23.0
2018-02-02 02:17:50.941073,slurm_normal,1517537898.0,0.0,,1.0,main_w4_handler0,3413779,18231351,False,,2258220,fasta,12311572,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/pyrAer1.len""","""pyrAer1""",,"[{'src': 'hda', 'id': 33624748}]","""8""",32.0,,43613968.0,1517537880.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: wordcount109/5.0.0,5.0.0,,2018-02-02 02:18:20.335222,,18.0
2017-07-31 17:25:40.583790,slurm_normal,1501521953.0,0.0,,1.0,main_w4_handler0,3208006,16470753,False,,2384393,fasta,10539040.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 30699951}]","""6""",32.0,,39620771.0,1501521948.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: wordcount109/5.0.0,5.0.0,,2017-07-31 17:25:54.911976,,5.0
2017-08-01 17:30:51.212123,slurm_normal,1501608669.0,0.0,,1.0,main_w4_handler1,3208006,16480271,False,,2769669,fasta,10549059.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 30715890}]","""4""",32.0,,39620771.0,1501608663.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: wordcount109/5.0.0,5.0.0,,2017-08-01 17:31:10.115755,,6.0
2017-08-01 17:24:16.487131,slurm_normal,1501608272.0,0.0,,1.0,main_w4_handler1,3208006,16480229,False,,4699745,fasta,10549011.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 30715722}]","""4""",32.0,,39620771.0,1501608266.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: wordcount109/5.0.0,5.0.0,,2017-08-01 17:24:34.027133,,6.0
2017-08-01 17:18:41.374781,slurm_normal,1501607935.0,0.0,,1.0,main_w4_handler1,3208006,16480200,False,,3312914,fasta,10548978.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 30715682}]","""4""",32.0,,39620771.0,1501607929.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: wordcount109/5.0.0,5.0.0,,2017-08-01 17:18:58.521223,,6.0
2017-08-01 17:12:17.387133,slurm_normal,1501607553.0,0.0,,1.0,main_w3_handler0,3208006,16480177,False,,4710667,fasta,10548933.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 30715656}]","""4""",32.0,,39620771.0,1501607546.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: wordcount109/5.0.0,5.0.0,,2017-08-01 17:12:37.552796,,7.0
2017-08-01 17:09:43.633463,slurm_normal,1501607396.0,0.0,,1.0,main_w3_handler0,3208006,16480169,False,,2242413,fasta,10548916.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 30715633}]","""4""",32.0,,39620771.0,1501607391.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: wordcount109/5.0.0,5.0.0,,2017-08-01 17:10:02.193184,,5.0
2017-08-01 17:06:38.890539,slurm_normal,1501607215.0,0.0,,1.0,main_w4_handler0,3208006,16480131,False,,4361997,fasta,10548885.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 30715566}]","""4""",32.0,,39620771.0,1501607209.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: wordcount109/5.0.0,5.0.0,,2017-08-01 17:06:57.252535,,6.0
2017-08-01 17:16:29.633692,slurm_normal,1501607804.0,0.0,,1.0,main_w4_handler1,3208006,16480192,False,,3675255,fasta,10548960.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 30715674}]","""4""",32.0,,39620771.0,1501607799.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: wordcount109/5.0.0,5.0.0,,2017-08-01 17:16:48.635590,,5.0
2017-08-01 17:29:10.381720,slurm_normal,1501608562.0,0.0,,1.0,main_w4_handler0,3208006,16480260,False,,2158160,fasta,10549047.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 30715830}]","""4""",32.0,,39620771.0,1501608557.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: wordcount109/5.0.0,5.0.0,,2017-08-01 17:29:23.433048,,5.0
2017-08-01 17:20:17.789649,slurm_normal,1501608030.0,0.0,,1.0,main_w4_handler1,3208006,16480204,False,,1919741,fasta,10548986.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 30715693}]","""4""",32.0,,39620771.0,1501608024.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: wordcount109/5.0.0,5.0.0,,2017-08-01 17:20:34.169812,,6.0
2017-08-01 17:22:12.234120,slurm_normal,1501608144.0,0.0,,1.0,main_w4_handler0,3208006,16480219,False,,2954906,fasta,10549000.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 30715707}]","""4""",32.0,,39620771.0,1501608139.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: wordcount109/5.0.0,5.0.0,,2017-08-01 17:22:26.798022,,5.0
2017-08-01 17:25:54.099782,slurm_normal,1501608367.0,0.0,,1.0,main_w3_handler0,3208006,16480241,False,,3011117,fasta,10549024.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 30715731}]","""4""",32.0,,39620771.0,1501608361.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: wordcount109/5.0.0,5.0.0,,2017-08-01 17:26:12.907191,,6.0
2017-08-01 17:27:36.946829,slurm_normal,1501608468.0,0.0,,1.0,main_w3_handler1,3208006,16480255,False,,2092549,fasta,10549038.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 30715746}]","""4""",32.0,,39620771.0,1501608463.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: wordcount109/5.0.0,5.0.0,,2017-08-01 17:27:50.608394,,5.0
2017-08-03 16:06:52.790762,slurm_normal,1501776570.0,0.0,,1.0,main_w4_handler1,3208006,16500285,False,,1919741,fasta,10569585.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 30746405}]","""10""",32.0,,39620771.0,1501776555.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: wordcount109/5.0.0,5.0.0,,2017-08-03 16:09:32.678993,,15.0
2017-08-03 16:13:12.113686,slurm_normal,1501776816.0,0.0,,1.0,main_w3_handler1,3208006,16500322,False,,1919741,fasta,10569629.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 30746405}]","""15""",32.0,,39620771.0,1501776802.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: wordcount109/5.0.0,5.0.0,,2017-08-03 16:13:39.753514,,14.0
2017-08-03 16:38:01.944238,slurm_normal,1501780013.0,0.0,,1.0,main_w4_handler1,3208006,16500477,False,,4361997,fasta,10569793.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 30751047}]","""15""",32.0,,39620771.0,1501778292.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: wordcount109/5.0.0,5.0.0,,2017-08-03 17:06:55.966559,,1721.0
2017-08-04 20:49:02.894067,slurm_normal,1501881196.0,0.0,,1.0,main_w4_handler0,3208006,16507501,False,,4361997,fasta,10577506.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 30763723}]","""15""",32.0,,39620771.0,1501879748.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: wordcount109/5.0.0,5.0.0,,2017-08-04 21:13:19.379262,,1448.0
2017-08-04 20:40:43.936116,slurm_normal,1501879304.0,0.0,,1.0,main_w3_handler1,3208006,16507466,False,,4710667,fasta,10577473.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 30763689}]","""15""",32.0,,39620771.0,1501879250.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: wordcount109/5.0.0,5.0.0,,2017-08-04 20:41:47.018407,,54.0
2017-08-04 20:19:36.428828,slurm_normal,1501877996.0,0.0,,1.0,main_w4_handler0,3208006,16507391,False,,2242413,fasta,10577384.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 30763593}]","""15""",32.0,,39620771.0,1501877985.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: wordcount109/5.0.0,5.0.0,,2017-08-04 20:19:59.614612,,11.0
2017-08-05 19:47:20.523009,slurm_normal,1501962833.0,0.0,,1.0,main_w4_handler1,3208006,16511656,False,,1919741,fasta,10581679.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 30768592}]","""11""",32.0,,39620771.0,1501962824.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: wordcount109/5.0.0,5.0.0,,2017-08-05 19:55:38.251977,,9.0
2017-08-05 16:46:29.511769,slurm_normal,1501951598.0,0.0,,1.0,main_w3_handler0,3208006,16510816,False,,159592,fasta,10580863.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 30768749}]","""10""",32.0,,39620771.0,1501951595.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: wordcount109/5.0.0,5.0.0,,2017-08-05 16:46:41.828151,,3.0
