create_time,destination_id,end_epoch,exit_code,galaxy_slots,handler,history_id,id,imported,info,job_runner_external_id,job_runner_name,library_folder_id,memtotal,object_store_id,otu,otu_filetype,param_filename,parameters.abund,parameters.calc,parameters.chromInfo,parameters.dbkey,parameters.groupmode,parameters.label,parameters.otu.values,parameters.size,parameters.subsample.__current_case__,parameters.subsample.use,processor_count,runner_name,session_id,start_epoch,state,swaptotal,tool_id,tool_version,traceback,update_time,user_id,runtime
2017-04-02 23:28:11.106666,slurm_normal,1491175704.0,0,1.0,main_w4_handler1,3056115,15466188,False,,9595936.roundup,slurm,,132112168.0,corral-repl,23748181,groups,,"""10""","[""ace"", ""chao"", ""jack"", ""sobs"", ""simpson"", ""shannon"", ""npshannon""]","""/galaxy-repl/localdata/chrom/?.len""","""?""","""true""",,"[{'src': 'hda', 'id': 29031851}]","""0""",1,false,32.0,,37023498,1491175700.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/jjohnson/mothur_toolsuite/mothur_summary_single/1.20.0,1.20.0,,2017-04-02 23:28:27.098427,,4.0
2017-03-12 16:17:42.712315,slurm_normal,1489335473.0,0,1.0,main_w4_handler0,3026093,15274673,False,,9419671.roundup,slurm,,132112168.0,corral-repl,36074,mothur.shared,,"""10""","[""sobs"", ""coverage"", ""invsimpson"", ""qstat"", ""nseqs""]","""/galaxy-repl/localdata/chrom/?.len""","""?""","""true""",,"[{'src': 'hda', 'id': 28703017}]","""19000""",1,false,32.0,,36550514,1489335466.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/jjohnson/mothur_toolsuite/mothur_summary_single/1.20.0,1.20.0,,2017-03-12 16:17:55.045831,37766.0,7.0
2017-03-12 16:10:19.154020,slurm_normal,1489335068.0,0,1.0,main_w4_handler1,3026093,15274654,False,,9419657.roundup,slurm,,132112168.0,corral-repl,36074,mothur.shared,,"""10""","[""ace"", ""chao"", ""jack"", ""sobs"", ""simpson"", ""shannon"", ""npshannon""]","""/galaxy-repl/localdata/chrom/?.len""","""?""","""true""","[""1""]","[{'src': 'hda', 'id': 28703017}]","""0""",1,false,32.0,,36550514,1489335060.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/jjohnson/mothur_toolsuite/mothur_summary_single/1.20.0,1.20.0,,2017-03-12 16:11:10.706783,37766.0,8.0
2017-04-23 18:52:29.996391,slurm_normal,1492973567.0,0,1.0,main_w3_handler1,3078150,15655765,False,,9772243.roundup,slurm,,132112168.0,corral-repl,6897,mothur.shared,,"""10""","[""ace"", ""chao"", ""jack"", ""sobs"", ""simpson"", ""shannon"", ""npshannon""]","""/galaxy-repl/localdata/chrom/?.len""","""?""","""true""",,"[{'src': 'hda', 'id': 29294544}]","""0""",1,false,32.0,,37457910,1492973560.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/jjohnson/mothur_toolsuite/mothur_summary_single/1.20.0,1.20.0,,2017-04-23 18:52:50.331617,37766.0,7.0
