create_time,destination_id,end_epoch,exit_code,galaxy_memory_mb,galaxy_slots,handler,history_id,id,imported,infile,infile_filetype,info,job_runner_external_id,job_runner_name,library_folder_id,memtotal,object_store_id,param_filename,parameters.__workflow_invocation_uuid__,parameters.chromInfo,parameters.dbkey,parameters.relabel,parameters.sizeout,parameters.sorting_mode.__current_case__,parameters.sorting_mode.infile,parameters.sorting_mode.infile.values,parameters.sorting_mode.maxsize,parameters.sorting_mode.minsize,parameters.sorting_mode.sorting_mode_select,parameters.topn,processor_count,runner_name,session_id,start_epoch,state,swaptotal,tool_id,tool_version,traceback,update_time,user_id,runtime
2016-10-15 17:19:16.124929,slurm_normal,1476551964.0,0,,1.0,main_w3_handler0,2849644,14089115,False,6604605,fasta,,8305632.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""""","""true""",0,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5a6250f622d3e10db'}]",,,sortbylength,"""""",32.0,,33616434.0,1476551961.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/vsearch/vsearch_sorting/1.9.7.0,1.9.7.0,,2016-10-15 17:19:26.619930,91943.0,3.0
2016-04-11 16:14:31.512106,slurm_normal,1460391369.0,0,,1.0,main_w1_handler1,2658491,12419378,False,1414,fasta,,6620464.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""""","""False""",0,24257067.0,,,,sortbylength,"""""",32.0,,29440688.0,1460391316.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/vsearch/vsearch_sorting/1.9.7.0,1.9.7.0,,2016-04-11 16:16:11.880109,82008.0,53.0
2016-04-15 01:01:30.388026,slurm_normal,1460682479.0,0,,1.0,main_w1_handler2,2666170,12459687,False,66981369,fasta,,6654952.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""""","""true""",0,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b586b37ae33adffde3'}]",,,sortbylength,"""""",32.0,,29616007.0,1460682470.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/vsearch/vsearch_sorting/1.9.7.0,1.9.7.0,,2016-04-15 01:08:02.806902,82336.0,9.0
2016-06-09 14:16:09.592932,slurm_normal,1465481845.0,0,,1.0,main_w1_handler0,2722313,13121727,False,771885891,fasta,,7305816.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""""","""false""",0,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b538663512d96f1e56'}]",,,sortbylength,"""""",32.0,,30733867.0,1465481813.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/vsearch/vsearch_sorting/1.9.7.0,1.9.7.0,,2016-06-09 14:17:35.316836,85242.0,32.0
2016-09-28 23:52:56.028357,slurm_normal,1475106908.0,0,,1.0,main_w3_handler1,2829966,13969735,False,598941232,fasta,,8189143.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""""","""false""",1,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5cb88b52844104462'}]",,,sortbyabundance,"""""",32.0,,33111146.0,1475106866.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/vsearch/vsearch_sorting/1.9.7.0,1.9.7.0,,2016-09-28 23:55:15.622364,90830.0,42.0
2016-09-04 19:08:21.595781,slurm_normal,1473016128.0,0,,1.0,main_w4_handler0,1385500,13779543,False,256181758,fasta,,8001141.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""""","""true""",1,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b59331ac48a0c21ad2'}]",,,sortbyabundance,"""100""",32.0,,32761482.0,1473016111.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/vsearch/vsearch_sorting/1.9.7.0,1.9.7.0,,2016-09-04 19:08:50.195079,33161.0,17.0
2016-09-04 19:11:37.284520,slurm_normal,1473016331.0,0,,1.0,main_w4_handler1,1385500,13779544,False,256181758,fasta,,8001143.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""""","""true""",1,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b59331ac48a0c21ad2'}]",,,sortbyabundance,"""""",32.0,,32761482.0,1473016314.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/vsearch/vsearch_sorting/1.9.7.0,1.9.7.0,,2016-09-04 19:12:12.952473,33161.0,17.0
2016-11-02 07:01:27.405040,slurm_normal,1478070099.0,0,,1.0,main_w4_handler0,2838385,14230456,False,63939090,fasta,,8440381.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""""","""false""",0,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b595d0c2cbc4b8ec4c'}]",,,sortbylength,"""""",32.0,,33565680.0,1478070091.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/vsearch/vsearch_sorting/1.9.7.0,1.9.7.0,,2016-11-02 07:01:41.016579,80831.0,8.0
2016-10-10 20:27:32.050869,slurm_normal,1476131317.0,0,,1.0,main_w4_handler1,2849644,14048257,False,28505,fasta,,8265944.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""""","""false""",0,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5a7302fb882d42be5'}]",,,sortbylength,"""""",32.0,,33580068.0,1476131314.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/vsearch/vsearch_sorting/1.9.7.0,1.9.7.0,,2016-10-10 20:28:38.760763,91943.0,3.0
2016-11-09 07:42:37.135546,slurm_normal,1478677365.0,0,,1.0,main_w3_handler1,2838385,14292416,False,1804953,fasta,,8500806.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""""","""false""",0,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b532050e765c7b6c2d'}]",,,sortbylength,"""""",32.0,,33565680.0,1478677362.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/vsearch/vsearch_sorting/1.9.7.0,1.9.7.0,,2016-11-09 07:42:47.198107,80831.0,3.0
2016-11-14 11:48:47.356049,slurm_normal,1479124134.0,0,,1.0,main_w3_handler0,2893302,14333871,False,1501688,fasta,,8540170.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""""","""false""",0,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5ead9930d7f853fd5'}]",,,sortbylength,"""""",32.0,,34242682.0,1479124131.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/vsearch/vsearch_sorting/1.9.7.0,1.9.7.0,,2016-11-14 11:48:56.156335,80831.0,3.0
2016-11-16 10:15:49.588994,slurm_normal,1479291402.0,0,,1.0,main_w3_handler1,2896611,14352456,False,1253712,fasta,,8558358.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""""","""false""",0,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5e285aa49e3c20d8b'}]",,,sortbylength,"""""",32.0,,34273920.0,1479291356.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/vsearch/vsearch_sorting/1.9.7.0,1.9.7.0,,2016-11-16 10:16:46.152393,94994.0,46.0
2016-11-15 19:27:56.391294,slurm_normal,1479238366.0,0,,1.0,main_w4_handler1,2895774,14347717,False,1501688,fasta,,8553824.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""""","""false""",0,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5a73b3c4051bbc632'}]",,,sortbylength,"""""",32.0,,34267876.0,1479238233.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/vsearch/vsearch_sorting/1.9.7.0,1.9.7.0,,2016-11-15 19:32:52.435646,,133.0
2017-01-14 15:49:18.473768,slurm_normal,1484408982.0,0,,1.0,main_w3_handler0,2955671,14767499,False,388655297,fasta,,8931085.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""""","""false""",1,,"[{'src': 'hda', 'id': 27923832}]",,,sortbyabundance,"""""",32.0,,35366658.0,1484408962.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/vsearch/vsearch_sorting/1.9.7.0,1.9.7.0,,2017-01-14 15:49:44.742150,97976.0,20.0
2016-11-16 09:47:13.682271,slurm_normal,1479289651.0,0,,1.0,main_w4_handler1,2896615,14352107,False,1253712,fasta,,8558027.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""""","""false""",0,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b58d0c7d879ba76411'}]",,,sortbylength,"""""",32.0,,34273931.0,1479289641.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/vsearch/vsearch_sorting/1.9.7.0,1.9.7.0,,2016-11-16 09:47:35.624183,94997.0,10.0
2016-11-16 10:03:45.976394,slurm_normal,1479290824.0,0,,1.0,main_w4_handler0,2896619,14352309,False,1253712,fasta,,8558260.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""""","""false""",0,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b55e84239dff1801e9'}]",,,sortbylength,"""""",32.0,,34273940.0,1479290797.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/vsearch/vsearch_sorting/1.9.7.0,1.9.7.0,,2016-11-16 10:09:14.278395,,27.0
2016-11-16 10:22:19.726899,slurm_normal,1479291832.0,0,,1.0,main_w4_handler1,2896609,14352521,False,1086338,fasta,,8558417.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""""","""false""",0,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b52dd5970c0d1e101d'}]",,,sortbylength,"""""",32.0,,34273915.0,1479291751.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/vsearch/vsearch_sorting/1.9.7.0,1.9.7.0,,2016-11-16 10:24:02.594373,94992.0,81.0
2016-11-16 10:09:27.632376,slurm_normal,1479291001.0,0,,1.0,main_w3_handler1,2896622,14352379,False,1086338,fasta,,8558297.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""""","""false""",0,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5d9d7090f14bec74d'}]",,,sortbylength,"""""",32.0,,34273964.0,1479290972.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/vsearch/vsearch_sorting/1.9.7.0,1.9.7.0,,2016-11-16 10:10:08.311526,95000.0,29.0
2016-11-16 10:18:25.798586,slurm_normal,1479291563.0,0,,1.0,main_w3_handler0,2896617,14352480,False,1253712,fasta,,8558377.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""""","""false""",0,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b58df8c27bfe5c957a'}]",,,sortbylength,"""""",32.0,,34273939.0,1479291509.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/vsearch/vsearch_sorting/1.9.7.0,1.9.7.0,,2016-11-16 10:19:27.667439,94998.0,54.0
2016-11-16 10:17:06.923574,slurm_normal,1479291521.0,0,,1.0,main_w4_handler1,2896610,14352465,False,1194582,fasta,,8558366.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""""","""false""",0,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b539e9688f8c89b3d7'}]",,,sortbylength,"""""",32.0,,34273918.0,1479291435.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/vsearch/vsearch_sorting/1.9.7.0,1.9.7.0,,2016-11-16 10:18:49.535743,94993.0,86.0
2016-11-16 10:17:20.502394,slurm_normal,1479291530.0,0,,1.0,main_w3_handler0,2896642,14352472,False,1253712,fasta,,8558369.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""""","""false""",0,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5f3a315ad2e813f6d'}]",,,sortbylength,"""""",32.0,,34274126.0,1479291447.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/vsearch/vsearch_sorting/1.9.7.0,1.9.7.0,,2016-11-16 10:18:55.056970,95002.0,83.0
2016-11-16 10:17:19.821051,slurm_normal,1479291501.0,0,,1.0,main_w4_handler0,2896612,14352471,False,700072,fasta,,8558370.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""""","""false""",0,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5086b34091ee02abd'}]",,,sortbylength,"""""",32.0,,34273922.0,1479291448.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/vsearch/vsearch_sorting/1.9.7.0,1.9.7.0,,2016-11-16 10:18:26.897181,94995.0,53.0
2016-11-16 10:15:52.874627,slurm_normal,1479291455.0,0,,1.0,main_w3_handler1,2896608,14352457,False,1086338,fasta,,8558359.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""""","""false""",0,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b548717a284f35ec94'}]",,,sortbylength,"""""",32.0,,34273913.0,1479291365.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/vsearch/vsearch_sorting/1.9.7.0,1.9.7.0,,2016-11-16 10:17:37.420853,94991.0,90.0
2016-11-16 10:19:54.777634,slurm_normal,1479291610.0,0,,1.0,main_w3_handler0,2896609,14352496,False,1194582,fasta,,8558393.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""""","""false""",0,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5a01fbb6f97fe0481'}]",,,sortbylength,"""""",32.0,,34273915.0,1479291601.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/vsearch/vsearch_sorting/1.9.7.0,1.9.7.0,,2016-11-16 10:20:14.534251,94992.0,9.0
2016-11-16 10:30:55.544442,slurm_normal,1479292430.0,0,,1.0,main_w4_handler0,2896622,14352953,False,1086338,fasta,,8558481.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""""","""false""",0,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5d9d7090f14bec74d'}]",,,sortbylength,"""""",32.0,,34273964.0,1479292330.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/vsearch/vsearch_sorting/1.9.7.0,1.9.7.0,,2016-11-16 10:33:59.322741,95000.0,100.0
2017-01-17 22:57:56.246602,slurm_normal,1484693925.0,0,,1.0,main_w3_handler0,2921970,14794342,False,166977805,fasta,,8956859.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""""","""false""",0,,"[{'src': 'hda', 'id': 27969520}]",,,sortbylength,"""""",32.0,,35380812.0,1484693890.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/vsearch/vsearch_sorting/1.9.7.0,1.9.7.0,,2017-01-17 22:58:50.188257,96507.0,35.0
2016-12-08 14:09:44.858343,slurm_normal,1481206211.0,0,,1.0,main_w4_handler1,2788086,14516143,False,155515872,fasta,,8698712.roundup,slurm,,132111800.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""""","""false""",0,,"[{'src': 'hda', 'id': 27532327}]",,,sortbylength,"""""",32.0,,34709468.0,1481206189.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/vsearch/vsearch_sorting/1.9.7.0,1.9.7.0,,2016-12-08 14:10:19.202750,63628.0,22.0
2017-01-22 00:45:51.990531,slurm_normal,1485045959.0,0,,1.0,main_w3_handler0,2963767,14837984,False,388534,fasta,,8998366.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""""","""false""",0,,"[{'src': 'hda', 'id': 28031521}]",,,sortbylength,"""""",32.0,,35514057.0,1485045955.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/vsearch/vsearch_sorting/1.9.7.0,1.9.7.0,,2017-01-22 00:46:02.239051,,4.0
2017-01-22 01:12:16.839486,slurm_normal,1485047542.0,0,,1.0,main_w4_handler0,2963767,14838034,False,227784,fasta,,8998410.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""""","""false""",0,,"[{'src': 'hda', 'id': 28031823}]",,,sortbylength,"""""",32.0,,35514057.0,1485047539.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/vsearch/vsearch_sorting/1.9.7.0,1.9.7.0,,2017-01-22 01:12:25.411847,,3.0
2016-12-20 10:38:52.633455,slurm_normal,1482230525.0,0,,1.0,main_w4_handler0,2925526,14614277,False,6430338452,fasta,,8790818.roundup,slurm,,132111800.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""sort_""","""true""",0,,"[{'src': 'hda', 'id': 27693130}]",,,sortbylength,"""""",32.0,,34731935.0,1482230336.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/vsearch/vsearch_sorting/1.9.7.0,1.9.7.0,,2016-12-20 10:42:07.626727,86021.0,189.0
2016-12-23 05:16:16.447724,slurm_normal,1482470184.0,0,,1.0,main_w4_handler1,1937157,14636146,False,14411779,fasta,,8811788.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""""","""true""",0,,"[{'src': 'hda', 'id': 27726658}]",,,sortbylength,"""""",32.0,,35044068.0,1482470179.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/vsearch/vsearch_sorting/1.9.7.0,1.9.7.0,,2016-12-23 05:16:26.583139,49108.0,5.0
2017-01-07 15:27:43.284092,slurm_normal,1483802872.0,0,,1.0,main_w3_handler0,2948192,14708984,False,206378,fasta,,8878426.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""""","""false""",0,,"[{'src': 'hda', 'id': 27841832}]",,,sortbylength,"""""",32.0,,35228683.0,1483802868.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/vsearch/vsearch_sorting/1.9.7.0,1.9.7.0,,2017-01-07 15:27:54.780941,,4.0
2017-01-26 14:17:09.086391,slurm_normal,1485441761.0,0,,1.0,main_w3_handler1,2968341,14878017,False,6363,fasta,,9037755.roundup,slurm,,132111800.0,corral-repl,,"""1bb23612e3d211e69160005056a51846""","""/galaxy-repl/localdata/chrom/?.len""","""?""","""""","""false""",0,,"[{'src': 'hda', 'id': 28093968}]",,,sortbylength,"""""",32.0,,,1485441756.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/vsearch/vsearch_sorting/1.9.7.0,1.9.7.0,,2017-01-26 14:42:43.313165,48848.0,5.0
2017-01-26 18:45:42.852736,slurm_normal,1485457987.0,0,,1.0,main_w3_handler0,2968341,14881226,False,9564,fasta,,9040841.roundup,slurm,,132112168.0,corral-repl,,"""9fa3509ee3f711e6a667005056a51846""","""/galaxy-repl/localdata/chrom/?.len""","""?""","""""","""false""",0,,"[{'src': 'hda', 'id': 28098798}]",,,sortbylength,"""""",32.0,,,1485457984.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/vsearch/vsearch_sorting/1.9.7.0,1.9.7.0,,2017-01-26 19:13:10.918987,48848.0,3.0
2017-01-26 20:06:20.287994,slurm_normal,1485462702.0,0,,1.0,main_w4_handler0,2968341,14881863,False,11418,fasta,,9041392.roundup,slurm,,132112168.0,corral-repl,,"""e486877ae40211e682cd005056a52a46""","""/galaxy-repl/localdata/chrom/?.len""","""?""","""""","""false""",0,,"[{'src': 'hda', 'id': 28099878}]",,,sortbylength,"""""",32.0,,,1485462698.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/vsearch/vsearch_sorting/1.9.7.0,1.9.7.0,,2017-01-26 20:31:45.271780,48848.0,4.0
2017-01-26 20:31:37.803766,slurm_normal,1485464374.0,0,,1.0,main_w3_handler1,2968341,14882029,False,12106,fasta,,9041680.roundup,slurm,,132112168.0,corral-repl,,"""6b8a7ee0e40611e68c61005056a52a46""","""/galaxy-repl/localdata/chrom/?.len""","""?""","""""","""false""",0,,"[{'src': 'hda', 'id': 28100144}]",,,sortbylength,"""""",32.0,,,1485464369.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/vsearch/vsearch_sorting/1.9.7.0,1.9.7.0,,2017-01-26 20:59:36.788793,48848.0,5.0
2017-01-27 19:12:48.203154,slurm_normal,1485544378.0,0,,1.0,main_w4_handler1,2968341,14892362,False,124468308,fasta,,9051359.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""hydroptila""","""false""",0,,"[{'src': 'hda', 'id': 28114927}]",,,sortbylength,"""20""",32.0,,35488235.0,1485544373.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/vsearch/vsearch_sorting/1.9.7.0,1.9.7.0,,2017-01-27 19:12:59.616280,48848.0,5.0
