create_time,destination_id,end_epoch,exit_code,galaxy_slots,handler,history_id,id,imported,info,input,input_filetype,job_runner_external_id,job_runner_name,library_folder_id,memtotal,object_store_id,param_filename,parameters.__workflow_invocation_uuid__,parameters.chromInfo,parameters.dbkey,parameters.input,parameters.input.values,parameters.report,processor_count,runner_name,session_id,start_epoch,state,swaptotal,tool_id,tool_version,traceback,update_time,user_id,runtime
2014-12-19 14:43:11.925667,rodeo_normal,1419002520.0,0,1.0,main_w1_handler1,1976796,8445478,False,,1900,tabular,2349533.roundup,slurm,,132112264.0,corral-repl,,"""58cb26b0878d11e4beb0005056a51846""","""/galaxy-repl/localdata/chrom/?.len""","""?""",18031661,,"""True""",32.0,,20012132,1419002513.0,ok,1023992.0,toolshed.g2.bx.psu.edu/repos/boris/hetbox/hetbox/1.0,1.0,,2014-12-19 15:22:04.864940,21577,7.0
2015-02-18 11:17:54.487366,rodeo_normal,1424258288.0,0,1.0,main_w1_handler1,1636949,8754776,False,,9044,tabular,2809665.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/oryCun2.len""","""oryCun2""",18555923,,"""True""",32.0,,21308972,1424258284.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/boris/hetbox/hetbox/1.0,1.0,,2015-02-18 11:18:10.335013,39900,4.0
2015-02-18 11:18:53.678374,rodeo_normal,1424258346.0,0,1.0,main_w1_handler1,1636949,8754790,False,,26490,tabular,2809672.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/oryCun2.len""","""oryCun2""",18554086,,"""True""",32.0,,21308972,1424258342.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/boris/hetbox/hetbox/1.0,1.0,,2015-02-18 11:19:10.089700,39900,4.0
2015-02-18 11:19:19.854868,rodeo_normal,1424258370.0,0,1.0,main_w1_handler1,1636949,8754804,False,,4127,tabular,2809678.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/oryCun2.len""","""oryCun2""",18556047,,"""True""",32.0,,21308972,1424258366.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/boris/hetbox/hetbox/1.0,1.0,,2015-02-18 11:19:32.198481,39900,4.0
2015-02-18 11:36:06.081967,rodeo_normal,1424259383.0,0,1.0,main_w1_handler1,1636949,8754887,False,,4127,tabular,2809748.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/oryCun2.len""","""oryCun2""",18556047,,"""True""",32.0,,21308972,1424259376.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/boris/hetbox/hetbox/1.0,1.0,,2015-02-18 11:36:27.405400,39900,7.0
2015-02-18 10:51:18.897718,rodeo_normal,1424256697.0,0,1.0,main_w1_handler1,1636949,8754560,False,,9044,tabular,2809470.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/oryCun2.len""","""oryCun2""",18555923,,"""True""",32.0,,21308972,1424256687.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/boris/hetbox/hetbox/1.0,1.0,,2015-02-18 10:51:39.849206,39900,10.0
2015-02-18 11:36:03.913411,rodeo_normal,1424259380.0,0,1.0,main_w1_handler1,1636949,8754885,False,,26490,tabular,2809746.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/oryCun2.len""","""oryCun2""",18554086,,"""True""",32.0,,21308972,1424259373.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/boris/hetbox/hetbox/1.0,1.0,,2015-02-18 11:36:22.227638,39900,7.0
2015-02-18 11:36:04.997136,rodeo_normal,1424262878.0,0,1.0,main_w2_handler1,1636949,8754886,False,,9044,tabular,2810520.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/oryCun2.len""","""oryCun2""",18555923,,"""True""",32.0,,21308972,1424262835.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/boris/hetbox/hetbox/1.0,1.0,,2015-02-18 12:34:46.354734,39900,43.0
2015-02-18 19:09:02.192834,rodeo_normal,1424286636.0,0,1.0,main_w1_handler1,1636949,8758298,False,,68744,tabular,2816973.roundup,slurm,,132112168.0,corral-repl,,"""97b14316b7a111e4a6ee005056a52a46""","""/galaxy-repl/localdata/chrom/oryCun2.len""","""oryCun2""",18560799,,"""True""",32.0,,21308972,1424286628.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/boris/hetbox/hetbox/1.0,1.0,,2015-02-18 19:10:40.249302,39900,8.0
2015-02-18 19:07:09.041671,rodeo_normal,1424286522.0,0,1.0,main_w2_handler0,1636949,8758283,False,,65183,tabular,2816925.roundup,slurm,,132112168.0,corral-repl,,"""540e7f3eb7a111e48cc6005056a51846""","""/galaxy-repl/localdata/chrom/oryCun2.len""","""oryCun2""",18560781,,"""True""",32.0,,21308972,1424286515.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/boris/hetbox/hetbox/1.0,1.0,,2015-02-18 19:08:45.892055,39900,7.0
2015-02-18 19:09:56.154195,rodeo_normal,1424286721.0,0,1.0,main_w1_handler0,1636949,8758323,False,,9073,tabular,2817002.roundup,slurm,,132112168.0,corral-repl,,"""b6c7f9a2b7a111e4b594005056a51846""","""/galaxy-repl/localdata/chrom/oryCun2.len""","""oryCun2""",18560834,,"""True""",32.0,,21308972,1424286712.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/boris/hetbox/hetbox/1.0,1.0,,2015-02-18 19:12:05.616974,39900,9.0
