create_time,destination_id,end_epoch,exit_code,galaxy_slots,handler,header,header_filetype,history_id,id,imported,info,inputFile,inputFile_filetype,job_runner_external_id,job_runner_name,library_folder_id,memtotal,object_store_id,param_filename,parameters.__workflow_invocation_uuid__,parameters.chromInfo,parameters.dbkey,parameters.header,parameters.header.values,parameters.inputFile,parameters.inputFile.values,processor_count,runner_name,session_id,start_epoch,state,swaptotal,tool_id,tool_version,traceback,update_time,user_id,runtime
2016-06-06 00:52:51.626216,slurm_normal_16gb,1465174630.0,0,1.0,main_w2_handler0,1729,bam,2728641,13076530,False,,1729,bam,7261998.roundup,slurm,,132112168.0,corral-repl,,"""fa0e0dd82b8011e6a1a2005056a52a46""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5a02cb2c1bfcbee4a'}]",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5934d9522c56cbb68'}]",32.0,,30314630,1465174625.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_ReplaceSamHeader/1.136.0,1.136.0,,2016-06-06 00:57:12.545196,32774.0,5.0
2016-06-06 00:45:15.610340,slurm_normal_16gb,1465174285.0,0,1.0,main_w2_handler1,8389573,bam,2728636,13076476,False,,8390204,bam,7261928.roundup,slurm,,132112168.0,corral-repl,,"""ec4172fe2b7f11e6882d005056a52a46""","""/galaxy-repl/localdata/chrom/vicPac1.len""","""vicPac1""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b587dca18ac92c05fe'}]",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5076cd585dcce817a'}]",32.0,,30314630,1465174256.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_ReplaceSamHeader/1.136.0,1.136.0,,2016-06-06 00:51:29.399636,32774.0,29.0
2016-06-06 00:52:58.951213,slurm_normal_16gb,1465174660.0,0,1.0,main_w1_handler1,1729,bam,2728642,13076537,False,,1729,bam,7262002.roundup,slurm,,132112168.0,corral-repl,,"""0053287c2b8111e6a1a2005056a52a46""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b560a77174e80b33ca'}]",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5d2f781031e24dbd4'}]",32.0,,30314630,1465174654.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_ReplaceSamHeader/1.136.0,1.136.0,,2016-06-06 00:57:42.507178,32774.0,6.0
2016-06-06 00:45:21.547123,slurm_normal_16gb,1465174379.0,0,1.0,main_w1_handler1,9390852,bam,2728637,13076484,False,,9391265,bam,7261943.roundup,slurm,,132112168.0,corral-repl,,"""f160dc0c2b7f11e6882d005056a52a46""","""/galaxy-repl/localdata/chrom/vicPac1.len""","""vicPac1""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b58528dfb605577ffd'}]",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b503984bbb21fdec9c'}]",32.0,,30314630,1465174360.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_ReplaceSamHeader/1.136.0,1.136.0,,2016-06-06 00:53:01.089640,32774.0,19.0
2016-11-09 20:17:26.333602,slurm_normal,1478722665.0,0,1.0,main_w3_handler0,597973,bam,2888032,14299569,False,,597973,bam,8507074.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5dfea027882332b7e'}]",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5dfea027882332b7e'}]",32.0,,32546345,1478722649.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_ReplaceSamHeader/1.136.0,1.136.0,,2016-11-09 20:17:47.280578,44270.0,16.0
2016-11-14 15:37:46.094461,slurm_normal,1479137901.0,0,1.0,main_w4_handler0,304097225,sam,2891412,14335060,False,,304097225,sam,8541058.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5748a68b1e03f9310'}]",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5748a68b1e03f9310'}]",32.0,,34244166,1479137869.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_ReplaceSamHeader/1.136.0,1.136.0,,2016-11-14 15:38:24.138783,50891.0,32.0
2016-12-03 10:30:08.396765,slurm_normal,1480761200.0,0,1.0,main_w3_handler0,522845506,bam,2851269,14477802,False,,991507877,bam,8670968.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 26809378}]",,"[{'src': 'hda', 'id': 26838973}]",32.0,,33615051,1480761012.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_ReplaceSamHeader/1.136.0,1.136.0,,2016-12-03 10:33:22.151718,87313.0,188.0
2017-01-30 15:21:35.092897,slurm_normal,1485791811.0,0,1.0,main_w4_handler0,940,sam,2182500,14905908,False,,4548150746,bam,9061860.roundup,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/danRer10.len""","""danRer10""",,"[{'src': 'hda', 'id': 28139299}]",,"[{'src': 'hda', 'id': 28136349}]",32.0,,35402245,1485789699.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_ReplaceSamHeader/1.136.0,1.136.0,,2017-01-30 15:56:56.103871,58711.0,2112.0
2017-01-30 17:23:00.198931,slurm_normal,1485797796.0,0,1.0,main_w4_handler1,886,sam,2182500,14906902,False,,3617138293,bam,9062915.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 28140768}]",,"[{'src': 'hda', 'id': 28136348}]",32.0,,35402245,1485796984.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_ReplaceSamHeader/1.136.0,1.136.0,,2017-01-30 17:36:38.651005,58711.0,812.0
2017-01-31 12:39:32.503308,slurm_normal,1485867196.0,0,1.0,main_w4_handler0,890,sam,2182500,14914497,False,,3617138293,bam,9070303.roundup,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/danRer10.len""","""danRer10""",,"[{'src': 'hda', 'id': 28152197}]",,"[{'src': 'hda', 'id': 28136348}]",32.0,,35402245,1485866378.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_ReplaceSamHeader/1.136.0,1.136.0,,2017-01-31 12:53:17.690815,58711.0,818.0
2017-02-17 15:29:25.077488,slurm_normal,1487346035.0,0,1.0,main_w4_handler0,862,sam,2182500,15068015,False,,2705097953,bam,9223255.roundup,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/danRer10.len""","""danRer10""",,"[{'src': 'hda', 'id': 28400299}]",,"[{'src': 'hda', 'id': 28367831}]",32.0,,35402245,1487345367.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_ReplaceSamHeader/1.136.0,1.136.0,,2017-02-17 15:40:39.330466,58711.0,668.0
2017-02-17 15:29:44.549586,slurm_normal,1487346017.0,0,1.0,main_w3_handler1,862,sam,2182500,15068017,False,,2896489828,bam,9223258.roundup,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/danRer10.len""","""danRer10""",,"[{'src': 'hda', 'id': 28400299}]",,"[{'src': 'hda', 'id': 28367829}]",32.0,,35402245,1487345388.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_ReplaceSamHeader/1.136.0,1.136.0,,2017-02-17 15:40:20.975515,58711.0,629.0
2017-02-17 15:30:12.531040,slurm_normal,1487346009.0,0,1.0,main_w4_handler1,862,sam,2182500,15068019,False,,2705097953,bam,9223260.roundup,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/danRer10.len""","""danRer10""",,"[{'src': 'hda', 'id': 28400299}]",,"[{'src': 'hda', 'id': 28367831}]",32.0,,35402245,1487345416.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_ReplaceSamHeader/1.136.0,1.136.0,,2017-02-17 15:40:11.302013,58711.0,593.0
2017-02-17 15:29:58.917268,slurm_normal,1487346036.0,0,1.0,main_w4_handler0,862,sam,2182500,15068018,False,,2985727119,bam,9223259.roundup,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/danRer10.len""","""danRer10""",,"[{'src': 'hda', 'id': 28400299}]",,"[{'src': 'hda', 'id': 28367830}]",32.0,,35402245,1487345402.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_ReplaceSamHeader/1.136.0,1.136.0,,2017-02-17 15:40:43.329694,58711.0,634.0
2017-02-17 15:29:00.891272,slurm_normal,1487346090.0,0,1.0,main_w4_handler0,862,sam,2182500,15068006,False,,2985727119,bam,9223254.roundup,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/danRer10.len""","""danRer10""",,"[{'src': 'hda', 'id': 28400299}]",,"[{'src': 'hda', 'id': 28367830}]",32.0,,35402245,1487345345.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_ReplaceSamHeader/1.136.0,1.136.0,,2017-02-17 15:41:34.132499,58711.0,745.0
2017-02-17 15:28:20.192666,slurm_normal,1487346110.0,0,1.0,main_w4_handler1,862,sam,2182500,15068002,False,,3617368961,bam,9223250.roundup,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/danRer10.len""","""danRer10""",,"[{'src': 'hda', 'id': 28400299}]",,"[{'src': 'hda', 'id': 28367826}]",32.0,,35402245,1487345304.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_ReplaceSamHeader/1.136.0,1.136.0,,2017-02-17 15:41:54.982187,58711.0,806.0
2017-02-17 16:01:55.751756,slurm_normal,1487348590.0,0,1.0,main_w4_handler1,862,sam,2182500,15068450,False,,3466809023,bam,9223628.roundup,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/danRer10.len""","""danRer10""",,"[{'src': 'hda', 'id': 28400299}]",,"[{'src': 'hda', 'id': 28367827}]",32.0,,35402245,1487347329.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_ReplaceSamHeader/1.136.0,1.136.0,,2017-02-17 16:23:15.291903,58711.0,1261.0
2017-02-17 16:07:15.145124,slurm_normal,1487348703.0,0,1.0,main_w4_handler0,862,sam,2182500,15068472,False,,2679908817,bam,9223688.roundup,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/danRer10.len""","""danRer10""",,"[{'src': 'hda', 'id': 28400299}]",,"[{'src': 'hda', 'id': 28379456}]",32.0,,35402245,1487347657.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_ReplaceSamHeader/1.136.0,1.136.0,,2017-02-17 16:25:07.546446,58711.0,1046.0
2017-02-17 16:02:15.885024,slurm_normal,1487348269.0,0,1.0,main_w3_handler0,862,sam,2182500,15068453,False,,3442615300,bam,9223629.roundup,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/danRer10.len""","""danRer10""",,"[{'src': 'hda', 'id': 28400299}]",,"[{'src': 'hda', 'id': 28367828}]",32.0,,35402245,1487347339.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_ReplaceSamHeader/1.136.0,1.136.0,,2017-02-17 16:17:53.629925,58711.0,930.0
2017-02-17 16:07:00.715309,slurm_normal,1487348738.0,0,1.0,main_w4_handler0,862,sam,2182500,15068470,False,,3371848484,bam,9223685.roundup,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/danRer10.len""","""danRer10""",,"[{'src': 'hda', 'id': 28400299}]",,"[{'src': 'hda', 'id': 28367833}]",32.0,,35402245,1487347624.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_ReplaceSamHeader/1.136.0,1.136.0,,2017-02-17 16:25:42.682248,58711.0,1114.0
2017-02-17 16:06:47.575696,slurm_normal,1487349356.0,0,1.0,main_w4_handler0,862,sam,2182500,15068469,False,,2981356441,bam,9223684.roundup,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/danRer10.len""","""danRer10""",,"[{'src': 'hda', 'id': 28400299}]",,"[{'src': 'hda', 'id': 28367832}]",32.0,,35402245,1487347613.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_ReplaceSamHeader/1.136.0,1.136.0,,2017-02-17 16:35:58.738807,58711.0,1743.0
2017-04-11 20:06:34.996010,slurm_normal,1491941222.0,0,1.0,main_w4_handler1,11815677,bam,3069351,15559217,False,,13702051,bam,9682870.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 29176819}]",,"[{'src': 'hda', 'id': 29176818}]",32.0,,37276698,1491941206.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_ReplaceSamHeader/1.136.0,1.136.0,,2017-04-11 20:07:05.292517,,16.0
2017-07-26 02:47:37.683869,slurm_normal,1501037299.0,0,1.0,main_w3_handler1,13799757,sam,3202893,16419648,False,,13799757,sam,10485119.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 30614207}]",,"[{'src': 'hda', 'id': 30614207}]",32.0,,39517003,1501037266.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_ReplaceSamHeader/1.136.0,1.136.0,,2017-07-26 02:48:20.639177,,33.0
2017-08-31 17:33:42.502341,slurm_normal,1504201642.0,0,1.0,main_w4_handler0,1462382673,bam,3232353,16705327,False,,1198578143,bam,10778079.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/dm3.len""","""dm3""",,"[{'src': 'hda', 'id': 31046846}]",,"[{'src': 'hda', 'id': 31046849}]",32.0,,40073510,1504200836.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_ReplaceSamHeader/1.136.0,1.136.0,,2017-08-31 17:47:26.853731,44999.0,806.0
