Other,Other_filetype,create_time,destination_id,end_epoch,exit_code,galaxy_memory_mb,galaxy_slots,handler,history_id,id,imported,info,job_runner_external_id,job_runner_name,library_folder_id,memtotal,object_store_id,param_filename,parameters.__workflow_invocation_uuid__,parameters.chromInfo,parameters.d_yaxis,parameters.dbkey,parameters.h_yaxis,parameters.loess_color,parameters.loess_span,parameters.normalize_bins,parameters.points_color,parameters.sample_vcf,parameters.sample_vcf.values,parameters.source.Celegans,parameters.source.Other,parameters.source.Other.values,parameters.source.__current_case__,parameters.source.source_select,parameters.standardize,processor_count,runner_name,sample_vcf,sample_vcf_filetype,session_id,start_epoch,state,swaptotal,tool_id,tool_version,traceback,update_time,user_id,runtime
,,2014-09-30 02:53:31.669881,roundup_single,1412064508.0,0,,1.0,main_w2_handler0,2070564,7898569,False,,1879765,slurm,,132112264.0,corral-repl,,"""e6422de8484c11e4a173005056a52a46""","""/galaxy-repl/localdata/chrom/ce10.len""","""1.0""","""ce10""","""3000""","""green""","""0.2""","""True""","""gray27""",17091841,,C.elegans,,,0,elegans,"""True""",32.0,,532771,vcf,17296249.0,1412064505.0,ok,1023992.0,toolshed.g2.bx.psu.edu/repos/gregory-minevich/cloudmap_variant_discovery_mapping/cloudmap_variant_discovery_mapping/1.0.0,1.0.0,,2014-09-30 08:08:29.366378,53657.0,3.0
,,2014-09-27 18:42:40.232682,roundup_single,1411858806.0,0,,1.0,main_w2_handler0,2057265,7879671,False,,1861530,slurm,,132112264.0,corral-repl,,"""fba0f8c8467511e4bec6005056a51846""","""/galaxy-repl/localdata/chrom/ce10.len""","""1.0""","""ce10""","""6000""","""green""","""0.2""","""True""","""gray27""",17059297,,C.elegans,,,0,elegans,"""True""",32.0,,389297,vcf,17261213.0,1411858801.0,ok,1023992.0,toolshed.g2.bx.psu.edu/repos/gregory-minevich/cloudmap_variant_discovery_mapping/cloudmap_variant_discovery_mapping/1.0.0,1.0.0,,2014-09-27 23:00:10.013352,53196.0,5.0
,,2014-09-28 05:46:30.796615,roundup_single,1411887716.0,0,,1.0,main_w2_handler0,2057249,7883646,False,,1864916,slurm,,132112264.0,corral-repl,,"""b13729c646d211e480c7005056a52a46""","""/galaxy-repl/localdata/chrom/ce10.len""","""1.0""","""ce10""","""1000""","""green""","""0.3""","""True""","""gray27""",17066649,,C.elegans,,,0,elegans,"""True""",32.0,,327386,vcf,17267317.0,1411887713.0,ok,1023992.0,toolshed.g2.bx.psu.edu/repos/gregory-minevich/cloudmap_variant_discovery_mapping/cloudmap_variant_discovery_mapping/1.0.0,1.0.0,,2014-09-28 07:01:59.799519,52772.0,3.0
,,2014-09-27 18:35:54.863148,roundup_single,1411869438.0,0,,1.0,main_w1_handler1,2057261,7879533,False,,1862789,slurm,,132112264.0,corral-repl,,"""02593a82467511e4a657005056a52a46""","""/galaxy-repl/localdata/chrom/ce10.len""","""1.0""","""ce10""","""1000""","""green""","""0.3""","""True""","""gray27""",17059029,,C.elegans,,,0,elegans,"""True""",32.0,,194964,vcf,17261165.0,1411869435.0,ok,1023992.0,toolshed.g2.bx.psu.edu/repos/gregory-minevich/cloudmap_variant_discovery_mapping/cloudmap_variant_discovery_mapping/1.0.0,1.0.0,,2014-09-28 01:57:21.441263,53195.0,3.0
,,2014-09-28 04:03:42.439646,roundup_single,1411887528.0,0,,1.0,main_w2_handler1,2067425,7883374,False,,1864875,slurm,,132112264.0,corral-repl,,"""50803ffe46c411e4a3ea005056a51846""","""/galaxy-repl/localdata/chrom/ce10.len""","""1.0""","""ce10""","""3000""","""green""","""0.2""","""True""","""gray27""",17066043,,C.elegans,,,0,elegans,"""True""",32.0,,526106,vcf,17266381.0,1411887525.0,ok,1023992.0,toolshed.g2.bx.psu.edu/repos/gregory-minevich/cloudmap_variant_discovery_mapping/cloudmap_variant_discovery_mapping/1.0.0,1.0.0,,2014-09-28 06:58:50.168189,53577.0,3.0
,,2014-10-12 19:44:01.488425,rodeo_normal,1413149649.0,0,,1.0,main_w1_handler1,2081789,7968877,False,,11856.rodeo,slurm,,16332532.0,corral-repl,,"""0c8bfc90524811e4ba7f005056a51846""","""/galaxy-repl/localdata/chrom/ce10.len""","""1.0""","""ce10""","""6000""","""green""","""0.2""","""True""","""gray27""",17205068,,C.elegans,,,0,elegans,"""True""",2.0,,15468539,vcf,17514981.0,1413149627.0,ok,0.0,toolshed.g2.bx.psu.edu/repos/gregory-minevich/cloudmap_variant_discovery_mapping/cloudmap_variant_discovery_mapping/1.0.0,1.0.0,,2014-10-12 21:34:13.185512,26904.0,22.0
,,2014-10-10 16:10:18.049677,rodeo_normal,1413014900.0,0,,1.0,main_w1_handler0,2081793,7962563,False,,7952.rodeo,slurm,,16332532.0,corral-repl,,"""d98754f4509711e4be4a005056a52a46""","""/galaxy-repl/localdata/chrom/ce10.len""","""1.0""","""ce10""","""3000""","""green""","""0.2""","""True""","""gray27""",17195259,,C.elegans,,,0,elegans,"""True""",2.0,,7854616,vcf,17473650.0,1413014884.0,ok,0.0,toolshed.g2.bx.psu.edu/repos/gregory-minevich/cloudmap_variant_discovery_mapping/cloudmap_variant_discovery_mapping/1.0.0,1.0.0,,2014-10-11 08:08:24.004977,26904.0,16.0
,,2014-10-17 15:03:47.206371,rodeo_normal,1413566383.0,0,,1.0,main_w1_handler0,2089072,7998763,False,,37048.rodeo,slurm,,16332532.0,corral-repl,,"""b42272ee560e11e4be5e005056a52a46""","""/galaxy-repl/localdata/chrom/ce10.len""","""1.0""","""ce10""","""3000""","""green""","""0.2""","""True""","""gray27""",17261783,,C.elegans,,,0,elegans,"""True""",2.0,,8759514,vcf,17685704.0,1413566368.0,ok,0.0,toolshed.g2.bx.psu.edu/repos/gregory-minevich/cloudmap_variant_discovery_mapping/cloudmap_variant_discovery_mapping/1.0.0,1.0.0,,2014-10-17 17:19:47.267068,54214.0,15.0
,,2014-11-04 17:02:59.893867,rodeo_normal,1415134664.0,0,,1.0,main_w2_handler1,2107159,8100957,False,,125181.rodeo,slurm,,16332532.0,corral-repl,,"""4a42493c644411e48db0005056a51846""","""/galaxy-repl/localdata/chrom/ce10.len""","""1.0""","""ce10""","""3000""","""green""","""0.2""","""True""","""gray27""",17426263,,C.elegans,,,0,elegans,"""True""",2.0,,2441365,vcf,17448683.0,1415134654.0,ok,0.0,toolshed.g2.bx.psu.edu/repos/gregory-minevich/cloudmap_variant_discovery_mapping/cloudmap_variant_discovery_mapping/1.0.0,1.0.0,,2014-11-04 20:57:47.299496,53967.0,10.0
,,2014-11-15 04:42:34.845587,rodeo_normal,1416033611.0,0,,1.0,main_w2_handler1,1841593,8171863,False,,216750.rodeo,slurm,,16332532.0,corral-repl,,"""b4b462ec6c8111e4bb01005056a51846""","""/galaxy-repl/localdata/chrom/ce10.len""","""1.0""","""ce10""","""3000""","""green""","""0.2""","""True""","""gray27""",17550285,,C.elegans,,,0,elegans,"""True""",2.0,,797537,vcf,18015945.0,1416033606.0,ok,0.0,toolshed.g2.bx.psu.edu/repos/gregory-minevich/cloudmap_variant_discovery_mapping/cloudmap_variant_discovery_mapping/1.0.0,1.0.0,,2014-11-15 06:40:13.665415,46545.0,5.0
,,2015-01-11 03:18:49.656839,rodeo_normal,1420966374.0,0,,1.0,main_w1_handler1,2170071,8527217,False,,737987.rodeo,slurm,,16332532.0,corral-repl,,"""81658d80994011e4b7f0005056a51846""","""/galaxy-repl/localdata/chrom/ce10.len""","""1.0""","""ce10""","""3000""","""green""","""0.2""","""True""","""gray27""",18177357,,C.elegans,,,0,elegans,"""True""",2.0,,7154676,vcf,20426631.0,1420966354.0,ok,0.0,toolshed.g2.bx.psu.edu/repos/gregory-minevich/cloudmap_variant_discovery_mapping/cloudmap_variant_discovery_mapping/1.0.0,1.0.0,,2015-01-11 08:52:58.458890,58045.0,20.0
,,2015-01-23 11:47:38.316611,rodeo_normal,1422032196.0,0,,1.0,main_w1_handler1,2181532,8593379,False,,823812.rodeo,slurm,,16332532.0,corral-repl,,"""971059e4a2f511e48190005056a52a46""","""/galaxy-repl/localdata/chrom/ce10.len""","""1.0""","""ce10""","""10""","""green""","""0.4""","""False""","""gray27""",18278540,,C.elegans,,,0,elegans,"""True""",2.0,,151368,vcf,20506396.0,1422032189.0,ok,0.0,toolshed.g2.bx.psu.edu/repos/gregory-minevich/cloudmap_variant_discovery_mapping/cloudmap_variant_discovery_mapping/1.0.0,1.0.0,,2015-01-23 16:56:39.541449,52212.0,7.0
,,2015-01-28 13:15:45.585234,rodeo_normal,1422461092.0,0,,1.0,main_w2_handler1,2187048,8621770,False,,855764.rodeo,slurm,,16332532.0,corral-repl,,"""bb30048ea6ef11e4bb46005056a52a46""","""/galaxy-repl/localdata/chrom/ce10.len""","""1.0""","""ce10""","""20""","""green""","""0.4""","""True""","""gray27""",18324724,,C.elegans,,,0,elegans,"""True""",2.0,,2823923,vcf,20506396.0,1422461081.0,ok,0.0,toolshed.g2.bx.psu.edu/repos/gregory-minevich/cloudmap_variant_discovery_mapping/cloudmap_variant_discovery_mapping/1.0.0,1.0.0,,2015-01-28 16:04:55.654296,52212.0,11.0
,,2015-01-30 17:14:45.191583,rodeo_normal,1422644684.0,0,,1.0,main_w2_handler1,2188823,8639606,False,,2599162.roundup,slurm,,132112168.0,corral-repl,,"""55dd5194a8a311e48766005056a51846""","""/galaxy-repl/localdata/chrom/ce10.len""","""1.0""","""ce10""","""1000""","""green""","""0.3""","""True""","""gray27""",18353726,,C.elegans,,,0,elegans,"""True""",32.0,,1332341,vcf,20710159.0,1422644674.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/gregory-minevich/cloudmap_variant_discovery_mapping/cloudmap_variant_discovery_mapping/1.0.0,1.0.0,,2015-01-30 19:04:48.816880,57565.0,10.0
,,2015-03-14 00:21:56.782452,rodeo_normal,1426299426.0,0,,1.0,main_w1_handler0,2236473,8946864,False,,3164699.roundup,slurm,,132112168.0,corral-repl,,"""0d5e8a4cc9e011e4830a005056a51846""","""/galaxy-repl/localdata/chrom/ce10.len""","""1.0""","""ce10""","""3000""","""green""","""0.2""","""True""","""gray27""",18855424,,C.elegans,,,0,elegans,"""True""",32.0,,3702821,vcf,20289064.0,1426299402.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/gregory-minevich/cloudmap_variant_discovery_mapping/cloudmap_variant_discovery_mapping/1.0.0,1.0.0,,2015-03-14 02:17:09.250263,57809.0,24.0
,,2015-03-14 01:56:45.620562,rodeo_normal,1426308798.0,0,,1.0,main_w2_handler1,2237113,8947109,False,,3165385.roundup,slurm,,132112168.0,corral-repl,,"""4589b70ec9ed11e4bb08005056a52a46""","""/galaxy-repl/localdata/chrom/ce10.len""","""1.0""","""ce10""","""3000""","""green""","""0.2""","""True""","""gray27""",18855806,,C.elegans,,,0,elegans,"""True""",32.0,,5743320,vcf,20289064.0,1426308770.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/gregory-minevich/cloudmap_variant_discovery_mapping/cloudmap_variant_discovery_mapping/1.0.0,1.0.0,,2015-03-14 04:53:23.743418,57809.0,28.0
,,2015-03-14 22:40:38.952493,rodeo_normal,1426379930.0,0,,1.0,main_w2_handler0,2237198,8949542,False,,3169277.roundup,slurm,,132112168.0,corral-repl,,"""d205c1caca9a11e49def005056a52a46""","""/galaxy-repl/localdata/chrom/ce10.len""","""1.0""","""ce10""","""1000""","""green""","""0.3""","""True""","""gray27""",18859205,,C.elegans,,,0,elegans,"""True""",32.0,,4811768,vcf,21799288.0,1426379915.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/gregory-minevich/cloudmap_variant_discovery_mapping/cloudmap_variant_discovery_mapping/1.0.0,1.0.0,,2015-03-15 00:38:54.489005,57809.0,15.0
,,2015-03-15 01:47:56.188646,rodeo_normal,1426395490.0,0,,1.0,main_w2_handler1,2237600,8950171,False,,3170719.roundup,slurm,,132112168.0,corral-repl,,"""40016660cab511e4a12b005056a51846""","""/galaxy-repl/localdata/chrom/ce10.len""","""1.0""","""ce10""","""3000""","""green""","""0.2""","""True""","""gray27""",18860186,,C.elegans,,,0,elegans,"""True""",32.0,,5908454,vcf,21799288.0,1426395476.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/gregory-minevich/cloudmap_variant_discovery_mapping/cloudmap_variant_discovery_mapping/1.0.0,1.0.0,,2015-03-15 04:58:13.724318,57809.0,14.0
,,2015-04-10 12:58:14.440851,slurm_normal,1428696029.0,0,,1.0,main_w1_handler1,2265934,9192878,False,,3479521.roundup,slurm,,132112168.0,corral-repl,,"""2df64180df8111e48fb4005056a51846""","""/galaxy-repl/localdata/chrom/ce10.len""","""1.0""","""ce10""","""1000""","""green""","""0.3""","""True""","""gray27""",19225680,,C.elegans,,,0,elegans,"""True""",32.0,,480405,vcf,22370378.0,1428696025.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/gregory-minevich/cloudmap_variant_discovery_mapping/cloudmap_variant_discovery_mapping/1.0.0,1.0.0,,2015-04-10 20:00:31.652046,58175.0,4.0
,,2015-06-11 18:26:11.371823,slurm_normal,1435666206.0,0,,1.0,main_w2_handler0,2338413,9635582,False,,4069299.roundup,slurm,,132112168.0,corral-repl,,"""36cc4e8c106711e5b93d005056a52a46""","""/galaxy-repl/localdata/chrom/ce10.len""","""1.0""","""ce10""","""3000""","""green""","""0.2""","""True""","""gray27""",19978490,,C.elegans,,,0,elegans,"""True""",32.0,,1142691,vcf,23264274.0,1435666198.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/gregory-minevich/cloudmap_variant_discovery_mapping/cloudmap_variant_discovery_mapping/1.0.0,1.0.0,,2015-06-30 12:10:10.788607,59202.0,8.0
,,2015-06-16 14:21:30.294769,slurm_normal,1434477751.0,0,,1.0,main_w2_handler1,2344674,9664514,False,,3976647.roundup,slurm,,132112168.0,corral-repl,,"""dbe2d07a143211e5be9c005056a51846""","""/galaxy-repl/localdata/chrom/ce10.len""","""1.0""","""ce10""","""1000""","""green""","""0.3""","""True""","""gray27""",20023571,,C.elegans,,,0,elegans,"""True""",32.0,,13004792,vcf,23658259.0,1434477724.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/gregory-minevich/cloudmap_variant_discovery_mapping/cloudmap_variant_discovery_mapping/1.0.0,1.0.0,,2015-06-16 18:02:34.675647,57809.0,27.0
,,2015-06-25 02:51:36.404763,slurm_normal,1435213945.0,0,,1.0,main_w2_handler1,2354882,9728765,False,,4035841,slurm,,132112168.0,corral-repl,,"""045df1341ae511e583a4005056a52a46""","""/galaxy-repl/localdata/chrom/ce10.len""","""1.0""","""ce10""","""6000""","""green""","""0.2""","""True""","""gray27""",20125454,,C.elegans,,,0,elegans,"""True""",32.0,,18157584,vcf,23557191.0,1435213915.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/gregory-minevich/cloudmap_variant_discovery_mapping/cloudmap_variant_discovery_mapping/1.0.0,1.0.0,,2015-06-25 06:32:29.747076,57809.0,30.0
,,2015-07-23 09:34:37.960604,slurm_normal,1437647068.0,0,,1.0,main_w2_handler0,2386605,9951713,False,,4237039.roundup,slurm,,132112168.0,corral-repl,,"""e7f953e0311d11e5b800005056a51846""","""/galaxy-repl/localdata/chrom/ce10.len""","""1.0""","""ce10""","""6000""","""green""","""0.2""","""True""","""gray27""",20494391,,C.elegans,,,0,elegans,"""True""",32.0,,3565711,vcf,24245517.0,1437647059.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/gregory-minevich/cloudmap_variant_discovery_mapping/cloudmap_variant_discovery_mapping/1.0.0,1.0.0,,2015-07-23 10:24:35.223197,66624.0,9.0
,,2015-07-24 13:17:09.848443,slurm_normal,1437758088.0,0,,1.0,main_w1_handler1,2388267,9965882,False,,4252911.roundup,slurm,,132112168.0,corral-repl,,"""26366682320611e5956f005056a52a46""","""/galaxy-repl/localdata/chrom/ce10.len""","""1.0""","""ce10""","""1000""","""green""","""0.3""","""True""","""gray27""",20515813,,C.elegans,,,0,elegans,"""True""",32.0,,10099055,vcf,24245517.0,1437758069.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/gregory-minevich/cloudmap_variant_discovery_mapping/cloudmap_variant_discovery_mapping/1.0.0,1.0.0,,2015-07-24 17:14:52.021154,66624.0,19.0
,,2015-08-02 18:11:28.011796,slurm_normal,1438552838.0,0,,1.0,main_w2_handler1,2398705,10051255,False,,4331822.roundup,slurm,,132112168.0,corral-repl,,"""cfae51e2394111e59894005056a51846""","""/galaxy-repl/localdata/chrom/ce10.len""","""1.0""","""ce10""","""1000""","""green""","""0.3""","""True""","""gray27""",20667178,,C.elegans,,,0,elegans,"""True""",32.0,,667679,vcf,24418937.0,1438552833.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/gregory-minevich/cloudmap_variant_discovery_mapping/cloudmap_variant_discovery_mapping/1.0.0,1.0.0,,2015-08-02 22:00:44.921042,64277.0,5.0
,,2015-08-02 20:26:28.483071,slurm_normal,1438565244.0,0,,1.0,main_w1_handler0,2398991,10051877,False,,4332235.roundup,slurm,,132112168.0,corral-repl,,"""93c3faac395411e5860a005056a52a46""","""/galaxy-repl/localdata/chrom/ce10.len""","""1.0""","""ce10""","""6000""","""green""","""0.2""","""True""","""gray27""",20668258,,C.elegans,,,0,elegans,"""True""",32.0,,2821398,vcf,24418937.0,1438565236.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/gregory-minevich/cloudmap_variant_discovery_mapping/cloudmap_variant_discovery_mapping/1.0.0,1.0.0,,2015-08-03 01:27:27.494507,64277.0,8.0
,,2015-10-12 18:35:45.931043,slurm_normal,1444692729.0,0,,1.0,main_w1_handler0,2468459,10550723,False,,4825565.roundup,slurm,,132112168.0,corral-repl,,"""cf89f2ba710f11e5abaa005056a52a46""","""/galaxy-repl/localdata/chrom/ce10.len""","""1.0""","""ce10""","""6000""","""green""","""0.2""","""True""","""gray27""",21488183,,C.elegans,,,0,elegans,"""True""",32.0,,19245286,vcf,25624131.0,1444692699.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/gregory-minevich/cloudmap_variant_discovery_mapping/cloudmap_variant_discovery_mapping/1.0.0,1.0.0,,2015-10-12 23:32:14.408768,69250.0,30.0
,,2015-11-26 08:46:35.035745,slurm_normal,1448542444.0,0,,1.0,main_w2_handler0,2519758,11012673,False,,5273005.roundup,slurm,,132112168.0,corral-repl,,"""1395d352941a11e5988f005056a52a46""","""/galaxy-repl/localdata/chrom/ce10.len""","""1.0""","""ce10""","""1000""","""green""","""0.3""","""True""","""gray27""",22170948,,C.elegans,,,0,elegans,"""True""",32.0,,11943860,vcf,26447856.0,1448542379.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/gregory-minevich/cloudmap_variant_discovery_mapping/cloudmap_variant_discovery_mapping/1.0.0,1.0.0,,2015-11-26 12:54:08.428168,57766.0,65.0
,,2015-12-23 16:19:40.457927,slurm_normal,1450898494.0,0,,1.0,main_w1_handler1,2546482,11318576,False,,5597044.roundup,slurm,,132112168.0,corral-repl,,"""c61a6336a99011e5a74d005056a51846""","""/galaxy-repl/localdata/chrom/?.len""","""1.0""","""?""","""3000""","""green""","""0.2""","""True""","""gray27""",22637880,,C.elegans,,,0,elegans,"""True""",32.0,,13774899,vcf,26844035.0,1450898470.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/gregory-minevich/cloudmap_variant_discovery_mapping/cloudmap_variant_discovery_mapping/1.0.0,1.0.0,,2015-12-23 19:21:38.156530,26904.0,24.0
,,2015-12-24 08:06:53.531658,slurm_normal,1450951780.0,0,,1.0,main_w1_handler2,248521,11321485,False,,5599450.roundup,slurm,,132112168.0,corral-repl,,"""e3bc20b2aa1411e58d5e005056a51846""","""/galaxy-repl/localdata/chrom/ce10.len""","""1.0""","""ce10""","""1000""","""green""","""0.3""","""True""","""gray27""",22643166,,C.elegans,,,0,elegans,"""True""",32.0,,6319436,vcf,26981742.0,1450951766.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/gregory-minevich/cloudmap_variant_discovery_mapping/cloudmap_variant_discovery_mapping/1.0.0,1.0.0,,2015-12-24 10:09:44.365304,2001.0,14.0
