chromInfo,chromInfo_filetype,create_time,destination_id,end_epoch,exit_code,galaxy_memory_mb,galaxy_slots,handler,history_id,id,imported,info,input_bams,input_bams1,input_bams10,input_bams10_filetype,input_bams11,input_bams11_filetype,input_bams12,input_bams12_filetype,input_bams13,input_bams13_filetype,input_bams14,input_bams14_filetype,input_bams15,input_bams15_filetype,input_bams16,input_bams16_filetype,input_bams17,input_bams17_filetype,input_bams18,input_bams18_filetype,input_bams19,input_bams19_filetype,input_bams1_filetype,input_bams2,input_bams20,input_bams20_filetype,input_bams21,input_bams21_filetype,input_bams22,input_bams22_filetype,input_bams23,input_bams23_filetype,input_bams24,input_bams24_filetype,input_bams25,input_bams25_filetype,input_bams26,input_bams26_filetype,input_bams27,input_bams27_filetype,input_bams28,input_bams28_filetype,input_bams29,input_bams29_filetype,input_bams2_filetype,input_bams3,input_bams30,input_bams30_filetype,input_bams31,input_bams31_filetype,input_bams32,input_bams32_filetype,input_bams33,input_bams33_filetype,input_bams34,input_bams34_filetype,input_bams35,input_bams35_filetype,input_bams36,input_bams36_filetype,input_bams37,input_bams37_filetype,input_bams38,input_bams38_filetype,input_bams39,input_bams39_filetype,input_bams3_filetype,input_bams4,input_bams40,input_bams40_filetype,input_bams41,input_bams41_filetype,input_bams42,input_bams42_filetype,input_bams43,input_bams43_filetype,input_bams44,input_bams44_filetype,input_bams45,input_bams45_filetype,input_bams46,input_bams46_filetype,input_bams47,input_bams47_filetype,input_bams48,input_bams48_filetype,input_bams49,input_bams49_filetype,input_bams4_filetype,input_bams5,input_bams50,input_bams50_filetype,input_bams51,input_bams51_filetype,input_bams52,input_bams52_filetype,input_bams53,input_bams53_filetype,input_bams54,input_bams54_filetype,input_bams55,input_bams55_filetype,input_bams56,input_bams56_filetype,input_bams57,input_bams57_filetype,input_bams58,input_bams58_filetype,input_bams59,input_bams59_filetype,input_bams5_filetype,input_bams6,input_bams60,input_bams60_filetype,input_bams61,input_bams61_filetype,input_bams62,input_bams62_filetype,input_bams63,input_bams63_filetype,input_bams64,input_bams64_filetype,input_bams65,input_bams65_filetype,input_bams66,input_bams66_filetype,input_bams67,input_bams67_filetype,input_bams68,input_bams68_filetype,input_bams6_filetype,input_bams7,input_bams7_filetype,input_bams8,input_bams8_filetype,input_bams9,input_bams9_filetype,input_bams_filetype,input_bed,input_bed_filetype,job_runner_external_id,job_runner_name,library_folder_id,memtotal,object_store_id,param_filename,parameters.__workflow_invocation_uuid__,parameters.chromInfo,parameters.dbkey,parameters.input_bams.values,parameters.input_bed.values,processor_count,runner_name,session_id,start_epoch,state,swaptotal,tool_id,tool_version,traceback,update_time,user_id,runtime
,,2017-10-09 22:52:15.330918,slurm_normal,1507589565.0,0,,1.0,main_w4_handler0,3231367,17059350,False,,15173002,15173002,,,,,,,,,,,,,,,,,,,,,bam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bam,30,bed,11116879.roundup,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 31618409}]","[{'src': 'hda', 'id': 31618352}]",32.0,,41007351.0,1507589560.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/samtools_bedcov/samtools_bedcov/2.0.1,2.0.1,,2017-10-09 22:52:50.375241,108020.0,5.0
,,2017-10-09 23:17:11.575513,slurm_normal,1507591048.0,0,,1.0,main_w3_handler0,3231367,17059497,False,,148802966,148802966,,,,,,,,,,,,,,,,,,,,,bam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bam,31,bed,11117020.roundup,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 31618443}]","[{'src': 'hda', 'id': 31618624}]",32.0,,41007351.0,1507591043.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/samtools_bedcov/samtools_bedcov/2.0.1,2.0.1,,2017-10-09 23:17:41.742318,108020.0,5.0
,,2017-10-09 23:17:02.409912,slurm_normal,1507591036.0,0,,1.0,main_w3_handler0,3231367,17059495,False,,18375628,18375628,,,,,,,,,,,,,,,,,,,,,bam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bam,31,bed,11117018.roundup,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 31618437}]","[{'src': 'hda', 'id': 31618624}]",32.0,,41007351.0,1507591032.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/samtools_bedcov/samtools_bedcov/2.0.1,2.0.1,,2017-10-09 23:17:24.404394,108020.0,4.0
,,2017-10-09 23:49:51.008300,slurm_normal,1507593009.0,0,,1.0,main_w3_handler0,3231367,17059636,False,,1328633,1328633,,,,,,,,,,,,,,,,,,,,,bam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bam,30,bed,11117175.roundup,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 31618875}]","[{'src': 'hda', 'id': 31618352}]",32.0,,41007351.0,1507593005.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/samtools_bedcov/samtools_bedcov/2.0.1,2.0.1,,2017-10-09 23:50:15.415560,108020.0,4.0
,,2017-10-10 00:14:45.517467,slurm_normal,1507594508.0,0,,1.0,main_w3_handler1,3280960,17059758,False,,16620541,16620541,,,,,,,,,,,,,,,,,,,,,bam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bam,30,bed,11117312.roundup,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 31619063}]","[{'src': 'hda', 'id': 31619017}]",32.0,,41007351.0,1507594504.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/samtools_bedcov/samtools_bedcov/2.0.1,2.0.1,,2017-10-10 00:15:10.573186,108020.0,4.0
,,2017-10-10 00:21:18.993680,slurm_normal,1507594887.0,0,,1.0,main_w3_handler1,3280960,17059775,False,,9001522,9001522,,,,,,,,,,,,,,,,,,,,,bam,8504679.0,,,,,,,,,,,,,,,,,,,,,bam,8363295.0,,,,,,,,,,,,,,,,,,,,,bam,34404034.0,,,,,,,,,,,,,,,,,,,,,bam,17158931.0,,,,,,,,,,,,,,,,,,,,,bam,16620541.0,,,,,,,,,,,,,,,,,,,bam,,,,,,,bam,31,bed,11117329.roundup,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 31619047}, {'src': 'hda', 'id': 31619050}, {'src': 'hda', 'id': 31619055}, {'src': 'hda', 'id': 31619058}, {'src': 'hda', 'id': 31619060}, {'src': 'hda', 'id': 31619063}]","[{'src': 'hda', 'id': 31619019}]",32.0,,41007351.0,1507594882.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/samtools_bedcov/samtools_bedcov/2.0.1,2.0.1,,2017-10-10 00:21:30.752743,108020.0,5.0
,,2017-10-09 23:53:03.742284,slurm_normal,1507593201.0,0,,1.0,main_w4_handler1,3231367,17059647,False,,1328633,1328633,,,,,,,,,,,,,,,,,,,,,bam,1187302.0,,,,,,,,,,,,,,,,,,,,,bam,1121387.0,,,,,,,,,,,,,,,,,,,,,bam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bam,30,bed,11117194.roundup,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 31618875}, {'src': 'hda', 'id': 31618888}, {'src': 'hda', 'id': 31618890}]","[{'src': 'hda', 'id': 31618352}]",32.0,,41007351.0,1507593196.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/samtools_bedcov/samtools_bedcov/2.0.1,2.0.1,,2017-10-09 23:53:24.271404,108020.0,5.0
,,2017-10-10 00:14:21.286472,slurm_normal,1507594499.0,0,,1.0,main_w4_handler1,3280960,17059753,False,,34404034,34404034,,,,,,,,,,,,,,,,,,,,,bam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bam,30,bed,11117311.roundup,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 31619058}]","[{'src': 'hda', 'id': 31619017}]",32.0,,41007351.0,1507594495.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/samtools_bedcov/samtools_bedcov/2.0.1,2.0.1,,2017-10-10 00:15:01.568644,108020.0,4.0
,,2017-10-10 00:12:00.070167,slurm_normal,1507594337.0,0,,1.0,main_w4_handler1,3280960,17059740,False,,9001522,9001522,,,,,,,,,,,,,,,,,,,,,bam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bam,30,bed,11117288.roundup,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 31619047}]","[{'src': 'hda', 'id': 31619017}]",32.0,,41007351.0,1507594333.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/samtools_bedcov/samtools_bedcov/2.0.1,2.0.1,,2017-10-10 00:12:20.678044,108020.0,4.0
,,2017-10-10 00:14:33.777175,slurm_normal,1507594496.0,0,,1.0,main_w4_handler1,3280960,17059755,False,,17158931,17158931,,,,,,,,,,,,,,,,,,,,,bam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bam,30,bed,11117310.roundup,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 31619060}]","[{'src': 'hda', 'id': 31619017}]",32.0,,41007351.0,1507594492.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/samtools_bedcov/samtools_bedcov/2.0.1,2.0.1,,2017-10-10 00:14:58.276363,108020.0,4.0
