chromInfo,chromInfo_filetype,create_time,destination_id,end_epoch,exit_code,galaxy_memory_mb,galaxy_slots,handler,history_id,id,imported,info,job_runner_external_id,job_runner_name,library_folder_id,memtotal,object_store_id,param_filename,parameters.__workflow_invocation_uuid__,parameters.chromInfo,parameters.dbkey,parameters.program.__current_case__,parameters.program.gqs,parameters.program.rs_reactivity.__current_case__,parameters.program.rs_reactivity.intercept,parameters.program.rs_reactivity.reactivity_file,parameters.program.rs_reactivity.reactivity_file.values,parameters.program.rs_reactivity.slope,parameters.program.rs_reactivity.type,parameters.program.vp_reactivity.__current_case__,parameters.program.vp_reactivity.reactivity_file,parameters.program.vp_reactivity.reactivity_file.values,parameters.program.vp_reactivity.threshold_high,parameters.program.vp_reactivity.threshold_low,parameters.program.vp_reactivity.type,parameters.program.wh,parameters.reference_file,parameters.reference_file.values,parameters.rna_list,parameters.rna_list.values,parameters.rna_list|__identifier__,parameters.temperature,processor_count,program|reactivity_file,program|reactivity_file_filetype,reactivity_file,reactivity_file_filetype,reference_file,reference_file_filetype,rna_list,rna_list_filetype,runner_name,session_id,start_epoch,state,swaptotal,tool_id,tool_version,traceback,update_time,user_id,runtime
,,2018-01-16 09:38:56.470224,slurm_normal,1516095548.0,0,,1.0,main_w3_handler1,3393743,18046257,False,,12123612,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",0,,0.0,,,,,silico,,,,,,,rs,,"[{'src': 'hda', 'id': 33327832}]",,"[{'src': 'hda', 'id': 33327830}]",,"""310.15""",32.0,,,,,9711,fasta,2625706,fastqsanger,,43216776,1516095542.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/tyty/structurefold/predict_pipeline/1.0,1.0,,2018-01-16 09:39:10.096908,120008.0,6.0
,,2018-01-17 02:15:21.003055,slurm_normal,1516155339.0,0,,1.0,main_w3_handler0,3383402,18055329,False,,12132791,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",0,,0.0,,,,,silico,,,,,,,rs,,"[{'src': 'hda', 'id': 33272011}]",,"[{'src': 'hda', 'id': 33342287}]",,"""310.15""",32.0,,,,,180,fasta,598,txt,,42720343,1516155333.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/tyty/structurefold/predict_pipeline/1.0,1.0,,2018-01-17 02:15:50.074881,112476.0,6.0
,,2018-01-17 02:15:38.709825,slurm_normal,1516155362.0,0,,1.0,main_w3_handler0,3383402,18055331,False,,12132794,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",0,,0.0,,,,,silico,,,,,,,rs,,"[{'src': 'hda', 'id': 33272011}]",,"[{'src': 'hda', 'id': 33342286}]",,"""310.15""",32.0,,,,,180,fasta,614,txt,,42720343,1516155356.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/tyty/structurefold/predict_pipeline/1.0,1.0,,2018-01-17 02:16:13.278631,112476.0,6.0
,,2017-12-10 19:10:08.895523,slurm_normal,1512933023.0,0,,1.0,main_w4_handler1,3088801,17765915,False,,11834642,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",0,,0.0,,,,,silico,,,,,,,rs,,"[{'src': 'hda', 'id': 32848254}]",,"[{'src': 'hda', 'id': 32848254}]",,"""310.15""",32.0,,,,,0,fasta,0,fasta,,42567865,1512933017.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/tyty/structurefold/predict_pipeline/1.0,1.0,,2017-12-10 19:10:25.547727,104794.0,6.0
,,2017-12-13 17:20:32.458916,slurm_normal,1513185651.0,0,,1.0,main_w4_handler1,2127187,17799104,False,,11868251,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",0,,0.0,,,,,silico,,,,,,,rs,,"[{'src': 'hda', 'id': 32871378}]",,"[{'src': 'hda', 'id': 32906052}]",,"""310.15""",32.0,,,,,593,fasta,81289,vcf,,42587055,1513185644.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/tyty/structurefold/predict_pipeline/1.0,1.0,,2017-12-13 17:20:53.390144,56298.0,7.0
,,2018-01-25 05:40:52.877908,slurm_normal,1516858873.0,0,,1.0,main_w4_handler1,3331617,18151347,False,,12232283,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",0,,0.0,,,,,silico,,,,,,,rs,,"[{'src': 'hda', 'id': 33436214}]",,"[{'src': 'hda', 'id': 33455889}]",,"""310.15""",32.0,,,,,9593,fasta,240075443,fastqsanger,,43341924,1516858861.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/tyty/structurefold/predict_pipeline/1.0,1.0,,2018-01-25 05:41:15.078831,115626.0,12.0
,,2018-01-26 13:21:03.701596,slurm_normal,1516972921.0,0,,1.0,main_w4_handler1,3323897,18165371,False,,12246906,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",0,,0.0,,,,,silico,,,,,,,rs,,"[{'src': 'hda', 'id': 33513289}]",,"[{'src': 'hda', 'id': 33513293}]",,"""310.15""",32.0,,,,,2513375,fasta,2438534,fasta,,41971870,1516972915.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/tyty/structurefold/predict_pipeline/1.0,1.0,,2018-01-26 13:22:06.915032,,6.0
,,2018-02-18 15:13:50.440700,slurm_normal,1518966846.0,0,7680.0,1.0,main_w4_handler1,3433326,18427646,False,,12521678,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",0,,0.0,,,,,silico,,,,,,,rs,,"[{'src': 'hda', 'id': 33926663}]",,"[{'src': 'hda', 'id': 33926673}]",,"""310.15""",32.0,,,,,1795516,fasta,0,html,,43986061,1518966842.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/tyty/structurefold/predict_pipeline/1.0,1.0,,2018-02-18 15:14:07.897729,,4.0
,,2018-02-18 15:11:01.278914,slurm_normal,1518966675.0,0,7680.0,1.0,main_w4_handler0,3433326,18427632,False,,12521669,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",0,,0.0,,,,,silico,,,,,,,rs,,"[{'src': 'hda', 'id': 33926663}]",,"[{'src': 'hda', 'id': 33926663}]",,"""310.15""",32.0,,,,,1795516,fasta,1795516,fasta,,43986061,1518966671.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/tyty/structurefold/predict_pipeline/1.0,1.0,,2018-02-18 15:11:17.585767,,4.0
,,2018-02-18 21:15:37.198368,slurm_normal,1518988547.0,0,7680.0,1.0,main_w4_handler0,3367166,18428999,False,,12523207,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",0,,1.0,-0.6,,"[{'src': 'hda', 'id': 33929032}]",1.8,restraint,,,,,,,rs,,"[{'src': 'hda', 'id': 33929027}]",,"[{'src': 'hda', 'id': 33929030}]",,"""310.15""",32.0,5304558.0,txt,,,8176,fasta,3424,txt,,42681898,1518988543.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/tyty/structurefold/predict_pipeline/1.0,1.0,,2018-02-18 21:15:48.266140,,4.0
,,2018-02-18 21:16:08.985350,slurm_normal,1518988578.0,0,7680.0,1.0,main_w3_handler0,3367166,18429005,False,,12523211,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",0,,1.0,-0.6,,"[{'src': 'hda', 'id': 33929031}]",1.8,restraint,,,,,,,rs,,"[{'src': 'hda', 'id': 33929027}]",,"[{'src': 'hda', 'id': 33929030}]",,"""310.15""",32.0,353247.0,txt,,,8176,fasta,3424,txt,,42681898,1518988575.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/tyty/structurefold/predict_pipeline/1.0,1.0,,2018-02-18 21:16:19.937460,,3.0
,,2018-02-21 10:08:39.737265,slurm_normal,1519208073.0,0,7680.0,1.0,main_w4_handler1,3437087,18458971,False,,12554113,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",0,,1.0,-0.6,,"[{'src': 'hda', 'id': 33976926}]",1.8,restraint,,,,,,,rs,,"[{'src': 'hda', 'id': 33976842}]",,"[{'src': 'hda', 'id': 33976938}]",,"""310.15""",32.0,11215.0,tabular,,,1909,fasta,7,txt,,44052882,1519207731.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/tyty/structurefold/predict_pipeline/1.0,1.0,,2018-02-21 10:14:35.248627,108876.0,342.0
,,2018-02-21 10:07:59.760338,slurm_normal,1519208012.0,0,7680.0,1.0,main_w4_handler1,3437087,18458967,False,,12554102,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",0,,1.0,-0.6,,"[{'src': 'hda', 'id': 33976925}]",1.8,restraint,,,,,,,rs,,"[{'src': 'hda', 'id': 33976842}]",,"[{'src': 'hda', 'id': 33976938}]",,"""310.15""",32.0,11215.0,tabular,,,1909,fasta,7,txt,,44052882,1519207690.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/tyty/structurefold/predict_pipeline/1.0,1.0,,2018-02-21 10:13:35.758307,108876.0,322.0
,,2018-02-21 10:08:58.296004,slurm_normal,1519208077.0,0,7680.0,1.0,main_w3_handler0,3437087,18458975,False,,12554118,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",0,,1.0,-0.6,,"[{'src': 'hda', 'id': 33976927}]",1.8,restraint,,,,,,,rs,,"[{'src': 'hda', 'id': 33976842}]",,"[{'src': 'hda', 'id': 33976938}]",,"""310.15""",32.0,11215.0,tabular,,,1909,fasta,7,txt,,44052882,1519207749.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/tyty/structurefold/predict_pipeline/1.0,1.0,,2018-02-21 10:14:39.141670,108876.0,328.0
,,2018-02-28 01:55:26.922631,slurm_normal,1519782941.0,0,7680.0,1.0,main_w3_handler1,3429891,18542814,False,,12639339,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",0,,0.0,,,,,silico,,,,,,,rs,,"[{'src': 'hda', 'id': 34108174}]",,"[{'src': 'hda', 'id': 34108174}]",,"""310.15""",32.0,,,,,7458,fasta,7458,fasta,,44085175,1519782937.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/tyty/structurefold/predict_pipeline/1.0,1.0,,2018-02-28 01:55:42.742406,122558.0,4.0
,,2018-02-28 01:50:49.801409,slurm_normal,1519782664.0,0,7680.0,1.0,main_w4_handler1,3429891,18542795,False,,12639312,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",0,,0.0,,,,,silico,,,,,,,rs,,"[{'src': 'hda', 'id': 34108153}]",,"[{'src': 'hda', 'id': 34108153}]",,"""310.15""",32.0,,,,,7465,fasta,7465,fasta,,44085175,1519782659.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/tyty/structurefold/predict_pipeline/1.0,1.0,,2018-02-28 01:51:07.038126,122558.0,5.0
,,2015-06-19 08:21:29.017717,slurm_normal,1434702125.0,0,,1.0,main_w2_handler1,2348654,9690547,False,,3999614.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/Homo_sapiens_nuHg19_mtrCRS.len""","""Homo_sapiens_nuHg19_mtrCRS""",1,True,,,,,,,0.0,,,,,silico,vp,20065766,,20065465,,,"""310.15""",32.0,,,,,1254895,fasta,1237262,fasta,,23719017,1434702110.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/tyty/structurefold/predict_pipeline/1.0,1.0,,2015-06-19 08:22:10.311228,65069.0,15.0
,,2015-09-15 20:37:27.816204,slurm_normal,1442349825.0,0,,1.0,main_w1_handler1,2423131,10326955,False,,4610766.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",0,,1.0,-0.6,21121966.0,,1.8,restraint,,,,,,,rs,21121814,,21121969,,,"""310.15""",32.0,,,20241.0,txt,5491,fasta,8,txt,,24914380,1442349469.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/tyty/structurefold/predict_pipeline/1.0,1.0,,2015-09-15 20:44:04.692483,,356.0
,,2015-06-22 19:14:20.414171,slurm_normal,1435000554.0,0,,1.0,main_w2_handler0,2269154,9710424,False,,4017549,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",1,True,,,,,,,0.0,,,,,silico,vp,19744486,,19744485,,,"""310.15""",32.0,,,,,5491,fasta,8,txt,,22444296,1435000510.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/tyty/structurefold/predict_pipeline/1.0,1.0,,2015-06-22 19:17:04.691212,,44.0
,,2015-06-22 17:17:34.977321,slurm_normal,1434993492.0,0,,1.0,main_w1_handler2,2269154,9709105,False,,4016245.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",1,False,,,,,,,0.0,,,,,silico,vp,19744486,,19744485,,,"""310.15""",32.0,,,,,5491,fasta,8,txt,,22444296,1434993472.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/tyty/structurefold/predict_pipeline/1.0,1.0,,2015-06-22 17:18:14.473095,,20.0
,,2015-05-14 22:04:01.063252,slurm_normal,1431641363.0,0,,1.0,main_w1_handler1,2181088,9475270,False,,3799295.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",0,,0.0,,,,,silico,,,,,,,rs,18270001,,19714332,,,"""22.0""",32.0,,,,,1939,fasta,6924,txt,,22427925,1431641065.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/tyty/structurefold/predict_pipeline/1.0,1.0,,2015-05-14 22:09:26.013698,58640.0,298.0
,,2015-05-14 21:27:30.478168,slurm_normal,1431639182.0,0,,1.0,main_w1_handler0,2181088,9475034,False,,3799135.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",0,,0.0,,,,,silico,,,,,,,rs,18270001,,19714296,,,"""310.15""",32.0,,,,,1939,fasta,6837,txt,,22427925,1431638874.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/tyty/structurefold/predict_pipeline/1.0,1.0,,2015-05-14 21:33:06.595688,58640.0,308.0
,,2015-05-14 21:27:55.262523,slurm_normal,1431639168.0,0,,1.0,main_w1_handler1,2181088,9475035,False,,3799136.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",0,,0.0,,,,,silico,,,,,,,rs,18270001,,19714332,,,"""310.15""",32.0,,,,,1939,fasta,6924,txt,,22427925,1431638898.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/tyty/structurefold/predict_pipeline/1.0,1.0,,2015-05-14 21:32:51.720116,58640.0,270.0
,,2015-05-18 03:10:27.821756,slurm_normal,1431918899.0,0,,1.0,main_w1_handler0,2181088,9486840,False,,3809601.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",0,,0.0,,,,,silico,,,,,,,rs,18270001,,19739200,,,"""310.15""",32.0,,,,,1939,fasta,7362,txt,,23139013,1431918642.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/tyty/structurefold/predict_pipeline/1.0,1.0,,2015-05-18 03:15:02.169464,58640.0,257.0
,,2015-05-18 18:45:58.147427,slurm_normal,1431975411.0,0,,1.0,main_w2_handler1,2269154,9489641,False,,3812393.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",1,False,,,,,,,1.0,19744638.0,,0.6,0.3,restraint,vp,19744486,,19744485,,,"""310.15""",32.0,,,20241.0,txt,5491,fasta,8,txt,,22444296,1431975403.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/tyty/structurefold/predict_pipeline/1.0,1.0,,2015-05-18 18:56:53.332901,,8.0
,,2015-05-18 18:44:56.484887,slurm_normal,1431975322.0,0,,1.0,main_w2_handler0,2269154,9489630,False,,3812357.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",0,,1.0,-0.6,19744638.0,,1.8,restraint,,,,,,,rs,19744486,,19744485,,,"""310.15""",32.0,,,20241.0,txt,5491,fasta,8,txt,,22444296,1431975011.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/tyty/structurefold/predict_pipeline/1.0,1.0,,2015-05-18 18:55:29.817134,,311.0
,,2015-05-18 18:44:40.839844,slurm_normal,1431974998.0,0,,1.0,main_w2_handler0,2269154,9489627,False,,3812327.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",0,,0.0,,,,,silico,,,,,,,rs,19744486,,19744485,,,"""310.15""",32.0,,,,,5491,fasta,8,txt,,22444296,1431974701.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/tyty/structurefold/predict_pipeline/1.0,1.0,,2015-05-18 18:50:02.754125,,297.0
