create_time,destination_id,end_epoch,exit_code,galaxy_memory_mb,galaxy_slots,handler,history_id,id,imported,info,job_runner_external_id,job_runner_name,library_folder_id,memtotal,object_store_id,otu,otu_filetype,param_filename,parameters.chromInfo,parameters.dbkey,parameters.fontsize,parameters.input.__current_case__,parameters.input.calc,parameters.input.groups,parameters.input.label,parameters.input.otu.values,parameters.input.source,parameters.nseqs,parameters.otu|__identifier__,parameters.permute,parameters.sharedotus,processor_count,runner_name,session_id,start_epoch,state,swaptotal,tool_id,tool_version,traceback,update_time,user_id,runtime
2017-11-30 16:33:49.746414,slurm_normal,1512059644.0,0,,1.0,main_w4_handler0,3318794,17652190,False,,11711684,slurm,,132112168.0,corral-repl,3090,mothur.shared,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""24""",,,,,,,"""false""",,"""4""","""true""",32.0,,41894749,1512059638.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_venn/mothur_venn/1.36.1.0,1.36.1.0,,2017-11-30 16:34:08.347881,60244.0,6.0
2017-11-30 18:47:40.536226,slurm_normal,1512067699.0,0,,1.0,main_w3_handler0,3308920,17652800,False,,11712913,slurm,,132112168.0,corral-repl,319110,mothur.shared,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""24""",,,,,,,"""false""",,"""4""","""true""",32.0,,41894613,1512067691.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_venn/mothur_venn/1.36.1.0,1.36.1.0,,2017-11-30 19:03:00.998212,110821.0,8.0
2017-12-01 00:56:28.691125,slurm_normal,1512089801.0,0,,1.0,main_w4_handler0,3319159,17655210,False,,11715374,slurm,,132112168.0,corral-repl,3951,mothur.shared,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""24""",,,,,,,"""false""",,"""4""","""true""",32.0,,42362407,1512089797.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_venn/mothur_venn/1.36.1.0,1.36.1.0,,2017-12-01 00:56:44.042365,115851.0,4.0
2017-12-03 01:59:23.645462,slurm_normal,1512266377.0,0,,1.0,main_w4_handler0,3350100,17678701,False,,11741398,slurm,,132112168.0,corral-repl,15638,mothur.shared,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""24""",,,,,,,"""false""","""0.03""","""4""","""true""",32.0,,42410454,1512266370.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_venn/mothur_venn/1.36.1.0,1.36.1.0,,2017-12-03 01:59:39.912525,117849.0,7.0
2017-12-04 14:18:11.048742,slurm_normal,1512397102.0,0,,1.0,main_w4_handler1,3319089,17690511,False,,11754987,slurm,,132112168.0,corral-repl,3528,mothur.shared,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""24""",,,,,,,"""false""",,"""4""","""true""",32.0,,42399260,1512397098.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_venn/mothur_venn/1.36.1.0,1.36.1.0,,2017-12-04 14:18:24.526437,115848.0,4.0
2017-12-04 14:23:14.778126,slurm_normal,1512397406.0,0,,1.0,main_w4_handler1,3319110,17690573,False,,11755045,slurm,,132112168.0,corral-repl,3457,mothur.shared,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""24""",,,,,,,"""false""",,"""4""","""true""",32.0,,41896477,1512397401.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_venn/mothur_venn/1.36.1.0,1.36.1.0,,2017-12-04 14:23:28.487780,115849.0,5.0
2017-12-04 18:56:11.876133,slurm_normal,1512413789.0,0,,1.0,main_w3_handler0,3352709,17694238,False,,11758175,slurm,,132112168.0,corral-repl,3627,mothur.shared,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""24""",,,,,,,"""false""",,"""4""","""true""",32.0,,42398764,1512413785.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_venn/mothur_venn/1.36.1.0,1.36.1.0,,2017-12-04 18:56:31.780212,117102.0,4.0
2017-12-05 01:49:21.412304,slurm_normal,1512438576.0,0,,1.0,main_w3_handler0,3352977,17697577,False,,11762173,slurm,,132112168.0,corral-repl,3581,mothur.shared,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""24""",,,,,,,"""false""",,"""4""","""true""",32.0,,42457243,1512438572.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_venn/mothur_venn/1.36.1.0,1.36.1.0,,2017-12-05 01:49:39.021653,115847.0,4.0
2017-12-05 14:17:44.105585,slurm_normal,1512483482.0,0,,1.0,main_w3_handler0,3274927,17703722,False,,11768166,slurm,,132112168.0,corral-repl,166914,mothur.list,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""24""",,,,,,,"""false""",,"""4""","""true""",32.0,,42421588,1512483478.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_venn/mothur_venn/1.36.1.0,1.36.1.0,,2017-12-05 14:18:09.137626,112739.0,4.0
2017-12-05 15:12:06.638864,slurm_normal,1512486743.0,0,,1.0,main_w4_handler0,3353880,17704376,False,,11769230,slurm,,132112168.0,corral-repl,3499,mothur.shared,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""24""",,,,,,,"""false""",,"""4""","""true""",32.0,,42362412,1512486738.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_venn/mothur_venn/1.36.1.0,1.36.1.0,,2017-12-05 15:12:26.123420,115853.0,5.0
2017-12-05 22:17:06.502306,slurm_normal,1512512243.0,0,,1.0,main_w4_handler0,3319153,17710177,False,,11774957,slurm,,132112168.0,corral-repl,3602,mothur.shared,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""24""",,,,,,,"""false""",,"""4""","""true""",32.0,,42481779,1512512238.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_venn/mothur_venn/1.36.1.0,1.36.1.0,,2017-12-05 22:17:26.068788,115870.0,5.0
2017-12-05 23:40:35.503928,slurm_normal,1512517254.0,0,,1.0,main_w3_handler0,3354412,17710826,False,,11775772,slurm,,132112168.0,corral-repl,21047,mothur.shared,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""24""",,,,,,,"""false""",,"""4""","""true""",32.0,,42481513,1512517249.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_venn/mothur_venn/1.36.1.0,1.36.1.0,,2017-12-05 23:41:00.438966,112430.0,5.0
2017-12-05 23:42:37.013465,slurm_normal,1512517376.0,0,,1.0,main_w3_handler0,3354412,17710863,False,,11775794,slurm,,132112168.0,corral-repl,21047,mothur.shared,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""24""",,,,,,,"""false""",,"""4""","""true""",32.0,,42481513,1512517371.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_venn/mothur_venn/1.36.1.0,1.36.1.0,,2017-12-05 23:42:59.091238,112430.0,5.0
2017-12-06 13:38:45.941154,slurm_normal,1512567545.0,0,,1.0,main_w3_handler0,3319113,17719384,False,,11784332,slurm,,132112168.0,corral-repl,3524,mothur.shared,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""24""",,,,,,,"""false""",,"""4""","""true""",32.0,,42494166,1512567539.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_venn/mothur_venn/1.36.1.0,1.36.1.0,,2017-12-06 13:39:09.103419,115859.0,6.0
2017-12-06 16:36:40.506732,slurm_normal,1512578218.0,0,,1.0,main_w3_handler1,3355722,17721866,False,,11787567,slurm,,132112168.0,corral-repl,3568,mothur.shared,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""24""",,,,,,,"""false""",,"""4""","""true""",32.0,,42496355,1512578212.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_venn/mothur_venn/1.36.1.0,1.36.1.0,,2017-12-06 16:37:00.655172,115852.0,6.0
2017-12-06 16:59:30.132823,slurm_normal,1512579588.0,0,,1.0,main_w4_handler0,3319153,17722121,False,,11787825,slurm,,132112168.0,corral-repl,3534,mothur.shared,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""24""",,,,,,,"""false""",,"""4""","""true""",32.0,,42481779,1512579582.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_venn/mothur_venn/1.36.1.0,1.36.1.0,,2017-12-06 16:59:49.799941,115870.0,6.0
2017-12-06 18:02:24.346606,slurm_normal,1512583357.0,0,,1.0,main_w4_handler1,3355722,17722700,False,,11788508,slurm,,132112168.0,corral-repl,3568,mothur.shared,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""24""",,,,,,,"""false""",,"""4""","""false""",32.0,,42496355,1512583352.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_venn/mothur_venn/1.36.1.0,1.36.1.0,,2017-12-06 18:02:39.274806,115852.0,5.0
2017-12-06 22:57:46.396804,slurm_normal,1512601089.0,0,,1.0,main_w4_handler0,3319558,17725562,False,,11791637,slurm,,132112168.0,corral-repl,2922,mothur.shared,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""24""",,,,,,,"""false""","""0.03""","""4""","""true""",32.0,,41904029,1512601081.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_venn/mothur_venn/1.36.1.0,1.36.1.0,,2017-12-06 22:58:14.147515,115896.0,8.0
2017-12-06 23:30:36.754437,slurm_normal,1512603055.0,0,,1.0,main_w3_handler1,3319558,17726025,False,,11792091,slurm,,132112168.0,corral-repl,2922,mothur.shared,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""24""",,,,,,,"""false""",,"""4""","""true""",32.0,,41904029,1512603050.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_venn/mothur_venn/1.36.1.0,1.36.1.0,,2017-12-06 23:30:58.734900,115896.0,5.0
2017-12-06 23:47:29.343528,slurm_normal,1512604065.0,0,,1.0,main_w4_handler1,3319558,17726170,False,,11792260,slurm,,132112168.0,corral-repl,3567,mothur.shared,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""24""",,,,,,,"""false""",,"""4""","""true""",32.0,,41904029,1512604060.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_venn/mothur_venn/1.36.1.0,1.36.1.0,,2017-12-06 23:47:48.206564,115896.0,5.0
2017-12-07 02:30:24.086944,slurm_normal,1512613841.0,0,,1.0,main_w4_handler0,3319062,17727847,False,,11793988,slurm,,132112168.0,corral-repl,3533,mothur.shared,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""24""",,,,,,,"""false""","""0.03""","""4""","""true""",32.0,,42504244,1512613837.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_venn/mothur_venn/1.36.1.0,1.36.1.0,,2017-12-07 02:30:44.961791,115843.0,4.0
2018-01-17 20:43:09.383790,slurm_normal,1516221797.0,0,,1.0,main_w4_handler1,3394430,18065702,False,,12143799,slurm,,132112168.0,corral-repl,178322,mothur.shared,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""24""",,,,,,,"""false""",,"""4""","""true""",32.0,,43247987,1516221792.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_venn/mothur_venn/1.36.1.0,1.36.1.0,,2018-01-17 20:43:22.488486,113659.0,5.0
2018-01-17 20:41:33.273157,slurm_normal,1516221700.0,0,,1.0,main_w4_handler1,3394430,18065681,False,,12143778,slurm,,132112168.0,corral-repl,178322,mothur.shared,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""24""",,,,,,,"""false""",,"""4""","""true""",32.0,,43247987,1516221696.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_venn/mothur_venn/1.36.1.0,1.36.1.0,,2018-01-17 20:41:44.234211,113659.0,4.0
2018-01-17 20:45:11.110812,slurm_normal,1516221917.0,0,,1.0,main_w3_handler1,3394430,18065714,False,,12143809,slurm,,132112168.0,corral-repl,178322,mothur.shared,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""24""",,,,,,,"""false""",,"""4""","""true""",32.0,,43247987,1516221912.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_venn/mothur_venn/1.36.1.0,1.36.1.0,,2018-01-17 20:45:21.924548,113659.0,5.0
2017-12-07 18:42:09.423502,slurm_normal,1512672173.0,0,,1.0,main_w3_handler0,3319106,17739281,False,,11805538,slurm,,132112168.0,corral-repl,3951,mothur.shared,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""24""",,,,,,,"""false""",,"""4""","""true""",32.0,,42519248,1512672168.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_venn/mothur_venn/1.36.1.0,1.36.1.0,,2017-12-07 18:42:55.353465,115856.0,5.0
2017-12-07 18:55:35.799389,slurm_normal,1512672954.0,0,,1.0,main_w4_handler1,3319106,17739493,False,,11805737,slurm,,132112168.0,corral-repl,3600,mothur.shared,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""24""",,,,,,,"""false""",,"""4""","""true""",32.0,,42519248,1512672949.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_venn/mothur_venn/1.36.1.0,1.36.1.0,,2017-12-07 18:55:57.640371,115856.0,5.0
2017-12-07 19:24:10.353206,slurm_normal,1512674664.0,0,,1.0,main_w3_handler1,3357270,17739763,False,,11806016,slurm,,132112168.0,corral-repl,3462,mothur.shared,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""24""",,,,,,,"""false""",,"""4""","""true""",32.0,,42517497,1512674659.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_venn/mothur_venn/1.36.1.0,1.36.1.0,,2017-12-07 19:24:28.813255,115868.0,5.0
2017-12-08 09:21:08.761244,slurm_normal,1512724885.0,0,,1.0,main_w4_handler0,3358303,17744598,False,,11811093,slurm,,132112168.0,corral-repl,186863,mothur.shared,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""24""",,,,,,,"""false""",,"""4""","""true""",32.0,,42533477,1512724881.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_venn/mothur_venn/1.36.1.0,1.36.1.0,,2017-12-08 09:21:28.493275,72172.0,4.0
2018-01-18 05:18:53.812803,slurm_normal,1516252741.0,0,,1.0,main_w3_handler0,3395242,18068349,False,,12146802,slurm,,132112168.0,corral-repl,15542,mothur.shared,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""24""",,,,,,,"""false""",,"""4""","""true""",32.0,,43244112,1516252736.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_venn/mothur_venn/1.36.1.0,1.36.1.0,,2018-01-18 05:19:04.158711,120071.0,5.0
2017-12-11 11:57:38.247158,slurm_normal,1512993473.0,0,,1.0,main_w4_handler1,3358440,17771967,False,,11840716,slurm,,132112168.0,corral-repl,3508,mothur.shared,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""24""",,,,,,,"""true""",,"""4""","""true""",32.0,,42577162,1512993468.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_venn/mothur_venn/1.36.1.0,1.36.1.0,,2017-12-11 11:57:59.147994,72172.0,5.0
2017-12-11 16:34:51.768092,slurm_normal,1513010108.0,0,,1.0,main_w3_handler1,3319111,17774180,False,,11843091,slurm,,132112168.0,corral-repl,282,mothur.shared,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""24""",,,,,,,"""false""",,"""4""","""true""",32.0,,42515270,1513010102.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_venn/mothur_venn/1.36.1.0,1.36.1.0,,2017-12-11 16:35:09.865518,115858.0,6.0
2017-12-11 18:19:23.113405,slurm_normal,1513016377.0,0,,1.0,main_w3_handler0,3319111,17775190,False,,11844148,slurm,,132112168.0,corral-repl,3466,mothur.shared,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""24""",,,,,,,"""false""",,"""4""","""true""",32.0,,42515270,1513016373.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_venn/mothur_venn/1.36.1.0,1.36.1.0,,2017-12-11 18:19:40.950593,115858.0,4.0
2017-12-12 03:58:07.480905,slurm_normal,1513051100.0,0,,1.0,main_w4_handler1,3323166,17779391,False,,11847559,slurm,,132112168.0,corral-repl,191957,mothur.shared,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""24""",,,,,,,"""false""","""0.03""","""4""","""true""",32.0,,42600781,1513051095.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_venn/mothur_venn/1.36.1.0,1.36.1.0,,2017-12-12 03:58:22.831340,74066.0,5.0
2017-12-12 07:15:03.482508,slurm_normal,1513062922.0,0,,1.0,main_w4_handler0,3362393,17780444,False,,11848591,slurm,,132112168.0,corral-repl,188148,mothur.shared,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""24""",,,,,,,"""true""",,"""4""","""true""",32.0,,42604640,1513062917.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_venn/mothur_venn/1.36.1.0,1.36.1.0,,2017-12-12 07:15:25.430920,113456.0,5.0
2017-12-12 07:11:23.190567,slurm_normal,1513062695.0,0,,1.0,main_w3_handler0,3362393,17780427,False,,11848570,slurm,,132112168.0,corral-repl,188148,mothur.shared,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""24""",,,,,,,"""true""",,"""4""","""true""",32.0,,42604640,1513062690.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_venn/mothur_venn/1.36.1.0,1.36.1.0,,2017-12-12 07:11:37.441818,113456.0,5.0
2017-12-12 07:00:07.092570,slurm_normal,1513062023.0,0,,1.0,main_w4_handler1,3323166,17780390,False,,11848528,slurm,,132112168.0,corral-repl,212447,mothur.shared,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""24""",,,,,,,"""false""",,"""4""","""true""",32.0,,42600781,1513062018.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_venn/mothur_venn/1.36.1.0,1.36.1.0,,2017-12-12 07:00:25.339751,74066.0,5.0
2017-12-12 15:21:24.507783,slurm_normal,1513092098.0,0,,1.0,main_w3_handler1,3319108,17785584,False,,11853870,slurm,,132112168.0,corral-repl,3553,mothur.shared,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""24""",,,,,,,"""false""",,"""4""","""true""",32.0,,42496393,1513092093.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_venn/mothur_venn/1.36.1.0,1.36.1.0,,2017-12-12 15:21:42.165716,115846.0,5.0
2017-12-13 15:00:12.353682,slurm_normal,1513180356.0,0,,1.0,main_w3_handler1,3364120,17797287,False,,11866503,slurm,,132112168.0,corral-repl,39300,mothur.shared,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""24""",,,,,,,"""false""","""0.03""","""4""","""true""",32.0,,42631708,1513177242.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_venn/mothur_venn/1.36.1.0,1.36.1.0,,2017-12-13 16:11:06.207117,111190.0,3114.0
2017-12-13 14:49:13.589012,slurm_normal,1513176586.0,0,,1.0,main_w3_handler0,3364120,17797209,False,,11866422,slurm,,132112168.0,corral-repl,101855,mothur.shared,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""24""",,,,,,,"""false""",,"""4""","""true""",32.0,,42631708,1513176582.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_venn/mothur_venn/1.36.1.0,1.36.1.0,,2017-12-13 14:49:48.054815,111190.0,4.0
2017-12-13 14:49:38.088729,slurm_normal,1513179706.0,0,,1.0,main_w3_handler0,3364120,17797211,False,,11866424,slurm,,132112168.0,corral-repl,72267,mothur.shared,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""24""",,,,,,,"""false""","""0.03""","""4""","""true""",32.0,,42631708,1513176611.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_venn/mothur_venn/1.36.1.0,1.36.1.0,,2017-12-13 15:55:43.027239,111190.0,3095.0
2018-01-19 03:44:32.734861,slurm_normal,1516333485.0,0,,1.0,main_w3_handler0,3397277,18080247,False,,12158788,slurm,,132112168.0,corral-repl,124087,mothur.shared,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""24""",,,,,,,"""false""",,"""4""","""true""",32.0,,42668866,1516333481.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_venn/mothur_venn/1.36.1.0,1.36.1.0,,2018-01-19 03:44:49.916054,112430.0,4.0
2018-01-19 08:00:14.367759,slurm_normal,1516348840.0,0,,1.0,main_w4_handler0,3397689,18081374,False,,12160032,slurm,,132112168.0,corral-repl,1270,mothur.shared,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""24""",,,,,,,"""false""",,"""4""","""true""",32.0,,43299908,1516348820.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_venn/mothur_venn/1.36.1.0,1.36.1.0,,2018-01-19 08:06:47.467170,72172.0,20.0
2018-01-19 08:53:56.174809,slurm_normal,1516352047.0,0,,1.0,main_w3_handler1,3397720,18081612,False,,12160361,slurm,,132112168.0,corral-repl,1213,mothur.shared,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""24""",,,,,,,"""false""",,"""4""","""true""",32.0,,43299908,1516352041.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_venn/mothur_venn/1.36.1.0,1.36.1.0,,2018-01-19 08:56:28.777201,72172.0,6.0
2018-01-26 17:33:38.564218,slurm_normal,1516988251.0,0,,1.0,main_w3_handler0,3394430,18168361,False,,12249938,slurm,,132112168.0,corral-repl,178322,mothur.shared,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""24""",,,,,,,"""false""",,"""4""","""true""",32.0,,43441112,1516988246.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_venn/mothur_venn/1.36.1.0,1.36.1.0,,2018-01-26 17:37:57.788988,113659.0,5.0
2018-03-09 00:07:02.675445,slurm_normal,1520554051.0,0,7680.0,1.0,main_w4_handler0,3456070,18665623,False,,12761653,slurm,,132112168.0,corral-repl,16045,mothur.shared,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""24""",,,,,,,"""false""",,"""4""","""true""",32.0,,44493234,1520554046.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_venn/mothur_venn/1.36.1.0,1.36.1.0,,2018-03-09 00:08:05.697893,83708.0,5.0
2018-03-09 00:15:51.355872,slurm_normal,1520554577.0,0,7680.0,1.0,main_w4_handler1,3456070,18665802,False,,12761753,slurm,,132112168.0,corral-repl,16045,mothur.shared,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""24""",,,,,,,"""false""","""0.03""","""4""","""true""",32.0,,44493234,1520554574.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_venn/mothur_venn/1.36.1.0,1.36.1.0,,2018-03-09 00:16:28.477440,83708.0,3.0
2018-02-14 10:17:31.647410,slurm_normal,1518603464.0,0,7680.0,1.0,main_w3_handler0,3427433,18381158,False,,12465980,slurm,,132112168.0,corral-repl,6891,mothur.shared,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""24""",,,,,,,"""false""",,"""4""","""true""",32.0,,43902830,1518603460.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_venn/mothur_venn/1.36.1.0,1.36.1.0,,2018-02-14 10:17:50.850403,113456.0,4.0
2018-02-19 07:13:59.169140,slurm_normal,1519024456.0,0,7680.0,1.0,main_w3_handler0,3434161,18433284,False,,12527469,slurm,,132112168.0,corral-repl,2984,mothur.shared,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""24""",,,,,,,"""false""",,"""4""","""true""",32.0,,43954127,1519024452.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_venn/mothur_venn/1.36.1.0,1.36.1.0,,2018-02-19 07:14:22.951636,122045.0,4.0
2018-02-22 06:30:01.178482,slurm_normal,1519281019.0,0,7680.0,1.0,main_w3_handler1,3396038,18479024,False,,12573515,slurm,,132112168.0,corral-repl,97202,mothur.shared,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""24""",,,,,,,"""false""",,"""4""","""true""",32.0,,44083383,1519281015.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_venn/mothur_venn/1.36.1.0,1.36.1.0,,2018-02-22 06:30:22.350635,119338.0,4.0
2018-02-22 06:37:57.060514,slurm_normal,1519281488.0,0,7680.0,1.0,main_w3_handler0,3396038,18479118,False,,12573636,slurm,,132112168.0,corral-repl,97202,mothur.shared,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""24""",,,,,,,"""false""",,"""4""","""true""",32.0,,44083383,1519281484.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_venn/mothur_venn/1.36.1.0,1.36.1.0,,2018-02-22 06:38:10.678376,119338.0,4.0
2018-02-23 15:01:23.230414,slurm_normal,1519398121.0,0,7680.0,1.0,main_w4_handler1,3437028,18498080,False,,12593492,slurm,,132112168.0,corral-repl,15307,mothur.shared,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""24""",,,,,,,"""false""",,"""4""","""true""",32.0,,43942353,1519398116.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_venn/mothur_venn/1.36.1.0,1.36.1.0,,2018-02-23 15:02:05.298634,122064.0,5.0
