chromInfo,chromInfo_filetype,create_time,destination_id,end_epoch,exit_code,galaxy_memory_mb,galaxy_slots,handler,history_id,id,imported,info,input1_file,input1_file_filetype,job_runner_external_id,job_runner_name,library_folder_id,memtotal,object_store_id,param_filename,parameters.__workflow_invocation_uuid__,parameters.chromInfo,parameters.dbkey,parameters.input1_file.values,parameters.input1_file|__identifier__,processor_count,runner_name,session_id,start_epoch,state,swaptotal,tool_id,tool_version,traceback,update_time,user_id,runtime
,,2017-10-11 14:01:51.253493,slurm_normal,1507743391.0,0,,1.0,main_w4_handler0,3277946,17078369,False,,16604610804,fastqsanger,11135946.roundup,slurm,,132112168.0,corral-repl,,"""b53141a4ae8c11e7ae5f005056ba55fb""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 31650121}]",,32.0,,,1507739280.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/fastq_paired_end_splitter/fastq_paired_end_splitter/1.1.1,1.1.1,,2017-10-11 17:36:33.778863,112600.0,4111.0
,,2017-10-11 14:43:06.998223,slurm_normal,1507752216.0,0,,1.0,main_w3_handler0,3280339,17078954,False,,18656091648,fastqsanger,11136967.roundup,slurm,,132112168.0,corral-repl,,"""7ad7d878ae9211e79a8b005056ba55fb""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 31650932}]",,32.0,,,1507747547.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/fastq_paired_end_splitter/fastq_paired_end_splitter/1.1.1,1.1.1,,2017-10-11 20:03:53.488858,112600.0,4669.0
,,2017-10-12 08:58:38.920531,slurm_normal,1507805341.0,0,,1.0,main_w4_handler0,3200240,17084925,False,,17409597282,fastqsanger,11141044.roundup,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 31660254}]",,32.0,,41240553.0,1507798729.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/fastq_paired_end_splitter/fastq_paired_end_splitter/1.1.1,1.1.1,,2017-10-12 10:49:22.004204,100674.0,6612.0
,,2017-10-12 14:36:07.036960,slurm_normal,1507840178.0,0,,1.0,main_w4_handler1,3283658,17087609,False,,19358978940,fastqsanger,11146143.roundup,slurm,,132112168.0,corral-repl,,"""a8abe320af5a11e7a5e5005056ba55fb""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 31664660}]",,32.0,,,1507835589.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/fastq_paired_end_splitter/fastq_paired_end_splitter/1.1.1,1.1.1,,2017-10-12 20:29:49.164477,112600.0,4589.0
,,2017-10-12 16:00:38.701520,slurm_normal,1507828508.0,0,,1.0,main_w3_handler1,3270983,17088784,False,,1291969568,fastqsanger.gz,11144842.roundup,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 31535873}]",,32.0,,41019150.0,1507824047.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/fastq_paired_end_splitter/fastq_paired_end_splitter/1.1.1,1.1.1,,2017-10-12 17:15:19.693871,112494.0,4461.0
,,2017-10-12 17:52:03.341047,slurm_normal,1507849821.0,0,,1.0,main_w4_handler1,3285176,17089550,False,,18374023044,fastqsanger,11147096.roundup,slurm,,132112168.0,corral-repl,,"""0c7e5566af7611e7bfe5005056ba55fb""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 31667700}]",,32.0,,,1507845479.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/fastq_paired_end_splitter/fastq_paired_end_splitter/1.1.1,1.1.1,,2017-10-12 23:10:26.406629,112600.0,4342.0
,,2017-12-21 22:04:10.117934,slurm_normal,1513898931.0,0,,1.0,main_w4_handler1,3367135,17874984,False,,17251657467,fastqsanger.gz,11947968,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 33042537}]",,32.0,,42681438.0,1513893860.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/fastq_paired_end_splitter/fastq_paired_end_splitter/1.1.1,1.1.1,,2017-12-21 23:28:52.759195,118715.0,5071.0
,,2017-12-21 22:04:12.113117,slurm_normal,1513897761.0,0,,1.0,main_w4_handler0,3367135,17874987,False,,12976709186,fastqsanger.gz,11947972,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 33042598}]",,32.0,,42681438.0,1513893866.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/fastq_paired_end_splitter/fastq_paired_end_splitter/1.1.1,1.1.1,,2017-12-21 23:09:23.843795,118715.0,3895.0
,,2017-12-21 22:04:11.259226,slurm_normal,1513898764.0,0,,1.0,main_w3_handler0,3367135,17874986,False,,16033397175,fastqsanger.gz,11947971,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 33042586}]",,32.0,,42681438.0,1513893863.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/fastq_paired_end_splitter/fastq_paired_end_splitter/1.1.1,1.1.1,,2017-12-21 23:26:09.682914,118715.0,4901.0
,,2018-02-28 11:00:50.105100,slurm_normal,1519832300.0,0,7680.0,1.0,main_w3_handler1,3446007,18546461,False,,3906170642,fastqsanger.gz,12643182,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 34113529}]",,32.0,,44219432.0,1519815658.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/fastq_paired_end_splitter/fastq_paired_end_splitter/1.1.1,1.1.1,,2018-02-28 15:38:24.364775,114204.0,16642.0
,,2017-12-27 18:27:31.141939,slurm_normal,1514399313.0,0,,1.0,main_w4_handler1,3371952,17904555,False,,216863919,fastqsanger,11979314,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 33041395}]",,32.0,,42877884.0,1514399255.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/fastq_paired_end_splitter/fastq_paired_end_splitter/1.1.1,1.1.1,,2017-12-27 18:28:34.489860,118969.0,58.0
,,2017-10-14 00:04:59.557616,slurm_normal,1507943729.0,0,,1.0,main_w4_handler0,3270983,17099312,False,,1291969568,fastqsanger.gz,11156204.roundup,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 31685705}]",,32.0,,41019150.0,1507939505.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/fastq_paired_end_splitter/fastq_paired_end_splitter/1.1.1,1.1.1,,2017-10-14 01:15:34.272926,112494.0,4224.0
,,2018-03-03 11:28:22.108086,slurm_normal,1520099188.0,0,7680.0,1.0,main_w4_handler0,3411777,18591074,False,,4726053077,fastqsanger.gz,12685843,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 34182910}]",,32.0,,43577816.0,1520076511.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/fastq_paired_end_splitter/fastq_paired_end_splitter/1.1.1,1.1.1,,2018-03-03 17:46:30.995548,121023.0,22677.0
,,2017-12-23 10:43:03.396366,slurm_normal,1514031635.0,0,,1.0,main_w3_handler0,3372609,17884714,False,,26933134364,fastqsanger,11958633,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 33060799}]",,32.0,,42832592.0,1514025787.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/fastq_paired_end_splitter/fastq_paired_end_splitter/1.1.1,1.1.1,,2017-12-23 12:20:37.714931,119001.0,5848.0
,,2018-01-05 03:59:48.655371,slurm_normal,1515125997.0,0,,1.0,main_w4_handler1,3381420,17950695,False,,1911661784,fastqsanger,12027146,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/hg19_rCRS_pUC18_phiX174.len""","""hg19_rCRS_pUC18_phiX174""","[{'src': 'hda', 'id': 33164547}]",,32.0,,42954863.0,1515125393.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/fastq_paired_end_splitter/fastq_paired_end_splitter/1.1.1,1.1.1,,2018-01-05 04:19:59.538749,15586.0,604.0
,,2018-01-23 15:59:13.093783,slurm_normal,1516723181.0,0,,1.0,main_w4_handler0,3402356,18135271,False,,105431631,fastqcssanger,12214811,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 33465120}]",,32.0,,43222891.0,1516723168.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/fastq_paired_end_splitter/fastq_paired_end_splitter/1.1.1,1.1.1,,2018-01-23 15:59:44.684172,42087.0,13.0
,,2018-01-23 15:59:12.045540,slurm_normal,1516723173.0,0,,1.0,main_w3_handler1,3402356,18135269,False,,77243505,fastqcssanger,12214808,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 33465109}]",,32.0,,43222891.0,1516723162.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/fastq_paired_end_splitter/fastq_paired_end_splitter/1.1.1,1.1.1,,2018-01-23 15:59:34.646326,42087.0,11.0
,,2017-10-17 17:30:11.091154,slurm_normal,1508276556.0,0,,1.0,main_w3_handler0,3289313,17118832,False,,24493071984,fastqsanger,11179583,slurm,,132112168.0,corral-repl,,"""d00d13dab36011e791b1005056ba55fb""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 31719599}]",,32.0,,,1508270999.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/fastq_paired_end_splitter/fastq_paired_end_splitter/1.1.1,1.1.1,,2017-10-17 21:42:42.676706,112600.0,5557.0
,,2017-12-25 12:19:20.618457,slurm_normal,1514204375.0,0,,1.0,main_w4_handler0,3375310,17893666,False,,14255576,fastqsanger,11967614,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 33081151}]",,32.0,,42851879.0,1514204366.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/fastq_paired_end_splitter/fastq_paired_end_splitter/1.1.1,1.1.1,,2017-12-25 12:19:37.226990,,9.0
,,2017-10-18 06:38:39.170529,slurm_normal,1508325225.0,0,,1.0,main_w3_handler0,3271270,17126273,False,,2644575132,fastqsanger.gz,11183370,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 31728485}]",,32.0,,41286059.0,1508308724.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/fastq_paired_end_splitter/fastq_paired_end_splitter/1.1.1,1.1.1,,2017-10-18 11:13:48.090150,108343.0,16501.0
