chromInfo,chromInfo_filetype,create_time,destination_id,end_epoch,exit_code,galaxy_memory_mb,galaxy_slots,handler,history_id,id,imported,info,input,input_filetype,job_runner_external_id,job_runner_name,library_folder_id,memtotal,object_store_id,param_filename,parameters.chromInfo,parameters.dbkey,parameters.freq,parameters.input,parameters.input.values,parameters.rsquare,processor_count,runner_name,session_id,start_epoch,state,swaptotal,tool_id,tool_version,traceback,update_time,user_id,runtime
,,2017-11-07 21:38:34.395330,slurm_normal,1510090946.0,1.0,,1.0,main_w3_handler1,3304927,17373828,False,,458155,tabular,11432425,slurm,,132112168.0,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""0.0""",,"[{'src': 'hda', 'id': 32138008}]","""0.64""",32.0,,41321625,1510090942.0,ok,1023996.0,hgv_ldtools,1.0.0,,2017-11-07 21:42:31.461712,113737.0,4.0
,,2017-11-13 20:01:59.508386,slurm_normal,1510603328.0,1.0,,1.0,main_w4_handler0,3291887,17441519,False,,2358818,tabular,11500296,slurm,,132112168.0,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""0.0""",,"[{'src': 'hda', 'id': 32099809}]","""0.64""",32.0,,41452323,1510603324.0,ok,1023996.0,hgv_ldtools,1.0.0,,2017-11-13 20:02:09.363270,113928.0,4.0
,,2017-11-13 20:05:43.937695,slurm_normal,1510603553.0,1.0,,1.0,main_w4_handler1,3304931,17441581,False,,1080532802,tabular,11500360,slurm,,132112168.0,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""0.0""",,"[{'src': 'hda', 'id': 32289937}]","""0.64""",32.0,,41404837,1510603549.0,ok,1023996.0,hgv_ldtools,1.0.0,,2017-11-13 20:05:55.131469,114034.0,4.0
,,2017-11-26 23:07:04.641283,slurm_normal,1511737635.0,1.0,,1.0,main_w3_handler1,3339767,17595926,False,,534024760,vcf,11655008,slurm,,132112168.0,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg_g1k_v37.len""","""hg_g1k_v37""","""0.0""",,"[{'src': 'hda', 'id': 32549815}]","""0.64""",32.0,,42256525,1511737631.0,ok,1023996.0,hgv_ldtools,1.0.0,,2017-11-26 23:07:15.748075,117234.0,4.0
,,2017-12-09 07:02:20.629695,slurm_normal,1512802955.0,0.0,,1.0,main_w4_handler1,3349909,17754087,False,,808498,vcf,11821589,slurm,,132112168.0,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""0.0""",,"[{'src': 'hda', 'id': 32829332}]","""0.64""",32.0,,42463698,1512802951.0,ok,1023996.0,hgv_ldtools,1.0.0,,2017-12-09 07:02:37.104633,108548.0,4.0
,,2017-12-09 06:58:37.643193,slurm_normal,1512802732.0,0.0,,1.0,main_w4_handler1,3349909,17754077,False,,808498,vcf,11821578,slurm,,132112168.0,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""0.5""",,"[{'src': 'hda', 'id': 32829332}]","""0.8""",32.0,,42463698,1512802728.0,ok,1023996.0,hgv_ldtools,1.0.0,,2017-12-09 06:58:54.335964,108548.0,4.0
,,2018-02-14 15:13:50.992324,slurm_normal,1518621242.0,1.0,7680.0,1.0,main_w3_handler1,3423661,18383486,False,,52892,vcf,12468478,slurm,,132112168.0,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""","""0.0""",,"[{'src': 'hda', 'id': 33854760}]","""0.64""",32.0,,43914660,1518621239.0,ok,1023996.0,hgv_ldtools,1.0.0,,2018-02-14 15:14:03.451412,56382.0,3.0
,,2018-03-01 18:40:52.367894,slurm_normal,1519929674.0,1.0,7680.0,1.0,main_w4_handler0,3445906,18571260,False,,1948319,vcf,12663473,slurm,,132112168.0,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""","""0.2""",,"[{'src': 'hda', 'id': 34143333}]","""0.64""",32.0,,44263887,1519929671.0,ok,1023996.0,hgv_ldtools,1.0.0,,2018-03-01 18:41:18.869466,45389.0,3.0
,,2018-03-02 00:08:01.217391,slurm_normal,1519949294.0,1.0,7680.0,1.0,main_w4_handler1,3447453,18573997,False,,4639912,tabular,12667808,slurm,,132112168.0,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg38Patch11.len""","""hg38Patch11""","""0.0""",,"[{'src': 'hda', 'id': 34158788}]","""0.64""",32.0,,44253437,1519949292.0,ok,1023996.0,hgv_ldtools,1.0.0,,2018-03-02 00:08:18.240689,123066.0,2.0
,,2015-03-27 00:23:20.286584,rodeo_normal,1427415815.0,1.0,,1.0,main_w1_handler0,2250579,9054382,False,,2781214,tabular,3339726.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/hg18.len""","""hg18""","""0.5""",19018565,,"""0.64""",32.0,,22057920,1427415812.0,ok,1023996.0,hgv_ldtools,1.0.0,,2015-03-27 00:23:39.412413,,3.0
,,2015-03-27 00:24:45.441470,rodeo_normal,1427415906.0,1.0,,1.0,main_w1_handler1,2250579,9054387,False,,2781214,tabular,3339730.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/hg18.len""","""hg18""","""0.0""",19018565,,"""0.64""",32.0,,22057920,1427415903.0,ok,1023996.0,hgv_ldtools,1.0.0,,2015-03-27 00:25:14.703284,,3.0
,,2015-09-15 19:16:04.918685,slurm_normal,1442344589.0,0.0,,1.0,main_w1_handler2,2436419,10326323,False,,29526,bed,4610181.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""0.05""",21120989,,"""0.8""",32.0,,25135347,1442344582.0,ok,1023996.0,hgv_ldtools,1.0.0,,2015-09-15 19:16:34.229481,69126.0,7.0
,,2015-05-13 08:38:54.315505,slurm_normal,1431506403.0,1.0,,1.0,main_w2_handler0,2302876,9461447,False,,5751311,tabular,3786533.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""0.0""",19688700,,"""0.64""",32.0,,23031645,1431506399.0,ok,1023996.0,hgv_ldtools,1.0.0,,2015-05-13 08:40:07.958770,63398.0,4.0
,,2015-05-13 08:38:48.648171,slurm_normal,1431506382.0,1.0,,1.0,main_w2_handler0,2302876,9461444,False,,17838190,tabular,3786530.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""0.0""",19688694,,"""0.64""",32.0,,23031645,1431506379.0,ok,1023996.0,hgv_ldtools,1.0.0,,2015-05-13 08:39:45.305778,63398.0,3.0
,,2015-05-13 08:39:01.540326,slurm_normal,1431506407.0,0.0,,1.0,main_w1_handler1,2302876,9461454,False,,0,tabular,3786537.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""0.0""",19688722,,"""0.64""",32.0,,23031645,1431506403.0,ok,1023996.0,hgv_ldtools,1.0.0,,2015-05-13 08:40:11.293281,63398.0,4.0
,,2015-04-28 13:36:07.845375,slurm_normal,1430228361.0,1.0,,1.0,main_w1_handler0,2281092,9351233,False,,1321,tabular,3688158.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""0.0""",19494728,,"""0.64""",32.0,,22589630,1430228357.0,ok,1023996.0,hgv_ldtools,1.0.0,,2015-04-28 13:39:28.203424,59536.0,4.0
,,2015-05-13 08:38:49.770915,slurm_normal,1431506356.0,1.0,,1.0,main_w1_handler1,2302876,9461445,False,,813626,tabular,3786523.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""0.0""",19688696,,"""0.64""",32.0,,23031645,1431506353.0,ok,1023996.0,hgv_ldtools,1.0.0,,2015-05-13 08:39:19.674649,63398.0,3.0
,,2015-05-13 08:38:48.125608,slurm_normal,1431506376.0,1.0,,1.0,main_w2_handler1,2302876,9461443,False,,537770,tabular,3786525.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""0.0""",19688692,,"""0.64""",32.0,,23031645,1431506358.0,ok,1023996.0,hgv_ldtools,1.0.0,,2015-05-13 08:39:40.628090,63398.0,18.0
,,2015-05-13 08:38:47.552203,slurm_normal,1431506360.0,0.0,,1.0,main_w2_handler1,2302876,9461442,False,,0,tabular,3786524.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""0.0""",19688690,,"""0.64""",32.0,,23031645,1431506356.0,ok,1023996.0,hgv_ldtools,1.0.0,,2015-05-13 08:39:23.628991,63398.0,4.0
,,2015-05-13 08:38:52.011985,slurm_normal,1431506403.0,1.0,,1.0,main_w2_handler0,2302876,9461446,False,,8410333,tabular,3786532.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""0.0""",19688698,,"""0.64""",32.0,,23031645,1431506399.0,ok,1023996.0,hgv_ldtools,1.0.0,,2015-05-13 08:40:07.502572,63398.0,4.0
,,2015-05-13 08:38:56.147635,slurm_normal,1431506423.0,1.0,,1.0,main_w2_handler0,2302876,9461448,False,,7170363,tabular,3786538.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""0.0""",19688702,,"""0.64""",32.0,,23031645,1431506417.0,ok,1023996.0,hgv_ldtools,1.0.0,,2015-05-13 08:40:27.633215,63398.0,6.0
,,2015-05-13 08:38:57.276340,slurm_normal,1431506359.0,1.0,,1.0,main_w1_handler0,2302876,9461450,False,,4853682,tabular,3786526.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""0.0""",19688704,,"""0.64""",32.0,,23031645,1431506356.0,ok,1023996.0,hgv_ldtools,1.0.0,,2015-05-13 08:39:20.866557,63398.0,3.0
,,2015-05-13 08:38:59.487087,slurm_normal,1431506453.0,1.0,,1.0,main_w1_handler0,2302876,9461452,False,,5689407,tabular,3786541.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""0.0""",19688720,,"""0.64""",32.0,,23031645,1431506450.0,ok,1023996.0,hgv_ldtools,1.0.0,,2015-05-13 08:40:54.799842,63398.0,3.0
,,2015-04-30 20:49:40.991798,slurm_normal,1430427892.0,1.0,,1.0,main_w1_handler0,2289398,9371235,False,,6058176,vcf,3707156.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/Ptrichocarpa_156.len""","""Ptrichocarpa_156""","""0.0""",19528824,,"""0.5""",32.0,,22809150,1430427822.0,ok,1023996.0,hgv_ldtools,1.0.0,,2015-04-30 21:04:57.488430,62975.0,70.0
,,2015-05-01 01:43:05.221614,slurm_normal,1430444606.0,1.0,,1.0,main_w2_handler0,2289398,9372681,False,,44360,interval,3708481.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/Ptrichocarpa_156.len""","""Ptrichocarpa_156""","""0.0""",19530890,,"""0.64""",32.0,,22809150,1430444602.0,ok,1023996.0,hgv_ldtools,1.0.0,,2015-05-01 01:43:29.369731,62975.0,4.0
437.0,len,2015-05-18 16:21:08.636960,slurm_normal,1431966177.0,1.0,,1.0,main_w2_handler1,1339652,9488996,False,,4538,vcf,3811646.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/main/files/011/328/dataset_11328226.dat""","""?""","""0.0""",19742859,,"""0.64""",32.0,,23105071,1431966156.0,ok,1023996.0,hgv_ldtools,1.0.0,,2015-05-18 16:23:00.983912,16797.0,21.0
437.0,len,2015-05-18 16:24:00.981649,slurm_normal,1431966308.0,1.0,,1.0,main_w2_handler0,1339652,9489005,False,,58510,vcf,3811660.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/main/files/011/328/dataset_11328226.dat""","""?""","""0.0""",19742305,,"""0.64""",32.0,,23105071,1431966268.0,ok,1023996.0,hgv_ldtools,1.0.0,,2015-05-18 16:25:11.517711,16797.0,40.0
437.0,len,2015-05-15 21:48:54.309638,slurm_normal,1431726568.0,1.0,,1.0,main_w1_handler0,1339652,9481110,False,,3384,vcf,3804913.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/main/files/011/328/dataset_11328226.dat""","""?""","""0.0""",19725784,,"""0.64""",32.0,,22949183,1431726564.0,ok,1023996.0,hgv_ldtools,1.0.0,,2015-05-15 21:49:31.574891,16797.0,4.0
,,2015-05-29 13:57:24.458397,slurm_normal,1432907853.0,1.0,,1.0,main_w2_handler0,2316500,9562157,False,,29610,vcf,3875613.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""0.0""",19854354,,"""0.64""",32.0,,23334270,1432907850.0,ok,1023996.0,hgv_ldtools,1.0.0,,2015-05-29 13:57:37.539409,48475.0,3.0
,,2015-06-10 20:47:58.550069,slurm_normal,1433969299.0,1.0,,1.0,main_w1_handler0,2337200,9629714,False,,10,tabular,3940295.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""0.0""",19969583,,"""0.64""",32.0,,23570213,1433969296.0,ok,1023996.0,hgv_ldtools,1.0.0,,2015-06-10 20:48:21.516831,,3.0
,,2015-06-10 20:54:24.723919,slurm_normal,1433969694.0,1.0,,1.0,main_w1_handler2,2337200,9629730,False,,10,tabular,3940314.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""0.0""",19969627,,"""0.64""",32.0,,23570213,1433969691.0,ok,1023996.0,hgv_ldtools,1.0.0,,2015-06-10 20:54:58.053657,,3.0
,,2015-06-10 20:39:26.438065,slurm_normal,1433968796.0,1.0,,1.0,main_w2_handler0,2337200,9629696,False,,10,tabular,3940277.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""0.0""",19969583,,"""0.8""",32.0,,23570213,1433968793.0,ok,1023996.0,hgv_ldtools,1.0.0,,2015-06-10 20:39:58.231091,,3.0
,,2015-06-10 20:40:30.743881,slurm_normal,1433968863.0,0.0,,1.0,main_w1_handler1,2337200,9629699,False,,0,tabular,3940278.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""0.0""",19969586,,"""0.64""",32.0,,23570213,1433968856.0,ok,1023996.0,hgv_ldtools,1.0.0,,2015-06-10 20:41:04.509797,,7.0
,,2015-06-10 20:58:25.980233,slurm_normal,1433969951.0,0.0,,1.0,main_w1_handler1,2337200,9629739,False,,25,tabular,3940323.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""0.0""",19969679,,"""0.64""",32.0,,23570213,1433969947.0,ok,1023996.0,hgv_ldtools,1.0.0,,2015-06-10 20:59:13.238372,,4.0
,,2015-06-11 16:02:17.775091,slurm_normal,1434038566.0,1.0,,1.0,main_w2_handler0,2338180,9634345,False,,712397,sam,3946109.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""0.0""",19976270,,"""0.64""",32.0,,23587892,1434038560.0,ok,1023996.0,hgv_ldtools,1.0.0,,2015-06-11 16:02:48.637840,64746.0,6.0
,,2015-08-07 09:16:59.617157,slurm_normal,1438939054.0,1.0,,1.0,main_w1_handler1,1951552,10077108,False,,10489824,vcf,4354717.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""0.0""",20066165,,"""0.64""",32.0,,23720127,1438939050.0,ok,1023996.0,hgv_ldtools,1.0.0,,2015-08-07 09:17:36.373900,19592.0,4.0
,,2015-08-07 09:19:03.938721,slurm_normal,1438939187.0,1.0,,1.0,main_w1_handler1,1951552,10077113,False,,10119735,vcf,4354722.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""0.0""",20066105,,"""0.64""",32.0,,23720127,1438939183.0,ok,1023996.0,hgv_ldtools,1.0.0,,2015-08-07 09:19:48.891148,19592.0,4.0
,,2015-07-26 18:55:40.009409,slurm_normal,1437936967.0,1.0,,1.0,main_w2_handler1,2390874,9998041,False,,167432469,vcf,4280795.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""0.0""",20566245,,"""0.64""",32.0,,24301049,1437936963.0,ok,1023996.0,hgv_ldtools,1.0.0,,2015-07-26 18:56:11.685960,66673.0,4.0
,,2015-08-17 15:08:02.479818,slurm_normal,1439824119.0,1.0,,1.0,main_w1_handler2,2392060,10135008,False,,58038050,vcf,4406303.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""0.0""",20581013,,"""0.64""",32.0,,24339612,1439824116.0,ok,1023996.0,hgv_ldtools,1.0.0,,2015-08-17 15:08:41.463128,,3.0
,,2015-09-12 15:16:48.655891,slurm_normal,1442071029.0,1.0,,1.0,main_w1_handler1,2436419,10307600,False,,3953,bed,4592333.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""0.05""",21087613,,"""0.7""",32.0,,25135347,1442071025.0,ok,1023996.0,hgv_ldtools,1.0.0,,2015-09-12 15:17:10.764824,69126.0,4.0
,,2015-09-24 09:38:21.704171,slurm_normal,1443087523.0,0.0,,1.0,main_w2_handler0,2449551,10405618,False,,375,tabular,4685015.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/allMis1.len""","""allMis1""","""0.0""",21242365,,"""0.64""",32.0,,25353541,1443087518.0,ok,1023996.0,hgv_ldtools,1.0.0,,2015-09-24 09:38:45.409076,69922.0,5.0
,,2015-09-24 09:21:25.692692,slurm_normal,1443086511.0,0.0,,1.0,main_w1_handler1,2449551,10405521,False,,330,tabular,4684892.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""0.0""",21242068,,"""0.64""",32.0,,25353541,1443086507.0,ok,1023996.0,hgv_ldtools,1.0.0,,2015-09-24 09:21:57.068589,69922.0,4.0
,,2015-09-24 09:06:34.452796,slurm_normal,1443085624.0,0.0,,1.0,main_w1_handler1,2449551,10405419,False,,330,tabular,4684764.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""0.0""",21242068,,"""0.64""",32.0,,25353541,1443085618.0,ok,1023996.0,hgv_ldtools,1.0.0,,2015-09-24 09:07:10.528243,69922.0,6.0
,,2015-09-24 09:12:31.182972,slurm_normal,1443085978.0,0.0,,1.0,main_w1_handler1,2449551,10405466,False,,330,tabular,4684814.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""0.0""",21242068,,"""0.64""",32.0,,25353541,1443085973.0,ok,1023996.0,hgv_ldtools,1.0.0,,2015-09-24 09:13:01.282630,69922.0,5.0
,,2015-09-24 09:22:01.076450,slurm_normal,1443086549.0,0.0,,1.0,main_w2_handler0,2449551,10405532,False,,330,tabular,4684900.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""0.0""",21242068,,"""0.64""",32.0,,25353541,1443086543.0,ok,1023996.0,hgv_ldtools,1.0.0,,2015-09-24 09:22:35.636503,69922.0,6.0
,,2015-09-24 09:17:17.433956,slurm_normal,1443086260.0,0.0,,1.0,main_w2_handler1,2449551,10405500,False,,330,tabular,4684864.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""0.5""",21242068,,"""0.64""",32.0,,25353541,1443086254.0,ok,1023996.0,hgv_ldtools,1.0.0,,2015-09-24 09:17:46.094204,69922.0,6.0
,,2015-09-24 09:25:05.675957,slurm_normal,1443086735.0,0.0,,1.0,main_w1_handler2,2449551,10405549,False,,375,tabular,4684928.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""0.5""",21242278,,"""0.64""",32.0,,25353541,1443086728.0,ok,1023996.0,hgv_ldtools,1.0.0,,2015-09-24 09:25:37.513239,69922.0,7.0
,,2015-09-24 09:30:19.837655,slurm_normal,1443087051.0,0.0,,1.0,main_w2_handler1,2449551,10405575,False,,375,tabular,4684958.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/12997.len""","""12997""","""0.5""",21242319,,"""0.64""",32.0,,25353541,1443087046.0,ok,1023996.0,hgv_ldtools,1.0.0,,2015-09-24 09:30:55.355341,69922.0,5.0
,,2015-09-25 06:11:53.118657,slurm_normal,1443161528.0,0.0,,1.0,main_w2_handler0,2449551,10418806,False,,1320,tabular,4697721.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""0.5""",21259831,,"""0.7""",32.0,,25363212,1443161524.0,ok,1023996.0,hgv_ldtools,1.0.0,,2015-09-25 06:12:12.568422,69922.0,4.0
,,2015-09-25 01:15:00.309991,slurm_normal,1443143731.0,0.0,,1.0,main_w1_handler0,2449551,10416872,False,,375,tabular,4695684.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""0.0""",21257291,,"""0.64""",32.0,,25353541,1443143718.0,ok,1023996.0,hgv_ldtools,1.0.0,,2015-09-25 01:15:33.644217,69922.0,13.0
,,2015-09-25 01:19:52.812818,slurm_normal,1443144016.0,0.0,,1.0,main_w1_handler1,2449551,10416882,False,,375,tabular,4695713.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""0.2""",21257291,,"""0.64""",32.0,,25363212,1443144012.0,ok,1023996.0,hgv_ldtools,1.0.0,,2015-09-25 01:20:20.123642,69922.0,4.0
,,2015-09-25 01:35:05.682592,slurm_normal,1443144943.0,1.0,,1.0,main_w1_handler2,2449551,10416958,False,,525,tabular,4695810.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""0.0""",21257606,,"""0.64""",32.0,,25363212,1443144939.0,ok,1023996.0,hgv_ldtools,1.0.0,,2015-09-25 01:35:46.788061,69922.0,4.0
,,2015-09-25 04:28:15.398058,slurm_normal,1443155314.0,0.0,,1.0,main_w2_handler1,2449551,10417861,False,,330,tabular,4696833.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""0.0""",21258743,,"""0.64""",32.0,,25363212,1443155310.0,ok,1023996.0,hgv_ldtools,1.0.0,,2015-09-25 04:28:37.300281,69922.0,4.0
