chromInfo,chromInfo_filetype,create_time,destination_id,end_epoch,exit_code,galaxy_memory_mb,galaxy_slots,handler,history_id,id,imported,info,input,input_filetype,job_runner_external_id,job_runner_name,library_folder_id,memtotal,object_store_id,param_filename,parameters.__current_case__,parameters.__job_resource.__current_case__,parameters.__job_resource.__job_resource__select,parameters.chromInfo,parameters.dbkey,parameters.input,parameters.input.values,processor_count,runner_name,session_id,start_epoch,state,swaptotal,tool_id,tool_version,traceback,update_time,user_id,runtime
,,2016-09-28 08:03:51.934101,slurm_normal,1475054615.0,0,,1.0,main_w4_handler0,2832719,13963101,False,,1014768660,bam,8182722.roundup,slurm,,132112168.0,corral-repl,,,,,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b59f0d2b6197e73493'}]",32.0,,33241354,1475054109.0,ok,1023996.0,CONVERTER_sam_to_bigwig_0,1.0.0,,2016-09-28 09:23:37.911764,15710.0,506.0
,,2016-08-09 18:13:39.299590,slurm_normal,1470768937.0,0,,1.0,main_w1_handler1,2787629,13631959,False,,1923847560,bam,7845525.roundup,slurm,,132112168.0,corral-repl,,,,,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b54369cd7926a371fc'}]",32.0,,32074611,1470768035.0,ok,1023996.0,CONVERTER_sam_to_bigwig_0,1.0.0,,2016-08-09 18:55:40.946499,88288.0,902.0
,,2016-08-09 18:47:04.662046,slurm_normal,1470770837.0,0,,1.0,main_w1_handler0,2787629,13632097,False,,1923847560,bam,7845693.roundup,slurm,,132112168.0,corral-repl,,,,,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5c3d70b3013417cce'}]",32.0,,32074611,1470770115.0,ok,1023996.0,CONVERTER_sam_to_bigwig_0,1.0.0,,2016-08-09 19:27:21.115509,88288.0,722.0
,,2016-08-09 18:47:03.803343,slurm_normal,1470770775.0,0,,1.0,main_w2_handler0,2787629,13632096,False,,1923847560,bam,7845699.roundup,slurm,,132112168.0,corral-repl,,,,,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b51116a12984fc966c'}]",32.0,,32074611,1470770156.0,ok,1023996.0,CONVERTER_sam_to_bigwig_0,1.0.0,,2016-08-09 19:26:18.033583,88288.0,619.0
,,2016-08-10 21:02:17.010578,slurm_normal,1470866382.0,0,,1.0,main_w2_handler0,685934,13639358,False,,518673875,bam,7853629.roundup,slurm,,132112168.0,corral-repl,,,,,"""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5caa900791bd8a916'}]",32.0,,31346543,1470866139.0,ok,1023996.0,CONVERTER_sam_to_bigwig_0,1.0.0,,2016-08-10 21:59:44.443635,15362.0,243.0
,,2016-08-10 21:02:18.655979,slurm_normal,1470866547.0,0,,1.0,main_w1_handler0,685934,13639359,False,,518673875,bam,7853664.roundup,slurm,,132112168.0,corral-repl,,,,,"""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5caa900791bd8a916'}]",32.0,,31346543,1470866392.0,ok,1023996.0,CONVERTER_sam_to_bigwig_0,1.0.0,,2016-08-10 22:02:29.975633,15362.0,155.0
,,2016-08-16 08:47:35.918126,slurm_normal,1471340852.0,0,,1.0,main_w1_handler0,2793807,13666024,False,,1628346728,bam,7882755.roundup,slurm,,132112168.0,corral-repl,,,,,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b55683e0595454fea5'}]",32.0,,32290927,1471340453.0,ok,1023996.0,CONVERTER_sam_to_bigwig_0,1.0.0,,2016-08-16 09:47:34.806093,81351.0,399.0
,,2016-08-16 08:14:40.012802,slurm_normal,1471336237.0,0,,1.0,main_w1_handler1,2220195,13665828,False,,1131180993,bam,7882263.roundup,slurm,,132112168.0,corral-repl,,,,,"""/galaxy-repl/localdata/chrom/eschColi_K12.len""","""eschColi_K12""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b55f697536b45157f4'}]",32.0,,32290256,1471335978.0,ok,1023996.0,CONVERTER_sam_to_bigwig_0,1.0.0,,2016-08-16 08:30:38.560012,42165.0,259.0
,,2016-08-16 08:47:19.264901,slurm_normal,1471337611.0,0,,1.0,main_w2_handler1,2793807,13666018,False,,305240279,bam,7882428.roundup,slurm,,132112168.0,corral-repl,,,,,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b58e1a8637f8c148f2'}]",32.0,,32290927,1471337487.0,ok,1023996.0,CONVERTER_sam_to_bigwig_0,1.0.0,,2016-08-16 08:53:33.380295,81351.0,124.0
,,2016-08-12 11:06:44.991157,slurm_normal,1471000177.0,0,,1.0,main_w1_handler0,2791602,13651047,False,,143947677,bam,7866372.roundup,slurm,,132112168.0,corral-repl,,,,,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b55a2f239ef35613c9'}]",32.0,,32195835,1471000116.0,ok,1023996.0,CONVERTER_sam_to_bigwig_0,1.0.0,,2016-08-12 11:09:39.893090,68293.0,61.0
,,2016-08-12 11:07:06.355017,slurm_normal,1471000273.0,0,,1.0,main_w1_handler1,2791602,13651049,False,,186554320,bam,7866377.roundup,slurm,,132112168.0,corral-repl,,,,,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b59df04a97e627b9f1'}]",32.0,,32195835,1471000206.0,ok,1023996.0,CONVERTER_sam_to_bigwig_0,1.0.0,,2016-08-12 11:11:16.057572,68293.0,67.0
,,2016-08-12 11:07:13.152034,slurm_normal,1471073189.0,0,,1.0,main_w1_handler0,2791602,13651051,False,,167880771,bam,7871501.roundup,slurm,,132112168.0,corral-repl,,,,,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b58cc63f74ddde980b'}]",32.0,,32195835,1471073122.0,ok,1023996.0,CONVERTER_sam_to_bigwig_0,1.0.0,,2016-08-13 07:26:30.767665,68293.0,67.0
,,2016-08-12 11:07:25.123616,slurm_normal,1471061406.0,0,,1.0,main_w2_handler1,2791602,13651055,False,,194931613,bam,7871171.roundup,slurm,,132112168.0,corral-repl,,,,,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5ce8c21330f515e2c'}]",32.0,,32195835,1471061318.0,ok,1023996.0,CONVERTER_sam_to_bigwig_0,1.0.0,,2016-08-13 04:10:07.739052,68293.0,88.0
,,2016-10-21 15:13:21.201958,slurm_normal,1477062849.0,0,,1.0,main_w4_handler1,2854046,14141799,False,,17621684,bam,8355099.roundup,slurm,,132112168.0,corral-repl,,,,,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5d5898f518a28a6a2'}]",32.0,,33828006,1477062812.0,ok,1023996.0,CONVERTER_sam_to_bigwig_0,1.0.0,,2016-10-21 15:14:10.177970,40000.0,37.0
,,2016-08-12 11:07:31.406871,slurm_normal,1471073514.0,0,,1.0,main_w1_handler1,2791602,13651057,False,,172675472,bam,7871522.roundup,slurm,,132112168.0,corral-repl,,,,,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b53da534c971d44482'}]",32.0,,32195835,1471073418.0,ok,1023996.0,CONVERTER_sam_to_bigwig_0,1.0.0,,2016-08-13 07:31:55.167615,68293.0,96.0
,,2016-08-12 11:07:40.063955,slurm_normal,1471074200.0,0,,1.0,main_w1_handler0,2791602,13651060,False,,335311933,bam,7871546.roundup,slurm,,132112168.0,corral-repl,,,,,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b50a3f215a04b6eef8'}]",32.0,,32195835,1471074082.0,ok,1023996.0,CONVERTER_sam_to_bigwig_0,1.0.0,,2016-08-13 07:43:22.407047,68293.0,118.0
,,2016-08-12 11:07:19.733505,slurm_normal,1471125865.0,0,,1.0,main_w2_handler0,2791602,13651053,False,,184083019,bam,7874227.roundup,slurm,,132112168.0,corral-repl,,,,,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b50f63825a985b2d17'}]",32.0,,32195835,1471125789.0,ok,1023996.0,CONVERTER_sam_to_bigwig_0,1.0.0,,2016-08-13 22:04:25.937343,68293.0,76.0
,,2016-08-16 08:54:49.161243,slurm_normal,1471337985.0,0,,1.0,main_w1_handler1,2791602,13666094,False,,182517739,bam,7882487.roundup,slurm,,132112168.0,corral-repl,,,,,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b58d111059cd0272e4'}]",32.0,,32291632,1471337847.0,ok,1023996.0,CONVERTER_sam_to_bigwig_0,1.0.0,,2016-08-16 08:59:48.213677,68293.0,138.0
,,2016-08-16 08:55:17.039885,slurm_normal,1471337943.0,0,,1.0,main_w1_handler1,2791602,13666104,False,,172727327,bam,7882492.roundup,slurm,,132112168.0,corral-repl,,,,,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b546afa96ac4027116'}]",32.0,,32291632,1471337874.0,ok,1023996.0,CONVERTER_sam_to_bigwig_0,1.0.0,,2016-08-16 08:59:05.438318,68293.0,69.0
,,2016-08-19 09:41:50.726169,slurm_normal,1471600775.0,0,,1.0,main_w4_handler1,2793807,13686327,False,,1150714624,bam,7901206.roundup,slurm,,132112168.0,corral-repl,,,,,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5eaec440f089725e5'}]",32.0,,32358276,1471600502.0,ok,1023996.0,CONVERTER_sam_to_bigwig_0,1.0.0,,2016-08-19 09:59:36.216274,81351.0,273.0
,,2016-08-16 08:55:01.853476,slurm_normal,1471337903.0,0,,1.0,main_w2_handler0,2791602,13666098,False,,166267088,bam,7882486.roundup,slurm,,132112168.0,corral-repl,,,,,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b51f38c20cf248ef78'}]",32.0,,32291632,1471337844.0,ok,1023996.0,CONVERTER_sam_to_bigwig_0,1.0.0,,2016-08-16 08:58:25.165313,68293.0,59.0
,,2016-08-16 08:47:29.298480,slurm_normal,1471340847.0,0,,1.0,main_w1_handler1,2793807,13666022,False,,1203016666,bam,7882763.roundup,slurm,,132112168.0,corral-repl,,,,,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5beb1d8667c5d10c8'}]",32.0,,32290927,1471340533.0,ok,1023996.0,CONVERTER_sam_to_bigwig_0,1.0.0,,2016-08-16 09:47:28.599656,81351.0,314.0
,,2016-08-16 08:47:44.189351,slurm_normal,1471343462.0,0,,1.0,main_w2_handler0,2793807,13666029,False,,1289181507,bam,7883023.roundup,slurm,,132112168.0,corral-repl,,,,,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5a92dadc2d7c6eb90'}]",32.0,,32290927,1471343131.0,ok,1023996.0,CONVERTER_sam_to_bigwig_0,1.0.0,,2016-08-16 10:31:05.107914,81351.0,331.0
,,2016-08-16 08:47:50.372006,slurm_normal,1471348805.0,0,,1.0,main_w2_handler1,2793807,13666034,False,,1392442726,bam,7883408.roundup,slurm,,132112168.0,corral-repl,,,,,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b57660b78932a2631a'}]",32.0,,32290927,1471348279.0,ok,1023996.0,CONVERTER_sam_to_bigwig_0,1.0.0,,2016-08-16 12:00:06.469188,81351.0,526.0
,,2016-08-16 11:41:32.602903,slurm_normal,1471348646.0,0,,1.0,main_w1_handler0,2793807,13666951,False,,1392442726,bam,7883409.roundup,slurm,,132112168.0,corral-repl,,,,,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b57660b78932a2631a'}]",32.0,,32297041,1471348282.0,ok,1023996.0,CONVERTER_sam_to_bigwig_0,1.0.0,,2016-08-16 11:57:31.680245,81351.0,364.0
,,2016-08-17 09:19:42.111601,slurm_normal,1471425856.0,0,,1.0,main_w1_handler0,2793807,13674895,False,,249234762,bam,7892353.roundup,slurm,,132112168.0,corral-repl,,,,,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5798cce79301eb6e4'}]",32.0,,32325449,1471425787.0,ok,1023996.0,CONVERTER_sam_to_bigwig_0,1.0.0,,2016-08-17 09:24:17.446060,81351.0,69.0
,,2016-08-17 09:23:56.222624,slurm_normal,1471427026.0,0,,1.0,main_w1_handler0,2793807,13674924,False,,1128386358,bam,7892448.roundup,slurm,,132112168.0,corral-repl,,,,,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5e1d3a89242cea5b9'}]",32.0,,32325449,1471426655.0,ok,1023996.0,CONVERTER_sam_to_bigwig_0,1.0.0,,2016-08-17 09:43:48.288732,81351.0,371.0
,,2016-08-17 09:28:08.158700,slurm_normal,1471427768.0,0,,1.0,main_w2_handler0,2793807,13674957,False,,1406665702,bam,7892514.roundup,slurm,,132112168.0,corral-repl,,,,,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5dc642acc5f20e33a'}]",32.0,,32325449,1471427372.0,ok,1023996.0,CONVERTER_sam_to_bigwig_0,1.0.0,,2016-08-17 09:56:12.005899,81351.0,396.0
,,2016-08-17 12:12:57.187987,slurm_normal,1471437061.0,0,,1.0,main_w2_handler0,2793807,13675926,False,,1150714624,bam,7893589.roundup,slurm,,132112168.0,corral-repl,,,,,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b55c64b54ae9346f84'}]",32.0,,32332059,1471436724.0,ok,1023996.0,CONVERTER_sam_to_bigwig_0,1.0.0,,2016-08-17 12:31:03.566108,81351.0,337.0
,,2016-08-17 12:12:41.082673,slurm_normal,1471437185.0,0,,1.0,main_w2_handler1,2793807,13675924,False,,1372720283,bam,7893616.roundup,slurm,,132112168.0,corral-repl,,,,,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b59b8c2c556764ab84'}]",32.0,,32332059,1471436875.0,ok,1023996.0,CONVERTER_sam_to_bigwig_0,1.0.0,,2016-08-17 12:33:09.631249,81351.0,310.0
,,2016-09-02 13:53:49.967791,slurm_normal,1472824643.0,0,,1.0,main_w3_handler1,2807774,13770002,False,,22307041,bam,7991228.roundup,slurm,,132112168.0,corral-repl,,,,,"""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b58c0e5e9aaa7db992'}]",32.0,,31531197,1472824582.0,ok,1023996.0,CONVERTER_sam_to_bigwig_0,1.0.0,,2016-09-02 13:57:24.547836,81983.0,61.0
,,2016-09-02 15:01:12.614600,slurm_normal,1472829303.0,0,,1.0,main_w4_handler1,2805145,13770539,False,,343911598,bam,7991773.roundup,slurm,,132112168.0,corral-repl,,,,,"""/galaxy-repl/localdata/chrom/venter1.len""","""venter1""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5052897398b7be24f'}]",32.0,,32719265,1472829078.0,ok,1023996.0,CONVERTER_sam_to_bigwig_0,1.0.0,,2016-09-02 15:15:10.350356,56032.0,225.0
,,2016-09-02 23:30:57.554230,slurm_normal,1472859249.0,0,,1.0,main_w4_handler1,2808288,13773275,False,,119048,bam,7994534.roundup,slurm,,132112168.0,corral-repl,,,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b518df32ebc8794b61'}]",32.0,,32718391,1472859072.0,ok,1023996.0,CONVERTER_sam_to_bigwig_0,1.0.0,,2016-09-02 23:34:11.807135,89359.0,177.0
,,2016-09-03 05:34:01.287251,slurm_normal,1472881213.0,0,,1.0,main_w3_handler1,2805786,13774427,False,,1135647571,bam,7995752.roundup,slurm,,132112168.0,corral-repl,,,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b53ba9b5d11ae26117'}]",32.0,,31721770,1472880855.0,ok,1023996.0,CONVERTER_sam_to_bigwig_0,1.0.0,,2016-09-03 05:40:15.447780,65191.0,358.0
,,2016-09-04 14:55:27.714103,slurm_normal,1473000967.0,0,,1.0,main_w4_handler1,2810145,13778943,False,,259399,bam,8000519.roundup,slurm,,132112168.0,corral-repl,,,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b551ca4f81dee4abf1'}]",32.0,,32760293,1473000959.0,ok,1023996.0,CONVERTER_sam_to_bigwig_0,1.0.0,,2016-09-04 14:56:09.073293,89472.0,8.0
36.0,len,2016-10-25 07:32:48.890270,slurm_normal,1477380950.0,0,,1.0,main_w4_handler1,2475201,14165272,False,,160884517,bam,8377805.roundup,slurm,,132112168.0,corral-repl,,,,,"""/galaxy-repl/main/files/012/833/dataset_12833518.dat""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b55197a0f2cbf84b48'}]",32.0,,33758488,1477380908.0,ok,1023996.0,CONVERTER_sam_to_bigwig_0,1.0.0,,2016-10-25 07:35:52.842909,55109.0,42.0
13.0,len,2017-01-11 16:41:28.743981,slurm_normal,1484152899.0,0,,1.0,main_w4_handler1,2862349,14741502,False,,531832,bam,8906330.roundup,slurm,,132111800.0,corral-repl,,,,,"""/galaxy-repl/main/files/017/567/dataset_17567086.dat""","""hg19Patch10""",,"[{'src': 'hda', 'id': 26955160}]",32.0,,34754490,1484152893.0,ok,1023996.0,CONVERTER_sam_to_bigwig_0,1.0.0,,2017-01-11 16:41:42.362183,748.0,6.0
13.0,len,2017-01-11 16:41:28.872446,slurm_normal,1484152998.0,0,,1.0,main_w3_handler1,2862349,14741505,False,,1018832,bam,8906332.roundup,slurm,,132112168.0,corral-repl,,,,,"""/galaxy-repl/main/files/017/567/dataset_17567086.dat""","""hg19Patch10""",,"[{'src': 'hda', 'id': 26955462}]",32.0,,34754490,1484152895.0,ok,1023996.0,CONVERTER_sam_to_bigwig_0,1.0.0,,2017-01-11 16:43:21.378696,748.0,103.0
36.0,len,2016-10-26 09:32:23.110800,slurm_normal,1477474779.0,0,,1.0,main_w4_handler0,2866276,14178211,False,,160884513,bam,8390697.roundup,slurm,,132112168.0,corral-repl,,,,,"""/galaxy-repl/main/files/017/599/dataset_17599649.dat""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5b1d52876935a136f'}]",32.0,,33911375,1477474719.0,ok,1023996.0,CONVERTER_sam_to_bigwig_0,1.0.0,,2016-10-26 09:39:43.035332,92867.0,60.0
36.0,len,2016-10-26 09:29:30.195565,slurm_normal,1477474840.0,0,,1.0,main_w4_handler1,2866263,14178120,False,,160884522,bam,8390716.roundup,slurm,,132112168.0,corral-repl,,,,,"""/galaxy-repl/main/files/017/599/dataset_17599765.dat""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5e909655ab3fc3008'}]",32.0,,33911333,1477474759.0,ok,1023996.0,CONVERTER_sam_to_bigwig_0,1.0.0,,2016-10-26 09:40:44.255872,92864.0,81.0
36.0,len,2016-10-26 10:05:17.832586,slurm_normal,1477476801.0,0,,1.0,main_w3_handler1,2866337,14178701,False,,160884522,bam,8391174.roundup,slurm,,132112168.0,corral-repl,,,,,"""/galaxy-repl/main/files/017/600/dataset_17600097.dat""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5bd45fbf58a3543ea'}]",32.0,,33911435,1477476675.0,ok,1023996.0,CONVERTER_sam_to_bigwig_0,1.0.0,,2016-10-26 10:13:27.741755,92881.0,126.0
36.0,len,2016-10-26 10:05:16.553467,slurm_normal,1477476809.0,0,,1.0,main_w4_handler1,2476638,14178698,False,,160884522,bam,8391190.roundup,slurm,,132112168.0,corral-repl,,,,,"""/galaxy-repl/main/files/017/600/dataset_17600116.dat""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5b7dcb9f6db27b151'}]",32.0,,33911349,1477476743.0,ok,1023996.0,CONVERTER_sam_to_bigwig_0,1.0.0,,2016-10-26 10:13:34.853713,71617.0,66.0
,,2016-10-03 13:11:46.252883,slurm_normal,1475500450.0,0,,1.0,main_w3_handler0,2823201,13995903,False,,5084178,bam,8215136.roundup,slurm,,132112168.0,corral-repl,,,,,"""/galaxy-repl/localdata/chrom/sacCer3.len""","""sacCer3""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b53ecdd73a4e4b11ab'}]",32.0,,32994452,1475500432.0,ok,1023996.0,CONVERTER_sam_to_bigwig_0,1.0.0,,2016-10-03 13:14:12.982847,36216.0,18.0
,,2016-10-03 21:30:27.166202,slurm_normal,1475530675.0,0,,1.0,main_w3_handler1,2841725,14000185,False,,9265138,bam,8219123.roundup,slurm,,132112168.0,corral-repl,,,,,"""/galaxy-repl/localdata/chrom/ce10.len""","""ce10""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b573743add6f636757'}]",32.0,,31959912,1475530649.0,ok,1023996.0,CONVERTER_sam_to_bigwig_0,1.0.0,,2016-10-03 21:37:59.525663,46626.0,26.0
