create_time,destination_id,end_epoch,exit_code,galaxy_memory_mb,galaxy_slots,handler,history_id,id,imported,info,input1,input1_filetype,input2,input2_filetype,job_runner_external_id,job_runner_name,library_folder_id,memtotal,object_store_id,param_filename,parameters.alternatives,parameters.chromInfo,parameters.dbkey,parameters.gapextend,parameters.gapopen,parameters.input1,parameters.input1.values,parameters.input2,parameters.input2.values,parameters.out_format1,processor_count,runner_name,session_id,start_epoch,state,swaptotal,tool_id,tool_version,traceback,update_time,user_id,runtime
2016-10-14 12:31:40.836461,slurm_normal,1476448358.0,0.0,,1.0,main_w4_handler0,2830486,14081668,False,Job output deleted by user before job completed.,124,fasta,121,fasta,8298063.roundup,slurm,,132112168.0,corral-repl,,"""1""","""/galaxy-repl/localdata/chrom/?.len""","""?""","""42""","""10""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5da8a0e56c24d7a22'}]",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b56d65888790a80164'}]","""markx0""",32.0,,33683965,1476448349.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: matcher52/5.0.0,5.0.0,,2016-10-14 12:32:44.107040,90317.0,9.0
2016-07-12 19:53:59.501969,slurm_normal,1468353279.0,0.0,,1.0,main_w1_handler0,2757753,13389424,False,,8835174288,fasta,8915917848,fasta,7600795.roundup,slurm,,132112168.0,corral-repl,,"""1""","""/galaxy-repl/localdata/chrom/?.len""","""?""","""4""","""16""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5b810d5c842552a82'}]",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5e7fd142937a34876'}]","""markx0""",32.0,,30061330,1468353276.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: matcher52/5.0.0,5.0.0,,2016-07-12 19:54:41.071898,62597.0,3.0
2016-04-20 18:57:26.303413,slurm_normal,1461178745.0,0.0,,1.0,main_w1_handler0,2654601,12541307,False,,126464965,fasta,22083,txt,6726680.roundup,slurm,,132112168.0,corral-repl,,"""1""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""4""","""16""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5d034f822fb22d8e0'}]",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5912fb62e39403c0b'}]","""markx0""",32.0,,29665300,1461178704.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: matcher52/5.0.0,5.0.0,,2016-04-20 18:59:14.905132,14925.0,41.0
2016-08-17 16:07:50.399979,slurm_normal,1471450130.0,0.0,,1.0,main_w3_handler0,2461884,13677633,False,,7323,txt,3910,txt,7895245.roundup,slurm,,132112168.0,corral-repl,,"""1""","""/galaxy-repl/localdata/chrom/?.len""","""?""","""4""","""16""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5fed57b915a7f2162'}]",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b55f7e638f7aecd0b9'}]","""markx0""",32.0,,32341464,1471450092.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: matcher52/5.0.0,5.0.0,,2016-08-17 16:08:50.920690,70531.0,38.0
2016-11-01 06:08:02.407327,slurm_normal,1477980496.0,0.0,,1.0,main_w3_handler1,2876512,14222507,False,,8634,fasta,2177642,fasta,8432676.roundup,slurm,,132112168.0,corral-repl,,"""1""","""/galaxy-repl/localdata/chrom/therKoda1.len""","""therKoda1""","""4""","""16""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5afab60b260b8d838'}]",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b59575471f8bc5a7fb'}]","""markx0""",32.0,,33367884,1477980486.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: matcher52/5.0.0,5.0.0,,2016-11-01 06:08:19.724243,91351.0,10.0
2016-10-07 12:58:17.320447,slurm_normal,1475845134.0,0.0,,1.0,main_w3_handler0,2822290,14028576,False,,13042,fasta,2730,fasta,8246339.roundup,slurm,,132112168.0,corral-repl,,"""1""","""/galaxy-repl/localdata/chrom/?.len""","""?""","""4""","""16""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5abc77effd57f9fb3'}]",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b53bf9c8fe5711b134'}]","""markx0""",32.0,,33522420,1475845130.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: matcher52/5.0.0,5.0.0,,2016-10-07 12:58:57.078190,90334.0,4.0
2016-10-07 12:49:25.531015,slurm_normal,1475844630.0,0.0,,1.0,main_w4_handler1,2822281,14028506,False,,13042,fasta,2729,fasta,8246273.roundup,slurm,,132112168.0,corral-repl,,"""1""","""/galaxy-repl/localdata/chrom/?.len""","""?""","""4""","""16""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5e18a9f7d35c972b6'}]",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5f19dc12859c539eb'}]","""markx0""",32.0,,33522427,1475844626.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: matcher52/5.0.0,5.0.0,,2016-10-07 12:50:31.738505,90325.0,4.0
2016-10-07 13:53:42.251708,slurm_normal,1475848462.0,0.0,,1.0,main_w4_handler1,2822274,14029019,False,,680,fasta,782,fasta,8246770.roundup,slurm,,132112168.0,corral-repl,,"""1""","""/galaxy-repl/localdata/chrom/?.len""","""?""","""4""","""16""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b59570501dff7804af'}]",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5d1387e914d7afea9'}]","""markx0""",32.0,,33522278,1475848457.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: matcher52/5.0.0,5.0.0,,2016-10-07 13:54:23.261106,90319.0,5.0
2016-10-07 13:04:27.383040,slurm_normal,1475845538.0,0.0,,1.0,main_w3_handler0,2846504,14028624,False,,782,fasta,680,fasta,8246386.roundup,slurm,,132112168.0,corral-repl,,"""1""","""/galaxy-repl/localdata/chrom/?.len""","""?""","""4""","""16""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b538e37b4fef09c63a'}]",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b578cf2c89be4f4f7d'}]","""markx0""",32.0,,33522413,1475845535.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: matcher52/5.0.0,5.0.0,,2016-10-07 13:05:47.300840,90318.0,3.0
2016-10-07 14:15:49.885673,slurm_normal,1475849856.0,0.0,,1.0,main_w4_handler1,2846509,14029535,False,,782,fasta,680,fasta,8247163.roundup,slurm,,132112168.0,corral-repl,,"""3""","""/galaxy-repl/localdata/chrom/?.len""","""?""","""4""","""16""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5af1aad1bc9df9d9c'}]",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5b6b233a313fbaab4'}]","""markx0""",32.0,,33522428,1475849793.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: matcher52/5.0.0,5.0.0,,2016-10-07 14:17:40.100166,90307.0,63.0
