chromInfo,chromInfo_filetype,create_time,destination_id,end_epoch,exit_code,galaxy_memory_mb,galaxy_slots,handler,history_id,id,imported,info,input1,input1_filetype,job_runner_external_id,job_runner_name,library_folder_id,memtotal,object_store_id,param_filename,parameters.__workflow_invocation_uuid__,parameters.bam_paired_end_type.__current_case__,parameters.bam_paired_end_type.bam_paired_end_type_selector,parameters.bam_paired_end_type.force_se,parameters.chromInfo,parameters.dbkey,parameters.input1,parameters.input1.values,processor_count,runner_name,session_id,start_epoch,state,swaptotal,tool_id,tool_version,traceback,update_time,user_id,runtime
,,2015-03-31 20:09:00.155327,rodeo_normal,1427833704.0,0,,1.0,main_w1_handler1,2243403,9105948,False,,172940435,bam,3391439.roundup,slurm,,132112168.0,corral-repl,,"""c072a776d7e111e48512005056a51846""",0,PE,False,"""/galaxy-repl/localdata/chrom/hg_g1k_v37.len""","""hg_g1k_v37""",19091928,,32.0,,21689651.0,1427833659.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/samtools_rmdup/samtools_rmdup/1.0.0,1.0.0,,2015-03-31 20:28:28.355843,39888.0,45.0
,,2015-04-01 05:22:18.197033,rodeo_normal,1427866559.0,0,,1.0,main_w1_handler0,2243403,9109723,False,,172940401,bam,3395348.roundup,slurm,,132112168.0,corral-repl,,"""0e3a9566d82f11e49d9c005056a51846""",0,PE,False,"""/galaxy-repl/localdata/chrom/hg_g1k_v37.len""","""hg_g1k_v37""",19097413,,32.0,,21689651.0,1427866521.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/samtools_rmdup/samtools_rmdup/1.0.0,1.0.0,,2015-04-01 05:36:02.898147,39888.0,38.0
,,2015-05-19 05:49:38.584491,slurm_normal,1432023945.0,0,,1.0,main_w2_handler1,2310481,9493126,False,,1258883042,bam,3816033.roundup,slurm,,132112168.0,corral-repl,,"""d14ef64cfdea11e4a1b0005056a51846""",1,SE,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",19749764,,32.0,,23124756.0,1432023683.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/samtools_rmdup/samtools_rmdup/1.0.0,1.0.0,,2015-05-19 08:25:48.669911,50971.0,262.0
,,2015-07-09 23:16:32.981240,slurm_normal,1436486922.0,0,,1.0,main_w2_handler0,2370966,9825337,False,,10583364,bam,4124980.roundup,slurm,,132112168.0,corral-repl,,"""88200b86269011e5b4c9005056a52a46""",1,SE,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",20286816,,32.0,,23853043.0,1436486916.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/samtools_rmdup/samtools_rmdup/1.0.0,1.0.0,,2015-07-10 00:08:48.988017,26044.0,6.0
,,2015-07-09 23:16:22.927672,slurm_normal,1436486655.0,0,,1.0,main_w1_handler1,2370965,9825333,False,,13793345,bam,4124970.roundup,slurm,,132112168.0,corral-repl,,"""80e90fa2269011e58eb6005056a52a46""",1,SE,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",20286811,,32.0,,23853043.0,1436486648.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/samtools_rmdup/samtools_rmdup/1.0.0,1.0.0,,2015-07-10 00:04:19.131550,26044.0,7.0
,,2015-07-14 13:45:19.200454,slurm_normal,1436881689.0,0,,1.0,main_w2_handler1,1245014,9862035,False,,62,bam,4155676.roundup,slurm,,132112168.0,corral-repl,,"""8c7bd9342a2e11e5b5ab005056a51846""",1,SE,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",20350462,,32.0,,23853043.0,1436881685.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/samtools_rmdup/samtools_rmdup/1.0.0,1.0.0,,2015-07-14 13:48:12.537166,26044.0,4.0
,,2015-07-16 21:10:47.688526,slurm_normal,1437091531.0,0,,1.0,main_w2_handler0,2379053,9887675,False,,121147459,bam,4177909.roundup,slurm,,132112168.0,corral-repl,,"""1c0e99e82bff11e58848005056a51846""",1,SE,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",20387394,,32.0,,23853043.0,1437091504.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/samtools_rmdup/samtools_rmdup/1.0.0,1.0.0,,2015-07-17 00:05:34.076993,26044.0,27.0
,,2015-07-16 17:40:10.747194,slurm_normal,1437075588.0,0,,1.0,main_w1_handler0,2378754,9884096,False,,28961586,bam,4175169.roundup,slurm,,132112168.0,corral-repl,,"""b249ae522be111e5828f005056a52a46""",1,SE,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",20381936,,32.0,,23853043.0,1437075577.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/samtools_rmdup/samtools_rmdup/1.0.0,1.0.0,,2015-07-16 19:39:52.940635,26044.0,11.0
,,2015-07-16 17:37:18.249166,slurm_normal,1437069892.0,0,,1.0,main_w1_handler0,2378721,9883826,False,,13793345,bam,4174133.roundup,slurm,,132112168.0,corral-repl,,"""496f62282be111e5828f005056a52a46""",1,SE,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",20381589,,32.0,,23853043.0,1437069885.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/samtools_rmdup/samtools_rmdup/1.0.0,1.0.0,,2015-07-16 18:04:56.919036,26044.0,7.0
,,2015-11-03 11:54:05.559129,slurm_normal,1446554707.0,0,,1.0,main_w2_handler0,2493901,10805529,False,,422053322,bam,5061518.roundup,slurm,,132112168.0,corral-repl,,"""8fabde10822111e59500005056a52a46""",1,SE,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",21857405,,32.0,,24758574.0,1446554583.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/samtools_rmdup/samtools_rmdup/1.0.0,1.0.0,,2015-11-03 12:45:12.648463,50971.0,124.0
,,2016-02-02 13:19:33.771055,slurm_normal,1454425756.0,0,,1.0,main_w2_handler1,2586129,11679912,False,,1787185173,bam,5935368.roundup,slurm,,132112168.0,corral-repl,,"""8f311da8c9af11e587a1005056a51846""",1,SE,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",23140983,,32.0,,26177298.0,1454425179.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/samtools_rmdup/samtools_rmdup/1.0.0,1.0.0,,2016-02-02 15:09:21.291604,73027.0,577.0
,,2015-03-11 13:15:24.854880,rodeo_normal,1426079940.0,0,,1.0,main_w1_handler0,2226291,8916222,False,,1146031758,bam,3108420.roundup,slurm,,132112168.0,corral-repl,,,1,SE,,"""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""",18815114,,32.0,,21662537.0,1426079730.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/samtools_rmdup/samtools_rmdup/1.0.0,1.0.0,,2015-03-11 13:19:02.571965,29070.0,210.0
,,2016-01-07 23:37:14.832676,slurm_normal,1452210934.0,0,,1.0,main_w1_handler0,2529132,11412024,False,,4088358007,bam,5677100.roundup,slurm,,132112168.0,corral-repl,,,0,PE,False,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""",22783845,,32.0,,27268733.0,1452209953.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/samtools_rmdup/samtools_rmdup/1.0.0,1.0.0,,2016-01-07 23:55:37.308377,74810.0,981.0
,,2015-02-11 17:41:07.764554,rodeo_normal,1423677627.0,0,,1.0,main_w2_handler1,2202967,8705613,False,,949178265,bam,2723148.roundup,slurm,,132112168.0,corral-repl,,"""2803dd08b21511e4b299005056a51846""",1,SE,,"""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""",18478964,,32.0,,21196655.0,1423677436.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/samtools_rmdup/samtools_rmdup/1.0.0,1.0.0,,2015-02-11 18:00:31.457654,59427.0,191.0
,,2015-02-05 11:16:20.728677,rodeo_normal,1423137652.0,0,,1.0,main_w2_handler0,2193539,8668639,False,,1043854432,bam,2652838.roundup,slurm,,132112168.0,corral-repl,,"""68c076d6ad2811e4a104005056a51846""",1,SE,,"""/galaxy-repl/localdata/chrom/dm3.len""","""dm3""",18419343,,32.0,,20954769.0,1423137436.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/samtools_rmdup/samtools_rmdup/1.0.0,1.0.0,,2015-02-05 12:00:53.549596,59095.0,216.0
,,2015-09-30 22:14:19.962780,slurm_normal,1443656492.0,0,,1.0,main_w2_handler0,2456561,10475504,False,,1801479455,bam,4752066.roundup,slurm,,132112168.0,corral-repl,,"""967c60c867c011e599bb005056a52a46""",1,SE,,"""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""",21351925,,32.0,,25364596.0,1443656142.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/samtools_rmdup/samtools_rmdup/1.0.0,1.0.0,,2015-09-30 23:41:35.684947,57113.0,350.0
,,2014-10-14 11:13:06.778388,rodeo_normal,1413285648.0,0,,1.0,main_w2_handler0,1768268,7978670,False,,2026937397,bam,19592.rodeo,slurm,,16332532.0,corral-repl,,,0,PE,False,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",17220522,,2.0,,17504994.0,1413285194.0,ok,0.0,toolshed.g2.bx.psu.edu/repos/devteam/samtools_rmdup/samtools_rmdup/1.0.0,1.0.0,,2014-10-14 11:20:52.169704,40060.0,454.0
,,2015-04-06 15:58:53.970087,slurm_normal,1428336048.0,0,,1.0,main_w2_handler1,2261000,9150385,False,,13506888,bam,3433200.roundup,slurm,,132112168.0,corral-repl,,"""d21020a6dc7511e496e5005056a51846""",0,PE,False,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",19160659,,32.0,,22005816.0,1428336042.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/samtools_rmdup/samtools_rmdup/1.0.0,1.0.0,,2015-04-06 16:00:51.909199,2965.0,6.0
,,2014-11-04 14:54:43.128537,rodeo_normal,1415117106.0,0,,1.0,main_w2_handler0,2106895,8099994,False,,242524995,bam,123138.rodeo,slurm,,16332532.0,corral-repl,,"""81bc3b6e643211e4b00d005056a52a46""",1,SE,,"""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""",17424850,,2.0,,18234843.0,1415117045.0,ok,0.0,toolshed.g2.bx.psu.edu/repos/devteam/samtools_rmdup/samtools_rmdup/1.0.0,1.0.0,,2014-11-04 16:05:10.920030,19923.0,61.0
,,2015-03-04 16:03:35.484908,rodeo_normal,1425485036.0,0,,1.0,main_w2_handler1,2227090,8863815,False,,39954221,bam,3011743.roundup,slurm,,132112168.0,corral-repl,,,0,PE,False,"""/galaxy-repl/localdata/chrom/?.len""","""?""",18729762,,32.0,,20553837.0,1425485021.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/samtools_rmdup/samtools_rmdup/1.0.0,1.0.0,,2015-03-04 16:04:02.082263,58411.0,15.0
,,2015-04-20 13:57:55.457938,slurm_normal,1429538448.0,0,,1.0,main_w2_handler0,2275786,9277587,False,,9372723,bam,3577708.roundup,slurm,,132112168.0,corral-repl,,"""39e58456e76511e4b24a005056a51846""",0,PE,False,"""/galaxy-repl/localdata/chrom/hg_g1k_v37.len""","""hg_g1k_v37""",19383016,,32.0,,22593448.0,1429538443.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/samtools_rmdup/samtools_rmdup/1.0.0,1.0.0,,2015-04-20 14:00:56.034500,30210.0,5.0
,,2015-02-11 00:06:27.975669,rodeo_normal,1423613911.0,0,,1.0,main_w1_handler1,2200752,8699289,False,,591807694,bam,2711432.roundup,slurm,,132112168.0,corral-repl,,"""d1b3ee5eb18111e48f9f005056a52a46""",1,SE,,"""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""",18469918,,32.0,,21152177.0,1423613796.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/samtools_rmdup/samtools_rmdup/1.0.0,1.0.0,,2015-02-11 00:18:34.522726,59427.0,115.0
,,2014-11-20 15:38:02.009025,rodeo_normal,1416500810.0,0,,1.0,main_w2_handler1,2114928,8211632,False,,1754741862,bam,2067226.roundup,slurm,,132112264.0,corral-repl,,,1,SE,,"""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""",17527755,,32.0,,17690313.0,1416500524.0,ok,1023992.0,toolshed.g2.bx.psu.edu/repos/devteam/samtools_rmdup/samtools_rmdup/1.0.0,1.0.0,,2014-11-20 16:26:58.923076,21028.0,286.0
,,2014-10-16 10:48:19.555404,rodeo_normal,1413456603.0,0,,1.0,main_w2_handler1,2069805,7991331,False,,71208033,bam,30994.rodeo,slurm,,16332532.0,corral-repl,,,1,SE,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",17248450,,2.0,,16055788.0,1413456587.0,ok,0.0,toolshed.g2.bx.psu.edu/repos/devteam/samtools_rmdup/samtools_rmdup/1.0.0,1.0.0,,2014-10-16 10:50:07.237849,48464.0,16.0
,,2014-09-12 12:26:40.918638,roundup_single,1410525994.0,0,,1.0,main_w2_handler0,1861837,7723693,False,,1675428555,bam,1709838,slurm,,132112264.0,corral-repl,,,1,SE,,"""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""",16763422,,32.0,,16891663.0,1410525683.0,ok,1023992.0,toolshed.g2.bx.psu.edu/repos/devteam/samtools_rmdup/samtools_rmdup/1.0.0,1.0.0,,2014-09-12 12:46:36.009628,47178.0,311.0
,,2016-03-05 01:53:30.017783,slurm_normal,1457161593.0,0,,1.0,main_w2_handler0,2620124,12026965,False,,2788924115,bam,6256228.roundup,slurm,,132112168.0,corral-repl,,"""0db00170e27511e5ab76005056a52a46""",0,PE,False,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",23679017,,32.0,,26855599.0,1457161197.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/samtools_rmdup/samtools_rmdup/1.0.0,1.0.0,,2016-03-05 07:06:36.998508,4244.0,396.0
,,2014-12-17 07:26:24.909490,rodeo_normal,1418845812.0,0,,1.0,main_w1_handler0,2150426,8429707,False,,433495885,bam,587568.rodeo,slurm,,16332532.0,corral-repl,,"""a204e69485bd11e4a509005056a51846""",1,SE,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",18000538,,2.0,,,1418845768.0,ok,0.0,toolshed.g2.bx.psu.edu/repos/devteam/samtools_rmdup/samtools_rmdup/1.0.0,1.0.0,,2014-12-17 19:50:16.169942,54195.0,44.0
,,2015-01-12 17:41:35.840624,rodeo_normal,1421084710.0,0,,1.0,main_w1_handler1,2153072,8533753,False,,268269830,bam,748219.rodeo,slurm,,16332532.0,corral-repl,,,0,PE,False,"""/galaxy-repl/localdata/chrom/?.len""","""?""",18187869,,2.0,,19846517.0,1421084663.0,ok,0.0,toolshed.g2.bx.psu.edu/repos/devteam/samtools_rmdup/samtools_rmdup/1.0.0,1.0.0,,2015-01-12 17:45:12.668252,,47.0
,,2015-03-02 17:29:11.140835,rodeo_normal,1425334036.0,0,,1.0,main_w1_handler1,2115186,8842349,False,,1601167968,bam,2976053.roundup,slurm,,132112168.0,corral-repl,,"""a19c1388c10111e48c93005056a51846""",0,PE,True,"""/galaxy-repl/localdata/chrom/?.len""","""?""",18697046,,32.0,,20940345.0,1425333622.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/samtools_rmdup/samtools_rmdup/1.0.0,1.0.0,,2015-03-02 22:07:23.066794,39997.0,414.0
,,2016-05-03 09:27:09.962578,slurm_normal,1462269053.0,0,,1.0,main_w1_handler1,2692725,12744651,False,,819515116,bam,6949320.roundup,slurm,,132112168.0,corral-repl,,"""344ddaee111111e697d7005056a51846""",1,SE,,"""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b593382a39f8cebad2'}]",32.0,,29622228.0,1462268847.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/samtools_rmdup/samtools_rmdup/1.0.0,1.0.0,,2016-05-03 09:50:58.209930,57113.0,206.0
,,2016-03-17 15:15:31.461028,slurm_normal,1458230446.0,0,,1.0,main_w1_handler1,2637212,12167204,False,,375979352,bam,6384593.roundup,slurm,,132112168.0,corral-repl,,"""140d6e9eec5311e5aac8005056a51846""",1,SE,,"""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""",23887867,,32.0,,28478194.0,1458230361.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/samtools_rmdup/samtools_rmdup/1.0.0,1.0.0,,2016-03-17 16:00:47.495649,50971.0,85.0
,,2015-01-10 16:59:09.329614,rodeo_normal,1420934401.0,0,,1.0,main_w1_handler1,2169735,8525806,False,,3960740910,bam,736572.rodeo,slurm,,16332532.0,corral-repl,,"""fc06bb7498e911e48117005056a51846""",1,SE,,"""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""",18174963,,2.0,,17682818.0,1420933722.0,ok,0.0,toolshed.g2.bx.psu.edu/repos/devteam/samtools_rmdup/samtools_rmdup/1.0.0,1.0.0,,2015-01-11 00:00:06.334277,50971.0,679.0
,,2015-03-12 17:08:24.546089,rodeo_normal,1426180934.0,0,,1.0,main_w1_handler0,2215476,8934643,False,,1210765537,bam,3142702.roundup,slurm,,132112168.0,corral-repl,,,0,PE,False,"""/galaxy-repl/localdata/chrom/?.len""","""?""",18823723,,32.0,,21721621.0,1426180749.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/samtools_rmdup/samtools_rmdup/1.0.0,1.0.0,,2015-03-12 17:22:16.299812,60007.0,185.0
,,2017-04-02 13:14:18.663846,slurm_normal,1491141560.0,0,,1.0,main_w3_handler1,3055875,15461815,False,,897960900,bam,9592291.roundup,slurm,,132112168.0,corral-repl,,"""449db29c17a611e7ab3d005056a51846""",1,SE,,"""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""",,"[{'src': 'hda', 'id': 29026182}]",32.0,,,1491141455.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/samtools_rmdup/samtools_rmdup/1.0.0,1.0.0,,2017-04-02 13:59:23.042235,50971.0,105.0
,,2015-02-03 15:33:24.922417,rodeo_normal,1422977698.0,0,,1.0,main_w1_handler0,2193500,8656878,False,,307926570,bam,2631068.roundup,slurm,,132112168.0,corral-repl,,,1,SE,,"""/galaxy-repl/localdata/chrom/hg_g1k_v37.len""","""hg_g1k_v37""",18394080,,32.0,,20955230.0,1422977628.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/samtools_rmdup/samtools_rmdup/1.0.0,1.0.0,,2015-02-03 15:35:03.117735,37404.0,70.0
,,2014-11-17 15:33:47.772967,rodeo_normal,1416238751.0,0,,1.0,main_w2_handler1,2108577,8184707,False,,294800674,bam,233538.rodeo,slurm,,16332532.0,corral-repl,,,0,PE,False,"""/galaxy-repl/localdata/chrom/?.len""","""?""",17574568,,2.0,,19557672.0,1416238681.0,ok,0.0,toolshed.g2.bx.psu.edu/repos/devteam/samtools_rmdup/samtools_rmdup/1.0.0,1.0.0,,2014-11-17 15:39:14.589238,55222.0,70.0
,,2015-02-18 21:03:22.186322,rodeo_normal,1424293474.0,0,,1.0,main_w2_handler0,2172508,8759949,False,,670668689,bam,2819079.roundup,slurm,,132112168.0,corral-repl,,,1,SE,,"""/galaxy-repl/localdata/chrom/Arabidopsis_thaliana_TAIR10.len""","""Arabidopsis_thaliana_TAIR10""",18562821,,32.0,,20004019.0,1424293411.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/samtools_rmdup/samtools_rmdup/1.0.0,1.0.0,,2015-02-18 21:04:37.354663,19927.0,63.0
,,2015-05-05 15:55:39.851183,slurm_normal,1430841603.0,0,,1.0,main_w1_handler0,2277194,9400812,False,,243989815,bam,3731724.roundup,slurm,,132112168.0,corral-repl,,,0,PE,False,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",19570140,,32.0,,22641180.0,1430841587.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/samtools_rmdup/samtools_rmdup/1.0.0,1.0.0,,2015-05-05 16:00:06.501186,62650.0,16.0
,,2015-04-01 17:53:23.979820,rodeo_normal,1427910853.0,0,,1.0,main_w1_handler1,2255677,9116606,False,,9703490,bam,3402490.roundup,slurm,,132112168.0,corral-repl,,"""faa3cd06d89711e49938005056a51846""",0,PE,False,"""/galaxy-repl/localdata/chrom/?.len""","""?""",19107560,,32.0,,21145580.0,1427910847.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/samtools_rmdup/samtools_rmdup/1.0.0,1.0.0,,2015-04-01 17:54:17.592256,44985.0,6.0
,,2015-03-11 19:26:45.547682,rodeo_normal,1426105309.0,0,,1.0,main_w1_handler0,2233898,8919428,False,,1056228429,bam,3114808.roundup,slurm,,132112168.0,corral-repl,,"""8d086e92c82411e4b7ea005056a52a46""",1,SE,,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""",18820051,,32.0,,21731644.0,1426105106.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/samtools_rmdup/samtools_rmdup/1.0.0,1.0.0,,2015-03-11 20:21:52.605486,59810.0,203.0
