create_time,destination_id,end_epoch,exit_code,galaxy_slots,handler,history_id,id,imported,info,input1,input1_filetype,job_runner_external_id,job_runner_name,library_folder_id,memtotal,object_store_id,param_filename,parameters.__workflow_invocation_uuid__,parameters.chromInfo,parameters.dbkey,parameters.dnaconc,parameters.formamide,parameters.input1,parameters.input1.values,parameters.mismatch,parameters.plot1,parameters.prodlen,parameters.product,parameters.rna,parameters.saltconc,parameters.shift,parameters.temperature,parameters.thermo,parameters.window,processor_count,runner_name,session_id,start_epoch,state,swaptotal,tool_id,tool_version,traceback,update_time,user_id,runtime
2015-11-05 17:15:45.676637,slurm_normal,1446743832.0,0.0,1.0,main_w1_handler1,2496564,10828982,False,,3028,fasta,5084222.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""50.0""","""0 """,21886845,,"""0 ""","""no""","""20""","""yes""","""no""","""50.0""","""1""","""25 ""","""yes""","""20""",32.0,,26120490,1446743812.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: dan19/5.0.0,5.0.0,,2015-11-05 17:17:15.695264,72759.0,20.0
2015-11-05 17:03:24.731664,slurm_normal,1446743093.0,1.0,1.0,main_w2_handler1,2496564,10828915,False,,3028,fasta,5084151.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""50.0""","""0 """,21886845,,"""0 ""","""yes""","""20""","""yes""","""no""","""50.0""","""1""","""25 ""","""yes""","""20""",32.0,,26120490,1446743026.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: dan19/5.0.0,5.0.0,,2015-11-05 17:05:02.362011,72759.0,67.0
2016-09-21 06:32:04.687971,slurm_normal,1474439555.0,0.0,1.0,main_w3_handler1,2812712,13902814,False,,2559,fasta,8125662.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""50.0""","""0 """,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5c67ba38a86381c2a'}]","""0 ""","""no""","""20""","""no""","""no""","""50.0""","""1""","""25 ""","""yes""","""20""",32.0,,33067778,1474439549.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: dan19/5.0.0,5.0.0,,2016-09-21 06:32:36.773463,90628.0,6.0
2016-09-23 12:58:08.774737,slurm_normal,1474636474.0,0.0,1.0,main_w3_handler1,2822287,13925133,False,,1359,fasta,8147651.roundup,slurm,,132112168.0,corral-repl,,"""5d8c2c52818d11e6a8b7005056a51846""","""/galaxy-repl/localdata/chrom/?.len""","""?""","""50.0""","""0 """,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5503b9ae803e2571e'}]","""0 ""","""no""","""20""","""no""","""no""","""50.0""","""1""","""25 ""","""yes""","""20""",32.0,,33121682,1474636467.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: dan19/5.0.0,5.0.0,,2016-09-23 13:14:37.668687,90331.0,7.0
2016-11-03 17:47:42.809342,slurm_normal,1478195271.0,0.0,1.0,main_w3_handler0,2836623,14243875,False,,956,fasta,8452771.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""50.0""","""0 """,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5ccf9f4896a7af18f'}]","""0 ""","""no""","""20""","""no""","""no""","""50.0""","""1""","""25 ""","""yes""","""20""",32.0,,34074684,1478195265.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: dan19/5.0.0,5.0.0,,2016-11-03 17:47:55.898672,91148.0,6.0
2016-11-03 17:47:55.122725,slurm_normal,1478195283.0,0.0,1.0,main_w3_handler0,2836623,14243879,False,,979,fasta,8452773.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""50.0""","""0 """,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b58d90fdac2f393fea'}]","""0 ""","""no""","""20""","""no""","""no""","""50.0""","""1""","""25 ""","""yes""","""20""",32.0,,34074684,1478195278.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: dan19/5.0.0,5.0.0,,2016-11-03 17:48:05.546563,91148.0,5.0
2014-12-09 13:03:41.489536,rodeo_normal,1418130235.0,0.0,1.0,main_w2_handler0,2142661,8379787,False,,1334,fasta,511424.rodeo,slurm,,8059880.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""","""50.0""","""0 """,17877676,,"""0 ""","""no""","""20""","""no""","""no""","""50.0""","""1""","""25 ""","""yes""","""20""",1.0,,19785640,1418130232.0,ok,835576.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: dan19/5.0.0,5.0.0,,2014-12-09 13:03:58.836778,10514.0,3.0
